strategy,symbol,trades,wins,losses,win_rate,return_pct,profit_krw_est,mdd_pct,cd_value,avg_trade_pnl_est,anomaly_flags,result_dir
short_beh_dd_brake,1000X,6,2,4,0.0,0.0,0.0,6.9668130277844575,99.9390225482135,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_only_reference_1x,CROSS,9,2,7,0.0,0.0,0.0,6.965831104166487,99.93034168895834,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
8V4_V51_V002_core_rare22_c1,ZETA,3,0,3,0.0,0.0,0.0,6.939822429751219,99.86125171254032,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,AVNT,4,0,4,0.0,0.0,0.0,6.934716545371478,99.93065283454628,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,M,2,1,1,0.0,0.0,0.0,6.925446451436779,99.97662601423852,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,NEIROETH,7,3,4,0.0,0.0,0.0,6.920517295637696,100.00236549528961,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,ARK,4,1,3,0.0,0.0,0.0,6.920134386501076,99.91137348579267,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,DEGEN,10,1,9,0.0,0.0,0.0,6.91401484743559,99.94374555884461,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_only_reference_1x,CELO,18,5,13,0.0,0.0,0.0,6.871995164136058,99.96427953117521,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_only_reference_1x,AKT,8,2,6,0.0,0.0,0.0,6.851474987502604,99.93148525012498,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
8V4_V51_V002_core_rare22_c1,ARPA,7,3,4,0.0,0.0,0.0,6.836440319633041,99.93508133883921,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,BTC,10,3,7,0.0,0.0,0.0,6.805364308326567,99.93194635691674,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_beh_dd_brake,BRETT,4,0,4,0.0,0.0,0.0,6.80167800821696,99.93198321991783,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,AIA,5,3,2,0.0,0.0,0.0,6.798454740445381,100.2560509248729,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,MOODENG,3,0,3,0.0,0.0,0.0,6.794867438938423,99.86414882144474,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,ETHFI,21,5,16,0.0,0.0,0.0,6.783228660739438,99.97199879500279,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_beh_dd_brake,FORM,9,2,7,0.0,0.0,0.0,6.766503675502689,99.9506838805461,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,1000SATS,7,2,5,0.0,0.0,0.0,6.728971801721606,99.9418830124702,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
6V2_L01_doubleflush_core,VET,4,2,2,0.0,0.0,0.0,6.72820761591586,99.99921449626913,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,BLZ,20,12,8,0.0,0.0,0.0,6.691490551138379,100.37326389710053,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,RDNT,5,2,3,0.0,0.0,0.0,6.680980696961436,99.95921579489281,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,ENS,8,3,5,0.0,0.0,0.0,6.6701453710416025,100.3507540104645,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,DASH,9,3,6,0.0,0.0,0.0,6.662433158041159,99.95364306262152,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,DASH,9,2,7,0.0,0.0,0.0,6.653366966673513,99.94100504651195,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_beh_dd_brake,ANKR,18,4,14,0.0,0.0,0.0,6.637384830063819,99.94329563989399,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_only_reference_1x,C,9,3,6,0.0,0.0,0.0,6.630249164514268,99.93369750835485,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_beh_dd_brake,1000WHY,6,1,5,0.0,0.0,0.0,6.629500140565847,99.93370499859434,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_beh_dd_brake,ARK,13,4,9,0.0,0.0,0.0,6.626054745447751,99.98824323875668,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,1000PEPE,5,2,3,0.0,0.0,0.0,6.621795266090746,99.97082379109371,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,CELO,6,1,5,0.0,0.0,0.0,6.6110632351290555,99.93911700069246,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,TROY,3,0,3,0.0,0.0,0.0,6.585638497018653,99.86833060069404,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,STORJ,10,4,6,0.0,0.0,0.0,6.565028001799256,100.05324259437424,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,LIGHT,3,1,2,0.0,0.0,0.0,6.557338437758187,99.90960538648525,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,1000WHY,2,0,2,0.0,0.0,0.0,6.546828032103491,99.86910630031522,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
6V2_L01_doubleflush_core,SOL,2,1,1,0.0,0.0,0.0,6.544266768579998,99.89829926989503,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,C,1,0,1,0.0,0.0,0.0,6.536333067705957,99.86931606229585,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,ACT,3,0,3,0.0,0.0,0.0,6.529297943357326,99.86945667286449,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,DYDX,6,1,5,0.0,0.0,0.0,6.492277992864448,99.93507722007135,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,GMT,9,3,6,0.0,0.0,0.0,6.491107016974862,99.9870949170914,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,KSM,10,4,6,0.0,0.0,0.0,6.471021479327321,99.91674138052771,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,DODOX,3,0,3,0.0,0.0,0.0,6.465641744523021,99.87072896963271,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,BOND,3,0,3,0.0,0.0,0.0,6.4433036712208125,99.9355669632878,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_beh_dd_brake,BAT,7,2,5,0.0,0.0,0.0,6.431707904231976,99.93568292095767,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,FTM,16,8,8,0.0,0.0,0.0,6.395720731691146,100.23576670586935,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,CYBER,20,6,14,0.0,0.0,0.0,6.395147168537507,99.95367673687534,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_beh_dd_brake,ATOM,8,1,7,0.0,0.0,0.0,6.383262735029094,99.9361673726497,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_beh_dd_brake,EIGEN,9,2,7,0.0,0.0,0.0,6.366567949449564,99.95407126164947,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,WLD,5,3,2,0.0,0.0,0.0,6.3639600088316595,99.98166197689808,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,GRT,15,9,6,0.0,0.0,0.0,6.3550513421051225,100.21577266395933,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
6V2_L01_doubleflush_core,,1,0,1,0.0,0.0,0.0,6.350781054376142,99.87302471133248,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,GALA,13,6,7,0.0,0.0,0.0,6.331597564731561,100.47510694883138,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,BID,4,1,3,0.0,0.0,0.0,6.330094870776737,99.9043076137775,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,SAGA,3,0,3,0.0,0.0,0.0,6.328086404067124,99.87347831659619,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
6V2_L01_doubleflush_core,SQD,1,0,1,0.0,0.0,0.0,6.319375860995846,99.87365241729135,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,NEO,11,6,5,0.0,0.0,0.0,6.312927180801564,100.08680048832582,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,DMC,3,0,3,0.0,0.0,0.0,6.30954405461015,99.9369045594539,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_only_reference_1x,ARIA,8,2,6,0.0,0.0,0.0,6.307282471342823,99.93692717528657,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
8V4_V51_V002_core_rare22_c1,LINA,13,7,6,0.0,0.0,0.0,6.3050925888252785,99.98785674574462,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,LSK,3,0,3,0.0,0.0,0.0,6.297866034258304,99.87408234243142,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,ARB,6,2,4,0.0,0.0,0.0,6.260901320140899,100.3125190832541,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,KAVA,13,5,8,0.0,0.0,0.0,6.251653918181166,100.02158311649063,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,1000LUNC,6,2,4,0.0,0.0,0.0,6.249418950093899,99.95041252721325,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,UMA,3,1,2,0.0,0.0,0.0,6.238475602018401,99.87991970754287,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,RESOLV,3,0,3,0.0,0.0,0.0,6.207205704676921,99.87589441530913,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
6V2_L01_doubleflush_core,ALPHA,4,2,2,0.0,0.0,0.0,6.206028776627459,99.93652068147566,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,PORTAL,2,0,2,0.0,0.0,0.0,6.202273192166263,99.87599300434943,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,,4,1,3,0.0,0.0,0.0,6.19650326988741,99.94453565226064,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_only_reference_1x,AIN,8,2,6,0.0,0.0,0.0,6.194892072753921,99.93805107927246,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_only_reference_1x,BMT,10,2,8,0.0,0.0,0.0,6.19150514719613,99.93808494852804,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_beh_dd_brake,BB,9,2,7,0.0,0.0,0.0,6.19127228386418,99.93808727716136,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
short_only_reference_1x,BLUAI,5,1,4,0.0,0.0,0.0,6.190204487536155,99.93809795512463,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
8V4_V51_V002_core_rare22_c1,STABLE,2,0,2,0.0,0.0,0.0,6.16227940502867,99.87679238558688,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,ETHFI,3,1,2,0.0,0.0,0.0,6.158030556417948,100.32146239504398,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
6V2_L01_doubleflush_core,BTC,2,0,2,0.0,0.0,0.0,6.13449099477803,99.87734781208421,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,XAI,3,1,2,0.0,0.0,0.0,6.123991380048155,100.3248823445046,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,DF,4,0,4,0.0,0.0,0.0,6.116398698184922,99.93883601301815,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
short_only_reference_1x,BSV,17,5,12,0.0,0.0,0.0,6.10527975196673,99.97860911822534,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
6V2_L01_doubleflush_core,YALA,1,0,1,0.0,0.0,0.0,6.076332553329733,99.8785102707507,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,PIXEL,2,0,2,0.0,0.0,0.0,6.069995655818561,99.8786369317309,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,ACE,15,5,10,0.0,0.0,0.0,6.038438749085273,99.96070294832165,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
6V2_L01_doubleflush_core,AAVE,2,0,2,0.0,0.0,0.0,6.016748123924831,99.87970123877949,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
short_beh_dd_brake,CRV,23,7,16,0.0,0.0,0.0,6.014718463831503,100.0212644804053,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,MINA,6,2,4,0.0,0.0,0.0,5.9967043070530135,99.98438484639931,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,COW,15,5,10,0.0,0.0,0.0,5.950523304438793,100.04353437351887,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
8V4_V51_V002_core_rare22_c1,KAS,6,2,4,0.0,0.0,0.0,5.945414228366586,100.5266533059933,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
6V2_L01_doubleflush_core,REN,5,2,3,0.0,0.0,0.0,5.931156676800553,99.99745617216463,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
6V2_L01_doubleflush_core,ETH,3,2,1,0.0,0.0,0.0,5.922027337638136,99.97347461664792,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,VINE,4,1,3,0.0,0.0,0.0,5.893438593840283,99.90478335191717,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,DOLO,6,0,6,0.0,0.0,0.0,5.8807221253798225,99.9411927787462,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,W,2,0,2,0.0,0.0,0.0,5.876839220992913,99.88249775281938,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,XLM,11,4,7,0.0,0.0,0.0,5.864701940113681,100.13926697412383,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,CAKE,4,1,3,0.0,0.0,0.0,5.83655893704349,99.96489559731525,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,DIA,8,2,6,0.0,0.0,0.0,5.778526434290221,99.946609223611,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
8V4_V51_V002_core_rare22_c1,SYN,2,0,2,0.0,0.0,0.0,5.774318576489135,99.88454697122523,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
8V4_V51_V002_core_rare22_c1,LEVER,6,4,2,0.0,0.0,0.0,5.752394390253768,99.97631014195682,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_only_reference_1x,2Z,7,2,5,0.0,0.0,0.0,5.7462672800512316,99.94547318997643,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_max_v1_100_sx12_asymmetric_trail_sx12_4_19
6V2_L01_doubleflush_core,NEIRO,2,0,2,0.0,0.0,0.0,5.706045033398999,99.88591165828194,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
8V4_V51_V002_core_rare22_c1,TAO,2,0,2,0.0,0.0,0.0,5.704818932982247,99.88593616629942,0.0,SPARSE_TRADES,C:\Users\user\Desktop\LCD\파이썬\local_results\8V4_LONG400_REVIEWED\8V4_V51_V002_core_rare22_c1
short_beh_dd_brake,1MBABYDOGE,6,1,5,0.0,0.0,0.0,5.70407443940657,99.94295925560593,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP\short_main_v1_100_sm12_dd_sanitizer_sm12_4_19
6V2_L01_doubleflush_core,PORT3,3,1,2,0.0,0.0,0.0,5.689896500288283,99.89947390613962,0.0,NORMAL,C:\Users\user\Desktop\LCD\파이썬\local_results\6V2_LONG10_REVIEWED\6V2_L01_doubleflush_core
