symbol,horizon,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,med_mfe_pct,avg_mae_pct,med_mae_pct,avg_max_abs_excursion_pct,med_max_abs_excursion_pct,avg_realized_vol_pct,p75_abs_ret_pct,p90_abs_ret_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct
VTHO,36,2891,48.56451054998271,0.06503293620062285,0.0,0.930560123779407,0.6021306160259421,1.0948071504753398,0.7019438444924475,-0.9142100769042802,-0.6487187804086858,1.597013511911299,1.1748120300752007,1.246806863005399,1.194650521999302,1.873661670235549,1.7924607530493852,2.656641604010024
VTHO,72,2891,45.55517122103078,0.0483188134304591,-0.10531858873091826,1.449460999568336,0.9316770186335477,1.6877433021040418,0.9906152241918598,-1.3963792158211918,-0.9708737864077666,2.4618659799534313,1.8063859559852569,1.937032533687229,1.7743619098929242,2.8997514498757315,2.7505991337542057,4.073756432246989
VTHO,288,2891,47.18090626080941,-0.09057237573295192,-0.1682085786375187,3.235726347005466,2.3382696804364778,3.7601251306704695,2.1552843417294243,-3.3776280452793896,-2.5529265255292644,5.806606951214664,4.204081632653067,4.523397883526853,4.195415356098886,6.852035749751739,6.415645547579146,10.47232824427482
VVV,12,2970,48.38383838383839,-0.0069204453704695395,0.0,0.7151360706611973,0.48904354801024286,0.7404756277039393,0.4953122390977116,-0.7236927965697887,-0.5193728040479517,1.1705417719492948,0.9107577954052815,0.8659363726353758,0.9120697808746497,1.5893924167158677,1.4161108459444849,2.182443238570052
VVV,36,2970,46.02693602693603,-0.03169565828674883,-0.08049741313824188,1.3700939499577924,0.8541440561059654,1.4259703796349537,0.893916370683423,-1.406914516754621,-0.9890852705677466,2.277148389695346,1.7009899270579998,1.7449346632263585,1.7699193192598495,3.234607838623928,2.71163095289218,4.519949119370583
VVV,72,2970,45.420875420875426,0.03924787676265397,-0.1859600587879262,2.1821473012121517,1.4292523491760911,2.236638715512825,1.3284622347719877,-2.1061070824528283,-1.4637172426314848,3.499324950195706,2.6201119650644698,2.6316738273150806,2.9082134691633064,4.974749163879604,4.46889659224281,6.742887183608249
VVV,288,2970,50.33670033670033,0.3155863948847897,0.0818668368245179,4.490762714274573,3.1740573962294407,5.281629934567236,3.6035524600713575,-4.292493666244142,-3.0645688518061487,7.761748452561383,6.133954889946075,5.814926075389027,6.150242012158227,10.441919897523547,9.746131583292012,14.049032596777106
W,12,5136,47.8582554517134,-0.007007194159856258,-0.024367309427464345,0.6221237075470478,0.46272493573265017,0.6509421971851257,0.48594502698841024,-0.6548389233275727,-0.5035912676537802,1.0389654419397392,0.8694572236981335,0.7718004569907457,0.8345317412071174,1.3179892828899475,1.2550220066605418,1.7705255037719414
W,36,5136,46.94314641744548,-0.06538131910729034,-0.07760963527989606,1.2002703965330612,0.8636436779595746,1.2496904527936727,0.9256718591496682,-1.2936570865205737,-0.9521633029901,2.0189121535528356,1.6625776071503562,1.5557171883374024,1.6046159861147824,2.5450384622478337,2.424515989387979,3.523098362929067
W,72,5136,46.18380062305296,-0.1666557569456112,-0.15626664914829558,1.8409378888617491,1.3118625189972255,1.8788552562794598,1.3725040332831506,-2.001785630478438,-1.467922850459974,3.0748370889693053,2.511099592938515,2.384032004898563,2.447594875357495,3.9610024224082885,3.717209372221328,5.338385170077687
W,288,5136,44.976635514018696,-0.9369353385406084,-0.5706558599263944,4.14019571767941,3.2575415638364635,3.8426033311564174,2.8471214474320994,-4.844654329737833,-3.6500696168612015,6.940993444345568,5.754885503898399,5.527119034015588,5.63705879080239,8.608175524046825,8.152394244602151,11.883568218907552
WAL,12,2224,47.21223021582734,-0.04235492404901665,-0.019864919337730935,0.5758864274760013,0.4032995113361193,0.5665275890338956,0.3986797611591153,-0.5796280182509173,-0.4118259091126564,0.9196483793463118,0.7286379735022996,0.6870958994082931,0.7510305444511783,1.1646483150349731,1.0768370133399956,1.6378360542851382
WAL,36,2224,45.593525179856115,-0.10080878305741328,-0.09964148524985172,1.16916248675315,0.8057498282357523,1.1230092767002966,0.7601300976664449,-1.1712276846316525,-0.8270889462655306,1.844288847106049,1.4187270162036247,1.3971871858752563,1.4382959205698376,2.4800738582452113,2.131962967079981,3.3185186806212874
WAL,72,2224,43.615107913669064,-0.28501612333947784,-0.25808319251169887,1.7376184035184816,1.2073677225005852,1.603656089463758,1.0852914115310086,-1.818083005842763,-1.3107892312712532,2.750728926719287,2.1452874148891077,2.1232717244870014,2.184324162785062,3.7775542628803374,3.314299234855103,5.020615862468206
WAL,288,2224,48.02158273381295,-0.05998545083320144,-0.23662563814578208,4.3350000501146635,3.0724138977573645,4.085934220884064,2.320690168079731,-4.137616043004539,-3.154691083445943,6.729095143781948,5.460922216294001,4.7978088040167455,5.757296666076389,9.090202909467534,8.246329158342958,11.502709367842936
WAVES,12,11034,48.758383179264094,-0.01997402520470409,-0.016228028470305356,0.6182365344506787,0.4009601238720739,0.6239701286536263,0.4006701105670474,-0.6583857857634076,-0.43658362928498673,1.029317393374107,0.7657904282127759,0.7514140576844127,0.7729561361821125,1.387880912520998,1.2378491595212178,2.007687899067652
WAVES,36,11034,48.8036976617727,-0.01642836812049775,-0.024396853517322237,1.1538103579120762,0.7253216331944645,1.249724890885871,0.7553125461549182,-1.257343648412689,-0.8425579852768095,2.0146335729279667,1.4764436126729397,1.524485208341166,1.4683012231710701,2.6279922650510446,2.440827846566443,3.969775693957765
WAVES,72,11034,48.27804966467283,-0.009809607301966825,-0.057875609095686675,1.7382638557959735,1.099133424714821,1.9426411600774913,1.1261170843066104,-1.883086893087212,-1.2820743902550447,3.071521393732542,2.2831581244713073,2.349998249894458,2.192104006825879,3.9264671355554777,3.7294881846100165,6.022340684571367
