batch_label,strategy_name,parent,family,group,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,cd_formula,old_ratio_cd_value,reference_safe6v2_cd_value,official_pass_mdd_lt_5,ruined,verdict
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_85_lx12_asymmetric_trail_lx12_4_04,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_04; focus=raw V51 followthrough runner/fast-cut balance,5m,597,2466,497,1969,20.154096,-12.3957,0.022147,12.415098,87.60430015,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.001784,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_43_sx12_second_leg_reject_sx12_2_02,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_02; focus=short max raw cd baseline improvement,5m,597,3045,998,2047,32.775041,-12.618485,0.031066,12.795565,87.231525529,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002428,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_48_sx12_second_leg_reject_sx12_2_07,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_07; focus=short max raw cd baseline improvement,5m,597,3045,998,2047,32.775041,-12.618485,0.031066,12.795565,87.231525529,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002428,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_53_sx12_second_leg_reject_sx12_2_12,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_12; focus=short max raw cd baseline improvement,5m,597,3045,998,2047,32.775041,-12.618485,0.031066,12.795565,87.231525529,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002428,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_58_sx12_second_leg_reject_sx12_2_17,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_17; focus=short max raw cd baseline improvement,5m,597,3045,998,2047,32.775041,-12.618485,0.031066,12.795565,87.231525529,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.002428,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_25_sm12_vol_contract_breakdown_sm12_1_04,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_04; focus=short main official baseline improvement,5m,597,2447,416,2031,17.000409,-12.903962,0.088191,12.997834,87.078894197,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006785,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_23_sm12_vol_contract_breakdown_sm12_1_02,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_02; focus=short main official baseline improvement,5m,597,2544,608,1936,23.899371,-13.071369,0.066468,13.129111,86.928630798,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005063,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_28_sm12_vol_contract_breakdown_sm12_1_07,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_07; focus=short main official baseline improvement,5m,597,2552,609,1943,23.863636,-13.166755,0.066468,13.224434,86.83324454,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005026,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_33_sm12_vol_contract_breakdown_sm12_1_12,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_12; focus=short main official baseline improvement,5m,597,2563,611,1952,23.839251,-13.22741,0.066468,13.285048,86.772589687,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005003,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_38_sm12_vol_contract_breakdown_sm12_1_17,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_17; focus=short main official baseline improvement,5m,597,2563,611,1952,23.839251,-13.228424,0.066468,13.286061,86.771575887,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005003,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_61_lm12_failed_breakdown_inside_lm12_3_00,6V2_L01_doubleflush_core,long_main_v1_improvements,lm12_failed_breakdown_inside,long,8V12 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm12_failed_breakdown_inside; tag=lm12_3_00; focus=official leader EMA shelf repair and runner preservation,5m,597,3578,500,3078,13.974287,-13.294129,0.005779,13.299139,86.705871182,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000435,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_40_sm12_vol_contract_breakdown_sm12_1_19,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_19; focus=short main official baseline improvement,5m,597,2562,429,2133,16.744731,-13.518635,0.100906,13.622817,86.464342841,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007407,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_42_sx12_second_leg_reject_sx12_2_01,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_01; focus=short max raw cd baseline improvement,5m,597,2942,536,2406,18.218899,-14.017742,0.066136,14.115402,85.941399104,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004685,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_47_sx12_second_leg_reject_sx12_2_06,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_06; focus=short max raw cd baseline improvement,5m,597,2942,536,2406,18.218899,-14.017742,0.066136,14.115402,85.941399104,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004685,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_52_sx12_second_leg_reject_sx12_2_11,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_11; focus=short max raw cd baseline improvement,5m,597,2942,536,2406,18.218899,-14.017742,0.066136,14.115402,85.941399104,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004685,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_57_sx12_second_leg_reject_sx12_2_16,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_16; focus=short max raw cd baseline improvement,5m,597,2942,536,2406,18.218899,-14.017742,0.066136,14.115402,85.941399104,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004685,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_39_sm12_vol_contract_breakdown_sm12_1_18,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_18; focus=short main official baseline improvement,5m,597,2755,459,2296,16.660617,-14.179352,0.101092,14.297083,85.789555936,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007071,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_24_sm12_vol_contract_breakdown_sm12_1_03,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_03; focus=short main official baseline improvement,5m,597,2761,459,2302,16.624411,-14.227289,0.101092,14.344954,85.741636721,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007047,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_45_sx12_second_leg_reject_sx12_2_04,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_04; focus=short max raw cd baseline improvement,5m,597,2965,631,2334,21.281619,-14.149357,0.029462,14.373459,85.651768209,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00205,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_50_sx12_second_leg_reject_sx12_2_09,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_09; focus=short max raw cd baseline improvement,5m,597,2965,631,2334,21.281619,-14.149357,0.029462,14.373459,85.651768209,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00205,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_55_sx12_second_leg_reject_sx12_2_14,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_14; focus=short max raw cd baseline improvement,5m,597,2965,631,2334,21.281619,-14.149357,0.029462,14.373459,85.651768209,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00205,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_60_sx12_second_leg_reject_sx12_2_19,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_19; focus=short max raw cd baseline improvement,5m,597,2965,631,2334,21.281619,-14.149357,0.029462,14.373459,85.651768209,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00205,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_29_sm12_vol_contract_breakdown_sm12_1_08,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_08; focus=short main official baseline improvement,5m,597,2772,460,2312,16.594517,-14.340126,0.101092,14.457636,85.628840859,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006992,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_34_sm12_vol_contract_breakdown_sm12_1_13,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_13; focus=short main official baseline improvement,5m,597,2772,460,2312,16.594517,-14.340126,0.101092,14.457636,85.628840859,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006992,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_27_sm12_vol_contract_breakdown_sm12_1_06,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_06; focus=short main official baseline improvement,5m,597,2753,526,2227,19.106429,-14.739372,0.10735,14.839262,85.252157221,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007234,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_32_sm12_vol_contract_breakdown_sm12_1_11,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_11; focus=short main official baseline improvement,5m,597,2761,526,2235,19.051068,-14.8659,0.10735,14.965642,85.125641822,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007173,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_44_sx12_second_leg_reject_sx12_2_03,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_03; focus=short max raw cd baseline improvement,5m,597,3017,618,2399,20.483924,-14.766895,0.055995,15.005525,85.042066939,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003732,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_49_sx12_second_leg_reject_sx12_2_08,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_08; focus=short max raw cd baseline improvement,5m,597,3017,618,2399,20.483924,-14.766895,0.055995,15.005525,85.042066939,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003732,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_54_sx12_second_leg_reject_sx12_2_13,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_13; focus=short max raw cd baseline improvement,5m,597,3017,618,2399,20.483924,-14.766895,0.055995,15.005525,85.042066939,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003732,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_59_sx12_second_leg_reject_sx12_2_18,short_only_reference_1x,short_max_v1_improvements,sx12_second_leg_reject,short,8V12 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx12_second_leg_reject; tag=sx12_2_18; focus=short max raw cd baseline improvement,5m,597,3017,618,2399,20.483924,-14.766895,0.055995,15.005525,85.042066939,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003732,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_37_sm12_vol_contract_breakdown_sm12_1_16,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_16; focus=short main official baseline improvement,5m,597,2770,527,2243,19.025271,-14.954747,0.10735,15.054385,85.036803435,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.007131,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_22_sm12_vol_contract_breakdown_sm12_1_01,short_beh_dd_brake,short_main_v1_improvements,sm12_vol_contract_breakdown,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_vol_contract_breakdown; tag=sm12_1_01; focus=short main official baseline improvement,5m,597,2770,527,2243,19.025271,-14.955771,0.10735,15.055408,85.035780103,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00713,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_73_sm12_failed_breakout_inside_sm12_3_12,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_12; focus=short main official baseline improvement,5m,597,3167,595,2572,18.787496,-15.040644,0.093106,15.143914,84.935092728,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006148,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_92_sm12_dd_sanitizer_sm12_4_11,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_11; focus=short main official baseline improvement,5m,597,3199,590,2609,18.443264,-15.31984,0.078357,15.40946,84.656822632,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005085,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_68_sm12_failed_breakout_inside_sm12_3_07,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_07; focus=short main official baseline improvement,5m,597,3387,642,2745,18.954827,-15.733803,0.093106,15.83623,84.242131564,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005879,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_87_sm12_dd_sanitizer_sm12_4_06,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_06; focus=short main official baseline improvement,5m,597,3419,639,2780,18.689675,-15.94121,0.078357,16.050427,84.015353007,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.004882,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_93_lx12_asymmetric_trail_lx12_4_12,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx12_asymmetric_trail,long,8V12 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx12_asymmetric_trail; tag=lx12_4_12; focus=raw V51 followthrough runner/fast-cut balance,5m,597,3288,727,2561,22.110706,-16.198011,0.013141,16.209022,83.801989401,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.000811,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_63_sm12_failed_breakout_inside_sm12_3_02,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_02; focus=short main official baseline improvement,5m,597,3630,687,2943,18.92562,-16.676699,0.101941,16.785325,83.299505102,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006073,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_61_sm12_failed_breakout_inside_sm12_3_00,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_00; focus=short main official baseline improvement,5m,597,3890,983,2907,25.269923,-17.052407,0.10586,17.151724,82.935979004,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006172,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_82_sm12_dd_sanitizer_sm12_4_01,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_01; focus=short main official baseline improvement,5m,597,3666,683,2983,18.63066,-17.113508,0.08719,17.228508,82.843660363,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.005061,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_66_sm12_failed_breakout_inside_sm12_3_05,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_05; focus=short main official baseline improvement,5m,597,3908,986,2922,25.230297,-17.207948,0.10586,17.307079,82.780459015,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006117,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_76_sm12_failed_breakout_inside_sm12_3_15,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_15; focus=short main official baseline improvement,5m,597,3923,990,2933,25.235789,-17.23473,0.10586,17.333829,82.753681538,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006107,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_71_sm12_failed_breakout_inside_sm12_3_10,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_10; focus=short main official baseline improvement,5m,597,3927,991,2936,25.235549,-17.293061,0.10586,17.39209,82.695358077,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006087,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_100_sm12_dd_sanitizer_sm12_4_19,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_19; focus=short main official baseline improvement,5m,597,3941,983,2958,24.942908,-17.679463,0.061323,17.75376,82.296675445,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003454,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_78_sm12_failed_breakout_inside_sm12_3_17,short_beh_dd_brake,short_main_v1_improvements,sm12_failed_breakout_inside,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_failed_breakout_inside; tag=sm12_3_17; focus=short main official baseline improvement,5m,597,3841,716,3125,18.640979,-17.702321,0.114658,17.82005,82.274176005,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.006434,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_95_sm12_dd_sanitizer_sm12_4_14,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_14; focus=short main official baseline improvement,5m,597,3965,988,2977,24.918033,-17.858006,0.061323,17.932142,82.118183883,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.00342,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_85_sm12_dd_sanitizer_sm12_4_04,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_04; focus=short main official baseline improvement,5m,597,3959,986,2973,24.905279,-17.871807,0.061323,17.945931,82.104387107,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003417,121.7490287208,False,False,mdd_fail
8V12_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_90_sm12_dd_sanitizer_sm12_4_09,short_beh_dd_brake,short_main_v1_improvements,sm12_dd_sanitizer,short,8V12 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm12_dd_sanitizer; tag=sm12_4_09; focus=short main official baseline improvement,5m,597,3969,989,2980,24.918115,-17.915899,0.061323,17.989983,82.060308311,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.003409,121.7490287208,False,False,mdd_fail
