strategy,baseline_version,audit_mode,symbol,entry_ts,exit_ts,bars_held,entry,old_stop_before_reduce,new_stop_after_reduce,bar_open,bar_high,bar_low,bar_close,target,mfe_r,retro_stop_only,old_stop_also_hit
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OMG_5m,2020-08-29T08:45:00,2020-08-29T09:00:00,3,5.452,5.539876834179815,5.452,5.4187,5.4792,5.3743,5.3857,4.90716362808515,0.9331241932567864,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,NEO_5m,2020-08-30T01:45:00,2020-08-30T02:00:00,3,21.113,21.585992025309686,21.113,21.26,21.69,21.19,21.205,18.18044944307995,0.4291827116262432,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZIL_5m,2020-08-30T18:15:00,2020-08-30T18:30:00,3,0.0219,0.022197028154633612,0.0219,0.02175,0.02207,0.02174,0.02205,0.020058425441271593,0.8416710540735668,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OMG_5m,2020-08-31T07:15:00,2020-08-31T07:30:00,3,5.7154,5.858093330253536,5.7154,5.7713,5.7745,5.6579,5.6763,4.830701352428077,0.6181087780577194,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,WAVES_5m,2020-08-31T22:30:00,2020-08-31T22:45:00,3,3.6874,3.7473606366371865,3.6874,3.6736,3.6978,3.6651,3.6888,3.315644052849441,0.7438213218093082,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-08-31T22:55:00,2020-08-31T23:10:00,3,6.244,6.357542055480583,6.244,6.218,6.315,6.217,6.252,5.540039256020382,0.44036546448245467,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,WAVES_5m,2020-08-31T23:00:00,2020-08-31T23:15:00,3,3.7184,3.7894735464291696,3.7184,3.7321,3.7355,3.7167,3.7182,3.2777440121391486,0.9553484159914208,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SXP_5m,2020-08-31T23:15:00,2020-08-31T23:30:00,3,3.0722,3.132021944287756,3.0722,3.0756,3.0843,3.0607,3.0745,2.7013039454159147,0.8224406709908648,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-01T00:50:00,2020-09-01T01:05:00,3,0.02922,0.029910105389759984,0.02922,0.02928,0.02961,0.02921,0.02944,0.024941346583488087,0.3912445896037758,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ADA_5m,2020-09-01T01:30:00,2020-09-01T01:45:00,3,0.12304,0.12533048934830351,0.12304,0.12304,0.12306,0.12231,0.12277,0.10883896604051818,0.31870918786008706,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-01T12:30:00,2020-09-01T12:45:00,3,6.595,6.701910092017932,6.595,6.59,6.607,6.543,6.559,5.932157429488821,0.7950605821735042,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,COMP_5m,2020-09-01T13:25:00,2020-09-01T13:40:00,3,263.11,269.33663540146193,263.11,263.0,263.18,260.85,262.09,224.5048605109361,0.5797673650768826,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-01T13:30:00,2020-09-01T13:45:00,3,34177.5,35338.200547005894,34177.5,34054.8,34292.5,33805.6,33862.7,26981.156608563455,0.3458256318009326,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-02T02:05:00,2020-09-02T02:20:00,3,0.03303,0.033769105138658655,0.03303,0.03335,0.03407,0.03321,0.03387,0.028447548140316324,0.17588837257433343,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-02T02:15:00,2020-09-02T02:30:00,3,5.54,5.78481100105953,5.54,5.611,5.748,5.55,5.612,4.022171793430916,0.359460970377722,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZIL_5m,2020-09-02T03:30:00,2020-09-02T03:45:00,3,0.02306,0.02344897309418496,0.02306,0.02296,0.02306,0.02293,0.02299,0.02064836681605326,0.6684266955399462,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAL_5m,2020-09-02T06:40:00,2020-09-02T06:55:00,3,34.682,35.28699227165493,34.682,34.785,34.785,34.314,34.418,30.931047915739438,0.608272232954901,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-02T09:45:00,2020-09-02T10:00:00,3,16.2708,16.744001574031383,16.2708,16.631,16.9415,16.6082,16.7008,13.336950241005436,0.15384564210087132,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-02T13:25:00,2020-09-02T13:40:00,3,0.03621,0.037041591433641385,0.03621,0.03588,0.03636,0.03579,0.03633,0.031054133111423424,0.7575835614868552,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-03T05:35:00,2020-09-03T05:50:00,3,31795.0,32936.61423454493,31795.0,32805.0,32811.0,32367.1,32742.7,24716.991745821433,0.3009773263180834,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-03T07:30:00,2020-09-03T07:45:00,3,6.287,6.38706068948737,6.287,6.259,6.288,6.252,6.284,5.666623725178303,0.9494237995630697,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-03T23:15:00,2020-09-03T23:30:00,3,6.205,6.4022388278518445,6.205,6.296,6.296,6.213,6.232,4.982119267318563,0.1774498478884202,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-03T23:35:00,2020-09-03T23:50:00,3,30561.7,31620.164521158218,30561.7,30500.3,31817.4,30296.0,31780.0,23999.219968819056,0.6676652697122996,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-04T00:50:00,2020-09-04T01:05:00,3,32270.0,33566.93682376686,32270.0,32125.0,32777.0,32124.9,32735.9,24228.991692645446,0.6334155873637777,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-04T01:20:00,2020-09-04T01:35:00,3,0.04196,0.043770014310878826,0.04196,0.04211,0.0428,0.04175,0.04277,0.03073791127255126,0.5027584558478742,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-04T01:45:00,2020-09-04T02:00:00,3,0.04226,0.04423251465819512,0.04226,0.0422,0.04278,0.04197,0.0423,0.03003040911919026,0.1470204537112809,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ATOM_5m,2020-09-04T17:15:00,2020-09-04T17:30:00,3,5.103,5.249325437208096,5.103,5.158,5.168,5.084,5.163,4.195782289309804,0.5262242947580926,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ATOM_5m,2020-09-04T17:40:00,2020-09-04T17:55:00,3,5.208,5.391299945627763,5.208,5.223,5.243,5.212,5.234,4.071540337107874,0.5291872819045121,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2020-09-04T17:45:00,2020-09-04T18:00:00,3,0.013176,0.013636192592993193,0.013176,0.013184,0.013197,0.012924,0.012959,0.010322805923442209,0.5714998546356224,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LINK_5m,2020-09-04T17:45:00,2020-09-04T18:00:00,3,12.323,12.749265043263707,12.323,12.335,12.367,12.163,12.231,9.680156731765026,0.37535332190263,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-04T17:45:00,2020-09-04T18:00:00,3,10.5192,10.96526773859471,10.5192,10.6139,10.7162,10.5466,10.6919,7.753580020712798,0.0881032107899342,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-04T18:15:00,2020-09-04T18:30:00,3,10.8274,11.26904648276316,10.8274,10.8974,11.0054,10.8077,10.8549,8.089191806868406,0.163479169013826,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2020-09-04T18:15:00,2020-09-04T18:30:00,3,0.01333,0.013795907119561268,0.01333,0.013443,0.013476,0.01325,0.01325,0.010441375858720132,0.27473286976282635,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-04T18:40:00,2020-09-04T18:55:00,3,10.8966,11.324852245873338,10.8966,11.1232,11.275,11.083,11.2665,8.241436075585304,0.21692822605179463,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2020-09-04T19:00:00,2020-09-04T19:15:00,3,0.013938,0.014409248856867073,0.013938,0.013961,0.014073,0.013866,0.013939,0.01101625708742415,0.4031840018947675,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,KAVA_5m,2020-09-04T19:00:00,2020-09-04T19:15:00,3,2.673,2.7505494661339935,2.673,2.6597,2.6938,2.6375,2.6714,2.1921933099692406,0.5016153165101969,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-04T19:05:00,2020-09-04T19:20:00,3,11.2553,11.697171591128416,11.2553,11.4356,11.5115,11.3459,11.5101,8.515696135003818,0.1882899957146604,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RLC_5m,2020-09-04T19:20:00,2020-09-04T19:35:00,3,1.0926,1.1222117746309785,1.0926,1.0935,1.1014,1.0875,1.101,0.9090069972879329,0.2397694865802602,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ATOM_5m,2020-09-04T19:20:00,2020-09-04T19:35:00,3,5.5,5.671790892873358,5.5,5.502,5.514,5.479,5.514,4.434896464185182,0.20955709233398287,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LINK_5m,2020-09-04T19:20:00,2020-09-04T19:35:00,3,12.783,13.154523522953905,12.783,12.816,12.822,12.662,12.695,10.47955415768578,0.32568597282334294,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2020-09-04T19:20:00,2020-09-04T19:35:00,3,0.013958,0.014434909740758551,0.013958,0.014149,0.014175,0.014116,0.01414,0.011001159607296987,0.1530687963804005,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LTC_5m,2020-09-04T19:30:00,2020-09-04T19:45:00,3,52.03,52.94385294070296,52.03,51.56,52.05,51.56,51.78,46.364111767641646,0.5471339837407385,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,WAVES_5m,2020-09-04T19:45:00,2020-09-04T20:00:00,3,2.7719,2.866607989452674,2.7719,2.7603,2.7768,2.7046,2.7278,2.1847104653934206,0.7106053078407918,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OMG_5m,2020-09-04T22:05:00,2020-09-04T22:20:00,3,4.0532,4.179281221915694,4.0532,4.0401,4.0994,3.9998,4.0898,3.271496424122698,0.4235365043948179,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SXP_5m,2020-09-04T22:35:00,2020-09-04T22:50:00,3,2.1,2.175934659555479,2.1,2.1349,2.1725,2.1338,2.1647,1.6292051107560315,0.24494743387123213,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-05T04:10:00,2020-09-05T04:25:00,3,5.242,5.410067928685761,5.242,5.269,5.28,5.237,5.266,4.199978842148283,0.3450985589787529,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-05T04:45:00,2020-09-05T05:00:00,3,5.331,5.495677803129411,5.331,5.315,5.343,5.257,5.281,4.309997620597659,0.44936232202374465,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OMG_5m,2020-09-05T04:50:00,2020-09-05T05:05:00,3,4.3139,4.458144682034445,4.3139,4.3478,4.4496,4.3464,4.414,3.419582971386445,0.06863337947970924,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-05T05:00:00,2020-09-05T05:15:00,3,27795.1,28399.760933502872,27795.1,27746.2,27874.2,27635.3,27819.5,24046.202212282173,0.538318224255598,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-05T05:05:00,2020-09-05T05:20:00,3,3.14,3.2356266148298203,3.14,3.114,3.141,3.101,3.102,2.5471149880551147,0.49149496804464576,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-05T22:55:00,2020-09-05T23:10:00,3,21310.3,22845.750678412485,21310.3,22514.9,23100.0,22397.0,22875.9,11790.505793842582,0.20860324887228532,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RUNE_5m,2020-09-05T22:55:00,2020-09-05T23:10:00,3,0.6652,0.6905131235142472,0.6652,0.669,0.6705,0.6636,0.668,0.5082586342116675,0.07505987947045024,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-05T23:15:00,2020-09-05T23:30:00,3,22875.9,24436.273712675422,22875.9,22545.6,22969.9,22239.2,22239.2,13201.582981412383,0.7683415775726978,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,YFI_5m,2020-09-05T23:35:00,2020-09-05T23:50:00,3,22251.7,23876.855943037346,22251.7,22364.9,22950.0,22364.9,22746.2,12175.733153168449,0.22650134073413228,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-06T00:00:00,2020-09-06T00:15:00,3,0.03307,0.03424505170584822,0.03307,0.03304,0.03307,0.03256,0.03265,0.025784679423741068,0.5021055644305512,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-06T05:20:00,2020-09-06T05:35:00,3,1.6028,1.8779046263406636,1.6028,1.5448,1.6834,1.5448,1.6721,-0.10284868331211428,0.29734141911051215,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-06T05:20:00,2020-09-06T05:35:00,3,1.862,2.0083820316483374,1.862,1.803,1.87,1.803,1.845,0.9544314037803084,0.42354925192558135,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,LINK_5m,2020-09-06T05:25:00,2020-09-06T05:40:00,3,10.878,11.605208465974755,10.878,10.558,11.1,10.52,11.036,6.369307510956515,0.6573080792717189,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DEFI_5m,2020-09-06T05:25:00,2020-09-06T05:40:00,3,683.1,708.1137030895732,683.1,679.1,693.2,678.7,690.4,528.0150408446463,0.5676888363610275,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRB_5m,2020-09-06T05:30:00,2020-09-06T05:45:00,3,31.08,32.95933045865979,31.08,31.611,32.055,31.486,32.036,19.428151156309262,0.5182696824349794,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RUNE_5m,2020-09-06T05:30:00,2020-09-06T05:45:00,3,0.6161,0.6474866742838038,0.6161,0.6228,0.6234,0.609,0.609,0.42150261944041656,0.5193286760047445,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-06T05:45:00,2020-09-06T06:00:00,3,1.7906,2.069015856614625,1.7906,1.8091,1.8156,1.683,1.7135,0.06442168898932565,0.3864722408714555,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ZEC_5m,2020-09-06T09:25:00,2020-09-06T09:40:00,3,57.07,58.03467620677928,57.07,56.83,57.12,56.74,57.06,51.08900751796845,0.3420836936589876,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-06T16:00:00,2020-09-06T16:15:00,3,7.563,7.986422743184793,7.563,7.6321,7.89,7.6318,7.8013,4.937778992254281,0.2895451460114257,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-06T16:00:00,2020-09-06T16:15:00,3,4.091,4.220782095225909,4.091,4.049,4.116,4.048,4.106,3.2863510095993655,0.5933021798266378,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-06T16:05:00,2020-09-06T16:20:00,3,1.72,1.7939244556573446,1.72,1.757,1.811,1.756,1.805,1.2616683749244628,0.6087295415279667,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRB_5m,2020-09-06T16:05:00,2020-09-06T16:20:00,3,27.513,28.420392891115302,27.513,28.094,28.679,27.998,28.201,21.88716407508513,0.5267839374545668,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-06T16:20:00,2020-09-06T16:35:00,3,7.8171,8.273307008228365,7.8171,7.9846,8.1293,7.8785,8.0709,4.988616548984135,0.394338527806979,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SXP_5m,2020-09-06T16:25:00,2020-09-06T16:40:00,3,1.644,1.6893448431254448,1.644,1.6748,1.6799,1.6702,1.6766,1.362861972622242,0.30874514134428765,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,KAVA_5m,2020-09-06T16:35:00,2020-09-06T16:50:00,3,2.2021,2.256226776624516,2.2021,2.2273,2.323,2.2245,2.32,1.8665139849280001,0.08868069187453244,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SNX_5m,2020-09-06T16:45:00,2020-09-06T17:00:00,3,4.495,4.620601960661398,4.495,4.555,4.604,4.552,4.59,3.716267843899333,0.28661972958408266,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-06T16:50:00,2020-09-06T17:05:00,3,8.5271,9.058726103730663,8.5271,8.7778,8.85,8.6039,8.6925,5.231018156869899,0.23211802267429382,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-06T16:50:00,2020-09-06T17:05:00,3,0.03016,0.030971708183191074,0.03016,0.03065,0.03068,0.03005,0.0301,0.025127409264215347,0.13551668232240233,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,OMG_5m,2020-09-06T16:55:00,2020-09-06T17:10:00,3,3.7272,3.8155307526668985,3.7272,3.7147,3.7409,3.6915,3.7,3.1795493334652285,0.5728469244546782,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DEFI_5m,2020-09-06T17:00:00,2020-09-06T17:15:00,3,702.7,717.8653379180595,702.7,709.3,725.3,709.3,725.3,608.6749049080317,0.019781952873125112,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,KAVA_5m,2020-09-06T17:05:00,2020-09-06T17:20:00,3,2.3166,2.387405958655647,2.3166,2.2947,2.3518,2.2947,2.3471,1.8776030563349901,0.7202783631252041,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,RLC_5m,2020-09-06T17:05:00,2020-09-06T17:20:00,3,0.9422,0.9633017606781585,0.9422,0.9416,0.9501,0.937,0.949,0.8113690837954173,0.8672262129738534,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,KAVA_5m,2020-09-06T17:30:00,2020-09-06T17:45:00,3,2.3816,2.4668029101474294,2.3816,2.3841,2.3877,2.3598,2.364,1.853341957085938,0.3321482793373114,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ATOM_5m,2020-09-06T17:30:00,2020-09-06T17:45:00,3,4.989,5.105574607271432,4.989,5.021,5.034,4.998,5.001,4.2662374349171195,0.4889572552218057,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,VET_5m,2020-09-06T17:30:00,2020-09-06T17:45:00,3,0.012196,0.012510305420305439,0.012196,0.012337,0.012364,0.012253,0.012305,0.010247306394106282,0.55360165227475,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DEFI_5m,2020-09-06T17:30:00,2020-09-06T17:45:00,3,724.9,743.4666667097322,724.9,734.4,736.5,729.4,729.8,609.7866663996601,0.5655296216685001,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAL_5m,2020-09-06T17:30:00,2020-09-06T17:45:00,3,19.069,19.4903199072386,19.069,19.184,19.242,19.184,19.202,16.456816575120662,0.6266022456197173,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SNX_5m,2020-09-06T17:30:00,2020-09-06T17:45:00,3,4.659,4.811294874080247,4.659,4.766,4.788,4.641,4.647,3.71477178070247,0.7551140555092141,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRX_5m,2020-09-06T17:50:00,2020-09-06T18:05:00,3,0.03166,0.03269348384524741,0.03166,0.03188,0.0319,0.03137,0.0314,0.02525240015946608,0.716024738463959,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-06T18:05:00,2020-09-06T18:20:00,3,9.0801,9.655879520348313,9.0801,9.1717,9.175,9.0164,9.0508,5.510266973840462,0.5212064503761054,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BNB_5m,2020-09-06T18:10:00,2020-09-06T18:25:00,3,22.331,23.156681687028474,22.331,22.059,22.478,22.03,22.318,17.211773540423454,0.5389486129957655,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ADA_5m,2020-09-06T18:10:00,2020-09-06T18:25:00,3,0.09457,0.09665429952536915,0.09457,0.09357,0.09461,0.09355,0.09436,0.08164734294271127,0.5805307659827346,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-06T20:05:00,2020-09-06T20:20:00,3,2.135,2.2298218527399967,2.135,2.138,2.145,2.118,2.121,1.5471045130120185,0.2636523045858459,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-06T20:40:00,2020-09-06T20:55:00,3,2.2,2.3023460595867036,2.2,2.182,2.239,2.181,2.223,1.565454430562439,0.36151855918454256,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-06T20:40:00,2020-09-06T20:55:00,3,4.735,4.913959155895133,4.735,4.827,4.848,4.75,4.79,3.6254532334501723,0.30733269680948594,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-06T20:50:00,2020-09-06T21:05:00,3,2.9754,3.272888330459078,2.9754,3.0667,3.145,3.0099,3.1101,1.1309723511537177,0.38119142295431696,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,DOT_5m,2020-09-06T21:00:00,2020-09-06T21:15:00,3,4.79,4.977618009462748,4.79,4.867,4.88,4.773,4.806,3.626768341330966,0.21319914924234526,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SXP_5m,2020-09-06T21:05:00,2020-09-06T21:20:00,3,1.9105,1.9726012507691362,1.9105,1.8996,1.9416,1.8978,1.9036,1.5254722452313567,0.5555443662198588,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-06T21:10:00,2020-09-06T21:25:00,3,3.1071,3.405588421132906,3.1071,3.1274,3.23,3.1179,3.1648,1.2564717889759827,0.1477444244993466,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-06T21:15:00,2020-09-06T21:30:00,3,2.238,2.3368251613385254,2.238,2.32,2.337,2.28,2.287,1.625283999701143,0.4351118623799031,0,1
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,ALGO_5m,2020-09-07T03:55:00,2020-09-07T04:10:00,3,0.3727,0.38043373491775356,0.3727,0.3758,0.3762,0.3728,0.3728,0.3247508435099277,0.09051254115176041,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-07T04:10:00,2020-09-07T04:25:00,3,3.0463,3.2287606835307505,3.0463,3.12,3.19,3.0565,3.1383,1.915043762109346,0.5332655677769721,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-07T04:30:00,2020-09-07T04:45:00,3,3.1351,3.3409088807351566,3.1351,3.2122,3.2141,3.0176,3.0757,1.85908493944203,0.570918026376151,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-07T05:50:00,2020-09-07T06:05:00,3,3.3447,3.5968890525182777,3.3447,3.3255,3.5349,3.3255,3.4407,1.7811278743866785,0.5737758977048083,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-07T06:10:00,2020-09-07T06:25:00,3,3.4407,3.7102066578762636,3.4407,3.4114,3.48,3.3844,3.4322,1.7697587211671675,0.240068280723905,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,SUSHI_5m,2020-09-07T06:30:00,2020-09-07T06:45:00,3,3.43,3.6929787738339224,3.43,3.4137,3.4316,3.3503,3.3844,1.7995316022296817,0.6532846643679926,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,TRB_5m,2020-09-07T10:45:00,2020-09-07T11:00:00,3,41.614,43.155247103186504,41.614,42.765,43.021,42.513,43.011,32.05826796024364,0.07396607576053421,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,CRV_5m,2020-09-07T22:40:00,2020-09-07T22:55:00,3,1.908,2.0024929503997515,1.908,1.926,1.934,1.919,1.93,1.3221437075215399,0.14815920066812532,1,0
SM42_mdd10_aggr_v01_single_retest,short_main/v15,official_like_samebar_reduce,BAND_5m,2020-09-07T22:40:00,2020-09-07T22:55:00,3,8.6276,9.05774173058357,8.6276,8.7592,8.7886,8.7023,8.7281,5.960721270381859,0.05672548898451825,1,0
