strategy,symbol,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,ruined
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000FLOKI,1,1,0,100.0,0.05591641791045099,0.05591641791045099,0.0,100.05591641791045,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LPT,1,1,0,100.0,0.05501327921135779,0.05501327921135779,0.0,100.05501327921135,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,JOE,1,1,0,100.0,0.05403304042179702,0.05403304042179702,0.0,100.0540330404218,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BSV,1,1,0,100.0,0.052540517241372875,0.052540517241372875,0.0,100.05254051724137,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,TRADOOR,1,1,0,100.0,0.051649748743720636,0.051649748743720636,0.0,100.05164974874373,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,HBAR,1,1,0,100.0,0.049970835577739514,0.049970835577739514,0.0,100.04997083557774,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LOOM,1,1,0,100.0,0.04981867266591333,0.04981867266591333,0.0,100.04981867266591,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BAL,1,1,0,100.0,0.04827232550910221,0.04827232550910221,0.0,100.0482723255091,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SPELL,1,1,0,100.0,0.04795065525073916,0.04795065525073916,0.0,100.04795065525074,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AMB,1,1,0,100.0,0.04724360130305971,0.04724360130305971,0.0,100.04724360130307,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,WAXP,1,1,0,100.0,0.0464239948946954,0.0464239948946954,0.0,100.0464239948947,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ARKM,1,1,0,100.0,0.04542256748882867,0.04542256748882867,0.0,100.04542256748883,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,WLD,1,1,0,100.0,0.04532640603536198,0.04532640603536198,0.0,100.04532640603536,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LQTY,1,1,0,100.0,0.045086442641939506,0.045086442641939506,0.0,100.04508644264195,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SNT,1,1,0,100.0,0.0435401147626413,0.0435401147626413,0.0,100.04354011476264,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BICO,1,1,0,100.0,0.042730113297562156,0.042730113297562156,0.0,100.04273011329757,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,IP,1,1,0,100.0,0.0414966257610061,0.0414966257610061,0.0,100.041496625761,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BANANAS31,1,1,0,100.0,0.039880985845797134,0.039880985845797134,0.0,100.0398809858458,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,TLM,1,1,0,100.0,0.038590088945356094,0.038590088945356094,0.0,100.03859008894536,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SUN,1,1,0,100.0,0.03681151662611182,0.03681151662611182,0.0,100.03681151662612,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ICP,1,1,0,100.0,0.03430773130546072,0.03430773130546072,0.0,100.03430773130546,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,RIF,1,1,0,100.0,0.03291489894472477,0.03291489894472477,0.0,100.03291489894472,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CKB,1,1,0,100.0,0.03240897804415166,0.03240897804415166,0.0,100.03240897804415,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,STG,1,1,0,100.0,0.032338044672286514,0.032338044672286514,0.0,100.03233804467229,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,USTC,1,1,0,100.0,0.028103903903908822,0.028103903903908822,0.0,100.02810390390391,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MAGIC,1,1,0,100.0,0.02571180406514273,0.02571180406514273,0.0,100.02571180406514,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XVS,1,1,0,100.0,0.025572595025802336,0.025572595025802336,0.0,100.0255725950258,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,TWT,1,1,0,100.0,0.02127430007405895,0.02127430007405895,0.0,100.02127430007405,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CELO,1,1,0,100.0,0.02091830086234925,0.02091830086234925,0.0,100.02091830086235,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DIA,1,1,0,100.0,0.018172059330812118,0.018172059330812118,0.0,100.01817205933081,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MLN,1,1,0,100.0,0.017926295828063488,0.017926295828063488,0.0,100.01792629582806,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FLOW,1,1,0,100.0,0.01665379876796269,0.01665379876796269,0.0,100.01665379876796,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ROSE,1,1,0,100.0,0.016380616740097054,0.016380616740097054,0.0,100.0163806167401,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,VINE,1,1,0,100.0,0.0153610923861347,0.0153610923861347,0.0,100.01536109238613,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ILV,1,1,0,100.0,0.012861523966556376,0.012861523966556376,0.0,100.01286152396656,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LAB,1,1,0,100.0,0.008209867950603744,0.008209867950603744,0.0,100.0082098679506,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BANK,1,1,0,100.0,0.006229524000800346,0.006229524000800346,0.0,100.0062295240008,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MYX,1,1,0,100.0,0.003397901049484453,0.003397901049484453,0.0,100.00339790104948,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AVNT,1,1,0,100.0,0.00013494734769636807,0.00013494734769636807,0.0,100.0001349473477,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,APT,1,0,1,0.0,-0.00012846138652822248,0.0,0.00012846138652822248,99.99974307739197,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MYRO,1,0,1,0.0,-0.0017425070688026345,0.0,0.0017425070688026345,99.99651501622571,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,KEY,1,0,1,0.0,-0.0034182579856878448,0.0,0.0034182579856878448,99.9931636008735,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,HIPPO,1,0,1,0.0,-0.00366368843069953,0.0,0.00366368843069953,99.99267275736473,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ETC,1,0,1,0.0,-0.006056869772996798,0.0,0.006056869772996798,99.98788662731073,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AVAX,1,0,1,0.0,-0.008954430825758308,0.0,0.008954430825758308,99.9820919401668,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000SATS,1,0,1,0.0,-0.010090100544779546,0.0,0.010090100544779546,99.97982081701174,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BERA,1,0,1,0.0,-0.014459615854467422,0.0,0.014459615854467422,99.97108285909597,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MERL,1,0,1,0.0,-0.016727888665357682,0.0,0.016727888665357682,99.96654702089188,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XPL,1,0,1,0.0,-0.017470732699031988,0.0,0.017470732699031988,99.96506158686694,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ENA,1,0,1,0.0,-0.017620066423151837,0.0,0.017620066423151837,99.9647629718211,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BOND,1,0,1,0.0,-0.01812435053989425,0.0,0.01812435053989425,99.96375458384104,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CTSI,1,0,1,0.0,-0.01813767287204282,0.0,0.01813767287204282,99.96372794400769,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000000BOB,1,0,1,0.0,-0.018426669615578817,0.0,0.018426669615578817,99.96315005619037,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,EVAA,1,0,1,0.0,-0.018440808171071854,0.0,0.018440808171071854,99.96312178429191,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ONE,1,0,1,0.0,-0.019292627909173188,0.0,0.019292627909173188,99.96141846623658,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,STABLE,1,0,1,0.0,-0.020050101031043877,0.0,0.020050101031043877,99.95990381800343,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,APE,1,0,1,0.0,-0.020123694954821136,0.0,0.020123694954821136,99.95975665972135,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MILK,1,0,1,0.0,-0.020273040610885307,0.0,0.020273040610885307,99.95945802873999,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,TRUTH,1,0,1,0.0,-0.02126739010801515,0.0,0.02126739010801515,99.95746974280279,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AKE,1,0,1,0.0,-0.021898985486579203,0.0,0.021898985486579203,99.9562068246825,False
