strategy,symbol,entry_ts,exit_ts,entry_i,exit_i,pnl_pct,gross_pct,hold_bars,entry_price,exit_price,exit_reason,mae_pct,mfe_pct
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XRP,1619175000,1619176200,136146,136150,-3.1084967036912037,-3.0284967036912036,4,1.0631,1.0309040515430588,stop,-6.640955695607175,1.721380867274949
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AAVE,1619177100,1619177700,54377,54379,-2.860533221352129,-2.7805332213521288,2,326.717,317.63252527519495,stop,-3.358870214895457,1.9472509847972477
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ANKR,1619177100,1619177700,25001,25003,-3.466710491450292,-3.386710491450292,2,0.108574,0.10489691295101276,stop,-4.052535597841104,2.359680954924747
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LTC,1619177100,1619177700,135292,135294,-3.2369409119624026,-3.1569409119624026,2,222.17,215.15622437589312,stop,-3.677364180582431,1.7689156951883727
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SUSHI,1619177100,1619177700,66473,66475,-3.027164150807855,-2.947164150807855,2,10.7083,10.392708821239042,stop,-3.083589365258721,1.4596154384916362
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ALICE,1619177100,1619178600,10937,10942,9.953064582913301,10.033064582913301,5,6.183,6.803344383161529,target,-0.6469351447517392,11.43457868348698
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CELR,1619177100,1619178600,7145,7150,6.7511540606676474,6.8311540606676475,5,0.04322,0.04617242478502056,target,-0.30078667283664545,8.190652475705695
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DGB,1619177100,1619178600,563,568,10.71117589247,10.79117589247,5,0.10035,0.11117894500809364,target,-2.69058295964125,13.851519681116104
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,HOT,1619177100,1619178600,6857,6862,12.34643314288356,12.42643314288356,5,0.009712,0.010918855186836851,target,-1.740115321252067,16.53624382207578
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,NKN,1619177100,1619178600,3977,3982,9.954198166906826,10.034198166906826,5,0.48033,0.5285272640551035,target,-1.8112547623508806,13.778027606020876
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BAT,1619177100,1619178900,125212,125218,7.230567872690951,7.310567872690951,6,0.8949,0.9603222718927114,target,-2.279584311096209,8.581964465303384
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LRC,1619177100,1619178900,53512,53518,7.410976311775374,7.490976311775374,6,0.41823,0.44955951022873814,target,-0.5977572149295848,7.601080745044589
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,OGN,1619177100,1619179200,6281,6288,8.898251637150015,8.978251637150015,7,1.4424,1.5719023016142517,target,-3.092068774265112,10.607321131447591
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LIT,1619177100,1619179800,18377,18386,8.517339060938475,8.597339060938475,9,6.69,7.265161983176784,target,-2.33183856502243,8.624813153961135
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,RVN,1619177100,1619179800,16937,16946,9.762057023379779,9.842057023379779,9,0.11966,0.13143700543417625,target,-2.8748119672405132,10.187197058331934
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CRV,1619177100,1619180100,67337,67347,9.126036585006315,9.206036585006315,10,2.342,2.557605376820848,target,-1.6225448334756725,9.521776259607167
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XTZ,1619177100,1619180100,127229,127239,8.07533098327247,8.15533098327247,10,4.248,4.594438460169415,target,-2.448210922787196,8.545197740112984
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BEL,1619177100,1619181600,44873,44888,8.087323262275177,8.167323262275177,15,3.1675,3.4261999643325662,target,-1.000157853196532,8.297395422257301
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ICX,1619177100,1619181600,63306,63321,7.600678634934411,7.680678634934411,15,1.5867,1.7085693279005043,target,-2.7667485977185384,8.413688788050667
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZIL,1619177100,1619181600,88913,88928,11.369719477580704,11.449719477580704,15,0.12769,0.1423101468009228,target,-2.0988331114417638,12.530346933980747
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SC,1619419500,1619422800,3921,3932,5.500204900112981,5.580204900112981,11,0.028155,0.02972610668962681,target,-0.7352157698454941,6.5352512875155435
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BEL,1620709500,1620710400,49981,49984,4.873086533567419,4.9530865335674195,3,3.315,3.47919481858776,target,-0.04826546003016059,5.9457013574660715
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CHR,1620709500,1620710400,17149,17152,5.606642811590966,5.686642811590966,3,0.2849,0.30110124537022265,target,-0.42120042120041384,5.756405756405766
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DENT,1620709500,1620710400,13729,13732,8.130009412518,8.210009412518,3,0.007042,0.007620148862829517,target,-0.04260153365520493,10.096563476285157
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ENJ,1620709500,1620710400,64381,64384,4.119406960809869,4.199406960809869,3,2.08252,2.169973489840258,target,-0.579106083014807,5.315675239613546
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MTL,1620709500,1620710700,11677,11681,5.353662758880781,5.433662758880781,4,3.5203,3.7115812301008804,target,-0.22157202511149698,6.260830042894063
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,NKN,1620709500,1620710700,9085,9089,6.1584272252743935,6.2384272252743935,4,0.54859,0.5828133879151328,target,-0.25155398384951383,7.360688310031166
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,REEF,1620709500,1620710700,22332,22336,6.270587916246551,6.3505879162465515,4,0.03555,0.03780763400422565,target,-0.734177215189866,6.827004219409279
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,STMX,1620709500,1620710700,14269,14273,5.239937504176842,5.319937504176842,4,0.03936,0.041453927401644004,target,-0.4319105691056823,5.462398373983738
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,UNI,1620709500,1620710700,67549,67553,5.152453305441468,5.232453305441468,4,34.6224,36.434000913223166,target,-0.17127639909422904,5.577891769490284
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CELR,1620709500,1620711000,12253,12258,5.963311519604304,6.043311519604304,5,0.04454,0.04723169095083176,target,-2.3574315222272166,6.892680736416695
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DOT,1620709500,1620712800,75325,75336,5.744993537069751,5.824993537069751,11,34.179,36.16992454103507,target,-1.064981421340602,6.123643172708378
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LINA,1620709500,1620712800,15133,15144,7.017712997037793,7.097712997037793,11,0.08031,0.08601017330792106,target,-0.07471049682480947,7.172207695181157
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SXP,1620709500,1620712800,84517,84528,7.941927764768911,8.021927764768911,11,4.1608,4.494576370436505,target,-0.014420303787742212,8.392616804460674
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,IOST,1620709500,1620713100,128016,128028,5.922425292057947,6.002425292057947,12,0.053495,0.0567059974099864,target,-0.4953733993831224,6.217403495653804
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZIL,1620709500,1620713100,94021,94033,4.933197437026936,5.013197437026936,12,0.20294,0.21311378287870247,target,-0.43855326697546165,5.144377648566067
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LTC,1620709500,1620714900,140400,140418,3.737097415506957,3.8170974155069572,18,352.1,365.54,time,-1.7807441067878553,4.024424879295642
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SC,1620709500,1620714900,8221,8239,6.478935094604093,6.558935094604093,18,0.03324,0.0354201900254464,target,-0.722021660649811,6.793020457280395
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,TRX,1620709500,1620714900,138672,138690,4.875064367257712,4.955064367257712,18,0.12351,0.12963,time,-0.33195692656464554,4.971257388065737
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FIL,1620896700,1620901500,60121,60137,11.432662987200644,11.512662987200644,16,103.627,115.5572272737464,target,-3.1719532554257017,13.78212241983268
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,KSM,1621455900,1621456200,62549,62550,-2.5034969687180615,-2.4234969687180614,1,491.35,479.4421476442038,stop,-15.272209219497308,0.0
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,YFI,1621461300,1621461900,75239,75241,-8.766819932901155,-8.686819932901155,2,41330.8,37740.46782717249,stop,-26.21410667105404,5.536790964607493
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000SHIB,1621491300,1621496700,2636,2654,6.003923258438491,6.0839232584384915,18,0.009747,0.01034,time,-3.026572278649842,6.4122294039191425
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,VET,1621491300,1621496700,132639,132657,7.820802065087128,7.900802065087128,18,0.10847,0.11704,time,-1.5395962017147515,8.315663317046189
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LTC,1621503300,1621503600,143046,143047,-2.921680006438095,-2.8416800064380947,1,177.69,172.64061879656015,stop,-5.453317575552928,0.8891890370870688
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ATOM,1621504500,1621509900,134649,134667,8.733559322033901,8.813559322033901,18,12.685,13.803,time,-2.049664958612533,9.570358691367746
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XTZ,1621560000,1621560900,135172,135175,-2.022342222157139,-1.942342222157139,3,4.037,3.9585876444915162,stop,-2.501857815209313,0.7926678226405754
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZEN,1623153000,1623154800,56398,56404,-1.4464739079766236,-1.3664739079766235,6,82.904,81.77113847133106,stop,-1.7526295474283544,1.252050564508343
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,IOTA,1631058600,1631058900,165106,165107,-2.801767912471011,-2.721767912471011,1,1.5467,1.5046024156978108,stop,-9.323074933729869,0.7176569470485621
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1INCH,1631059200,1631059500,73788,73789,-3.938101016061112,-3.858101016061112,1,2.9213,2.8085932950178067,stop,-17.19097661999795,0.6298565707048298
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AAVE,1631059200,1631059500,93984,93985,-3.117118559995945,-3.0371185599959447,1,335.07,324.8935268410216,stop,-13.304682603635056,0.13131584445041267
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CHZ,1631059200,1631059500,66048,66049,-5.09142338642619,-5.01142338642619,1,0.32716,0.3107646272489681,stop,-24.47731996576599,0.8313974813546889
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ENJ,1631059200,1631059500,98880,98881,-4.501932630845344,-4.421932630845344,1,1.6125,1.5411963363276189,stop,-20.62015503875969,1.4325581395348774
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FLM,1631059200,1631059500,98880,98881,-4.305421023314812,-4.225421023314812,1,0.5354,0.5127770958411725,stop,-17.071348524467684,0.8218154650728351
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,HOT,1631059200,1631059500,46464,46465,-5.344331773215897,-5.264331773215897,1,0.009505,0.009004625264955829,stop,-22.1462388216728,3.1457127827459304
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ICX,1631059200,1631059500,102913,102914,-3.2628375612716614,-3.1828375612716613,1,1.3806,1.3366577446290835,stop,-21.77314211212516,0.6808633927277888
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,IOST,1631059200,1631059500,162515,162516,-3.5533173041874746,-3.4733173041874745,1,0.053216,0.05136763946340359,stop,-19.610643415514133,0.42468430547204594
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ONT,1631059200,1631059500,165395,165396,-3.932217348622472,-3.852217348622472,1,1.0102,0.9712849003442158,stop,-17.83805187091665,0.7127301524450698
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,REEF,1631059200,1631059500,56831,56832,-4.774390926458891,-4.694390926458891,1,0.021914,0.020885271172375798,stop,-23.076572054394447,1.0267408962307178
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,REN,1631059200,1631059500,94848,94849,-3.251090668696836,-3.171090668696836,1,0.64821,0.6276546731764402,stop,-15.121642677527344,1.022816679779705
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,RSR,1631059200,1631059500,93119,93120,-4.622854645659309,-4.542854645659309,1,0.039324,0.03753756783914093,stop,-17.09897263757502,0.8340962262231765
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SUSHI,1631059200,1631059500,106080,106081,-3.493248177678923,-3.413248177678923,1,10.572,10.211151402655783,stop,-15.815361331819892,1.0783200908059098
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,UNFI,1631059200,1631059500,57696,57697,-5.318261457506056,-5.238261457506056,1,10.19,9.656221157480132,stop,-19.764474975466136,1.472031403336608
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XTZ,1631059200,1631059500,166836,166837,-2.917796322211482,-2.837796322211482,1,4.462,4.335377528102923,stop,-19.587628865979376,0.4034065441506204
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZRX,1631059200,1631059500,126792,126793,-2.3833707341748473,-2.3033707341748473,1,1.0401,1.0161426409938474,stop,-14.431304682242093,0.18267474281319226
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BAT,1631059800,1631063400,164821,164833,11.188441061195308,11.268441061195308,12,0.7077,0.7874467573900792,target,-2.048890772926375,11.784654514624846
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CHR,1631575200,1631575800,53368,53370,-1.6138128201781712,-1.533812820178171,2,0.3014,0.296777088159983,stop,-1.9243530192435392,1.4266755142667638
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,C98,1631575200,1631580600,5890,5908,2.7857114295234995,2.8657114295234996,18,3.3011,3.3957,time,-1.0087546575383994,4.247069158765263
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,WAVES,1631575200,1631580600,114424,114442,2.3682044198895014,2.4482044198895014,18,28.96,29.669,time,-1.1222375690607709,3.5911602209944724
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FIL,1632507900,1632509700,98825,98831,-2.0933785582233178,-2.0133785582233177,6,63.66,62.37828320983503,stop,-2.1442035815268534,2.269871190700609
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CELO,1635354600,1635360000,8696,8714,2.091830086234432,2.171830086234432,18,6.262,6.398,time,-1.4532098371127324,3.161929096135427
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,COMP,1635354600,1635360000,139382,139400,4.663500809302004,4.743500809302004,18,302.73,317.09,time,-0.3798764575694626,6.385227760710858
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ENJ,1635354600,1635360000,113198,113216,2.9496472624972974,3.0296472624972974,18,1.8484,1.9044,time,-0.5842891149102003,5.442544903700499
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,IOTA,1635354600,1635360000,179426,179444,2.5001539632856757,2.580153963285676,18,1.1821,1.2126,time,-0.8036545131545422,4.7034937822519325
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LRC,1635354600,1635360000,107437,107455,2.22983671843888,2.30983671843888,18,0.37665,0.38535,time,-0.023894862604534446,4.794902429311037
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,OGN,1637947200,1637947500,68848,68849,-1.9366693499491434,-1.8566693499491433,1,1.0187,0.999786109332068,stop,-5.762245999803669,0.058898596250138026
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000SHIB,1637947500,1637948100,57490,57492,-2.417909427987913,-2.337909427987913,2,0.037601,0.03672192267598227,stop,-2.7712028935400688,1.7685699848408256
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ALPHA,1638626100,1638626400,108263,108264,-2.616737553181112,-2.536737553181112,1,0.8236,0.8027074295120004,stop,-11.971830985915496,2.5254978144730504
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CHR,1638626100,1638626400,76871,76872,-2.9967371259770257,-2.9167371259770256,1,0.6719,0.6523024432505604,stop,-14.511087959517788,1.2799523738651497
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ENS,1638626700,1638627300,1171,1173,-3.2010715566813586,-3.1210715566813585,2,45.897,44.464521787629955,stop,-4.320543826393876,0.6296707845828735
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AR,1638627900,1638629100,19319,19323,12.430690499767815,12.510690499767815,4,38.658,43.49438273340024,target,-1.3037404935588954,13.071033162605403
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,OCEAN,1638627900,1638629700,114029,114035,10.384866990515068,10.464866990515068,6,0.89378,0.9873128881878256,target,-2.116852021750324,10.490277249434978
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SAND,1642834200,1642834500,104146,104147,-1.8594597680544755,-1.7794597680544755,1,3.3077,3.248840809252062,stop,-2.225111104392777,1.2455784986546514
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,KAVA,1642834200,1642835700,156273,156278,-1.8866744647262588,-1.8066744647262587,5,3.8539,3.7842725728039146,stop,-2.4053556137938137,0.9989880380912836
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000SHIB,1642834200,1642837500,73779,73790,-2.053587928567099,-1.9735879285670992,11,0.022537,0.022092212488538834,stop,-4.15760748990549,2.4714913253760415
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BEL,1642834200,1642837500,123730,123741,-2.038299228489311,-1.958299228489311,11,0.9905,0.9711030461418134,stop,-3.038869257950531,2.3119636547198414
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FIL,1642834200,1642837500,133246,133257,-1.977060245745277,-1.897060245745277,11,21.861,21.446283659677626,stop,-2.959608435112767,2.584511230044361
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,GTC,1642834200,1642837500,64732,64743,-2.1537469015109667,-2.0737469015109666,11,7.95,7.785137121329878,stop,-3.4213836477987454,2.716981132075474
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,IOTX,1642834200,1642837500,46876,46887,-1.7345434106494038,-1.6545434106494037,11,0.08541,0.08399685447296434,stop,-3.524177496780235,2.025523943332157
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LRC,1642834200,1642837500,132369,132380,-2.396778472779885,-2.316778472779885,11,0.8748,0.8545328219201216,stop,-3.109282121627801,2.4805669867398192
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SFP,1642834200,1642837500,95506,95517,-1.8726467542540053,-1.7926467542540052,11,0.8076,0.7931225848126446,stop,-3.4175334323922684,2.290737989103512
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SUSHI,1642834200,1642837500,145330,145341,-2.3220652393785493,-2.242065239378549,11,4.95,4.839017770650762,stop,-3.0303030303030374,2.3838383838383725
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,UNFI,1642834200,1642837500,96946,96957,-1.9870093872289258,-1.9070093872289258,11,5.706,5.597186044364718,stop,-2.769015071854195,2.2783035401331913
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ANKR,1642834200,1642839600,103858,103876,3.8109400738426675,3.8909400738426676,18,0.07042,0.07316,time,-0.6532235160465807,4.217551831865948
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MTL,1649236800,1649242200,106768,106786,1.0573674911660873,1.1373674911660874,18,1.8112,1.8318,time,-0.8723498233215445,1.7943904593639561
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,STMX,1649236800,1649242200,109360,109378,1.0305746016417239,1.110574601641724,18,0.02071,0.02094,time,-0.8691453404152564,2.269435055528738
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,REEF,1651392600,1651398000,124609,124627,1.2979245012200336,1.3779245012200336,18,0.006967,0.007063,time,-1.2200373187885747,2.4257212573561056
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,REN,1652305200,1652305500,165668,165669,-2.6409364245328373,-2.560936424532837,1,0.1853,0.18055458480534065,stop,-5.450620615218563,0.053966540744747306
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZEC,1652305200,1652305500,237944,237945,-2.407021531230449,-2.3270215312304487,1,83.59,81.64484270204447,stop,-6.0892451250149575,0.0
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,WOO,1652305800,1652306100,9616,9617,-4.077320012805513,-3.9973200128055137,1,0.19434,0.18657160828711378,stop,-10.857260471338893,1.1989297108160948
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,EGLD,1652306400,1652307300,174024,174027,-3.0854785622590732,-3.005478562259073,3,95.96,93.07594277165619,stop,-3.345143809920794,4.845769070446025
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ENS,1652306100,1652307600,46769,46774,12.351724821786183,12.431724821786183,5,9.197,10.340345731859674,target,-2.424703707730771,15.27672066978364
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,GMT,1653615900,1653617100,20889,20893,-2.786398084106645,-2.706398084106645,4,1.1202,1.0898829286618374,stop,-3.499375111587227,2.240671308694867
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FTM,1655061600,1655063100,180328,180333,-1.4486609459840052,-1.3686609459840051,5,0.2409,0.23760289578112453,stop,-2.20008302200083,1.5359070153590737
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000LUNC,1663029300,1663031100,895,901,-2.892494581577113,-2.8124945815771127,6,0.3271,0.31790033022366126,stop,-3.3934576582084985,3.057169061449101
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FTT,1667782800,1667783700,59190,59193,7.013536372607363,7.093536372607363,3,22.202,23.77690694544629,target,-0.3242951085487917,7.436267002972703
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CHZ,1667964000,1667965800,189064,189070,-4.1728701674909905,-4.09287016749099,6,0.22143,0.2123671575881247,stop,-5.618028270785341,3.734814614099264
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SUSHI,1667964000,1667965800,229096,229102,-3.91448850253537,-3.83448850253537,6,1.465,1.408824743437857,stop,-4.436860068259397,2.662116040955626
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,GTC,1667964000,1667967000,148498,148508,-3.3001950369604196,-3.2201950369604195,10,2.07,2.003341962734919,stop,-5.072463768115931,2.222222222222235
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MKR,1667968200,1667968500,235446,235447,6.694457968078705,6.774457968078705,1,660.8,705.565618253064,target,-1.0593220338983051,7.203389830508479
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DOGE,1667968200,1667973600,245214,245232,3.587103226574592,3.667103226574592,18,0.08399,0.08707,time,-0.8929634480295281,6.869865460173844
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,OP,1667968200,1667973600,46146,46164,1.6657427439220285,1.7457427439220286,18,0.9337,0.95,time,-0.33201242369069206,5.879832922780342
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,RSR,1667968200,1667973600,216149,216167,10.14099447513812,10.22099447513812,18,0.004344,0.004788,time,-1.0128913443830516,12.384898710865569
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,THETA,1667968200,1667973600,257898,257916,3.593469387755105,3.6734693877551052,18,0.98,1.016,time,-1.020408163265307,5.102040816326536
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FTT,1668041100,1668042600,60051,60056,-7.270521499089421,-7.190521499089421,5,4.1046,3.8094578545483753,stop,-9.845051892998093,4.646006919066427
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SOL,1668042000,1668043200,226476,226480,-6.524266768580365,-6.4442667685803645,4,13.289,12.432621389123355,stop,-7.991571976822932,3.393784332906919
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,GALA,1673350800,1673352000,137942,137946,-2.4510299178968658,-2.3710299178968657,4,0.04268,0.04166804443104162,stop,-2.6241799437675795,1.101218369259602
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,APE,1673720400,1673721600,87196,87200,-2.0123694954822455,-1.9323694954822457,4,5.093,4.994584421595089,stop,-2.866679756528567,1.5707834282348336
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MANA,1673720400,1673723700,192988,192999,5.8271248249376555,5.907124824937656,11,0.571,0.604729682750394,target,-1.6462346760069992,6.32224168126095
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,NEAR,1673720400,1673724000,236464,236476,-2.7365663291351825,-2.6565663291351824,12,2.084,2.028637157700823,stop,-2.8310940499040385,2.9750479846449056
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FLOW,1673720400,1673725800,97414,97432,1.665379876796716,1.7453798767967161,18,0.974,0.991,time,-1.84804928131417,2.053388090349078
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,KSM,1673720400,1673725800,236764,236782,1.1181865284974124,1.1981865284974125,18,30.88,31.25,time,-0.9067357512953289,1.9753886010362678
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ROSE,1673720400,1673725800,109222,109240,1.6380616740088014,1.7180616740088015,18,0.0454,0.04618,time,-1.4757709251101407,1.916299559471356
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,WAVES,1673720400,1673725800,254908,254926,2.4060067570974684,2.4860067570974684,18,1.9831,2.0324,time,-1.9313196510513841,2.6322424486914326
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ONE,1673889000,1673891100,192686,192693,-1.9292627909171907,-1.8492627909171906,7,0.01847,0.018128441162517595,stop,-2.1115322144017403,0.64970221981591
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,HIGH,1675944300,1675949100,583,599,7.613274396844643,7.693274396844643,16,3.272,3.5237239382647565,target,-0.12224938875305634,8.49633251833741
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CFX,1678553100,1678553700,5391,5393,-1.8906751820495833,-1.8106751820495832,2,0.1385,0.13599221487286134,stop,-2.382671480144422,0.14440433212994797
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CTSI,1681737000,1681737300,154952,154953,-1.8137672872045112,-1.7337672872045111,1,0.2515,0.24713957527268066,stop,-2.9821073558648137,0.31809145129225563
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,EDU,1682932800,1682933100,148,149,-2.238299603284612,-2.158299603284612,1,1.2586,1.2314356411930598,stop,-4.3381535038932135,0.07150802478945836
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LIT,1686013800,1686019200,241166,241184,-0.08,0.0,18,0.786,0.786,time,-1.6539440203562354,1.6539440203562354
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,HIFI,1694945100,1694946900,127,133,-6.335694814631429,-6.255694814631429,6,1.4254,1.3362313261122436,stop,-7.394415602637852,3.374491370843274
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BIGTIME,1697197500,1697199600,147,154,-5.160692510193872,-5.080692510193872,7,0.1976,0.1875605515998569,stop,-6.781376518218621,4.706477732793523
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BIGTIME,1697259000,1697264400,352,370,4.3917444717444845,4.4717444717444845,18,0.2035,0.2126,time,-1.228501228501216,8.353808353808361
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BNX,1697569200,1697570100,68199,68202,-1.9907394042143172,-1.910739404214317,3,0.2928,0.2872053550244605,stop,-3.6885245901639454,0.6489071038251409
