active,date,equity,scenario,spec
0,2020-03-21,100.31343924390323,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-22,100.43023394389088,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-23,100.50860051906663,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-24,100.5886056892018,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-25,100.47898920181451,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-26,100.54233900682387,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-27,100.39980147756422,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-28,100.47593763467351,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-29,100.47380661255562,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-30,100.49213297702606,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-31,100.4523358259974,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-01,100.48909605940348,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
2,2020-04-02,100.49424070770449,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-03,100.54103282287782,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-04,100.53972339238811,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-05,100.53643505540806,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
2,2020-04-06,100.41341386037679,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-07,100.5358790117849,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-08,100.47005054706146,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-09,100.3793967322623,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-10,100.4144038445282,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-11,100.4030153721,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-12,100.4416231763484,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-13,100.46292342129223,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-14,100.4312708371293,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-15,100.45079614393715,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-16,100.33690054865964,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-17,100.3254153563593,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-18,100.28280486018245,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-04-19,100.26929655648662,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-04-20,100.22388229786839,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
