avg_trade_net_return_pct,bankrupt,cooldown_bars,entries,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,position_fraction,profit_factor_contribution,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,z_threshold
0.06839135433850572,False,144,95669,95669,0.0004,191.14543820928506,91.14543820928506,0,0.5,24,1.0,43573,0,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,191.14543820928506,PRE_2025Q4,0.01,1.0754471511425898,btc_rb_z4_gap0.5_cd144_h24_k1_short_capnone,95669,95669,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.45442097231078,52096,4.0
0.29709571017451547,False,144,9528,9528,0.0004,132.53480852904357,32.53480852904358,0,0.5,24,1.0,4027,0,1,-2.910091418711036,1.0,97.87487536207627,quick_exit_order,133.57907758422232,ONLY_2025Q4,0.01,1.2311790106175209,btc_rb_z4_gap0.5_cd144_h24_k1_short_capnone,9528,9528,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,57.735096557514694,5501,4.0
0.1682099148832193,False,144,1323,1323,0.0004,102.24100844669879,2.241008446698789,0,0.5,24,1.0,585,0,1,-1.17667498176649,1.0,99.42955416284525,quick_exit_order,102.575300864676,2026_ENTRY_ONLY,0.01,1.1727620325560841,btc_rb_z4_gap0.5_cd144_h24_k1_short_capnone,1323,1323,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,55.78231292517006,738,4.0
0.09008826626120715,False,144,106520,106520,0.0004,259.01148227161946,159.01148227161946,0,0.5,24,1.0,48185,20,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,259.85835942989377,BASE,0.01,1.1053098899767402,btc_rb_z4_gap0.5_cd144_h24_k1_short_cap20,106520,106520,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.76436349981224,58335,4.0
0.06975290947295655,False,144,96992,96992,0.0004,195.4290236250346,95.4290236250346,0,0.5,24,1.0,44158,20,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,196.06800833227743,EX_2025Q4,0.01,1.077404295989591,btc_rb_z4_gap0.5_cd144_h24_k1_short_cap20,96992,96992,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.472533817222036,52834,4.0
0.06839135433850572,False,144,95669,95669,0.0004,191.14543820928506,91.14543820928506,0,0.5,24,1.0,43573,20,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,191.14543820928506,PRE_2025Q4,0.01,1.0754471511425898,btc_rb_z4_gap0.5_cd144_h24_k1_short_cap20,95669,95669,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.45442097231078,52096,4.0
0.29709571017451547,False,144,9528,9528,0.0004,132.53480852904357,32.53480852904358,0,0.5,24,1.0,4027,20,1,-2.910091418711036,1.0,97.87487536207627,quick_exit_order,133.57907758422232,ONLY_2025Q4,0.01,1.2311790106175209,btc_rb_z4_gap0.5_cd144_h24_k1_short_cap20,9528,9528,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,57.735096557514694,5501,4.0
0.1682099148832193,False,144,1323,1323,0.0004,102.24100844669879,2.241008446698789,0,0.5,24,1.0,585,20,1,-1.17667498176649,1.0,99.42955416284525,quick_exit_order,102.575300864676,2026_ENTRY_ONLY,0.01,1.1727620325560841,btc_rb_z4_gap0.5_cd144_h24_k1_short_cap20,1323,1323,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,55.78231292517006,738,4.0
0.09008826626120715,False,144,106520,106520,0.0004,259.01148227161946,159.01148227161946,0,0.5,24,1.0,48185,50,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,259.85835942989377,BASE,0.01,1.1053098899767402,btc_rb_z4_gap0.5_cd144_h24_k1_short_cap50,106520,106520,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.76436349981224,58335,4.0
0.06975290947295655,False,144,96992,96992,0.0004,195.4290236250346,95.4290236250346,0,0.5,24,1.0,44158,50,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,196.06800833227743,EX_2025Q4,0.01,1.077404295989591,btc_rb_z4_gap0.5_cd144_h24_k1_short_cap50,96992,96992,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.472533817222036,52834,4.0
