avg_trade_net_return_pct,bankrupt,cooldown_bars,entries,exits,final_equity,final_return_pct,flats,gap_min,horizon,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,profit_factor_contribution,scenario,selected_after_cap,spec,win_rate_pct,wins,z_threshold
0.32624600314640756,False,72,74484,74484,1097.0128848354,997.0128848354,0,1.0,72,32870,0,42,-13.317770925229166,42.0,87.31827079944425,bar_close_mtm,1097.2087390461525,BASE,1.2756429769999957,btc_rb_z5_gap1_cd72_h72_k1_short_capnone,74484,btc_rb_z5_gap1_cd72_h72_k1_short,55.869716986198384,41614,5.0
0.28287158356226466,False,72,67410,67410,654.6216957330113,554.6216957330113,0,1.0,72,30071,0,42,-13.317770925229166,42.0,87.31827079944425,bar_close_mtm,654.7385680298928,EX_2025Q4,1.2221267123285966,btc_rb_z5_gap1_cd72_h72_k1_short_capnone,67410,btc_rb_z5_gap1_cd72_h72_k1_short,55.390891559115865,37339,5.0
0.281990237506628,False,72,66351,66351,631.7716769576107,531.7716769576107,0,1.0,72,29599,0,38,-13.317770925229166,38.0,87.31827079944425,bar_close_mtm,633.3745738357233,PRE_2025Q4,1.220899372810617,btc_rb_z5_gap1_cd72_h72_k1_short_capnone,66351,btc_rb_z5_gap1_cd72_h72_k1_short,55.39027294238218,36752,5.0
0.7395722152141305,False,72,7074,7074,167.58043683199088,67.58043683199088,0,1.0,72,2799,0,40,-11.429475266779265,40.0,95.15388645961188,bar_close_mtm,168.84290232196042,ONLY_2025Q4,1.4029145221305632,btc_rb_z5_gap1_cd72_h72_k1_short_capnone,7074,btc_rb_z5_gap1_cd72_h72_k1_short,60.43256997455471,4275,5.0
0.3380917838810103,False,72,1059,1059,103.61681594930604,3.6168159493060514,0,1.0,72,472,0,42,-2.8506527313550523,42.0,97.9464006438448,bar_close_mtm,103.6353150845386,2026_ENTRY_ONLY,1.2551136999624484,btc_rb_z5_gap1_cd72_h72_k1_short_capnone,1059,btc_rb_z5_gap1_cd72_h72_k1_short,55.4296506137866,587,5.0
0.32624600314640756,False,72,74484,74484,1097.0128848354,997.0128848354,0,1.0,72,32870,50,42,-13.317770925229166,42.0,87.31827079944425,bar_close_mtm,1097.2087390461525,BASE,1.2756429769999957,btc_rb_z5_gap1_cd72_h72_k1_short_cap50,74484,btc_rb_z5_gap1_cd72_h72_k1_short,55.869716986198384,41614,5.0
0.28287158356226466,False,72,67410,67410,654.6216957330113,554.6216957330113,0,1.0,72,30071,50,42,-13.317770925229166,42.0,87.31827079944425,bar_close_mtm,654.7385680298928,EX_2025Q4,1.2221267123285966,btc_rb_z5_gap1_cd72_h72_k1_short_cap50,67410,btc_rb_z5_gap1_cd72_h72_k1_short,55.390891559115865,37339,5.0
0.281990237506628,False,72,66351,66351,631.7716769576107,531.7716769576107,0,1.0,72,29599,50,38,-13.317770925229166,38.0,87.31827079944425,bar_close_mtm,633.3745738357233,PRE_2025Q4,1.220899372810617,btc_rb_z5_gap1_cd72_h72_k1_short_cap50,66351,btc_rb_z5_gap1_cd72_h72_k1_short,55.39027294238218,36752,5.0
0.7395722152141305,False,72,7074,7074,167.58043683199088,67.58043683199088,0,1.0,72,2799,50,40,-11.429475266779265,40.0,95.15388645961188,bar_close_mtm,168.84290232196042,ONLY_2025Q4,1.4029145221305632,btc_rb_z5_gap1_cd72_h72_k1_short_cap50,7074,btc_rb_z5_gap1_cd72_h72_k1_short,60.43256997455471,4275,5.0
0.3380917838810103,False,72,1059,1059,103.61681594930604,3.6168159493060514,0,1.0,72,472,50,42,-2.8506527313550523,42.0,97.9464006438448,bar_close_mtm,103.6353150845386,2026_ENTRY_ONLY,1.2551136999624484,btc_rb_z5_gap1_cd72_h72_k1_short_cap50,1059,btc_rb_z5_gap1_cd72_h72_k1_short,55.4296506137866,587,5.0
0.3048611208774548,False,96,107170,107170,2389.563877623883,2289.563877623883,0,1.0,96,48503,50,50,-20.59498141423699,50.0,83.89442698387447,bar_close_mtm,2394.276416939159,BASE,1.2699679057997582,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,107170,btc_rb_z4_gap1_cd96_h96_k1_short,54.74199869366427,58667,4.0
0.25597584674857093,False,96,98056,98056,1138.8841794310842,1038.8841794310842,0,1.0,96,44836,50,50,-20.59498141423699,50.0,83.89442698387447,bar_close_mtm,1141.1302112368758,EX_2025Q4,1.1863296835542925,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,98056,btc_rb_z4_gap1_cd96_h96_k1_short,54.27510810149302,53220,4.0
0.25570780581087554,False,96,96761,96761,1099.338286876751,999.338286876751,0,1.0,96,44252,50,50,-20.59498141423699,50.0,83.89442698387447,bar_close_mtm,1111.1819719438945,PRE_2025Q4,1.1859844122411634,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,96761,btc_rb_z4_gap1_cd96_h96_k1_short,54.2666983598764,52509,4.0
0.8308607817466325,False,96,9116,9116,209.85629978518386,109.85629978518388,0,1.0,96,3667,50,50,-17.557687252539445,50.0,94.43576165800268,bar_close_mtm,212.08042368689794,ONLY_2025Q4,1.450086928815021,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,9116,btc_rb_z4_gap1_cd96_h96_k1_short,59.774023694602896,5449,4.0
0.27600357583918034,False,96,1295,1295,103.5972450906523,3.59724509065229,0,1.0,96,584,50,50,-3.2346025998159056,50.0,97.74933452426872,bar_close_mtm,103.80155270302268,2026_ENTRY_ONLY,1.1955012747315727,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,1295,btc_rb_z4_gap1_cd96_h96_k1_short,54.9034749034749,711,4.0
0.2792661620945607,False,96,121576,121576,2633.4049373750445,2533.4049373750445,0,0.0,96,55415,50,50,-22.971025767815856,50.0,81.43875519229165,bar_close_mtm,2638.8170426760253,BASE,1.2571660787093533,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,121576,btc_rb_z4_gap0_cd96_h96_k1_short,54.41945778772126,66161,4.0
0.22635965874620384,False,96,110808,110808,1114.3939964832773,1014.3939964832773,0,0.0,96,50996,50,50,-22.971025767815856,50.0,81.43875519229165,bar_close_mtm,1116.6842700261532,EX_2025Q4,1.1613517197655583,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,110808,btc_rb_z4_gap0_cd96_h96_k1_short,53.97805212620027,59812,4.0
0.22616459807852035,False,96,109329,109329,1076.0273694823957,976.0273694823957,0,0.0,96,50331,50,50,-22.971025767815856,50.0,81.43875519229165,bar_close_mtm,1088.6270241889813,PRE_2025Q4,1.1609016528923224,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,109329,btc_rb_z4_gap0_cd96_h96_k1_short,53.96372417199462,58998,4.0
0.8223676743191286,False,96,10771,10771,236.02178516438727,136.02178516438727,0,0.0,96,4418,50,50,-20.85156521592123,50.0,95.74948345857271,bar_close_mtm,238.3768104426198,ONLY_2025Q4,1.4482200893057275,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,10771,btc_rb_z4_gap0_cd96_h96_k1_short,58.98245288274069,6353,4.0
0.24077871739202233,False,96,1479,1479,103.56558095909159,3.5655809590915855,0,0.0,96,665,50,50,-4.081553672197636,50.0,96.53462902282679,bar_close_mtm,103.77842624610108,2026_ENTRY_ONLY,1.1737128096285854,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,1479,btc_rb_z4_gap0_cd96_h96_k1_short,55.03718728870859,814,4.0
0.24274775465656703,False,144,95971,95971,982.6132060864888,882.6132060864887,0,0.5,72,43511,20,20,-16.77069512768279,20.0,85.3738960425641,bar_close_mtm,984.7042183069326,BASE,1.229173984401581,btc_rb_z4_gap0.5_cd144_h72_k1_short_cap20,95971,btc_rb_z4_gap0.5_cd144_h72_k1_short,54.66234591699576,52460,4.0
0.20908032927798997,False,144,89434,89434,623.7294744070365,523.7294744070365,0,0.5,72,40827,20,20,-16.77069512768279,20.0,85.3738960425641,bar_close_mtm,625.0567779127877,EX_2025Q4,1.1745819614952782,btc_rb_z4_gap0.5_cd144_h72_k1_short_cap20,89434,btc_rb_z4_gap0.5_cd144_h72_k1_short,54.3495762238075,48607,4.0
0.2071166722031804,False,144,88572,88572,602.0953373989345,502.0953373989345,0,0.5,72,40438,20,20,-16.77069512768279,20.0,85.3738960425641,bar_close_mtm,605.2619992162454,PRE_2025Q4,1.1708078088423841,btc_rb_z4_gap0.5_cd144_h72_k1_short_cap20,88572,btc_rb_z4_gap0.5_cd144_h72_k1_short,54.344488100076774,48134,4.0
