avg_trade_net_return_pct,bankrupt,cooldown_bars,entries,ex_q4_final_return_pct,ex_q4_mdd_pct,ex_q4_pf,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,position_fraction,profit_factor_contribution,rank,robust_pass,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,y2026_final_return_pct,y2026_mdd_pct,y2026_pf,z_threshold
0.3048611208774548,False,96,107170,1108.9188279444213,-20.019946931316714,1.1909204720149993,107170,0.0004,2570.4492973911842,2470.4492973911842,0,1.0,96,1.0,48503,50,1,-20.019946931316714,1.0,84.31334890751687,quick_exit_order,2572.361590359009,BASE,0.01,1.2766477519637585,12,True,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,107170,107200,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.74199869366427,58667,3.6222642361628754,-2.6051616214098905,1.1967501758279495,4.0
0.2792661620945607,False,96,121576,1105.5573607952504,-22.24701356704869,1.166732671507594,121576,0.0004,2915.9901751491743,2815.9901751491743,0,0.0,96,1.0,55415,50,1,-22.24701356704869,1.0,81.87439410413208,quick_exit_order,2918.159534222642,BASE,0.01,1.2664473026606489,13,True,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,121576,122309,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,54.41945778772126,66161,3.6074346404506796,-3.4938132488008145,1.175692564691866,4.0
0.24274775465656703,False,144,95971,541.1275115436622,-16.25855552901838,1.1771987339225054,95971,0.0004,1013.6530460852542,913.6530460852542,0,0.5,72,1.0,43511,20,1,-16.25855552901838,1.0,85.58161116874338,quick_exit_order,1014.5768752372913,BASE,0.01,1.2323707777772361,14,True,btc_rb_z4_gap0.5_cd144_h72_k1_short_cap20,95971,106504,1.0,btc_rb_z4_gap0.5_cd144_h72_k1_short,54.66234591699576,52460,3.5976490455018384,-0.7244742247522029,1.3584674736714266,4.0
0.22299217028498974,False,36,78075,291.2662114970465,-9.552702958490144,1.1826365819406512,78075,0.0004,561.4700607321416,461.47006073214163,0,1.0,36,1.0,34287,0,1,-9.552702958490144,1.0,90.96492211606154,quick_exit_order,561.9054846552144,BASE,0.01,1.214110206909932,15,True,btc_rb_z5_gap1_cd36_h36_k1_short_capnone,78075,78075,1.0,btc_rb_z5_gap1_cd36_h36_k1_short,56.08453410182517,43788,3.589057945067986,-1.0369621894738001,1.2841316849581466,5.0
0.22299217028498974,False,36,78075,291.2662114970465,-9.552702958490144,1.1826365819406512,78075,0.0004,561.4700607321416,461.47006073214163,0,1.0,36,1.0,34287,50,1,-9.552702958490144,1.0,90.96492211606154,quick_exit_order,561.9054846552144,BASE,0.01,1.214110206909932,16,True,btc_rb_z5_gap1_cd36_h36_k1_short_cap50,78075,78075,1.0,btc_rb_z5_gap1_cd36_h36_k1_short,56.08453410182517,43788,3.589057945067986,-1.0369621894738001,1.2841316849581466,5.0
0.34433324167078566,False,96,86596,841.6020841937038,-18.45880427536666,1.2086576522095525,86596,0.0004,1936.221806961589,1836.2218069615888,0,1.0,96,1.0,38797,0,1,-18.45880427536666,1.0,83.59661647311408,quick_exit_order,1937.6409975308936,BASE,0.01,1.300173494843585,17,True,btc_rb_z4.5_gap1_cd96_h96_k1_short_capnone,86596,86596,1.0,btc_rb_z4.5_gap1_cd96_h96_k1_short,55.19769966280198,47799,3.565154431676043,-2.6258807661190375,1.2160390152462983,4.5
0.34433324167078566,False,96,86596,841.6020841937038,-18.45880427536666,1.2086576522095525,86596,0.0004,1936.221806961589,1836.2218069615888,0,1.0,96,1.0,38797,50,1,-18.45880427536666,1.0,83.59661647311408,quick_exit_order,1937.6409975308936,BASE,0.01,1.300173494843585,18,True,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap50,86596,86596,1.0,btc_rb_z4.5_gap1_cd96_h96_k1_short,55.19769966280198,47799,3.565154431676043,-2.6258807661190375,1.2160390152462983,4.5
0.331778219385971,False,96,75380,653.8401594915256,-18.598884120195436,1.219971822268057,75380,0.0004,1199.657043533362,1099.657043533362,0,1.0,96,1.0,33985,20,1,-18.598884120195436,1.0,83.46424815290506,quick_exit_order,1200.5363549616607,BASE,0.01,1.283519214870465,19,True,btc_rb_z4.5_gap1_cd96_h96_k1_short_cap20,75380,86596,1.0,btc_rb_z4.5_gap1_cd96_h96_k1_short,54.915096842663836,41395,3.5427157077398963,-1.253395443313421,1.4235683963022414,4.5
0.2220404383172407,False,36,78031,291.1969216145991,-9.552702958490144,1.1827910614680808,78031,0.0004,556.774184233905,456.774184233905,0,1.0,36,1.0,34276,20,1,-9.552702958490144,1.0,90.96492211606154,quick_exit_order,557.2059664722111,BASE,0.01,1.2123895803928706,20,True,btc_rb_z5_gap1_cd36_h36_k1_short_cap20,78031,78075,1.0,btc_rb_z5_gap1_cd36_h36_k1_short,56.073868078071534,43755,3.54104983543424,-1.0542197294219458,1.2807573038810254,5.0
0.396280942324317,False,96,72857,821.699835517078,-15.37633926535208,1.2450632288451964,72857,0.0004,1764.2846506236065,1664.2846506236065,0,1.0,96,1.0,32180,0,1,-15.37633926535208,1.0,86.64099105925024,quick_exit_order,1764.2846506236065,BASE,0.01,1.3243024982954004,21,True,btc_rb_z5_gap1_cd96_h96_k1_short_capnone,72857,72857,1.0,btc_rb_z5_gap1_cd96_h96_k1_short,55.83128594369793,40677,3.5383870607064605,-2.6378958275882103,1.2357804836720896,5.0
0.396280942324317,False,96,72857,821.699835517078,-15.37633926535208,1.2450632288451964,72857,0.0004,1764.2846506236065,1664.2846506236065,0,1.0,96,1.0,32180,50,1,-15.37633926535208,1.0,86.64099105925024,quick_exit_order,1764.2846506236065,BASE,0.01,1.3243024982954004,22,True,btc_rb_z5_gap1_cd96_h96_k1_short_cap50,72857,72857,1.0,btc_rb_z5_gap1_cd96_h96_k1_short,55.83128594369793,40677,3.5383870607064605,-2.6378958275882103,1.2357804836720896,5.0
0.24854908897260652,False,72,110826,733.7112919408244,-17.916681931030134,1.1714462674368813,110826,0.0004,1545.4861772125023,1445.4861772125023,0,1.0,72,1.0,50073,0,1,-17.916681931030134,1.0,83.32187659071164,quick_exit_order,1546.8947116120123,BASE,0.01,1.2334857230730987,23,True,btc_rb_z4_gap1_cd72_h72_k1_short_capnone,110826,110826,1.0,btc_rb_z4_gap1_cd72_h72_k1_short,54.8183639218234,60753,3.5303681295974165,-2.2726751423501557,1.2025416290270878,4.0
0.24854908897260652,False,72,110826,733.7112919408244,-17.916681931030134,1.1714462674368813,110826,0.0004,1545.4861772125023,1445.4861772125023,0,1.0,72,1.0,50073,50,1,-17.916681931030134,1.0,83.32187659071164,quick_exit_order,1546.8947116120123,BASE,0.01,1.2334857230730987,24,True,btc_rb_z4_gap1_cd72_h72_k1_short_cap50,110826,110826,1.0,btc_rb_z4_gap1_cd72_h72_k1_short,54.8183639218234,60753,3.5303681295974165,-2.2726751423501557,1.2025416290270878,4.0
0.2304545957429768,False,72,126908,755.9489761151864,-19.371824958213434,1.1507774975721083,126908,0.0004,1829.3939866606374,1729.3939866606377,0,0.0,72,1.0,57718,0,1,-19.371824958213434,1.0,81.44352086197429,quick_exit_order,1831.0612706509194,BASE,0.01,1.2273067128255142,25,True,btc_rb_z4_gap0_cd72_h72_k1_short_capnone,126908,126908,1.0,btc_rb_z4_gap0_cd72_h72_k1_short,54.51980962587071,69190,3.528547593599085,-3.5306775531408485,1.1643287473948345,4.0
