feature,bucket,feature_min,feature_max,trades,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p25_net_ret_pct,p75_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,mfe_mae_ratio,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct
pre_ret_36_pct,"(-1.606, -0.935]",-1.600387972841899,-0.9352517985611652,110,58.18181818181818,1.1202220972203514,0.7761298879918743,-1.9528831323131632,4.064279992944039,-6.67630820108596,9.262911597238327,1.7933173974797953,3.4119872438870495,2.2434619214362295,4.554911782044274,7.906634259326845,10.975256288233279,13.50140107192197,15.022278803309996,4.858072820349156,3.4628079305539683,12.112577608851382,1.423825024273736,39.09090909090909,20.909090909090907,5.454545454545454
pre_ret_36_pct,"(-6.271, -1.606]",-6.2701143047386605,-1.6064714594964058,111,64.86486486486487,2.196431783791041,2.0605187610173736,-1.4925118568023286,5.082023460410547,-7.72365590934281,13.2608752978878,2.319102453896898,5.627158799892403,3.2037815126050306,6.796571927430117,10.42325468255898,15.109494551748348,35.50719392566998,57.67472371530125,7.522053162387153,5.97093513058129,16.860385687654244,1.3367408722375105,55.85585585585585,34.234234234234236,13.513513513513514
pre_ret_72_pct,"(-0.58, 0.0595]",-0.5754843660080611,0.05952564464377641,110,41.81818181818181,0.19026733374198435,-0.27634748550445004,-1.4514519326838204,1.2002159432745985,-3.7956870497028325,5.911189864705349,1.1888215964685553,2.7925465698393728,1.781168469412131,3.3534072419502237,7.053763710147391,9.18226816349794,12.78501685327998,12.979242417268843,2.5534989276146094,1.5524899567264994,7.803730315200864,0.9143979746634938,29.09090909090909,17.272727272727273,3.6363636363636362
pre_ret_72_pct,"(-1.204, -0.58]",-1.1782528193906683,-0.5795516675779044,110,58.18181818181818,0.3003213205383429,0.6387240350107759,-1.9005834050099426,2.432770559380295,-8.183330670926512,7.543512254476087,1.1886075037840131,3.6976831004292903,2.1336215814556247,4.094443103363298,7.208644865907544,12.72462686567163,19.4690263448514,45.39085545722714,3.882492775443303,2.390910086066078,12.000043883235074,1.04997985765534,36.36363636363637,17.272727272727273,9.090909090909092
pre_ret_72_pct,"(-2.217, -1.204]",-2.2122728469844644,-1.2042774335398798,110,64.54545454545455,0.9292376845856859,0.9087700394931697,-1.1793747962557615,3.1504827396855637,-6.1107082957871715,9.554473013976532,1.6728453174934483,4.489547496116366,2.6589440055426072,4.761955346400015,10.336080202075392,12.730146119557089,32.85905549074213,48.44330983961376,4.863285800787486,3.4491428763746446,15.15714292061385,1.083246319366132,45.45454545454545,22.727272727272727,10.909090909090908
pre_ret_72_pct,"(-26.171000000000003, -2.217]",-26.170212765957444,-2.2169811320754684,111,57.65765765765766,1.9783451427759213,1.562710472279263,-2.2869085461622563,5.279235961590569,-7.963134603985797,13.504320894147305,2.0082921405770926,5.784830877528347,4.455933037912341,7.326407552434233,10.332749562171628,13.9987937278528,34.24402591069744,57.67472371530125,6.925326647294162,4.837013669821255,19.368526830099707,1.1971528284770028,58.55855855855856,45.04504504504504,11.711711711711711
pre_ret_72_pct,"(0.0595, 26.02]",0.061532697351340815,26.02020834965144,110,50.0,0.1696547796148889,0.02482899535229073,-1.9260600105785568,2.4160290556724107,-8.068050519863656,7.8171341317124785,1.1064428627927478,3.958455369430351,2.7987759681931457,4.927909345140286,7.83756546622358,12.060875006249706,18.754188591999927,22.111913357400724,4.356050462044396,2.8590150712733187,11.091867065598471,1.1004419793853233,48.18181818181818,23.636363636363637,7.2727272727272725
hour_utc,13,13.0,13.0,38,60.526315789473685,2.1535847048483645,1.350162841190008,-1.460392573963049,5.423687505207727,-5.292380129486427,10.695210985406016,2.968839046655215,3.127619489373341,2.4929440328214536,4.377194583862054,7.493702691565513,9.322991582846528,11.033382900989977,11.908783783783772,5.769569981418565,4.797611628937714,14.333129579263321,1.8447160855154323,39.473684210526315,18.421052631578945,2.631578947368421
hour_utc,14,14.0,14.0,21,38.095238095238095,0.4457071796042707,-0.38641948827946354,-1.0886956521738966,0.32662501239709935,-1.6974607814479212,5.071441430482917,1.6180898657375342,2.521511915057298,2.286645594626635,3.7932059027433906,5.153606411398037,5.552335690274712,6.089497502087827,6.223787955041105,2.1561453422047316,0.9925110529639847,5.704650836026404,0.8551001997370042,33.33333333333333,14.285714285714285,0.0
hour_utc,15,15.0,15.0,30,36.666666666666664,0.3128310205341906,-0.7431588853146298,-2.7917939469621214,1.9251913152896116,-16.715285284829868,7.8138452645704515,1.102300417786384,6.464168467223728,3.2805699235371133,6.405949860844523,9.847508282263927,29.71928548932523,47.55809806872164,48.44330983961376,4.88379523744214,1.5655479729669852,10.976490167815728,0.7555179389592337,53.333333333333336,30.0,10.0
hour_utc,16,16.0,16.0,23,43.47826086956522,-0.959072851510135,-0.4420700418253353,-3.546783379759281,2.3799542717053335,-6.268715975698282,4.136902737264993,0.5510537674616934,4.720745000554602,2.7567195037904835,6.656678496347245,9.919365760077513,12.739094269499143,19.687935113695083,21.580130489610163,3.0284610735623287,2.8253667770941737,6.8216451059447945,0.6415218515735418,47.82608695652174,39.130434782608695,13.043478260869565
hour_utc,5,5.0,5.0,49,53.06122448979592,-0.10278822171170461,0.10836333193805733,-1.450210606445066,1.5903964194373368,-6.924808461549213,6.564701420379478,0.9247715509195265,3.687351017459307,2.4251566488744603,3.9562923888470047,7.110939720018346,8.873778629541336,24.03014153245477,34.21181063933627,3.408642197268173,2.674033149171273,8.82205949268212,0.9244148932739328,36.734693877551024,18.367346938775512,4.081632653061225
hour_utc,6,6.0,6.0,60,56.666666666666664,1.0571941062900367,0.6777788979857391,-1.7522328058025813,2.908154201092014,-7.201213287430953,7.834440452434947,1.7225081292672095,4.024907725572413,2.2844052726193387,4.95366989151243,9.379465369499979,12.04106118763685,18.123145090679643,19.640852974186316,4.828856779140984,3.0121316624735495,15.693042657492615,1.1997434744803337,41.66666666666667,23.333333333333332,10.0
hour_utc,7,7.0,7.0,88,61.36363636363637,1.6834681254650947,0.8042133588017664,-1.7190238662094686,3.9214179441751895,-6.051583127452377,10.264714017474773,2.2697146305511535,4.1277922648467404,2.9408332761342693,5.33294683631852,9.20611795915697,12.242401300480457,14.67451835979134,22.111913357400724,6.103571020099341,3.8252704167143214,17.46989104739038,1.4786526618790394,47.72727272727273,27.27272727272727,7.954545454545454
hour_utc,8,8.0,8.0,76,67.10526315789474,1.3930276943550202,1.135617190772522,-1.4474645212358006,3.895221104521509,-5.8728877494506735,8.759277464374396,2.247061285697974,4.14480053423249,2.934484694104078,5.997128954937203,9.907795605551872,11.938533079709647,14.84586836942134,19.18119787717969,4.821338194243475,3.464531943329807,11.648945546470651,1.1632256255574582,44.73684210526316,31.57894736842105,10.526315789473683
hour_utc,9,9.0,9.0,66,50.0,-0.5578698926705001,-0.0032065742210073828,-1.4790015196031852,1.8649394706609614,-6.83316564367524,5.256010570531885,0.6868307106803544,4.238244413577621,2.56024537969346,4.2297684116936685,7.371391376059844,11.156692736566837,29.950634522506693,57.67472371530125,3.1659833876669627,2.355111943836319,8.34990867355519,0.7470034945423233,45.45454545454545,21.21212121212121,6.0606060606060606
weekday,0,0.0,0.0,29,65.51724137931035,2.9838234420233394,2.5072589699780234,-1.2497247706422,5.277776463631003,-5.53328261744729,14.678512135185766,3.2301836359514047,5.018744657283247,2.9740661432310356,8.049450549450544,11.847193507273586,12.33357219935518,17.16340314210693,18.964737006996902,6.993222083991603,4.71717447738762,22.440922322287605,1.3934205785590181,48.275862068965516,34.48275862068966,17.24137931034483
weekday,1,1.0,1.0,27,40.74074074074074,-1.2805052385620217,-0.7343075245365349,-3.814011523732128,2.468091892823956,-7.6720821786161295,6.269915188976009,0.5651804307867591,6.006549176010558,5.159165751920969,6.895812891152431,8.546446398778645,12.160500536073824,39.21489876333728,48.44330983961376,4.384095429218859,3.4930313588850126,11.575217589973292,0.7298858796875274,59.25925925925925,51.85185185185185,11.11111111111111
weekday,2,2.0,2.0,50,57.99999999999999,1.0639175648239354,0.6510400946019423,-0.9233375715322462,2.899827223816395,-4.0465147157161105,6.858049036533216,2.255001466074341,3.432716624753578,2.93861853481604,4.753014557716028,6.346194381468911,7.06663804204843,10.543933536498265,11.971892841458054,3.848100961977408,3.1085254341507107,11.046883717329614,1.1210074651162472,46.0,22.0,2.0
weekday,3,3.0,3.0,57,63.1578947368421,2.502017289007816,0.935538969778551,-1.6992733017377446,4.061739530602861,-8.505972092135005,13.695960168932787,2.8699697115765925,4.139186973849921,2.53589624826307,4.924012158054736,10.447404296468408,12.34409910679487,17.455181216548127,19.640852974186316,6.735107031651913,4.297085592870964,17.98854560160586,1.6271569934390973,43.859649122807014,24.561403508771928,12.280701754385964
weekday,4,4.0,4.0,70,54.285714285714285,-0.8060686535140194,0.3263230033267029,-2.316130668744074,2.8547019816070907,-13.069423386211778,8.76060983813301,0.7203307992313105,6.2610990887064535,3.1380479815362627,5.314818171004698,15.063443599702685,27.44803489636577,49.19885461723014,57.67472371530125,4.313925661688684,3.3803312834095656,12.053036068393515,0.6890045342789716,55.714285714285715,25.71428571428571,14.285714285714285
weekday,5,5.0,5.0,166,48.19277108433735,0.5677730015397903,-0.08,-1.8098736546556446,2.3183276751320503,-6.060426960770064,8.62849114232612,1.418017771501561,3.5571482371603236,2.4677233636756557,4.740632887536295,7.620696446682129,10.41430849426268,16.096823578554606,22.111913357400724,4.01822022357586,2.2538124360748313,14.018297854954687,1.1296184346772153,40.963855421686745,22.89156626506024,5.421686746987952
weekday,6,6.0,6.0,152,57.23684210526315,0.716089600521435,0.4031422886341974,-1.2607231326882467,2.401599528605105,-5.151734927264415,7.259302959427285,1.652409217104911,3.560975994780588,1.972598251039348,4.570325776931183,9.276431488809607,10.643950733306427,18.361075753822174,21.580130489610163,4.10735404432917,2.480530799765135,11.638760808651725,1.153434915132655,36.18421052631579,22.36842105263158,7.894736842105263
