symbol,trades,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p25_net_ret_pct,p75_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,mfe_mae_ratio,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct
FET_5m,2,0.0,-1.6162015293273913,-1.6162015293273913,-2.156359145693954,-1.0760439129608286,-2.588485238787204,-0.6439178198675783,0.0,5.000269170358152,5.000269170358152,5.8166753072613595,6.306518989403285,6.469800216783926,6.6004251986884395,6.633081444164568,0.33162904179400154,0.33162904179400154,0.4787074586348461,0.06632223796269114,100.0,50.0,0.0
ETHFI_5m,2,0.0,-1.6981964500397717,-1.6981964500397717,-1.8571306428496976,-1.5392622572298458,-1.9842779970976383,-1.4121149029819053,0.0,3.671586509041258,3.671586509041258,4.428408230044894,4.882501262647077,5.033865606847804,5.154957082208385,5.185229951048531,1.6301210903374441,1.6301210903374441,2.598615113192395,0.44398275413728683,50.0,50.0,0.0
SXP_5m,2,0.0,-1.956124330384943,-1.956124330384943,-2.389838669490466,-1.5224099912794198,-2.7368101407748844,-1.1754385199950013,0.0,3.1200415878388843,3.1200415878388843,3.8543420725524244,4.294922363380549,4.441782460323257,4.559270537877423,4.588642557265965,0.7233126612186669,0.7233126612186669,1.1523849333848413,0.23182789102489937,50.0,0.0,0.0
NEO_5m,2,0.0,-1.9801485447365796,-1.9801485447365796,-2.707252303817651,-1.2530447856555083,-3.288935311082508,-0.6713617783906513,0.0,5.739652380584815,5.739652380584815,8.152398399015077,9.600046010073234,10.082595213759285,10.468634576708128,10.565144417445339,0.942222799130521,0.942222799130521,1.337039703453371,0.16416025512585444,50.0,50.0,50.0
Q_5m,2,0.0,-2.5759356858043514,-2.5759356858043514,-3.4588481409925356,-1.6930232306161677,-4.165178105143083,-0.9866932664656205,0.0,6.726970988248803,6.726970988248803,8.575112835403893,9.683997943696944,10.053626313127962,10.349329008672777,10.42325468255898,2.3171285843354816,2.3171285843354816,4.099089892017416,0.34445348261248965,100.0,50.0,50.0
VET_5m,2,0.0,-3.229713715594593,-3.229713715594593,-3.8752548876695583,-2.584172543519628,-4.39168782532953,-2.067739605859656,0.0,3.9843071763426496,3.9843071763426496,4.340879702821004,4.554823218708018,4.626137724003688,4.683189328240225,4.697452229299359,0.3800219286337225,0.3800219286337225,0.7144982900012542,0.09537967626847471,100.0,0.0,0.0
AVAX_5m,2,0.0,-3.3215664895112997,-3.3215664895112997,-3.9765199019474404,-2.666613077075159,-4.500482631896353,-2.1426503471262466,0.0,8.141495037682411,8.141495037682411,8.954632985796424,9.44251575466483,9.605143344287633,9.735245415985876,9.767770933910436,0.4428769165131907,0.4428769165131907,0.5274058165490891,0.054397492655017546,100.0,100.0,0.0
1000SHIB_5m,2,0.0,-3.5694188005426706,-3.5694188005426706,-4.921396665057842,-2.217440936027499,-6.00297895666998,-1.1358586444153613,0.0,8.6332426726905,8.6332426726905,9.306971487985727,9.711208777162863,9.845954540221909,9.953751150669145,9.980700303280955,0.6308919661601187,0.6308919661601187,1.1719408712571477,0.0730770569158002,100.0,100.0,0.0
4_5m,2,0.0,-4.364834136077776,-4.364834136077776,-4.702025550910014,-4.027642721245537,-4.971778682775805,-3.757889589379746,0.0,5.512308905017315,5.512308905017315,6.025979375268703,6.334181657419536,6.4369157514698125,6.5191030267100345,6.53964984552009,3.235488198005232,3.235488198005232,4.291290755284383,0.5869569818665793,100.0,50.0,0.0
SUSHI_5m,2,0.0,-4.450714367668066,-4.450714367668066,-4.987060957858292,-3.9143677774778403,-5.416138230010473,-3.4852905053256595,0.0,7.030302545023647,7.030302545023647,8.804031742297763,9.868269260662231,10.223015100117054,10.506811771680914,10.577760939571878,0.44412868077254863,0.44412868077254863,0.7380183669316542,0.0631734805050349,100.0,50.0,50.0
