axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,WLFI,long,2394,2395,2395,1767944100000000000,1767944100000000000,0.1736,0.1718066963814545,-0.011130089968580203,stop,2.82718439173847,True,241
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,AKE,long,2395,2396,2397,1767944400000000000,1767944700000000000,0.000556,0.000557038595771844,0.0010679780069137398,stop,1.5020280674070061,False,242
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,TA,long,2412,2413,2413,1767949500000000000,1767949500000000000,0.04435,0.04357284104913827,-0.018323313435439224,stop,2.509139215134557,True,243
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,PIPPIN,long,2433,2434,2435,1767955800000000000,1767956100000000000,0.34719,0.3482999006020084,0.002396810397789074,stop,1.1560494675633468,False,244
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,FHE,long,2434,2435,2435,1767956100000000000,1767956100000000000,0.03877,0.03826590836061637,-0.013802105735971825,stop,1.2120812016384466,True,245
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,UB,long,2454,2455,2457,1767962100000000000,1767962700000000000,0.04437,0.04445024677769048,0.0010085818726725212,stop,4.446907530373478,False,246
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,VVV,long,2469,2470,2487,1767966600000000000,1767971700000000000,2.101,2.201,0.046796382674916835,time,4.345728888077815,False,247
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,STBL,long,2470,2471,2471,1767966900000000000,1767966900000000000,0.06023,0.05961723316420533,-0.01097378110235212,stop,1.1668386052139266,True,248
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,币安人生,long,2508,2509,2511,1767978300000000000,1767978900000000000,0.1403,0.14073568987770824,0.0023054160920045427,stop,2.2020249932051024,False,249
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,RIVER,long,2511,2512,2513,1767979200000000000,1767979500000000000,15.083,15.12973558400225,0.0022985602335245056,stop,1.9526876992830435,False,250
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BROCCOLI714,long,2512,2513,2514,1767979500000000000,1767979800000000000,0.03065,0.030748217839931844,0.0024044972245299786,stop,1.905967389731852,False,251
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,LIGHT,long,2513,2514,2515,1767979800000000000,1767980100000000000,0.6128,0.6139334827567811,0.0010496781279064845,stop,1.6171397306524236,False,252
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,LYN,long,2527,2528,2530,1767984000000000000,1767984600000000000,0.13783,0.13832685206885423,0.0028048180283989596,stop,3.2025628949667078,False,253
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,GUN,long,2544,2545,2546,1767989100000000000,1767989400000000000,0.02495,0.025046722137240327,0.003076638767147389,stop,1.7539934997348663,False,254
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,TANSSI,long,2553,2554,2557,1767991800000000000,1767992700000000000,0.0125,0.01252529479331385,0.0012235834651078922,stop,1.3876373514695493,False,255
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,TRADOOR,long,2568,2569,2569,1767996300000000000,1767996300000000000,2.097,2.037227297814675,-0.029303911390236113,stop,1.3701906891555542,True,256
