entry_ts,entry_dt,candidate_count,long_count,short_count,selected_count_top200,rejected_count_top200
1700137500000000,1970-01-20 16:15:37.500000,1,0,1,1,0
1700139600000000,1970-01-20 16:15:39.600000,1,0,1,1,0
1700147400000000,1970-01-20 16:15:47.400000,1,0,1,1,0
1700150100000000,1970-01-20 16:15:50.100000,1,0,1,1,0
1700150400000000,1970-01-20 16:15:50.400000,1,0,1,1,0
1700151000000000,1970-01-20 16:15:51,1,0,1,1,0
1700151300000000,1970-01-20 16:15:51.300000,1,0,1,1,0
1700152200000000,1970-01-20 16:15:52.200000,1,0,1,1,0
1700153700000000,1970-01-20 16:15:53.700000,1,1,0,1,0
1700162400000000,1970-01-20 16:16:02.400000,1,0,1,1,0
1700166300000000,1970-01-20 16:16:06.300000,1,0,1,1,0
1700167200000000,1970-01-20 16:16:07.200000,1,0,1,1,0
1700169000000000,1970-01-20 16:16:09,1,1,0,1,0
1700170200000000,1970-01-20 16:16:10.200000,1,1,0,1,0
1700173800000000,1970-01-20 16:16:13.800000,1,1,0,1,0
1700182200000000,1970-01-20 16:16:22.200000,2,2,0,2,0
1700182500000000,1970-01-20 16:16:22.500000,2,2,0,2,0
1700182800000000,1970-01-20 16:16:22.800000,1,1,0,1,0
1700184600000000,1970-01-20 16:16:24.600000,1,1,0,1,0
1700195100000000,1970-01-20 16:16:35.100000,1,1,0,1,0
1700195400000000,1970-01-20 16:16:35.400000,1,1,0,1,0
1700195700000000,1970-01-20 16:16:35.700000,1,1,0,1,0
1700196000000000,1970-01-20 16:16:36,1,1,0,1,0
1700209500000000,1970-01-20 16:16:49.500000,1,1,0,1,0
1700218500000000,1970-01-20 16:16:58.500000,1,0,1,1,0
1700218800000000,1970-01-20 16:16:58.800000,1,0,1,1,0
1700219400000000,1970-01-20 16:16:59.400000,1,0,1,1,0
1700222100000000,1970-01-20 16:17:02.100000,1,0,1,1,0
1700240100000000,1970-01-20 16:17:20.100000,1,1,0,1,0
1700243700000000,1970-01-20 16:17:23.700000,1,0,1,1,0
1700244300000000,1970-01-20 16:17:24.300000,1,0,1,1,0
1700246400000000,1970-01-20 16:17:26.400000,1,1,0,1,0
1700248200000000,1970-01-20 16:17:28.200000,1,1,0,1,0
1700248800000000,1970-01-20 16:17:28.800000,1,1,0,1,0
1700249400000000,1970-01-20 16:17:29.400000,1,1,0,1,0
1700250600000000,1970-01-20 16:17:30.600000,2,2,0,2,0
1700250900000000,1970-01-20 16:17:30.900000,1,1,0,1,0
1700252700000000,1970-01-20 16:17:32.700000,1,1,0,1,0
1700254200000000,1970-01-20 16:17:34.200000,1,1,0,1,0
1700255400000000,1970-01-20 16:17:35.400000,1,1,0,1,0
1700256000000000,1970-01-20 16:17:36,1,1,0,1,0
1700256900000000,1970-01-20 16:17:36.900000,1,1,0,1,0
1700261100000000,1970-01-20 16:17:41.100000,1,0,1,1,0
1700265300000000,1970-01-20 16:17:45.300000,1,1,0,1,0
1700267400000000,1970-01-20 16:17:47.400000,1,1,0,1,0
1700267700000000,1970-01-20 16:17:47.700000,1,1,0,1,0
1700268600000000,1970-01-20 16:17:48.600000,2,2,0,2,0
1700286000000000,1970-01-20 16:18:06,1,1,0,1,0
1700287200000000,1970-01-20 16:18:07.200000,1,1,0,1,0
1700293200000000,1970-01-20 16:18:13.200000,1,0,1,1,0
1700294400000000,1970-01-20 16:18:14.400000,1,0,1,1,0
1700295000000000,1970-01-20 16:18:15,2,0,2,2,0
1700302200000000,1970-01-20 16:18:22.200000,1,0,1,1,0
1700302500000000,1970-01-20 16:18:22.500000,1,0,1,1,0
1700310000000000,1970-01-20 16:18:30,1,1,0,1,0
1700311500000000,1970-01-20 16:18:31.500000,1,1,0,1,0
1700317800000000,1970-01-20 16:18:37.800000,3,3,0,3,0
1700318100000000,1970-01-20 16:18:38.100000,1,1,0,1,0
1700319300000000,1970-01-20 16:18:39.300000,1,1,0,1,0
1700323800000000,1970-01-20 16:18:43.800000,2,2,0,2,0
1700337600000000,1970-01-20 16:18:57.600000,1,0,1,1,0
1700353500000000,1970-01-20 16:19:13.500000,1,0,1,1,0
1700354400000000,1970-01-20 16:19:14.400000,1,0,1,1,0
1700356500000000,1970-01-20 16:19:16.500000,1,0,1,1,0
1700367300000000,1970-01-20 16:19:27.300000,1,0,1,1,0
1700390700000000,1970-01-20 16:19:50.700000,1,0,1,1,0
1700402700000000,1970-01-20 16:20:02.700000,1,0,1,1,0
1700405400000000,1970-01-20 16:20:05.400000,1,0,1,1,0
1700406600000000,1970-01-20 16:20:06.600000,1,0,1,1,0
1700406900000000,1970-01-20 16:20:06.900000,1,0,1,1,0
1700407500000000,1970-01-20 16:20:07.500000,1,0,1,1,0
1700411100000000,1970-01-20 16:20:11.100000,2,0,2,2,0
1700414100000000,1970-01-20 16:20:14.100000,1,0,1,1,0
1700415600000000,1970-01-20 16:20:15.600000,1,0,1,1,0
1700415900000000,1970-01-20 16:20:15.900000,1,0,1,1,0
1700418300000000,1970-01-20 16:20:18.300000,1,0,1,1,0
1700418900000000,1970-01-20 16:20:18.900000,1,0,1,1,0
1700446200000000,1970-01-20 16:20:46.200000,1,0,1,1,0
1700448300000000,1970-01-20 16:20:48.300000,1,0,1,1,0
1700451300000000,1970-01-20 16:20:51.300000,1,0,1,1,0
1700453700000000,1970-01-20 16:20:53.700000,1,0,1,1,0
1700455800000000,1970-01-20 16:20:55.800000,1,0,1,1,0
1700456400000000,1970-01-20 16:20:56.400000,1,0,1,1,0
1700457300000000,1970-01-20 16:20:57.300000,1,0,1,1,0
1700466300000000,1970-01-20 16:21:06.300000,1,1,0,1,0
1700468700000000,1970-01-20 16:21:08.700000,1,0,1,1,0
1700499900000000,1970-01-20 16:21:39.900000,1,0,1,1,0
1700507400000000,1970-01-20 16:21:47.400000,1,0,1,1,0
1700509500000000,1970-01-20 16:21:49.500000,1,0,1,1,0
1700510400000000,1970-01-20 16:21:50.400000,2,0,2,2,0
1700511000000000,1970-01-20 16:21:51,1,0,1,1,0
1700511300000000,1970-01-20 16:21:51.300000,1,0,1,1,0
1700511900000000,1970-01-20 16:21:51.900000,1,0,1,1,0
1700512500000000,1970-01-20 16:21:52.500000,1,0,1,1,0
1700513100000000,1970-01-20 16:21:53.100000,1,0,1,1,0
1700514900000000,1970-01-20 16:21:54.900000,1,0,1,1,0
1700515800000000,1970-01-20 16:21:55.800000,1,0,1,1,0
1700521500000000,1970-01-20 16:22:01.500000,1,1,0,1,0
1700525400000000,1970-01-20 16:22:05.400000,1,0,1,1,0
1700531100000000,1970-01-20 16:22:11.100000,1,0,1,1,0
1700533500000000,1970-01-20 16:22:13.500000,1,0,1,1,0
1700535900000000,1970-01-20 16:22:15.900000,1,0,1,1,0
1700536500000000,1970-01-20 16:22:16.500000,1,0,1,1,0
1700546400000000,1970-01-20 16:22:26.400000,1,1,0,1,0
1700547000000000,1970-01-20 16:22:27,1,1,0,1,0
1700547900000000,1970-01-20 16:22:27.900000,2,2,0,2,0
1700549700000000,1970-01-20 16:22:29.700000,1,1,0,1,0
1700558700000000,1970-01-20 16:22:38.700000,1,1,0,1,0
1700559600000000,1970-01-20 16:22:39.600000,1,1,0,1,0
1700567700000000,1970-01-20 16:22:47.700000,1,1,0,1,0
1700571300000000,1970-01-20 16:22:51.300000,1,0,1,1,0
1700574600000000,1970-01-20 16:22:54.600000,1,0,1,1,0
1700575500000000,1970-01-20 16:22:55.500000,1,0,1,1,0
1700576400000000,1970-01-20 16:22:56.400000,1,0,1,1,0
1700580900000000,1970-01-20 16:23:00.900000,1,0,1,1,0
1700586900000000,1970-01-20 16:23:06.900000,1,1,0,1,0
1700598000000000,1970-01-20 16:23:18,1,1,0,1,0
1700612100000000,1970-01-20 16:23:32.100000,1,1,0,1,0
1700612400000000,1970-01-20 16:23:32.400000,4,4,0,4,0
1700621400000000,1970-01-20 16:23:41.400000,1,1,0,1,0
1700622300000000,1970-01-20 16:23:42.300000,1,1,0,1,0
1700622600000000,1970-01-20 16:23:42.600000,45,45,0,45,0
1700622900000000,1970-01-20 16:23:42.900000,36,36,0,36,0
1700638200000000,1970-01-20 16:23:58.200000,1,1,0,1,0
1700639700000000,1970-01-20 16:23:59.700000,1,1,0,1,0
1700640000000000,1970-01-20 16:24:00,74,74,0,74,0
1700640300000000,1970-01-20 16:24:00.300000,1,1,0,1,0
1700641500000000,1970-01-20 16:24:01.500000,1,1,0,1,0
1700641800000000,1970-01-20 16:24:01.800000,1,1,0,1,0
1700652000000000,1970-01-20 16:24:12,1,0,1,1,0
1700654700000000,1970-01-20 16:24:14.700000,1,0,1,1,0
1700666700000000,1970-01-20 16:24:26.700000,1,0,1,1,0
1700667900000000,1970-01-20 16:24:27.900000,2,0,2,2,0
1700682000000000,1970-01-20 16:24:42,1,0,1,1,0
1700683800000000,1970-01-20 16:24:43.800000,1,0,1,1,0
1700684700000000,1970-01-20 16:24:44.700000,1,0,1,1,0
1700696400000000,1970-01-20 16:24:56.400000,1,1,0,1,0
1700698200000000,1970-01-20 16:24:58.200000,1,1,0,1,0
1700699700000000,1970-01-20 16:24:59.700000,1,0,1,1,0
1700707800000000,1970-01-20 16:25:07.800000,1,0,1,1,0
1700709000000000,1970-01-20 16:25:09,1,1,0,1,0
1700716500000000,1970-01-20 16:25:16.500000,1,0,1,1,0
1700727300000000,1970-01-20 16:25:27.300000,1,1,0,1,0
1700730600000000,1970-01-20 16:25:30.600000,1,0,1,1,0
1700731500000000,1970-01-20 16:25:31.500000,1,0,1,1,0
1700731800000000,1970-01-20 16:25:31.800000,1,0,1,1,0
1700733300000000,1970-01-20 16:25:33.300000,1,0,1,1,0
1700760600000000,1970-01-20 16:26:00.600000,1,0,1,1,0
1700764200000000,1970-01-20 16:26:04.200000,1,0,1,1,0
1700771700000000,1970-01-20 16:26:11.700000,1,0,1,1,0
1700773200000000,1970-01-20 16:26:13.200000,1,0,1,1,0
1700774100000000,1970-01-20 16:26:14.100000,1,0,1,1,0
1700792700000000,1970-01-20 16:26:32.700000,1,0,1,1,0
1700794500000000,1970-01-20 16:26:34.500000,1,0,1,1,0
1700797200000000,1970-01-20 16:26:37.200000,1,1,0,1,0
1700798400000000,1970-01-20 16:26:38.400000,1,0,1,1,0
1700801100000000,1970-01-20 16:26:41.100000,1,0,1,1,0
1700804400000000,1970-01-20 16:26:44.400000,1,0,1,1,0
1700813100000000,1970-01-20 16:26:53.100000,1,0,1,1,0
1700813400000000,1970-01-20 16:26:53.400000,1,0,1,1,0
1700813700000000,1970-01-20 16:26:53.700000,1,0,1,1,0
1700826900000000,1970-01-20 16:27:06.900000,1,0,1,1,0
1700827800000000,1970-01-20 16:27:07.800000,1,0,1,1,0
1700840100000000,1970-01-20 16:27:20.100000,1,0,1,1,0
1700842800000000,1970-01-20 16:27:22.800000,1,0,1,1,0
1700845200000000,1970-01-20 16:27:25.200000,1,0,1,1,0
1700847300000000,1970-01-20 16:27:27.300000,1,0,1,1,0
1700858700000000,1970-01-20 16:27:38.700000,1,0,1,1,0
1700862600000000,1970-01-20 16:27:42.600000,1,0,1,1,0
1700870400000000,1970-01-20 16:27:50.400000,1,0,1,1,0
1700873400000000,1970-01-20 16:27:53.400000,1,0,1,1,0
1700874300000000,1970-01-20 16:27:54.300000,1,0,1,1,0
1700874900000000,1970-01-20 16:27:54.900000,1,0,1,1,0
1700875800000000,1970-01-20 16:27:55.800000,1,0,1,1,0
1700879400000000,1970-01-20 16:27:59.400000,1,0,1,1,0
1700880600000000,1970-01-20 16:28:00.600000,1,0,1,1,0
1700895300000000,1970-01-20 16:28:15.300000,1,1,0,1,0
1700896200000000,1970-01-20 16:28:16.200000,1,1,0,1,0
1700899500000000,1970-01-20 16:28:19.500000,1,1,0,1,0
1700900100000000,1970-01-20 16:28:20.100000,1,1,0,1,0
1700905800000000,1970-01-20 16:28:25.800000,1,0,1,1,0
1700907300000000,1970-01-20 16:28:27.300000,1,1,0,1,0
1700909100000000,1970-01-20 16:28:29.100000,1,0,1,1,0
1700915400000000,1970-01-20 16:28:35.400000,1,0,1,1,0
1700917500000000,1970-01-20 16:28:37.500000,1,0,1,1,0
1700918700000000,1970-01-20 16:28:38.700000,1,0,1,1,0
1700925600000000,1970-01-20 16:28:45.600000,1,1,0,1,0
1700926800000000,1970-01-20 16:28:46.800000,1,0,1,1,0
1700928900000000,1970-01-20 16:28:48.900000,1,1,0,1,0
1700929500000000,1970-01-20 16:28:49.500000,1,0,1,1,0
1700934300000000,1970-01-20 16:28:54.300000,1,0,1,1,0
1700941800000000,1970-01-20 16:29:01.800000,1,0,1,1,0
1700945100000000,1970-01-20 16:29:05.100000,1,1,0,1,0
1700961600000000,1970-01-20 16:29:21.600000,1,0,1,1,0
1700962500000000,1970-01-20 16:29:22.500000,1,0,1,1,0
1700964300000000,1970-01-20 16:29:24.300000,1,0,1,1,0
1700966400000000,1970-01-20 16:29:26.400000,1,0,1,1,0
1700977200000000,1970-01-20 16:29:37.200000,1,1,0,1,0
1700990400000000,1970-01-20 16:29:50.400000,1,0,1,1,0
1700990700000000,1970-01-20 16:29:50.700000,1,0,1,1,0
1700993100000000,1970-01-20 16:29:53.100000,1,0,1,1,0
1701012000000000,1970-01-20 16:30:12,1,0,1,1,0
1701012600000000,1970-01-20 16:30:12.600000,1,0,1,1,0
1701014400000000,1970-01-20 16:30:14.400000,1,0,1,1,0
1701015900000000,1970-01-20 16:30:15.900000,1,0,1,1,0
1701025800000000,1970-01-20 16:30:25.800000,1,0,1,1,0
1701026100000000,1970-01-20 16:30:26.100000,1,0,1,1,0
1701027600000000,1970-01-20 16:30:27.600000,1,0,1,1,0
1701035700000000,1970-01-20 16:30:35.700000,1,0,1,1,0
1701039000000000,1970-01-20 16:30:39,1,0,1,1,0
1701041100000000,1970-01-20 16:30:41.100000,1,1,0,1,0
1701045900000000,1970-01-20 16:30:45.900000,1,0,1,1,0
1701046800000000,1970-01-20 16:30:46.800000,1,1,0,1,0
1701047100000000,1970-01-20 16:30:47.100000,1,1,0,1,0
1701047400000000,1970-01-20 16:30:47.400000,1,0,1,1,0
1701047700000000,1970-01-20 16:30:47.700000,1,0,1,1,0
1701048300000000,1970-01-20 16:30:48.300000,1,1,0,1,0
1701048600000000,1970-01-20 16:30:48.600000,4,4,0,4,0
1701048900000000,1970-01-20 16:30:48.900000,1,1,0,1,0
1701078600000000,1970-01-20 16:31:18.600000,1,0,1,1,0
1701079500000000,1970-01-20 16:31:19.500000,1,0,1,1,0
1701079800000000,1970-01-20 16:31:19.800000,1,0,1,1,0
1701082500000000,1970-01-20 16:31:22.500000,1,0,1,1,0
1701087900000000,1970-01-20 16:31:27.900000,1,1,0,1,0
1701101100000000,1970-01-20 16:31:41.100000,1,0,1,1,0
1701101700000000,1970-01-20 16:31:41.700000,1,0,1,1,0
1701102600000000,1970-01-20 16:31:42.600000,1,1,0,1,0
1701114000000000,1970-01-20 16:31:54,1,0,1,1,0
1701114900000000,1970-01-20 16:31:54.900000,1,1,0,1,0
1701115200000000,1970-01-20 16:31:55.200000,2,1,1,2,0
1701133200000000,1970-01-20 16:32:13.200000,1,1,0,1,0
1701133800000000,1970-01-20 16:32:13.800000,1,1,0,1,0
1701134100000000,1970-01-20 16:32:14.100000,1,1,0,1,0
1701135000000000,1970-01-20 16:32:15,1,1,0,1,0
1701144000000000,1970-01-20 16:32:24,1,1,0,1,0
1701145800000000,1970-01-20 16:32:25.800000,1,1,0,1,0
1701165600000000,1970-01-20 16:32:45.600000,1,0,1,1,0
1701166500000000,1970-01-20 16:32:46.500000,1,1,0,1,0
1701167400000000,1970-01-20 16:32:47.400000,1,0,1,1,0
1701171000000000,1970-01-20 16:32:51,1,0,1,1,0
1701175500000000,1970-01-20 16:32:55.500000,1,0,1,1,0
1701186300000000,1970-01-20 16:33:06.300000,1,0,1,1,0
1701187200000000,1970-01-20 16:33:07.200000,1,0,1,1,0
1701189300000000,1970-01-20 16:33:09.300000,1,1,0,1,0
1701190200000000,1970-01-20 16:33:10.200000,1,0,1,1,0
1701191700000000,1970-01-20 16:33:11.700000,1,0,1,1,0
1701198000000000,1970-01-20 16:33:18,1,0,1,1,0
1701204000000000,1970-01-20 16:33:24,1,0,1,1,0
1701204600000000,1970-01-20 16:33:24.600000,2,0,2,2,0
1701209100000000,1970-01-20 16:33:29.100000,1,1,0,1,0
1701214500000000,1970-01-20 16:33:34.500000,1,0,1,1,0
1701217800000000,1970-01-20 16:33:37.800000,1,0,1,1,0
1701221400000000,1970-01-20 16:33:41.400000,1,0,1,1,0
1701222000000000,1970-01-20 16:33:42,1,0,1,1,0
1701224700000000,1970-01-20 16:33:44.700000,1,0,1,1,0
1701225000000000,1970-01-20 16:33:45,1,0,1,1,0
1701226500000000,1970-01-20 16:33:46.500000,1,0,1,1,0
1701229800000000,1970-01-20 16:33:49.800000,1,0,1,1,0
1701260400000000,1970-01-20 16:34:20.400000,1,0,1,1,0
1701265200000000,1970-01-20 16:34:25.200000,1,0,1,1,0
1701279000000000,1970-01-20 16:34:39,1,0,1,1,0
1701281400000000,1970-01-20 16:34:41.400000,1,0,1,1,0
1701282000000000,1970-01-20 16:34:42,1,0,1,1,0
1701284400000000,1970-01-20 16:34:44.400000,1,1,0,1,0
1701285300000000,1970-01-20 16:34:45.300000,1,1,0,1,0
1701287400000000,1970-01-20 16:34:47.400000,1,1,0,1,0
1701296100000000,1970-01-20 16:34:56.100000,1,0,1,1,0
1701297000000000,1970-01-20 16:34:57,1,1,0,1,0
1701297600000000,1970-01-20 16:34:57.600000,1,1,0,1,0
1701317700000000,1970-01-20 16:35:17.700000,1,0,1,1,0
1701333300000000,1970-01-20 16:35:33.300000,1,0,1,1,0
1701352200000000,1970-01-20 16:35:52.200000,1,0,1,1,0
1701354900000000,1970-01-20 16:35:54.900000,1,0,1,1,0
1701402900000000,1970-01-20 16:36:42.900000,1,1,0,1,0
1701426300000000,1970-01-20 16:37:06.300000,1,0,1,1,0
1701431700000000,1970-01-20 16:37:11.700000,1,0,1,1,0
1701432000000000,1970-01-20 16:37:12,1,0,1,1,0
1701438300000000,1970-01-20 16:37:18.300000,1,1,0,1,0
1701474900000000,1970-01-20 16:37:54.900000,1,0,1,1,0
1701475200000000,1970-01-20 16:37:55.200000,2,0,2,2,0
1701480300000000,1970-01-20 16:38:00.300000,1,0,1,1,0
1701486600000000,1970-01-20 16:38:06.600000,1,0,1,1,0
1701491400000000,1970-01-20 16:38:11.400000,1,0,1,1,0
1701492000000000,1970-01-20 16:38:12,1,0,1,1,0
1701492600000000,1970-01-20 16:38:12.600000,1,0,1,1,0
1701517500000000,1970-01-20 16:38:37.500000,1,0,1,1,0
1701524100000000,1970-01-20 16:38:44.100000,1,0,1,1,0
1701525300000000,1970-01-20 16:38:45.300000,1,0,1,1,0
1701525600000000,1970-01-20 16:38:45.600000,1,0,1,1,0
1701540900000000,1970-01-20 16:39:00.900000,1,0,1,1,0
1701544200000000,1970-01-20 16:39:04.200000,1,0,1,1,0
1701553500000000,1970-01-20 16:39:13.500000,1,0,1,1,0
1701554400000000,1970-01-20 16:39:14.400000,1,0,1,1,0
1701555000000000,1970-01-20 16:39:15,1,0,1,1,0
1701557400000000,1970-01-20 16:39:17.400000,1,0,1,1,0
1701557700000000,1970-01-20 16:39:17.700000,1,0,1,1,0
1701558600000000,1970-01-20 16:39:18.600000,1,0,1,1,0
1701560700000000,1970-01-20 16:39:20.700000,1,0,1,1,0
1701563700000000,1970-01-20 16:39:23.700000,1,0,1,1,0
1701565800000000,1970-01-20 16:39:25.800000,1,0,1,1,0
1701567000000000,1970-01-20 16:39:27,1,0,1,1,0
1701570000000000,1970-01-20 16:39:30,1,0,1,1,0
1701571200000000,1970-01-20 16:39:31.200000,1,0,1,1,0
1701573600000000,1970-01-20 16:39:33.600000,1,0,1,1,0
1701581400000000,1970-01-20 16:39:41.400000,1,0,1,1,0
1701582300000000,1970-01-20 16:39:42.300000,1,0,1,1,0
1701582900000000,1970-01-20 16:39:42.900000,1,0,1,1,0
1701585000000000,1970-01-20 16:39:45,1,0,1,1,0
1701594300000000,1970-01-20 16:39:54.300000,1,0,1,1,0
1701594600000000,1970-01-20 16:39:54.600000,1,0,1,1,0
1701594900000000,1970-01-20 16:39:54.900000,1,0,1,1,0
1701595200000000,1970-01-20 16:39:55.200000,1,0,1,1,0
1701595500000000,1970-01-20 16:39:55.500000,1,0,1,1,0
1701597600000000,1970-01-20 16:39:57.600000,1,0,1,1,0
1701598200000000,1970-01-20 16:39:58.200000,1,0,1,1,0
1701598800000000,1970-01-20 16:39:58.800000,2,0,2,2,0
1701600000000000,1970-01-20 16:40:00,1,0,1,1,0
1701603900000000,1970-01-20 16:40:03.900000,1,0,1,1,0
1701612600000000,1970-01-20 16:40:12.600000,1,0,1,1,0
1701619200000000,1970-01-20 16:40:19.200000,1,0,1,1,0
1701621900000000,1970-01-20 16:40:21.900000,1,0,1,1,0
1701623700000000,1970-01-20 16:40:23.700000,1,0,1,1,0
1701624600000000,1970-01-20 16:40:24.600000,1,0,1,1,0
1701627300000000,1970-01-20 16:40:27.300000,1,0,1,1,0
1701631500000000,1970-01-20 16:40:31.500000,1,0,1,1,0
1701633300000000,1970-01-20 16:40:33.300000,1,0,1,1,0
1701634200000000,1970-01-20 16:40:34.200000,2,0,2,2,0
1701634500000000,1970-01-20 16:40:34.500000,1,1,0,1,0
1701635400000000,1970-01-20 16:40:35.400000,1,1,0,1,0
1701636300000000,1970-01-20 16:40:36.300000,1,0,1,1,0
1701636600000000,1970-01-20 16:40:36.600000,1,0,1,1,0
1701641700000000,1970-01-20 16:40:41.700000,1,0,1,1,0
1701644400000000,1970-01-20 16:40:44.400000,1,1,0,1,0
1701645900000000,1970-01-20 16:40:45.900000,1,1,0,1,0
1701646800000000,1970-01-20 16:40:46.800000,1,0,1,1,0
1701647700000000,1970-01-20 16:40:47.700000,1,0,1,1,0
1701653700000000,1970-01-20 16:40:53.700000,1,0,1,1,0
1701660300000000,1970-01-20 16:41:00.300000,1,0,1,1,0
1701661800000000,1970-01-20 16:41:01.800000,1,0,1,1,0
1701671700000000,1970-01-20 16:41:11.700000,1,0,1,1,0
1701672300000000,1970-01-20 16:41:12.300000,2,0,2,2,0
1701674400000000,1970-01-20 16:41:14.400000,1,0,1,1,0
1701674700000000,1970-01-20 16:41:14.700000,1,0,1,1,0
1701677100000000,1970-01-20 16:41:17.100000,1,0,1,1,0
1701678000000000,1970-01-20 16:41:18,1,0,1,1,0
1701682500000000,1970-01-20 16:41:22.500000,1,0,1,1,0
1701684000000000,1970-01-20 16:41:24,1,0,1,1,0
1701685800000000,1970-01-20 16:41:25.800000,1,0,1,1,0
1701686400000000,1970-01-20 16:41:26.400000,3,0,3,3,0
1701686700000000,1970-01-20 16:41:26.700000,1,0,1,1,0
1701687300000000,1970-01-20 16:41:27.300000,1,0,1,1,0
1701690300000000,1970-01-20 16:41:30.300000,2,0,2,2,0
1701691500000000,1970-01-20 16:41:31.500000,2,0,2,2,0
1701692700000000,1970-01-20 16:41:32.700000,1,0,1,1,0
1701693000000000,1970-01-20 16:41:33,1,0,1,1,0
1701693300000000,1970-01-20 16:41:33.300000,1,0,1,1,0
1701695400000000,1970-01-20 16:41:35.400000,2,0,2,2,0
1701696300000000,1970-01-20 16:41:36.300000,2,0,2,2,0
1701697500000000,1970-01-20 16:41:37.500000,1,0,1,1,0
1701697800000000,1970-01-20 16:41:37.800000,1,0,1,1,0
1701698400000000,1970-01-20 16:41:38.400000,1,0,1,1,0
1701704400000000,1970-01-20 16:41:44.400000,1,0,1,1,0
1701705000000000,1970-01-20 16:41:45,1,0,1,1,0
1701707100000000,1970-01-20 16:41:47.100000,1,0,1,1,0
1701709500000000,1970-01-20 16:41:49.500000,1,0,1,1,0
1701710400000000,1970-01-20 16:41:50.400000,1,0,1,1,0
1701720900000000,1970-01-20 16:42:00.900000,43,43,0,43,0
1701721200000000,1970-01-20 16:42:01.200000,30,30,0,30,0
1701721500000000,1970-01-20 16:42:01.500000,10,10,0,10,0
1701724200000000,1970-01-20 16:42:04.200000,1,0,1,1,0
1701727200000000,1970-01-20 16:42:07.200000,1,0,1,1,0
1701730200000000,1970-01-20 16:42:10.200000,2,0,2,2,0
1701743700000000,1970-01-20 16:42:23.700000,1,0,1,1,0
1701744600000000,1970-01-20 16:42:24.600000,1,0,1,1,0
1701748800000000,1970-01-20 16:42:28.800000,1,0,1,1,0
1701751500000000,1970-01-20 16:42:31.500000,1,0,1,1,0
1701759600000000,1970-01-20 16:42:39.600000,1,0,1,1,0
1701762000000000,1970-01-20 16:42:42,1,0,1,1,0
1701764400000000,1970-01-20 16:42:44.400000,1,0,1,1,0
1701765000000000,1970-01-20 16:42:45,1,0,1,1,0
1701765600000000,1970-01-20 16:42:45.600000,1,0,1,1,0
1701766200000000,1970-01-20 16:42:46.200000,1,0,1,1,0
1701766500000000,1970-01-20 16:42:46.500000,1,0,1,1,0
1701767100000000,1970-01-20 16:42:47.100000,1,0,1,1,0
1701767400000000,1970-01-20 16:42:47.400000,1,0,1,1,0
1701768000000000,1970-01-20 16:42:48,1,0,1,1,0
1701770400000000,1970-01-20 16:42:50.400000,1,0,1,1,0
1701771000000000,1970-01-20 16:42:51,2,0,2,2,0
1701771600000000,1970-01-20 16:42:51.600000,1,0,1,1,0
1701785400000000,1970-01-20 16:43:05.400000,1,0,1,1,0
1701787800000000,1970-01-20 16:43:07.800000,1,0,1,1,0
1701789300000000,1970-01-20 16:43:09.300000,1,0,1,1,0
1701793500000000,1970-01-20 16:43:13.500000,1,1,0,1,0
1701793800000000,1970-01-20 16:43:13.800000,1,1,0,1,0
1701794400000000,1970-01-20 16:43:14.400000,1,0,1,1,0
1701798300000000,1970-01-20 16:43:18.300000,1,0,1,1,0
1701802200000000,1970-01-20 16:43:22.200000,1,0,1,1,0
1701810900000000,1970-01-20 16:43:30.900000,1,0,1,1,0
1701811500000000,1970-01-20 16:43:31.500000,1,0,1,1,0
1701816300000000,1970-01-20 16:43:36.300000,1,1,0,1,0
1701817200000000,1970-01-20 16:43:37.200000,1,0,1,1,0
1701818700000000,1970-01-20 16:43:38.700000,1,0,1,1,0
1701823200000000,1970-01-20 16:43:43.200000,1,0,1,1,0
1701824400000000,1970-01-20 16:43:44.400000,1,0,1,1,0
1701824700000000,1970-01-20 16:43:44.700000,1,0,1,1,0
1701825300000000,1970-01-20 16:43:45.300000,2,0,2,2,0
1701826800000000,1970-01-20 16:43:46.800000,1,0,1,1,0
1701827700000000,1970-01-20 16:43:47.700000,1,0,1,1,0
1701828300000000,1970-01-20 16:43:48.300000,1,0,1,1,0
1701828600000000,1970-01-20 16:43:48.600000,2,0,2,2,0
1701828900000000,1970-01-20 16:43:48.900000,1,0,1,1,0
1701829800000000,1970-01-20 16:43:49.800000,2,0,2,2,0
1701843000000000,1970-01-20 16:44:03,1,0,1,1,0
1701844200000000,1970-01-20 16:44:04.200000,1,0,1,1,0
1701845700000000,1970-01-20 16:44:05.700000,1,0,1,1,0
1701847500000000,1970-01-20 16:44:07.500000,1,1,0,1,0
1701849000000000,1970-01-20 16:44:09,1,0,1,1,0
1701849300000000,1970-01-20 16:44:09.300000,1,0,1,1,0
1701850500000000,1970-01-20 16:44:10.500000,1,0,1,1,0
1701855000000000,1970-01-20 16:44:15,1,0,1,1,0
1701856500000000,1970-01-20 16:44:16.500000,2,0,2,2,0
1701856800000000,1970-01-20 16:44:16.800000,1,0,1,1,0
1701857400000000,1970-01-20 16:44:17.400000,1,0,1,1,0
1701858000000000,1970-01-20 16:44:18,1,0,1,1,0
1701863100000000,1970-01-20 16:44:23.100000,1,0,1,1,0
1701871800000000,1970-01-20 16:44:31.800000,1,0,1,1,0
1701872400000000,1970-01-20 16:44:32.400000,1,1,0,1,0
