axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,UB,short,2284,2285,2289,1767911100000000000,1767912300000000000,0.04853,0.04861172173234856,-0.0024811116627079014,stop,3.5028335432150373,False,713
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,ASR,short,2285,2286,2486,1767911400000000000,1767971400000000000,1.595,1.534,0.03896531942633632,timeout,4.027502707959265,False,714
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TRADOOR,short,2286,2287,2310,1767911700000000000,1767918600000000000,2.079,2.082842448180965,-0.0026448098099406173,stop,5.101930205672893,False,715
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BULLA,short,2291,2292,2492,1767913200000000000,1767973200000000000,0.03127,0.03031,0.030872715275486542,timeout,3.548939606033752,False,716
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TA,short,2295,2296,2359,1767914400000000000,1767933300000000000,0.04828,0.048422303161814124,-0.0037387937483804637,stop,2.637056552725883,False,717
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIPPIN,short,2296,2297,2301,1767914700000000000,1767915900000000000,0.33096,0.3315147577904081,-0.0024734030005350897,stop,2.479301091957284,False,718
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,币安人生,short,2297,2298,2301,1767915000000000000,1767915900000000000,0.13475,0.1453022174031799,-0.07342254900006048,stop,3.6753704712897415,False,719
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,币安人生,short,2301,2302,2306,1767916200000000000,1767917400000000000,0.14137,0.14190468864438283,-0.004567942056677076,stop,3.5216907485244886,False,720
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,GIGGLE,short,2306,2307,2426,1767917700000000000,1767953400000000000,64.68,64.75207214932935,-0.0019130477672303129,stop,2.930682149936373,False,721
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,GUN,short,2306,2307,2312,1767917700000000000,1767919200000000000,0.02219,0.02223721713491554,-0.0029233383039374053,stop,3.9447162734987273,False,722
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,HUMA,short,2310,2311,2312,1767918900000000000,1767919200000000000,0.028662,0.029066463786515496,-0.01471513565207525,stop,2.728912134769275,False,723
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,RENDER,short,2311,2312,2312,1767919200000000000,1767919200000000000,2.229,2.276670189460229,-0.021738557407619517,stop,2.417756023090742,True,724
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,HUMA,short,2312,2313,2317,1767919500000000000,1767920700000000000,0.028916,0.028937565670898245,-0.001545248274976129,stop,3.121202831044938,False,725
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,USUAL,short,2312,2313,2450,1767919500000000000,1767960600000000000,0.02838,0.02840264659655031,-0.0015973410672602598,stop,2.5178222956053213,False,726
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,币安人生,short,2312,2313,2443,1767919500000000000,1767958500000000000,0.15234,0.1528619325232152,-0.004214404846255215,stop,3.558938654920871,False,727
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,GUN,short,2313,2314,2317,1767919800000000000,1767920700000000000,0.02223,0.023258254008231987,-0.045010283706939026,stop,2.7185532745809553,False,728
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,RENDER,short,2314,2315,2495,1767920100000000000,1767974100000000000,2.316,2.318982705106489,-0.00208621274316576,stop,3.5482806326754126,False,729
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,VIRTUAL,short,2314,2315,2325,1767920100000000000,1767923100000000000,1.1018,1.1033560792990786,-0.0022103147010050553,stop,2.6744779491743707,False,730
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIPPIN,short,2316,2317,2322,1767920700000000000,1767922200000000000,0.34824,0.3489072838443273,-0.0027124961708308907,stop,2.3843497544393033,False,731
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,STX,short,2316,2317,2321,1767920700000000000,1767921900000000000,0.3526,0.35289803007899834,-0.0016445217983551467,stop,3.8187562766532785,False,732
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BROCCOLI714,short,2317,2318,2321,1767921000000000000,1767921900000000000,0.02961,0.03058018701290979,-0.032525999991439326,stop,2.6776091756051015,False,733
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,GUN,short,2320,2321,2500,1767921900000000000,1767975600000000000,0.02411,0.024172352702803317,-0.003379504923245879,stop,3.5681593303716608,False,734
