run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,stop_atr,rr,hold,cooldown,atrp_min,atrp_max,range20_min,range20_max,range60_max,volr_min,volr_max,ret20_min,ret60_min,ret120_min,ret20_max,ret60_max,rank60_min,rank120_min,breakout_lb,breakout_buffer,breakout_body_atr_min,breakout_close_pos_min,breakout_uw_max,breakout_volr_min,fail_window,fail_drop_from_breakout_min,fail_close_below_level,fail_upper_wick_min,recovery_window,recover_level_buffer,recover_close_pos_min,recover_body_atr_min,recover_volr_max,recover_rsi_max,ema20_pos_min,ema50_pos_min,require_ema50_hold,fail_bars,fail_pnl,trail_r,trail_atr,verdict,note
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_040_RSI78_RR220_H8,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8332,2470,5862,29.644743158905424,-10.429838452508422,0.0,52.98958004795684,47.01041995204316,597,0,0.01,0.0004,0.08,FBR_B_040_RSI78_RR220_H8,0.9,2.2,8,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,78.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_041_RSI78_RR220_H12,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8331,2345,5986,28.1478814067939,-10.204882910722047,0.0,53.65396989968521,46.34603010031479,597,0,0.01,0.0004,0.08,FBR_B_041_RSI78_RR220_H12,0.9,2.2,12,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,78.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_042_RSI78_RR220_H18,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8329,2281,6048,27.386240845239524,-10.496476757363837,0.0,53.941105875849104,46.058894124150896,597,0,0.01,0.0004,0.08,FBR_B_042_RSI78_RR220_H18,0.9,2.2,18,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,78.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_043_RSI78_RR280_H8,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8330,2275,6055,27.310924369747898,-9.340091370312809,0.0,53.89774593386103,46.10225406613897,597,0,0.01,0.0004,0.08,FBR_B_043_RSI78_RR280_H8,0.9,2.8,8,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,78.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_044_RSI78_RR280_H12,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8328,2082,6246,25.0,-8.768951493359921,0.0,54.87373695769999,45.12626304230001,597,0,0.01,0.0004,0.08,FBR_B_044_RSI78_RR280_H12,0.9,2.8,12,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,78.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_045_RSI78_RR280_H18,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8325,1970,6355,23.663663663663666,-9.203082231948734,0.0,55.358008121854205,44.641991878145795,597,0,0.01,0.0004,0.08,FBR_B_045_RSI78_RR280_H18,0.9,2.8,18,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,78.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_046_RSI82_RR160_H8,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8464,2918,5546,34.475425330812854,-11.156976901642901,0.0,51.59231449861065,48.40768550138935,597,0,0.01,0.0004,0.08,FBR_B_046_RSI82_RR160_H8,0.9,1.6,8,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_047_RSI82_RR160_H12,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8464,2867,5597,33.87287334593573,-11.12922948878239,0.0,51.91785914629732,48.08214085370268,597,0,0.01,0.0004,0.08,FBR_B_047_RSI82_RR160_H12,0.9,1.6,12,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_048_RSI82_RR160_H18,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8464,2852,5612,33.69565217391305,-11.135046698004448,0.0,51.99092032655873,48.00907967344127,597,0,0.01,0.0004,0.08,FBR_B_048_RSI82_RR160_H18,0.9,1.6,18,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_049_RSI82_RR220_H8,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8464,2507,5957,29.6195652173913,-10.537922348894913,0.0,53.65226929649825,46.34773070350175,597,0,0.01,0.0004,0.08,FBR_B_049_RSI82_RR220_H8,0.9,2.2,8,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_050_RSI82_RR220_H12,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8463,2381,6082,28.13423136003781,-10.386648660326914,0.0,54.311287245731044,45.688712754268956,597,0,0.01,0.0004,0.08,FBR_B_050_RSI82_RR220_H12,0.9,2.2,12,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_051_RSI82_RR220_H18,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8461,2317,6144,27.384469920813142,-10.693633040296858,0.0,54.61249185035224,45.38750814964776,597,0,0.01,0.0004,0.08,FBR_B_051_RSI82_RR220_H18,0.9,2.2,18,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_052_RSI82_RR280_H8,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8461,2306,6155,27.254461647559392,-9.496897603205412,0.0,54.59069215952703,45.40930784047297,597,0,0.01,0.0004,0.08,FBR_B_052_RSI82_RR280_H8,0.9,2.8,8,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_053_RSI82_RR280_H12,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8459,2113,6346,24.979311975410806,-8.89577032668052,0.0,55.55695179907788,44.44304820092212,597,0,0.01,0.0004,0.08,FBR_B_053_RSI82_RR280_H12,0.9,2.8,12,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_B_054_RSI82_RR280_H18,failed_hot_breakout_recovery,hot_breakout_fails_then_cools_and_recovers,long,8456,2002,6454,23.67549668874172,-9.289931693310882,0.0,56.04609517269389,43.95390482730611,597,0,0.01,0.0004,0.08,FBR_B_054_RSI82_RR280_H18,0.9,2.8,18,50,0.0015,0.06,0.01,0.2,0.32,0.45,4.5,-0.05,0.05,0.06,0.3,1.0,0.7,0.6,40,1.002,0.55,0.76,0.42,1.7,4,0.016,True,0.4,5,1.0,0.62,0.06,2.2,82.0,0.985,0.96,False,3,-0.34,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_055_S90_RR200_FW3,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,32121,10339,21782,32.18766539024314,-28.49043059969888,0.0,89.83048342027853,10.16951657972147,597,0,0.01,0.0004,0.08,FBR_C_055_S90_RR200_FW3,0.9,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,3,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_056_S90_RR200_FW5,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,45443,14543,30900,32.002728693088045,-39.6061898483958,0.0,95.53127593332808,4.468724066671925,597,0,0.01,0.0004,0.08,FBR_C_056_S90_RR200_FW5,0.9,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,5,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_057_S90_RR200_FW8,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,59288,18881,40407,31.846242072594794,-48.753734265393156,0.0,98.00532483411197,1.9946751658880268,597,0,0.01,0.0004,0.08,FBR_C_057_S90_RR200_FW8,0.9,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,8,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_058_S90_RR260_FW3,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,32087,8937,23150,27.852401284009098,-25.896125155653305,0.0,91.01083387759063,8.989166122409376,597,0,0.01,0.0004,0.08,FBR_C_058_S90_RR260_FW3,0.9,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,3,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_059_S90_RR260_FW5,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,45374,12538,32836,27.63256490501168,-38.30623114395727,0.0,96.21761953830243,3.7823804616975654,597,0,0.01,0.0004,0.08,FBR_C_059_S90_RR260_FW5,0.9,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,5,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_060_S90_RR260_FW8,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,59178,16205,42973,27.383487106695053,-48.83834015028935,0.0,98.38471638818932,1.6152836118106806,597,0,0.01,0.0004,0.08,FBR_C_060_S90_RR260_FW8,0.9,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,8,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_061_S105_RR200_FW3,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,32075,10333,21742,32.215120810600155,-25.32853100111776,0.0,91.91060085681411,8.089399143185883,597,0,0.01,0.0004,0.08,FBR_C_061_S105_RR200_FW3,1.05,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,3,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_062_S105_RR200_FW5,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,45349,14483,30866,31.93675715010254,-37.359920097470635,0.0,96.70839738466984,3.291602615330158,597,0,0.01,0.0004,0.08,FBR_C_062_S105_RR200_FW5,1.05,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,5,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_063_S105_RR200_FW8,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,59145,18722,40423,31.654408656691185,-47.63728490779747,0.0,98.64120840233593,1.3587915976640663,597,0,0.01,0.0004,0.08,FBR_C_063_S105_RR200_FW8,1.05,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,8,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_064_S105_RR260_FW3,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,32032,9041,22991,28.2249000999001,-24.030032207981833,0.0,92.79468888836522,7.205311111634782,597,0,0.01,0.0004,0.08,FBR_C_064_S105_RR260_FW3,1.05,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,3,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_065_S105_RR260_FW5,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,45283,12737,32546,28.12755338648058,-35.64900587196371,0.0,97.16491895394445,2.835081046055554,597,0,0.01,0.0004,0.08,FBR_C_065_S105_RR260_FW5,1.05,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,5,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_066_S105_RR260_FW8,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,59032,16488,42544,27.93061390432308,-46.188835052893666,0.0,98.86615994305394,1.133840056946056,597,0,0.01,0.0004,0.08,FBR_C_066_S105_RR260_FW8,1.05,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,8,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_067_S125_RR200_FW3,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,32026,10071,21955,31.446324861050396,-25.730653951414652,0.0,93.6603037642605,6.339696235739501,597,0,0.01,0.0004,0.08,FBR_C_067_S125_RR200_FW3,1.25,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,3,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_068_S125_RR200_FW5,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,45270,14176,31094,31.314336204992273,-37.792029214488345,0.0,97.60135191740918,2.3986480825908263,597,0,0.01,0.0004,0.08,FBR_C_068_S125_RR200_FW5,1.25,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,5,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_069_S125_RR200_FW8,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,58999,18345,40654,31.09374735165003,-48.3836224598345,0.0,99.07703569077405,0.9229643092259487,597,0,0.01,0.0004,0.08,FBR_C_069_S125_RR200_FW8,1.25,2.0,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,8,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_070_S125_RR260_FW3,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,31995,9075,22920,28.363806844819507,-24.475670250530523,0.0,94.23281503886678,5.76718496113322,597,0,0.01,0.0004,0.08,FBR_C_070_S125_RR260_FW3,1.25,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,3,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_071_S125_RR260_FW5,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,45210,12865,32345,28.456093784560938,-35.20799101416916,0.0,97.86551102232775,2.134488977672244,597,0,0.01,0.0004,0.08,FBR_C_071_S125_RR260_FW5,1.25,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,5,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_C_072_S125_RR260_FW8,ema_structure_failed_breakout_recovery,breakout_failure_with_ema50_structure_intact,long,58897,16669,42228,28.30195086337165,-45.99912899489511,0.0,99.197129995128,0.8028700048720028,597,0,0.01,0.0004,0.08,FBR_C_072_S125_RR260_FW8,1.25,2.6,16,44,0.0015,0.07,0.01,0.16,0.26,0.45,4.5,-0.05,0.025,0.04,0.4,1.0,0.64,0.56,60,1.001,0.35,0.7,0.48,1.35,8,0.01,True,0.38,8,1.0,0.56,0.04,2.8,76.0,0.97,0.975,True,5,-0.45,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_D_073_RG60_RR180,tight_failed_breakout_recovery,tight_range_breakout_failure_recovery,long,36282,12377,23905,34.11333443580839,-29.956488139559667,0.0,80.73167848378615,19.26832151621385,597,0,0.01,0.0004,0.08,FBR_D_073_RG60_RR180,0.85,1.8,10,60,0.0015,0.045,0.006,0.06,0.18,0.45,4.5,-0.05,0.02,0.03,0.4,1.0,0.62,0.54,40,1.002,0.3,0.76,0.38,1.6,5,0.008,True,0.3,7,1.0,0.6,0.05,2.6,74.0,0.97,0.945,False,3,-0.32,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_D_074_RG60_RR240,tight_failed_breakout_recovery,tight_range_breakout_failure_recovery,long,36267,10755,25512,29.655058317478698,-28.12949746019251,0.0,82.47692012894919,17.523079871050808,597,0,0.01,0.0004,0.08,FBR_D_074_RG60_RR240,0.85,2.4,10,60,0.0015,0.045,0.006,0.06,0.18,0.45,4.5,-0.05,0.02,0.03,0.4,1.0,0.62,0.54,40,1.002,0.3,0.76,0.38,1.6,5,0.008,True,0.3,7,1.0,0.6,0.05,2.6,74.0,0.97,0.945,False,3,-0.32,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_D_075_RG60_RR300,tight_failed_breakout_recovery,tight_range_breakout_failure_recovery,long,36257,9897,26360,27.296797859723636,-27.369234535616414,0.0,83.33111570297508,16.66888429702492,597,0,0.01,0.0004,0.08,FBR_D_075_RG60_RR300,0.85,3.0,10,60,0.0015,0.045,0.006,0.06,0.18,0.45,4.5,-0.05,0.02,0.03,0.4,1.0,0.62,0.54,40,1.002,0.3,0.76,0.38,1.6,5,0.008,True,0.3,7,1.0,0.6,0.05,2.6,74.0,0.97,0.945,False,3,-0.32,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_D_076_RG90_RR180,tight_failed_breakout_recovery,tight_range_breakout_failure_recovery,long,46524,15837,30687,34.04049522826928,-35.89885193999467,0.0,90.41583814495436,9.584161855045636,597,0,0.01,0.0004,0.08,FBR_D_076_RG90_RR180,0.85,1.8,10,60,0.0015,0.045,0.006,0.09,0.18,0.45,4.5,-0.05,0.02,0.03,0.4,1.0,0.62,0.54,40,1.002,0.3,0.76,0.38,1.6,5,0.008,True,0.3,7,1.0,0.6,0.05,2.6,74.0,0.97,0.945,False,3,-0.32,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_D_077_RG90_RR240,tight_failed_breakout_recovery,tight_range_breakout_failure_recovery,long,46495,13754,32741,29.58167544897301,-33.63720415694694,0.0,91.62138467043007,8.378615329569927,597,0,0.01,0.0004,0.08,FBR_D_077_RG90_RR240,0.85,2.4,10,60,0.0015,0.045,0.006,0.09,0.18,0.45,4.5,-0.05,0.02,0.03,0.4,1.0,0.62,0.54,40,1.002,0.3,0.76,0.38,1.6,5,0.008,True,0.3,7,1.0,0.6,0.05,2.6,74.0,0.97,0.945,False,3,-0.32,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_D_078_RG90_RR300,tight_failed_breakout_recovery,tight_range_breakout_failure_recovery,long,46477,12635,33842,27.18548959700497,-33.19818936189803,0.0,92.2000670613399,7.7999329386601035,597,0,0.01,0.0004,0.08,FBR_D_078_RG90_RR300,0.85,3.0,10,60,0.0015,0.045,0.006,0.09,0.18,0.45,4.5,-0.05,0.02,0.03,0.4,1.0,0.62,0.54,40,1.002,0.3,0.76,0.38,1.6,5,0.008,True,0.3,7,1.0,0.6,0.05,2.6,74.0,0.97,0.945,False,3,-0.32,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_FAILED_BREAKOUT_RECOVERY_V4_1H,FBR_D_079_RG120_RR180,tight_failed_breakout_recovery,tight_range_breakout_failure_recovery,long,49816,16886,32930,33.89674000321182,-38.71639536353896,0.0,92.8451453443938,7.1548546556062025,597,0,0.01,0.0004,0.08,FBR_D_079_RG120_RR180,0.85,1.8,10,60,0.0015,0.045,0.006,0.12,0.18,0.45,4.5,-0.05,0.02,0.03,0.4,1.0,0.62,0.54,40,1.002,0.3,0.76,0.38,1.6,5,0.008,True,0.3,7,1.0,0.6,0.05,2.6,74.0,0.97,0.945,False,3,-0.32,999.0,2.0,invalid_no_peak,max_return <= 0
