strategy,quarter,events,quarter_start_equity,quarter_end_equity,quarter_return_pct,quarter_realized_mdd_pct,quarter_open_equity_mdd_proxy_pct,quarter_max_open_positions,quarter_max_gross_exposure_pct
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2020-Q2,292,1.035521792149843,1.036478156463494,0.09235578825101953,0.6445504606684,1.520572801931134,24,24.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2020-Q3,1402,1.036478156463494,1.1180436616057574,7.869486166555428,0.9290896726622089,4.557844680276695,40,40.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2020-Q4,2212,1.1180436616057574,1.2740058870767021,13.94956483604124,1.0394068328384873,3.1491275075015124,51,51.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2021-Q1,5508,1.2740058870767021,1.8543013898350318,45.548887069106044,1.3911656270068362,2.336172903625089,72,72.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2021-Q2,6672,1.8543013898350318,2.7901929633212745,50.47138391939103,2.075328551331932,6.247876979549664,92,92.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2021-Q3,3306,2.7901929633212745,3.7051291710932426,32.79114454804173,2.2762656557732908,5.276513302063955,83,83.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2021-Q4,2522,3.7051291710932426,3.9732864520435327,7.237461059182637,2.7710857564374454,7.98689119805682,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2022-Q1,2144,3.9732864520435327,4.472716715443113,12.569701918740694,1.3792500843692754,2.8016118149380986,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2022-Q2,4376,4.474368462271502,6.215437830784445,38.91206956230544,1.2273171441256712,2.0951792870994477,90,90.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2022-Q3,2134,6.215437830784445,6.794877913835616,9.322594784574335,2.076681638506768,3.654888588977364,119,119.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2022-Q4,2262,6.794877913835616,7.71577981882365,13.552883755466883,1.6468212268246165,3.2297205618944336,118,118.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2023-Q1,3214,7.71577981882365,8.842630402168394,14.604493775154715,2.4369653241361395,9.340637838198015,128,128.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2023-Q2,3100,8.842630402168394,8.826709400550278,-0.18004825367586852,7.204670505253471,14.26505009702086,165,165.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2023-Q3,1766,8.826709400550278,12.142448399607598,37.56483700313742,5.289498416162931,5.319515327319892,184,184.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2023-Q4,3922,12.142448399607598,19.264048092696218,58.650442305513636,0.3479698579928818,2.4801442266193248,219,219.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2024-Q1,3818,19.264048092696218,25.418638622762586,31.948583706037482,5.855106060861403,32.125449954794846,206,206.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2024-Q2,4690,25.418638622762586,35.58720382301016,40.00436589527474,5.377352737025849,12.034995375000763,248,248.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2024-Q3,3074,35.58720382301016,40.77605120876461,14.580654921810488,8.006347294154642,18.33611479810288,260,260.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2024-Q4,7510,40.77605120876461,70.96252142225516,74.02990068592545,4.83172005901688,28.511578469517275,285,285.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2025-Q1,9370,70.96252142225516,126.53372998580117,78.31064546435049,4.138750061368905,6.552511037039009,261,261.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2025-Q2,8478,126.53372998580117,238.23232218184228,88.27574450589199,2.0147100155842725,4.045413326697776,224,224.00000000000003
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2025-Q3,7613,238.23232218184228,525.1589130639262,120.43982456044459,3.6978555293394755,8.751039280474162,430,430.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2025-Q4,12439,525.3508134934185,2007.0260119157026,282.0353867103789,5.88606547722749,26.569551143758247,436,436.00000000000006
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_REF_STOP185_FR100,2026-Q1,592,2007.0260119157026,2115.992705549467,5.429261653153938,0.12986169038738726,0.42388166580884895,6,6.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2019-Q3,2,1.0,0.9998938365604331,-0.010616343956693086,0.010616343956693086,0.05225289399456434,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2019-Q4,8,0.9998938365604331,1.0001454305593824,0.025162071186968227,0.010616343956693086,0.024220428116437726,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2020-Q1,688,1.0001454305593824,1.034788621875005,3.463815386952951,0.49408936065514286,0.9491075655359794,22,22.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2020-Q2,292,1.034788621875005,1.0351456942130335,0.034506790128929765,0.6239955957536487,1.5001991703656385,24,24.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2020-Q3,1354,1.0351456942130335,1.1090736729789454,7.141794549231584,0.929089672662229,4.5578446802766805,40,40.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2020-Q4,2170,1.1090736729789454,1.2567009895550432,13.310866552225908,1.039406832838412,3.1491275075015963,51,51.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2021-Q1,5314,1.2567009895550432,1.8316936954655452,45.75413807178492,1.1986088894300273,2.3267486738446888,73,73.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2021-Q2,6334,1.8316936954655452,2.7006055529750785,47.43761796312182,3.8405038748030376,6.937362082551275,91,91.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2021-Q3,3178,2.7006055529750785,3.502110841010418,29.67872472721438,1.0068049243237196,2.304642380230538,83,83.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2021-Q4,2496,3.502110841010418,3.736600629203095,6.695670092641137,2.801499581941747,7.98689119805686,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2022-Q1,2142,3.736600629203095,4.20100510598072,12.42852857081138,1.508254357066266,2.9624142764542976,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2022-Q2,4228,4.202556511379567,5.7268137102510845,36.26976091205856,1.2273171441256883,2.0951792870993677,90,90.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2022-Q3,1920,5.7268137102510845,6.143859857485955,7.282341775643086,2.076681638506742,3.654888588977297,119,119.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2022-Q4,2248,6.143859857485955,6.966691604991381,13.392749291031624,1.6468212268245705,3.228944350013805,118,118.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2023-Q1,3178,6.966691604991381,7.9597265253533465,14.25403874129425,2.4369653241361044,9.340637838197964,128,128.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2023-Q2,3090,7.9597265253533465,7.941827533025537,-0.2248694383004013,7.231704490747239,14.290027188051393,165,165.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2023-Q3,1750,7.941827533025537,10.906416047122889,37.32879493755459,5.317090347134482,5.347098513489907,184,184.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2023-Q4,3878,10.906416047122889,17.21540597162103,57.84659137556423,0.34796985799289804,2.477949973859216,219,219.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2024-Q1,3780,17.21540597162103,22.5346156395244,30.897962421983504,5.855106060861162,32.12544995479487,205,204.99999999999997
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2024-Q2,4664,22.5346156395244,31.479145176030762,39.692398927888426,5.377352737025852,12.034995375000712,248,248.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2024-Q3,3058,31.479145176030762,36.03821108467594,14.482813568001852,8.00634729415484,18.336114798102933,260,260.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2024-Q4,7430,36.03821108467594,62.183672148679506,72.54927555247339,4.831720059016878,28.51500260689641,286,286.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2025-Q1,9120,62.183672148679506,112.02632151884913,80.15391765702928,2.481774715140544,4.974381860086633,261,261.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2025-Q2,8354,112.02632151884913,209.01395254762326,86.57575265689266,1.9660616686321841,3.9972065342705907,224,224.00000000000003
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2025-Q3,7455,209.01395254762326,451.16759798913944,115.8552539148515,3.6978555293395754,8.736961610571603,430,430.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2025-Q4,12143,451.3324609547549,1575.4800520118326,249.07306438341274,5.848598829325231,26.403467859769293,434,434.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C90,2026-Q1,588,1575.4800520118326,1663.2697890493657,5.572253163436036,0.129861690387385,0.4238816658088525,7,7.000000000000001
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2019-Q3,2,1.0,0.9998938365604331,-0.010616343956693086,0.010616343956693086,0.05225289399456434,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2019-Q4,8,0.9998938365604331,1.0001454305593824,0.025162071186968227,0.010616343956693086,0.024220428116437726,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2020-Q1,664,1.0001454305593824,1.034198105398634,3.40477232598122,0.49408936065509346,0.9491075655359819,22,22.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2020-Q2,286,1.034198105398634,1.0343619388606613,0.015841593711307667,0.6322854914875051,1.4991479996053572,24,24.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2020-Q3,1322,1.0343619388606613,1.106188313104464,6.944027186742652,0.8916355152664148,4.557844680276641,39,39.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2020-Q4,2126,1.106188313104464,1.2474736193042588,12.772265311977883,1.0438775270028757,3.1535028918501724,51,51.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2021-Q1,5072,1.2474736193042588,1.7961515837713502,43.983131665189056,1.1702599907499052,2.326748673844711,73,73.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2021-Q2,5794,1.7961515837713502,2.582302292616711,43.76861707822528,2.0753285513319573,6.247876979549661,84,84.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2021-Q3,3166,2.582302292616711,3.3626584388462266,30.21939563236653,1.0076049243235465,2.3046423802305203,83,83.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2021-Q4,2476,3.3626584388462266,3.5545153097605677,5.705511707581268,3.578101833911574,7.986891198056897,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2022-Q1,2092,3.5545153097605677,4.036144068129048,13.549773074431437,1.0039314853193726,1.8091370916128053,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2022-Q2,4050,4.037634591358574,5.386942923380318,33.418287402965106,1.2273171441255293,2.0738878213555254,90,90.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2022-Q3,1906,5.386942923380318,5.772193853923319,7.1515688215470385,2.0766816385067925,3.6548885889773572,119,119.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2022-Q4,2232,5.772193853923319,6.506948817675785,12.72921496309516,1.6468212268245412,3.22894435001398,118,118.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2023-Q1,3164,6.506948817675785,7.415884021649655,13.968685315378448,2.436965324136095,9.340637838197988,128,128.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2023-Q2,3078,7.415884021649655,7.385966008929365,-0.4034315077332429,7.231704490747397,14.290027188051562,165,165.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2023-Q3,1730,7.385966008929365,10.108438100098127,36.86006797049151,5.383361591597795,5.413348754389471,184,184.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2023-Q4,3834,10.108438100098127,15.883960053075665,57.1356513814085,0.34796985799287444,2.477949973859232,219,219.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2024-Q1,3728,15.883960053075665,20.640028612832236,29.942587011452716,5.8551060608613845,32.125449954794874,205,204.99999999999997
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2024-Q2,4566,20.640028612832236,28.526091232421194,38.20761476409034,5.377352737025751,12.03499537500068,247,247.00000000000003
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2024-Q3,3046,28.526091232421194,32.71778518300804,14.694245757101122,7.886527474609135,18.08152832301939,260,260.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2024-Q4,7364,32.71778518300804,56.096786507219775,71.45655243299782,4.8317200590169485,28.272813361695405,285,285.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2025-Q1,9006,56.096786507219775,98.22602245390156,75.10097916439413,2.74250399559551,5.191240491046467,261,261.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2025-Q2,8218,98.22602245390156,180.22166781212437,83.47649971951594,1.9660616686323666,3.997206534270551,223,223.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2025-Q3,7301,180.22166781212437,379.9501027489559,110.82376351385359,3.697855529339516,8.747002623157963,430,430.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2025-Q4,11883,380.08894184335065,1282.7841612113716,237.49578585215892,5.848598829325322,26.158905741818124,434,434.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_C105,2026-Q1,584,1282.7841612113716,1354.7628201701305,5.611127821440132,0.12986169038739093,0.42388166580885395,7,7.000000000000001
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2019-Q3,2,1.0,0.9998938365604331,-0.010616343956693086,0.010616343956693086,0.05225289399456434,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2019-Q4,8,0.9998938365604331,1.0001454305593824,0.025162071186968227,0.010616343956693086,0.024220428116437726,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2020-Q1,708,1.0001454305593824,1.036475165202414,3.6324451957664206,0.4195446627293883,0.9491075655359723,22,22.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2020-Q2,292,1.036475165202414,1.037808598749593,0.12865079569164273,0.6372726368681613,1.5133591470947143,24,24.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2020-Q3,1402,1.037808598749593,1.1196158913470489,7.882695585295929,0.9290896726622293,4.557844680276665,40,40.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2020-Q4,2212,1.1196158913470489,1.2748454211949907,13.864534350363655,1.03940683283847,3.1491275075015692,51,51.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2021-Q1,5508,1.2748454211949907,1.852780963613875,45.33377402549321,1.3911656270068078,2.336172903625101,72,72.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2021-Q2,6672,1.852780963613875,2.7857583088118383,50.35551225538166,2.075328551331934,6.247876979549679,92,92.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2021-Q3,3306,2.7857583088118383,3.712169376631652,33.255256383492224,2.276265655773307,5.276513302064032,83,83.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2021-Q4,2522,3.712169376631652,3.977207849804921,7.13971929302859,2.7710857564374214,7.9868911980568615,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2022-Q1,2144,3.977207849804921,4.494464500115875,13.005522211677345,1.379250084369283,2.801611814938091,107,107.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2022-Q2,4376,4.496526754971696,6.24928577274695,38.980286636508346,1.2273171441256727,2.095179287099413,90,90.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2022-Q3,2134,6.24928577274695,6.831547689625368,9.317255412092917,2.076681638506769,3.654888588977302,119,119.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2022-Q4,2262,6.831547689625368,7.762285807012119,13.624117984277607,1.6468212268246125,3.2297205618941947,118,118.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2023-Q1,3214,7.762285807012119,8.9133889571838,14.82943528221834,2.4369653241361307,9.340637838198058,128,128.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2023-Q2,3100,8.9133889571838,8.898544631731037,-0.1665396351945292,7.169727607538806,14.232765847357232,165,165.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2023-Q3,1766,8.898544631731037,12.142120093344557,36.4506286797434,5.1547436927590375,5.184803312174258,184,184.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2023-Q4,3922,12.142120093344557,19.148890455811337,57.706317419042755,0.34796985799287805,2.480144226619376,219,219.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2024-Q1,3818,19.148890455811337,25.276967450786767,32.00225626188002,5.855106060861382,32.1254499547949,206,206.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2024-Q2,4690,25.276967450786767,35.21840354886911,39.33001898838506,5.377352737025788,12.034995375000772,248,248.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2024-Q3,3074,35.21840354886911,40.345135917044445,14.556969798649355,8.006347294154585,18.336114798102727,260,260.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2024-Q4,7510,40.345135917044445,69.68890847204221,72.7318718552167,4.83172005901697,28.511578469517325,285,285.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2025-Q1,9370,69.68890847204221,123.97630482516736,77.89962211117737,4.173802027509487,6.5866804039221645,261,261.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2025-Q2,8478,123.97630482516736,233.34967139591396,88.22118607663458,2.0147100155843916,4.04541332669778,224,224.00000000000003
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2025-Q3,7613,233.34967139591396,513.9889216106131,120.26554335212718,3.6978555293395234,8.75103928047429,430,430.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2025-Q4,12441,514.1767403686265,1960.2335740207457,281.2373100765709,5.886065477227534,26.569551143758407,436,436.00000000000006
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD14,2026-Q1,592,1960.2335740207457,2066.6808599623528,5.430336841097305,0.12986169038738277,0.42388166580884956,6,6.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD20,2019-Q3,2,1.0,0.9998938365604331,-0.010616343956693086,0.010616343956693086,0.05225289399456434,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD20,2019-Q4,8,0.9998938365604331,1.0001454305593824,0.025162071186968227,0.010616343956693086,0.024220428116437726,1,1.0
LM26R_001_RETEST_S128_RR505_B360_H17_CD32__V35_BASELINE_S130_RR625_B400_H17_C32__V62_STOP185_FR100_HOLD20,2020-Q1,706,1.0001454305593824,1.035382592100643,3.5232037726305787,0.4940893606551414,0.9491075655359924,22,22.0
