symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,plan_id
REEF,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,348987,348988,348991,1718706300,1718707200,0.001466,0.0014486846100690246,-0.012611316460419885,stop,202.79026345509467,0.01,0.0004,29546
REN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,387004,387005,387008,1718706300,1718707200,0.04845,0.047850400179623206,-0.013175641287446726,stop,202.76354453741598,0.01,0.0004,29547
REZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,13960,13961,13964,1718706300,1718707200,0.1014,0.09997620375582679,-0.014841383078631342,stop,202.73345162302738,0.01,0.0004,29548
RIF,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,69274,69275,69278,1718706300,1718707200,0.10597,0.10442282965204013,-0.015400078776633718,stop,202.70223051177086,0.01,0.0004,29549
SAGA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,20050,20051,20054,1718706300,1718707200,1.453,1.4302551382012596,-0.016453724568988613,stop,202.66887844506726,0.01,0.0004,29550
SEI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,88114,88115,88118,1718706300,1718707200,0.3591,0.3548158915313771,-0.01273012661827586,stop,202.64307844022537,0.01,0.0004,29551
SPELL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,187360,187361,187364,1718706300,1718707200,0.0007218,0.0007130031283081186,-0.012987408827765811,stop,202.61676035516714,0.01,0.0004,29552
STEEM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,64066,64067,64070,1718706300,1718707200,0.18475,0.1826419707921102,-0.012210171625925836,stop,202.5920205009849,0.01,0.0004,29553
STRK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,34084,34085,34088,1718706300,1718707200,0.7481,0.7369896077108946,-0.015651480135149585,stop,202.56031185114077,0.01,0.0004,29554
SUI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,118480,118481,118484,1718706300,1718707200,0.842,0.8325668134918393,-0.012003309392114891,stop,202.53599791020363,0.01,0.0004,29555
SXP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,411172,411173,411176,1718706300,1718707200,0.2432,0.24043063813290735,-0.012187178729821757,stop,202.5113144861461,0.01,0.0004,29556
TIA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,66328,66329,66329,1718706300,1718706300,6.7683,6.67643266968922,-0.014373176471311843,stop,204.7982025273625,0.01,0.0004,29474
TLM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,128314,128315,128318,1718706300,1718707200,0.012706,0.012545929404370734,-0.013398032081635902,stop,202.4841819552623,0.01,0.0004,29557
TNSR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,20260,20261,20264,1718706300,1718707200,0.6779,0.6664871271663464,-0.017635628903457132,stop,202.44847259634446,0.01,0.0004,29558
TOKEN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,65500,65501,65504,1718706300,1718707200,0.08214,0.08099555847478443,-0.014732816231015055,stop,202.41864623491435,0.01,0.0004,29559
TRB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,398524,398525,398528,1718706300,1718707200,93.715,92.48337262298764,-0.013942265133781806,stop,202.39042449057607,0.01,0.0004,29560
TRU,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,134944,134945,134948,1718706300,1718707200,0.1505,0.14830523494432907,-0.015383156516085883,stop,202.3592904548031,0.01,0.0004,29561
TWT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,65506,65507,65510,1718706300,1718707200,1.004,0.9934675599905505,-0.011290478097061274,stop,202.33644312343694,0.01,0.0004,29562
UMA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,116506,116507,116508,1718706300,1718706600,2.595,2.563534898308115,-0.01292528003540847,stop,204.7480559205875,0.01,0.0004,29476
VANRY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,27742,27743,27746,1718706300,1718707200,0.14755,0.1454148103074957,-0.01527095691293987,stop,202.30554441238837,0.01,0.0004,29563
W,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,21718,21719,21722,1718706300,1718707200,0.3727,0.3670071830963446,-0.01607452885338165,stop,202.2730247492798,0.01,0.0004,29564
WLD,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,94912,94913,94916,1718706300,1718707200,2.8374,2.7942421024276767,-0.01601036779175422,stop,202.24064009407394,0.01,0.0004,29565
XAI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,46216,46217,46220,1718706300,1718707200,0.51,0.502629690144086,-0.015251587952772571,stop,202.20979518497376,0.01,0.0004,29566
XVG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,100384,100385,100388,1718706300,1718707200,0.004278,0.004217219643523584,-0.015007656960359083,stop,202.17944823257213,0.01,0.0004,29567
YGG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,91558,91559,91562,1718706300,1718707200,0.6573,0.6467679407070065,-0.01682321511181115,stop,202.14543514908408,0.01,0.0004,29568
ZEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,459280,459281,459284,1718706300,1718707200,20.68,20.454812683036383,-0.011689135249691262,stop,202.12180609576842,0.01,0.0004,29569
ZIL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,420676,420677,420680,1718706300,1718707200,0.01701,0.016816371602590245,-0.012183209724265431,stop,202.0971811722333,0.01,0.0004,29570
ZRX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,418948,418949,418952,1718706300,1718707200,0.3489,0.344551390850659,-0.013263769416282578,stop,202.0703754681258,0.01,0.0004,29571
IO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1866,1867,1868,1718706900,1718707200,3.877,3.811990608009353,-0.017567962855467332,stop,202.03487581962165,0.01,0.0004,29572
1000BONK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,60044,60045,60066,1718707500,1718713800,0.020022,0.021174,0.05673670961941837,time,205.09168315479138,0.01,0.0004,29637
1000FLOKI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,117614,117615,117636,1718707500,1718713800,0.16005,0.16802,0.048996938456732274,time,205.1921718005666,0.01,0.0004,29638
1000PEPE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,117902,117903,117916,1718707500,1718711400,0.0097626,0.010529610896412623,0.07776625247501925,target,203.71039457688414,0.01,0.0004,29627
1000SHIB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,326689,326690,326690,1718707500,1718707500,0.017181,0.016874983621058187,-0.01861132523961415,stop,201.99727445178542,0.01,0.0004,29573
1000XEC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,289418,289419,289440,1718707500,1718713800,0.02945,0.03064,0.03960747028862479,time,205.27344322904707,0.01,0.0004,29639
1INCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,365948,365949,365949,1718707500,1718707500,0.3743,0.36809212224221055,-0.01738529991394464,stop,201.96215661980398,0.01,0.0004,29574
AAVE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,386144,386145,386166,1718707500,1718713800,75.9,79.22,0.04294176548089581,time,205.36159126963307,0.01,0.0004,29640
ACH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,138662,138663,138663,1718707500,1718707500,0.019917,0.019496406112981757,-0.021917331275706362,stop,201.91789190488603,0.01,0.0004,29575
ADA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,460724,460725,460746,1718707500,1718713800,0.3607,0.3762,0.04217199889104508,time,205.44819635762593,0.01,0.0004,29641
AGIX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,140393,140394,140415,1718707500,1718713800,0.4811,0.5092,0.05760781542298878,time,205.5665505753735,0.01,0.0004,29642
AGLD,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,93590,93591,93612,1718707500,1718713800,1.0725,1.1278,0.05076177156177155,time,205.670899798184,0.01,0.0004,29643
ALGO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,421256,421257,421278,1718707500,1718713800,0.1287,0.1344,0.04348904428904423,time,205.7603441068869,0.01,0.0004,29644
ALPHA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,375200,375201,375201,1718707500,1718707500,0.08006,0.07844755865389247,-0.020940411517705957,stop,201.87560946739328,0.01,0.0004,29576
ANKR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,356768,356769,356790,1718707500,1718713800,0.02755,0.02937,0.06526170598911066,time,205.8946268177001,0.01,0.0004,29645
API3,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,243914,243915,243915,1718707500,1718707500,2.1457,2.104144017855275,-0.020167097984212765,stop,201.83489701542575,0.01,0.0004,29577
APT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,175100,175101,175122,1718707500,1718713800,6.519,6.816,0.04475913483663132,time,205.9867834713388,0.01,0.0004,29646
ARK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,78470,78471,78492,1718707500,1718713800,0.6355,0.6523,0.025635877261998587,time,206.03958999032548,0.01,0.0004,29647
ASTR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,141110,141111,141132,1718707500,1718713800,0.06489,0.06705,0.03248710124826628,time,206.10652628053714,0.01,0.0004,29648
ATA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,294314,294315,294336,1718707500,1718713800,0.1043,0.11,0.05385004793863848,time,206.21751474374386,0.01,0.0004,29649
ATOM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,458658,458659,458680,1718707500,1718713800,6.258,6.492,0.0365921380632789,time,206.29297414144958,0.01,0.0004,29650
AUCTION,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,53432,53433,53454,1718707500,1718713800,16.991,17.78,0.04563634865517043,time,206.3871187223799,0.01,0.0004,29651
AVAX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,392768,392769,392769,1718707500,1718707500,25.13,24.6835189286106,-0.01856685520849186,stop,201.79742262233668,0.01,0.0004,29578
AXS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,376064,376065,376086,1718707500,1718713800,5.514,5.768,0.045264562930721695,time,206.48053894961492,0.01,0.0004,29652
BAKE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,324224,324225,324226,1718707500,1718707800,0.3624,0.38795243895016934,0.06970893750046728,target,200.95420705740398,0.01,0.0004,29605
BAL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,399104,399105,399105,1718707500,1718707500,2.986,2.9346634822199626,-0.017992403811131184,stop,201.761114415178,0.01,0.0004,29579
BAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,456979,456980,457001,1718707500,1718713800,0.1768,0.1833,0.03596470588235281,time,206.55479906815248,0.01,0.0004,29653
BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,473097,473098,473119,1718707500,1718713800,376.75,390.52,0.03574943596549431,time,206.628641243779,0.01,0.0004,29654
BEAMX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,61490,61491,61500,1718707500,1718710200,0.016416,0.01747226095546539,0.06354338179004562,target,202.205714881053,0.01,0.0004,29616
BICO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,75902,75903,75903,1718707500,1718707500,0.3665,0.35872705136615995,-0.022008591088240246,stop,201.7167096365313,0.01,0.0004,29580
BLZ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,394496,394497,394497,1718707500,1718707500,0.23306,0.22858774693034692,-0.019989277738149267,stop,201.6763879231978,0.01,0.0004,29581
BNT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,90020,90021,90031,1718707500,1718710500,0.6009,0.6323007639601017,0.05145622226676929,target,202.5422880933693,0.01,0.0004,29619
BOME,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,26942,26943,26964,1718707500,1718713800,0.007958,0.008454,0.06152721789394313,time,206.75577409810833,0.01,0.0004,29655
BSV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,69566,69567,69588,1718707500,1718713800,41.04,43.24,0.0528062378167641,time,206.86495404387847,0.01,0.0004,29656
CAKE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,65819,65820,65841,1718707500,1718713800,2.1489,2.2539,0.048062208571827546,time,206.96437790955306,0.01,0.0004,29657
CELO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,286538,286539,286560,1718707500,1718713800,0.54,0.567,0.04919999999999982,time,207.06620438348455,0.01,0.0004,29658
CELR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,338912,338913,338913,1718707500,1718707500,0.01601,0.015686290578341807,-0.021019201852479272,stop,201.63399715613144,0.01,0.0004,29582
CHR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,343808,343809,343822,1718707500,1718711400,0.2341,0.24720823296487368,0.055194160465073326,target,203.82283081895093,0.01,0.0004,29628
COMBO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,109892,109893,109900,1718707500,1718709600,0.6492,0.695184325068537,0.07003229369768485,target,201.54708539151437,0.01,0.0004,29611
COMP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,417224,417225,417246,1718707500,1718713800,44.97,46.58,0.035001645541472025,time,207.13868096237903,0.01,0.0004,29659
COTI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,344384,344385,344398,1718707500,1718711400,0.08841,0.09393542523411351,0.06169774046050804,target,203.94858490010884,0.01,0.0004,29629
CRV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,399104,399105,399126,1718707500,1718713800,0.278,0.294,0.056753956834532236,time,207.25624035996003,0.01,0.0004,29660
CTSI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,278186,278187,278208,1718707500,1718713800,0.1523,0.1615,0.059607091267235866,time,207.37977977630845,0.01,0.0004,29661
DASH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,459571,459572,459572,1718707500,1718707500,22.07,21.635308773740277,-0.020496022938818446,stop,201.59267020582186,0.01,0.0004,29583
DEFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,400256,400257,400278,1718707500,1718713800,751.9,780.9,0.03776895863811682,time,207.45810495955598,0.01,0.0004,29662
DODOX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,90596,90597,90618,1718707500,1718713800,0.130776,0.135959,0.03883265430965923,time,207.5386664482923,0.01,0.0004,29663
DOGE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,414344,414345,414355,1718707500,1718710500,0.11475,0.1213400801514875,0.05662989238769058,target,202.65698757315613,0.01,0.0004,29620
DOT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,401984,401985,402006,1718707500,1718713800,5.486,5.72,0.04185402843601906,time,207.6255297407633,0.01,0.0004,29664
DUSK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,257162,257163,257176,1718707500,1718711400,0.28224,0.3007559615302697,0.06480360519511655,target,204.08075093586854,0.01,0.0004,29630
DYDX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,291434,291435,291456,1718707500,1718713800,1.234,1.301,0.05349497568881691,time,207.73659896742188,0.01,0.0004,29665
EGLD,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,395360,395361,395361,1718707500,1718707500,27.46,26.963697834366613,-0.01887364040908188,stop,201.55462233015615,0.01,0.0004,29584
ENS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,268106,268107,268115,1718707500,1718709900,20.264,21.55197822159613,0.06275992013403733,target,201.79552850498317,0.01,0.0004,29613
ETC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,465044,465045,465066,1718707500,1718713800,21.606,22.651,0.047566194575580666,time,207.8354113622914,0.01,0.0004,29666
ETHFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,26330,26331,26352,1718707500,1718713800,2.973,3.132,0.052681331987891065,time,207.94490182533954,0.01,0.0004,29667
ETHW,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,58334,58335,58341,1718707500,1718709300,2.399,2.566530670114349,0.06903354319064162,target,201.27761608798863,0.01,0.0004,29607
FLOW,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,247370,247371,247371,1718707500,1718707500,0.576,0.5637971511757845,-0.021985501430929564,stop,201.51030953577964,0.01,0.0004,29585
FXS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,148304,148305,148326,1718707500,1718713800,3.1124,3.3794,0.08498588870325144,time,208.1216256481689,0.01,0.0004,29668
GALA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,289130,289131,289152,1718707500,1718713800,0.02567,0.02723,0.059971328398909306,time,208.2464389517555,0.01,0.0004,29669
GAS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,68243,68244,68244,1718707500,1718707500,3.262,3.193817698861074,-0.021701992991700145,stop,201.46657778252663,0.01,0.0004,29586
GLM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,33596,33597,33618,1718707500,1718713800,0.3564,0.379,0.06261189674523018,time,208.3768259970876,0.01,0.0004,29670
GMT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,237860,237861,237882,1718707500,1718713800,0.1494,0.156,0.04337670682730912,time,208.46721300199638,0.01,0.0004,29671
GMX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,140102,140103,140124,1718707500,1718713800,26.458,28.183,0.06439767178169178,time,208.60146103359787,0.01,0.0004,29672
GRT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,367712,367713,367734,1718707500,1718713800,0.18983,0.19912,0.048138523942474885,time,208.70187869786187,0.01,0.0004,29673
HBAR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,342368,342369,342378,1718707500,1718710200,0.07288,0.07676868772567182,0.052557405676067724,target,202.31198895892325,0.01,0.0004,29617
HIFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,79334,79335,79356,1718707500,1718713800,0.4578,0.4611,0.006408387942333027,time,208.71525312389176,0.01,0.0004,29674
ICX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,395073,395074,395074,1718707500,1718707500,0.1377,0.13507130908809967,-0.019889984835877426,stop,201.42650611075632,0.01,0.0004,29587
ILV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,63470,63471,63492,1718707500,1718713800,69.18,71.59,0.03403665799363966,time,208.7862928207781,0.01,0.0004,29675
IMX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,247082,247083,247091,1718707500,1718709900,1.4169,1.5206656007551642,0.07243424430458326,target,201.9416975710962,0.01,0.0004,29614
IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,454675,454676,454697,1718707500,1718713800,0.006016,0.006315,0.048900797872340494,time,208.88839098381555,0.01,0.0004,29676
