id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
17149,ENJ,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,198427,198428,198449,1660923600,1660929900,0.5588,0.5604,0.0020632784538296097,time,111.02897790966874,0.01,0.0004
17150,ENS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,75493,75494,75515,1660923600,1660929900,12.465,12.56,0.006821339751303635,time,111.03655157347436,0.01,0.0004
17152,FIL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,193543,193544,193565,1660923600,1660929900,6.672,6.679,0.0002491606714628787,time,111.03682823289184,0.01,0.0004
17153,FLM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,198427,198428,198449,1660923600,1660929900,0.138,0.1384,0.0020985507246375165,time,111.03915839705533,0.01,0.0004
17156,FTT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,36325,36326,36347,1660923600,1660929900,27.58,27.643,0.0014842639593909642,time,111.04080651126422,0.01,0.0004
17157,GALA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,96517,96518,96539,1660923600,1660929900,0.05292,0.05286,-0.0019337868480726376,time,111.03865921875192,0.01,0.0004
17159,GRT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,175099,175100,175121,1660923600,1660929900,0.10555,0.10565,0.0001474182851727519,time,111.03882291003923,0.01,0.0004
17160,GTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,125029,125030,125051,1660923600,1660929900,2.378,2.389,0.003825735912531459,time,111.04307096216415,0.01,0.0004
17161,HBAR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,149755,149756,149777,1660923600,1660929900,0.06442,0.06467,0.0030807823657249774,time,111.04649195751271,0.01,0.0004
17162,HOT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,146011,146012,146033,1660923600,1660929900,0.002199,0.002221,0.009204547521600626,time,111.05671328463602,0.01,0.0004
17166,IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,262062,262063,262084,1660923600,1660929900,0.013416,0.013386,-0.0030361359570661764,time,111.05334145183124,0.01,0.0004
17167,IOTA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,264655,264656,264677,1660923600,1660929900,0.2843,0.2839,-0.002206964474147121,time,111.05089054403804,0.01,0.0004
17169,JASMY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,34885,34886,34907,1660923600,1660929900,0.009059,0.00905,-0.0017934871398608047,time,111.04889886059743,0.01,0.0004
17170,KAVA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,216570,216571,216592,1660923600,1660929900,1.842,1.8579,0.007831921824104216,time,111.05759612354271,0.01,0.0004
17171,KLAY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,89605,89606,89627,1660923600,1660929900,0.2508,0.2497,-0.005185964912280827,time,111.05183671557532,0.01,0.0004
17172,KSM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,194107,194108,194129,1660923600,1660929900,47.16,47.72,0.01107446988973706,time,111.06413511779438,0.01,0.0004
17176,LPT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,80965,80966,80987,1660923600,1660929900,9.887,10.021,0.01275315060180029,time,111.07829929421055,0.01,0.0004
17178,LTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,274446,274447,274468,1660923600,1660929900,55.33,55.39,0.0002844026748599855,time,111.07861520386493,0.01,0.0004
17179,MANA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,150331,150332,150353,1660923600,1660929900,0.8452,0.8478,0.0022761949834359204,time,111.08114356973186,0.01,0.0004
17180,MASK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,102853,102854,102875,1660923600,1660929900,1.331,1.343,0.008215777610818842,time,111.0902697494551,0.01,0.0004
17182,MTL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,145723,145724,145745,1660923600,1660929900,1.1968,1.1926,-0.004309358288770082,time,111.08548247170764,0.01,0.0004
17185,NKN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,143131,143132,143153,1660923600,1660929900,0.08826,0.09,0.01891447994561504,time,111.10649371301224,0.01,0.0004
17186,OCEAN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,188347,188348,188369,1660923600,1660929900,0.16645,0.1676,0.006108981676179149,time,111.11328118835422,0.01,0.0004
17187,OGN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,145435,145436,145457,1660923600,1660929900,0.1764,0.1819,0.030379138321995482,time,111.14703644574054,0.01,0.0004
17188,OMG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,224035,224036,224057,1660923600,1660929900,1.917,1.915,-0.0018432968179446832,time,111.1449876759545,0.01,0.0004
17189,ONE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,149467,149468,149489,1660923600,1660929900,0.02297,0.02302,0.0013767522855897781,time,111.14651786711265,0.01,0.0004
17190,ONT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,264942,264943,264964,1660923600,1660929900,0.2457,0.2448,-0.004463003663003761,time,111.14155739394894,0.01,0.0004
17191,OP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,22663,22664,22685,1660923600,1660929900,1.1297,1.1728,0.03735172169602565,time,111.18307067915536,0.01,0.0004
17192,PEOPLE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,68575,68576,68597,1660923600,1660929900,0.02141,0.02197,0.025356001868285818,time,111.21126226063399,0.01,0.0004
17193,QTUM,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,262350,262351,262372,1660923600,1660929900,3.431,3.439,0.0015316817254444012,time,111.21296566321467,0.01,0.0004
17194,RAY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,104869,104870,104891,1660923600,1660929900,0.684,0.685,0.0006619883040936088,time,111.21370188003999,0.01,0.0004
17195,REEF,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,156378,156379,156400,1660923600,1660929900,0.003662,0.003684,0.005207646095030017,time,111.2194934960431,0.01,0.0004
17201,RVN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,156091,156092,156113,1660923600,1660929900,0.02946,0.02938,-0.0035155465037338455,time,111.21558352302803,0.01,0.0004
17202,SAND,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,164443,164444,164465,1660923600,1660929900,1.0603,1.0566,-0.004289578421201567,time,111.21081284335621,0.01,0.0004
