symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,return,score,same_bar,exit_reason,id,equity_after_exit,position_fraction,fee_per_side
SEI,short,short_max_v7_devw120,40155,40156,40160,1704318600,1704319800,0.743,0.8076280562827177,-0.08082205443454046,-0.08082205443454046,3.194975608050256,False,stop,15514,175.22964650099362,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213227,213228,213231,1704319200,1704320100,0.01637,0.018082888591965864,-0.0955242794343649,-0.0955242794343649,2.82333987935545,False,stop,15516,175.0621242488924,0.01,0.0004
ENS,short,short_max_v7_devw120,220155,220156,220157,1704322200,1704322500,11.988,12.884886600401106,-0.07040764407295494,-0.07040764407295494,3.689363312784479,False,stop,15518,174.93886713154467,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213232,213233,213241,1704320700,1704323100,0.0198,0.01990455983104155,-0.00605305919493313,-0.00605305919493313,3.4005163958939058,False,stop,15517,174.92827051753596,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213243,213244,213246,1704324000,1704324600,0.01993,0.021879185758894165,-0.08988858768209859,-0.08988858768209859,2.9021620873565412,False,stop,15520,174.77102996571102,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213247,213248,213250,1704325200,1704325800,0.02483,0.027387439861249904,-0.09418002654524812,-0.09418002654524812,3.9299237320641702,False,stop,15521,174.6064305632959,0.01,0.0004
ENS,short,short_max_v7_devw120,220160,220161,220170,1704323700,1704326400,12.547,12.604254832353403,-0.0053425003790336986,-0.0053425003790336986,3.5044751739763362,False,stop,15519,174.59708501978048,0.01,0.0004
ENS,short,short_max_v7_devw120,220171,220172,220173,1704327000,1704327300,13.046,14.228398812827926,-0.08390132632506117,-0.08390132632506117,3.485276760260221,False,stop,15523,174.450595749724,0.01,0.0004
POWR,short,short_max_v7_devw120,19740,19741,19743,1704328500,1704329100,0.4792,0.50992234550405,-0.06104906689209997,-0.06104906689209997,3.322269252710958,False,stop,15526,174.34409528883108,0.01,0.0004
STRAX,short,short_max_v7_devw120,24351,24352,24352,1704329400,1704329400,1.0498,1.0895855616744987,-0.03731439875300411,-0.03731439875300411,3.386006732201887,True,stop,15528,174.2790398379127,0.01,0.0004
ID,short,short_max_v7_devw120,82381,82382,82385,1704328800,1704329700,0.3224,0.3352392458572724,-0.039098755339458814,-0.039098755339458814,2.4341531416357354,False,stop,15527,174.2108318262923,0.01,0.0004
SKL,short,short_max_v7_devw120,322936,322937,322949,1704326400,1704330000,0.09639,0.0965907009053371,-0.0028778491454761516,-0.0028778491454761516,2.372811610518947,False,stop,15522,174.20580718557304,0.01,0.0004
BLZ,short,short_max_v7_devw120,346571,346572,346572,1704330000,1704330000,0.37467,0.3864145803729497,-0.031193729868097517,-0.031193729868097517,3.9544412132890616,True,stop,15531,174.15146589666503,0.01,0.0004
ARPA,short,short_max_v7_devw120,232276,232277,232279,1704329700,1704330300,0.05978,0.06183287493658147,-0.03400037987376434,-0.03400037987376434,2.5674032836242686,False,stop,15530,174.09223355206285,0.01,0.0004
PENDLE,short,short_max_v7_devw120,45955,45956,45956,1704330600,1704330600,1.2369,1.2639542855878203,-0.022204481076812253,-0.022204481076812253,2.408227287607369,True,stop,15533,174.05357727500757,0.01,0.0004
STRAX,short,short_max_v7_devw120,24355,24356,24358,1704330600,1704331200,1.0659,1.115442102417882,-0.04521476819862933,-0.04521476819862933,3.009183072225163,False,stop,15532,173.9748618751552,0.01,0.0004
SEI,short,short_max_v7_devw120,40195,40196,40206,1704330600,1704333600,0.8265,0.8287018382124505,-0.003456972762604126,-0.003456972762604126,2.4004594409095135,False,stop,15534,173.9688435540595,0.01,0.0004
PENDLE,short,short_max_v7_devw120,45959,45960,45968,1704331800,1704334200,1.3023,1.3040297779687158,-0.0021264865557059968,-0.0021264865557059968,3.737782515534516,False,stop,15536,173.9651440020114,0.01,0.0004
ARB,short,short_max_v7_devw120,82387,82388,82397,1704332400,1704335100,2.0164,2.02093399691532,-0.0030435155835076603,-0.0030435155835076603,3.665131756615335,False,stop,15539,173.95984904997886,0.01,0.0004
CTSI,short,short_max_v7_devw120,230275,230276,230280,1704334200,1704335400,0.217,0.2230619030645986,-0.027975878002094754,-0.027975878002094754,2.6657797671384236,False,stop,15541,173.9111807735267,0.01,0.0004
RDNT,short,short_max_v7_devw120,78686,78687,78695,1704334500,1704336900,0.3325,0.33315019208263547,-0.0027516485299644337,-0.0027516485299644337,2.394859052985124,False,stop,15542,173.90639386419912,0.01,0.0004
SSV,short,short_max_v7_devw120,90198,90199,90216,1704332100,1704337200,28.7,28.749171658667414,-0.0025103678412448974,-0.0025103678412448974,2.5727250058540263,False,stop,15538,173.90202645521475,0.01,0.0004
MAV,short,short_max_v7_devw120,54153,54154,54219,1704318600,1704338100,0.4888,0.491007040289086,-0.005294925954191098,-0.005294925954191098,2.566601796946224,False,stop,15515,173.89274067022052,0.01,0.0004
STX,short,short_max_v7_devw120,91028,91029,91054,1704330900,1704338400,1.5871,1.590269265275671,-0.002792911103090189,-0.002792911103090189,3.0502831239810306,False,stop,15535,173.8878795085355,0.01,0.0004
CTSI,short,short_max_v7_devw120,230286,230287,230295,1704337500,1704339900,0.2275,0.2278597578827284,-0.002378856600530254,-0.002378856600530254,2.501778899386314,False,stop,15543,173.8837426287007,0.01,0.0004
MAGIC,short,short_max_v7_devw120,98947,98948,98980,1704332400,1704342000,1.1524,1.1542360022198457,-0.0023906644882974773,-0.0023906644882974773,2.6358881776169536,False,stop,15540,173.8795834734593,0.01,0.0004
UMA,short,short_max_v7_devw120,68611,68612,68641,1704337800,1704346500,2.19,2.192528974709275,-0.001953450986712823,-0.001953450986712823,2.413840560863216,False,stop,15544,173.87618638260759,0.01,0.0004
BAND,short,short_max_v7_devw120,361027,361028,361035,1704346800,1704348900,2.1793,2.2271564493317135,-0.022287690883176812,-0.022287690883176812,2.7576397017192593,False,stop,15545,173.83743339566718,0.01,0.0004
STRAX,short,short_max_v7_devw120,24360,24361,24424,1704332100,1704351000,1.1197,1.1222510710826443,-0.003073173221553182,-0.003073173221553182,2.9115978099568425,False,stop,15537,173.76168968807318,0.01,0.0004
MOVR,short,short_max_v7_devw120,2414,2415,2416,1704350700,1704351000,22.839,23.78309299886209,-0.040495972214684796,-0.040495972214684796,2.522168963222735,False,stop,15550,173.76703623694056,0.01,0.0004
POWR,short,short_max_v7_devw120,19808,19809,19817,1704348900,1704351300,0.5785,0.5801884261802321,-0.0037101341978642336,-0.0037101341978642336,3.521194609395104,False,stop,15547,173.7552400860081,0.01,0.0004
JOE,short,short_max_v7_devw120,80752,80753,80761,1704350100,1704352500,0.6541,0.6545788579328989,-0.0015315511753788195,-0.0015315511753788195,3.388894236428622,False,stop,15548,173.71690500574772,0.01,0.0004
BEAMX,short,short_max_v7_devw120,13637,13638,13641,1704351600,1704352500,0.017703,0.018059317826309047,-0.020530414500483405,-0.020530414500483405,3.8673431903472624,False,stop,15551,173.71956741500213,0.01,0.0004
MOVR,short,short_max_v7_devw120,2419,2420,2428,1704352200,1704354600,25.912,25.98670895963633,-0.0036748911511793373,-0.0036748911511793373,4.360446583864282,False,stop,15552,173.7105196898051,0.01,0.0004
STRAX,short,short_max_v7_devw120,24434,24435,24436,1704354300,1704354600,1.1923,1.2249070595191418,-0.02742002742636027,-0.02742002742636027,2.800417526910832,False,stop,15554,173.6628864668083,0.01,0.0004
STRAX,short,short_max_v7_devw120,24437,24438,24438,1704355200,1704355200,1.2388,1.2755710009160184,-0.029627090683005706,-0.029627090683005706,3.668941949347904,True,stop,15555,173.61143520595203,0.01,0.0004
BEAMX,short,short_max_v7_devw120,13644,13645,13653,1704353700,1704356100,0.018588,0.018612165665175956,-0.0020983800816457335,-0.0020983800816457335,3.8886362278751805,False,stop,15553,173.60778996501895,0.01,0.0004
BEAMX,short,short_max_v7_devw120,13701,13702,13705,1704370800,1704371700,0.019273,0.019713114997421472,-0.023125999593622912,-0.023125999593622912,2.5916860463340052,False,stop,15558,173.56764142821714,0.01,0.0004
IOTX,short,short_max_v7_devw120,251992,251993,252002,1704369300,1704372000,0.04943,0.04947126210527966,-0.0016340621104804268,-0.0016340621104804268,3.5163545749897356,False,stop,15557,173.5648045691005,0.01,0.0004
AXS,short,short_max_v7_devw120,328283,328284,328284,1704373200,1704373200,8.316,8.435630069716897,-0.014981521561306587,-0.014981521561306587,2.6417301177648285,True,stop,15559,173.53880192048112,0.01,0.0004
IOTX,short,short_max_v7_devw120,252005,252006,252013,1704373200,1704375300,0.05104,0.052019646530365816,-0.019632241195525178,-0.019632241195525178,2.4859735167282504,False,stop,15560,173.50472725941756,0.01,0.0004
SUPER,short,short_max_v7_devw120,11048,11049,11133,1704350700,1704375900,0.6237,0.6241823974109916,-0.0015728468681469369,-0.0015728468681469369,3.5054632011162132,False,stop,15549,173.50199306279075,0.01,0.0004
BEAMX,short,short_max_v7_devw120,13721,13722,13724,1704376800,1704377400,0.021213,0.02193170789060501,-0.033570265507361065,-0.033570265507361065,2.498593886183951,False,stop,15561,173.443747983059,0.01,0.0004
POWR,short,short_max_v7_devw120,19875,19876,19906,1704369000,1704378000,0.6197,0.6213124244147733,-0.0033951910044162973,-0.0033951910044162973,3.004831347382206,False,stop,15556,173.43785366699115,0.01,0.0004
ENS,short,short_max_v7_devw120,220180,220181,220355,1704329700,1704381900,14.373,14.446836592753485,-0.005910917693256223,-0.005910917693256223,3.3044914999211854,False,stop,15529,173.42755620810917,0.01,0.0004
POWR,short,short_max_v7_devw120,19911,19912,19927,1704379800,1704384300,0.6388,0.6399871412427669,-0.0026549454610315984,-0.0026549454610315984,2.816756002615947,False,stop,15562,173.4229515276855,0.01,0.0004
MOVR,short,short_max_v7_devw120,2525,2526,2529,1704384000,1704384900,26.199,27.040828806058403,-0.03193176789425154,-0.03193176789425154,3.1044033369864317,False,stop,15563,173.36757304297245,0.01,0.0004
ENS,short,short_max_v7_devw120,220364,220365,220372,1704384900,1704387000,14.569,15.190825684583901,-0.04173429136080118,-0.04173429136080118,2.623305128231885,False,stop,15564,173.29521931491354,0.01,0.0004
OGN,short,short_max_v7_devw120,290117,290118,290318,1704328200,1704388200,0.1748,0.1713,0.019631990659661504,0.019631990659661504,3.9469238092421577,False,fail_fast_or_timeout,15524,173.32946743957686,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213258,213259,213459,1704328500,1704388500,0.04603,0.02544,0.8085553459119496,0.8085553459119496,3.357198827852508,False,fail_fast_or_timeout,15525,174.7399970574865,0.01,0.0004
1INCH,short,short_max_v7_devw120,318228,318229,318237,1704391500,1704393900,0.4712,0.4719683626517038,-0.00242799609572728,-0.00242799609572728,2.4076312456546347,False,stop,15567,174.73575437718029,0.01,0.0004
MAV,short,short_max_v7_devw120,54248,54249,54437,1704347100,1704403500,0.5392,0.5401302765226356,-0.0025223187869132017,-0.0025223187869132017,3.0910455414744367,False,stop,15546,174.7313686654652,0.01,0.0004
SSV,short,short_max_v7_devw120,90433,90434,90445,1704402600,1704405900,33.45,33.51093975979168,-0.002618503456736842,-0.002618503456736842,2.5235216712934325,False,stop,15569,174.72679320369667,0.01,0.0004
POWR,short,short_max_v7_devw120,20000,20001,20009,1704406500,1704408900,0.5455,0.5470702475256952,-0.0036702850005044577,-0.0036702850005044577,3.0860947712890967,False,stop,15570,174.72038023241385,0.01,0.0004
MOVR,short,short_max_v7_devw120,2530,2531,2612,1704385500,1704409800,27.201,27.25471215721968,-0.002770747550362639,-0.002770747550362639,2.8789880272406347,False,stop,15565,174.71557665463064,0.01,0.0004
TIA,short,short_max_v7_devw120,18683,18684,18690,1704412800,1704414600,15.6035,16.02259197261363,-0.026956315615473157,-0.026956315615473157,2.520094422350504,False,stop,15572,174.6684797723582,0.01,0.0004
MOVR,short,short_max_v7_devw120,2613,2614,2629,1704410400,1704414900,28.103,28.15374207277239,-0.002602320723164552,-0.002602320723164552,2.6012859368944836,False,stop,15571,174.66393311270033,0.01,0.0004
YGG,short,short_max_v7_devw120,43854,43855,43922,1704395100,1704415200,0.6274,0.6285255938027184,-0.0025908480001719295,-0.0025908480001719295,3.201638789821409,False,stop,15568,174.65940597490246,0.01,0.0004
CTSI,short,short_max_v7_devw120,230548,230549,230557,1704416100,1704418500,0.23,0.23026557279563234,-0.001953332616804281,-0.001953332616804281,2.4638105647289485,False,stop,15575,174.65599429575724,0.01,0.0004
USTC,short,short_max_v7_devw120,10988,10989,11000,1704417300,1704420600,0.02934,0.02937912178719023,-0.0021316186737510893,-0.0021316186737510893,2.4175936045102424,False,stop,15576,174.6490139510411,0.01,0.0004
1000LUNC,short,short_max_v7_devw120,138856,138857,138866,1704417900,1704420600,0.12661,0.1267449742745946,-0.0018649280207527533,-0.0018649280207527533,2.531733824196238,False,stop,15577,174.65273702355432,0.01,0.0004
T,short,short_max_v7_devw120,97099,97100,97108,1704418800,1704421200,0.03118,0.03122924863260637,-0.0023770034426941803,-0.0023770034426941803,2.5599637013871543,False,stop,15579,174.6448623720438,0.01,0.0004
NTRN,short,short_max_v7_devw120,14753,14754,14763,1704421800,1704424500,1.2293,1.2313122654281772,-0.002434244606080748,-0.002434244606080748,2.6637562996217574,False,stop,15581,174.64061108890172,0.01,0.0004
OP,short,short_max_v7_devw120,167657,167658,167678,1704421800,1704427800,3.8761,3.8804364108008147,-0.00191750595596527,-0.00191750595596527,3.0447165886872662,False,stop,15580,174.63726226326395,0.01,0.0004
STX,short,short_max_v7_devw120,91356,91357,91366,1704429300,1704432000,1.6852,1.6865142444865338,-0.0015792667573548461,-0.0015792667573548461,2.9127868963963066,False,stop,15582,174.63450427503508,0.01,0.0004
1000RATS,short,short_max_v7_devw120,5841,5842,5842,1704433800,1704433800,0.26727,0.2727024754259345,-0.020720887837374777,-0.020720887837374777,2.467947901779493,True,stop,15583,174.5983184552789,0.01,0.0004
1000RATS,short,short_max_v7_devw120,5846,5847,5848,1704435300,1704435600,0.27266,0.27942478766459194,-0.025009690633144708,-0.025009690633144708,2.4962522163962384,False,stop,15584,174.55465195598256,0.01,0.0004
1000LUNC,short,short_max_v7_devw120,138916,138917,138918,1704435900,1704436200,0.13356,0.1363069687539198,-0.020952812281219344,-0.020952812281219344,2.4009464939958782,False,stop,15585,174.51807784743008,0.01,0.0004
1000LUNC,short,short_max_v7_devw120,138919,138920,138923,1704436800,1704437700,0.13736,0.14068612130188113,-0.024442142317251035,-0.024442142317251035,3.6933401494112834,False,stop,15586,174.47542189047329,0.01,0.0004
HIFI,short,short_max_v7_devw120,31796,31797,31801,1704446100,1704447300,0.6962,0.7103190937142136,-0.020677114157787477,-0.020677114157787477,3.757902441081578,False,stop,15589,174.4393454083117,0.01,0.0004
MEME,short,short_max_v7_devw120,17812,17813,18013,1704389100,1704449100,0.03054,0.026131,0.16792679958669768,0.16792679958669768,4.8074926130013695,False,fail_fast_or_timeout,15566,174.73278069296825,0.01,0.0004
1000LUNC,short,short_max_v7_devw120,138925,138926,138962,1704438600,1704449400,0.14144,0.14163562238656963,-0.0021811665686453977,-0.0021811665686453977,3.7878892314569983,False,stop,15587,174.72897509339546,0.01,0.0004
HIFI,short,short_max_v7_devw120,31805,31806,31808,1704448800,1704449400,0.7095,0.7286237137732516,-0.027046351047535253,-0.027046351047535253,2.6449200522260474,False,stop,15590,174.68179561567132,0.01,0.0004
SEI,short,short_max_v7_devw120,40474,40475,40599,1704414300,1704451500,0.854,0.7330977560631206,0.16411967535973418,0.16411967535973418,3.053490469979047,False,target,15574,175.21350382561374,0.01,0.0004
LUNA2,short,short_max_v7_devw120,138759,138760,138801,1704439200,1704451500,0.7881,0.6905881322823393,0.14040119237408813,0.14040119237408813,3.65017580016651,False,target,15588,174.92676118840527,0.01,0.0004
HIFI,short,short_max_v7_devw120,31812,31813,31821,1704450900,1704453300,0.7396,0.7406946591535992,-0.0022778817965962476,-0.0022778817965962476,2.5905519532724197,False,stop,15591,175.20952478078945,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213559,213560,213696,1704418800,1704459600,0.02686,0.026927555474580343,-0.003308786014538744,-0.003308786014538744,3.2481502295294664,False,stop,15578,175.20374578767664,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213698,213699,213711,1704460500,1704464100,0.0266,0.026657849810256356,-0.00297008538453467,-0.00297008538453467,2.6228914637696596,False,stop,15592,175.19854208682983,0.01,0.0004
LDO,short,short_max_v7_devw120,135111,135112,135312,1704414000,1704474000,3.4198,3.0798,0.10959677901162404,0.10959677901162404,2.874429483238619,False,fail_fast_or_timeout,15573,175.3900247312749,0.01,0.0004
ARPA,short,short_max_v7_devw120,232769,232770,232771,1704477600,1704477900,0.07497,0.07837634273195367,-0.04426136363626119,-0.04426136363626119,2.57938794294824,False,stop,15594,175.31239471464687,0.01,0.0004
ENS,short,short_max_v7_devw120,220673,220674,220690,1704477600,1704482400,14.814,14.831579315420504,-0.001985262543296761,-0.001985262543296761,2.365220128921171,False,stop,15595,175.3089127621812,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213773,213774,213774,1704483000,1704483000,0.02828,0.02947037865864983,-0.04119237745933899,-0.04119237745933899,2.6220971589579882,True,stop,15596,175.23669885311634,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213781,213782,213787,1704485400,1704486900,0.03196,0.03427470466991752,-0.06833390560791927,-0.06833390560791927,3.545907599970656,False,stop,15597,175.11695277273162,0.01,0.0004
POLYX,short,short_max_v7_devw120,20847,20848,20851,1704487800,1704488700,0.1927,0.19701517978491354,-0.022702778200261096,-0.022702778200261096,3.9274406866010025,False,stop,15598,175.07719635935257,0.01,0.0004
POWR,short,short_max_v7_devw120,20271,20272,20280,1704487800,1704490200,0.7108,0.7123615666076636,-0.0029920983400325333,-0.0029920983400325333,3.449402522597075,False,stop,15599,175.07195668791553,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213795,213796,213800,1704489600,1704490800,0.03427,0.037090649414712,-0.07684745290852699,-0.07684745290852699,2.8170847597059714,False,stop,15600,174.93741432188972,0.01,0.0004
TRB,short,short_max_v7_devw120,351146,351147,351147,1704492900,1704492900,129.82,134.1297007652667,-0.032930846044373775,-0.032930846044373775,3.723526257897547,True,stop,15602,174.87980595130537,0.01,0.0004
TRB,short,short_max_v7_devw120,351149,351150,351152,1704493800,1704494400,136.639,142.4879488434005,-0.041848726512504465,-0.041848726512504465,3.2481940053724863,False,stop,15603,174.80662097958722,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213801,213802,213907,1704491400,1704522900,0.03725,0.03740780184968819,-0.0050184208075704,-0.0050184208075704,3.555217889266921,False,stop,15601,174.79784188398668,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213908,213909,213915,1704523500,1704525300,0.03744,0.03917579310754265,-0.0451077974906001,-0.0451077974906001,2.9041355241451394,False,stop,15605,174.71899442745172,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213916,213917,213919,1704525900,1704526500,0.03833,0.040225015103040225,-0.047910363990814143,-0.047910363990814143,2.5878853748645483,False,stop,15606,174.63528592126045,0.01,0.0004
RIF,short,short_max_v7_devw120,22017,22018,22019,1704529200,1704529500,0.13272,0.1350885796481913,-0.018333529883575148,-0.018333529883575148,3.840143901156807,False,stop,15608,174.6032691089288,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,213921,213922,213936,1704527400,1704531600,0.04107,0.04120399802255042,-0.0040520636098730686,-0.0040520636098730686,3.1618120433064743,False,stop,15607,174.596192776058,0.01,0.0004
STRAX,short,short_max_v7_devw120,24826,24827,25027,1704471900,1704531900,1.384,1.2533,0.10348468842256434,0.10348468842256434,3.2687786458927697,False,fail_fast_or_timeout,15593,174.77749644145743,0.01,0.0004
HFT,short,short_max_v7_devw120,79049,79050,79058,1704529800,1704532200,0.3786,0.3788363413462139,-0.0014238613364654143,-0.0014238613364654143,3.080277387188321,False,stop,15609,174.77501033301638,0.01,0.0004
HIFI,short,short_max_v7_devw120,32086,32087,32095,1704533100,1704535500,0.814,0.8151889978503187,-0.0022585548301734307,-0.0022585548301734307,2.357712212927374,False,stop,15612,174.77106294357856,0.01,0.0004
NTRN,short,short_max_v7_devw120,15121,15122,15170,1704532200,1704546600,1.4875,1.4899115451779803,-0.002418582784853939,-0.002418582784853939,4.151737774093236,False,stop,15611,174.76683586526642,0.01,0.0004
POWR,short,short_max_v7_devw120,20473,20474,20484,1704548400,1704551400,0.8188,0.8200116850121422,-0.002277643592510791,-0.002277643592510791,4.131638524024608,False,stop,15613,174.7628552996275,0.01,0.0004
TRB,short,short_max_v7_devw120,351158,351159,351359,1704496500,1704556500,166.093,133.956,0.23910713368568795,0.23910713368568795,3.7815753329080053,False,fail_fast_or_timeout,15604,175.18083040054458,0.01,0.0004
AUCTION,short,short_max_v7_devw120,6304,6305,6309,1704569100,1704570300,25.76,26.623542684679954,-0.03323530340448875,-0.03323530340448875,2.9411072736431425,False,stop,15615,175.12260852005446,0.01,0.0004
ACE,short,short_max_v7_devw120,5487,5488,5491,1704572400,1704573300,8.3411,8.487256467809065,-0.018020696506982434,-0.018020696506982434,3.6025419724809025,False,stop,15617,175.09105020625793,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,214042,214043,214080,1704563700,1704574800,0.04394,0.04407433141324434,-0.003847837798941133,-0.003847837798941133,3.249612406872163,False,stop,15614,175.08430953204928,0.01,0.0004
JTO,short,short_max_v7_devw120,8366,8367,8383,1704572100,1704576900,1.8016,1.8046800232261229,-0.002506686607311547,-0.002506686607311547,3.0724799337964264,False,stop,15616,175.07991975707512,0.01,0.0004
MASK,short,short_max_v7_devw120,248359,248360,248380,1704575400,1704581400,3.518,3.5214587147231833,-0.0017821823861579925,-0.0017821823861579925,2.9254637598518896,False,stop,15618,175.0767994353497,0.01,0.0004
MAV,short,short_max_v7_devw120,55013,55014,55033,1704576600,1704582300,0.5072,0.5077722665602318,-0.0019270142107375757,-0.0019270142107375757,3.3739210173362473,False,stop,15619,175.07342553582424,0.01,0.0004
MASK,short,short_max_v7_devw120,248384,248385,248385,1704582900,1704582900,3.815,3.9226247039291544,-0.028236910755533338,-0.028236910755533338,4.314636123452885,True,stop,15620,175.02399020889905,0.01,0.0004
MASK,short,short_max_v7_devw120,248388,248389,248389,1704584100,1704584100,3.969,4.09708146739433,-0.032061635487025654,-0.032061635487025654,3.6792741647614475,True,stop,15622,174.96787465514342,0.01,0.0004
SKL,short,short_max_v7_devw120,323792,323793,323798,1704583200,1704584700,0.08675,0.08875399126106849,-0.023379167793973175,-0.023379167793973175,3.197521768212027,False,stop,15621,174.92695550279277,0.01,0.0004
MASK,short,short_max_v7_devw120,248391,248392,248394,1704585000,1704585600,4.241,4.402471269630227,-0.03747741587415052,-0.03747741587415052,4.66287308875104,False,stop,15623,174.861397400203,0.01,0.0004
GMT,short,short_max_v7_devw120,190787,190788,190790,1704585600,1704586200,0.3039,0.30914240812924,-0.01775790674907449,-0.01775790674907449,2.860674827062266,False,stop,15624,174.83034567631256,0.01,0.0004
OGN,short,short_max_v7_devw120,290983,290984,290985,1704588000,1704588300,0.1739,0.17892308024555564,-0.028873964737595157,-0.028873964737595157,3.130107956548923,False,stop,15627,174.77986522395136,0.01,0.0004
MASK,short,short_max_v7_devw120,248398,248399,248407,1704587100,1704589500,4.346,4.357013928371778,-0.0033278616393805686,-0.0033278616393805686,2.8220606825415873,False,stop,15626,174.77404711194362,0.01,0.0004
RIF,short,short_max_v7_devw120,22020,22021,22221,1704530100,1704590100,0.13396,0.12284,0.0897242591989579,0.0897242591989579,3.313716690017352,False,fail_fast_or_timeout,15610,174.93070860168876,0.01,0.0004
GMT,short,short_max_v7_devw120,190802,190803,190812,1704590100,1704592800,0.3331,0.33365601639173026,-0.0024664359832117003,-0.0024664359832117003,4.1147095161610805,False,stop,15628,174.92639404774613,0.01,0.0004
POWR,short,short_max_v7_devw120,20633,20634,20637,1704596400,1704597300,0.9668,1.013534077918747,-0.04691002129766917,-0.04691002129766917,3.4528249223672622,False,stop,15630,174.8443360390431,0.01,0.0004
POWR,short,short_max_v7_devw120,20639,20640,20648,1704598200,1704600600,1.0036,1.0063341835117041,-0.0035169737016811134,-0.0035169737016811134,3.175483444566308,False,stop,15631,174.83818680972573,0.01,0.0004
JOE,short,short_max_v7_devw120,81553,81554,81655,1704590400,1704620700,0.6224,0.6228624858456681,-0.0015425167772628915,-0.0015425167772628915,3.1382296749185605,False,stop,15629,174.83548847419695,0.01,0.0004
MASK,short,short_max_v7_devw120,248503,248504,248512,1704618600,1704621000,4.996,5.003290090699971,-0.0022570593684986032,-0.0022570593684986032,2.4832091191116934,False,stop,15632,174.83154227252186,0.01,0.0004
SEI,short,short_max_v7_devw120,41156,41157,41165,1704618900,1704621300,0.6819,0.6826328182875276,-0.0018735175161459275,-0.0018735175161459275,2.565058657521614,False,stop,15633,174.82826664846706,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,214286,214287,214287,1704636900,1704636900,0.04825,0.050763188012453345,-0.050308080773745024,-0.050308080773745024,3.9146071165715846,True,stop,15635,174.7403139028662,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,214290,214291,214299,1704638100,1704640500,0.04895,0.049085329449088506,-0.0035570243616041878,-0.0035570243616041878,3.9150635386734973,False,stop,15636,174.73409834733113,0.01,0.0004
POWR,short,short_max_v7_devw120,20788,20789,20789,1704642900,1704642900,1.0338,1.0739182502524482,-0.03815689401220022,-0.03815689401220022,2.9431317472169884,True,stop,15637,174.66742524262156,0.01,0.0004
POWR,short,short_max_v7_devw120,20790,20791,20795,1704643500,1704644700,1.0762,1.1249900907788968,-0.04416935158701394,-0.04416935158701394,3.777656794457167,False,stop,15638,174.59027577345816,0.01,0.0004
1000FLOKI,short,short_max_v7_devw120,70544,70545,70745,1704586500,1704646500,0.03184,0.0313,0.016452396166134167,0.016452396166134167,2.454789055786849,False,fail_fast_or_timeout,15625,174.61903955454744,0.01,0.0004
POWR,short,short_max_v7_devw120,20798,20799,20805,1704645900,1704647700,1.1308,1.1872055358561764,-0.04831117995377141,-0.04831117995377141,3.5158262092939996,False,stop,15639,174.53469293223674,0.01,0.0004
1000BONK,short,short_max_v7_devw120,13218,13219,13235,1704659700,1704664500,0.011391,0.011401278918506601,-0.0017015583760446643,-0.0017015583760446643,2.699787740842244,False,stop,15642,174.53172312255003,0.01,0.0004
PEOPLE,short,short_max_v7_devw120,214363,214364,214384,1704660000,1704666000,0.05365,0.053786469935628425,-0.0033372539932765336,-0.0033372539932765336,2.352533132136924,False,stop,15643,174.5258984565405,0.01,0.0004
BAKE,short,short_max_v7_devw120,277442,277443,277443,1704672900,1704672900,0.3899,0.39843638396217185,-0.022224709955660813,-0.022224709955660813,3.63510382902909,True,stop,15644,174.487110581811,0.01,0.0004
POLYX,short,short_max_v7_devw120,21384,21385,21483,1704648900,1704678300,0.2341,0.19590070825831588,0.19419312729035312,0.19419312729035312,2.621141054338927,False,target,15640,174.82604496022273,0.01,0.0004
1INCH,short,short_max_v7_devw120,318993,318994,319194,1704621000,1704681000,0.5105,0.4374,0.16632391403749405,0.16632391403749405,3.0790709855340532,False,fail_fast_or_timeout,15634,175.1168316243025,0.01,0.0004
BEAMX,short,short_max_v7_devw120,14764,14765,14770,1704689700,1704691200,0.019696,0.020142207512919657,-0.02295286048629217,-0.02295286048629217,2.683974117458564,False,stop,15646,175.07663730225175,0.01,0.0004
IOTA,short,short_max_v7_devw120,410407,410408,410571,1704649200,1704698100,0.2806,0.24263985490904022,0.15564645478868325,0.15564645478868325,2.5908834498292834,False,target,15641,175.3482943641771,0.01,0.0004
