batch_label,strategy_name,parent,family,group,side,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,legacy_equity_cd_value,official_pass_mdd_lt_5,verdict,description
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I088_hybrid_cover_hyb18,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,652,285,367,43.711656,3.059949,5.251008,2.131159,2.463921322,100.863578,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb18; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I050_mdd_compress_mdd15,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,501,240,261,47.904192,2.294418,3.782202,1.565813,2.415487464,100.692679,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd15; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I088_hybrid_cover_hyb18,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,666,287,379,43.093093,2.798578,5.11294,2.201785,2.322179013,100.535174,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb18; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I088_hybrid_cover_hyb18,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,668,285,383,42.664671,2.685524,4.985428,2.198456,2.26769457,100.428028,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb18; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I050_mdd_compress_mdd15,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,514,243,271,47.276265,2.117245,3.625649,1.622129,2.235117522,100.460771,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd15; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I050_mdd_compress_mdd15,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,515,243,272,47.184466,2.074285,3.625649,1.663516,2.179510157,100.376263,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd15; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I055_mdd_compress_mdd20,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,659,307,352,46.585736,2.259453,4.601998,2.262107,2.034385677,99.946235,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd20; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I055_mdd_compress_mdd20,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,661,308,353,46.596067,2.222753,4.608465,2.303224,2.000875329,99.868333,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd20; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I070_mdd_compress_mdd35,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,469,228,241,48.614072,1.403913,2.764257,1.429569,1.933630094,99.954274,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd35; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I055_mdd_compress_mdd20,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,651,303,348,46.543779,2.162806,4.451771,2.309567,1.927535231,99.803288,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd20; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I100_hybrid_cover_hyb30,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,823,407,416,49.45322,2.356504,5.199303,2.757913,1.885231016,99.533601,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb30; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I065_mdd_compress_mdd30,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,885,408,477,46.101695,2.650145,5.614489,3.011242,1.864509795,99.559101,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd30; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I100_hybrid_cover_hyb30,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,822,406,416,49.391727,2.288606,5.12952,2.757913,1.859927902,99.467576,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb30; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I083_hybrid_cover_hyb13,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,2077,938,1139,45.16129,4.096383,8.046307,4.334413,1.856377574,99.584415,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb13; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I083_hybrid_cover_hyb13,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,2085,942,1143,45.179856,4.198834,8.227282,4.442034,1.852142811,99.570286,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb13; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I083_hybrid_cover_hyb13,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,2004,916,1088,45.708583,4.499237,8.060175,4.369205,1.844769171,99.933451,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb13; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I045_mdd_compress_mdd10,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,436,230,206,52.752294,1.426319,2.706743,1.491437,1.814856058,99.913609,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd10; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I045_mdd_compress_mdd10,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,440,228,212,51.818182,1.297827,2.740832,1.544549,1.774518839,99.733232,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd10; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I021_edge_preserve_edge21,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,edge_preserve,long,5m,597,2696,1096,1600,40.652819,3.778225,8.705674,4.928169,1.766512802,98.663859,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=edge_preserve; tag=edge21; focus=preserve top V51 firing density while compressing stop/hold
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I087_hybrid_cover_hyb17,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,739,269,470,36.400541,1.580095,3.784682,2.148549,1.761506167,99.397598,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb17; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I065_mdd_compress_mdd30,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,896,408,488,45.535714,2.406543,5.479198,3.118629,1.756925062,99.212862,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd30; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I100_hybrid_cover_hyb30,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,792,390,402,49.242424,2.063661,5.070909,2.917636,1.738019692,99.085815,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb30; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I065_mdd_compress_mdd30,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,893,406,487,45.464726,2.331097,5.373649,3.093034,1.737339464,99.165962,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd30; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I045_mdd_compress_mdd10,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,472,242,230,51.271186,1.303091,2.985943,1.735434,1.720574432,99.545044,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd10; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I060_mdd_compress_mdd25,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,859,406,453,47.264261,1.686924,4.55879,2.87968,1.583089115,98.758666,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd25; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I060_mdd_compress_mdd25,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,858,405,453,47.202797,1.664114,4.535335,2.87968,1.574944289,98.736513,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd25; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I087_hybrid_cover_hyb17,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,756,271,485,35.846561,1.260667,3.695158,2.347738,1.573922394,98.883331,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb17; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I070_mdd_compress_mdd35,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,256,116,140,45.3125,0.485302,1.141483,0.743138,1.536031904,99.738558,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd35; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I060_mdd_compress_mdd25,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,825,392,433,47.515152,1.695566,4.346771,2.837991,1.531636787,98.809455,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd25; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I087_hybrid_cover_hyb17,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,758,268,490,35.356201,1.149173,3.567124,2.334671,1.527891804,98.787673,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb17; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I075_hybrid_cover_hyb05,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,1210,612,598,50.578512,1.951435,6.050777,4.045317,1.495748449,97.827176,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb05; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I075_hybrid_cover_hyb05,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,1213,614,599,50.618302,1.962889,6.109585,4.087723,1.494618299,97.794929,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb05; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I075_hybrid_cover_hyb05,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,1237,626,611,50.606306,1.961519,6.142075,4.134151,1.485691917,97.746276,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb05; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I069_mdd_compress_mdd34,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,601,244,357,40.599002,0.787922,2.472575,1.685957,1.466570117,99.08868,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd34; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I049_mdd_compress_mdd14,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,601,234,367,38.935108,0.863113,2.729107,1.863681,1.464363398,98.983346,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd14; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I099_hybrid_cover_hyb29,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,949,416,533,43.835616,1.217093,4.509217,3.15008,1.431461,98.028673,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb29; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I099_hybrid_cover_hyb29,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,950,416,534,43.789474,1.216081,4.508172,3.15008,1.431129233,98.027693,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb29; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I054_mdd_compress_mdd19,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,784,303,481,38.647959,1.015003,3.520004,2.462607,1.429380994,98.5274,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd19; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I054_mdd_compress_mdd19,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,786,304,482,38.676845,0.980895,3.526403,2.501568,1.409677179,98.454789,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd19; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I070_mdd_compress_mdd35,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,257,116,141,45.136187,0.357025,1.089733,0.78893,1.381280534,99.565279,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd35; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I099_hybrid_cover_hyb29,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,911,400,511,43.907794,1.11045,4.592618,3.329268,1.379467825,97.744212,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb29; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I054_mdd_compress_mdd19,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,773,296,477,38.292367,0.860161,3.382203,2.510631,1.347152584,98.327935,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd19; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I049_mdd_compress_mdd14,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,621,235,386,37.84219,0.613137,2.53176,1.990506,1.271918024,98.610426,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd14; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I094_hybrid_cover_hyb24,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,221,100,121,45.248869,0.234997,1.149128,0.903746,1.271516714,99.329127,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb24; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I064_mdd_compress_mdd29,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,1016,399,617,39.271654,0.817325,4.07026,3.249745,1.252486009,97.541019,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd29; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I049_mdd_compress_mdd14,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,622,235,387,37.78135,0.572947,2.53176,2.029655,1.247384281,98.531663,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd14; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I094_hybrid_cover_hyb24,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,225,100,125,44.444444,0.198178,1.17635,0.966799,1.216747027,99.229463,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb24; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I064_mdd_compress_mdd29,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,1012,394,618,38.932806,0.606494,3.868554,3.245915,1.191822461,97.340893,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd29; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I094_hybrid_cover_hyb24,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,224,99,125,44.196429,0.159202,1.136993,0.966799,1.176038863,99.190864,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb24; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I064_mdd_compress_mdd29,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,1044,404,640,38.697318,0.587471,3.764439,3.206928,1.173845603,97.361703,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd29; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I040_mdd_compress_mdd05,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,mdd_compress,long,5m,597,594,316,278,53.198653,0.4627,2.31062,2.041609,1.131764036,98.411644,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=mdd_compress; tag=mdd05; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I069_mdd_compress_mdd34,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,356,135,221,37.921348,0.19858,1.255119,1.110826,1.12989699,99.085549,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd34; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I093_hybrid_cover_hyb23,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,hybrid_cover,long,5m,597,239,95,144,39.748954,0.075899,1.02864,0.94304,1.090770169,99.132144,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=hybrid_cover; tag=hyb23; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I093_hybrid_cover_hyb23,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,240,95,145,39.583333,0.074899,1.027629,0.94304,1.089698861,99.131153,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb23; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I093_hybrid_cover_hyb23,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,241,95,146,39.419087,0.023414,1.000448,0.967356,1.034208782,99.055832,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb23; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P3_SHOCKLOW_RARE22_C1_I040_mdd_compress_mdd05,8V5_V51P_V032_shocklow_rare22_c1,shocklow_rare22_c1,mdd_compress,long,5m,597,319,160,159,50.15674,0.150156,1.032518,1.01734,1.014919873,99.131289,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V032_shocklow_rare22_c1; group=mdd_compress; tag=mdd05; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P1_CORE_RARE22_C1_I089_hybrid_cover_hyb19,8V5_V51P_V002_core_rare22_c1,core_rare22_c1,hybrid_cover,long,5m,597,874,416,458,47.597254,-0.081143,3.174606,3.155572,1.006031993,96.765846,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V002_core_rare22_c1; group=hybrid_cover; tag=hyb19; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I089_hybrid_cover_hyb19,8V5_V51P_V001_core_base,core_base,hybrid_cover,long,5m,597,883,421,462,47.678369,-0.176017,3.195073,3.268322,0.977588092,96.561413,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=hybrid_cover; tag=hyb19; focus=limited hybrid of safe branches without over-suppressing V51 edge
8V6_TOP3_300_FROM_8V5_WINDOWS_SAFE_V3,8V6_P2_CORE_BASE_I040_mdd_compress_mdd05,8V5_V51P_V001_core_base,core_base,mdd_compress,long,5m,597,329,164,165,49.848024,0.097139,1.030379,1.054795,0.976853061,99.04132,True,official_mdd_pass,8V6 improvement from 8V5_V51P_V001_core_base; group=mdd_compress; tag=mdd05; focus=bring core/shocklow MDD below 5 using strict and lowanchor gates
