batch_label,strategy_name,parent,family,group,side,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,official_pass_mdd_lt_5,verdict,description
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I103_raw_dryup_reaccel_r003,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,2210,844,1366,38.190045,11.89592,16.575898,4.065283,111.836757705,4.077428,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r003; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I194_raw_followthrough_runner_r094,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,979,282,697,28.804903,-1.511943,2.21072,3.642145,98.488057435,0.606983,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r094; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I153_raw_shelf_conversion_r053,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,361,100,261,27.700831,-1.568789,0.023443,1.591859,98.431211277,0.014727,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r053; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I109_raw_dryup_reaccel_r009,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,453,142,311,31.346578,-1.487735,1.775423,3.356512,98.359318306,0.528949,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r009; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I125_raw_dryup_reaccel_r025,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,313,87,226,27.795527,-1.765628,1.136642,2.94217,98.16103034,0.386328,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r025; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I089_safe_followthrough_exit_s089,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,452,101,351,22.345133,-1.653613,0.435324,2.269,98.156446534,0.191857,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s089; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I106_raw_dryup_reaccel_r006,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,654,151,503,23.088685,-1.62338,0.08754,1.971279,98.11453496,0.044408,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r006; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I100_safe_followthrough_exit_s100,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,504,135,369,26.785714,-2.123703,0.155442,2.275608,97.876297212,0.068308,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s100; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I113_raw_dryup_reaccel_r013,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,612,154,458,25.163399,-1.933889,2.176317,4.219679,97.864804707,0.515754,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r013; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I006_safe_dryup_reaccel_s006,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_dryup_reaccel,long,5m,597,958,269,689,28.079332,-1.662928,0.105044,2.288771,97.813868299,0.045895,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_dryup_reaccel; tag=s006; focus=official leader dryup-to-reaccel without trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I082_safe_followthrough_exit_s082,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,885,301,584,34.011299,-2.184982,0.917197,3.175236,97.712838181,0.288859,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s082; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I017_safe_dryup_reaccel_s017,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_dryup_reaccel,long,5m,597,1436,390,1046,27.158774,-1.905813,2.422045,4.674367,97.634462254,0.518155,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_dryup_reaccel; tag=s017; focus=official leader dryup-to-reaccel without trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I022_safe_dryup_reaccel_s022,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_dryup_reaccel,long,5m,597,926,303,623,32.721382,-2.327915,0.149798,2.598525,97.547379573,0.057647,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_dryup_reaccel; tag=s022; focus=official leader dryup-to-reaccel without trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I094_safe_followthrough_exit_s094,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,734,134,600,18.256131,-2.576147,0.47651,3.038179,97.42385321,0.156841,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s094; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I088_safe_followthrough_exit_s088,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,962,205,757,21.309771,-2.624712,0.532813,3.14079,97.37528834,0.169643,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s088; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I197_raw_followthrough_runner_r097,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,1050,253,797,24.095238,-2.118543,1.499756,4.28821,97.147233655,0.349739,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r097; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I102_raw_dryup_reaccel_r002,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,883,181,702,20.498301,-2.85149,0.058767,3.118812,96.938122296,0.018843,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r002; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I064_safe_shelf_repair_s064,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,965,314,651,32.53886,-3.14697,0.82905,3.943328,96.853029708,0.210241,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s064; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I053_safe_shelf_repair_s053,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,784,247,537,31.505102,-3.192011,0.03551,3.283984,96.750358964,0.010813,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s053; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I066_safe_shelf_repair_s066,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,2708,969,1739,35.782866,-2.707878,1.171846,4.461397,96.658168029,0.262663,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s066; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I181_raw_followthrough_runner_r081,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,1213,445,768,36.685903,-2.986733,0.518163,4.015174,96.482183933,0.129051,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r081; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I002_safe_dryup_reaccel_s002,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_dryup_reaccel,long,5m,597,1692,476,1216,28.132388,-3.868181,0.124706,4.376629,95.742619144,0.028494,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_dryup_reaccel; tag=s002; focus=official leader dryup-to-reaccel without trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I093_safe_followthrough_exit_s093,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,1278,267,1011,20.892019,-4.378802,0.166708,4.557127,95.601983761,0.036582,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s093; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I054_safe_shelf_repair_s054,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,1400,378,1022,27.0,-4.410844,0.496852,4.883433,95.5891556,0.101742,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s054; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I186_raw_followthrough_runner_r086,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,905,99,806,10.939227,-4.648886,0.123217,4.76623,95.351114487,0.025852,True,official_mdd_pass,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r086; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I101_raw_dryup_reaccel_r001,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,3316,1078,2238,32.509047,3.741663,9.410113,5.520372,103.370267502,1.704616,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r001; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I117_raw_dryup_reaccel_r017,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,2312,757,1555,32.742215,2.922384,9.375638,5.952585,102.864960627,1.575053,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r017; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I026_safe_absorption_floor_s026,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_absorption_floor,long,5m,597,3562,1174,2388,32.959012,1.839779,6.461035,5.525231,100.578817345,1.169369,False,mdd_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_absorption_floor; tag=s026; focus=official leader absorption-floor for MDD compression without starving trades
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I059_safe_shelf_repair_s059,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s059; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I083_safe_followthrough_exit_s083,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s083; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I095_safe_followthrough_exit_s095,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s095; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I179_raw_followthrough_runner_r079,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r079; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I183_raw_followthrough_runner_r083,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r083; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I187_raw_followthrough_runner_r087,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r087; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I191_raw_followthrough_runner_r091,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r091; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I195_raw_followthrough_runner_r095,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r095; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I199_raw_followthrough_runner_r099,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_followthrough_runner,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_followthrough_runner; tag=r099; focus=raw V51 followthrough runner/fast-cut balance
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I158_raw_shelf_conversion_r058,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,1,0,1,0.0,-0.00431,0.0,0.00431,99.995690087,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r058; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I157_raw_shelf_conversion_r057,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.008241,0.0,0.008241,99.991759,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r057; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I110_raw_dryup_reaccel_r010,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_dryup_reaccel,long,5m,597,1,0,1,0.0,-0.008759,0.0,0.008759,99.99124068,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_dryup_reaccel; tag=r010; focus=raw V51 dryup-to-reaccel MDD compression
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I075_safe_shelf_repair_s075,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,1,0,1,0.0,-0.011287,0.0,0.011287,99.988712995,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s075; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I079_safe_followthrough_exit_s079,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,1,0,1,0.0,-0.011287,0.0,0.011287,99.988712995,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s079; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I087_safe_followthrough_exit_s087,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,1,0,1,0.0,-0.014329,0.0,0.014329,99.985671224,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s087; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I099_safe_followthrough_exit_s099,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,1,0,1,0.0,-0.015077,0.0,0.015077,99.984923062,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s099; focus=official leader reaction-based exits with no trade-count cap
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I175_raw_shelf_conversion_r075,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.015231,0.0,0.015231,99.984768679,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r075; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I159_raw_shelf_conversion_r059,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.016318,0.0,0.016318,99.98368196,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r059; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I151_raw_shelf_conversion_r051,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.016538,0.0,0.016538,99.983461815,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r051; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I174_raw_shelf_conversion_r074,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,1,0,1,0.0,-0.016722,0.0,0.016722,99.983278027,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r074; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I171_raw_shelf_conversion_r071,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.017625,0.0,0.017625,99.982375111,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r071; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_RAWV51_I163_raw_shelf_conversion_r063,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51_no_trade_cap,raw_shelf_conversion,long,5m,597,2,0,2,0.0,-0.019447,0.0,0.019447,99.980552817,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; group=raw_shelf_conversion; tag=r063; focus=raw V51 EMA shelf conversion for official promotion
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I055_safe_shelf_repair_s055,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,1,0,1,0.0,-0.01995,0.0,0.01995,99.980050334,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s055; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I067_safe_shelf_repair_s067,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,3,0,3,0.0,-0.020429,0.0,0.020429,99.979571409,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s067; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I063_safe_shelf_repair_s063,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_shelf_repair,long,5m,597,2,0,2,0.0,-0.023951,0.0,0.023951,99.97604855,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_shelf_repair; tag=s063; focus=official leader EMA shelf repair and runner preservation
8V9_LONG_DUAL_BEST_200_UNTRIED_NO_TRADE_CAP_FIXED,8V9_SAFE6V2_I091_safe_followthrough_exit_s091,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2_no_trade_cap,safe_followthrough_exit,long,5m,597,3,0,3,0.0,-0.026183,0.0,0.026183,99.973817378,0.0,False,return_fail,8V9 long dual-best no-trade-cap improvement from 6V2_L01_doubleflush_core; group=safe_followthrough_exit; tag=s091; focus=official leader reaction-based exits with no trade-count cap
