symbol,candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
CHESS,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,299,265,88.62876254180601,131,134,0,49.43396226415094,0.0007059500923851256,0.08073824539054143,3.900843568617744,1.0005364201156661,0.0,100.0,72.0,0.013130028902015521,0.0,-20.452514833623017,13.61726627337265,7.059500923851256e-06
CHESS,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,299,284,94.98327759197325,151,133,0,53.16901408450704,0.005765368504500996,0.08579968837985288,3.277515239841727,1.005711403393406,0.0,100.0,36.0,0.013154922074789958,0.0,-26.22412635332212,10.351107847474587,5.765368504500997e-05
CHESS,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,213,191,89.67136150234741,97,94,0,50.78534031413613,0.12209377539175906,0.20217464524985898,3.619521664981396,1.104637712381931,0.0,100.0,72.0,0.015931684368996876,0.0,-20.452514833623017,11.304314275889508,0.0012209377539175905
CHESS,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,213,203,95.30516431924883,115,88,0,56.65024630541872,0.15320848459329456,0.23330180531542077,3.2549836841763224,1.171223465172404,0.0,100.0,36.0,0.014347112882100705,0.0,-26.22412635332212,10.351107847474587,0.0015320848459329456
CHESS,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,296,260,87.83783783783784,129,131,0,49.61538461538461,0.005005949768007862,0.08503996575430965,3.572436048591316,1.0042315713983483,0.0,100.0,72.0,0.015420395156701938,0.0,-20.452514833623017,11.304314275889508,5.005949768007862e-05
CHESS,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,296,277,93.58108108108108,150,127,0,54.151624548736464,0.0999867233728649,0.18005874687161344,3.239604604216202,1.1099394993579426,0.0,100.0,36.0,0.013822257662032301,0.0,-26.22412635332212,10.351107847474587,0.000999867233728649
CHILLGUY,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,141,130,92.19858156028369,67,63,0,51.53846153846153,-0.09127330896741186,-0.01127782009545007,5.544846396259264,0.9519467139912643,0.0,100.0,72.0,0.04354174079342593,0.0,-32.047136054455386,12.553326424740533,-0.0009127330896741186
CHILLGUY,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,141,135,95.74468085106383,72,63,0,53.333333333333336,-0.19355613372323166,-0.11360157435297283,5.356396432257609,0.8792817017142545,0.0,100.0,36.0,0.04203300941597812,0.0,-43.50142291474274,10.43095039404208,-0.0019355613372323166
CHILLGUY,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,189,171,90.47619047619048,81,90,0,47.368421052631575,-0.4127219395856554,-0.3328550816183026,5.471546809668553,0.8005258860035008,0.0,100.0,72.0,0.03420798879975598,0.0,-32.047136054455386,12.553326424740533,-0.004127219395856554
CHILLGUY,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,189,177,93.65079365079364,92,85,0,51.9774011299435,-0.23117132981151375,-0.1512318225405299,5.00600140295739,0.8523022434355105,0.0,100.0,36.0,0.03312766131508445,0.0,-43.50142291474274,10.43095039404208,-0.0023117132981151376
CHILLGUY,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,140,129,92.14285714285714,70,59,0,54.263565891472865,-0.10099741105381328,-0.02100581337916491,5.329779174632054,0.9447082923699043,0.0,100.0,72.0,0.038526368012300104,0.0,-32.047136054455386,12.553326424740533,-0.0010099741105381328
CHILLGUY,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,140,131,93.57142857142857,73,58,0,55.72519083969466,-0.15753591348359192,-0.07756694025969585,5.267854711704101,0.8979010176083818,0.0,100.0,36.0,0.037938179187684835,0.0,-43.50142291474274,10.43095039404208,-0.0015753591348359193
CHILLGUY,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,184,168,91.30434782608695,82,86,0,48.80952380952381,-0.5716205674659114,-0.49181729438366484,5.693761276903494,0.73683812332369,0.0,100.0,72.0,0.03092501900461802,0.0,-32.047136054455386,18.989154236175835,-0.005716205674659114
CHILLGUY,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,184,172,93.47826086956522,89,83,0,51.74418604651163,-0.3985058925988025,-0.31863334593717746,5.2101358263064,0.7632582095232027,0.0,100.0,36.0,0.030407425910326125,0.0,-43.50142291474274,11.130611270806734,-0.003985058925988025
CHR,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,868,768,88.47926267281106,402,366,0,52.34375,-0.017700945262005413,0.06232398433172729,3.8172770444391073,0.9862784618240712,0.0,100.0,72.0,0.010754371132892722,0.0,-19.819310264844862,31.70134519848461,-0.00017700945262005415
CHR,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,868,814,93.77880184331798,430,384,0,52.825552825552826,0.001993430156932468,0.08202624065319371,3.3048956316277835,1.0019898914366534,0.0,100.0,36.0,0.01122412622597046,0.0,-36.66047500665096,18.73428914040022,1.993430156932468e-05
CHR,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,1126,991,88.01065719360568,508,483,0,51.26135216952573,0.05217575114553666,0.1322286426025777,3.7742391391370838,1.0421946533380397,0.0,100.0,72.0,0.011231849043824214,0.0,-19.819310264844862,31.70134519848461,0.0005217575114553666
CHR,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,1126,1062,94.31616341030195,555,507,0,52.259887005649716,0.025032474458100872,0.1050745042598048,3.155627972359978,1.0260996186590767,0.0,100.0,36.0,0.011784878281037012,0.0,-36.66047500665096,18.73428914040022,0.00025032474458100873
CHR,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,870,760,87.35632183908046,400,360,0,52.63157894736842,-0.01929846856592153,0.06072582176278357,3.8483593845020803,0.9848742399199539,0.0,100.0,72.0,0.011500809166725938,0.0,-17.85900167877949,31.70134519848461,-0.00019298468565921533
CHR,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,870,805,92.52873563218391,434,371,0,53.91304347826087,-0.06319624092746938,0.016810483265836975,3.169036941110452,0.9372724445172405,0.0,100.0,36.0,0.011467802354621345,0.0,-36.66047500665096,18.73428914040022,-0.0006319624092746938
CHR,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,1075,937,87.16279069767442,480,457,0,51.22732123799359,-0.018139491781993942,0.06188526232293526,3.7019245660312623,0.9853504657058899,0.0,100.0,72.0,0.012931262933624564,0.0,-17.85900167877949,31.70134519848461,-0.00018139491781993944
CHR,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,1075,1001,93.11627906976744,528,473,0,52.74725274725275,-0.04059544469604575,0.039420323433327624,3.0377096368299648,0.9581455444982481,0.0,100.0,36.0,0.013028846907022044,0.0,-36.66047500665096,18.73428914040022,-0.0004059544469604575
CHZ,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,912,814,89.25438596491229,448,366,0,55.03685503685504,0.22360069062666507,0.3037221794984644,3.328716946417262,1.2231844637427522,0.0,100.0,72.0,0.0005026897023062958,0.0,-22.002886861455494,17.352956624378375,0.0022360069062666507
CHZ,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,912,859,94.18859649122807,469,390,0,54.59837019790454,0.06948795619767288,0.14954777530779603,2.9189010131460704,1.0807052233059973,0.0,100.0,36.0,0.00023318917633269676,0.0,-29.02931558402233,15.200272116110861,0.0006948795619767289
CHZ,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,1226,1082,88.25448613376835,580,502,0,53.60443622920518,0.14874275197727077,0.22883428569154735,3.4222654881228376,1.142905639709718,0.0,100.0,72.0,0.0012324868703188138,0.0,-22.002886861455494,26.318429490384297,0.0014874275197727077
CHZ,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,1226,1151,93.88254486133768,593,558,0,51.52041702867072,-0.005694651593498978,0.07433508243947681,2.8873155673417594,0.9936543309531144,0.0,100.0,36.0,0.0010638820814064674,0.0,-29.02931558402233,15.200272116110861,-5.694651593498978e-05
CHZ,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,915,812,88.74316939890711,446,366,0,54.92610837438424,0.2260216826582367,0.3061441403143624,3.6905162033891212,1.2103468681879177,0.0,100.0,72.0,0.0008843825586724495,0.0,-22.002886861455494,29.554805438249694,0.002260216826582367
CHZ,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,915,861,94.09836065573771,472,389,0,54.81997677119629,0.06131378362178865,0.1413703317544905,2.9925816111123105,1.0707977362185535,0.0,100.0,36.0,0.0006971802966797281,0.0,-29.02931558402233,15.200272116110861,0.0006131378362178865
CHZ,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,1150,1016,88.34782608695653,554,462,0,54.52755905511811,0.2325632095323637,0.3126882848463022,3.5404093332750253,1.2251821876992832,0.0,100.0,72.0,0.0016732849901425866,0.0,-22.002886861455494,29.554805438249694,0.0023256320953236372
CHZ,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,1150,1080,93.91304347826087,578,502,0,53.51851851851852,0.07323167758591781,0.1532929947838314,2.912316189303452,1.0869223930922662,0.0,100.0,36.0,0.0014841533356855395,0.0,-29.02931558402233,16.676307973765375,0.0007323167758591781
CKB,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,493,440,89.24949290060852,228,212,0,51.81818181818182,-0.0030984850582328693,0.0769322878569099,3.37513688940626,0.997214564475556,0.0,100.0,72.0,0.003247094131962437,0.0,-22.54137408347623,17.848466412668586,-3.098485058232869e-05
CKB,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,493,459,93.10344827586206,233,226,0,50.76252723311547,-0.06940570704351111,0.010598532369436676,2.992502216092739,0.9235708542442717,0.0,100.0,36.0,0.0033906169840708946,0.0,-30.728032845498493,15.060025181629427,-0.0006940570704351111
CKB,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,713,627,87.9382889200561,312,315,0,49.760765550239235,0.06445214626547281,0.14450995024557106,3.7079276700566233,1.0579727907020882,0.0,100.0,72.0,0.0021782911685145115,0.0,-22.54137408347623,32.35827447600923,0.0006445214626547281
CKB,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,713,662,92.84712482468443,337,325,0,50.90634441087614,-0.05106535052142022,0.028946227969767667,2.8089979676750865,0.9419751988715347,0.0,100.0,36.0,0.0025729029083059575,0.0,-30.728032845498493,15.060025181629427,-0.0005106535052142022
CKB,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,505,438,86.73267326732673,219,219,0,50.0,-0.13341482575032537,-0.0534362002304176,3.143444123883789,0.8833650183821126,0.0,100.0,72.0,0.004398129870275065,0.0,-22.54137408347623,17.848466412668586,-0.0013341482575032538
CKB,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,505,467,92.47524752475248,233,234,0,49.892933618843685,-0.13533009840867233,-0.05535223930439407,2.9141089666323685,0.851289376979275,0.0,100.0,36.0,0.004526730543655082,0.0,-30.728032845498493,15.060025181629427,-0.0013533009840867233
CKB,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,699,607,86.83834048640917,297,310,0,48.92915980230643,-0.10128430021707563,-0.021292817344013205,3.54976995296299,0.9133476968742053,0.0,100.0,72.0,0.003616125545126709,0.0,-22.54137408347623,32.35827447600923,-0.0010128430021707562
CKB,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,699,649,92.84692417739629,328,321,0,50.53929121725732,-0.10374271144875251,-0.023752212333686,2.7682197245243914,0.8832488955695101,0.0,100.0,36.0,0.003736076792190666,0.0,-30.728032845498493,15.060025181629427,-0.0010374271144875252
CLANKER,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,32,28,87.5,10,18,0,35.714285714285715,-1.0275610612304438,-0.9479402373253741,4.179118024170917,0.4898914934323979,0.0,100.0,72.0,0.01412299547311797,0.0,-11.002536546345377,11.808535480090859,-0.010275610612304437
CLANKER,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,32,29,90.625,12,17,0,41.37931034482759,-1.3814108110296246,-1.30193158366309,3.049416110369857,0.26844327231802484,0.0,100.0,36.0,0.012657761342105662,0.0,-10.859619269533717,2.495457860263473,-0.013814108110296246
CLANKER,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,45,38,84.44444444444444,18,20,0,47.368421052631575,0.1999833695321328,0.2800954076952109,5.357307727229085,1.1168694980737959,0.0,100.0,72.0,0.010923046659976577,0.0,-11.002536546345377,18.22971071686262,0.001999833695321328
CLANKER,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,45,41,91.11111111111111,21,20,0,51.21951219512195,-0.17543771767904737,-0.09547590804226437,4.194085729894694,0.8743497938585988,0.0,100.0,36.0,0.008688952038555634,0.0,-10.859619269533717,18.461199474493494,-0.0017543771767904736
CLANKER,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,31,27,87.09677419354838,11,16,0,40.74074074074074,-0.8705822753367704,-0.7908986347906867,4.2193234629055985,0.5426088028558419,0.0,100.0,72.0,0.019397373124042373,0.0,-11.002536546345377,11.808535480090859,-0.008705822753367704
CLANKER,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,31,28,90.32258064516128,13,15,0,46.42857142857143,-1.1197709664285347,-1.0401870412450327,3.1352292164977604,0.34138143979669916,0.0,100.0,36.0,0.01769143857224661,0.0,-10.859619269533717,3.3230727995031266,-0.011197709664285347
CLANKER,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,43,36,83.72093023255815,16,20,0,44.44444444444444,-0.8192856488907652,-0.7395814814833584,4.0345628819169415,0.5598889792170471,0.0,100.0,72.0,0.02193315685054604,0.0,-11.002536546345377,11.808535480090859,-0.008192856488907652
CLANKER,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,43,40,93.02325581395348,19,21,0,47.5,-0.5460204124271308,-0.4662068951852049,2.8842669814706507,0.5701373325929808,0.0,100.0,36.0,0.018177808928553085,0.0,-10.859619269533717,3.4371603063226894,-0.005460204124271308
CLO,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,35,34,97.14285714285714,18,16,0,52.94117647058824,0.14933529697930248,0.22942706780642527,9.597840529665024,1.0467531261215564,0.0,100.0,72.0,0.012293753608132256,0.0,-18.1472331859373,40.03255940408098,0.0014933529697930248
CLO,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,35,35,100.0,18,17,0,51.42857142857142,-0.28927909520358547,-0.2093628403397213,5.097508085189067,0.8486066369535685,0.0,100.0,36.0,0.011942503505042763,0.0,-14.020853462748104,11.099831160442232,-0.002892790952035855
CLO,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,56,49,87.5,25,24,0,51.02040816326531,0.050842524667554866,0.1308948826206031,9.09600284904126,1.0167776772471737,0.0,100.0,72.0,0.009894359231560233,0.0,-24.426336898823305,40.03255940408098,0.0005084252466755487
CLO,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,56,53,94.64285714285714,26,27,0,49.056603773584904,-0.21030461027198605,-0.13035675297317514,5.180782344770395,0.8898873429240802,0.0,100.0,36.0,0.010904697087455105,0.0,-14.020853462748104,11.917796201379858,-0.0021030461027198607
CLO,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,33,32,96.96969696969697,19,13,0,59.375,-0.24812002027029834,-0.16818729518837355,5.756643425162336,0.8992732615246349,0.0,100.0,72.0,0.0203483376522616,0.0,-18.1472331859373,7.681509905953032,-0.0024812002027029836
CLO,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,33,33,100.0,18,15,0,54.54545454545454,-0.5376253174901634,-0.45780844086650996,4.132985737095478,0.6793366826576008,0.0,100.0,36.0,0.019731721359768823,0.0,-14.020853462748104,5.724935270716535,-0.005376253174901634
CLO,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,48,45,93.75,27,18,0,60.0,0.3615904246125046,0.44176713146509083,6.396071219404093,1.1578822597668368,0.0,100.0,72.0,0.014226965611740342,0.0,-24.426336898823305,12.89221129887013,0.003615904246125046
CLO,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,48,47,97.91666666666666,27,20,0,57.446808510638306,0.12145749174077361,0.20153810698356714,4.3119807762153926,1.0873475620573625,0.0,100.0,36.0,0.014587363806800237,0.0,-14.020853462748104,11.917796201379858,0.001214574917407736
COAI,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,31,30,96.7741935483871,20,10,0,66.66666666666666,4.686148882372341,4.768056104814268,14.007140010365017,3.367979938808628,0.0,100.0,72.0,0.0034304811964436244,0.0,-17.126036056389548,64.44459979002099,0.04686148882372341
COAI,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,31,31,100.0,20,11,0,64.51612903225806,1.3624357939954714,1.44301299919515,7.326153550837696,1.6748673005946229,0.0,100.0,36.0,-0.0012084215671341022,0.0,-13.941493268148896,16.880289800193772,0.013624357939954715
COAI,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,57,51,89.47368421052632,29,22,0,56.86274509803921,3.6624019779673405,3.7438995377824527,13.329693499897322,2.422175458096082,0.0,100.0,72.0,-0.005706483288720683,0.0,-17.126036056389548,64.44459979002099,0.0366240197796734
COAI,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,57,55,96.49122807017544,36,19,0,65.45454545454545,2.4182634407331696,2.4992631459915664,9.39651357906997,2.2374384752396304,0.0,100.0,36.0,-0.010239936372219932,0.0,-13.941493268148896,46.28360602336906,0.024182634407331698
COAI,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,31,29,93.54838709677419,22,7,0,75.86206896551724,2.9117144871247342,2.992911651785449,8.900399293661017,2.4023495669912327,0.0,100.0,72.0,0.0026675034272610563,0.0,-17.126036056389548,24.001939264853785,0.029117144871247343
COAI,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,31,30,96.7741935483871,21,9,0,70.0,2.038724743258909,2.119572572287824,8.40873751063907,1.908869544889746,0.0,100.0,36.0,-0.002100596836129842,0.0,-13.941493268148896,21.847322225224268,0.02038724743258909
COAI,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,51,46,90.19607843137256,30,16,0,65.21739130434783,2.4805007076953483,2.561525317822478,9.86163521728668,1.9621037919340176,0.0,100.0,72.0,-0.006545110639795947,0.0,-17.126036056389548,27.171443452669646,0.024805007076953482
COAI,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,51,47,92.15686274509804,32,15,0,68.08510638297872,2.8140749671433327,2.8952330603674805,10.471892796270984,2.252879567963222,0.0,100.0,36.0,-0.010991737010368485,0.0,-13.941493268148896,46.28360602336906,0.02814074967143333
COMBO,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,325,285,87.6923076923077,133,152,0,46.666666666666664,-0.1637179984250828,-0.08375149902469271,3.660507294351502,0.8701680618877661,0.0,100.0,72.0,0.005716881689384364,0.0,-18.52147016146188,14.765118075401764,-0.001637179984250828
COMBO,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,36,325,301,92.61538461538461,165,136,0,54.81727574750831,0.04751328826043008,0.12756431398602455,2.896020987199271,1.0546473426664893,0.0,100.0,36.0,0.006145364687890406,0.0,-16.516916149038817,13.845127673279178,0.0004751328826043008
COMBO,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,72,445,392,88.08988764044943,177,215,0,45.1530612244898,-0.2145968409805583,-0.13465070126106274,3.587071982168691,0.8351301431211582,0.0,100.0,72.0,0.006466111501332017,0.0,-18.52147016146188,15.155650154610703,-0.002145968409805583
COMBO,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time36,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,36,445,414,93.03370786516854,213,201,0,51.449275362318836,-0.037969746614550895,0.04204707221433482,2.940545601437111,0.9596620672995669,0.0,100.0,36.0,0.006583328794956608,0.0,-16.516916149038817,20.932729306508605,-0.00037969746614550893
COMBO,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,331,281,84.89425981873111,120,161,0,42.704626334519574,-0.3656432280660753,-0.28575753107850665,3.8878095018259513,0.7465405318115906,0.0,100.0,72.0,0.006200224824461912,0.0,-18.52147016146188,14.765118075401764,-0.003656432280660753
COMBO,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,36,331,305,92.14501510574019,165,140,0,54.09836065573771,-0.014334465948862327,0.06569181077544782,3.005071953380698,0.9846045256153906,0.0,100.0,36.0,0.00664562564366069,0.0,-16.516916149038817,13.845127673279178,-0.00014334465948862327
COMBO,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,72,430,366,85.11627906976744,163,203,0,44.53551912568306,-0.2808553614640123,-0.20093573575831558,3.744633678866921,0.7977240653709292,0.0,100.0,72.0,0.008537067003020761,0.0,-18.52147016146188,15.155650154610703,-0.002808553614640123
COMBO,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,36,430,395,91.86046511627907,209,186,0,52.911392405063296,-0.015402422175550797,0.06462342719532733,3.0109161596972864,0.983589825186055,0.0,100.0,36.0,0.008246288843748633,0.0,-16.516916149038817,20.932729306508605,-0.00015402422175550797
COMMON,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,72,26,23,88.46153846153845,12,11,0,52.17391304347826,0.3785991099183211,0.45878262296750805,2.460220303113036,1.603377936701857,0.0,100.0,72.0,0.0062280548104348445,0.0,-3.2863868657969766,9.265942578840244,0.003785991099183211
