rank,candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct,robust_pass
42,bear_body20_range22_vol20_cp20__all__slip1bps__ds2atr__time36,bear_body20_range22_vol20_cp20,all,1.0,2.0,2atr,36,260734,260734,100.0,86902,173832,0,33.32975369533701,-0.06038763014487664,0.019620217942300257,3.1797993097652775,0.9196193923486946,61.54970199513681,38.45029800486319,19.136177100032985,0.007531856725068123,1.1522932520993692,-46.562469397336564,317.7092417958204,-0.0006038763014487665,597,180,30.15075376884422,26,23.076923076923077,233240.0,-0.09411028372334918,0.8716507433069585,33.221574344023324,27494.0,0.225691940693958,1.2495848329121801,34.24747217574743,3966.0,0.05790170786001513,1.0998591369325248,43.79727685325265,False
43,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,12,199759,199759,100.0,94074,105685,0,47.09374796629939,-0.037509368039191145,0.042507635014814804,2.9049156310088473,0.942560681523341,32.541712763880476,67.45828723611952,9.557962344625274,0.006963800310173305,1.6558531593074826,-52.05836583294825,236.34811794682605,-0.00037509368039191144,596,200,33.557046979865774,26,30.76923076923077,178126.0,-0.07633708502587977,0.8806746779511913,47.194121015460965,21633.0,0.28219783465904275,1.3701297659366538,46.267276845560026,2681.0,0.04617227278378863,1.1154727632843584,55.240581872435655,False
44,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,12,199734,199734,100.0,100656,99078,0,50.395025383760405,-0.038387528379776194,0.04162912326953169,2.7622981657119707,0.9436774564990111,15.66032823655462,84.33967176344538,10.897708952907367,0.006931887117829556,2.7447545317968194,-65.1624329017058,234.5902654915125,-0.0003838752837977619,596,211,35.40268456375839,26,38.46153846153847,178125.0,-0.06672249099510864,0.8999420251378611,50.60154385964913,21609.0,0.19518020801969196,1.2430736599196703,48.692674348651025,2681.0,0.042976253275005795,1.1049391203718777,57.180156657963444,False
45,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,24,260736,260736,100.0,132600,128136,0,50.8560382916053,-0.01923047308805944,0.060793844449720406,4.279337589694425,0.9774433720445342,0.0,100.0,24.0,0.0075326690353270526,0.0,-90.52024212464255,358.23192619199614,-0.0001923047308805944,597,255,42.71356783919598,26,53.84615384615385,233240.0,-0.0011648523976302294,0.9984777879823755,50.97496141313669,27496.0,-0.17247550399567185,0.8917377145451698,49.84725050916497,3966.0,0.03211104020360634,1.0575036899410408,54.03429147755925,False
46,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,2.0,2atr,12,198583,198583,100.0,82279,116304,0,41.43305318179301,-0.04190717977739287,0.03810806344798636,2.8875613963903284,0.9299672919124788,47.72563613199519,52.27436386800481,8.102370293529658,0.007809917635935469,1.1133195642326956,-46.562469397336564,316.8244682305964,-0.0004190717977739287,597,185,30.98827470686767,26,34.61538461538461,177425.0,-0.07607669989355022,0.8701544266965753,41.372410877835705,21158.0,0.24462874548062857,1.3479004563484585,41.941582380187164,2687.0,0.030168682590801143,1.0759356824415205,51.28395980647562,False
47,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time72,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,72,276715,276715,100.0,73298,203417,0,26.488625481090654,-0.06872515135736411,0.011279360386790595,3.5863609551746305,0.9193831225341991,70.91339464792296,29.086605352077044,31.036589993314422,0.0064919360155465625,1.151592812562667,-46.562469397336564,340.6045895410458,-0.0006872515135736411,597,183,30.65326633165829,26,30.76923076923077,246756.0,-0.10222727734523146,0.876934489478288,26.32681677446546,29959.0,0.20721365168219613,1.2007519788324432,27.821355852999098,4165.0,0.027890292689068136,1.0407918573309949,33.70948379351741,False
48,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time36,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,36,276715,276715,100.0,91248,185467,0,32.975444048931216,-0.06590728392618811,0.014098355415978262,3.1887765333889466,0.9128180248278364,61.78053231664348,38.21946768335652,19.089763836438213,0.0064919360155465625,1.151592812562667,-46.562469397336564,317.7092417958204,-0.0006590728392618812,597,177,29.64824120603015,26,23.076923076923077,246756.0,-0.09685928734678931,0.8684923304058753,32.87498581594774,29959.0,0.18902754554254791,1.206333835244473,33.80286391401582,4165.0,0.026414003143809466,1.044590202919082,41.752701080432175,False
49,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,2.0,2atr,12,199764,199764,100.0,82480,117284,0,41.288720690414685,-0.04669932351922435,0.03331400208160828,2.8720550947572616,0.9218072622588068,47.89301375623236,52.10698624376765,8.077536493061812,0.006953711783034776,1.1058726479037786,-46.562469397336564,316.8244682305964,-0.0004669932351922435,596,166,27.85234899328859,26,34.61538461538461,178126.0,-0.07971982907197635,0.8635054483689621,41.24383863108137,21638.0,0.22512850585916055,1.3189917798764108,41.65819391810703,2681.0,0.014083022187243418,1.0350961541427663,50.05594927265945,False
50,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time24,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,24,276718,276718,100.0,139449,137269,0,50.39390281803136,-0.019995568904737165,0.06002844247225165,4.289024174509093,0.9765142271759664,0.0,100.0,24.0,0.006493508652187033,0.0,-90.52024212464255,358.23192619199614,-0.00019995568904737166,597,257,43.04857621440536,26,53.84615384615385,246756.0,0.004043757485561337,1.0053300088060613,50.565741055941906,29962.0,-0.21797460978199823,0.865026440087067,48.9787063613911,4165.0,0.005052907311132429,1.0087524010800397,51.95678271308524,False
51,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,6,198584,198584,100.0,102461,96123,0,51.59579825162148,-0.022573357908827682,0.05744962193994829,3.8409146854014664,0.9611310000356755,0.0,100.0,6.0,0.00781203953211905,0.0,-87.37218117231097,371.8989361063894,-0.00022573357908827683,597,238,39.86599664991625,26,46.15384615384615,177425.0,-0.03848466270565628,0.9269653283061159,51.74186275891222,21159.0,0.11084803504817942,1.1074072288768768,50.37100051987334,2687.0,0.0032458176395424943,1.010496233549559,52.4004465947153,False
52,bear_body20_range22_vol20_cp20__all__slip1bps__ds3atr__time24,bear_body20_range22_vol20_cp20,all,1.0,3.0,3atr,24,260728,260728,100.0,114496,146232,0,43.91396397778528,-0.04384744488889796,0.03616702191987002,3.165751354775177,0.9437165492697804,40.33168666196189,59.668313338038104,17.528343714522414,0.00753563568439598,1.7256257285557357,-52.05836583294825,285.96712035692985,-0.00043847444888897965,597,201,33.66834170854271,26,23.076923076923077,233239.0,-0.07998926207853718,0.8950123406282867,43.90818002135149,27489.0,0.2628090831584758,1.2842401778664896,43.96303976135909,3965.0,-0.006970468693455212,0.9877778592219637,50.51702395964691,False
53,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.0,no_stop,6,199766,199766,100.0,102664,97102,0,51.3921287906851,-0.022175909799839424,0.05784722909179732,3.8502524189013725,0.9616317529238017,0.0,100.0,6.0,0.006956930887179586,0.0,-87.37218117231097,371.8989361063894,-0.00022175909799839426,596,231,38.758389261744966,26,38.46153846153847,178126.0,-0.03923238446931924,0.925228998047215,51.533184375105265,21640.0,0.11822157665929943,1.1163025706407133,50.23105360443623,2681.0,-0.010701827117156311,0.9659752509323832,50.72734054457292,False
54,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,5.0,5atr,6,198553,198553,100.0,101534,97019,0,51.136976021515665,-0.042329600101498936,0.03768547408813633,2.569774025837163,0.9255812871276381,10.531193182676665,89.46880681732333,5.665792005157313,0.007788092523726069,2.7632561085671514,-65.1624329017058,194.0565933010223,-0.0004232960010149894,597,208,34.84087102177554,26,34.61538461538461,177424.0,-0.07350348923420347,0.868096662759543,51.305911263414195,21129.0,0.21944313431475185,1.3295958076950734,49.718396516635906,2687.0,-0.014910619315612647,0.9542626012603407,52.25158168961668,False
55,bear_body20_range22_vol20_cp20__all__slip1bps__ds5atr__time24,bear_body20_range22_vol20_cp20,all,1.0,5.0,5atr,24,260702,260702,100.0,127817,132885,0,49.02800899110862,-0.04017210754877988,0.03984382998321341,3.0802321570073286,0.9514860333231348,21.20275256806622,78.79724743193378,20.927380687528288,0.0075112694806862045,2.8640219074372104,-65.1624329017058,235.5001451713859,-0.0004017210754877988,597,222,37.185929648241206,26,38.46153846153847,233238.0,-0.067023417587735,0.9171498352261008,49.13650434320308,27464.0,0.18786262340322335,1.1897415224400656,48.10661229245558,3965.0,-0.016247201375892986,0.9730103669125446,53.46784363177805,False
56,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time24,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,24,276709,276709,100.0,120490,156219,0,43.543939662244455,-0.04849107733550264,0.03152153127700816,3.1861437518708065,0.9380391231697879,40.3893621096531,59.610637890346894,17.55325992287927,0.006495474176514859,1.724737574339765,-52.05836583294825,285.96712035692985,-0.0004849107733550264,597,219,36.68341708542713,26,23.076923076923077,246755.0,-0.08221374603798184,0.8922610322923746,43.58047455978602,29954.0,0.2293094540018901,1.2430533651918076,43.24297255792215,4164.0,-0.024849900523932194,0.957304836164597,48.53506243996157,False
57,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,5.0,5atr,6,199734,199734,100.0,101718,98016,0,50.92673255429722,-0.041586128438296566,0.03842924325900703,2.559599277744634,0.9263651722685798,10.576566833889073,89.42343316611094,5.660613616109425,0.006931887117829556,2.7447545317968194,-65.1624329017058,194.0565933010223,-0.00041586128438296564,596,205,34.395973154362416,26,30.76923076923077,178125.0,-0.07206857077165936,0.8696336100954095,51.09501754385965,21609.0,0.20968348332671996,1.3161528754599843,49.53954370863992,2681.0,-0.026070713962013867,0.9207007019115433,50.61544199925401,False
58,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,3.0,3atr,6,198578,198578,100.0,97622,100956,0,49.16053137809828,-0.03092428598493223,0.04909535215593016,2.7918834298917248,0.9433629398919838,23.48648893633736,76.51351106366265,5.226545740212914,0.007820087720848851,1.6670062359997595,-52.05836583294825,248.01097944791496,-0.00030924285984932227,597,200,33.50083752093803,26,26.923076923076923,177425.0,-0.0715514240448597,0.8663559325479657,49.266450612935046,21153.0,0.3098439251568742,1.4878775618259867,48.272112702689924,2687.0,-0.026319096215952624,0.9213960702042729,51.65612206922218,False
59,bear_body20_range22_vol20_cp20__all__slip1bps__ds2atr__time24,bear_body20_range22_vol20_cp20,all,1.0,2.0,2atr,24,260734,260734,100.0,95745,164989,0,36.72133285263909,-0.05338726540826287,0.026623383945315198,3.0695194289347456,0.9230509482579801,55.77676866078072,44.22323133921928,14.17180344719139,0.007531856725068123,1.1522932520993692,-46.562469397336564,334.1080004257639,-0.0005338726540826287,597,181,30.318257956448914,26,23.076923076923077,233240.0,-0.08377471613562491,0.8762007433380422,36.61807580174927,27494.0,0.2043987609120216,1.2436559590969345,37.597293955044734,3966.0,-0.03240382005833199,0.9403317084668913,44.52849218356027,False
60,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,3.0,3atr,6,199759,199759,100.0,97624,102135,0,48.87088942175321,-0.034818687981748676,0.04519939177496132,2.782160461783968,0.9362224401791563,23.62246507040984,76.37753492959015,5.214608603367057,0.006963800310173305,1.6558531593074826,-52.05836583294825,248.01097944791496,-0.00034818687981748677,596,195,32.718120805369125,26,26.923076923076923,178126.0,-0.07452402900469027,0.8606177062912764,48.97993555123901,21633.0,0.29211486608160325,1.4573564012184919,47.97300420653631,2681.0,-0.03342725388128684,0.8999843776024798,50.01864975755315,False
61,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time12,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,12,276718,276718,100.0,137751,138967,0,49.78028173085958,-0.0032371074884099365,0.0767936099555723,3.3213637826263174,0.9950118754386509,0.0,100.0,12.0,0.006493508652187033,0.0,-82.71277106881737,336.450129140932,-3.237107488409937e-05,597,263,44.0536013400335,26,38.46153846153847,246756.0,-0.03354819853891136,0.9458826219750759,49.96595827457083,29962.0,0.24639387786829295,1.2774123223196034,48.251118082905016,4165.0,-0.03751831341495658,0.9225173229324328,52.581032412965186,False
62,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,12,260736,260736,100.0,130709,130027,0,50.13078362788414,-0.002980205654747906,0.07705061459108851,3.359076417539986,0.9954552706726427,0.0,100.0,12.0,0.0075326690353270526,0.0,-82.71277106881737,336.450129140932,-2.980205654747906e-05,597,264,44.221105527638194,26,34.61538461538461,233240.0,-0.03354151294919864,0.9464583315059053,50.29454638998456,27496.0,0.2562618409468556,1.2834007238740408,48.74163514693046,3966.0,-0.03884561913986884,0.9193964260697842,53.70650529500757,False
63,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time24,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,24,276683,276683,100.0,134562,142121,0,48.63399630624216,-0.03881681922523025,0.04119966063902537,3.1148342909784996,0.9530142571733744,20.983580487417008,79.01641951258298,20.989775302421904,0.006472417601883417,2.8632358336117445,-65.1624329017058,235.5001451713859,-0.0003881681922523025,597,225,37.68844221105528,26,30.76923076923077,246754.0,-0.062387124582126016,0.9223754334232814,48.79434578568129,29929.0,0.15551199657334186,1.1538008604148007,47.311971666276854,4164.0,-0.042706897802390405,0.9311065808236376,51.32084534101825,False
64,bear_body20_range22_vol20_cp20__all__slip1bps__ds3atr__time12,bear_body20_range22_vol20_cp20,all,1.0,3.0,3atr,12,260728,260728,100.0,121274,139454,0,46.513608051302505,-0.04993272301636427,0.03007930870711862,2.7316287788222873,0.9231964923910202,30.333911202479214,69.66608879752079,9.776752017428125,0.00753563568439598,1.7256257285557357,-52.05836583294825,236.34811794682605,-0.0004993272301636427,597,186,31.155778894472363,26,23.076923076923077,233239.0,-0.08092872206742242,0.8725226206736508,46.60712831044551,27489.0,0.21306250499010254,1.2732081917888267,45.720106224307905,3965.0,-0.04282847642504588,0.9103669977767158,51.727616645649434,False
65,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time24,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,24,276715,276715,100.0,100550,176165,0,36.3370254594077,-0.060896007848086624,0.019111636806636047,3.05654987466245,0.9127854163988609,56.03201850279168,43.96798149720832,14.154118858753591,0.0064919360155465625,1.151592812562667,-46.562469397336564,334.1080004257639,-0.0006089600784808662,597,182,30.485762144053602,26,23.076923076923077,246756.0,-0.08992366307958902,0.8677153229138841,36.2394430125306,29959.0,0.1781890114884936,1.2095697164766246,37.140759037351046,4165.0,-0.04288808336587435,0.9223308021013326,42.6890756302521,False
66,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time12,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,12,276709,276709,100.0,127799,148910,0,46.185342724667436,-0.05637576813915477,0.023633685334979285,2.716116657246874,0.913323541485029,30.064797314145906,69.9352026858541,9.789912868753817,0.006495474176514859,1.724737574339765,-52.05836583294825,236.34811794682605,-0.0005637576813915477,597,186,31.155778894472363,26,23.076923076923077,246755.0,-0.08577218218027666,0.8646919579583772,46.307470973232554,29954.0,0.1857859513880222,1.2362343677834005,45.17927488816185,4164.0,-0.04361031017043252,0.9095598611746543,50.57636887608069,False
67,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,2.0,2atr,6,198583,198583,100.0,89578,109005,0,45.10859439126209,-0.03768805073966652,0.04232888081265854,2.811466510091861,0.9264103054337242,37.943328482297076,62.056671517702924,4.649617540272833,0.007809917635935469,1.1133195642326956,-46.562469397336564,347.2721415277827,-0.0003768805073966652,597,175,29.313232830820766,26,23.076923076923077,177425.0,-0.06965802972372503,0.8606670875114251,45.1261096237847,21158.0,0.2304031450844461,1.3749884098585738,44.961716608375085,2687.0,-0.05140677346921309,0.8521374521752078,48.79047264607369,False
68,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time12,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,12,276683,276683,100.0,135743,140940,0,49.06083857699967,-0.050072721461407815,0.02993925424028827,2.6241115317852337,0.9250229841127136,13.654615570887984,86.34538442911202,11.053031808965494,0.006472417601883417,2.8632358336117445,-65.1624329017058,234.5902654915125,-0.0005007272146140782,597,206,34.505862646566165,26,26.923076923076923,246754.0,-0.07231046619631608,0.8888540828496486,49.28228113829968,29929.0,0.13326960418654368,1.1645170410566976,47.235123124728524,4164.0,-0.057112773031287374,0.8862565868516984,52.305475504322764,False
69,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__ds2atr__time6,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,2.0,2atr,6,199764,199764,100.0,89479,110285,0,44.79235497887507,-0.04175016117757894,0.03826514488037321,2.8001536986408193,0.9184878063403011,38.100458541078474,61.899541458921526,4.638127991029415,0.006953711783034776,1.1058726479037786,-46.562469397336564,347.2721415277827,-0.0004175016117757894,596,160,26.845637583892618,26,23.076923076923077,178126.0,-0.073289963307095,0.8533151100286087,44.78852048549903,21638.0,0.21788838185422504,1.3539830937523067,44.823920879933446,2681.0,-0.057209206979424984,0.8346892574030748,47.407683700111896,False
70,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time12,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,12,276715,276715,100.0,113071,163644,0,40.86189762029525,-0.0664561333824432,0.013549286332089619,2.657619754012323,0.8899975718675922,46.09110456606979,53.90889543393021,8.309036373163725,0.0064919360155465625,1.151592812562667,-46.562469397336564,316.8244682305964,-0.000664561333824432,597,154,25.795644891122276,26,23.076923076923077,246756.0,-0.09179100424924355,0.8439037930190976,40.84804422182236,29959.0,0.14221342820533256,1.1930476416479672,40.97600053406322,4165.0,-0.05812873033293561,0.876562308749811,46.07442977190877,False
71,bear_body20_range22_vol20_cp20__all__slip1bps__ds5atr__time12,bear_body20_range22_vol20_cp20,all,1.0,5.0,5atr,12,260702,260702,100.0,128753,131949,0,49.387039608441825,-0.050604459479088024,0.029407303442288906,2.635899913843648,0.9249987787904269,14.05896387446203,85.94103612553798,11.034100237052266,0.0075112694806862045,2.8640219074372104,-65.1624329017058,234.5902654915125,-0.0005060445947908803,597,192,32.1608040201005,26,26.923076923076923,233238.0,-0.07439578938209779,0.8871055603752536,49.58668827549542,27464.0,0.15144339239675653,1.187360422536654,47.691523448878534,3965.0,-0.06053052907862955,0.879364755747978,53.3921815889029,False
72,bear_body20_range22_vol20_cp20__all__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,all,1.0,0.0,no_stop,6,260736,260736,100.0,130857,129879,0,50.18754602356407,-0.033080933902618605,0.04693784123387491,3.454939601261809,0.9406348387531689,0.0,100.0,6.0,0.0075326690353270526,0.0,-87.37218117231097,371.8989361063894,-0.00033080933902618603,597,226,37.85594639865997,26,38.46153846153847,233240.0,-0.04408016370761065,0.9136948370660175,50.353284170811186,27496.0,0.060222105074554125,1.0632807002365814,48.78164096595869,3966.0,-0.061968042408485004,0.8314292952359548,47.655068078668684,False
73,bear_body20_range22_vol20_cp20__all__slip1bps__ds2atr__time12,bear_body20_range22_vol20_cp20,all,1.0,2.0,2atr,12,260734,260734,100.0,107330,153404,0,41.16455851557526,-0.05774718396285906,0.02226172072543111,2.683786276156258,0.9039731851634591,46.036957205427754,53.963042794572246,8.30937660604294,0.007531856725068123,1.1522932520993692,-46.562469397336564,316.8244682305964,-0.0005774718396285906,597,154,25.795644891122276,26,19.230769230769234,233240.0,-0.08401493395436864,0.8566285132069734,41.14088492539873,27494.0,0.16509016265893792,1.225607712054314,41.365388812104456,3966.0,-0.06228787263229384,0.867285918748692,47.07513867876954,False
74,bear_range25_body08_vol15_cp20__all__slip1bps__dsno_stop__time6,bear_range25_body08_vol15_cp20,all,1.0,0.0,no_stop,6,276718,276718,100.0,137255,139463,0,49.6010378797187,-0.03782510911658518,0.04219176759045098,3.4005103337561624,0.9318627971801358,0.0,100.0,6.0,0.006493508652187033,0.0,-87.37218117231097,371.8989361063894,-0.0003782510911658518,597,210,35.175879396984925,26,38.46153846153847,246756.0,-0.05015986793889849,0.9018159425646242,49.771434129261294,29962.0,0.06375942288924652,1.0693335191892301,48.19771710833723,4165.0,-0.07049193755368761,0.8109221071003613,46.242496998799524,False
75,bear_body20_range22_vol20_cp20__all__slip1bps__ds5atr__time6,bear_body20_range22_vol20_cp20,all,1.0,5.0,5atr,6,260702,260702,100.0,129875,130827,0,49.81741605357842,-0.0508853129795383,0.029126337555483873,2.3881431763244114,0.9076012271503368,9.19287155449517,90.80712844550483,5.7058864143734995,0.0075112694806862045,2.8640219074372104,-65.1624329017058,194.0565933010223,-0.000508853129795383,597,187,31.32328308207705,26,30.76923076923077,233238.0,-0.07414278781234789,0.8619385599255833,49.999142506795636,27464.0,0.1466287751013977,1.21985029124767,48.27410428196912,3965.0,-0.07374702684949466,0.805164265018482,47.540983606557376,False
76,bear_range25_body08_vol15_cp20__all__slip1bps__ds5atr__time6,bear_range25_body08_vol15_cp20,all,1.0,5.0,5atr,6,276683,276683,100.0,136252,140431,0,49.24480362002725,-0.05449652538642553,0.02551368008560875,2.3573109315819076,0.900572808072751,8.999830130510368,91.00016986948964,5.709656899773387,0.006472417601883417,2.8632358336117445,-65.1624329017058,194.0565933010223,-0.0005449652538642553,597,180,30.15075376884422,26,34.61538461538461,246754.0,-0.07720545981205246,0.8555169153469687,49.4334438347504,29929.0,0.1327305923008056,1.200664296509515,47.68953189214474,4164.0,-0.07860520354236328,0.7932932344449868,46.18155619596542,False
77,bear_body20_range22_vol20_cp20__all__slip1bps__ds3atr__time6,bear_body20_range22_vol20_cp20,all,1.0,3.0,3atr,6,260728,260728,100.0,125523,135205,0,48.1432757509742,-0.0463387511982337,0.033674718689241975,2.565885376521873,0.9136436348478904,21.426544137952195,78.57345586204781,5.300853763308889,0.00753563568439598,1.7256257285557357,-52.05836583294825,248.01097944791496,-0.000463387511982337,597,180,30.15075376884422,26,26.923076923076923,233239.0,-0.07674995080843032,0.8534239595371809,48.27151548411715,27489.0,0.21169456343244208,1.3273276256309599,47.0551857106479,3965.0,-0.08221148872662974,0.7864225284112271,47.08701134930643,False
78,bear_range25_body08_vol15_cp20__all__slip1bps__ds3atr__time6,bear_range25_body08_vol15_cp20,all,1.0,3.0,3atr,6,276709,276709,100.0,131581,145128,0,47.55212154284826,-0.05415749395212616,0.02585284718674856,2.524579410081238,0.8993301218151297,21.26819149359074,78.73180850640927,5.3024621533813505,0.006495474176514859,1.724737574339765,-52.05836583294825,248.01097944791496,-0.0005415749395212615,597,174,29.145728643216078,26,23.076923076923077,246755.0,-0.08344341607820287,0.8409500501106222,47.68819274178841,29954.0,0.1870940155030407,1.2888058738466195,46.431194498230624,4164.0,-0.0867021324913282,0.775796306072709,45.725264169068204,False
79,bear_body20_range22_vol20_cp20__all__slip1bps__ds2atr__time6,bear_body20_range22_vol20_cp20,all,1.0,2.0,2atr,6,260734,260734,100.0,116184,144550,0,44.560356531944436,-0.05224723874647306,0.02776386680024709,2.56795648443093,0.8973377184908017,35.89366941020351,64.1063305897965,4.743999631808663,0.007531856725068123,1.1522932520993692,-46.562469397336564,347.2721415277827,-0.0005224723874647306,597,152,25.4606365159129,26,23.076923076923077,233240.0,-0.07620666158117957,0.8460191276465512,44.60684273709484,27494.0,0.15100786352918558,1.240533398904116,44.16599985451371,3966.0,-0.10605793629825654,0.7342549780485323,44.730206757438225,False
80,bear_range25_body08_vol15_cp20__all__slip1bps__ds2atr__time6,bear_range25_body08_vol15_cp20,all,1.0,2.0,2atr,6,276715,276715,100.0,121854,154861,0,44.035921435411886,-0.05964513563819734,0.02036300956562888,2.5202477885083376,0.8832473460033673,35.8133819995302,64.18661800046979,4.746739425040204,0.0064919360155465625,1.151592812562667,-46.562469397336564,347.2721415277827,-0.0005964513563819734,597,145,24.288107202680067,26,23.076923076923077,246756.0,-0.08307095758172948,0.8327523642749376,44.07106615441975,29959.0,0.13330062755477348,1.2123961190557948,43.746453486431456,4165.0,-0.10971867304715312,0.725679339842838,43.601440576230495,False
81,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
82,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
83,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
84,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
85,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,0.0,no_stop,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
86,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
87,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
88,bear_body20_range22_vol20_cp20__below_ema_slope_up__slip1bps__ds2atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,1.0,2.0,2atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,False
