period,candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
ALL,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,36,260702,260702,100.0,123607,137095,0,47.41313837254797,-0.07091400575268506,0.009089630099354692,3.3447387943241864,0.9256731738228581,27.3507683101779,72.64923168982209,29.92690888447346,0.007511269480686202,2.863735562515452,-65.15941571538383,232.49853507007847,-0.0007091400575268506
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,36,233238,233238,100.0,110896,122342,0,47.546283195705676,-0.10075933061435662,-0.020767637669424382,2.765640201246902,0.8919278269118422,27.381901748428643,72.61809825157137,29.896084686028864,0.006854306340527248,2.7746265402848542,-55.77544944078719,200.6741694369459,-0.0010075933061435662
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,36,229273,229273,100.0,108638,120635,0,47.38368669664548,-0.1040453329225322,-0.024054954904493983,2.7678885759759115,0.8889276946401414,27.531807059706114,72.46819294029389,29.85865758288154,0.006747787789106024,2.778898892135568,-55.77544944078719,200.6741694369459,-0.001040453329225322
2025Q4,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,36,27464,27464,100.0,12711,14753,0,46.282406058840664,0.1825473939009177,0.26265245488287103,6.416095373604049,1.1602988067780637,27.08636760850568,72.91363239149432,30.188683367317214,0.013090528470068453,3.620493868917293,-65.15941571538383,232.49853507007847,0.001825473939009177
2026,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time36,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,36,3965,3965,100.0,2258,1707,0,56.94829760403531,0.08925116300540066,0.16931889056162547,2.6253800744949745,1.1316730556032815,18.71374527112232,81.28625472887768,32.06027742749054,0.013013657624259446,2.5275811617555397,-42.84577069240332,65.65016637178893,0.0008925116300540066
ALL,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,72,260702,260702,100.0,114575,146127,0,43.94864634717033,-0.054262127247003446,0.025748172021805304,3.927141273902218,0.9542335360635581,38.617655407323305,61.382344592676695,54.0063635875444,0.007511269480686202,2.863735562515452,-65.15941571538383,229.88682225493227,-0.0005426212724700345
EX_2025Q4,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,72,233238,233238,100.0,102494,130744,0,43.94395424416261,-0.08464607911472233,-0.004647938290038277,3.369233868287558,0.9270901726592806,38.63392757612396,61.36607242387604,53.956782342499935,0.006854306340527248,2.7746265402848542,-55.87567249848333,125.6376582857278,-0.0008464607911472233
PRE_2025Q4,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,72,229273,229273,100.0,100438,128835,0,43.80716438481635,-0.08849952476453693,-0.008502925934910782,3.3740249734608687,0.9241179819419797,38.83492604885879,61.16507395114121,53.85546488247635,0.006747787789106024,2.778898892135568,-55.87567249848333,125.6376582857278,-0.0008849952476453693
2025Q4,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,72,27464,27464,100.0,12081,15383,0,43.98849402854646,0.20377356186321402,0.28388711670989775,7.065298823672375,1.1460671979079637,38.47946402563356,61.52053597436644,54.42743227497815,0.013090528470068453,3.620493868917293,-65.15941571538383,229.88682225493227,0.00203773561863214
2026,bear_body20_range22_vol20_cp20__all__slip2bps__ds5atr__time72,bear_body20_range22_vol20_cp20,all,2.0,5.0,5atr,72,3965,3965,100.0,2056,1909,0,51.85372005044137,0.13817637850695066,0.2182636839805428,3.071329234513677,1.161797722364533,27.011349306431278,72.98865069356873,59.815384615384616,0.013013657624259446,2.5275811617555397,-42.84577069240332,78.0314747248335,0.0013817637850695066
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,6,198584,198584,100.0,104472,94112,0,52.608467953108004,-0.002567872031823955,0.07746311321346143,3.841682945164523,0.9955051159399556,0.0,100.0,6.0,0.0078120395321190465,0.0,-87.36964735516372,371.99333333333334,-2.567872031823955e-05
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,6,177425,177425,100.0,93628,83797,0,52.770466394251095,-0.018482359407869835,0.06154225749512821,2.0058623280522325,0.9642846571468943,0.0,100.0,6.0,0.006938744905933548,0.0,-70.10992307263712,44.05779667721518,-0.00018482359407869835
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,6,174738,174738,100.0,92176,82562,0,52.75097574654626,-0.019124190199629548,0.060900169868317776,2.0099239270180105,0.9632817391165629,0.0,100.0,6.0,0.006808875437650428,0.0,-70.10992307263712,40.91535272277227,-0.00019124190199629548
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,6,21159,21159,100.0,10844,10315,0,51.25005907651591,0.1308802078724693,0.2109645937099533,10.235007741281205,1.128013658447375,0.0,100.0,6.0,0.015134895009739073,0.0,-87.36964735516372,371.99333333333334,0.001308802078724693
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,6,2687,2687,100.0,1452,1235,0,54.03796055080014,0.023256467868091303,0.10329778698288462,1.7207636596964522,1.0775346635902097,0.0,100.0,6.0,0.015384271943096144,0.0,-58.68232758067621,44.05779667721518,0.00023256467868091303
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,12,198584,198584,100.0,103472,95112,0,52.104902711195265,0.03529678137535164,0.11534291854276878,3.649680407643139,1.0534713946403158,0.0,100.0,12.0,0.0078120395321190465,0.0,-82.7093052764519,336.5374358974359,0.0003529678137535164
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,12,177425,177425,100.0,92651,84774,0,52.21981118782584,-0.00441074089943096,0.0756195069033304,2.2564631645803126,0.9929946635188484,0.0,100.0,12.0,0.006938744905933548,0.0,-82.7093052764519,85.31738317757011,-4.41074089943096e-05
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,12,174738,174738,100.0,91036,83702,0,52.0985704311598,-0.0062613784449827735,0.07376812880653986,2.259869924727153,0.9901190351807925,0.0,100.0,12.0,0.006808875437650428,0.0,-82.7093052764519,85.31738317757011,-6.261378444982773e-05
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,12,21159,21159,100.0,10821,10338,0,51.141358287253645,0.36825708855448597,0.4484364631397417,9.06614796569149,1.402163212511603,0.0,100.0,12.0,0.015134895009739073,0.0,-82.12093107617896,336.5374358974359,0.0036825708855448597
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,12,2687,2687,100.0,1615,1072,0,60.104205433569035,0.11593786477032425,0.19601627127883603,2.018997301794678,1.3168363152128546,0.0,100.0,12.0,0.015384271943096144,0.0,-58.47711041252326,55.25782436708858,0.0011593786477032426
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,24,198584,198584,100.0,104680,93904,0,52.71320952342585,0.0022442288944213365,0.08227713975032151,4.649144439727153,1.0025872553851298,0.0,100.0,24.0,0.0078120395321190465,0.0,-90.51833798265326,358.3235897435897,2.2442288944213367e-05
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,24,177425,177425,100.0,93659,83766,0,52.7879385655911,0.026564734551120725,0.10660737750212163,2.7051338011106068,1.0348367983419766,0.0,100.0,24.0,0.006938744905933548,0.0,-90.51833798265326,76.10479166666664,0.00026564734551120725
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,24,174738,174738,100.0,92039,82699,0,52.672572651627,0.02386751181712523,0.1039090754473042,2.7108617725296154,1.0310882079421766,0.0,100.0,24.0,0.006808875437650428,0.0,-90.51833798265326,76.10479166666664,0.0002386751181712523
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,24,21159,21159,100.0,11021,10138,0,52.08658254170801,-0.20169100982857552,-0.12173970571085968,11.893326128204254,0.8845351978674543,0.0,100.0,24.0,0.015134895009739073,0.0,-75.85435991221652,358.3235897435897,-0.002016910098285755
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,24,2687,2687,100.0,1620,1067,0,60.29028656494232,0.20196752803564078,0.28208036017971283,2.295447223857048,1.4749650188566827,0.0,100.0,24.0,0.015384271943096144,0.0,-59.49037018027843,51.45198971518985,0.0020196752803564076
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,36,198584,198584,100.0,104121,94463,0,52.43171655319663,0.04654557943784838,0.12659621792501843,4.564482703072174,1.0495834523024776,0.0,100.0,36.0,0.0078120395321190465,0.0,-92.97751215916496,346.78974358974364,0.0004654557943784838
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,36,177425,177425,100.0,93222,84203,0,52.54163731154009,0.03850742840040049,0.11855485034053674,2.960557424273136,1.044771360748858,0.0,100.0,36.0,0.006938744905933548,0.0,-92.97751215916496,200.7944791666666,0.0003850742840040049
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,36,174738,174738,100.0,91488,83250,0,52.35724341585688,0.033214289270995644,0.11325959310823899,2.9630418267770975,1.0383493861880753,0.0,100.0,36.0,0.006808875437650428,0.0,-92.97751215916496,200.7944791666666,0.0003321428927099564
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,36,21159,21159,100.0,10899,10260,0,51.50999574649086,0.11394805345926666,0.19402566372475655,11.04703133267784,1.0712992530858212,0.0,100.0,36.0,0.015134895009739073,0.0,-73.03134774248136,346.78974358974364,0.0011394805345926666
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,36,2687,2687,100.0,1734,953,0,64.53293636025307,0.3827249740624562,0.46291013811770343,2.772644703430519,1.8151926302679384,0.0,100.0,36.0,0.015384271943096144,0.0,-59.24026175659204,65.71645569620253,0.003827249740624562
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,72,198584,198584,100.0,101876,96708,0,51.301212585102526,0.07774615310995836,0.15780927682068674,5.363618436032045,1.0641671687451457,0.0,100.0,72.0,0.0078120395321190465,0.0,-83.41633021806854,634.4215608740894,0.0007774615310995836
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,72,177425,177425,100.0,91011,86414,0,51.295476962096664,0.0810761215136903,0.1611405777447883,3.6639569646717787,1.0725765719028164,0.0,100.0,72.0,0.006938744905933548,0.0,-83.41633021806854,115.67229166666668,0.000810761215136903
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,72,174738,174738,100.0,89368,85370,0,51.14399844338381,0.07356256502330952,0.15362401462916125,3.6659711728597,1.0653978940099167,0.0,100.0,72.0,0.006808875437650428,0.0,-83.41633021806854,115.67229166666668,0.0007356256502330952
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,72,21159,21159,100.0,10865,10294,0,51.34930762323361,0.04982330023259463,0.12987525033272787,12.547127102762628,1.0248607632691478,0.0,100.0,72.0,0.015134895009739073,0.0,-73.91861672179063,634.4215608740894,0.0004982330023259463
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,0.0,no_stop,72,2687,2687,100.0,1643,1044,0,61.146259769259395,0.5696893831497745,0.6499493628949321,3.496004914382667,1.9276468398701871,0.0,100.0,72.0,0.015384271943096144,0.0,-63.99873484313851,78.10271756329114,0.0056968938314977445
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,6,198583,198583,100.0,91449,107134,0,46.05076970334822,-0.017939292629585914,0.062085541587048904,2.813220508260009,0.9642930164415687,36.66628059803709,63.33371940196291,4.714431748941249,0.007809917635935465,1.113430896189118,-46.561768821558466,347.3616129032258,-0.00017939292629585914
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,6,177425,177425,100.0,81768,95657,0,46.08595181062421,-0.04984942753873976,0.030162637516266747,1.4720005292497786,0.8983024460809271,36.81499225024658,63.18500774975342,4.704229956319572,0.006938744905933548,1.0790919999969306,-24.836642784242922,44.05779667721518,-0.0004984942753873976
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,6,174738,174738,100.0,80418,94320,0,46.022044432235695,-0.050152150976280736,0.02985979294089563,1.474595122704409,0.898175484206642,36.967345397108815,63.03265460289118,4.697839050464124,0.006808875437650428,1.0818932209324694,-24.836642784242922,40.91535272277227,-0.0005015215097628074
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,6,21158,21158,100.0,9681,11477,0,45.75574250874374,0.24965006771905873,0.3297819805112632,7.485341568820377,1.4126741749852434,35.419226770016074,64.58077322998393,4.79998109462142,0.015115325596073013,1.4013871612850086,-46.561768821558466,347.3616129032258,0.0024965006771905875
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,6,2687,2687,100.0,1350,1337,0,50.24190547078526,-0.03016305313269802,0.04985688962315131,1.291981707323444,0.9103844336506034,26.907331596576107,73.09266840342389,5.119836248604392,0.015384271943096144,0.8969261109629939,-17.185152169690657,44.05779667721518,-0.00030163053132698024
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,12,198583,198583,100.0,83721,114862,0,42.159197917243674,-0.022398980555880653,0.057624069071747996,2.8897756119653697,0.9619465572709569,46.55937315883031,53.44062684116969,8.240775897231888,0.007809917635935465,1.113430896189118,-46.561768821558466,316.9078494623655,-0.00022398980555880652
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,12,177425,177425,100.0,74688,102737,0,42.09553332393969,-0.05646771987906658,0.023541696799653254,1.6814283081424723,0.9019716542735973,46.6501338593772,53.3498661406228,8.221389319430745,0.006938744905933548,1.0790919999969306,-24.836642784242922,70.22690663032752,-0.0005646771987906659
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,12,174738,174738,100.0,73278,101460,0,41.93592693060468,-0.05814004494301336,0.021868702538001817,1.6832112218399093,0.8995755533919965,46.825533083816914,53.174466916183086,8.205255868786411,0.006808875437650428,1.0818932209324694,-24.836642784242922,70.22690663032752,-0.0005814004494301336
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,12,21158,21158,100.0,9033,12125,0,42.69307117875035,0.2632918254946092,0.34342919717347836,7.387747510149476,1.3793019165799565,45.7982796105492,54.201720389450806,8.403346252008696,0.015115325596073013,1.4013871612850086,-46.561768821558466,316.9078494623655,0.002632918254946092
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,12,2687,2687,100.0,1410,1277,0,52.47487904726461,0.05228506650870108,0.13233800170938487,1.5572670905764054,1.1351419485817587,35.243766282098996,64.756233717901,9.270561965016748,0.015384271943096144,0.8969261109629939,-17.185152169690657,55.25782436708858,0.0005228506650870108
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,24,198583,198583,100.0,74271,124312,0,37.400482417931045,-0.02054494912353997,0.059478842413425374,3.26823644830848,0.9694355518264842,55.795813337496156,44.204186662503844,14.0724533318562,0.007809917635935465,1.113430896189118,-46.561768821558466,334.1948387096774,-0.0002054494912353997
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,24,177425,177425,100.0,66117,111308,0,37.26475975764407,-0.0592252943617128,0.020783018845825514,1.9098127620309089,0.910057822361878,55.89291249823869,44.107087501761306,14.044599126391432,0.006938744905933548,1.0790919999969306,-24.836642784242922,68.70503077862882,-0.000592252943617128
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,24,174738,174738,100.0,64762,109976,0,37.062344767594915,-0.061851834799923136,0.018155427371025278,1.9130114174611184,0.9065559683485808,56.10514026714281,43.89485973285719,14.005162013986654,0.006808875437650428,1.0818932209324694,-24.836642784242922,68.70503077862882,-0.0006185183479992314
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,24,21158,21158,100.0,8154,13004,0,38.53861423575007,0.30381747898321937,0.38397106741018316,8.339581344095789,1.3860004341848513,54.9815672558843,45.0184327441157,14.306030815767086,0.015115325596073013,1.4013871612850086,-46.561768821558466,334.1948387096774,0.003038174789832194
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,24,2687,2687,100.0,1355,1332,0,50.42798660215853,0.11158096655827046,0.19165762961011432,1.6800506952542076,1.256306208684066,42.09155191663566,57.90844808336435,16.609229624116114,0.015384271943096144,0.8969261109629939,-17.185152169690657,51.45198971518985,0.0011158096655827046
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,36,198583,198583,100.0,67206,131377,0,33.84277606844493,-0.030404014257247067,0.049615832075583156,3.318363122498458,0.9580235577059577,61.352180196693574,38.647819803306426,19.047607297704236,0.007809917635935465,1.113430896189118,-46.561768821558466,317.79279999999994,-0.0003040401425724707
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,36,177425,177425,100.0,59736,117689,0,33.66831055375511,-0.07418590149377842,0.0058164250762521,2.0307753850422534,0.895613247417467,61.500352261518955,38.499647738481045,19.00590672114978,0.006938744905933548,1.0790919999969306,-24.836642784242922,86.91587237441848,-0.0007418590149377842
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,36,174738,174738,100.0,58427,116311,0,33.43691698428504,-0.07900612756195936,0.0009942701460990849,2.0287309092411485,0.8894214536647134,61.739861964770114,38.260138035229886,18.939114560084242,0.006808875437650428,1.0818932209324694,-24.836642784242922,86.91587237441848,-0.0007900612756195937
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,36,21158,21158,100.0,7470,13688,0,35.30579449853483,0.336738501242402,0.416905263347741,8.283547983551683,1.401551239763346,60.10965119576519,39.890348804234804,19.39729653086303,0.015115325596073013,1.4013871612850086,-46.561768821558466,317.79279999999994,0.0033673850124240202
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,36,2687,2687,100.0,1309,1378,0,48.71604019352438,0.23927768715594408,0.3194054493356783,2.136353482382788,1.5159219205613768,45.92482322292519,54.07517677707481,23.349460364719018,0.015384271943096144,0.8969261109629939,-17.185152169690657,65.71645569620253,0.002392776871559441
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,72,198583,198583,100.0,54126,144457,0,27.256109536063004,-0.025698954704796932,0.05432277440496503,3.6560043876072554,0.9683591697966873,70.22454087207868,29.775459127921323,31.196643217193817,0.007809917635935465,1.113430896189118,-46.561768821558466,340.6927272727272,-0.0002569895470479693
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,72,177425,177425,100.0,47901,129524,0,26.997886430886293,-0.07467261530163671,0.005329516504965223,2.3659096359367906,0.9065099921840147,70.45004931661265,29.54995068338735,31.089401155417782,0.006938744905933548,1.0790919999969306,-24.836642784242922,78.10271756329114,-0.0007467261530163671
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,72,174738,174738,100.0,46822,127916,0,26.795545330723712,-0.08076219768636526,-0.0007625026874402874,2.3623583035641778,0.8993689482680922,70.66465222218406,29.33534777781593,30.942307912417448,0.006808875437650428,1.0818932209324694,-24.836642784242922,68.44199050796486,-0.0008076219768636527
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,72,21158,21158,100.0,6225,14933,0,29.42149541544569,0.3849803028523588,0.46516636940011885,8.85013497105654,1.4160620104494357,68.33349087815483,31.666509121845166,32.095944796294546,0.015115325596073013,1.4013871612850086,-46.561768821558466,340.6927272727272,0.003849803028523588
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds2atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,2.0,2atr,72,2687,2687,100.0,1079,1608,0,40.15630815035355,0.3213383436647552,0.40149894324205243,2.5554389416685614,1.5849279228745743,56.494231484927425,43.505768515072575,40.655005582433944,0.015384271943096144,0.8969261109629939,-17.185152169690657,78.10271756329114,0.003213383436647552
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,3.0,3atr,6,198578,198578,100.0,99591,98987,0,50.15208129802898,-0.010974403379987369,0.06905321790717549,2.7932681604232963,0.9795412171291044,22.435516522474796,77.5644834775252,5.2794770820534,0.007820087720848847,1.66717293662336,-52.05876454638619,248.0805966055203,-0.00010974403379987369
EX_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,3.0,3atr,6,177425,177425,100.0,89198,88227,0,50.27363674792166,-0.051577381945807514,0.028433991650852836,1.6549074391715202,0.9019061888908958,22.588135832041708,77.41186416795829,5.272667324221502,0.006938744905933548,1.6186379999953961,-33.49863924721465,44.05779667721518,-0.0005157738194580752
PRE_2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,3.0,3atr,6,174738,174738,100.0,87771,86967,0,50.23005871647839,-0.052274031279472416,0.027737063545945972,1.658388269963897,0.9011607014974866,22.750632375327633,77.24936762467237,5.266902448236789,0.006808875437650428,1.6228398313987045,-33.49863924721465,40.91535272277227,-0.0005227403127947242
2025Q4,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,3.0,3atr,6,21153,21153,100.0,10393,10760,0,49.132510754975655,0.3295911651937675,0.4097550672206558,7.081294062184887,1.5269392378267104,21.15539167021226,78.84460832978773,5.336595281993098,0.01521252609537478,2.074269383047816,-52.05876454638619,248.0805966055203,0.003295911651937675
2026,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,3.0,3atr,6,2687,2687,100.0,1427,1260,0,53.10755489393375,-0.0062736561304230455,0.07375584620806018,1.409479330312815,0.9807164445821042,12.020841086713807,87.9791589132862,5.64756233717901,0.015384271943096144,1.3453891664444908,-25.737728254535984,44.05779667721518,-6.273656130423046e-05
ALL,bear_body20_range22_vol20_cp20__long_counter_trend__slip0bps__ds3atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,0.0,3.0,3atr,12,198578,198578,100.0,95218,103360,0,47.94992395935099,-0.016070054836620266,0.06395552737432952,2.915648644048695,0.9751566472606575,31.548308473244767,68.45169152675523,9.690167087995649,0.007820087720848847,1.66717293662336,-52.05876454638619,236.41540229885058,-0.00016070054836620266
