candidate_id,profile,trend_state,slippage_bps,disaster_stop_atr,stop_mode,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.0,no_stop,72,198584,198584,100.0,101072,97512,0,50.896346130604684,0.05772460603404622,0.1377797179212146,5.362545819606484,1.0472703611646135,0.0,100.0,72.0,0.00781203953211905,0.0,-83.41965461958478,634.274683249677,0.0005772460603404622,597,318,53.266331658291456,26,53.84615384615385,177425.0,0.061053908510690126,1.0541896537361537,50.89305340284628,21159.0,0.02980733716885661,1.0148039825320532,50.92395670872914,2687.0,0.549569457265735,1.8837805006206496,60.40193524376628
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,2.0,2atr,6,198583,198583,100.0,89578,109005,0,45.10859439126209,-0.03768805073966652,0.04232888081265854,2.811466510091861,0.9264103054337242,37.943328482297076,62.056671517702924,4.649617540272833,0.007809917635935469,1.1133195642326956,-46.562469397336564,347.2721415277827,-0.0003768805073966652,597,175,29.313232830820766,26,23.076923076923077,177425.0,-0.06965802972372503,0.8606670875114251,45.1261096237847,21158.0,0.2304031450844461,1.3749884098585738,44.961716608375085,2687.0,-0.05140677346921309,0.8521374521752078,48.79047264607369
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,2.0,2atr,12,198583,198583,100.0,82279,116304,0,41.43305318179301,-0.04190717977739287,0.03810806344798636,2.8875613963903284,0.9299672919124788,47.72563613199519,52.27436386800481,8.102370293529658,0.007809917635935469,1.1133195642326956,-46.562469397336564,316.8244682305964,-0.0004190717977739287,597,185,30.98827470686767,26,34.61538461538461,177425.0,-0.07607669989355022,0.8701544266965753,41.372410877835705,21158.0,0.24462874548062857,1.3479004563484585,41.941582380187164,2687.0,0.030168682590801143,1.0759356824415205,51.28395980647562
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds2atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,2.0,2atr,24,198583,198583,100.0,73151,125432,0,36.836486506901394,-0.04013515403525218,0.03988079828406145,3.265511060986942,0.9411520503308747,56.839205772901,43.160794227099,13.801332440339808,0.007809917635935469,1.1133195642326956,-46.562469397336564,334.1080004257639,-0.00040135154035252183,597,203,34.003350083752096,26,30.76923076923077,177425.0,-0.07890749959495687,0.8819429766845006,36.694941524587854,21158.0,0.2849987627305384,1.3578989935113117,38.023442669439454,2687.0,0.08796192663354194,1.1973676571041714,49.60922962411611
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds2atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,2.0,2atr,36,198583,198583,100.0,66296,132287,0,33.38452939073335,-0.04991633070379894,0.030095707579232783,3.315134048950245,0.932007518485482,62.29485907655741,37.70514092344259,18.65717105693841,0.007809917635935469,1.1133195642326956,-46.562469397336564,317.7092417958204,-0.0004991633070379894,597,203,34.003350083752096,26,26.923076923076923,177425.0,-0.09379192030641774,0.869841209696238,33.205579822460194,21158.0,0.31801194631882357,1.3751199544369408,34.885149825125254,2687.0,0.2147257001808116,1.4526599744094089,48.120580573129885
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds2atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,2.0,2atr,72,198583,198583,100.0,53422,145161,0,26.90159782055866,-0.04482501917265056,0.035189056449929444,3.6518865724309966,0.9454705383400364,70.97536042863689,29.02463957136311,30.505743190504727,0.007809917635935469,1.1133195642326956,-46.562469397336564,340.6045895410458,-0.00044825019172650563,597,207,34.67336683417086,26,38.46153846153847,177425.0,-0.093881021538528,0.8838999600401469,26.640552346061718,21158.0,0.3665447331558208,1.3922378684744758,29.090651290292087,2687.0,0.29899864174682345,1.5347905861199305,39.48641607740975
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,3.0,3atr,6,198578,198578,100.0,97622,100956,0,49.16053137809828,-0.03092428598493223,0.04909535215593016,2.7918834298917248,0.9433629398919838,23.48648893633736,76.51351106366265,5.226545740212914,0.007820087720848851,1.6670062359997595,-52.05836583294825,248.01097944791496,-0.00030924285984932227,597,200,33.50083752093803,26,26.923076923076923,177425.0,-0.0715514240448597,0.8663559325479657,49.266450612935046,21153.0,0.3098439251568742,1.4878775618259867,48.272112702689924,2687.0,-0.026319096215952624,0.9213960702042729,51.65612206922218
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds3atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,3.0,3atr,12,198578,198578,100.0,93689,104889,0,47.179949440522115,-0.03596866583667862,0.04404895374481932,2.913950854670478,0.945215616888386,32.5776269274542,67.42237307254581,9.574263010001108,0.007820087720848851,1.6670062359997595,-52.05836583294825,236.34811794682605,-0.0003596866583667862,597,204,34.17085427135678,26,34.61538461538461,177425.0,-0.0763990307348654,0.8814538315655464,47.23404255319149,21153.0,0.3031490712247685,1.3999858802525895,46.726232685671064,2687.0,0.06734337081282822,1.1715432654323545,56.419799032378116
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds3atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,3.0,3atr,24,198578,198578,100.0,87941,110637,0,44.28536897340088,-0.03280885257542978,0.04721003143714516,3.334740286372423,0.9577602756585014,42.15371289870983,57.84628710129017,17.07959089123669,0.007820087720848851,1.6670062359997595,-52.05836583294825,285.96712035692985,-0.0003280885257542978,597,222,37.185929648241206,26,30.76923076923077,177425.0,-0.0794150505796198,0.8960064053932938,44.23333803015358,21153.0,0.35810991454476215,1.4039995695844594,44.721788871554864,2687.0,0.11760892091383553,1.252644430662672,55.60104205433569
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds3atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,3.0,3atr,36,198578,198578,100.0,82563,116015,0,41.57711327538801,-0.04529237366817094,0.03472151493780423,3.45299986725235,0.9471219150744283,48.55623482963873,51.44376517036127,23.642936276928964,0.007820087720848851,1.6670062359997595,-52.05836583294825,263.7582292460409,-0.0004529237366817094,597,211,35.34338358458962,26,38.46153846153847,177425.0,-0.09771256151901694,0.8841221792662004,41.4992250246583,21153.0,0.39439239111395724,1.4073685515820118,42.23041648938685,2687.0,0.2864962279754896,1.582264667163105,57.16412355787123
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds3atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,3.0,3atr,72,198578,198578,100.0,69983,128595,0,35.24207112570375,-0.039885282932391755,0.04013076937535839,3.8428478684194873,0.9602385053923714,59.192861243440866,40.807138756559134,40.113094099044204,0.007820087720848851,1.6670062359997595,-52.05836583294825,263.9496852038934,-0.0003988528293239176,597,212,35.5108877721943,26,42.30769230769231,177425.0,-0.09734771690515512,0.9017071744147356,35.038466957869524,21153.0,0.4420923253320408,1.398325814693423,36.94984163002884,2687.0,0.37032384968319365,1.5848988188144122,48.90212132489766
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds5atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,5.0,5atr,6,198553,198553,100.0,101534,97019,0,51.136976021515665,-0.042329600101498936,0.03768547408813633,2.569774025837163,0.9255812871276381,10.531193182676665,89.46880681732333,5.665792005157313,0.007788092523726069,2.7632561085671514,-65.1624329017058,194.0565933010223,-0.0004232960010149894,597,208,34.84087102177554,26,34.61538461538461,177424.0,-0.07350348923420347,0.868096662759543,51.305911263414195,21129.0,0.21944313431475185,1.3295958076950734,49.718396516635906,2687.0,-0.014910619315612647,0.9542626012603407,52.25158168961668
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds5atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,5.0,5atr,12,198553,198553,100.0,100088,98465,0,50.40870699510962,-0.0440788236187252,0.035935550601515404,2.778330855401286,0.9363017765603461,15.842117721716619,84.15788227828338,10.901734045821518,0.007788092523726069,2.7632561085671514,-65.1624329017058,234.5902654915125,-0.000440788236187252,597,217,36.348408710217754,26,38.46153846153847,177424.0,-0.07443258070151097,0.890355361146301,50.577148525565875,21129.0,0.21080711498017585,1.2627379580762674,48.994273273699655,2687.0,0.06764212361411572,1.1693705433245218,58.466691477484176
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds5atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,5.0,5atr,24,198553,198553,100.0,99052,99501,0,49.88693195267762,-0.039200018814251114,0.040816307708832426,3.192975780100426,0.9533696878544033,23.22251489526726,76.77748510473275,20.561613272023088,0.007788092523726069,2.7632561085671514,-65.1624329017058,235.5001451713859,-0.00039200018814251116,597,226,37.85594639865997,26,42.30769230769231,177424.0,-0.07274016440856855,0.9117603581683801,49.956601136261156,21129.0,0.2424425952198337,1.2479999462004354,49.30190733115623,2687.0,0.13372515213641079,1.2814614507127484,58.57834015630815
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds5atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,5.0,5atr,36,198553,198553,100.0,96453,102100,0,48.57796155182747,-0.05480437636986298,0.02520570591250201,3.392731344807107,0.9422921282179717,28.945420114528613,71.05457988547138,29.44970864202505,0.007788092523726069,2.7632561085671514,-65.1624329017058,232.56504942985873,-0.0005480437636986298,597,224,37.52093802345058,26,42.30769230769231,177424.0,-0.09317812038588534,0.8999867129625946,48.63716295427902,21129.0,0.26742682994840816,1.2428772205410572,48.08083676463628,2687.0,0.31139051135245027,1.6023516730665048,62.37439523632303
bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__ds5atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,5.0,5atr,72,198553,198553,100.0,88631,109922,0,44.63845925269324,-0.037143556734035264,0.042873592703046,3.878980697157307,0.9682956142169487,40.0830005086803,59.9169994913197,52.98026723343389,0.007788092523726069,2.7632561085671514,-65.1624329017058,229.95281421989958,-0.00037143556734035263,597,253,42.3785594639866,26,46.15384615384615,177424.0,-0.07796612104979549,0.9324326805690736,44.564433222112,21129.0,0.3056508325489143,1.2315851519291872,45.26006909934214,2687.0,0.3948625048133452,1.5649206062971739,56.12206922218087
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,0.0,no_stop,6,198584,198584,100.0,100375,98209,0,50.5453611569915,-0.042574843488715375,0.03744013256431029,3.8401465792596388,0.9278915070786395,0.0,100.0,6.0,0.00781203953211905,0.0,-87.37471448279614,371.8045577551157,-0.00042574843488715373,597,219,36.68341708542713,26,38.46153846153847,177425.0,-0.058482966342715284,0.8910103663320985,50.68169649147527,21159.0,0.09081986785732785,1.0871712134551175,49.40214565905761,2687.0,-0.01676083125922606,0.9474320431132315,50.949013770003724
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,0.0,no_stop,12,198584,198584,100.0,100333,98251,0,50.524211416831164,-0.0047253329143361325,0.07530478900126432,3.6482208273961323,0.9930440504290692,0.0,100.0,12.0,0.00781203953211905,0.0,-82.71623616816298,336.362839842288,-4.7253329143361326e-05,597,262,43.88609715242881,26,46.15384615384615,177425.0,-0.044416975356175364,0.9315407002090701,50.63435254332816,21159.0,0.32810181677342476,1.35083898274077,49.60064275249303,2687.0,0.07588350049727585,1.198540890300234,57.87123185708969
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,0.0,no_stop,24,198584,198584,100.0,102239,96345,0,51.48400676791686,-0.03776466701794957,0.04225223387560074,4.64728515380844,0.9573875999885303,0.0,100.0,24.0,0.00781203953211905,0.0,-90.52214588587955,358.1402809694472,-0.0003776466701794957,597,243,40.7035175879397,26,46.15384615384615,177425.0,-0.013453887618261419,0.9827819051095119,51.55530505847541,21159.0,-0.24161834795701406,0.863143461894998,50.88614773855097,2687.0,0.16187875877828245,1.3668046519006787,58.6155563825828
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,0.0,no_stop,36,198584,198584,100.0,102119,96465,0,51.423578938887324,0.006518966528659517,0.08655358796384509,4.562657275076541,1.0068077074083503,0.0,100.0,36.0,0.00781203953211905,0.0,-92.98033658941523,346.6110474315393,6.518966528659517e-05,597,274,45.89614740368509,26,46.15384615384615,177425.0,-0.001515969891296907,0.9982752150682759,51.52937861068057,21159.0,0.07389448495158905,1.0456950939563239,50.536414764402856,2687.0,0.3425639162843916,1.70806366743065,63.08150353554149
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,0.0,no_stop,72,198584,198584,100.0,100302,98282,0,50.50860089433187,0.03770706246684742,0.11775416413250046,5.3614734176613075,1.0306368408910032,0.0,100.0,72.0,0.00781203953211905,0.0,-83.42297835635365,634.1278349949157,0.00037707062466847425,597,299,50.083752093802346,26,50.0,177425.0,0.0410356991495621,1.036113170296553,50.49626602789912,21159.0,0.009795376497253023,1.0048422228672638,50.6120327047592,2687.0,0.5294535545622362,1.840835025407614,59.99255675474507
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds2atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,2.0,2atr,6,198583,198583,100.0,87646,110937,0,44.13570144473595,-0.05727667025678389,0.02273242271230107,2.809640023859808,0.8902538421632269,38.448910531112936,61.551089468887064,4.626473565209509,0.007809917635935469,1.1132082545382114,-46.56317183182778,347.18268804303653,-0.0005727667025678389,597,143,23.953098827470686,26,23.076923076923077,177425.0,-0.0892988601839259,0.8248101128727768,44.14372269973228,21158.0,0.21125235175962492,1.338545630069705,44.068437470460346,2687.0,-0.07242138358202445,0.7978328127096406,47.37625604763677
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds2atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,2.0,2atr,12,198583,198583,100.0,80828,117755,0,40.70237633634299,-0.06106292011137614,0.01894465775172453,2.885239494504678,0.8995671847507514,48.21208260525825,51.78791739474175,8.048780610626288,0.007809917635935469,1.1132082545382114,-46.56317183182778,316.74110367173876,-0.0006106292011137614,597,150,25.125628140703515,26,26.923076923076923,177425.0,-0.09529801054378036,0.8399818883029931,40.63294349725236,21158.0,0.22602285926140575,1.3172601551560534,41.284620474525,2687.0,0.008756310314480901,1.0215411137329096,50.279121697059914
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds2atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,2.0,2atr,24,198583,198583,100.0,72083,126500,0,36.298676120312415,-0.05931190083188785,0.020696377719199886,3.2627321433575864,0.9142552212666015,57.28335255283685,42.716647447163155,13.691907162244503,0.007809917635935469,1.1132082545382114,-46.56317183182778,334.0211795060343,-0.0005931190083188785,597,180,30.15075376884422,26,26.923076923076923,177425.0,-0.0981066464102977,0.855324169261117,36.14823164717486,21158.0,0.2660098561512569,1.3300875270247292,37.560260894224406,2687.0,0.0673910133629548,1.1482303196986148,48.864905098623
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds2atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,2.0,2atr,36,198583,198583,100.0,65398,133185,0,32.93232552635422,-0.06917214814958779,0.01083218472430191,3.31199184779578,0.9070241505561737,62.70929535760865,37.29070464239134,18.49720268099485,0.007809917635935469,1.1132082545382114,-46.56317183182778,317.6257002999401,-0.000691721481495878,597,176,29.48073701842546,26,23.076923076923077,177425.0,-0.11299678947336846,0.8453076312839491,32.75750317035367,21158.0,0.2983288910257491,1.347969731638513,34.39833632668494,2687.0,0.19275869977819673,1.39871708973094,47.41347227391143
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds2atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,2.0,2atr,72,198583,198583,100.0,52737,145846,0,26.556653892830706,-0.06412531008773613,0.015881042329195558,3.6476175271322213,0.9229268373498326,71.31275083969926,28.68724916030073,30.21261638710262,0.007809917635935469,1.1132082545382114,-46.56317183182778,340.5164694333861,-0.0006412531008773613,597,185,30.98827470686767,26,34.61538461538461,177425.0,-0.11315256031861227,0.8617728778141512,26.292236156122307,21158.0,0.347003334973858,1.3674201913329793,28.773986199073637,2687.0,0.2754584237886909,1.4835961387200094,38.74209155191664
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds3atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,3.0,3atr,6,198578,198578,100.0,95586,102992,0,48.13524156754524,-0.05094178929396746,0.02906983864148917,2.7904818200839014,0.9083629933510697,23.890864043348206,76.1091359566518,5.209695938120033,0.007820087720848851,1.6668395687096185,-52.0579691980373,247.94137621095703,-0.0005094178929396746,597,172,28.8107202680067,26,19.230769230769234,177425.0,-0.09166062522744585,0.8319252973725582,48.23446526701423,21153.0,0.29059555602335874,1.4509442859556618,47.302983028412044,2687.0,-0.04655345801989939,0.8649869807865344,50.204689244510604
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds3atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,3.0,3atr,12,198578,198578,100.0,92158,106420,0,46.40896776077914,-0.055959227773334425,0.024050392383619043,2.912213357947533,0.9160420803975001,33.018763407829674,66.98123659217033,9.531312632819345,0.007820087720848851,1.6668395687096185,-52.0579691980373,236.28084704898106,-0.0005595922777333443,597,177,29.64824120603015,26,34.61538461538461,177425.0,-0.09651166129912206,0.8525428864932598,46.4511765534733,21153.0,0.2841823842113898,1.3703961142953032,46.05493310641516,2687.0,0.046417347455301156,1.1154781599510444,55.41496092296241
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds3atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,3.0,3atr,24,198578,198578,100.0,86820,111758,0,43.72085528104825,-0.05275212074300267,0.027258782770105402,3.3324325654050355,0.9329316303203744,42.5847777699443,57.4152222300557,16.98346745359506,0.007820087720848851,1.6668395687096185,-52.0579691980373,285.8899266506852,-0.0005275212074300267,597,201,33.66834170854271,26,26.923076923076923,177425.0,-0.09940761795170056,0.8714830814222858,43.664083415527685,21153.0,0.33858015327265617,1.3778994612039903,44.19704060889708,2687.0,0.09695480288708545,1.2043106090783728,55.0055824339412
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds3atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,3.0,3atr,36,198578,198578,100.0,81607,116971,0,41.095690358448564,-0.06543793481050848,0.014567892346430085,3.4502679478502256,0.9244766116104708,48.975213769904016,51.024786230095984,23.49542748944999,0.007820087720848851,1.6668395687096185,-52.0579691980373,263.68547687397387,-0.0006543793481050849,597,194,32.49581239530988,26,34.61538461538461,177425.0,-0.11790174984310456,0.8618130556328375,41.02296745103565,21153.0,0.3746127616466533,1.383183030059882,41.70566822672907,2687.0,0.264538340288674,1.5278573322792157,56.494231484927425
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds3atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,3.0,3atr,72,198578,198578,100.0,69253,129325,0,34.87445739205753,-0.060154732307027,0.01985320897656371,3.83885657281943,0.9406261853822077,59.55292127023134,40.447078729768656,39.82189869975526,0.007820087720848851,1.6668395687096185,-52.0579691980373,263.8768945444628,-0.0006015473230702701,597,193,32.32830820770519,26,38.46153846153847,177425.0,-0.11760286006391016,0.8824537439219183,34.66366070170495,21153.0,0.4217028797227092,1.3767110663186393,36.64255661135537,2687.0,0.34599105109557615,1.5376546357705612,48.269445478228505
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds5atr__time6,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,5.0,5atr,6,198553,198553,100.0,99466,99087,0,50.095440512105085,-0.062252748127772116,0.017754353613673324,2.5686028293637824,0.8923764032420013,10.891298544972878,89.10870145502712,5.648995482314546,0.007788092523726069,2.762979838210367,-65.15941571538383,193.99777986252963,-0.0006225274812777211,597,186,31.155778894472363,26,26.923076923076923,177424.0,-0.09339550951810328,0.8352285028162648,50.25475696636307,21129.0,0.19925860105667162,1.2947883905862096,48.75763169104075,2687.0,-0.03487435248462607,0.8960826185907446,50.800148864905104
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds5atr__time12,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,5.0,5atr,12,198553,198553,100.0,98544,100009,0,49.63108087009514,-0.06381452839992806,0.016191948379423723,2.7768723945336142,0.9090303925591577,16.206252234919642,83.79374776508035,10.86319018095924,0.007788092523726069,2.762979838210367,-65.15941571538383,234.52334612901203,-0.0006381452839992806,597,191,31.993299832495815,26,34.61538461538461,177424.0,-0.09410760047696444,0.8632671263648906,49.789769140589776,21129.0,0.19056182732898014,1.2345025243730499,48.29854702068248,2687.0,0.047740351541892524,1.117131446881007,57.46185336806848
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds5atr__time24,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,5.0,5atr,24,198553,198553,100.0,97910,100643,0,49.31177066073039,-0.05888222240205481,0.021126228089180885,3.1912075891211527,0.9307297521763452,23.61283888936455,76.38716111063545,20.477262997789005,0.007788092523726069,2.762979838210367,-65.15941571538383,235.4330438511416,-0.0005888222240205481,597,206,34.505862646566165,26,38.46153846153847,177424.0,-0.09247726615823888,0.8890859963423803,49.382834340337276,21129.0,0.22322138133674976,1.22625562534858,48.71503620616215,2687.0,0.11300303442628094,1.23346105193137,58.02009676218831
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds5atr__time36,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,5.0,5atr,36,198553,198553,100.0,95475,103078,0,48.08539785346985,-0.07454496006987124,0.005457222819256469,3.3906624556998564,0.9222808519334891,29.33675139635261,70.66324860364739,29.318705836728732,0.007788092523726069,2.762979838210367,-65.15941571538383,232.49853507007847,-0.0007454496006987125,597,211,35.34338358458962,26,38.46153846153847,177424.0,-0.1130245238220316,0.879918760276637,48.140612318513845,21129.0,0.24857483353906923,1.2240073489195642,47.62175209427801,2687.0,0.2898371758275857,1.5511325735442587,61.741719389653895
bear_body20_range22_vol20_cp20__long_counter_trend__slip2bps__ds5atr__time72,bear_body20_range22_vol20_cp20,long_counter_trend,2.0,5.0,5atr,72,198553,198553,100.0,87914,110639,0,44.27734660267032,-0.05685965495116735,0.02314960489078904,3.876216071359035,0.9518626553056398,40.462244337783865,59.53775566221613,52.71120053587707,0.007788092523726069,2.762979838210367,-65.15941571538383,229.88682225493227,-0.0005685965495116735,597,232,38.860971524288104,26,42.30769230769231,177424.0,-0.0977656932152741,0.9159826094374496,44.194697447921364,21129.0,0.2866356800372791,1.2157344805878332,44.97136636849827,2687.0,0.37193123998336874,1.5241560733392616,55.638258280610344
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__dsno_stop__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,0.0,no_stop,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__dsno_stop__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,0.0,no_stop,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__dsno_stop__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,0.0,no_stop,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__dsno_stop__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,0.0,no_stop,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__dsno_stop__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,0.0,no_stop,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds2atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,2.0,2atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds2atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,2.0,2atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds2atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,2.0,2atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds2atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,2.0,2atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds2atr__time72,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,2.0,2atr,72,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds3atr__time6,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,3.0,3atr,6,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds3atr__time12,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,3.0,3atr,12,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds3atr__time24,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,3.0,3atr,24,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
bear_body20_range22_vol20_cp20__below_ema_slope_up__slip0bps__ds3atr__time36,bear_body20_range22_vol20_cp20,below_ema_slope_up,0.0,3.0,3atr,36,0,0,0.0,0,0,0,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,
