symbol,failure_horizon,events,up_break_rate_pct,down_break_rate_pct,avg_first_break_bars,med_first_break_bars,avg_box_width_pct,med_box_width_pct,avg_breakbar_close_slip_pct,reentry_rate_pct,avg_reentry_bars,med_reentry_bars,opposite_touch_rate_pct,avg_opposite_touch_bars,mid_back_rate_pct,avg_dir_ret_pct,med_dir_ret_pct,dir_win_rate_pct,avg_dir_mfe_pct,avg_dir_mae_pct,avg_max_favorable_r,med_max_favorable_r,avg_max_adverse_r,med_max_adverse_r,p75_max_favorable_r,p90_max_favorable_r,p75_max_adverse_r,p90_max_adverse_r
B3,3,103,48.54368932038835,51.45631067961165,2.495145631067961,2.0,0.5965090387417954,0.5116179918993824,0.07370562832452268,61.165048543689316,1.4126984126984128,1.0,21.35922330097087,2.227272727272727,33.00970873786408,0.047956918869868664,0.036563071298001404,52.42718446601942,0.43122154338260343,-0.2853224003746657,0.8242808135582347,0.5555555555555503,0.5464588046147061,0.5384615384615435,1.0000000000000135,1.8523809523809367,0.8911764705882212,1.2785714285714513
B3,6,103,48.54368932038835,51.45631067961165,2.495145631067961,2.0,0.5965090387417954,0.5116179918993824,0.07370562832452268,70.87378640776699,1.8767123287671232,1.0,36.89320388349515,3.210526315789474,45.63106796116505,-0.003042944389383877,0.0,48.54368932038835,0.5623997237329427,-0.5214740902758681,1.0663960758262694,0.7142857142857036,0.9745110694368636,0.6874999999999848,1.5454545454545419,2.4666666666666326,1.3600000000000092,2.420779220779239
B3,12,103,48.54368932038835,51.45631067961165,2.495145631067961,2.0,0.5965090387417954,0.5116179918993824,0.07370562832452268,81.55339805825243,2.75,1.0,53.398058252427184,4.890909090909091,60.19417475728155,-0.035010423844728314,0.0,47.57281553398058,0.7187647355424586,-0.7874729401199095,1.3517457940075268,0.9999999999999827,1.4559804453409124,1.0,1.8257575757575972,3.3333333333333814,2.0294117647059133,3.395000000000003
B3,36,103,48.54368932038835,51.45631067961165,2.495145631067961,2.0,0.5965090387417954,0.5116179918993824,0.07370562832452268,91.2621359223301,4.542553191489362,2.0,74.75728155339806,9.207792207792208,79.6116504854369,0.15676638927990152,0.07328691828507594,51.45631067961165,1.4946707184162202,-1.3492187196758343,2.7332484113250204,2.000000000000036,2.4808453165120286,2.0,3.9090909090909074,5.534920634920661,3.333333333333333,5.610256410256401
B3,72,103,48.54368932038835,51.45631067961165,2.495145631067961,2.0,0.5965090387417954,0.5116179918993824,0.07370562832452268,92.23300970873787,5.168421052631579,2.0,79.6116504854369,11.75609756097561,83.49514563106796,0.27608363447131085,0.08547008547008517,52.42718446601942,2.386974631334795,-2.019361678199886,4.7627917532349695,3.0416666666667087,3.6993648681294355,2.6666666666666763,5.7545454545454255,10.591666666666823,4.355555555555586,8.523076923076935
BABY,3,107,48.598130841121495,51.4018691588785,2.130841121495327,1.0,0.6648242998125145,0.5135887010485618,0.04061715706393507,63.55140186915887,1.3823529411764706,1.0,22.429906542056074,2.0,32.71028037383177,-0.010233345964614999,-0.030646644192444672,46.728971962616825,0.40495205273635915,-0.3593006634246512,0.766798507817163,0.47619047619048566,0.5211222115501793,0.3736263736263684,1.1583333333333057,1.9727272727272833,0.9162363740676995,1.4909090909090674
BABY,6,107,48.598130841121495,51.4018691588785,2.130841121495327,1.0,0.6648242998125145,0.5135887010485618,0.04061715706393507,71.96261682242991,1.7792207792207793,1.0,33.64485981308411,3.0833333333333335,46.728971962616825,-0.037200024909457216,-0.05112474437627412,42.99065420560748,0.5654213632347913,-0.5515741831738895,1.0488325261711828,0.6714285714285763,0.8299582038959484,0.6666666666666512,1.5358974358974562,2.7386666666666586,1.2198067632850258,1.9712609970674595
BABY,12,107,48.598130841121495,51.4018691588785,2.130841121495327,1.0,0.6648242998125145,0.5135887010485618,0.04061715706393507,82.2429906542056,2.6704545454545454,1.0,50.467289719626166,4.962962962962963,60.747663551401864,-0.09811419177993048,-0.03595828838548476,46.728971962616825,0.7357412826166758,-0.8580931809923793,1.3569920220295508,0.9375000000000244,1.3087592635561145,1.066115702479336,1.9516129032257923,3.2635555555555555,2.1740740740740656,2.7532967032967313
BABY,36,107,48.598130841121495,51.4018691588785,2.130841121495327,1.0,0.6648242998125145,0.5135887010485618,0.04061715706393507,88.78504672897196,3.8842105263157896,1.0,78.50467289719626,11.011904761904763,82.2429906542056,-0.0052193534751250785,-0.01221150323605924,45.794392523364486,1.3642436185785871,-1.5341923874614807,2.3124364044322143,1.7777777777777328,2.3410516020294945,2.0165289256198284,3.294258373205805,4.849999999999719,3.0000000000000124,4.850394957312665
BABY,72,107,48.598130841121495,51.4018691588785,2.130841121495327,1.0,0.6648242998125145,0.5135887010485618,0.04061715706393507,92.5233644859813,5.787878787878788,2.0,84.11214953271028,13.477777777777778,86.91588785046729,0.15451411388622224,0.020341741253049328,50.467289719626166,2.21030872099922,-2.15660616674919,3.5233414457452783,2.7454545454544967,3.584113715590992,2.759999999999982,4.327995867768694,7.884147465437794,4.847130242825558,7.322637362637432
BADGER,3,218,46.788990825688074,53.21100917431193,2.0779816513761467,1.0,0.5261284727513761,0.49171453409817545,0.023861105352300578,71.55963302752293,1.4038461538461537,1.0,19.26605504587156,1.9047619047619047,39.908256880733944,-0.051661271334572385,-0.05399453131377796,42.201834862385326,0.28126187344797215,-0.3204455568697033,0.6046665048283113,0.44017094017093805,0.6510493757677203,0.521178600952634,0.9089308578745495,1.4588068181818004,0.9038254310344741,1.3624434389140165
BADGER,6,218,46.788990825688074,53.21100917431193,2.0779816513761467,1.0,0.5261284727513761,0.49171453409817545,0.023861105352300578,81.19266055045871,1.7909604519774012,1.0,39.44954128440367,3.372093023255814,58.256880733944946,-0.07426790988056485,-0.11258997880270738,40.825688073394495,0.3989065917382904,-0.48106104344869566,0.8609677846753601,0.6260389036251253,0.9783316688644561,0.8469899665551872,1.1989130434782376,1.9610337169392216,1.323440545808953,1.9750889679715313
BADGER,12,218,46.788990825688074,53.21100917431193,2.0779816513761467,1.0,0.5261284727513761,0.49171453409817545,0.023861105352300578,86.23853211009175,2.223404255319149,1.0,53.669724770642205,4.846153846153846,66.5137614678899,-0.06554128996958535,-0.008679176996551075,48.1651376146789,0.5794604564436768,-0.6764612167768195,1.2321800022902691,0.9087708066581386,1.3707617750453707,1.0600961538461657,1.6907303370787237,2.5272727272727127,1.8797669491525137,2.7085679063077515
BADGER,36,218,46.788990825688074,53.21100917431193,2.0779816513761467,1.0,0.5261284727513761,0.49171453409817545,0.023861105352300578,93.57798165137615,3.5980392156862746,1.0,78.89908256880734,10.656976744186046,86.23853211009175,-0.019132955726686066,-0.13048699861100688,46.788990825688074,1.2357629227523659,-1.2068694099397526,2.534245099076943,1.7272895810159148,2.4683062424065767,2.007352941176465,3.1748188405796967,5.383333333333386,3.0300213675213867,4.596478873239478
BADGER,72,218,46.788990825688074,53.21100917431193,2.0779816513761467,1.0,0.5261284727513761,0.49171453409817545,0.023861105352300578,95.87155963302753,4.631578947368421,1.0,86.69724770642202,14.238095238095237,90.36697247706422,-0.06155460363545982,-0.054818059057809565,49.08256880733945,1.8267654306659662,-1.7964955009254724,3.7206001038449656,2.6568627450979934,3.8137377377982187,2.72813238770685,4.493028977583354,7.494736842105211,4.734228002213721,7.11121951219512
BAKE,3,902,53.215077605321504,46.78492239467849,2.443458980044346,1.0,0.6282149307150344,0.5361591742867988,0.06748705661982543,57.20620842572062,1.434108527131783,1.0,18.625277161862527,2.0476190476190474,29.15742793791574,0.043254101812810856,0.03764496392699712,51.44124168514412,0.421699985715793,-0.2928954789475044,0.7705209418687059,0.5590277777778123,0.49050424952839905,0.39727891156459794,1.035613140753348,1.799049676025907,0.8098794549266342,1.2597826086956452
BAKE,6,902,53.215077605321504,46.78492239467849,2.443458980044346,1.0,0.6282149307150344,0.5361591742867988,0.06748705661982543,67.51662971175166,1.9523809523809523,1.0,32.26164079822617,3.288659793814433,43.68070953436807,0.07243618478613646,0.032410952601535925,50.66518847006651,0.6113923112503783,-0.44612252358178034,1.1055865870348192,0.8408999598232009,0.7555884097727887,0.6250000000000043,1.4332298136645722,2.3115530303030374,1.166666666666686,1.8063492063492075
BAKE,12,902,53.215077605321504,46.78492239467849,2.443458980044346,1.0,0.6282149307150344,0.5361591742867988,0.06748705661982543,76.38580931263859,2.81422351233672,1.0,49.2239467849224,5.277027027027027,58.09312638580931,0.02766571284250675,0.03841513419116094,50.99778270509978,0.8583959099229587,-0.7297602499632613,1.5413121884460261,1.1111111111110974,1.284631660771487,0.9535439137134042,2.000000000000046,3.1278846153846045,1.8000000000000222,2.7490740740740143
BAKE,36,902,53.215077605321504,46.78492239467849,2.443458980044346,1.0,0.6282149307150344,0.5361591742867988,0.06748705661982543,87.91574279379158,5.16141235813367,2.0,72.50554323725056,10.376146788990825,77.71618625277162,-0.058501545269686324,-0.05777411350061934,47.671840354767184,1.5300411754886827,-1.497601739168053,2.772437140106702,1.8125000000000195,2.6626649379146614,1.9560001760873371,3.4999999999999387,6.058695652173866,3.4999999999999263,5.774720631045212
BAKE,72,902,53.215077605321504,46.78492239467849,2.443458980044346,1.0,0.6282149307150344,0.5361591742867988,0.06748705661982543,91.46341463414635,6.87030303030303,2.0,81.04212860310422,14.644322845417237,84.25720620842571,-0.11462433387163791,-0.0695763553179185,48.447893569844794,2.328507048040269,-2.3008419497443136,4.246963714560087,2.7434210526315566,4.171259310521532,2.8571428571428914,5.423701298701359,9.140450450450587,5.2500000000001545,8.666666666666817
BAL,3,593,49.747048903878586,50.252951096121414,2.0016863406408096,1.0,0.4832233171342129,0.41855014230705034,0.04746621150158095,59.02192242833052,1.4257142857142857,1.0,19.73018549747049,1.9145299145299146,28.499156829679595,0.029609169838000226,0.027389756231177564,52.78246205733558,0.3138875174231533,-0.22062348772254387,0.8114211040397407,0.5591397849462324,0.4945722139172508,0.3571428571428651,1.0980392156862895,1.919333333333318,0.7818181818181724,1.3880341880342157
BAL,6,593,49.747048903878586,50.252951096121414,2.0016863406408096,1.0,0.4832233171342129,0.41855014230705034,0.04746621150158095,68.8026981450253,1.9166666666666667,1.0,31.871838111298484,2.9788359788359786,42.158516020236085,0.035382318147742974,0.046317739694323734,53.119730185497474,0.44866147845416154,-0.35016779170597034,1.1358343725934825,0.7999999999999823,0.8080438800708296,0.5714285714285805,1.5833333333333055,2.7609606540623535,1.1999999999999733,2.057694870086643
BAL,12,593,49.747048903878586,50.252951096121414,2.0016863406408096,1.0,0.4832233171342129,0.41855014230705034,0.04746621150158095,77.06576728499157,2.6892778993435447,1.0,45.699831365935914,4.782287822878229,55.64924114671164,0.07984494682232782,0.03673769287289019,51.602023608768974,0.6678491947309008,-0.5245075750180976,1.6148162364207097,1.1578947368421102,1.240851118841642,0.826923076923069,2.1539855072463783,3.631111111111177,1.8255033557046885,3.0446082949308564
BAL,36,593,49.747048903878586,50.252951096121414,2.0016863406408096,1.0,0.4832233171342129,0.41855014230705034,0.04746621150158095,86.6779089376054,4.793774319066148,2.0,67.28499156829679,9.979949874686717,73.18718381112986,0.11429768689603163,0.03971405877682965,50.75885328836425,1.2556398273950318,-1.0190069530286776,3.050695861256817,2.111888111888099,2.4249748367306787,1.82089552238815,3.888888888889013,6.434999999999871,3.3750000000000138,5.041617647058848
BAL,72,593,49.747048903878586,50.252951096121414,2.0016863406408096,1.0,0.4832233171342129,0.41855014230705034,0.04746621150158095,92.4114671163575,7.726277372262774,2.0,78.41483979763912,15.688172043010752,82.63069139966274,0.18398726397694515,0.059183270862095405,51.77065767284992,1.9721728705885702,-1.5974516224778814,4.654797197345761,3.0384615384615516,3.925001654949364,2.786885245901615,5.706666666666732,9.439999999999895,4.6470588235294,8.313064516129137
BAN,3,185,50.27027027027027,49.72972972972973,2.6054054054054054,1.0,0.6765670072171941,0.6042296072507725,0.05572707997390511,64.32432432432432,1.4285714285714286,1.0,21.62162162162162,2.15,30.810810810810814,0.03739338612468325,0.0,46.48648648648649,0.49313101439535056,-0.3739977424758771,0.8572213347315606,0.5312500000000094,0.6081150573255274,0.5000000000000231,1.1304347826086405,1.8761904761904615,0.8452380952380906,1.4714285714285857
BAN,6,185,50.27027027027027,49.72972972972973,2.6054054054054054,1.0,0.6765670072171941,0.6042296072507725,0.05572707997390511,73.51351351351352,1.8602941176470589,1.0,34.054054054054056,3.111111111111111,44.32432432432433,-0.02541455643197551,-0.030740854595767697,45.40540540540541,0.6438702313248797,-0.5551483273127666,1.1147961060847924,0.6923076923076932,0.938890513342949,0.6666666666666666,1.4418604651162854,2.19523809523807,1.1973684210526254,2.230303030303006
BAN,12,185,50.27027027027027,49.72972972972973,2.6054054054054054,1.0,0.6765670072171941,0.6042296072507725,0.05572707997390511,81.62162162162161,2.543046357615894,1.0,52.43243243243243,5.319587628865979,58.91891891891892,-0.08035955101023694,-0.03839754255727801,47.56756756756757,0.8687852766560259,-0.8750905805340153,1.5267840473119854,1.0,1.4580236194247747,1.0,1.9375000000000027,3.799999999999822,1.9666666666666344,3.194444444444427
BAN,36,185,50.27027027027027,49.72972972972973,2.6054054054054054,1.0,0.6765670072171941,0.6042296072507725,0.05572707997390511,89.72972972972974,4.018072289156627,2.0,74.5945945945946,10.043478260869565,78.91891891891892,-0.037849841134123825,-0.08830801836805513,46.48648648648649,1.642654797458006,-1.58606694120148,2.7678529398792966,1.7818181818181438,2.76002671626408,2.0,4.000000000000173,6.455000000000055,3.459459459459512,6.0177777777776855
BAN,72,185,50.27027027027027,49.72972972972973,2.6054054054054054,1.0,0.6765670072171941,0.6042296072507725,0.05572707997390511,91.35135135135135,5.0,2.0,81.08108108108108,13.54,84.32432432432432,0.2037270898558548,-0.06902502157031254,47.56756756756757,2.8403078902400822,-2.561008459763587,4.585521164594331,3.0,4.573341651051497,3.1111111111111147,6.7999999999999945,10.788416988417035,6.147058823529311,9.124524886877667
BANANA,3,297,49.494949494949495,50.505050505050505,2.208754208754209,1.0,0.5358031890846462,0.4953014214472251,0.028733542228911023,65.65656565656566,1.3692307692307693,1.0,15.488215488215488,2.0652173913043477,30.63973063973064,0.010360934652803059,-0.0068327013084679145,49.158249158249156,0.3270412765933748,-0.25864156235936364,0.6649696343178139,0.5051546391753008,0.5268391837258323,0.4201183431952618,0.9292035398230164,1.5210989010988833,0.7789473684210416,1.2413499716392569
BANANA,6,297,49.494949494949495,50.505050505050505,2.208754208754209,1.0,0.5358031890846462,0.4953014214472251,0.028733542228911023,75.42087542087542,1.8214285714285714,1.0,29.96632996632997,3.4831460674157304,42.08754208754209,0.025998218954081682,0.01116320607277288,50.841750841750844,0.469160903682807,-0.4076605283095053,0.9529871157507025,0.7118644067796559,0.8214451144096857,0.6271777003484332,1.3762376237623821,2.038928571428546,1.1468531468531518,2.0323832625833895
BANANA,12,297,49.494949494949495,50.505050505050505,2.208754208754209,1.0,0.5358031890846462,0.4953014214472251,0.028733542228911023,81.48148148148148,2.384297520661157,1.0,47.474747474747474,5.51063829787234,57.23905723905723,-0.020373647486190187,-0.014720675188306664,48.821548821548824,0.6449888555611435,-0.595974286048433,1.3143706084561346,1.0809968847351674,1.2051037772898727,0.9501557632398595,1.7512690355330642,2.6223270184567835,1.7999999999999408,2.6778959864846286
BANANA,36,297,49.494949494949495,50.505050505050505,2.208754208754209,1.0,0.5358031890846462,0.4953014214472251,0.028733542228911023,92.25589225589226,4.664233576642336,1.0,74.07407407407408,11.527272727272727,78.11447811447812,-0.10948007281810927,-0.13618102998250725,43.43434343434344,1.110473854888574,-1.2120823039269701,2.2872206569155686,1.6538461538461722,2.478504593227363,1.944444444444486,2.9361702127660045,4.36026205641499,3.50000000000002,5.2655862068966295
BANANA,72,297,49.494949494949495,50.505050505050505,2.208754208754209,1.0,0.5358031890846462,0.4953014214472251,0.028733542228911023,94.61279461279462,5.761565836298932,1.0,82.49158249158249,15.151020408163266,86.53198653198653,-0.00972801541276902,-0.14179570075434356,46.464646464646464,1.7425410351553436,-1.8524385741942329,3.5634025262356857,2.448275862069025,3.7961947274733214,2.9580645161290606,4.506849315068453,7.489863407620335,5.340000000000103,7.752492668621605
BANANAS31,3,168,57.738095238095234,42.26190476190476,2.3273809523809526,1.0,0.6573230233699392,0.5669359389173456,0.031339590059652596,66.66666666666666,1.4107142857142858,1.0,19.642857142857142,1.9696969696969697,28.57142857142857,-0.004841487198636994,-0.02812418133356087,46.42857142857143,0.4013458859524561,-0.3676630419757266,0.668366331514212,0.5480030721966096,0.607224452024977,0.5092592592592637,0.9174300867888033,1.7318634423897674,0.836538461538501,1.4451428571428693
BANANAS31,6,168,57.738095238095234,42.26190476190476,2.3273809523809526,1.0,0.6573230233699392,0.5669359389173456,0.031339590059652596,76.19047619047619,1.828125,1.0,35.714285714285715,3.25,45.23809523809524,-0.060247653231631004,-0.05051963048499086,40.476190476190474,0.559466948113603,-0.5518647662044497,0.9254001650287281,0.7320574162679654,0.9422540026233157,0.65151515151515,1.2514705882352728,2.123347398030963,1.3647727272727261,2.3883636363636405
BANANAS31,12,168,57.738095238095234,42.26190476190476,2.3273809523809526,1.0,0.6573230233699392,0.5669359389173456,0.031339590059652596,83.33333333333334,2.407142857142857,1.0,47.61904761904761,4.7,55.952380952380956,-0.10483441890066376,-0.006361323155223975,48.214285714285715,0.7639643259066599,-0.826721129002571,1.292976675586989,0.9365384615384531,1.4189722597391514,0.9481372286250322,1.8743961352657155,2.9057312252964387,2.038461538461521,3.3494623655914872
BANANAS31,36,168,57.738095238095234,42.26190476190476,2.3273809523809526,1.0,0.6573230233699392,0.5669359389173456,0.031339590059652596,89.88095238095238,3.6953642384105962,1.0,71.42857142857143,10.466666666666667,76.78571428571429,-0.06531588841069651,0.15718763994626572,54.166666666666664,1.2709268936029423,-1.451870179712822,2.2009587720320316,1.8000000000000629,2.4259575034180094,1.7709885742672657,3.101515151515211,4.757575757575714,3.2169789227166588,5.109090909090973
BANANAS31,72,168,57.738095238095234,42.26190476190476,2.3273809523809526,1.0,0.6573230233699392,0.5669359389173456,0.031339590059652596,94.04761904761905,5.9113924050632916,1.0,80.35714285714286,15.518518518518519,82.73809523809523,-0.1136210333963764,-0.21424788222715874,46.42857142857143,2.2618541843612285,-2.203860715579554,3.6457844540131354,2.586885245901647,3.7976128866724346,2.96721311475408,4.441220238095168,7.319703703703688,4.848983253588529,8.105503512880587
BAND,3,731,52.94117647058824,47.05882352941176,1.9958960328317374,1.0,0.6188838087680053,0.5160073239749208,0.04903665127566566,63.88508891928865,1.3447537473233404,1.0,19.151846785225718,2.05,30.779753761969904,0.05553029854338555,0.0,49.247606019151846,0.4105241678720435,-0.2924601771640987,0.7557829801755586,0.5301204819277077,0.531547954705498,0.43495934959349397,1.0774910743265385,1.7307692307692226,0.8559243176178752,1.3835616438356002
BAND,6,731,52.94117647058824,47.05882352941176,1.9958960328317374,1.0,0.6188838087680053,0.5160073239749208,0.04903665127566566,72.77701778385773,1.7612781954887218,1.0,32.28454172366621,3.2711864406779663,45.1436388508892,0.07671433897984985,0.02454288869802035,51.84678522571819,0.5828699227012265,-0.44161411291556957,1.0563256066170619,0.7391304347826338,0.828024962072137,0.6679536679536878,1.451416122004365,2.3171806167401385,1.1955832537131914,1.9615384615384237
BAND,12,731,52.94117647058824,47.05882352941176,1.9958960328317374,1.0,0.6188838087680053,0.5160073239749208,0.04903665127566566,81.66894664842681,2.5862646566164154,1.0,48.01641586867305,5.2079772079772075,59.37072503419972,0.0614498073529692,-0.008438106488906083,49.247606019151846,0.8470342987934258,-0.6871225098272312,1.5021010874028984,1.0769230769231033,1.3184294869707944,0.9620253164556999,1.9533016298933394,3.470588235294056,1.757948717948739,3.0350877192982417
BAND,36,731,52.94117647058824,47.05882352941176,1.9958960328317374,1.0,0.6188838087680053,0.5160073239749208,0.04903665127566566,88.50889192886456,4.117465224111283,1.0,69.63064295485636,10.24361493123772,75.51299589603283,0.1287504160886488,0.06736526946107269,51.57318741450069,1.5858000903859422,-1.4002785896641028,2.863798515325983,1.9999999999999696,2.650595757801818,1.9780219780220285,3.7684843446938485,6.205128205128535,3.5589616128141626,6.000000000000287
BAND,72,731,52.94117647058824,47.05882352941176,1.9958960328317374,1.0,0.6188838087680053,0.5160073239749208,0.04903665127566566,92.33926128590971,6.020740740740741,1.0,80.84815321477427,16.128595600676817,83.31053351573188,0.13650706554915193,0.028816933878217377,50.20519835841313,2.3720761617516253,-2.106505835691336,4.273039465735571,2.89672544080591,4.016159651995005,2.8472222222222103,5.777294362635654,9.439473684210457,5.407470500249303,8.471321695760842
BANK,3,166,56.024096385542165,43.97590361445783,2.0783132530120483,1.0,0.6440778230469298,0.559470765070269,-0.006880253784743292,67.46987951807229,1.4196428571428572,1.0,18.072289156626507,1.8,30.120481927710845,0.000263508387603248,-0.03449880478540446,43.373493975903614,0.39217520754830515,-0.3674407131752119,0.7774169926255825,0.4477152477152403,0.5912402513202424,0.48638262322472436,1.1875641025640942,1.8785961083833538,0.8424080664294314,1.4332995951417091
BANK,6,166,56.024096385542165,43.97590361445783,2.0783132530120483,1.0,0.6440778230469298,0.559470765070269,-0.006880253784743292,77.71084337349397,1.875968992248062,1.0,33.734939759036145,3.267857142857143,48.795180722891565,-0.041340587498529424,-0.05864600030474065,43.97590361445783,0.5018087011878252,-0.5504698938790851,0.9492501638267299,0.5964834515366451,0.8983124398822285,0.7458708708708595,1.351525966034974,2.12442320369151,1.317659352142083,2.0014985014985016
BANK,12,166,56.024096385542165,43.97590361445783,2.0783132530120483,1.0,0.6440778230469298,0.559470765070269,-0.006880253784743292,83.73493975903614,2.3453237410071943,1.0,52.40963855421686,5.344827586206897,65.66265060240963,0.032683321447107776,-0.11338156400314547,45.78313253012048,0.7699572293894694,-0.7739757723878717,1.4615746977752193,1.0100811730819648,1.279487606319033,1.0549291057273689,1.87157558058685,3.055248618784624,1.7146461824953199,2.631604778413596
BANK,36,166,56.024096385542165,43.97590361445783,2.0783132530120483,1.0,0.6440778230469298,0.559470765070269,-0.006880253784743292,91.56626506024097,3.8421052631578947,1.0,69.87951807228916,9.275862068965518,78.91566265060241,0.1508283407010725,0.12248218322601367,51.80722891566265,1.5736516244015029,-1.457885885569658,3.0006560522649677,1.9547842197035943,2.4317808514971726,1.8744089834515476,3.9144230769230495,6.871032543190098,3.5489156626506215,4.859047619047631
BANK,72,166,56.024096385542165,43.97590361445783,2.0783132530120483,1.0,0.6440778230469298,0.559470765070269,-0.006880253784743292,93.37349397590361,4.825806451612904,1.0,77.10843373493977,13.34375,81.92771084337349,0.3458454228837313,0.3020596453497948,56.62650602409639,2.874697968232326,-2.1863375065419186,5.482947123412715,3.05704918032785,3.7502867253637966,2.4191633193400017,6.161106927710745,10.511360544217734,4.578903654485073,8.220014321517846
BARD,3,57,47.368421052631575,52.63157894736842,2.017543859649123,1.0,0.5012188502747911,0.49246381137142414,0.03992499133466967,59.64912280701754,1.2941176470588236,1.0,15.789473684210526,1.8888888888888888,24.561403508771928,0.1230794448486587,0.05341880341880323,59.64912280701754,0.43528910035204904,-0.217192626226391,0.9357069740167269,0.5652173913043143,0.48318114550256225,0.3899999999999968,1.0545454545454278,1.6434322033898359,0.7586206896551618,1.117619047619057
BARD,6,57,47.368421052631575,52.63157894736842,2.017543859649123,1.0,0.5012188502747911,0.49246381137142414,0.03992499133466967,73.68421052631578,1.9047619047619047,1.0,29.82456140350877,3.411764705882353,40.35087719298245,-0.02477679878442519,0.0,49.122807017543856,0.5187916689740055,-0.4458330016525026,1.149501052646917,0.7241379310344762,0.906317950078528,0.6363636363636731,1.333333333333351,2.3600000000000403,1.0952380952380851,2.5021538461538237
BARD,12,57,47.368421052631575,52.63157894736842,2.017543859649123,1.0,0.5012188502747911,0.49246381137142414,0.03992499133466967,82.45614035087719,2.5106382978723403,1.0,49.122807017543856,5.821428571428571,54.385964912280706,-0.11240136592299967,0.015506280043409149,52.63157894736842,0.7129163864293143,-0.6971666525406592,1.645120213236541,1.0545454545454278,1.458639942989222,0.9473684210526346,2.222222222222195,3.37749999999999,1.6785714285714406,3.732101694915219
BARD,36,57,47.368421052631575,52.63157894736842,2.017543859649123,1.0,0.5012188502747911,0.49246381137142414,0.03992499133466967,91.22807017543859,4.134615384615385,1.5,66.66666666666666,10.026315789473685,75.43859649122807,0.4187415341478453,0.3375120540019205,63.1578947368421,1.4531584235177186,-1.0853485985933033,3.3328887505550333,2.1499999999999835,2.331122276285288,1.735294117647052,4.257425742574262,7.501086956521715,2.913043478260926,5.67324455205811
BARD,72,57,47.368421052631575,52.63157894736842,2.017543859649123,1.0,0.5012188502747911,0.49246381137142414,0.03992499133466967,92.98245614035088,5.3584905660377355,2.0,80.7017543859649,17.26086956521739,84.21052631578947,1.0424689739713968,0.4884441267572148,59.64912280701754,2.788918893928985,-1.6384843137517262,6.190705257661427,3.526315789473887,3.450004173399573,2.517241379310362,7.458333333333476,14.032444444444142,4.418181818181767,7.03892460549385
BAS,3,95,58.94736842105262,41.05263157894737,1.9052631578947368,1.0,0.9951492098985701,0.7792207792207906,0.10506552527136624,65.26315789473685,1.3709677419354838,1.0,26.31578947368421,2.36,36.84210526315789,-0.009714057173488954,-0.01758087201125802,46.31578947368421,0.6847483689221556,-0.5540257296869002,0.7283505922388206,0.5384615384615435,0.6412804274660007,0.45714285714285885,0.9950495049504902,1.7649867374005557,1.00446428571429,1.6352941176470632
BAS,6,95,58.94736842105262,41.05263157894737,1.9052631578947368,1.0,0.9951492098985701,0.7792207792207906,0.10506552527136624,71.57894736842105,1.6176470588235294,1.0,38.94736842105263,3.2162162162162162,48.421052631578945,0.06271359398604012,0.0,49.473684210526315,1.026748599743733,-0.8237543233778144,1.0441917069801139,0.7499999999999891,0.9161333653822149,0.7378640776699075,1.4339449541284546,2.1853351327035178,1.3968421052631494,2.0260061919504513
BAS,12,95,58.94736842105262,41.05263157894737,1.9052631578947368,1.0,0.9951492098985701,0.7792207792207906,0.10506552527136624,81.05263157894737,2.5064935064935066,1.0,57.89473684210527,5.3090909090909095,60.0,-0.11973681075115497,-0.2168112074716455,41.05263157894737,1.4459368706716726,-1.3013722327547448,1.6092758605336233,1.1071428571428394,1.5029183958034098,1.1376146788990853,1.9024090462143546,3.9124999999999908,2.086585365853659,3.358415841584158
BAS,36,95,58.94736842105262,41.05263157894737,1.9052631578947368,1.0,0.9951492098985701,0.7792207792207906,0.10506552527136624,91.57894736842105,4.597701149425287,1.0,82.10526315789474,9.576923076923077,83.15789473684211,-0.15394318829879045,-0.22471910112359383,40.0,2.2527731228866554,-2.1849762313867567,2.5152065579480123,1.7361111111111003,2.6826432290589066,2.3333333333333335,3.381005540395294,4.589411764705962,3.5204410107837747,5.359349593495905
BAS,72,95,58.94736842105262,41.05263157894737,1.9052631578947368,1.0,0.9951492098985701,0.7792207792207906,0.10506552527136624,94.73684210526315,6.0777777777777775,1.0,91.57894736842105,14.241379310344827,91.57894736842105,0.06053300409810339,-0.3356770242685325,40.0,4.124024645075212,-3.3063827825903034,4.738404861480617,2.733333333333367,4.015098016174066,3.485148514851453,4.777160493827143,8.878455164249809,4.957938517179025,7.00976139202344
BAT,3,715,53.70629370629371,46.29370629370629,2.281118881118881,1.0,0.5434977960602476,0.4519309778142855,0.06481608309854786,54.96503496503497,1.44529262086514,1.0,19.72027972027972,2.1347517730496453,28.81118881118881,0.06725027824067764,0.043989882327055696,52.867132867132874,0.3889585634674998,-0.2262760520537105,0.8623954129839617,0.5999999999999889,0.47401961382544133,0.3636363636363649,1.2060606060606287,2.0000000000000417,0.8181818181818274,1.3333333333333826
