active,date,equity,scenario,spec
18,2023-08-10,350.1774764018949,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
16,2023-08-11,348.96838311057206,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
26,2023-08-12,347.75586374094235,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
30,2023-08-13,345.6163079595264,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
34,2023-08-14,344.7133421964054,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
24,2023-08-15,348.1610779807847,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
9,2023-08-16,352.80388427957706,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
9,2023-08-17,355.7911221348967,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
5,2023-08-18,357.4571186133839,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
17,2023-08-19,355.20094516165034,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
23,2023-08-20,355.88447925863585,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
23,2023-08-21,355.93906813173237,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
14,2023-08-22,357.8617572495166,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
23,2023-08-23,356.4578420227957,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
25,2023-08-24,355.53955452252666,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
18,2023-08-25,357.4882192530795,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
18,2023-08-26,356.89787581739637,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
26,2023-08-27,356.83075200593976,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
20,2023-08-28,356.2194700761139,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
23,2023-08-29,353.7047735575003,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
14,2023-08-30,352.4299098045946,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
24,2023-08-31,350.566372243182,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
15,2023-09-01,353.1518802582144,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
25,2023-09-02,352.4850684091446,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
26,2023-09-03,352.8229925772436,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
24,2023-09-04,353.1294750514831,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
31,2023-09-05,352.31947943462507,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
28,2023-09-06,351.62960364793736,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,btc_rb_z4_gap1_cd144_h144_k1_short
