avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,position_fraction,profit_factor_contribution,return_over_mdd,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,z_threshold
0.21961712044341694,False,585.3096790203872,144,88183,88183,0.0004,685.0855665632956,585.0855665632956,0,1.0,72,1.0,40069,0,1,-14.716944684648636,1.0,88.15611455218277,quick_exit_order,686.3141533286843,PRE_2025Q4,0.01,1.1807738900902165,39.75591259601615,btc_rb_z4_gap1_cd144_h72_k1_short_capnone,88183,88183,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,54.56153680414593,48114,4.0
0.6461164746084178,False,163.05529688351697,144,8361,8361,0.0004,171.25816554876135,71.25816554876137,0,1.0,72,1.0,3357,0,1,-5.2081552622121,1.0,95.17089819704402,quick_exit_order,172.01405599243125,ONLY_2025Q4,0.01,1.382733993441877,13.682035569441787,btc_rb_z4_gap1_cd144_h72_k1_short_capnone,8361,8361,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,59.84930032292788,5004,4.0
0.22489203508241204,False,100.53838596594927,144,1175,1175,0.0004,102.66388730805178,2.663887308051782,0,1.0,72,1.0,539,0,1,-2.142194601574521,1.0,98.37758422182195,quick_exit_order,102.7392608659165,2026_ENTRY_ONLY,0.01,1.1698132322108754,1.2435318929913348,btc_rb_z4_gap1_cd144_h72_k1_short_capnone,1175,1175,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,54.12765957446809,636,4.0
0.25617254083120633,False,1028.0051571323022,144,97719,97719,0.0004,1204.5194304607896,1104.5194304607896,0,1.0,72,1.0,43965,50,1,-14.716944684648636,1.0,88.15611455218277,quick_exit_order,1205.4037620146757,BASE,0.01,1.2351984063748862,75.05086511692355,btc_rb_z4_gap1_cd144_h72_k1_short_cap50,97719,97719,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,55.00874957787124,53754,4.0
0.21968648216481645,False,600.266360344501,144,89358,89358,0.0004,703.3354740202695,603.3354740202695,0,1.0,72,1.0,40608,50,1,-14.716944684648636,1.0,88.15611455218277,quick_exit_order,703.8518473862065,EX_2025Q4,0.01,1.1804216364281626,40.995973481480405,btc_rb_z4_gap1_cd144_h72_k1_short_cap50,89358,89358,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,54.55583159873766,48750,4.0
0.21961712044341694,False,585.3096790203872,144,88183,88183,0.0004,685.0855665632956,585.0855665632956,0,1.0,72,1.0,40069,50,1,-14.716944684648636,1.0,88.15611455218277,quick_exit_order,686.3141533286843,PRE_2025Q4,0.01,1.1807738900902165,39.75591259601615,btc_rb_z4_gap1_cd144_h72_k1_short_cap50,88183,88183,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,54.56153680414593,48114,4.0
0.6461164746084178,False,163.05529688351697,144,8361,8361,0.0004,171.25816554876135,71.25816554876137,0,1.0,72,1.0,3357,50,1,-5.2081552622121,1.0,95.17089819704402,quick_exit_order,172.01405599243125,ONLY_2025Q4,0.01,1.382733993441877,13.682035569441787,btc_rb_z4_gap1_cd144_h72_k1_short_cap50,8361,8361,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,59.84930032292788,5004,4.0
0.22489203508241204,False,100.53838596594927,144,1175,1175,0.0004,102.66388730805178,2.663887308051782,0,1.0,72,1.0,539,50,1,-2.142194601574521,1.0,98.37758422182195,quick_exit_order,102.7392608659165,2026_ENTRY_ONLY,0.01,1.1698132322108754,1.2435318929913348,btc_rb_z4_gap1_cd144_h72_k1_short_cap50,1175,1175,1.0,btc_rb_z4_gap1_cd144_h72_k1_short,54.12765957446809,636,4.0
0.28059611360847786,False,2353.7499465488936,96,122288,122288,0.0004,3022.6325972069058,2922.6325972069058,0,0.0,96,1.0,55738,0,1,-22.24701356704869,1.0,81.87439410413208,quick_exit_order,3027.214843482059,BASE,0.01,1.26630087419262,131.3719069932057,btc_rb_z4_gap0_cd96_h96_k1_short_capnone,122288,122288,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,54.42071176239697,66550,4.0
0.22580345345002462,False,939.1000544215708,96,111100,111100,0.0004,1205.9711103532288,1105.9711103532288,0,0.0,96,1.0,51151,0,1,-22.24701356704869,1.0,81.87439410413208,quick_exit_order,1207.7993367256504,EX_2025Q4,0.01,1.1655030603431933,49.7132393532292,btc_rb_z4_gap0_cd96_h96_k1_short_capnone,111100,111100,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,53.95949594959496,59949,4.0
0.22696276926913456,False,921.3098351381234,96,109524,109524,0.0004,1178.9132154060599,1078.9132154060599,0,0.0,96,1.0,50423,0,1,-22.24701356704869,1.0,81.87439410413208,quick_exit_order,1184.9189046038714,PRE_2025Q4,0.01,1.1682342743499636,48.496990940127766,btc_rb_z4_gap0_cd96_h96_k1_short_capnone,109524,109524,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,53.96168876228041,59101,4.0
0.8247027049209694,False,236.80785775826746,96,11188,11188,0.0004,250.6388893778368,150.6388893778368,0,0.0,96,1.0,4587,0,1,-6.15876988541777,1.0,95.4542074722355,quick_exit_order,252.3494816394881,ONLY_2025Q4,0.01,1.4569127128432773,24.459249522296197,btc_rb_z4_gap0_cd96_h96_k1_short_capnone,11188,11188,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,59.000715051841254,6601,4.0
0.14523688887375844,False,97.82914244023765,96,1576,1576,0.0004,102.29515579209526,2.2951557920952492,0,0.0,96,1.0,728,0,1,-4.510571112496498,1.0,95.78263623068625,quick_exit_order,102.45023305720109,2026_ENTRY_ONLY,0.01,1.1004667302813198,0.5088392877204707,btc_rb_z4_gap0_cd96_h96_k1_short_capnone,1576,1576,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,53.80710659898477,848,4.0
0.2789335834132854,False,2260.2252167981705,96,121555,121555,0.0004,2902.5302485253974,2802.5302485253974,0,0.0,96,1.0,55411,50,1,-22.24701356704869,1.0,81.87439410413208,quick_exit_order,2906.930422212437,BASE,0.01,1.2653117065886057,125.97332401848234,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,121555,122288,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,54.41487392538357,66144,4.0
0.22598472632477593,False,934.4445569082485,96,110787,110787,0.0004,1199.9926254421116,1099.9926254421116,0,0.0,96,1.0,50992,50,1,-22.24701356704869,1.0,81.87439410413208,quick_exit_order,1201.8117885594627,EX_2025Q4,0.01,1.165950305440408,49.44450733249756,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,110787,111100,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,53.972939063247495,59795,4.0
0.22616459807852035,False,909.3285563702063,96,109329,109329,0.0004,1163.5819041161467,1063.5819041161467,0,0.0,96,1.0,50331,50,1,-22.24701356704869,1.0,81.87439410413208,quick_exit_order,1169.5094916442176,PRE_2025Q4,0.01,1.1663977666606629,47.807850744132146,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,109329,109524,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,53.96372417199462,58998,4.0
0.8223676743191286,False,228.2802197366876,96,10771,10771,0.0004,241.59111390769172,141.5911139076917,0,0.0,96,1.0,4418,50,1,-6.35805083378952,1.0,96.2292854941037,quick_exit_order,243.7798676440405,ONLY_2025Q4,0.01,1.457477111128674,22.269578776440937,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,10771,11188,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,58.98245288274069,6353,4.0
0.2124969355393665,False,99.67693077404101,96,1458,1458,0.0004,103.12919281377276,3.129192813772752,0,0.0,96,1.0,661,50,1,-3.4938132488008145,1.0,96.86143546534063,quick_exit_order,103.28553446113902,2026_ENTRY_ONLY,0.01,1.1538641801107887,0.8956382585264935,btc_rb_z4_gap0_cd96_h96_k1_short_cap50,1458,1576,1.0,btc_rb_z4_gap0_cd96_h96_k1_short,54.6639231824417,797,4.0
0.2782282664053784,False,1873.1021583295787,144,114778,114778,0.0004,2386.5782912962595,2286.5782912962595,0,0.0,96,1.0,52349,0,1,-21.651958662063308,1.0,84.2182575952649,quick_exit_order,2390.7453541185196,BASE,0.01,1.2606749115988234,105.60607134829813,btc_rb_z4_gap0_cd144_h96_k1_short_capnone,114778,114778,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,54.39108539964105,62429,4.0
0.22247915920850153,False,783.0810786024025,144,104181,104181,0.0004,997.7481976658513,897.7481976658513,0,0.0,96,1.0,47993,0,1,-21.651958662063308,1.0,84.2182575952649,quick_exit_order,999.4903066239499,EX_2025Q4,0.01,1.1607483808157293,41.46267835061075,btc_rb_z4_gap0_cd144_h96_k1_short_capnone,104181,104181,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,53.93305881110759,56188,4.0
0.2234221875647919,False,767.7627593336241,144,102702,102702,0.0004,975.0273079360089,875.027307936009,0,0.0,96,1.0,47312,0,1,-21.651958662063308,1.0,84.2182575952649,quick_exit_order,979.9386764782693,PRE_2025Q4,0.01,1.1627227632053845,40.41330955749312,btc_rb_z4_gap0_cd144_h96_k1_short_capnone,102702,102702,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,53.93273743451928,55390,4.0
0.8263076980254436,False,225.3010735707111,144,10597,10597,0.0004,239.19645225913973,139.19645225913973,0,0.0,96,1.0,4356,0,1,-6.360613903507428,1.0,96.5876312536996,quick_exit_order,240.60503059956537,ONLY_2025Q4,0.01,1.4682796464063836,21.884122251530272,btc_rb_z4_gap0_cd144_h96_k1_short_capnone,10597,10597,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,58.89402661130509,6241,4.0
0.1569951171207852,False,97.84999631953752,144,1479,1479,0.0004,102.33028239772497,2.33028239772497,0,0.0,96,1.0,681,0,1,-4.544928689455752,1.0,95.64759041324598,quick_exit_order,102.50895523528746,2026_ENTRY_ONLY,0.01,1.109555190967167,0.5127214433817701,btc_rb_z4_gap0_cd144_h96_k1_short_capnone,1479,1479,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,53.9553752535497,798,4.0
0.275244646746378,False,1790.2547024440207,144,114373,114373,0.0004,2281.0197456364094,2181.0197456364094,0,0.0,96,1.0,52172,50,1,-21.651958662063308,1.0,84.2182575952649,quick_exit_order,2285.0024989420717,BASE,0.01,1.254388647981681,100.73082900614455,btc_rb_z4_gap0_cd144_h96_k1_short_cap50,114373,114778,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,54.38433896111845,62201,4.0
0.2223443291013481,False,779.3672231095852,144,104028,104028,0.0004,993.0162577357447,893.0162577357446,0,0.0,96,1.0,47914,50,1,-21.651958662063308,1.0,84.2182575952649,quick_exit_order,994.7501045341512,EX_2025Q4,0.01,1.1605426043941742,41.244132767554675,btc_rb_z4_gap0_cd144_h96_k1_short_cap50,104028,104181,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,53.94124658745723,56114,4.0
0.22305849447695494,False,763.3673758752948,144,102610,102610,0.0004,969.4453506860365,869.4453506860365,0,0.0,96,1.0,47269,50,1,-21.651958662063308,1.0,84.2182575952649,quick_exit_order,974.3286020165851,PRE_2025Q4,0.01,1.162037419520016,40.15550575613298,btc_rb_z4_gap0_cd144_h96_k1_short_cap50,102610,102702,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,53.933339830425886,55341,4.0
0.807154248315369,False,217.01765393086583,144,10347,10347,0.0004,229.7308949964444,129.73089499644442,0,0.0,96,1.0,4256,50,1,-6.167242300245446,1.0,96.93506715049266,quick_exit_order,231.2813342066291,ONLY_2025Q4,0.01,1.4559038166353253,21.03547885434651,btc_rb_z4_gap0_cd144_h96_k1_short_cap50,10347,10597,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,58.86730453271479,6091,4.0
0.17066554970006478,False,98.15908407642756,144,1418,1418,0.0004,102.43138068928069,2.431380689280682,0,0.0,96,1.0,645,50,1,-4.337916375433459,1.0,95.85502024122951,quick_exit_order,102.61023004857462,2026_ENTRY_ONLY,0.01,1.1197827629396657,0.5604950577309666,btc_rb_z4_gap0_cd144_h96_k1_short_cap50,1418,1479,1.0,btc_rb_z4_gap0_cd144_h96_k1_short,54.513399153737666,773,4.0
0.31970813238768225,False,2160.6538841224665,96,103322,103322,0.0004,2665.934091829842,2565.934091829842,0,1.0,96,1.0,46606,0,1,-18.95321453204276,1.0,85.53775621177444,quick_exit_order,2665.934091829842,BASE,0.01,1.287346883748552,135.38252772329528,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,103322,103322,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.892472077582696,56716,4.0
0.2716156828197315,False,1040.6452055606776,96,94617,94617,0.0004,1284.005527859101,1184.005527859101,0,1.0,96,1.0,43124,0,1,-18.95321453204276,1.0,85.53775621177444,quick_exit_order,1284.005527859101,EX_2025Q4,0.01,1.205331937609317,62.46990587572323,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,94617,94617,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.422566769185245,51493,4.0
0.27203087460124165,False,1014.5757663206193,96,93380,93380,0.0004,1246.59824970885,1146.59824970885,0,1.0,96,1.0,42562,0,1,-18.95321453204276,1.0,85.53775621177444,quick_exit_order,1251.839613949579,PRE_2025Q4,0.01,1.2068535967272482,60.49624182591209,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,93380,93380,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.42064681944741,50818,4.0
0.8424379773929436,False,195.86609849798023,96,8705,8705,0.0004,207.6263718486419,107.62637184864188,0,1.0,96,1.0,3482,0,1,-6.2658534104407355,1.0,94.1613990381428,quick_exit_order,208.95917403039238,ONLY_2025Q4,0.01,1.4589787867546327,17.17665013824055,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,8705,8705,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,60.0,5223,4.0
0.24027323451138996,False,100.35710165291643,96,1237,1237,0.0004,103.00074848965848,3.000748489658478,0,1.0,96,1.0,562,0,1,-2.5666287629040663,1.0,98.13047760070907,quick_exit_order,103.00074848965848,2026_ENTRY_ONLY,0.01,1.167552153236227,1.1691400536878647,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,1237,1237,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.56750202101859,675,4.0
0.3193352573129121,False,2151.5251195430315,96,103310,103310,0.0004,2654.6705179240716,2554.6705179240716,0,1.0,96,1.0,46605,50,1,-18.95321453204276,1.0,85.53775621177444,quick_exit_order,2654.6705179240716,BASE,0.01,1.28643818497138,134.7882446856223,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,103310,103322,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.88820056141709,56705,4.0
0.2714151212772945,False,1038.5042895942122,96,94611,94611,0.0004,1281.3639475001714,1181.3639475001714,0,1.0,96,1.0,43123,50,1,-18.95321453204276,1.0,85.53775621177444,quick_exit_order,1281.3639475001714,EX_2025Q4,0.01,1.2049208706649142,62.33053213759223,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,94611,94617,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.420733318535895,51488,4.0
0.27188265286447955,False,1013.0632856020735,96,93376,93376,0.0004,1244.7398810398504,1144.7398810398504,0,1.0,96,1.0,42561,50,1,-18.95321453204276,1.0,85.53775621177444,quick_exit_order,1249.9734317070472,PRE_2025Q4,0.01,1.2065529663178014,60.39819151018027,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,93376,93380,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.419765250171345,50815,4.0
0.8405697718163639,False,195.51171855402444,96,8701,8701,0.0004,207.219464406638,107.21946440663798,0,1.0,96,1.0,3482,50,1,-6.2658534104407355,1.0,94.1613990381428,quick_exit_order,208.58110482418564,ONLY_2025Q4,0.01,1.4578527353644646,17.111709671978463,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,8701,8705,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,59.981611309044936,5219,4.0
0.23606594760523636,False,100.30015996781393,96,1235,1235,0.0004,102.9423068239545,2.942306823954488,0,1.0,96,1.0,562,50,1,-2.5666287629040663,1.0,98.13047760070907,quick_exit_order,102.9423068239545,2026_ENTRY_ONLY,0.01,1.1643342787637505,1.146370237285642,btc_rb_z4_gap1_cd96_h96_k1_short_cap50,1235,1237,1.0,btc_rb_z4_gap1_cd96_h96_k1_short,54.49392712550607,673,4.0
0.3121766234023687,False,1695.1247120778594,144,97712,97712,0.0004,2072.8183722525323,1972.8183722525323,0,1.0,96,1.0,44096,0,1,-18.221261700041435,1.0,88.05359108555237,quick_exit_order,2072.8183722525323,BASE,0.01,1.2768967577913453,108.27012995746865,btc_rb_z4_gap1_cd144_h96_k1_short_capnone,97712,97712,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.871458981496644,53616,4.0
0.26437559902825447,False,854.1758454716689,144,89358,89358,0.0004,1044.4962385438291,944.4962385438291,0,1.0,96,1.0,40746,0,1,-18.221261700041435,1.0,88.05359108555237,quick_exit_order,1044.4962385438291,EX_2025Q4,0.01,1.1977829595648026,51.83484294842664,btc_rb_z4_gap1_cd144_h96_k1_short_capnone,89358,89358,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.401396629288925,48612,4.0
0.2646000616555247,False,833.2536478892939,144,88183,88183,0.0004,1014.703860800244,914.703860800244,0,1.0,96,1.0,40214,0,1,-18.221261700041435,1.0,88.05359108555237,quick_exit_order,1018.9123300398437,PRE_2025Q4,0.01,1.1986962594006105,50.19980920411038,btc_rb_z4_gap1_cd144_h96_k1_short_capnone,88183,88183,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.39710601816677,47969,4.0
0.823477070615931,False,187.22456833297966,144,8354,8354,0.0004,198.45149228515334,98.45149228515334,0,1.0,96,1.0,3350,0,1,-6.080756643420992,1.0,94.52682410983233,quick_exit_order,199.34633376692832,ONLY_2025Q4,0.01,1.4582321492538461,16.19066475743144,btc_rb_z4_gap1_cd144_h96_k1_short_capnone,8354,8354,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,59.899449365573375,5004,4.0
0.2475298221256428,False,100.2687892179022,144,1175,1175,0.0004,102.9360662647021,2.9360662647021085,0,1.0,96,1.0,532,0,1,-2.5911977634165195,1.0,97.88264924351276,quick_exit_order,102.9360662647021,2026_ENTRY_ONLY,0.01,1.1733230248081326,1.1330923120398486,btc_rb_z4_gap1_cd144_h96_k1_short_capnone,1175,1175,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.72340425531915,643,4.0
0.31201457699009505,False,1692.232292358638,144,97708,97708,0.0004,2069.2814875079766,1969.2814875079766,0,1.0,96,1.0,44096,50,1,-18.221261700041435,1.0,88.05359108555237,quick_exit_order,2069.2814875079766,BASE,0.01,1.276485294612238,108.07602239220891,btc_rb_z4_gap1_cd144_h96_k1_short_cap50,97708,97712,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.86961149547632,53612,4.0
0.26437559902825447,False,854.1758454716689,144,89358,89358,0.0004,1044.4962385438291,944.4962385438291,0,1.0,96,1.0,40746,50,1,-18.221261700041435,1.0,88.05359108555237,quick_exit_order,1044.4962385438291,EX_2025Q4,0.01,1.1977829595648026,51.83484294842664,btc_rb_z4_gap1_cd144_h96_k1_short_cap50,89358,89358,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.401396629288925,48612,4.0
0.2646000616555247,False,833.2536478892939,144,88183,88183,0.0004,1014.703860800244,914.703860800244,0,1.0,96,1.0,40214,50,1,-18.221261700041435,1.0,88.05359108555237,quick_exit_order,1018.9123300398437,PRE_2025Q4,0.01,1.1986962594006105,50.19980920411038,btc_rb_z4_gap1_cd144_h96_k1_short_cap50,88183,88183,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.39710601816677,47969,4.0
0.8224572659685181,False,187.0344115202961,144,8352,8352,0.0004,198.24993271644246,98.24993271644247,0,1.0,96,1.0,3350,50,1,-6.080756643420992,1.0,94.52682410983233,quick_exit_order,199.14386534204803,ONLY_2025Q4,0.01,1.4576318614673156,16.157517637668153,btc_rb_z4_gap1_cd144_h96_k1_short_cap50,8352,8354,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,59.88984674329502,5002,4.0
0.2475298221256428,False,100.2687892179022,144,1175,1175,0.0004,102.9360662647021,2.9360662647021085,0,1.0,96,1.0,532,50,1,-2.5911977634165195,1.0,97.88264924351276,quick_exit_order,102.9360662647021,2026_ENTRY_ONLY,0.01,1.1733230248081326,1.1330923120398486,btc_rb_z4_gap1_cd144_h96_k1_short_cap50,1175,1175,1.0,btc_rb_z4_gap1_cd144_h96_k1_short,54.72340425531915,643,4.0
0.31964886677739685,False,3125.223110845315,120,118243,118243,0.0004,4270.2188460465095,4170.2188460465095,0,0.0,120,1.0,54168,0,1,-26.821141091435273,1.0,75.76886198119384,quick_exit_order,4270.663901373768,BASE,0.01,1.3038893865063104,155.48252894348985,btc_rb_z4_gap0_cd120_h120_k1_short_capnone,118243,118243,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,54.18925433218034,64075,4.0
0.25095106136932904,False,1061.0781619954682,120,107382,107382,0.0004,1449.827997482035,1349.827997482035,0,0.0,120,1.0,49722,0,1,-26.821141091435273,1.0,75.76886198119384,quick_exit_order,1449.9791030101476,EX_2025Q4,0.01,1.1751116809997115,50.327016023679626,btc_rb_z4_gap0_cd120_h120_k1_short_capnone,107382,107382,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,53.69615019276974,57660,4.0
0.2532282592164341,False,1053.7707651585254,120,105856,105856,0.0004,1429.7048595046701,1329.7048595046701,0,0.0,120,1.0,49013,0,1,-26.821141091435273,1.0,75.76886198119384,quick_exit_order,1439.9934364584549,PRE_2025Q4,0.01,1.1804633147731385,49.576744515515095,btc_rb_z4_gap0_cd120_h120_k1_short_capnone,105856,105856,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,53.69842049576784,56843,4.0
0.9988595969430479,False,274.0315477620209,120,10861,10861,0.0004,294.5327896455828,194.5327896455828,0,0.0,120,1.0,4446,0,1,-7.655896503498849,1.0,95.97879946585805,quick_exit_order,296.7504555094888,ONLY_2025Q4,0.01,1.519584113781101,25.409537544907856,btc_rb_z4_gap0_cd120_h120_k1_short_capnone,10861,10861,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,59.0645428597735,6415,4.0
0.0929857564524521,False,95.74423843608302,120,1526,1526,0.0004,101.40750294325332,1.4075029432533137,0,0.0,120,1.0,709,0,1,-5.594499481084025,1.0,94.60144153736456,quick_exit_order,101.41807194475793,2026_ENTRY_ONLY,0.01,1.0591682876085895,0.2515869289133596,btc_rb_z4_gap0_cd120_h120_k1_short_capnone,1526,1526,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,53.53866317169069,817,4.0
0.3131831316989897,False,2647.272009041025,120,115350,115350,0.0004,3616.2471084009644,3516.2471084009644,0,0.0,120,1.0,52915,50,1,-26.821141091435273,1.0,75.76886198119384,quick_exit_order,3617.5366062331327,BASE,0.01,1.2899220832894738,131.0998326437274,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,115350,118243,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,54.12657130472475,62435,4.0
0.25425021579283114,False,1060.1480975443533,120,105934,105934,0.0004,1448.191753294868,1348.191753294868,0,0.0,120,1.0,49028,50,1,-26.821141091435273,1.0,75.76886198119384,quick_exit_order,1448.7081560932556,EX_2025Q4,0.01,1.18106258160826,50.26601026029361,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,105934,107382,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,53.71835293673419,56906,4.0
0.25640900300044017,False,1057.780280697339,120,104682,104682,0.0004,1435.1447749394465,1335.1447749394465,0,0.0,120,1.0,48451,50,1,-26.821141091435273,1.0,75.76886198119384,quick_exit_order,1445.4724991257526,PRE_2025Q4,0.01,1.1864381048503414,49.77956643931883,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,104682,105856,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,53.716016125026265,56231,4.0
0.9691469148199631,False,232.12439324525857,120,9427,9427,0.0004,248.31713196237905,148.31713196237905,0,0.0,120,1.0,3892,50,1,-7.42045147368755,1.0,97.01759754537031,quick_exit_order,250.72966647626873,ONLY_2025Q4,0.01,1.4972345688356372,19.98761564418313,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,9427,10861,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,58.71433117640819,5535,4.0
0.07375008602691484,False,96.18796185194479,120,1252,1252,0.0004,100.9091053796975,0.9091053796974835,0,0.0,120,1.0,577,50,1,-4.712588050752187,1.0,95.48518339731004,quick_exit_order,100.94508800719305,2026_ENTRY_ONLY,0.01,1.045832127983176,0.1929100039950191,btc_rb_z4_gap0_cd120_h120_k1_short_cap50,1252,1526,1.0,btc_rb_z4_gap0_cd120_h120_k1_short,53.91373801916933,675,4.0
0.32096385166824004,False,2870.094362228428,144,114774,114774,0.0004,3883.5061580716365,3783.5061580716365,0,0.0,120,1.0,52553,0,1,-26.102981518783164,1.0,76.64930939340755,quick_exit_order,3883.910909014481,BASE,0.01,1.3062190588159146,144.94536401326815,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,114774,114774,1.0,btc_rb_z4_gap0_cd144_h120_k1_short,54.21175527558506,62221,4.0
0.24928587889954798,False,972.5211616022103,144,104181,104181,0.0004,1315.9121071562085,1215.9121071562085,0,0.0,120,1.0,48222,0,1,-26.102981518783164,1.0,76.64930939340755,quick_exit_order,1316.0492555588098,EX_2025Q4,0.01,1.171912271328383,46.581349578064994,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,104181,104181,1.0,btc_rb_z4_gap0_cd144_h120_k1_short,53.71324905692977,55959,4.0
0.25125647874557117,False,963.4633355538042,144,102702,102702,0.0004,1294.476458643254,1194.476458643254,0,0.0,120,1.0,47536,0,1,-26.102981518783164,1.0,76.64930939340755,quick_exit_order,1303.7918922245794,PRE_2025Q4,0.01,1.1762585406553931,45.760154171803464,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,102702,102702,1.0,btc_rb_z4_gap0_cd144_h120_k1_short,53.714630679052014,55166,4.0
1.0259088984930402,False,275.2486175004317,144,10593,10593,0.0004,295.1189625015437,195.1189625015437,0,0.0,120,1.0,4331,0,1,-7.569294885393452,1.0,96.66055515827479,quick_exit_order,297.7891569247966,ONLY_2025Q4,0.01,1.5368154875395248,25.777693359267428,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,10593,10593,1.0,btc_rb_z4_gap0_cd144_h120_k1_short,59.114509581799304,6262,4.0
0.1124471058189043,False,95.92671115921243,144,1479,1479,0.0004,101.65593189198867,1.6559318919886712,0,0.0,120,1.0,686,0,1,-5.645728056017873,1.0,94.55010663621994,quick_exit_order,101.66652678552154,2026_ENTRY_ONLY,0.01,1.072412606979027,0.2933070589936734,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,1479,1479,1.0,btc_rb_z4_gap0_cd144_h120_k1_short,53.61730899256254,793,4.0
0.31660460381195443,False,2526.4168745104016,144,112303,112303,0.0004,3418.4783675193903,3318.4783675193908,0,0.0,120,1.0,51461,50,1,-26.102981518783164,1.0,76.64930939340755,quick_exit_order,3418.834651837228,BASE,0.01,1.297771052817598,127.13024238750208,btc_rb_z4_gap0_cd144_h120_k1_short_cap50,112303,114774,1.0,btc_rb_z4_gap0_cd144_h120_k1_short,54.176647106488694,60842,4.0
