avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,exits,final_equity,final_return_pct,flats,gap_min,horizon,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,profit_factor_contribution,return_over_mdd,scenario,selected_after_cap,spec,win_rate_pct,wins,z_threshold
0.23541222324469802,False,867.8320057812399,144,113191,113191,1239.167575145946,1139.167575145946,0,0.0,120,52607,0,77,-31.10265814176313,77.0,73.30111308309885,bar_close_mtm,1259.6015787762763,PRE_2025Q4,1.1604903999377714,36.62605202274746,btc_rb_z3.75_gap0_cd144_h120_k1_short_capnone,113191,btc_rb_z3.75_gap0_cd144_h120_k1_short,53.52369004602839,60584,3.75
0.9867153408395335,False,210.1081696688877,144,11235,11235,289.2228942340498,189.22289423404982,0,0.0,120,4615,0,76,-28.475246544746604,76.0,95.33343324311106,bar_close_mtm,293.7558810326183,ONLY_2025Q4,1.5038724239870074,6.645171410077204,btc_rb_z3.75_gap0_cd144_h120_k1_short_capnone,11235,btc_rb_z3.75_gap0_cd144_h120_k1_short,58.92300845571874,6620,3.75
0.06295671302086862,False,93.96291862345657,144,1578,1578,100.89288577710145,0.8928857771014487,0,0.0,120,742,0,78,-7.184408344448901,78.0,93.14822216217456,bar_close_mtm,101.23613602783823,2026_ENTRY_ONLY,1.036765891026103,0.12428104504824605,btc_rb_z3.75_gap0_cd144_h120_k1_short_capnone,1578,btc_rb_z3.75_gap0_cd144_h120_k1_short,52.97845373891001,836,3.75
0.37357370598795253,False,2550.980169968226,144,100441,100441,3586.015414808161,3486.015414808161,0,0.0,144,46185,50,50,-28.998572064393834,50.0,74.77382029472676,bar_close_mtm,3592.8575581350347,BASE,1.3371214048492805,120.21334730093477,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,100441,btc_rb_z4.25_gap0_cd144_h144_k1_short,54.017781583218,54256,4.25
0.29414260880065735,False,950.9191236075234,144,92400,92400,1314.8634784002302,1214.8634784002302,0,0.0,144,42925,50,50,-28.998572064393834,50.0,74.77382029472676,bar_close_mtm,1339.2957736990124,EX_2025Q4,1.1874280972068945,41.893906903502725,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,92400,btc_rb_z4.25_gap0_cd144_h144_k1_short,53.54437229437229,49475,4.25
0.29743782581107636,False,950.9191236075234,144,91337,91337,1314.4336440171426,1214.4336440171426,0,0.0,144,42435,50,50,-28.998572064393834,50.0,74.77382029472676,bar_close_mtm,1339.2957736990124,PRE_2025Q4,1.1945339935969803,41.87908429837124,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,91337,btc_rb_z4.25_gap0_cd144_h144_k1_short,53.54018634288404,48902,4.25
1.2656438487088564,False,194.20555701402785,144,8045,8045,268.26188512559304,168.26188512559304,0,0.0,144,3266,50,50,-27.929121892469922,50.0,99.12968061573633,bar_close_mtm,269.4646743782867,ONLY_2025Q4,1.6353160096001378,6.024603486404589,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,8045,btc_rb_z4.25_gap0_cd144_h144_k1_short,59.40335612181479,4779,4.25
0.011005039580865725,False,93.80332747868366,144,1063,1063,100.0327011093364,0.03270110933639714,0,0.0,144,490,50,50,-6.478137143483664,50.0,93.80332747868366,bar_close_mtm,100.30096130847944,2026_ENTRY_ONLY,1.0017986672410513,0.005047918655024318,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,1063,btc_rb_z4.25_gap0_cd144_h144_k1_short,53.90404515522107,573,4.25
0.37357370598795253,False,2550.980169968226,144,100441,100441,3586.015414808161,3486.015414808161,0,0.0,144,46185,50,50,-28.998572064393834,50.0,74.77382029472676,bar_close_mtm,3592.8575581350347,BASE,1.3371214048492805,120.21334730093477,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,100441,btc_rb_z4.25_gap0_cd144_h144_k1_short,54.017781583218,54256,4.25
0.29414260880065735,False,950.9191236075234,144,92400,92400,1314.8634784002302,1214.8634784002302,0,0.0,144,42925,50,50,-28.998572064393834,50.0,74.77382029472676,bar_close_mtm,1339.2957736990124,EX_2025Q4,1.1874280972068945,41.893906903502725,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,92400,btc_rb_z4.25_gap0_cd144_h144_k1_short,53.54437229437229,49475,4.25
0.29743782581107636,False,950.9191236075234,144,91337,91337,1314.4336440171426,1214.4336440171426,0,0.0,144,42435,50,50,-28.998572064393834,50.0,74.77382029472676,bar_close_mtm,1339.2957736990124,PRE_2025Q4,1.1945339935969803,41.87908429837124,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,91337,btc_rb_z4.25_gap0_cd144_h144_k1_short,53.54018634288404,48902,4.25
1.2656438487088564,False,194.20555701402785,144,8045,8045,268.26188512559304,168.26188512559304,0,0.0,144,3266,50,50,-27.929121892469922,50.0,99.12968061573633,bar_close_mtm,269.4646743782867,ONLY_2025Q4,1.6353160096001378,6.024603486404589,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,8045,btc_rb_z4.25_gap0_cd144_h144_k1_short,59.40335612181479,4779,4.25
0.011005039580865725,False,93.80332747868366,144,1063,1063,100.0327011093364,0.03270110933639714,0,0.0,144,490,50,50,-6.478137143483664,50.0,93.80332747868366,bar_close_mtm,100.30096130847944,2026_ENTRY_ONLY,1.0017986672410513,0.005047918655024318,btc_rb_z4.25_gap0_cd144_h144_k1_short_cap50,1063,btc_rb_z4.25_gap0_cd144_h144_k1_short,53.90404515522107,573,4.25
0.41687159392305284,False,2574.094638253091,144,88585,88585,3489.8772806113643,3389.877280611364,0,1.0,144,40253,0,71,-26.497162399381637,71.0,77.79370234811167,bar_close_mtm,3502.0343734749035,BASE,1.348195973939039,127.93359641749689,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,88585,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.56002709262291,48332,4.25
0.33490543297182185,False,990.9945268874126,144,80766,80766,1340.358964665455,1240.358964665455,0,1.0,144,37151,0,66,-26.497162399381637,66.0,77.79370234811167,bar_close_mtm,1348.239822076033,EX_2025Q4,1.2145540892015478,46.811011155458715,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,80766,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.00168387687888,43615,4.25
0.33786791262178917,False,990.9945268874126,144,79656,79656,1323.0827482556144,1223.0827482556144,0,1.0,144,36634,0,64,-26.497162399381637,64.0,77.79370234811167,bar_close_mtm,1348.239822076033,PRE_2025Q4,1.2211568449443149,46.15900864479577,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,79656,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.00974189012755,43022,4.25
1.2635372743664757,False,193.56960246216917,144,7819,7819,260.3485537336271,160.3485537336271,0,1.0,144,3102,0,66,-26.36220626460062,66.0,96.83403902503197,bar_close_mtm,262.86719447043373,ONLY_2025Q4,1.597307830421741,6.082516467862723,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,7819,btc_rb_z4.25_gap1_cd144_h144_k1_short,60.327407596879404,4717,4.25
0.12231148792876487,False,96.01688531637058,144,1110,1110,101.30575479369072,1.3057547936907277,0,1.0,144,517,0,66,-5.549720338198682,66.0,95.04053549225891,bar_close_mtm,101.65865644885204,2026_ENTRY_ONLY,1.068907691073137,0.2352829897937789,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,1110,btc_rb_z4.25_gap1_cd144_h144_k1_short,53.42342342342342,593,4.25
0.41687159392305284,False,2574.094638253091,144,88585,88585,3489.8772806113643,3389.877280611364,0,1.0,144,40253,0,71,-26.497162399381637,71.0,77.79370234811167,bar_close_mtm,3502.0343734749035,BASE,1.348195973939039,127.93359641749689,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,88585,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.56002709262291,48332,4.25
0.33490543297182185,False,990.9945268874126,144,80766,80766,1340.358964665455,1240.358964665455,0,1.0,144,37151,0,66,-26.497162399381637,66.0,77.79370234811167,bar_close_mtm,1348.239822076033,EX_2025Q4,1.2145540892015478,46.811011155458715,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,80766,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.00168387687888,43615,4.25
0.33786791262178917,False,990.9945268874126,144,79656,79656,1323.0827482556144,1223.0827482556144,0,1.0,144,36634,0,64,-26.497162399381637,64.0,77.79370234811167,bar_close_mtm,1348.239822076033,PRE_2025Q4,1.2211568449443149,46.15900864479577,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,79656,btc_rb_z4.25_gap1_cd144_h144_k1_short,54.00974189012755,43022,4.25
1.2635372743664757,False,193.56960246216917,144,7819,7819,260.3485537336271,160.3485537336271,0,1.0,144,3102,0,66,-26.36220626460062,66.0,96.83403902503197,bar_close_mtm,262.86719447043373,ONLY_2025Q4,1.597307830421741,6.082516467862723,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,7819,btc_rb_z4.25_gap1_cd144_h144_k1_short,60.327407596879404,4717,4.25
0.12231148792876487,False,96.01688531637058,144,1110,1110,101.30575479369072,1.3057547936907277,0,1.0,144,517,0,66,-5.549720338198682,66.0,95.04053549225891,bar_close_mtm,101.65865644885204,2026_ENTRY_ONLY,1.068907691073137,0.2352829897937789,btc_rb_z4.25_gap1_cd144_h144_k1_short_capnone,1110,btc_rb_z4.25_gap1_cd144_h144_k1_short,53.42342342342342,593,4.25
0.32096385166824004,False,2438.5649021251174,144,114774,114774,3359.175893220747,3259.1758932207467,0,0.0,120,52553,0,76,-27.60995697758005,76.0,76.13858280907877,bar_close_mtm,3368.646847426059,BASE,1.292070282966764,118.04349770871704,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,114774,btc_rb_z4_gap0_cd144_h120_k1_short,54.21175527558506,62221,4.0
0.24928587889954798,False,858.0925623625369,144,104181,104181,1182.0410632205353,1082.0410632205353,0,0.0,120,48222,0,76,-27.60995697758005,76.0,76.13858280907877,bar_close_mtm,1185.3737427629055,EX_2025Q4,1.164566919577981,39.190248072431935,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,104181,btc_rb_z4_gap0_cd144_h120_k1_short,53.71324905692977,55959,4.0
0.25125647874557117,False,854.9104341922516,144,102702,102702,1163.5879767839529,1063.5879767839529,0,0.0,120,47536,0,76,-27.60995697758005,76.0,76.13858280907877,bar_close_mtm,1180.9779335639805,PRE_2025Q4,1.1685892065520647,38.521899097764326,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,102702,btc_rb_z4_gap0_cd144_h120_k1_short,53.714630679052014,55166,4.0
1.0259088984930402,False,211.0596258515212,144,10593,10593,284.1710911095298,184.17109110952984,0,0.0,120,4331,0,76,-26.774105833459295,76.0,96.09962141723271,bar_close_mtm,288.2308618471759,ONLY_2025Q4,1.5235844201731574,6.878701841813642,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,10593,btc_rb_z4_gap0_cd144_h120_k1_short,59.114509581799304,6262,4.0
0.1124471058189043,False,95.33923736279964,144,1479,1479,101.58587806034136,1.5858780603413614,0,0.0,120,686,0,75,-6.412984943860344,75.0,93.91405571206127,bar_close_mtm,101.87229211831244,2026_ENTRY_ONLY,1.069287178758605,0.2472917173865576,btc_rb_z4_gap0_cd144_h120_k1_short_capnone,1479,btc_rb_z4_gap0_cd144_h120_k1_short,53.61730899256254,793,4.0
0.32982820020309783,False,2469.6491042529597,120,111686,111686,3444.1127585967783,3344.1127585967783,0,1.0,120,51007,50,50,-28.723432200554953,50.0,75.95753497080804,bar_close_mtm,3464.8821913001657,BASE,1.2868229165828733,116.42455314000283,btc_rb_z3.75_gap1_cd120_h120_k1_short_cap50,111686,btc_rb_z3.75_gap1_cd120_h120_k1_short,54.329996597604,60679,3.75
0.2757201916900244,False,1087.067303650701,120,102854,102854,1511.809740855083,1411.809740855083,0,1.0,120,47441,50,50,-28.723432200554953,50.0,75.95753497080804,bar_close_mtm,1525.1398000945337,EX_2025Q4,1.1935295427016737,49.15184686138608,btc_rb_z3.75_gap1_cd120_h120_k1_short_cap50,102854,btc_rb_z3.75_gap1_cd120_h120_k1_short,53.87539619266144,55413,3.75
0.27825238706557376,False,1087.067303650701,120,101656,101656,1501.5910951649494,1401.5910951649494,0,1.0,120,46863,50,50,-28.723432200554953,50.0,75.95753497080804,bar_close_mtm,1525.1398000945337,PRE_2025Q4,1.199920515149394,48.79608695014762,btc_rb_z3.75_gap1_cd120_h120_k1_short_cap50,101656,btc_rb_z3.75_gap1_cd120_h120_k1_short,53.90040922326277,54793,3.75
0.9551970016671173,False,189.88404195179444,120,8839,8839,227.00307344193945,127.00307344193943,0,1.0,120,3572,50,50,-17.28060581575016,50.0,93.84272318291397,bar_close_mtm,229.55202201897805,ONLY_2025Q4,1.4759109418937864,7.3494572352425465,btc_rb_z3.75_gap1_cd120_h120_k1_short_cap50,8839,btc_rb_z3.75_gap1_cd120_h120_k1_short,59.588188709129994,5267,3.75
0.06085136606661346,False,96.20476221607137,120,1198,1198,100.68052119668526,0.6805211966852687,0,1.0,120,578,50,50,-5.018285618099593,50.0,95.70875555339462,bar_close_mtm,101.28766662312849,2026_ENTRY_ONLY,1.035940791868701,0.1356083030090622,btc_rb_z3.75_gap1_cd120_h120_k1_short_cap50,1198,btc_rb_z3.75_gap1_cd120_h120_k1_short,51.75292153589316,620,3.75
0.416731096368779,False,2356.1775271950337,144,86840,86840,3214.3044027367614,3114.3044027367614,0,0.0,144,39478,0,79,-27.398672438875384,79.0,77.75069377204093,bar_close_mtm,3245.364246557774,BASE,1.333707110491451,113.66625188445052,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,86840,btc_rb_z4.75_gap0_cd144_h144_k1_short,54.539382772915715,47362,4.75
0.3200770626816639,False,836.497715821214,144,78191,78191,1095.616101970657,995.6161019706568,0,0.0,144,36029,0,79,-24.81823790243758,79.0,77.75069377204093,bar_close_mtm,1112.6338256553518,EX_2025Q4,1.1849689024224435,40.11630905806049,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,78191,btc_rb_z4.75_gap0_cd144_h144_k1_short,53.92180685756672,42162,4.75
0.32489852508163924,False,836.497715821214,144,76934,76934,1093.4486657479924,993.4486657479924,0,0.0,144,35429,0,79,-24.81823790243758,79.0,77.75069377204093,bar_close_mtm,1112.6338256553518,PRE_2025Q4,1.1930518299291584,40.02897666036228,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,76934,btc_rb_z4.75_gap0_cd144_h144_k1_short,53.9488392648244,41505,4.75
1.2905287085816608,False,215.24659390330854,144,8649,8649,293.35580296829033,193.35580296829033,0,0.0,144,3449,0,77,-27.398672438875327,77.0,97.37827899091508,bar_close_mtm,296.47749033526645,ONLY_2025Q4,1.6054805382462518,7.057123055858078,btc_rb_z4.75_gap0_cd144_h144_k1_short_capnone,8649,btc_rb_z4.75_gap0_cd144_h144_k1_short,60.1225575211007,5200,4.75
