batch_label,strategy_name,parent,family,group,side,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,official_pass_mdd_lt_5,verdict,description
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I080_raw_official_conversion_r080,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,1027,541,486,52.677702,6.048853,9.631121,3.525059,105.766559516,2.732187,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r080; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I094_safe_exit_repair_s094,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,29,10,19,34.482759,0.131795,0.244487,0.162771,100.081317734,1.502029,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s094; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I058_safe_reclaim_quality_s058,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_reclaim_quality,long,5m,597,976,345,631,35.348361,0.301038,2.746121,2.596176,100.078651424,1.057756,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_reclaim_quality; tag=s058; focus=reclaim quality / spring / EMA repair mix
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I095_safe_exit_repair_s095,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,24,9,15,37.5,0.131252,0.25369,0.184085,100.069137956,1.378113,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s095; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I018_raw_cluster_cover_r018,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_cluster_cover,long,5m,597,15,6,9,40.0,0.045158,0.148357,0.103046,100.045157534,1.439709,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_cluster_cover; tag=r018; focus=cover V51 loss clusters while preserving rare22 engine
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I057_raw_return_extend_r057,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,797,330,467,41.40527,0.061222,2.789829,2.676748,100.038404265,1.042246,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r057; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I046_raw_safe_graft_r046,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_safe_graft,long,5m,597,362,186,176,51.381215,0.785478,0.785478,0.745689,100.033931134,1.053358,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_safe_graft; tag=r046; focus=graft strict/lowanchor safe branch only onto risky V51 contexts
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I094_raw_official_conversion_r094,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,51,19,32,37.254902,0.030928,0.414527,0.382016,100.030927681,1.085104,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r094; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I020_raw_cluster_cover_r020,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_cluster_cover,long,5m,597,3,2,1,66.666667,-0.000392,0.032427,0.032808,99.999608046,0.988377,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_cluster_cover; tag=r020; focus=cover V51 loss clusters while preserving rare22 engine
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I076_safe_exit_repair_s076,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,4092,1738,2354,42.473118,1.649886,5.162553,4.910779,99.998253089,1.05127,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s076; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I048_raw_safe_graft_r048,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_safe_graft,long,5m,597,226,80,146,35.39823,0.206012,0.833933,0.829868,99.99714413,1.004898,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_safe_graft; tag=r048; focus=graft strict/lowanchor safe branch only onto risky V51 contexts
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I074_raw_return_extend_r074,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,165,75,90,45.454545,0.717262,0.861768,0.86264,99.991693444,0.998988,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r074; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I092_raw_official_conversion_r092,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,15,5,10,33.333333,-0.050906,0.038846,0.089717,99.949094147,0.432986,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r092; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I018_safe_density_release_s018,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_density_release,long,5m,597,55,22,33,40.0,-0.01655,0.328199,0.397001,99.929895379,0.826696,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_density_release; tag=s018; focus=safe baseline density release without blind parameter tuning
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I072_raw_return_extend_r072,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,298,118,180,39.597315,0.213979,0.878075,0.955935,99.913746342,0.918551,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r072; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I075_raw_return_extend_r075,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,83,32,51,38.554217,0.08046,0.535568,0.650431,99.881653217,0.823404,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r075; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I017_safe_density_release_s017,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_density_release,long,5m,597,61,21,40,34.42623,-0.077946,0.320093,0.443777,99.874895488,0.721292,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_density_release; tag=s017; focus=safe baseline density release without blind parameter tuning
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I093_raw_official_conversion_r093,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,17,4,13,23.529412,-0.077306,0.017201,0.150225,99.866950233,0.114503,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r093; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I056_safe_reclaim_quality_s056,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_reclaim_quality,long,5m,597,1586,624,962,39.344262,0.512417,2.337066,2.423677,99.856746263,0.964265,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_reclaim_quality; tag=s056; focus=reclaim quality / spring / EMA repair mix
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I093_safe_exit_repair_s093,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,54,10,44,18.518519,-0.113881,0.214623,0.367243,99.846591998,0.584418,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s093; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I049_safe_dd_brake_s049,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_dd_brake,long,5m,597,38,15,23,39.473684,0.038911,0.049516,0.219595,99.829812976,0.22549,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_dd_brake; tag=s049; focus=official MDD guard through loss cluster and symbol DD brakes
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I023_raw_cluster_cover_r023,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_cluster_cover,long,5m,597,129,53,76,41.085271,-0.122,0.443685,0.611949,99.829021274,0.725037,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_cluster_cover; tag=r023; focus=cover V51 loss clusters while preserving rare22 engine
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I098_raw_official_conversion_r098,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,38,15,23,39.473684,-0.032789,0.031536,0.219759,99.811708325,0.143504,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r098; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I092_safe_exit_repair_s092,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,66,13,53,19.69697,-0.171287,0.240733,0.450163,99.789486192,0.534769,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s092; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I016_safe_density_release_s016,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_density_release,long,5m,597,95,39,56,41.052632,-0.035546,0.324768,0.570524,99.752391429,0.569245,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_density_release; tag=s016; focus=safe baseline density release without blind parameter tuning
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I073_raw_return_extend_r073,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,227,77,150,33.920705,-0.009458,0.782095,1.04206,99.731885143,0.750528,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r073; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I097_raw_official_conversion_r097,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,193,86,107,44.559585,-0.239271,0.161204,0.472832,99.687609779,0.340933,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r097; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I100_safe_exit_repair_s100,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,161,62,99,38.509317,-0.315862,0.23205,0.556375,99.674383429,0.417074,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s100; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I083_raw_official_conversion_r083,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,245,86,159,35.102041,0.021251,1.458576,1.798914,99.633424371,0.81081,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r083; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I026_safe_dd_brake_s026,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_dd_brake,long,5m,597,3910,1786,2124,45.677749,1.313004,4.577993,4.730594,99.630833213,0.967742,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_dd_brake; tag=s026; focus=official MDD guard through loss cluster and symbol DD brakes
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I039_safe_dd_brake_s039,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_dd_brake,long,5m,597,102,36,66,35.294118,-0.30227,0.309949,0.73491,99.572760724,0.42175,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_dd_brake; tag=s039; focus=official MDD guard through loss cluster and symbol DD brakes
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I099_safe_exit_repair_s099,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,241,91,150,37.759336,-0.47866,0.190211,0.694752,99.494136954,0.273782,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s099; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I091_safe_exit_repair_s091,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,117,8,109,6.837607,-0.547146,0.175243,0.721125,99.452853842,0.243013,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s091; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I034_safe_dd_brake_s034,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_dd_brake,long,5m,597,154,52,102,33.766234,-0.04014,0.367057,0.924713,99.438949716,0.396941,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_dd_brake; tag=s034; focus=official MDD guard through loss cluster and symbol DD brakes
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I097_safe_exit_repair_s097,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,496,243,253,48.991935,-0.55024,0.774653,1.341851,99.422406623,0.577301,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s097; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I029_safe_dd_brake_s029,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_dd_brake,long,5m,597,384,148,236,38.541667,-0.459601,0.636437,1.33982,99.288090519,0.475017,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_dd_brake; tag=s029; focus=official MDD guard through loss cluster and symbol DD brakes
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I071_raw_return_extend_r071,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,428,171,257,39.953271,-0.644549,0.591491,1.29784,99.285974481,0.45575,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r071; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I098_safe_exit_repair_s098,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,271,96,175,35.424354,-0.729796,0.08299,0.829742,99.252559794,0.100019,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s098; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I028_safe_dd_brake_s028,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_dd_brake,long,5m,597,1256,516,740,41.082803,-0.286664,2.266538,3.003526,99.194936734,0.754626,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_dd_brake; tag=s028; focus=official MDD guard through loss cluster and symbol DD brakes
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I085_safe_exit_repair_s085,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,514,188,326,36.575875,-0.814564,0.546556,1.415752,99.123066852,0.386054,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s085; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I096_safe_exit_repair_s096,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,648,251,397,38.734568,-1.043871,0.490848,1.60673,98.87623144,0.305495,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s096; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I084_safe_exit_repair_s084,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,573,179,394,31.239092,-1.395084,0.366313,1.897363,98.461999677,0.193064,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s084; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I056_raw_return_extend_r056,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,1514,536,978,35.402906,-2.136874,2.352452,4.386144,97.863126353,0.536337,True,official_mdd_pass,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r056; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I090_safe_exit_repair_s090,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,1110,217,893,19.54955,-3.537413,0.596416,4.10932,96.462587145,0.145137,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s090; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I082_safe_exit_repair_s082,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_exit_repair,long,5m,597,1284,392,892,30.529595,-4.591247,0.012236,4.628804,95.38286555,0.002643,True,official_mdd_pass,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_exit_repair; tag=s082; focus=exit-first repair with minimal extra entry filters
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I030_raw_safe_graft_r030,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_safe_graft,long,5m,597,1602,790,812,49.313358,9.03197,15.479726,5.645106,108.96077366,2.74215,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_safe_graft; tag=r030; focus=graft strict/lowanchor safe branch only onto risky V51 contexts
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I029_raw_safe_graft_r029,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_safe_graft,long,5m,597,2479,1140,1339,45.986285,6.417595,14.528832,7.228186,106.250475562,2.010025,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_safe_graft; tag=r029; focus=graft strict/lowanchor safe branch only onto risky V51 contexts
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I003_raw_cluster_cover_r003,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_cluster_cover,long,5m,597,3241,1470,1771,45.356371,5.387606,13.30616,7.487084,104.822833256,1.777215,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_cluster_cover; tag=r003; focus=cover V51 loss clusters while preserving rare22 engine
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I028_raw_safe_graft_r028,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_safe_graft,long,5m,597,3003,1336,1667,44.488844,4.457843,12.382223,7.354382,104.117205136,1.683652,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_safe_graft; tag=r028; focus=graft strict/lowanchor safe branch only onto risky V51 contexts
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I055_raw_return_extend_r055,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,1636,845,791,51.650367,3.552011,11.797534,7.399078,103.52554743,1.59446,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r055; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I052_raw_return_extend_r052,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,4574,1802,2772,39.396589,3.655564,15.015793,10.155646,103.335196005,1.478566,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r052; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I051_raw_return_extend_r051,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,5457,2077,3380,38.061206,4.67405,15.072928,10.637989,102.831482625,1.416896,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r051; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I002_raw_cluster_cover_r002,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_cluster_cover,long,5m,597,4156,1911,2245,45.981713,3.047668,8.186767,5.095532,102.67407571,1.606656,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_cluster_cover; tag=r002; focus=cover V51 loss clusters while preserving rare22 engine
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I053_safe_reclaim_quality_s053,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_reclaim_quality,long,5m,597,2779,969,1810,34.868658,2.278008,8.766049,6.683022,101.497190469,1.311689,False,mdd_fail,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_reclaim_quality; tag=s053; focus=reclaim quality / spring / EMA repair mix
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I077_raw_official_conversion_r077,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_official_conversion,long,5m,597,3458,1643,1815,47.513013,2.084799,7.144916,5.468069,101.286158692,1.306662,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_official_conversion; tag=r077; focus=convert V51 raw leader into MDD<5 official-pass candidate
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I001_raw_cluster_cover_r001,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_cluster_cover,long,5m,597,5244,2415,2829,46.052632,2.944478,7.252201,5.855174,100.972398856,1.238597,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_cluster_cover; tag=r001; focus=cover V51 loss clusters while preserving rare22 engine
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I003_safe_density_release_s003,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_density_release,long,5m,597,2652,1142,1510,43.06184,1.703005,6.081251,5.083715,100.688382166,1.196222,False,mdd_fail,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_density_release; tag=s003; focus=safe baseline density release without blind parameter tuning
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_RAWV51_I066_raw_return_extend_r066,8V4_V51_V002_core_rare22_c1,unrestricted_cd_leader_v51,raw_return_extend,long,5m,597,1674,465,1209,27.777778,0.206716,6.39855,5.945135,100.073012672,1.076267,False,mdd_fail,8V8 long dual-best improvement from 8V4_V51_V002_core_rare22_c1; group=raw_return_extend; tag=r066; focus=preserve raw max_return by extending winners and blocking only adverse shock
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I052_safe_reclaim_quality_s052,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_reclaim_quality,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_reclaim_quality; tag=s052; focus=reclaim quality / spring / EMA repair mix
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I057_safe_reclaim_quality_s057,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_reclaim_quality,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_reclaim_quality; tag=s057; focus=reclaim quality / spring / EMA repair mix
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I062_safe_reclaim_quality_s062,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_reclaim_quality,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_reclaim_quality; tag=s062; focus=reclaim quality / spring / EMA repair mix
8V8_LONG_DUAL_BEST_200_UNTRIED,8V8_SAFE6V2_I067_safe_reclaim_quality_s067,6V2_L01_doubleflush_core,official_mdd5_cd_leader_6v2,safe_reclaim_quality,long,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,False,no_trade,8V8 long dual-best improvement from 6V2_L01_doubleflush_core; group=safe_reclaim_quality; tag=s067; focus=reclaim quality / spring / EMA repair mix
