run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,range_ratio_max,body_ratio_max,release_range_min,release_body_min,close_pos_min,upper_wick_max,release_vol_min,atr_ratio_max,vol_ratio_max,stop_atr,rr,hold,cooldown,ret20_min,ret60_min,ret20_max,ret60_max,atrp_min,atrp_max,range20_max,range60_max,rsi_min,rsi_max,ema20_min,ema50_min,ema100_min,fail_bars,fail_pnl,verdict,note
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_112,hold_density,hold_cooldown_grid,long,36527,12062,24465,33.02214800010951,-28.842103295144828,0.0,72.45178753623647,27.548212463763534,597,0,0.01,0.0004,0.08,RB22_E_112,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,12,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_113,hold_density,hold_cooldown_grid,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_E_113,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_114,hold_density,hold_cooldown_grid,long,36465,12042,24423,33.023447141094195,-28.760709873805258,0.0,72.39124042946665,27.608759570533348,597,0,0.01,0.0004,0.08,RB22_E_114,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,36,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_115,hold_density,hold_cooldown_grid,long,36320,11986,24334,33.0011013215859,-28.66827245830863,0.0,72.2458961010816,27.7541038989184,597,0,0.01,0.0004,0.08,RB22_E_115,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,48,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_116,hold_density,hold_cooldown_grid,long,36527,11839,24688,32.411640704136666,-29.235839606481385,0.0,73.39956432531483,26.600435674685173,597,0,0.01,0.0004,0.08,RB22_E_116,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,18,12,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_117,hold_density,hold_cooldown_grid,long,36499,11829,24670,32.40910709882463,-29.21220755345255,0.0,73.37697963470717,26.623020365292827,597,0,0.01,0.0004,0.08,RB22_E_117,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,18,24,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_118,hold_density,hold_cooldown_grid,long,36465,11818,24647,32.409159467982995,-29.155229758109513,0.0,73.34044534356067,26.659554656439322,597,0,0.01,0.0004,0.08,RB22_E_118,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,18,36,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_119,hold_density,hold_cooldown_grid,long,36319,11762,24557,32.38525289793221,-29.069565221680026,0.0,73.19720347709338,26.802796522906615,597,0,0.01,0.0004,0.08,RB22_E_119,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,18,48,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_120,hold_density,hold_cooldown_grid,long,36527,11691,24836,32.006460974073974,-29.66409700615904,0.0,73.81331807272447,26.186681927275536,597,0,0.01,0.0004,0.08,RB22_E_120,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,24,12,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_121,hold_density,hold_cooldown_grid,long,36499,11681,24818,32.003616537439385,-29.636429350326722,0.0,73.78952813435968,26.210471865640315,597,0,0.01,0.0004,0.08,RB22_E_121,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,24,24,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_122,hold_density,hold_cooldown_grid,long,36464,11669,24795,32.00142606406319,-29.58531060655547,0.0,73.75355997608565,26.246440023914342,597,0,0.01,0.0004,0.08,RB22_E_122,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,24,36,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_123,hold_density,hold_cooldown_grid,long,36318,11614,24704,31.978633184646732,-29.49231420794828,0.0,73.61204855291467,26.38795144708532,597,0,0.01,0.0004,0.08,RB22_E_123,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,24,48,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_124,hold_density,hold_cooldown_grid,long,36527,11627,24900,31.831248117830647,-29.586899667336652,0.0,74.02533718866098,25.974662811339012,597,0,0.01,0.0004,0.08,RB22_E_124,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,36,12,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_125,hold_density,hold_cooldown_grid,long,36499,11617,24882,31.828269267651166,-29.55920164480227,0.0,74.00173986430147,25.998260135698526,597,0,0.01,0.0004,0.08,RB22_E_125,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,36,24,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_126,hold_density,hold_cooldown_grid,long,36464,11605,24859,31.825910487055726,-29.509534366008438,0.0,73.96606292036019,26.033937079639813,597,0,0.01,0.0004,0.08,RB22_E_126,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,36,36,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_E_127,hold_density,hold_cooldown_grid,long,36317,11549,24768,31.80053418509238,-29.423095546622847,0.0,73.82569723710898,26.17430276289102,597,0,0.01,0.0004,0.08,RB22_E_127,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,36,48,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_128,state_window,ret_window_grid,long,36502,12052,24450,33.017368911292536,-28.802524090150605,0.0,72.43640813134175,27.563591868658254,597,0,0.01,0.0004,0.08,RB22_F_128,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.18,-0.35,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_129,state_window,ret_window_grid,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_F_129,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.18,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_130,state_window,ret_window_grid,long,36474,12042,24432,33.01529856884356,-28.88173255528429,0.0,72.3567523618212,27.643247638178803,597,0,0.01,0.0004,0.08,RB22_F_130,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.18,-0.18,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_131,state_window,ret_window_grid,long,36502,12052,24450,33.017368911292536,-28.802524090150605,0.0,72.43640813134175,27.563591868658254,597,0,0.01,0.0004,0.08,RB22_F_131,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.14,-0.35,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_132,state_window,ret_window_grid,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_F_132,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.14,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_133,state_window,ret_window_grid,long,36474,12042,24432,33.01529856884356,-28.88173255528429,0.0,72.3567523618212,27.643247638178803,597,0,0.01,0.0004,0.08,RB22_F_133,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.14,-0.18,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_134,state_window,ret_window_grid,long,36501,12051,24450,33.01553382099121,-28.808610663830326,0.0,72.43640813134175,27.563591868658254,597,0,0.01,0.0004,0.08,RB22_F_134,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.1,-0.35,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_135,state_window,ret_window_grid,long,36498,12050,24448,33.015507699052,-28.833692517575436,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_F_135,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.1,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_F_136,state_window,ret_window_grid,long,36473,12041,24432,33.013462012995916,-28.88781235754211,0.0,72.3567523618212,27.643247638178803,597,0,0.01,0.0004,0.08,RB22_F_136,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.1,-0.18,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_137,risk_cap,atrp_range_cap,long,36489,12049,24440,33.020910411356844,-28.675954242172374,0.0,72.36939290668616,27.63060709331384,597,0,0.01,0.0004,0.08,RB22_G_137,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.04,0.2,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_138,risk_cap,atrp_range_cap,long,36490,12050,24440,33.02274595779666,-28.67500274203976,0.0,72.36939290668616,27.63060709331384,597,0,0.01,0.0004,0.08,RB22_G_138,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.04,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_139,risk_cap,atrp_range_cap,long,36490,12050,24440,33.02274595779666,-28.67500274203976,0.0,72.36939290668616,27.63060709331384,597,0,0.01,0.0004,0.08,RB22_G_139,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.04,0.3,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_140,risk_cap,atrp_range_cap,long,36495,12049,24446,33.015481572818196,-28.80019134469165,0.0,72.41752178846295,27.582478211537055,597,0,0.01,0.0004,0.08,RB22_G_140,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.055,0.2,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_141,risk_cap,atrp_range_cap,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_G_141,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.055,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_142,risk_cap,atrp_range_cap,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_G_142,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.055,0.3,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_143,risk_cap,atrp_range_cap,long,36495,12049,24446,33.015481572818196,-28.80019134469165,0.0,72.41752178846295,27.582478211537055,597,0,0.01,0.0004,0.08,RB22_G_143,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.075,0.2,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_144,risk_cap,atrp_range_cap,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_G_144,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.075,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_145,risk_cap,atrp_range_cap,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_G_145,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.075,0.3,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_146,risk_cap,atrp_range_cap,long,36495,12049,24446,33.015481572818196,-28.80019134469165,0.0,72.41752178846295,27.582478211537055,597,0,0.01,0.0004,0.08,RB22_G_146,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.095,0.2,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_147,risk_cap,atrp_range_cap,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_G_147,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.095,0.24,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
LONG_RANGE_BODY_COMPRESSION_V22_1H,RB22_G_148,risk_cap,atrp_range_cap,long,36499,12051,24448,33.01734294090249,-28.827608088291846,0.0,72.42956910424114,27.570430895758857,597,0,0.01,0.0004,0.08,RB22_G_148,0.72,0.8,1.1,0.45,0.58,0.62,1.05,1.1,1.2,0.85,2.0,12,24,-0.12,-0.25,0.16,0.32,0.001,0.095,0.3,0.44,28,72,0.86,0.78,0.68,5,-0.42,invalid_no_peak,max_return <= 0
