box_width_bucket,horizon,events,win_rate_pct,mean_return_pct,median_return_pct,p05_return_pct,p25_return_pct,p75_return_pct,p95_return_pct,profit_factor,t_stat,avg_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,p95_mfe_pct,max_mfe_pct,mfe_mae_ratio,avg_box_width_pct,avg_first_break_bars,avg_break_slip_pct,avg_break_slip_r_box
"(2.638, 7.641]",4,31,54.83870967741935,0.015201519515534181,0.26043932884817206,-2.503033000479956,-1.296876098432925,1.159999411597811,2.430907187933289,1.0228236868609677,0.05098573084515695,1.258233789127676,3.463066393604589,4.441012613447084,4.776656340561608,1.2681083935962103,2.9461581267447436,4.355842359990782,1.0078479886280753,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",6,31,48.38709677419355,-0.19357521763998536,-0.04957480794096582,-3.3746022605604695,-1.4283196735477972,1.2625432157923888,2.351111979675589,0.7716976362699369,-0.5774294304316684,1.5360166319531663,4.225581689903104,5.06576055368995,5.189662359316383,1.601845838765227,3.5285591515948935,4.401935929937782,1.0428570924576213,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",8,31,45.16129032258064,-0.2342469519069844,-0.4152891869237226,-3.193411906036384,-1.3385467493730556,1.02889936307558,3.0090739584896653,0.7555238130805768,-0.6065047781791038,1.8546101020661037,4.445756642389561,7.034064691606255,7.824522834016203,1.7302240451260373,4.07706724188896,4.542318307267704,0.9329314248846722,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",12,31,45.16129032258064,-0.06327159661660813,-0.15923930269412756,-2.771494360902248,-1.1203564724869317,1.1833293947485966,2.772829731303188,0.9155294783828104,-0.19743072822075808,2.0826005429686787,4.6958817049208275,7.034064691606255,7.824522834016203,1.8261737209935913,4.235456929481902,4.542318307267704,0.8768718164216172,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",16,31,54.83870967741935,-0.057136254012980066,0.3839841789001288,-3.680329075136232,-0.9422874137853946,1.3220962397349076,2.4744707986492824,0.9337177563651443,-0.14750579029907882,2.258937316309075,5.555357495447664,7.253481773285024,7.824522834016203,2.1155292987648004,4.472127118602742,4.870666383076191,0.9365152735718263,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",24,31,38.70967741935484,-0.5143913713045625,-0.5380152671755645,-4.982566414786342,-2.0331517857448036,1.1450315686637746,3.233170892035465,0.6134387054678285,-1.0338886054665342,2.685247070656982,5.803386890813833,7.536159228014085,8.214250024982526,2.4354785479376675,4.619346134848355,7.314998118486278,0.9069849007755532,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",36,31,35.483870967741936,-0.6750101549507174,-0.6773349670699907,-5.164232155911922,-2.9086655549107263,1.2493325887889737,4.782502886989887,0.6064653524300592,-1.0850613223775776,3.680287867416305,8.16579276452908,10.460387925820353,11.292095533126824,2.919313981993405,5.557071792776311,13.424191358125686,0.7932297926582762,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",48,31,32.25806451612903,-1.5830594429134208,-2.4926455906821965,-6.316623009182325,-4.4235281644243525,1.2764182776898825,5.409380318723681,0.38491201970616273,-2.361381157034773,4.811239746724589,9.030552910566342,10.766877566897003,11.292095533126824,3.2913432765991075,6.892811469875689,13.424191358125686,0.6840946304618885,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",72,31,35.483870967741936,-2.2049980296653393,-1.795423495175373,-12.845444359180672,-6.4649558920869,1.5410516271561177,8.504547228550926,0.41868460627885484,-1.8613584666074339,7.0261485393569085,14.571865716053988,16.31356518260252,16.916340170546203,4.48259226454628,11.429612093101913,16.152042212233734,0.6379871190364222,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",96,31,38.70967741935484,-4.2536617444400875,-0.9979265658747338,-20.730187294304805,-11.824004578128822,1.772332502768553,8.140657957359647,0.2725452030507441,-2.6212061522299863,9.337876852783449,21.621554373461798,22.576699014123676,22.767175572519076,4.926484937254112,12.992699256558593,16.152042212233734,0.5275808425108559,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",144,31,51.61290322580645,-1.7249973853989815,0.41833887043189033,-22.279315696287163,-9.582067274466674,5.641333955217016,13.35030191695322,0.6905532359141425,-0.8065760735511326,11.609393149774586,25.76360932546511,29.821279699874932,31.24999999999999,7.3906290653812965,17.53074846979871,23.96946564885497,0.636607699475213,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",192,31,58.06451612903226,-1.9419534049702176,2.350846605196985,-21.914415863477583,-14.059950741284817,11.013318997683813,19.43034910969858,0.7646673938925571,-0.5058686358836296,15.151810621901415,30.096088965016087,70.73989162150892,87.66413088786994,10.07278014148303,23.657285572935365,38.645038167938935,0.664790525227604,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",288,31,61.29032258064516,0.8837826657942748,3.6669331026364684,-17.360862409593167,-7.145854426393138,9.814028408561061,20.858714420339865,1.1415451384960549,0.23185124653342495,16.38900898803995,30.582363447799022,80.25401208837009,101.25573155481449,12.168770476667326,31.33281093842953,51.66984732824428,0.742495808352269,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
