run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,stop_atr,rr,hold,cooldown,atrp_min,atrp_max,atrp_ratio_max,range20_min,range20_max,range60_max,volr_min,volr_max,body_atr_min,body_atr_max,close_pos_min,upper_wick_max,ret3_min,ret5_min,ret10_min,ret20_min,ret60_min,ret120_min,ret3_max,ret5_max,ret20_max,ret60_max,ema20_pos_min,ema50_pos_min,ema100_pos_min,require_ema_stack,rank60_min,rank120_min,close_above_mid20,no_breakout_buffer,rsi_min,rsi_max,fail_bars,fail_pnl,trail_r,trail_atr,verdict,note
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_040_S110_RR200_R600,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,18714,6078,12636,32.47835844822058,-16.093950462801555,0.0,77.27317910970717,22.72682089029283,597,0,0.01,0.0004,0.08,QAD_B_040_S110_RR200_R600,1.1,2.0,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.0,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_041_S110_RR200_R6025,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,12696,4057,8639,31.954946439823566,-12.728997438271694,0.0,65.45620096376122,34.543799036238774,597,0,0.01,0.0004,0.08,QAD_B_041_S110_RR200_R6025,1.1,2.0,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.025,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_042_S110_RR200_R6050,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,6388,2088,4300,32.686286787726985,-5.3996815524123605,0.0,43.532418230041536,56.467581769958464,597,0,0.01,0.0004,0.08,QAD_B_042_S110_RR200_R6050,1.1,2.0,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.05,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_043_S110_RR260_R600,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,18613,5084,13529,27.31424273357331,-15.605577338975118,0.0,79.3192203064716,20.680779693528393,597,0,0.01,0.0004,0.08,QAD_B_043_S110_RR260_R600,1.1,2.6,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.0,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_044_S110_RR260_R6025,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,12618,3383,9235,26.810905056268826,-12.239753770080053,0.0,67.62754444937791,32.37245555062209,597,0,0.01,0.0004,0.08,QAD_B_044_S110_RR260_R6025,1.1,2.6,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.025,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_045_S110_RR260_R6050,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,6362,1752,4610,27.53850990254637,-4.919074276417668,0.0,45.54256205905091,54.45743794094909,597,0,0.01,0.0004,0.08,QAD_B_045_S110_RR260_R6050,1.1,2.6,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.05,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_046_S130_RR150_R600,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,18703,7143,11560,38.19173394642571,-17.712355034241867,0.0,78.85235239543181,21.14764760456819,597,0,0.01,0.0004,0.08,QAD_B_046_S130_RR150_R600,1.3,1.5,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.0,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_047_S130_RR150_R6025,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,12691,4797,7894,37.79843983925616,-13.657283022049317,0.0,67.18072420815173,32.81927579184827,597,0,0.01,0.0004,0.08,QAD_B_047_S130_RR150_R6025,1.3,1.5,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.025,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_048_S130_RR150_R6050,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,6385,2465,3920,38.60610806577917,-5.715750021701471,0.0,44.99444265911169,55.00555734088831,597,0,0.01,0.0004,0.08,QAD_B_048_S130_RR150_R6050,1.3,1.5,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.05,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_049_S130_RR200_R600,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,18572,5923,12649,31.892095627826837,-16.699675214686827,0.0,81.33419334580105,18.665806654198946,597,0,0.01,0.0004,0.08,QAD_B_049_S130_RR200_R600,1.3,2.0,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.0,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_050_S130_RR200_R6025,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,12600,3982,8618,31.603174603174605,-12.057881980942431,0.0,69.84263948785623,30.15736051214377,597,0,0.01,0.0004,0.08,QAD_B_050_S130_RR200_R6025,1.3,2.0,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.025,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_051_S130_RR200_R6050,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,6355,2050,4305,32.25806451612903,-4.969593453354038,0.0,47.595426038858776,52.404573961141224,597,0,0.01,0.0004,0.08,QAD_B_051_S130_RR200_R6050,1.3,2.0,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.05,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_052_S130_RR260_R600,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,18475,4973,13502,26.91745602165088,-17.349815161490454,0.0,82.97829784966505,17.02170215033495,597,0,0.01,0.0004,0.08,QAD_B_052_S130_RR260_R600,1.3,2.6,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.0,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_053_S130_RR260_R6025,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,12530,3317,9213,26.472466081404626,-13.473569028660282,0.0,71.78598895968003,28.214011040319974,597,0,0.01,0.0004,0.08,QAD_B_053_S130_RR260_R6025,1.3,2.6,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.025,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_B_054_S130_RR260_R6050,quiet_ema_accumulation,ema_supported_low_noise_accumulation,long,6326,1714,4612,27.094530509010433,-5.80568949249316,0.0,49.455278876971875,50.544721123028125,597,0,0.01,0.0004,0.08,QAD_B_054_S130_RR260_R6050,1.3,2.6,42,24,0.001,0.05,0.92,0.004,0.08,0.16,0.4,1.55,0.0,0.85,0.5,0.7,-0.01,-0.015,-0.02,-0.004,0.05,-0.02,0.03,0.05,0.15,0.36,0.995,0.99,0.97,True,0.45,0.4,True,0.985,45.0,66.0,14,-0.6,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_055_CP54_RR140_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,13810,5518,8292,39.956553222302674,-14.250222008192647,0.0,60.67181750030423,39.32818249969577,597,0,0.01,0.0004,0.08,QAD_C_055_CP54_RR140_H30,1.05,1.4,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.54,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_056_CP54_RR140_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,13810,5515,8295,39.93482983345402,-14.20199945903573,0.0,60.68659165787784,39.31340834212216,597,0,0.01,0.0004,0.08,QAD_C_056_CP54_RR140_H48,1.05,1.4,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.54,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_057_CP54_RR190_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,13758,4558,9200,33.12981538014246,-13.473921124271559,0.0,64.12303803107345,35.876961968926544,597,0,0.01,0.0004,0.08,QAD_C_057_CP54_RR190_H30,1.05,1.9,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.54,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_058_CP54_RR190_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,13758,4544,9214,33.028056403547026,-13.247071387726717,0.0,64.21227330894354,35.78772669105646,597,0,0.01,0.0004,0.08,QAD_C_058_CP54_RR190_H48,1.05,1.9,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.54,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_059_CP54_RR240_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,13722,3971,9751,28.938930185104212,-11.467177148366758,0.0,65.99886479285236,34.001135207147634,597,0,0.01,0.0004,0.08,QAD_C_059_CP54_RR240_H30,1.05,2.4,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.54,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_060_CP54_RR240_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,13721,3917,9804,28.547481961956127,-11.238140190217916,0.0,66.28936593516734,33.710634064832654,597,0,0.01,0.0004,0.08,QAD_C_060_CP54_RR240_H48,1.05,2.4,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.54,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_061_CP60_RR140_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,12465,4988,7477,40.016044925792215,-12.908781574203376,0.0,57.00676785856014,42.99323214143986,597,0,0.01,0.0004,0.08,QAD_C_061_CP60_RR140_H30,1.05,1.4,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.6,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_062_CP60_RR140_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,12465,4987,7478,40.00802246289611,-12.848598169066971,0.0,57.01859184373681,42.98140815626319,597,0,0.01,0.0004,0.08,QAD_C_062_CP60_RR140_H48,1.05,1.4,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.6,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_063_CP60_RR190_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,12418,4132,8286,33.27427927202448,-11.876321338596707,0.0,60.40369808213002,39.59630191786998,597,0,0.01,0.0004,0.08,QAD_C_063_CP60_RR190_H30,1.05,1.9,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.6,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_064_CP60_RR190_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,12418,4125,8293,33.21790948622967,-11.614093571217055,0.0,60.484186120306596,39.515813879693404,597,0,0.01,0.0004,0.08,QAD_C_064_CP60_RR190_H48,1.05,1.9,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.6,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_065_CP60_RR240_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,12391,3609,8782,29.12597853280607,-9.605892776549062,0.0,62.26502767054656,37.73497232945344,597,0,0.01,0.0004,0.08,QAD_C_065_CP60_RR240_H30,1.05,2.4,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.6,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_066_CP60_RR240_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,12390,3566,8824,28.78127522195319,-9.327738392521523,0.0,62.538818373584284,37.461181626415716,597,0,0.01,0.0004,0.08,QAD_C_066_CP60_RR240_H48,1.05,2.4,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.6,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_067_CP66_RR140_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,10776,4315,6461,40.04268745360059,-11.067705067811728,0.0,51.92913673618236,48.07086326381764,597,0,0.01,0.0004,0.08,QAD_C_067_CP66_RR140_H30,1.05,1.4,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.66,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_068_CP66_RR140_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,10776,4313,6463,40.02412769116555,-11.010294013298626,0.0,51.938557333079196,48.061442666920804,597,0,0.01,0.0004,0.08,QAD_C_068_CP66_RR140_H48,1.05,1.4,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.66,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_069_CP66_RR190_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,10734,3573,7161,33.28675237562884,-10.131521428373603,0.0,55.24826991123288,44.75173008876712,597,0,0.01,0.0004,0.08,QAD_C_069_CP66_RR190_H30,1.05,1.9,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.66,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_070_CP66_RR190_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,10734,3567,7167,33.230855226383454,-9.85359319555319,0.0,55.31634547320572,44.68365452679428,597,0,0.01,0.0004,0.08,QAD_C_070_CP66_RR190_H48,1.05,1.9,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.66,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_071_CP66_RR240_H30,quiet_range_upper_drift,quiet_hold_above_range_mid,long,10710,3103,7607,28.97292250233427,-8.465169556478912,0.0,57.1417248197629,42.8582751802371,597,0,0.01,0.0004,0.08,QAD_C_071_CP66_RR240_H30,1.05,2.4,30,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.66,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_C_072_CP66_RR240_H48,quiet_range_upper_drift,quiet_hold_above_range_mid,long,10710,3070,7640,28.664799253034545,-8.227850685544214,0.0,57.392981948601715,42.607018051398285,597,0,0.01,0.0004,0.08,QAD_C_072_CP66_RR240_H48,1.05,2.4,48,22,0.001,0.045,0.88,0.006,0.075,0.155,0.35,1.45,0.0,0.8,0.66,0.58,-0.012,-0.018,-0.02,0.002,-0.005,-0.02,0.03,0.05,0.13,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,43.0,65.0,12,-0.52,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_073_VMAX100_RR130,low_volume_micro_drift,low_volume_positive_micro_returns,long,4405,1858,2547,42.17934165720772,-4.3625078050887005,0.0,26.353201004395586,73.64679899560441,597,0,0.01,0.0004,0.08,QAD_D_073_VMAX100_RR130,1.2,1.3,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.0,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_074_VMAX100_RR170,low_volume_micro_drift,low_volume_positive_micro_returns,long,4403,1539,2864,34.95344083579378,-5.350129088985012,0.0,28.926079711951026,71.07392028804898,597,0,0.01,0.0004,0.08,QAD_D_074_VMAX100_RR170,1.2,1.7,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.0,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_075_VMAX100_RR210,low_volume_micro_drift,low_volume_positive_micro_returns,long,4395,1340,3055,30.489192263936292,-5.203897197117424,0.0,30.4518098465438,69.5481901534562,597,0,0.01,0.0004,0.08,QAD_D_075_VMAX100_RR210,1.2,2.1,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.0,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_076_VMAX120_RR130,low_volume_micro_drift,low_volume_positive_micro_returns,long,4708,1987,2721,42.20475785896347,-4.544909533223063,0.0,27.946885629800246,72.05311437019975,597,0,0.01,0.0004,0.08,QAD_D_076_VMAX120_RR130,1.2,1.3,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.2,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_077_VMAX120_RR170,low_volume_micro_drift,low_volume_positive_micro_returns,long,4704,1649,3055,35.05527210884354,-5.432573972539667,0.0,30.600796665558295,69.39920333444171,597,0,0.01,0.0004,0.08,QAD_D_077_VMAX120_RR170,1.2,1.7,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.2,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_078_VMAX120_RR210,low_volume_micro_drift,low_volume_positive_micro_returns,long,4696,1439,3257,30.64310051107325,-5.205372920228424,0.0,32.1945071039929,67.80549289600711,597,0,0.01,0.0004,0.08,QAD_D_078_VMAX120_RR210,1.2,2.1,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.2,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_079_VMAX145_RR130,low_volume_micro_drift,low_volume_positive_micro_returns,long,4871,2067,2804,42.43481831246151,-4.307164902285354,0.0,28.68074370454653,71.31925629545347,597,0,0.01,0.0004,0.08,QAD_D_079_VMAX145_RR130,1.2,1.3,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.45,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
LONG_QUIET_ACCUMULATION_DRIFT_V5_1H,QAD_D_080_VMAX145_RR170,low_volume_micro_drift,low_volume_positive_micro_returns,long,4867,1718,3149,35.298952126566675,-5.206028805688501,0.0,31.41912996588001,68.58087003411998,597,0,0.01,0.0004,0.08,QAD_D_080_VMAX145_RR170,1.2,1.7,60,28,0.001,0.038,0.8,0.004,0.06,0.13,0.2,1.45,0.0,0.85,0.48,0.65,-0.008,-0.012,-0.015,0.003,0.005,-0.005,0.02,0.035,0.1,0.42,0.99,0.98,0.96,False,0.45,0.4,True,0.985,42.0,62.0,16,-0.65,999.0,2.0,invalid_no_peak,max_return <= 0
