id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
21315,ARPA,short,short_max_v7_devw120,298144,298145,298145,1724090100,1724090100,0.03765,0.038691932378178744,-0.027728931023521673,stop,186.60572228321914,0.01,0.0004
21316,ARPA,short,short_max_v7_devw120,298146,298147,298147,1724090700,1724090700,0.03883,0.040084956616899016,-0.03210742110794627,stop,186.54580799815415,0.01,0.0004
21310,LEVER,short,short_max_v7_devw120,146072,146073,146273,1724032800,1724092800,0.0019835,0.001848,0.07252251082251085,timeout,186.68109570194852,0.01,0.0004
21317,ARPA,short,short_max_v7_devw120,298152,298153,298157,1724092500,1724093700,0.04348,0.045453143650682155,-0.04421049908112449,stop,186.5985630578486,0.01,0.0004
21312,DODOX,short,short_max_v7_devw120,108423,108424,108624,1724055600,1724115600,0.13546,0.112796,0.20012911096138156,timeout,186.972001103163,0.01,0.0004
21313,DAR,short,short_max_v7_devw120,242825,242826,242943,1724083200,1724118300,0.2428,0.1648074333459838,0.47243452025543486,target,187.85532137958668,0.01,0.0004
21319,AAVE,short,short_max_v7_devw120,404205,404206,404207,1724125800,1724126100,119.96,121.84200745122159,-0.01624629385702667,stop,187.8248018520493,0.01,0.0004
21320,NMR,short,short_max_v7_devw120,122198,122199,122199,1724127300,1724127300,14.184,14.520866582856751,-0.023998793331966504,stop,187.77972616602665,0.01,0.0004
21321,NMR,short,short_max_v7_devw120,122200,122201,122202,1724127900,1724128200,14.892,15.351939221953016,-0.030759682311359813,stop,187.72196571881284,0.01,0.0004
21322,NMR,short,short_max_v7_devw120,122201,122202,122202,1724128200,1724128200,15.039,15.522198206099228,-0.03192949594403214,stop,187.6620270413826,0.01,0.0004
21323,NMR,short,short_max_v7_devw120,122204,122205,122207,1724129100,1724129700,15.807,16.511654226967934,-0.04347617388795886,stop,187.58043877218444,0.01,0.0004
21324,FET,short,short_max_v7_devw120,167257,167258,167269,1724132400,1724135700,0.8847,0.8853892776785494,-0.0015785024010642515,stop,187.5774778104545,0.01,0.0004
21325,SYS,short,short_max_v7_devw120,135,136,139,1724143800,1724144700,0.1594,0.1673637745804928,-0.04838362196630961,stop,187.48672103269675,0.01,0.0004
21326,SYS,short,short_max_v7_devw120,138,139,139,1724144700,1724144700,0.1595,0.1676762409815389,-0.04956207227498086,stop,187.39379872851254,0.01,0.0004
21327,SAGA,short,short_max_v7_devw120,38185,38186,38192,1724146800,1724148600,1.341,1.3590335197016934,-0.014069370799369074,stop,187.3674336001144,0.01,0.0004
21318,ARPA,short,short_max_v7_devw120,298159,298160,298360,1724094600,1724154600,0.04831,0.04102,0.17691818625060943,timeout,187.69892066526404,0.01,0.0004
21328,SYS,short,short_max_v7_devw120,176,177,194,1724156100,1724161200,0.1841,0.1846495689644752,-0.0037762807872079077,stop,187.69183262698516,0.01,0.0004
21329,WIF,short,short_max_v7_devw120,61811,61812,61814,1724163300,1724163900,1.5515,1.5748091364746162,-0.015601245392058182,stop,187.66255036359618,0.01,0.0004
21330,MEW,short,short_max_v7_devw120,18327,18328,18336,1724163600,1724166000,0.005119,0.005124228424780723,-0.0018203340575994923,stop,187.65913427827854,0.01,0.0004
21331,MYRO,short,short_max_v7_devw120,48345,48346,48354,1724163600,1724166000,0.08178,0.08185467635809837,-0.0017123041153039634,stop,187.65592098319954,0.01,0.0004
21332,WIF,short,short_max_v7_devw120,61814,61815,61823,1724164200,1724166600,1.5675,1.568764563198519,-0.0016060885796278282,stop,187.65290706288363,0.01,0.0004
21334,RARE,short,short_max_v7_devw120,1474,1475,1477,1724201700,1724202300,0.2504,0.26202704556850187,-0.045173455966255195,stop,187.5681377595422,0.01,0.0004
