profile,event_side,horizon,events,follow_win_rate_pct,fade_win_rate_pct,avg_dir_ret_follow_pct,med_dir_ret_follow_pct,avg_dir_ret_fade_pct,med_dir_ret_fade_pct,p25_dir_ret_follow_pct,p75_dir_ret_follow_pct,avg_mfe_follow_pct,avg_mae_follow_pct,med_mfe_follow_pct,med_mae_follow_pct,target_before_stop_rate_pct,stop_before_target_rate_pct,both_same_bar_rate_pct,none_hit_rate_pct,avg_first_atr_hit_bars,avg_body_atr,avg_range_atr,avg_vol_ratio,avg_close_pos
body20_range22_vol20_cp80,bull,12,285859,44.30855771551709,54.59509758307417,0.03271754228974685,-0.11945647304762996,-0.03271754228974685,0.11945647304762996,-0.8940078255916084,0.6682254158266066,1.584089721361493,-1.3249304116250171,0.80075365049459,-0.8837686419947977,44.52544786065858,48.998982015609094,5.649638458120962,0.8259316656113678,1.7804640597111796,2.7190873123022445,3.1271811701845205,5.794206369938742,0.9203818007736425
body20_range22_vol20_cp80,bull,36,285859,45.110001784096355,54.17461055975149,0.04211799607455265,-0.14952153110049382,-0.04211799607455265,0.14952153110049382,-1.345641363001432,1.0437594491755187,2.3906532522581774,-2.018915264336301,1.269719122739521,-1.3663535439794927,44.88821411954845,49.34005925998482,5.650687926565195,0.12103869390153887,1.895717533002,2.7190873123022445,3.1271811701845205,5.794206369938742,0.9203818007736425
body20_range22_vol20_cp80,bull,72,285859,45.63333671495388,53.84787605078027,0.04859539138575167,-0.18369050932368625,-0.04859539138575167,0.18369050932368625,-1.809160948170646,1.418198635946899,3.124436458178198,-2.6768330999770695,1.7041581458759225,-1.826817683595161,44.92634480635558,49.389384276863765,5.651387572194683,0.03288334458596721,1.937644568089164,2.7190873123022445,3.1271811701845205,5.794206369938742,0.9203818007736425
body20_range22_vol20_cp80,bull,288,285859,46.3263357109624,53.427039204642846,0.0969656834252096,-0.30011474975726316,-0.0969656834252096,0.30011474975726316,-3.4880630497565566,2.753058066494951,5.81990940846199,-4.9419902031718905,3.2869080779944326,-3.5303665629649705,44.9406875417601,49.406875417600986,5.651737395009428,0.000699645629488664,1.9746516614950833,2.7190873123022445,3.1271811701845205,5.794206369938742,0.9203818007736425
range25_body08_vol15_cp80,bear,12,276321,44.38786773354179,54.3726318303712,-0.12013055891230533,-0.10172740966800653,0.12013055891230533,0.10172740966800653,-0.824657251829719,0.6015037593984918,1.8073050136136126,-1.2669579853750552,0.7566204287515754,-0.7926934344304692,44.79536481121594,49.37482131289334,4.775605183826057,1.054208692064664,1.8589068352059925,2.5468488251306245,3.1772435303000055,5.864522989591294,0.09627164365707438
range25_body08_vol15_cp80,bear,36,276321,45.713861776701734,53.57030410283692,-0.14397471738235246,-0.1198219787744037,0.14397471738235246,0.1198219787744037,-1.2340333405499004,0.9818731117824719,3.022686773033077,-1.8931352850766319,1.2084592145015227,-1.2283303977009385,45.22710905070552,49.85723126363903,4.778138469388863,0.13752121626658848,2.0108863851330536,2.5468488251306245,3.1772435303000055,5.864522989591294,0.09627164365707438
range25_body08_vol15_cp80,bear,72,276321,47.14914899699987,52.29244248537027,-0.18319913789923947,-0.08806693086744755,0.18319913789923947,0.08806693086744755,-1.6187050359712352,1.3792727470969823,3.747641208461415,-2.488570302189834,1.6640253565768592,-1.6303519731829863,45.27198439496093,49.91513493364601,4.778500367326407,0.03438030406664712,2.059675772736817,2.5468488251306245,3.1772435303000055,5.864522989591294,0.09627164365707438
range25_body08_vol15_cp80,bear,288,276321,49.742147719500146,49.96616254283967,-0.214730070546527,0.0,0.214730070546527,0.0,-2.9014177382129747,2.9597946963216493,6.971572555879906,-4.470186979869403,3.377980571092154,-3.001071811361189,45.286098414525135,49.933229830523196,4.778500367326407,0.0021713876252619233,2.0950437001248576,2.5468488251306245,3.1772435303000055,5.864522989591294,0.09627164365707438
range25_body08_vol15_cp80,bull,12,298673,44.476065797711875,54.38790918496148,0.026734008105779052,-0.11148272017836858,-0.026734008105779052,0.11148272017836858,-0.8822531387852051,0.659902585418215,1.5606543792344922,-1.3348500541523889,0.7839562443026526,-0.870664232551599,44.64280333341146,48.864812018495144,5.609479263274551,0.8829053848188486,1.7939642475915092,2.621264384822219,3.204401743919132,5.789450058018489,0.9115778314925418
range25_body08_vol15_cp80,bull,36,298673,45.40450593123583,53.872295118741896,0.03742515529752333,-0.13262599469494596,-0.03742515529752333,0.13262599469494596,-1.3230429988974723,1.0298507462686457,2.3596790302818604,-2.0250942531438128,1.245330012453283,-1.3505217925107282,45.00373317976516,49.25252701114597,5.611822963575549,0.13191684551332059,1.9178286101267605,2.621264384822219,3.204401743919132,5.789450058018489,0.9115778314925418
range25_body08_vol15_cp80,bull,72,298673,46.14176708306409,53.34362329370248,0.0491311487030583,-0.15241882041087118,-0.0491311487030583,0.15241882041087118,-1.7665130568356502,1.4133942663306032,3.0838867114418442,-2.678057638384964,1.6796651846700206,-1.8005808325266215,45.04357608488213,49.30944544702735,5.612492592232978,0.034485875857543195,1.9649027028837458,2.621264384822219,3.204401743919132,5.789450058018489,0.9115778314925418
range25_body08_vol15_cp80,bull,288,298673,46.29611648860125,53.45679053680781,0.05701831531769916,-0.2969121140142583,-0.05701831531769916,0.2969121140142583,-3.4657650042265398,2.6954177897573928,5.739805261916796,-4.936492542240801,3.2214506172839608,-3.5076530612244916,45.05864272967426,49.32752542077791,5.612827406561691,0.001004442986142035,2.002594837111193,2.621264384822219,3.204401743919132,5.789450058018489,0.9115778314925418
