symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,return,score,same_bar,exit_reason,id,equity_after_exit,position_fraction,fee_per_side
FIL,short,short_max_v7_devw120,277,278,278,1767309000,1767309000,1.432,1.4558812935705117,-0.01720332469135819,-0.01720332469135819,3.6317726647161046,True,stop,86,102.14997935627652,0.01,0.0004
A2Z,short,short_max_v7_devw120,271,272,280,1767307200,1767309600,0.00156,0.0015624435261427318,-0.002363913256285354,-0.002363913256285354,3.1082994780190205,False,stop,83,102.14756420388672,0.01,0.0004
TRUTH,short,short_max_v7_devw120,279,280,281,1767309600,1767309900,0.009637,0.009875817280594936,-0.024982027047441433,-0.024982027047441433,2.672541074603374,False,stop,87,102.122045671769,0.01,0.0004
VIC,short,short_max_v7_devw120,273,274,282,1767307800,1767310200,0.0979,0.09808613017559284,-0.0026976197272706496,-0.0026976197272706496,2.5185644491708685,False,stop,85,102.11928957963501,0.01,0.0004
FIL,short,short_max_v7_devw120,280,281,285,1767309900,1767311100,1.463,1.4924297128186643,-0.0205193292025003,-0.0205193292025003,3.627652026727915,False,stop,88,102.09833482089529,0.01,0.0004
ZRC,short,short_max_v7_devw120,292,293,294,1767313500,1767313800,0.004111,0.004213644635802075,-0.02516005991818446,-0.02516005991818446,3.358356119985301,False,stop,90,102.07264681867888,0.01,0.0004
BMT,short,short_max_v7_devw120,97,98,298,1767255000,1767315000,0.02699,0.02407,0.12051283755712508,0.12051283755712508,3.5670313813299774,False,fail_fast_or_timeout,32,102.1922873581511,0.01,0.0004
RPL,short,short_max_v7_devw120,133,134,299,1767265800,1767315300,2.078,2.080167016334321,-0.0018417511273396184,-0.0018417511273396184,3.1994995222642855,False,stop,41,102.19046009128513,0.01,0.0004
LA,short,short_max_v7_devw120,109,110,310,1767258600,1767318600,0.3338,0.3118,0.06975805003207172,0.06975805003207172,4.729721597650233,False,fail_fast_or_timeout,35,102.25970655611948,0.01,0.0004
RIVER,short,short_max_v7_devw120,225,226,314,1767293400,1767319800,11.164,11.205810169366229,-0.00453111526380554,-0.00453111526380554,3.125405466988193,False,stop,71,102.25522243534004,0.01,0.0004
SOON,short,short_max_v7_devw120,314,315,316,1767320100,1767320400,0.3722,0.37979560163781734,-0.020799182731612385,-0.020799182731612385,2.758942116140137,False,stop,98,102.2339541847731,0.01,0.0004
BEAT,short,short_max_v7_devw120,312,313,317,1767319500,1767320700,1.1115,1.1999888432722048,-0.074541388320668,-0.074541388320668,2.5322462762946665,False,stop,96,102.15772837981352,0.01,0.0004
Q,short,short_max_v7_devw120,312,313,317,1767319500,1767320700,0.018661,0.019238316370512484,-0.03080867432440002,-0.03080867432440002,2.6204187077234176,False,stop,95,102.12622351985556,0.01,0.0004
H,short,short_max_v7_devw120,314,315,318,1767320100,1767321000,0.19633,0.20178753817338296,-0.027845962415645607,-0.027845962415645607,3.072300267147397,False,stop,97,102.09774956904818,0.01,0.0004
RIVER,short,short_max_v7_devw120,316,317,321,1767320700,1767321900,10.928,11.471082309887255,-0.048143598033391834,-0.048143598033391834,2.7310942630003447,False,stop,99,102.04858233051009,0.01,0.0004
DAM,short,short_max_v7_devw120,308,309,323,1767318300,1767322500,0.02786,0.02789138165203345,-0.001925137952108779,-0.001925137952108779,3.4767664642653195,False,stop,94,102.04661502317944,0.01,0.0004
Q,short,short_max_v7_devw120,321,322,323,1767322200,1767322500,0.019615,0.02020957618455393,-0.030220517240156817,-0.030220517240156817,3.1732489977948903,False,stop,105,102.01577541376291,0.01,0.0004
RIVER,short,short_max_v7_devw120,323,324,324,1767322800,1767322800,12.254,13.143745864117866,-0.06849347743909537,-0.06849347743909537,3.267395701748529,True,stop,107,101.94590126164556,0.01,0.0004
SOON,short,short_max_v7_devw120,320,321,329,1767321900,1767324300,0.3837,0.3842298050444565,-0.002178875447715977,-0.002178875447715977,2.437290892331999,False,stop,103,101.94367775014042,0.01,0.0004
GRIFFAIN,short,short_max_v7_devw120,321,322,330,1767322200,1767324600,0.0207,0.020720301822885038,-0.0017798034342635153,-0.0017798034342635153,2.6819980771302694,False,stop,106,101.9418614859675,0.01,0.0004
Q,short,short_max_v7_devw120,329,330,331,1767324600,1767324900,0.021415,0.022471591923873664,-0.047819006372714835,-0.047819006372714835,3.536012910091032,False,stop,110,101.89311390072706,0.01,0.0004
RIVER,short,short_max_v7_devw120,325,326,334,1767323400,1767325800,13.02,13.074961582534673,-0.0050035750688621535,-0.0050035750688621535,3.1900764895876996,False,stop,109,101.8880129610278,0.01,0.0004
A2Z,short,short_max_v7_devw120,292,293,337,1767313500,1767326700,0.001991,0.002010463145543307,-0.010480926301211646,-0.010480926301211646,2.8036040267477906,False,stop,91,101.87731210980046,0.01,0.0004
POPCAT,short,short_max_v7_devw120,324,325,338,1767323100,1767327000,0.0797,0.07976768524491899,-0.001648529635919304,-0.001648529635919304,2.421451647930974,False,stop,108,101.87563150140555,0.01,0.0004
ZBT,short,short_max_v7_devw120,141,142,342,1767268200,1767328200,0.1693,0.1552,0.09005051546391743,0.09005051546391743,3.768084259259499,False,fail_fast_or_timeout,44,101.96493912657557,0.01,0.0004
BAN,short,short_max_v7_devw120,333,334,352,1767325800,1767331200,0.07588,0.07603702186732879,-0.002865071243883776,-0.002865071243883776,2.84173059256485,False,stop,112,101.96201996241525,0.01,0.0004
AERO,short,short_max_v7_devw120,318,319,360,1767321300,1767333600,0.4666,0.4670131506205321,-0.0016846659242531806,-0.0016846659242531806,3.415492619068071,False,stop,101,101.96029995641884,0.01,0.0004
RIVER,short,short_max_v7_devw120,352,353,363,1767331500,1767334500,14.205,14.250436147161071,-0.003988403968261922,-0.003988403968261922,3.380665897641724,False,stop,113,101.95623329916853,0.01,0.0004
NEIRO,short,short_max_v7_devw120,317,318,373,1767321000,1767337500,0.0001205,0.00012066576867318153,-0.002173783758262914,-0.002173783758262914,5.560922673946493,False,stop,100,101.90970252179866,0.01,0.0004
LIGHT,short,short_max_v7_devw120,368,369,373,1767336300,1767337500,0.5921,0.6184853202452059,-0.043461190785813876,-0.043461190785813876,2.6055104685871244,False,stop,116,101.91192190609635,0.01,0.0004
ICNT,short,short_max_v7_devw120,222,223,379,1767292500,1767339300,0.5232,0.5236100249717114,-0.001583073188359129,-0.001583073188359129,3.1109271825858573,False,stop,70,101.90813576744321,0.01,0.0004
IOST,short,short_max_v7_devw120,180,181,381,1767279900,1767339900,0.001956,0.001849,0.057069118442401166,0.057069118442401166,2.5168060210159178,False,fail_fast_or_timeout,51,101.96465508828051,0.01,0.0004
VTHO,short,short_max_v7_devw120,185,186,386,1767281400,1767341400,0.0007995,0.0007935,0.006761436672967714,0.006761436672967714,3.4224189011528865,False,fail_fast_or_timeout,53,101.9713512398252,0.01,0.0004
LIGHT,short,short_max_v7_devw120,384,385,389,1767341100,1767342300,0.6515,0.6872456428706955,-0.052812905780504106,-0.052812905780504106,3.395863403703529,False,stop,117,101.917500742604,0.01,0.0004
NEIRO,short,short_max_v7_devw120,386,387,395,1767341700,1767344100,0.0001252,0.00012538043062532183,-0.002239065286519936,-0.002239065286519936,2.430930299865949,False,stop,118,101.9152175374762,0.01,0.0004
TLM,short,short_max_v7_devw120,197,198,398,1767285000,1767345000,0.003224,0.002635,0.22272941176470576,0.22272941176470576,4.436179784568856,False,fail_fast_or_timeout,59,102.13558791480715,0.01,0.0004
DOOD,short,short_max_v7_devw120,398,399,399,1767345300,1767345300,0.00585,0.006009136924322583,-0.027282492631921926,-0.027282492631921926,2.380773020373601,True,stop,120,102.10772278055973,0.01,0.0004
SKL,short,short_max_v7_devw120,203,204,404,1767286800,1767346800,0.01076,0.01034,0.03981895551257266,0.03981895551257266,2.772397486795519,False,fail_fast_or_timeout,64,102.14706911955675,0.01,0.0004
HOLO,short,short_max_v7_devw120,401,402,410,1767346200,1767348600,0.07348,0.07359784781115143,-0.0024012399092677487,-0.0024012399092677487,2.8686831685161454,False,stop,121,102.1446172681669,0.01,0.0004
BEAT,short,short_max_v7_devw120,318,319,418,1767321300,1767351000,1.1919,1.1961706355599924,-0.004370256143257567,-0.004370256143257567,3.1206007532926363,False,stop,102,102.14015533499423,0.01,0.0004
