ts,equity,peak,drawdown_pct,active_positions
1767634800,104.21778708941848,104.83538152183806,0.5891087755434263,13
1767637200,104.49392647196451,104.83538152183806,0.3257059257254835,13
1767637500,104.6018948774306,104.83538152183806,0.22271740801441767,12
1767637500,104.73100374882199,104.83538152183806,0.09956349802983805,11
1767638400,105.00924970774243,105.00924970774243,0.0,13
1767639000,105.23668065001856,105.23668065001856,0.0,12
1767639000,105.5640484512891,105.5640484512891,0.0,11
1767641100,105.5603862496926,105.5640484512891,0.003469175017655618,11
1767641400,105.52537993125166,105.5640484512891,0.036630387527507566,10
1767642000,105.79018522775677,105.79018522775677,0.0,9
1767642000,105.76054758685443,105.79018522775677,0.028015492021806646,9
1767642600,105.7962851816044,105.7962851816044,0.0,8
1767642600,105.79071323792623,105.7962851816044,0.005266672330330541,7
1767643500,105.75216499864722,105.7962851816044,0.0417029604408626,9
1767643800,105.69263360718004,105.7962851816044,0.09797279199968002,8
1767646800,105.67173545939934,105.7962851816044,0.1177259881963385,9
1767646800,105.66649451487987,105.7962851816044,0.12267979589428828,8
1767648000,105.65803156000634,105.7962851816044,0.1306790889309099,7
1767648600,105.65176988492242,105.7962851816044,0.13659770419530343,6
1767648600,105.61903045006247,105.7962851816044,0.16754343617799972,7
1767649200,105.56935240075013,105.7962851816044,0.21449976288366723,8
1767650400,105.50832269367241,105.7962851816044,0.2721858214942902,9
1767650700,105.45435167121984,105.7962851816044,0.32319992124262087,9
1767652200,105.39764823919039,105.7962851816044,0.3767967294217709,11
1767652500,105.35631647520125,105.7962851816044,0.41586404063991683,12
1767653100,105.3500064421779,105.7962851816044,0.4218283644462985,11
1767653400,105.27997624417274,105.7962851816044,0.48802180203718004,10
1767653700,105.27432378608503,105.7962851816044,0.4933645776157429,9
1767654000,105.22686504677952,105.7962851816044,0.538223184157595,8
1767657000,105.22118284225138,105.7962851816044,0.543594076451581,11
1767658200,105.18260048298623,105.7962851816044,0.5800626152087979,12
1767658200,105.1201593380734,105.7962851816044,0.6390827828882597,12
1767658500,105.11630683160479,105.7962851816044,0.6427242212072001,11
1767658800,105.08223324823439,105.7962851816044,0.6749310074019245,10
1767661200,105.3377013965042,105.7962851816044,0.43345925077900566,12
1767661200,105.53939248056103,105.7962851816044,0.24281826209909077,11
1767661200,105.48622850892073,105.7962851816044,0.29306952711188733,10
1767662700,105.39389296979721,105.7962851816044,0.3803462580150815,11
1767663300,105.38771652842227,105.7962851816044,0.3861843092891228,11
1767663300,105.35299512893118,105.7962851816044,0.41900341955513004,12
1767664200,105.50730026551028,105.7962851816044,0.27315223365174496,13
1767665400,105.47965626456943,105.7962851816044,0.29928169641445057,14
1767665700,105.47267893048397,105.7962851816044,0.3058767617076086,13
1767666900,105.4782747636629,105.7962851816044,0.30058750871604617,13
1767667200,105.45074337173341,105.7962851816044,0.32661053200294793,12
1767668700,105.44694874196462,105.7962851816044,0.3301972645260014,12
1767671700,105.41517353126054,105.7962851816044,0.3602315995213554,14
1767672000,105.31523540188259,105.7962851816044,0.45469439583447535,14
1767672900,105.27436193271602,105.7962851816044,0.4933285209329216,15
1767673200,105.22325214633766,105.7962851816044,0.5416381437997637,14
1767673200,105.20356077718306,105.7962851816044,0.5602506774258725,14
1767673800,105.1566755894533,105.7962851816044,0.6045671556928325,14
1767674400,105.34304213557482,105.7962851816044,0.42841111599672027,14
1767674700,105.3121511987674,105.7962851816044,0.45760962401087046,14
1767675300,105.26133484960245,105.7962851816044,0.5056418862757678,13
1767677400,105.43840269474369,105.7962851816044,0.3382750975106495,13
1767680700,105.43454138052066,105.7962851816044,0.34192486103155406,14
1767684300,105.42964553617912,105.7962851816044,0.34655247563364433,14
1767684900,105.42500755961832,105.7962851816044,0.35093635031585985,13
1767685800,105.38928419108012,105.7962851816044,0.38470253452249725,13
1767688200,105.32657235807301,105.7962851816044,0.4439785600459514,14
1767689700,105.4886270972376,105.7962851816044,0.2908023507996495,13
1767690900,105.45958454236101,105.7962851816044,0.3182537446049514,14
1767691800,105.42306081299215,105.7962851816044,0.35277644009106585,14
1767694200,105.45519962502864,105.7962851816044,0.3223984244723462,14
1767695400,105.40649534130253,105.7962851816044,0.36843433550883187,14
1767695700,105.40199611231954,105.7962851816044,0.37268706420839853,14
1767695700,105.32454389031146,105.7962851816044,0.4458958936820671,13
1767696900,105.34986499091441,105.7962851816044,0.42196206598718466,14
1767698100,105.34651851879721,105.7962851816044,0.42512519417401706,13
1767700800,105.34315709417179,105.7962851816044,0.4283024556625982,13
1767701100,105.28209021264084,105.7962851816044,0.4860236520412081,12
1767702900,105.24684378787317,105.7962851816044,0.5193390229043358,13
1767704700,105.24275932926813,105.7962851816044,0.5231997053451591,13
1767705000,105.23686585807226,105.7962851816044,0.5287702895918034,12
1767705000,105.19896267624148,105.7962851816044,0.5645968611635014,13
1767708300,105.17950739370265,105.7962851816044,0.5829862427050485,18
1767709200,105.43966647023734,105.7962851816044,0.3370805607729129,19
1767710700,105.43601881766624,105.7962851816044,0.3405283685714971,18
1767711900,105.42911766445827,105.7962851816044,0.3470514267262486,17
1767712800,105.4247497081443,105.7962851816044,0.35118007482242014,16
1767714600,105.4286202665525,105.7962851816044,0.34752157357962954,15
1767715500,105.58275333553068,105.7962851816044,0.20183302817030233,15
1767715800,105.54263965795579,105.7962851816044,0.23974898855212176,14
1767717600,105.68060026992516,105.7962851816044,0.10934685606461508,15
1767718200,105.61411546202595,105.7962851816044,0.17218914564509583,17
1767718200,105.5729336058758,105.7962851816044,0.21111476205918409,17
1767718500,105.5679775383524,105.7962851816044,0.2157993003819633,16
1767718800,105.53042529782371,105.7962851816044,0.25129415775263825,16
1767719400,105.52490770354372,105.7962851816044,0.2565094583376467,16
1767719700,105.45062848377428,105.7962851816044,0.32671912556928273,15
1767720900,105.41586905682499,105.7962851816044,0.3595741798744757,17
1767721200,105.37538974423691,105.7962851816044,0.3978357431407012,16
1767721500,105.49752251735246,105.7962851816044,0.28239428609340894,16
1767721500,105.49098083455506,105.7962851816044,0.28857756822488984,15
1767722100,105.38266691015174,105.7962851816044,0.39095727297292815,15
1767723300,105.4784520012841,105.7962851816044,0.30041998145278026,15
1767723600,105.47260470812081,105.7962851816044,0.3059469176332405,14
1767723900,105.59770357835582,105.7962851816044,0.18770186770519348,14
1767723900,105.48247570246662,105.7962851816044,0.29661672770373654,13
1767724800,105.49675673443355,105.7962851816044,0.2831181138890674,15
1767725100,105.67334362374979,105.7962851816044,0.11620593071257805,15
1767725100,105.63422784314024,105.7962851816044,0.15317866613746098,14
1767726600,105.68487329533153,105.7962851816044,0.10530793787478648,16
1767726600,105.68117627904176,105.7962851816044,0.10880240489072852,15
1767728400,106.43493224848099,106.43493224848099,0.0,16
1767728400,106.43087279310855,106.43493224848099,0.003814025420681117,15
1767728700,106.42493728086498,106.43493224848099,0.009390683495410428,14
1767729300,106.41929447800936,106.43493224848099,0.014692329051443456,13
1767730200,106.52759823100531,106.52759823100531,0.0,12
1767730800,106.48761660976605,106.52759823100531,0.037531702491370736,14
1767731400,106.44710519200936,106.52759823100531,0.07556073762350711,13
1767732600,106.4433677680358,106.52759823100531,0.07906914674529791,14
1767733200,106.43885725646723,106.52759823100531,0.08330327165139743,14
1767733800,106.58869430270947,106.58869430270947,0.0,13
1767734400,106.58405158085245,106.58869430270947,0.004355735744204904,12
1767734700,106.57979596337817,106.58869430270947,0.00834829565134246,11
1767735000,106.57418483753605,106.58869430270947,0.013612574268159983,10
1767736500,106.56974326661557,106.58869430270947,0.017779593058973833,9
1767737700,106.5616801250067,106.58869430270947,0.02534431806252156,8
1767738300,106.5076802943002,106.58869430270947,0.0760061927198315,8
1767738900,106.4721325397073,106.58869430270947,0.1093565914890883,8
1767740400,106.52218838659253,106.58869430270947,0.06239490646921974,10
1767742200,106.48477315185801,106.58869430270947,0.09749734859902577,10
1767742500,106.4457489620993,106.58869430270947,0.13410928949388112,11
1767743400,106.41410683718618,106.58869430270947,0.16379548193682134,12
1767746100,106.60991174715032,106.60991174715032,0.0,12
1767746100,106.54275211571304,106.60991174715032,0.06299567304451215,11
1767746400,107.01443877373701,107.01443877373701,0.0,10
1767747300,107.01137619652317,107.01443877373701,0.002861835513910945,10
1767747900,106.94490837776532,107.01443877373701,0.0649729109159805,9
1767748200,106.94117550412653,107.01443877373701,0.06846110716459564,8
1767749100,107.30741761731929,107.30741761731929,0.0,7
1767749100,107.27919815837346,107.30741761731929,0.026297770995164203,7
1767749400,107.24655972405931,107.30741761731929,0.05671359409375627,9
1767750300,107.20226837875619,107.30741761731929,0.09798878856453798,8
1767750300,107.12810085409416,107.30741761731929,0.16710565514176498,7
1767751500,107.09364223760583,107.30741761731929,0.19921770969815095,8
1767751800,107.08639594654127,107.30741761731929,0.205970543030142,8
1767753900,107.0809385748253,107.30741761731929,0.21105627879487643,8
1767753900,106.99699770250982,107.30741761731929,0.289280947861866,7
1767754500,107.30812644658528,107.30812644658528,0.0,12
1767754500,107.28406423878164,107.30812644658528,0.022423472108252247,11
1767756900,107.3272396071587,107.3272396071587,0.0,11
1767760500,107.34925466220267,107.34925466220267,0.0,12
1767760500,107.38989663419207,107.38989663419207,0.0,11
1767760500,107.40780677765603,107.40780677765603,0.0,10
1767760500,107.40920604104302,107.40920604104302,0.0,9
1767760500,107.48063686682603,107.48063686682603,0.0,8
1767761100,107.52638880560339,107.52638880560339,0.0,7
1767765000,107.5428503937019,107.5428503937019,0.0,7
1767765600,107.63716458203422,107.63716458203422,0.0,7
1767766200,107.59122445951243,107.63716458203422,0.042680539477395786,6
1767766800,107.72284255160167,107.72284255160167,0.0,5
1767769500,107.66254726540824,107.72284255160167,0.055972609676127084,6
1767770100,107.71194112621238,107.72284255160167,0.010119882776088327,6
1767774600,107.70738073050676,107.72284255160167,0.014353335586656201,7
1767775200,107.79745148101757,107.79745148101757,0.0,6
1767777900,107.7605405772883,107.79745148101757,0.03424097993242309,7
1767778200,107.75603380455722,107.79745148101757,0.038421758484381896,7
1767778500,107.73604285675174,107.79745148101757,0.056966675391812056,6
1767780900,107.90383146525959,107.90383146525959,0.0,5
1767781800,107.86636528022768,107.90383146525959,0.034721830099207755,7
1767783000,107.83512267576698,107.90383146525959,0.06367594974115912,9
1767783000,107.75831893910014,107.90383146525959,0.1348539010927514,8
1767784200,107.93707152038091,107.93707152038091,0.0,7
1767784500,108.03008929001558,108.03008929001558,0.0,6
1767785400,108.0226927033487,108.03008929001558,0.006846783813192041,6
1767787500,107.98814509672494,108.03008929001558,0.038826398798990136,6
1767787800,108.01654077573721,108.03008929001558,0.012541426529785835,5
1767788400,108.05916620570422,108.05916620570422,0.0,4
1767790200,108.05352559391054,108.05916620570422,0.0052199290367858624,3
1767794400,108.03392805837788,108.05916620570422,0.023355859768795666,3
1767795300,107.97747029799905,108.05916620570422,0.07560294103107304,3
1767797700,107.93383699346693,108.05916620570422,0.11598202784455124,4
1767799500,108.09020615828037,108.09020615828037,0.0,3
1767800400,108.05297890480371,108.09020615828037,0.034440912641192305,3
1767804600,108.02128982415125,108.09020615828037,0.06375816697786367,4
1767805800,108.09635529133129,108.09635529133129,0.0,4
1767815700,108.05769014562483,108.09635529133129,0.0357691483697609,4
1767816300,108.0074754434365,108.09635529133129,0.0822227980353703,6
1767819300,108.16921079510716,108.16921079510716,0.0,7
1767819600,108.15776645827313,108.16921079510716,0.010580031739077319,6
1767822000,108.1223099428057,108.16921079510716,0.043358782001563526,8
1767822600,108.09233031957591,108.16921079510716,0.07107426870006524,7
1767822600,108.08237325105365,108.16921079510716,0.08027935437006711,6
1767824400,108.00993442821682,108.16921079510716,0.1472474151559062,7
1767827100,107.98918079276962,108.16921079510716,0.1664336838682833,7
1767827400,108.23954181062237,108.23954181062237,0.0,7
1767828600,108.14185641074646,108.23954181062237,0.09024927327096958,6
1767828900,108.10083631739153,108.23954181062237,0.12814678527882706,7
1767828900,108.07179120129108,108.23954181062237,0.15498089378906643,6
1767831300,108.04503686577473,108.23954181062237,0.1796986032959616,6
1767832500,107.99763551372739,108.23954181062237,0.22349161207484117,7
1767837300,107.95842249878612,108.23954181062237,0.2597196062859361,8
1767837900,107.89455717424795,108.23954181062237,0.3187232970535025,7
1767838800,107.95970981202713,108.23954181062237,0.2585302874663312,7
1767840900,107.95430017694672,108.23954181062237,0.2635281237375493,6
1767845400,107.94647361647449,108.23954181062237,0.2707589012716211,7
1767845400,107.90497941827803,108.23954181062237,0.3090944277366714,7
1767846300,107.88087147120683,108.23954181062237,0.33136720039250966,7
1767847200,107.8571815981492,108.23954181062237,0.3532537241724074,7
1767850200,107.8330028196525,108.23954181062237,0.37559193633797056,8
1767851700,107.82907134181352,108.23954181062237,0.3792241374478643,7
1767854400,107.76781580615982,108.23954181062237,0.4358167048488552,7
1767855300,107.67805328002588,108.23954181062237,0.5187462189916521,8
1767858000,107.64061844302863,108.23954181062237,0.5533313958789915,9
1767859500,107.62006754803217,108.23954181062237,0.5723178906965852,9
1767860100,107.61585174629874,108.23954181062237,0.5762127720522353,8
1767861300,107.60900602633774,108.23954181062237,0.5825373738072797,7
1767861300,107.73384434866539,108.23954181062237,0.4672021458126279,7
1767862800,107.84616600503071,108.23954181062237,0.36343077493797643,7
1767862800,107.8078294832681,108.23954181062237,0.3988489974482773,7
1767864600,107.80317593648641,108.23954181062237,0.403148301292176,7
1767865500,107.99214573589106,108.23954181062237,0.22856349037781495,6
1767868200,107.95931961340742,108.23954181062237,0.25889078291299045,6
1767869700,107.93097947841527,108.23954181062237,0.2850735757427434,6
1767870000,107.94160772348522,108.23954181062237,0.27525438684729536,5
1767876000,107.9041791607443,108.23954181062237,0.3098337670948571,6
1767876300,108.70327641006371,108.70327641006371,0.0,5
1767876900,108.8614352065706,108.8614352065706,0.0,5
1767878100,108.85376651623973,108.8614352065706,0.0070444508804447265,5
1767878400,108.8179868404154,108.8614352065706,0.039911623498953476,5
1767879000,109.00128421257004,109.00128421257004,0.0,5
1767879000,108.9514492796884,109.00128421257004,0.04571958325229572,5
1767879300,108.89284790187014,109.00128421257004,0.09948168178315442,5
1767880500,109.06652374057072,109.06652374057072,0.0,4
1767882600,109.03608178202911,109.06652374057072,0.027911367757545505,4
1767883200,109.06815529912024,109.06815529912024,0.0,3
1767885900,109.0164504776353,109.06815529912024,0.04740597412978301,3
1767888000,108.99909389532682,109.06815529912024,0.06331949376425329,4
1767888900,108.97809166818251,109.06815529912024,0.08257555167291528,5
1767891900,108.85466440948036,109.06815529912024,0.19574080908801558,7
1767893400,108.82438917155862,109.06815529912024,0.22349890019968083,8
1767893400,108.6759410822063,109.06815529912024,0.3596047039012364,7
1767894900,108.6924671311964,109.06815529912024,0.3444526653022716,6
1767896400,108.64150537933742,109.06815529912024,0.39117735017405175,6
1767896700,108.65052369994237,109.06815529912024,0.38290883166815165,6
1767897000,108.6184187736712,109.06815529912024,0.41234448700047655,6
1767897000,108.55957668329285,109.06815529912024,0.46629432251110176,7
1767897300,108.68615281292968,109.06815529912024,0.3502419978983905,9
1767897300,108.65736877381903,109.06815529912024,0.37663287159723197,8
1767897600,108.61807343943062,109.06815529912024,0.41266110942764667,7
1767899100,108.54884101120179,109.06815529912024,0.4761374082968805,7
1767899700,108.47169185808512,109.06815529912024,0.5468722189343964,11
1767900300,108.3885795820918,109.06815529912024,0.6230743658996526,11
1767900600,108.35698303845533,109.06815529912024,0.6520439065963061,10
1767901200,108.26262263886392,109.06815529912024,0.7385589845607446,10
1767902400,108.15795881015664,109.06815529912024,0.8345208429237403,11
1767902700,108.34790061488431,109.06815529912024,0.6603711984131588,10
1767903300,108.34702006960515,109.06815529912024,0.661178533310081,10
1767903600,108.33078182626927,109.06815529912024,0.6760666950208423,9
1767905400,108.32682404568007,109.06815529912024,0.6796954174268914,10
1767905400,108.36511014301712,109.06815529912024,0.6445925065616165,9
1767905400,108.41383201391402,109.06815529912024,0.5999214742485843,8
1767905400,108.42077049916291,109.06815529912024,0.5935598692229319,7
1767905400,108.41613681851285,109.06815529912024,0.5978082959404749,6
1767905400,108.40912974196227,109.06815529912024,0.6042327894430577,5
1767905400,108.3817427905192,109.06815529912024,0.6293427322746461,4
1767908100,108.3590495589781,109.06815529912024,0.6501492009261616,5
1767908700,108.3538049592382,109.06815529912024,0.6549577536384661,4
1767908700,108.34615719833954,109.06815529912024,0.6619696636480279,3
1767909600,108.29242401579313,109.06815529912024,0.7112353566443437,4
1767910200,108.35466909629109,109.06815529912024,0.6541654627534534,3
1767911700,108.34633382793608,109.06815529912024,0.6618077194067838,4
1767913500,108.34138462858738,109.06815529912024,0.6663454319362822,6
1767914700,108.32311271257826,109.06815529912024,0.6830981825067871,6
1767915000,108.25180034746279,109.06815529912024,0.7484814879453909,6
1767915900,108.11010962224584,109.06815529912024,0.8783917489453672,6
1767918000,108.33880512418422,109.06815529912024,0.668710470930555,8
1767918600,108.33354309814433,109.06815529912024,0.6735350010837017,7
1767918600,108.19313003013502,109.06815529912024,0.8022738319773067,6
1767920100,108.18734291608622,109.06815529912024,0.8075797932204664,6
1767920700,108.10099778171532,109.06815529912024,0.8867460119339847,9
1767921900,108.03850512083113,109.06815529912024,0.9440429018582732,10
1767922800,107.99022824668226,109.06815529912024,0.9883059353866839,11
1767923100,107.9858116819602,109.06815529912024,0.9923552976500789,10
1767924300,108.10250680789665,109.06815529912024,0.8853624493559018,10
1767924900,108.01535251818233,109.06815529912024,0.9652705485396632,10
1767926100,107.95939441705478,109.06815529912024,1.0165761757175307,9
1767926400,107.92583128684947,109.06815529912024,1.0473487968490256,10
1767927600,107.92249548607525,109.06815529912024,1.0504072521470686,9
1767929700,107.9024790506051,109.06815529912024,1.0687594791699415,9
1767930600,107.98823674503966,109.06815529912024,0.9901318594037768,8
1767932700,107.98255784295235,109.06815529912024,0.9953386056549962,7
1767933300,107.95080543275121,109.06815529912024,1.0244510538430625,7
1767939000,107.90785649355377,109.06815529912024,1.063829128111997,8
1767942600,107.90369662538329,109.06815529912024,1.0676431361137524,8
1767944100,107.88310677572204,109.06815529912024,1.0865211024686259,8
1767946200,107.85864468725958,109.06815529912024,1.1089493615653065,8
1767947700,107.95055775387436,109.06815529912024,1.024678140178361,7
1767949500,107.91681798179712,109.06815529912024,1.055612716805891,7
1767953400,107.9129708383352,109.06815529912024,1.0591400006875837,7
1767955800,107.88887067363194,109.06815529912024,1.081236427125861,7
1767958500,107.88063957354623,109.06815529912024,1.0887831762783842,7
1767962100,107.96802943547094,109.06815529912024,1.008659090852131,6
1767962100,107.944271595928,109.06815529912024,1.0304416537622507,6
1767963900,107.89801659581794,109.06815529912024,1.0728509161021247,6
1767966900,107.87771324474554,109.06815529912024,1.0914662039620118,8
1767967500,107.87332780723061,109.06815529912024,1.0954870269995882,7
1767968100,107.94892952564292,109.06815529912024,1.02617099409798,6
1767971400,108.03305481605688,109.06815529912024,0.9490400568567324,5
1767973200,108.09976029089042,109.06815529912024,0.8878806151749692,4
1767974100,108.09557611882094,109.06815529912024,0.8917169063985595,3
1767974400,108.05716659321463,109.06815529912024,0.9269329834477894,3
1767975600,108.05051620854027,109.06815529912024,0.9330304411852197,2
1767978600,107.98594267978797,109.06815529912024,0.9922351912565965,4
1767978900,107.93134764762056,109.06815529912024,1.0422910778879284,3
1767980100,107.89188998093525,109.06815529912024,1.0784681513674381,7
1767980100,107.85115722985529,109.06815529912024,1.115814296049401,6
1767980100,107.82692505551836,109.06815529912024,1.138031756563401,5
1767982500,107.82164410305629,109.06815529912024,1.142873639556278,4
1767984600,107.81407829748348,109.06815529912024,1.149810408177752,5
1767984900,107.76850556489963,109.06815529912024,1.1915941281452034,4
1767987000,107.76348154535931,109.06815529912024,1.196200440158583,3
1767990000,107.7146254220376,109.06815529912024,1.2409945628681167,4
1767996300,107.66094326568764,109.06815529912024,1.2902134720930327,5
1767997200,107.6572369682221,109.06815529912024,1.2936116202100305,4
1767998100,107.6589594840136,109.06815529912024,1.2920323179959468,3
1768000800,107.61552165065723,109.06815529912024,1.331858638737538,4
1768001100,107.85025386298453,109.06815529912024,1.1166425551029087,3
1768002000,107.84514517821673,109.06815529912024,1.1213264930991043,2
1768003200,107.73656994881858,109.06815529912024,1.2208745500918838,2
1768005900,107.7307073974472,109.06815529912024,1.226249676640326,4
1768007400,107.6886513571867,109.06815529912024,1.2648090894635886,3
1768008000,107.65659794151256,109.06815529912024,1.2941975168980078,3
1768010400,107.85231792480744,109.06815529912024,1.1147501037111658,5
1768010400,107.84851262485992,109.06815529912024,1.1182390230360406,4
1768010700,107.80062426381794,109.06815529912024,1.1621458452525255,4
1768013100,107.7969480168061,109.06815529912024,1.1655164413735992,3
1768020300,107.76823140991407,109.06815529912024,1.1918454893099812,8
1768020300,107.7013784734054,109.06815529912024,1.2531401323937688,7
1768022100,107.74394933939804,109.06815529912024,1.2141086975300424,7
1768024200,107.77903144232707,109.06815529912024,1.181943394254479,8
1768024500,107.73639939459596,109.06815529912024,1.2210309240785462,7
1768024500,107.73083453567531,109.06815529912024,1.2261331089512877,6
1768031400,107.65532846499256,109.06815529912024,1.2953614464762722,7
1768037100,107.6362510036169,109.06815529912024,1.3128527676812,8
1768038300,107.61598534512444,109.06815529912024,1.3314334968013395,8
1768038600,107.6114556416906,109.06815529912024,1.3355865911866103,7
1768039500,107.62293583441343,109.06815529912024,1.325060885776682,6
1768041900,107.6186456568968,109.06815529912024,1.3289943689321062,7
1768047300,107.63139754671852,109.06815529912024,1.3173026979886098,9
1768047300,107.75262896003453,109.06815529912024,1.2061507187665057,8
1768048800,107.79908174209702,109.06815529912024,1.1635601184807567,8
1768049400,107.79532948353673,109.06815529912024,1.1670004063906352,7
1768050000,107.73912300363753,109.06815529912024,1.2185337616078897,7
1768050300,107.71168362849386,109.06815529912024,1.2436917695236,6
1768050600,107.64671029759002,109.06815529912024,1.3032630813566917,6
1768054800,107.61935778110679,109.06815529912024,1.328341452223256,7
1768055400,107.58347052269956,109.06815529912024,1.3612449686610353,7
1768057200,107.62460520069148,109.06815529912024,1.3235303141139698,6
1768057800,107.66091882205023,109.06815529912024,1.2902358834351273,5
1768060200,107.62683833150524,109.06815529912024,1.3214828504820424,5
1768064100,108.06982527888786,109.06815529912024,0.915326767464294,7
1768064400,108.13980266214804,109.06815529912024,0.8511674506882221,6
1768066500,108.08863041500766,109.06815529912024,0.8980851298220127,8
1768067700,108.10049277691661,109.06815529912024,0.8872090295740341,9
1768067700,108.05900141524643,109.06815529912024,0.9252507123698895,8
1768068000,108.2505531686904,109.06815529912024,0.749624973657575,8
1768068000,108.24467436258291,109.06815529912024,0.7550150034892583,7
1768068000,108.21456915255845,109.06815529912024,0.7826172031798053,6
1768069200,108.15919747297517,109.06815529912024,0.8333851651311477,6
1768070400,108.1541343947293,109.06815529912024,0.8380272884273405,6
1768073400,108.15049729865619,109.06815529912024,0.8413619887008817,6
1768074900,108.33725182649056,109.06815529912024,0.6701346241945406,5
1768077300,108.33237354894516,109.06815529912024,0.6746073115082875,4
1768078200,108.27480180016094,109.06815529912024,0.7273924242905855,5
1768078500,108.26996199031491,109.06815529912024,0.7318298421902092,4
1768079400,108.19438395508676,109.06815529912024,0.801124160977278,5
1768083300,108.18523825826489,109.06815529912024,0.8095094653741416,6
1768083900,108.19930075989191,109.06815529912024,0.7966161496410048,5
1768083900,108.19586560720776,109.06815529912024,0.7997656965227016,4
1768085700,108.16341456812056,109.06815529912024,0.8295186881252543,6
1768086000,108.12844732926601,109.06815529912024,0.8615786773665233,5
1768086300,108.12077098327123,109.06815529912024,0.868616795847329,4
1768090800,108.6287194586966,109.06815529912024,0.402900222542946,4
1768091100,108.59675324378883,109.06815529912024,0.4322086992656897,4
1768091400,108.67526557597712,109.06815529912024,0.3602240471250391,3
1768093200,108.67204619082021,109.06815529912024,0.3631757658444776,2
1768094400,108.64829690498209,109.06815529912024,0.38495048622274847,2
1768095000,108.57822378459399,109.06815529912024,0.44919758034103247,3
1768100100,108.55124668541447,109.06815529912024,0.4739317468862844,6
1768101300,108.61948497195257,109.06815529912024,0.41136693468151175,6
1768101600,108.61534582904216,109.06815529912024,0.41516194056482064,5
1768102500,108.61068876704473,109.06815529912024,0.41943180465544216,5
1768104300,108.60583863284447,109.06815529912024,0.4238786885208257,4
1768107300,108.56511298524474,109.06815529912024,0.46121832032081184,4
1768110600,108.66062998968276,109.06815529912024,0.3736428000637154,5
1768111200,108.58144059950949,109.06815529912024,0.4462482181677364,4
1768113300,108.41556324983131,109.06815529912024,0.5983341769182658,4
1768117800,108.39534329107025,109.06815529912024,0.6168730058785681,5
1768118100,108.3699509742267,109.06815529912024,0.6401541522167564,7
1768118100,108.34531957016054,109.06815529912024,0.6627376496625544,6
1768119000,108.29877331146517,109.06815529912024,0.7054139547377787,7
1768122300,108.27015644493595,109.06815529912024,0.7316515549344058,7
1768122600,108.32750721913632,109.06815529912024,0.6790690444453563,6
1768124700,108.37669365640964,109.06815529912024,0.6339720707792792,6
1768125600,108.32154640283535,109.06815529912024,0.6845342659709448,6
1768125900,108.38686945348515,109.06815529912024,0.6246423108254252,5
1768127100,108.31640182630589,109.06815529912024,0.6892511116124166,6
1768127700,108.66621523528448,109.06815529912024,0.3685219235013454,5
1768127700,108.62277796967389,109.06815529912024,0.40834772370073913,4
1768127700,108.57770012066972,109.06815529912024,0.4496777057477871,4
1768128300,108.57216050769955,109.06815529912024,0.45475674367134533,3
1768128600,108.52275045319529,109.06815529912024,0.5000587425625493,4
1768131000,108.4957100332136,109.06815529912024,0.5248509652856068,7
1768131000,108.43205641174609,109.06815529912024,0.5832122910941697,6
1768131600,108.38687746133954,109.06815529912024,0.6246349687608526,5
1768132200,108.31907933388804,109.06815529912024,0.6867962176291033,5
1768132500,108.31281131796446,109.06815529912024,0.6925430975560544,4
1768135500,108.30936218412462,109.06815529912024,0.6957054631708184,8
1768135500,108.26780355339008,109.06815529912024,0.733808822139866,7
1768135800,108.21104840114165,109.06815529912024,0.7858452319359029,6
1768137000,108.15434761965737,109.06815529912024,0.8378317914672149,5
1768139400,108.14931175037901,109.06815529912024,0.8424489680065521,5
1768141200,108.14328894771974,109.06815529912024,0.8479710222145439,6
1768141800,108.0537856495899,109.06815529912024,0.9300328283250239,5
1768143900,107.95770743729997,109.06815529912024,1.0181228964355824,6
1768144200,108.65830742712652,109.06815529912024,0.37577225989539126,5
1768145400,108.61909689203493,109.06815529912024,0.4117227488204574,5
1768148100,108.59215349966199,109.06815529912024,0.43642601101376194,5
1768149600,108.5880297857004,109.06815529912024,0.4402068707434244,4
1768149900,108.53467514836028,109.06815529912024,0.4891254915762379,4
1768150800,108.53021076552724,109.06815529912024,0.49321869625251713,3
1768154400,108.71057971934422,109.06815529912024,0.32784599574033063,4
1768154400,108.7027527957625,109.06815529912024,0.33502217247152416,3
1768157100,108.69690742910245,109.06815529912024,0.3403815430816011,4
1768159800,108.74420848528638,109.06815529912024,0.29701319596488085,4
1768162200,108.79942706235231,109.06815529912024,0.24638560726633557,3
1768164600,108.78031806195406,109.06815529912024,0.263905845273331,2
1768167000,108.74822523527776,109.06815529912024,0.2933304069964938,3
1768167300,108.69874699624054,109.06815529912024,0.3386949214155002,4
1768167600,108.65347400459287,109.06815529912024,0.38020382153718735,3
1768169100,108.65010199769776,109.06815529912024,0.3832954727032475,2
1768173900,108.83047567534844,109.06815529912024,0.21791844110680952,1
1768174800,108.80154182593665,109.06815529912024,0.24444666956399244,1
1768182600,108.74651366862136,109.06815529912024,0.29489967040954296,4
1768183800,108.74298237111216,109.06815529912024,0.2981373684337864,3
1768186500,108.76104393693677,109.06815529912024,0.281577479092048,2
1768191600,109.01189423431506,109.06815529912024,0.051583401819599715,2
1768192200,109.00697790717291,109.06815529912024,0.056090975206782974,1
1768195500,109.30380274537751,109.30380274537751,0.0,0
