id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
38,BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,436,437,440,1767356700,1767357600,0.01923,0.018909457725444834,-0.017468865031469914,stop,99.71483149537202,0.01,0.0004
39,UAI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,447,448,454,1767360000,1767361800,0.1283,0.12702149468636223,-0.01076496737052044,stop,99.70409722629797,0.01,0.0004
40,RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,457,458,463,1767363000,1767364500,11.745,11.326175574444553,-0.03645980634784549,stop,99.6677453055284,0.01,0.0004
41,OG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,477,478,478,1767369000,1767369000,8.674,8.40876340759393,-0.031378348213750164,stop,99.63647121334964,0.01,0.0004
44,A2Z,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,487,488,489,1767372000,1767372300,0.001797,0.0017660756043232876,-0.01800890132260011,stop,99.6185277795675,0.01,0.0004
43,PNUT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,486,487,492,1767371700,1767373200,0.07746,0.07626398645938835,-0.016240402021838938,stop,99.60234933016787,0.01,0.0004
42,XNY,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,482,483,504,1767370500,1767376800,0.003293,0.003349,0.016205769814758544,time,99.6184906576304,0.01,0.0004
45,BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,518,519,519,1767381300,1767381300,0.9742,0.9571943906105386,-0.01825597350591399,stop,99.60030433236896,0.01,0.0004
46,MERL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,527,528,528,1767384000,1767384000,0.2646,0.2618753723009133,-0.01109715683706245,stop,99.58925153038702,0.01,0.0004
48,CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,530,531,531,1767384900,1767384900,0.3124,0.33743150805605016,0.07932646624855991,target,99.66825216438946,0.01,0.0004
47,FLOW,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,528,529,532,1767384300,1767385200,0.08,0.0786430761632423,-0.017761547959471245,stop,99.65054953998091,0.01,0.0004
49,D,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,531,532,535,1767385200,1767386100,0.01351,0.013377893429847717,-0.010578428582700394,stop,99.64000807776556,0.01,0.0004
50,LIGHT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,533,534,546,1767385800,1767389400,0.6766,0.7539943341888866,0.11358713300160597,target,99.75318630626366,0.01,0.0004
51,TRUTH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,546,547,549,1767389700,1767390300,0.009905,0.009597054421355347,-0.031889912028738344,stop,99.72137510290473,0.01,0.0004
52,RVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,581,582,587,1767400200,1767401700,0.004281,0.0042336450414763626,-0.011861658146142795,stop,99.70954649429139,0.01,0.0004
54,GRIFFAIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,605,606,606,1767407400,1767407400,0.02036,0.020153297678377695,-0.010952373360624023,stop,99.69862593248314,0.01,0.0004
55,CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,607,608,610,1767408000,1767408600,0.359,0.3515791500669293,-0.021470891178469873,stop,99.67721974900275,0.01,0.0004
53,BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,591,592,613,1767403200,1767409500,0.7806,0.7972,0.020465693056623293,time,99.69761938284395,0.01,0.0004
56,LIGHT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,666,667,688,1767425700,1767432000,0.7115,0.7303,0.02562304989458877,time,99.72316495360215,0.01,0.0004
57,RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,706,707,708,1767437700,1767438000,16.059,15.601877810159205,-0.02926517154497763,stop,99.6939807983084,0.01,0.0004
58,BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,707,708,717,1767438000,1767440700,0.7323,0.8041644796794086,0.09733529930275667,target,99.79101823290527,0.01,0.0004
59,PIEVERSE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,710,711,732,1767438900,1767445200,0.7994,0.8133,0.016588041030773184,time,99.80757160795477,0.01,0.0004
60,Q,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,749,750,756,1767450600,1767452400,0.016935,0.017676851581785023,0.04300582118600684,target,99.8504946737306,0.01,0.0004
61,STABLE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,763,764,764,1767454800,1767454800,0.017193,0.016880035114129503,-0.01900304111385429,stop,99.83152004317536,0.01,0.0004
65,PUMP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,765,766,767,1767455400,1767455700,0.002242,0.0023056829853819122,0.0276045429892561,target,99.8590780780425,0.01,0.0004
62,1000PEPE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,765,766,771,1767455400,1767456900,0.0058777,0.005826878614286144,-0.009446474933027393,stop,99.84964491526351,0.01,0.0004
63,NEIRO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,765,766,771,1767455400,1767456900,0.0001291,0.00012803195217771273,-0.009073027283402512,stop,99.84058552973796,0.01,0.0004
64,PNUT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,765,766,771,1767455400,1767456900,0.08012,0.07959250207889264,-0.007383848241479729,stop,99.83321345241905,0.01,0.0004
67,WLFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,765,766,772,1767455400,1767457200,0.1531,0.15129035332047255,-0.01262003056516956,stop,99.82061447036716,0.01,0.0004
66,VIRTUAL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,765,766,784,1767455400,1767460800,0.8303,0.8176988491364795,-0.015976623947393163,stop,99.80466650617126,0.01,0.0004
74,1000000BOB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,785,786,787,1767461400,1767461700,0.01894,0.018491878368655176,-0.024460065012926278,stop_first_same_bar,99.78025421985792,0.01,0.0004
69,4,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,772,773,788,1767457500,1767462000,0.02538,0.024984306814600066,-0.016390748045702706,stop,99.76389948978938,0.01,0.0004
72,RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,784,785,789,1767461100,1767462300,14.266,13.924580540448824,-0.024732388865216313,stop,99.73922549422046,0.01,0.0004
68,BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,771,772,793,1767457200,1767463500,0.01735,0.01758,0.012456484149855696,time,99.75164949503534,0.01,0.0004
70,IP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,772,773,794,1767457500,1767463800,2.045,2.077,0.014847921760391314,time,99.76646054190705,0.01,0.0004
71,EPT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,773,774,795,1767457800,1767464100,0.00198,0.00198,-0.0008,time,99.76566241022272,0.01,0.0004
76,Q,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,801,802,802,1767466200,1767466200,0.016471,0.016216636814517037,-0.01624309304128244,stop,99.74945738085418,0.01,0.0004
73,USELESS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,784,785,806,1767461100,1767467400,0.09715,0.09743,0.0020821410190427166,time,99.75153430522258,0.01,0.0004
77,BULLA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,806,807,807,1767467700,1767467700,0.06683,0.06452232184988733,-0.03533057234943391,stop,99.7162915172252,0.01,0.0004
75,B,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,791,792,810,1767463200,1767468600,0.1751,0.16957837525350986,-0.03233412191028071,stop,99.68404912996161,0.01,0.0004
78,UAI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,809,810,831,1767468600,1767474900,0.1572,0.1595,0.013831043256997378,time,99.6978364739171,0.01,0.0004
79,CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,841,842,842,1767478200,1767478200,0.3295,0.3200923386780536,-0.029351324194071136,stop,99.66857383871917,0.01,0.0004
80,MYX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,844,845,847,1767479100,1767479700,5.84,5.511850838032803,-0.056989924994383025,stop,99.6117727932455,0.01,0.0004
82,PIEVERSE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,855,856,866,1767482400,1767485400,0.7746,0.7600149995929378,-0.019629073595484246,stop,99.59221992505415,0.01,0.0004
83,LIT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,866,867,871,1767485700,1767486900,2.559,2.5347500680007284,-0.010276331379160486,stop,99.5819854985068,0.01,0.0004
81,PARTI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,851,852,873,1767481200,1767487500,0.10582,0.10584,-0.0006109998109998564,time,99.58137705276361,0.01,0.0004
85,COAI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,955,956,956,1767512400,1767512400,0.4016,0.4315847828275594,0.07386330385348452,target,99.65493114787758,0.01,0.0004
84,RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,943,944,965,1767508800,1767515100,12.19,12.191,-0.0007179655455290306,time,99.65421565980752,0.01,0.0004
86,C,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,975,976,997,1767518400,1767524700,0.10031,0.10063,0.0023901106569633964,time,99.65659750583612,0.01,0.0004
88,LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1006,1007,1007,1767527700,1767527700,0.16541,0.16275061985689432,-0.016877505248205613,stop,99.63977795836189,0.01,0.0004
87,B,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,990,991,1012,1767522900,1767529200,0.191,0.1892,-0.01022408376963344,time,99.62959070399555,0.01,0.0004
89,OG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1027,1028,1029,1767534000,1767534300,6.299,6.233282314349939,-0.011233034711868739,stop,99.61839927748848,0.01,0.0004
90,LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1050,1051,1066,1767540900,1767545400,0.15224,0.16201845427980083,0.06343051944167657,target,99.68158774560969,0.01,0.0004
91,ACT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1052,1053,1074,1767541500,1767547800,0.02677,0.0268,0.0003206574523721091,time,99.68190738204943,0.01,0.0004
93,MYX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1075,1076,1076,1767548400,1767548400,6.253,6.125891082125519,-0.02112766957851928,stop,99.66084691802818,0.01,0.0004
92,LIGHT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1074,1075,1096,1767548100,1767554400,0.6449,0.651,0.008658830826484687,time,99.66947638216305,0.01,0.0004
95,EVAA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1091,1092,1096,1767553200,1767554400,1.2166,1.177535224972142,-0.03290979371022349,stop,99.63667536309363,0.01,0.0004
94,CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1081,1082,1103,1767550200,1767556500,0.2813,0.2909,0.03332726626377527,time,99.66988154318825,0.01,0.0004
96,B,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1105,1106,1109,1767557400,1767558300,0.1948,0.19143496715049743,-0.018074295942005023,stop,99.65186691383309,0.01,0.0004
97,RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1110,1111,1111,1767558900,1767558900,14.189,13.846762670023422,-0.02491990485422355,stop,99.6270337634127,0.01,0.0004
