symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,return,score,same_bar,plan_id
AIN,short,short_max_v7_devw120,1353,1354,1354,1767631800,1767631800,0.05604,0.05706804167121719,-0.018814314861897528,stop,102.38585396500561,0.01,0.0004,-0.018814314861897528,2.688752705785001,True,636
AT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1355,1356,1356,1767632400,1767632400,0.15248,0.14992977615977696,-0.01752497271919626,stop_first_same_bar,99.71243578303937,0.01,0.0004,,,,125
XAN,short,short_max_v7_devw120,1355,1356,1364,1767632400,1767634800,0.01946,0.019478435534375838,-0.0017464586795638884,stop,102.40588220575201,0.01,0.0004,-0.0017464586795638884,2.995099453141168,False,639
LYN,short,short_max_v7_devw120,1357,1358,1358,1767633000,1767633000,0.18081,0.18848914428955685,-0.041540512237458894,stop,102.40767033238522,0.01,0.0004,-0.041540512237458894,3.362100339067398,True,638
CGPT,short,short_max_v7_devw120,1361,1362,1562,1767634200,1767694200,0.0361,0.03553,0.015242780748663165,fail_fast_or_timeout,103.13666676972235,0.01,0.0004,0.015242780748663165,3.4164246075981106,False,684
TRADOOR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1362,1363,1373,1767634500,1767637500,1.517,1.6118343504320287,0.06171440371260974,target,99.75930785914134,0.01,0.0004,,,,127
1000PEPE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1368,1369,1390,1767636300,1767642600,0.0066514,0.0067691,0.016895522747090743,time,99.74564457507243,0.01,0.0004,,,,130
CLO,short,short_max_v7_devw120,1373,1374,1390,1767637800,1767642600,0.4186,0.4193688440683728,-0.002633336165162125,stop,103.12430812829291,0.01,0.0004,-0.002633336165162125,2.3899913805679684,False,647
LYN,short,short_max_v7_devw120,1373,1374,1408,1767637800,1767648000,0.18863,0.1892364193281167,-0.004004559303488175,stop,103.06982918869342,0.01,0.0004,-0.004004559303488175,2.409967934861671,False,651
UAI,short,short_max_v7_devw120,1374,1375,1385,1767638100,1767641100,0.1744,0.17456314453438404,-0.0017345875088306865,stop,102.99860463516474,0.01,0.0004,-0.0017345875088306865,2.905301802853796,False,645
PIPPIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1380,1381,1386,1767639900,1767641400,0.38047,0.37446573388035237,-0.016581181485130523,stop,99.74276658725691,0.01,0.0004,,,,128
BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1387,1388,1388,1767642000,1767642000,0.7253,0.7157204218182943,-0.014007746010899802,stop,99.72879487384913,0.01,0.0004,,,,129
IRYS,short,short_max_v7_devw120,1391,1392,1394,1767643200,1767643800,0.039174,0.04027539734657707,-0.028146653767294836,stop,103.07649376180383,0.01,0.0004,-0.028146653767294836,4.3422940024894245,False,649
H,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1392,1393,1404,1767643500,1767646800,0.15827,0.1568319138365819,-0.009886283966753595,stop,99.73578343740527,0.01,0.0004,,,,131
MMT,short,short_max_v7_devw120,1392,1393,1393,1767643500,1767643500,0.2574,0.26196316348298126,-0.018219103595753048,stop,103.10551980376262,0.01,0.0004,-0.018219103595753048,2.9562866056634736,True,648
IRYS,short,short_max_v7_devw120,1395,1396,1404,1767644400,1767646800,0.040061,0.04012840863362347,-0.0024798232453950623,stop,103.073937646951,0.01,0.0004,-0.0024798232453950623,3.771567202971332,False,650
A2Z,short,short_max_v7_devw120,1401,1402,1410,1767646200,1767648600,0.001831,0.0018349693688350004,-0.002963179888676092,stop,103.06677484676031,0.01,0.0004,-0.002963179888676092,2.856440336659964,False,652
LYN,short,short_max_v7_devw120,1409,1410,1427,1767648600,1767653700,0.18976,0.19011827573835888,-0.0026844886793099035,stop,102.91018304230046,0.01,0.0004,-0.0026844886793099035,2.5864359677198436,False,660
STORJ,short,short_max_v7_devw120,1409,1410,1410,1767648600,1767648600,0.1379,0.1399565254510304,-0.01549403048127238,stop,103.05080564924948,0.01,0.0004,-0.01549403048127238,2.8417402845521664,True,653
A2Z,short,short_max_v7_devw120,1411,1412,1612,1767649200,1767709200,0.00187,0.001663,0.12367384245339755,fail_fast_or_timeout,103.17348616934832,0.01,0.0004,0.12367384245339755,2.5048788151501644,False,693
STORJ,short,short_max_v7_devw120,1411,1412,1412,1767649200,1767649200,0.1445,0.14785899643481704,-0.023517565490158352,stop,103.02657060854278,0.01,0.0004,-0.023517565490158352,4.334603261768336,True,654
LIT,short,short_max_v7_devw120,1413,1414,1443,1767649800,1767658500,2.931,2.9340291794625952,-0.0018324299034919492,stop,102.88664962716035,0.01,0.0004,-0.0018324299034919492,2.8867900174216405,False,663
BULLA,short,short_max_v7_devw120,1414,1415,1416,1767650100,1767650400,0.04256,0.04379074008695493,-0.028905030527254325,stop,102.9967907468572,0.01,0.0004,-0.028905030527254325,2.4978508294166373,False,655
PTB,short,short_max_v7_devw120,1415,1416,1417,1767650400,1767650700,0.002929,0.0030034146002059317,-0.02557666593244543,stop,102.97044760176674,0.01,0.0004,-0.02557666593244543,2.63569207558705,False,656
STORJ,short,short_max_v7_devw120,1416,1417,1425,1767650700,1767653100,0.1489,0.14922749696771365,-0.0029946154319301136,stop,102.94717406510071,0.01,0.0004,-0.0029946154319301136,2.979596333630008,False,658
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1417,1418,1422,1767651000,1767652200,0.02658,0.025886652796452133,-0.026885297349430657,stop,99.70896917546435,0.01,0.0004,,,,132
PTB,short,short_max_v7_devw120,1419,1420,1426,1767651600,1767653400,0.003012,0.0031129753368123077,-0.033236921558044454,stop,102.91294985820335,0.01,0.0004,-0.033236921558044454,2.6217784614303867,False,659
PIPPIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1421,1422,1428,1767652200,1767654000,0.33931,0.33193322749635934,-0.022540510163687053,stop,99.68649426513325,0.01,0.0004,,,,133
HANA,short,short_max_v7_devw120,1422,1423,1423,1767652500,1767652500,0.01215,0.012382891683146447,-0.01960753616406272,stop,102.95025763401492,0.01,0.0004,-0.01960753616406272,3.467393181529963,True,657
MYX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1429,1430,1444,1767654600,1767658800,4.834,4.759519840309944,-0.016207563030627956,stop,99.64075310548634,0.01,0.0004,,,,135
PTB,short,short_max_v7_devw120,1429,1430,1438,1767654600,1767657000,0.003216,0.0032221219610159947,-0.002699978054854312,stop,102.90740448994211,0.01,0.0004,-0.002699978054854312,3.7264494498687686,False,661
STORJ,short,short_max_v7_devw120,1432,1433,1633,1767655500,1767715500,0.1584,0.1475,0.07309830508474593,fail_fast_or_timeout,103.24142237327156,0.01,0.0004,0.07309830508474593,2.7027329683302157,False,697
BULLA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1436,1437,1452,1767656700,1767661200,0.03583,0.03928886583939365,0.09573546858480744,target,99.73614464737331,0.01,0.0004,,,,136
KGEN,short,short_max_v7_devw120,1439,1440,1442,1767657600,1767658200,0.225,0.22901554285096853,-0.018333931544470026,stop,102.88853751684873,0.01,0.0004,-0.018333931544470026,2.364748182014427,False,662
ZORA,short,short_max_v7_devw120,1439,1440,1640,1767657600,1767717600,0.04609,0.04323,0.0653577608142494,fail_fast_or_timeout,103.28908256661343,0.01,0.0004,0.0653577608142494,3.1543299717673037,False,699
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1441,1442,1442,1767658200,1767658200,0.17867,0.1735096066896647,-0.029682259530616737,stop,99.6569050611885,0.01,0.0004,,,,134
IRYS,short,short_max_v7_devw120,1448,1449,1452,1767660300,1767661200,0.044673,0.04578966292288772,-0.025186790633690424,stop,102.9850605770385,0.01,0.0004,-0.025186790633690424,2.851712985950911,False,665
RIVER,short,short_max_v7_devw120,1448,1449,1459,1767660300,1767663300,18.467,18.506421832564165,-0.002930170430612255,stop,102.9369727302596,0.01,0.0004,-0.002930170430612255,3.412321118340897,False,667
BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1449,1450,1471,1767660600,1767666900,0.6951,0.6975,0.0026527406128614935,time,99.72572409266161,0.01,0.0004,,,,138
MYX,short,short_max_v7_devw120,1452,1453,1653,1767661500,1767721500,5.172,4.885,0.05795127942681679,fail_fast_or_timeout,103.27162357887617,0.01,0.0004,0.05795127942681679,2.5595335468852194,False,704
BULLA,short,short_max_v7_devw120,1456,1457,1457,1767662700,1767662700,0.04095,0.042788476738724206,-0.04376663211336893,stop,102.93998748444402,0.01,0.0004,-0.04376663211336893,2.7844451216182566,True,666
BLUAI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1457,1458,1472,1767663000,1767667200,0.005427,0.005360515231093192,-0.013050740539304972,stop,99.71270914715933,0.01,0.0004,,,,139
1000FLOKI,short,short_max_v7_devw120,1458,1459,1459,1767663300,1767663300,0.05956,0.06050835789702254,-0.01647317193827211,stop,102.92001574575369,0.01,0.0004,-0.01647317193827211,2.6376424061817656,True,668
BULLA,short,short_max_v7_devw120,1458,1459,1467,1767663300,1767665700,0.0428,0.04290758782368479,-0.003307431182729114,stop,102.99149928593275,0.01,0.0004,-0.003307431182729114,3.0989701810777888,False,670
1000SHIB,short,short_max_v7_devw120,1460,1461,1661,1767663900,1767723900,0.009789,0.009234,0.05930396361273562,fail_fast_or_timeout,103.2767807267294,0.01,0.0004,0.05930396361273562,2.765313442939192,False,708
42,short,short_max_v7_devw120,1460,1461,1597,1767663900,1767704700,0.04897,0.0490259100583036,-0.0019404185712637904,stop,103.06748556160187,0.01,0.0004,-0.0019404185712637904,3.547335791482719,False,690
FUN,short,short_max_v7_devw120,1464,1465,1665,1767665100,1767725100,0.002182,0.002012,0.0836930417495029,fail_fast_or_timeout,103.306664388502,0.01,0.0004,0.0836930417495029,3.4801489037243094,False,710
OG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1465,1466,1466,1767665400,1767665400,4.357,4.303406652952639,-0.013100515732696971,stop,99.72307869805259,0.01,0.0004,,,,137
FIO,short,short_max_v7_devw120,1467,1468,1477,1767666000,1767668700,0.01208,0.012092082926534572,-0.0017992427779383916,stop,102.98964621881996,0.01,0.0004,-0.0017992427779383916,3.536059752003183,False,671
LYN,short,short_max_v7_devw120,1475,1476,1676,1767668400,1767728400,0.17979,0.13245,0.35661789354473383,fail_fast_or_timeout,103.6701750287832,0.01,0.0004,0.35661789354473383,3.020696940547919,False,712
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1476,1477,1488,1767668700,1767672000,16.278,15.519410109511409,-0.047402155700245176,stop,99.66544317351645,0.01,0.0004,,,,140
WLD,short,short_max_v7_devw120,1480,1481,1487,1767669900,1767671700,0.6374,0.6466253508894958,-0.015066918048921995,stop,102.9741288532253,0.01,0.0004,-0.015066918048921995,3.019484771259716,False,672
ONE,short,short_max_v7_devw120,1481,1482,1682,1767670200,1767730200,0.00468,0.00445,0.05088539325842691,fail_fast_or_timeout,103.71696238977401,0.01,0.0004,0.05088539325842691,4.290800902436877,False,716
ATH,short,short_max_v7_devw120,1486,1487,1492,1767671700,1767673200,0.01244,0.012739043501984177,-0.024274564784836448,stop,102.92914989570893,0.01,0.0004,-0.024274564784836448,3.7182508838856667,False,674
PTB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1488,1489,1494,1767672300,1767673800,0.0029,0.002837699067299693,-0.02228308024148504,stop,99.63391107757822,0.01,0.0004,,,,142
MINA,short,short_max_v7_devw120,1490,1491,1491,1767672900,1767672900,0.0936,0.0953744703809179,-0.01940529734876437,stop,102.95414641732903,0.01,0.0004,-0.01940529734876437,3.5727914408695938,True,673
KGEN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1491,1492,1492,1767673200,1767673200,0.21625,0.21439956007925007,-0.009356947610404264,stop,99.65611753021302,0.01,0.0004,,,,141
MINA,short,short_max_v7_devw120,1492,1493,1499,1767673500,1767675300,0.0973,0.09962388007334247,-0.024126536485345105,stop,102.99473585329345,0.01,0.0004,-0.024126536485345105,4.384032797776866,False,676
ATH,short,short_max_v7_devw120,1493,1494,1694,1767673800,1767733800,0.01264,0.0118,0.0703864406779661,fail_fast_or_timeout,103.74620894166509,0.01,0.0004,0.0703864406779661,2.4728149103718193,False,721
CC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1496,1497,1497,1767674700,1767674700,0.14743,0.14538631532420299,-0.014662067935949352,stop,99.61930268584878,0.01,0.0004,,,,143
FARTCOIN,short,short_max_v7_devw120,1504,1505,1531,1767677100,1767684900,0.4299,0.43050251408597334,-0.00219955997063701,stop,103.07393585789666,0.01,0.0004,-0.00219955997063701,2.47231885251665,False,680
DUSK,short,short_max_v7_devw120,1508,1509,1517,1767678300,1767680700,0.05531,0.05536708766609222,-0.0018310758340136283,stop,103.07859451194864,0.01,0.0004,-0.0018310758340136283,2.8856493199000877,False,678
1000000MOG,short,short_max_v7_devw120,1515,1516,1716,1767680400,1767740400,0.3582,0.3497,0.023506548470117263,fail_fast_or_timeout,103.71373715178363,0.01,0.0004,0.023506548470117263,2.5793106567042647,False,729
SPELL,short,short_max_v7_devw120,1520,1521,1529,1767681900,1767684300,0.0003052,0.00030566514468913355,-0.0023217459275790323,stop,103.07620128887835,0.01,0.0004,-0.0023217459275790323,2.938230232068082,False,679
B3,short,short_max_v7_devw120,1531,1532,1534,1767685200,1767685800,0.001052,0.0010692605922187532,-0.016942549668773375,stop,103.05647250511838,0.01,0.0004,-0.016942549668773375,2.754750017351971,False,681
MBOX,short,short_max_v7_devw120,1534,1535,1735,1767686100,1767746100,0.0378,0.03459,0.09200138768430169,fail_fast_or_timeout,103.79033614445171,0.01,0.0004,0.09200138768430169,4.455901990148073,False,731
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1539,1540,1542,1767687600,1767688200,15.919,15.458105609808353,-0.02975247127279654,stop,99.58966348143501,0.01,0.0004,,,,144
1000000MOG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1549,1550,1571,1767690600,1767696900,0.3354,0.3397,0.012020512820512997,time,99.58438719444776,0.01,0.0004,,,,146
GAS,short,short_max_v7_devw120,1550,1551,1551,1767690900,1767690900,2.216,2.245109478749,-0.013765727963172525,stop,103.12105699306377,0.01,0.0004,-0.013765727963172525,3.8188070666394234,True,683
M,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1553,1554,1554,1767691800,1767691800,1.5539,1.5282350758840662,-0.017316458019135037,stop,99.57241807916685,0.01,0.0004,,,,145
CLANKER,short,short_max_v7_devw120,1558,1559,1567,1767693300,1767695700,41.91,41.96599218406717,-0.0021342275769767652,stop,103.11064919482187,0.01,0.0004,-0.0021342275769767652,2.849500396804833,False,686
TOSHI,short,short_max_v7_devw120,1563,1564,1566,1767694800,1767695400,0.0003931,0.00040206295014766884,-0.023092405068352948,stop,103.11285003285789,0.01,0.0004,-0.023092405068352948,3.0289172318562776,False,685
EVAA,short,short_max_v7_devw120,1565,1566,1567,1767695400,1767695700,1.4221,1.4751177146641066,-0.03674134497678314,stop,103.07276414687591,0.01,0.0004,-0.03674134497678314,2.608635362525192,False,687
LAB,short,short_max_v7_devw120,1566,1567,1575,1767695700,1767698100,0.12574,0.12583919475533706,-0.0015882659733314811,stop,103.07112707723519,0.01,0.0004,-0.0015882659733314811,2.5198934630171896,False,688
AKE,short,short_max_v7_devw120,1567,1568,1584,1767696000,1767700800,0.0004641,0.0004644694451499447,-0.0015954132479595088,stop,103.06948264070095,0.01,0.0004,-0.0015954132479595088,3.0480021460180007,False,689
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1581,1582,1585,1767700200,1767701100,15.141,14.714254843410796,-0.028984740544825558,stop,99.55552291819629,0.01,0.0004,,,,147
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1587,1588,1591,1767702000,1767702900,0.1471,0.1447553670496912,-0.01673904113058342,stop,99.53885827826724,0.01,0.0004,,,,148
PTB,short,short_max_v7_devw120,1588,1589,1598,1767702300,1767705000,0.003399,0.0034058114232950595,-0.0027999414085203337,stop,103.06459967647787,0.01,0.0004,-0.0027999414085203337,2.5055108679676152,False,691
1000BONK,short,short_max_v7_devw120,1591,1592,1763,1767703200,1767754500,0.013166,0.011486738300061073,0.14539134310128735,target,104.30177851046243,0.01,0.0004,0.14539134310128735,2.539516897043045,False,739
BR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1597,1598,1609,1767705000,1767708300,0.0579,0.05741092457862821,-0.009246898469288256,stop,99.52965402110476,0.01,0.0004,,,,149
SYN,short,short_max_v7_devw120,1597,1598,1598,1767705000,1767705000,0.06362,0.06473397522328711,-0.018008509433333517,stop,103.04603927832271,0.01,0.0004,-0.018008509433333517,4.170567172752261,True,692
ORDER,short,short_max_v7_devw120,1599,1600,1800,1767705600,1767765600,0.1109,0.10616,0.043849585531273404,fail_fast_or_timeout,104.34696377159237,0.01,0.0004,0.043849585531273404,3.8148094948741944,False,740
FARTCOIN,short,short_max_v7_devw120,1602,1603,1697,1767706500,1767734700,0.4552,0.4557452385227738,-0.0019963669100332196,stop,103.74189379978422,0.01,0.0004,-0.0019963669100332196,2.580221548540546,False,723
RIVER,short,short_max_v7_devw120,1602,1603,1621,1767706500,1767711900,16.013,16.052693068093586,-0.003272673458914998,stop,103.16833138608014,0.01,0.0004,-0.003272673458914998,2.505342367612528,False,695
CLO,short,short_max_v7_devw120,1603,1604,1643,1767706800,1767718500,0.4511,0.45179903453476783,-0.002347224498803179,stop,103.25419486196262,0.01,0.0004,-0.002347224498803179,2.406293946813525,False,701
SOMI,short,short_max_v7_devw120,1603,1604,1804,1767706800,1767766800,0.2982,0.2808,0.061165811965811966,fail_fast_or_timeout,104.38773443733918,0.01,0.0004,0.061165811965811966,3.08141178714751,False,742
CLANKER,short,short_max_v7_devw120,1605,1606,1624,1767707400,1767712800,45.63,45.68809301629632,-0.002071513264420987,stop,103.16619677370802,0.01,0.0004,-0.002071513264420987,2.570948107286923,False,696
1000BONK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1608,1609,1630,1767708300,1767714600,0.012141,0.012173,0.0018356972242813637,time,99.53148108420096,0.01,0.0004,,,,150
WOO,short,short_max_v7_devw120,1608,1609,1617,1767708300,1767710700,0.03301,0.03304071909638406,-0.001729734498043122,stop,103.17170374645806,0.01,0.0004,-0.001729734498043122,2.6982655060632017,False,694
RVV,short,short_max_v7_devw120,1630,1631,1634,1767714900,1767715800,0.004437,0.004519233422209316,-0.018996321040906736,stop,103.22182459132674,0.01,0.0004,-0.018996321040906736,3.05471996703566,False,698
BROCCOLI714,short,short_max_v7_devw120,1637,1638,1642,1767717000,1767718200,0.03148,0.03247555571124768,-0.03145554043476693,stop,103.2566135838416,0.01,0.0004,-0.03145554043476693,2.5288477511330685,False,700
RIVER,short,short_max_v7_devw120,1637,1638,1646,1767717000,1767719400,17.185,17.21623403048712,-0.0026142196738154536,stop,103.25149641671648,0.01,0.0004,-0.0026142196738154536,2.4182310137465106,False,702
4,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1639,1640,1659,1767717600,1767723300,0.02787,0.029158884979065654,0.04544632145911933,target,99.5040797890323,0.01,0.0004,,,,155
ZK,short,short_max_v7_devw120,1639,1640,1647,1767717600,1767719700,0.03913,0.040523821391979395,-0.03519511240801363,stop,103.21514370800195,0.01,0.0004,-0.03519511240801363,4.503288349976835,False,703
CLANKER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1640,1641,1644,1767717900,1767718800,43.1,42.36791157436266,-0.017785810339613548,stop,99.49437702045738,0.01,0.0004,,,,152
PTB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1641,1642,1642,1767718200,1767718200,0.003163,0.003103863353680913,-0.019496378855228345,stop,99.51207604956856,0.01,0.0004,,,,151
HANA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1642,1643,1664,1767718500,1767724800,0.01189,0.01198,0.006769386038688064,time,99.51081560431747,0.01,0.0004,,,,156
BROCCOLI714,short,short_max_v7_devw120,1644,1645,1653,1767719100,1767721500,0.03417,0.03424878578379673,-0.003100396408038696,stop,103.2119424186533,0.01,0.0004,-0.003100396408038696,4.934057593638373,False,705
BEAT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1647,1648,1652,1767720000,1767721200,0.6543,0.6422609982806706,-0.019199819225629498,stop,99.45887938698647,0.01,0.0004,,,,154
BULLA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1647,1648,1651,1767720000,1767720900,0.03156,0.031065095806365413,-0.016481374956735937,stop,99.47797897911977,0.01,0.0004,,,,153
PIPPIN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1648,1649,1670,1767720300,1767726600,0.3181,0.32598,0.023972084250235694,time,99.51624866852812,0.01,0.0004,,,,158
ZK,short,short_max_v7_devw120,1651,1652,1660,1767721200,1767723600,0.04029,0.040369600581285636,-0.002771795116609054,stop,103.21574507804131,0.01,0.0004,-0.002771795116609054,2.511989477813774,False,707
BROCCOLI714,short,short_max_v7_devw120,1654,1655,1655,1767722100,1767722100,0.03743,0.0394223255822364,-0.05133800233272232,stop,103.2186059903542,0.01,0.0004,-0.05133800233272232,3.4794824511002638,True,706
BROCCOLI714,short,short_max_v7_devw120,1656,1657,1661,1767722700,1767723900,0.03906,0.04127916108876506,-0.054559839837662084,stop,103.22046482061839,0.01,0.0004,-0.054559839837662084,3.71017780880148,False,709
LYN,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1659,1660,1665,1767723600,1767725100,0.13415,0.13177448857400928,-0.01850787496079551,stop,99.49239826699296,0.01,0.0004,,,,157
MUBARAK,short,short_max_v7_devw120,1661,1662,1862,1767724200,1767784200,0.02213,0.02042,0.08294142997061696,fail_fast_or_timeout,104.40257844193015,0.01,0.0004,0.08294142997061696,2.378131013730287,False,747
TUT,short,short_max_v7_devw120,1661,1662,1670,1767724200,1767726600,0.01912,0.019138163560681192,-0.0017490754232296394,stop,103.30485898472008,0.01,0.0004,-0.0017490754232296394,2.5977398250424986,False,711
TST,short,short_max_v7_devw120,1662,1663,1863,1767724500,1767784500,0.01879,0.018,0.043088888888889086,fail_fast_or_timeout,104.4470549933273,0.01,0.0004,0.043088888888889086,2.7834759796935513,False,748
DIA,short,short_max_v7_devw120,1663,1664,1690,1767724800,1767732600,0.3353,0.33562069599709154,-0.0017555310531098592,stop,103.67595826703852,0.01,0.0004,-0.0017555310531098592,2.6745707452057053,False,719
AKE,short,short_max_v7_devw120,1665,1666,1742,1767725400,1767748200,0.0004968,0.0004972700355763134,-0.0017452320523770651,stop,104.0165767824307,0.01,0.0004,-0.0017452320523770651,2.9290541001153354,False,734
GUN,short,short_max_v7_devw120,1666,1667,1676,1767725700,1767728400,0.01579,0.015807499102425102,-0.0019070127103419702,stop,103.30288891349957,0.01,0.0004,-0.0019070127103419702,2.62458683523624,False,713
CLO,short,short_max_v7_devw120,1668,1669,1677,1767726300,1767728700,0.529,0.5300539780881109,-0.002788435389000509,stop,103.6672943891942,0.01,0.0004,-0.002788435389000509,4.096437108598989,False,714
RIVER,short,short_max_v7_devw120,1670,1671,1679,1767726900,1767729300,18.213,18.24677609141887,-0.0026510717317757885,stop,103.6645557032801,0.01,0.0004,-0.0026510717317757885,2.573053735916771,False,715
BROCCOLI714,short,short_max_v7_devw120,1671,1672,1707,1767727200,1767737700,0.04208,0.042205901686581136,-0.0037830351100202934,stop,103.73309618703625,0.01,0.0004,-0.0037830351100202934,2.8618981022188406,False,726
PIEVERSE,short,short_max_v7_devw120,1682,1683,1692,1767730500,1767733200,0.892,0.8931778673451273,-0.002118737720884533,stop,103.67376077663342,0.01,0.0004,-0.002118737720884533,2.7888204617716963,False,720
CHILLGUY,short,short_max_v7_devw120,1683,1684,1684,1767730800,1767730800,0.02488,0.025335167857003286,-0.018765851245681284,stop,103.69749901889541,0.01,0.0004,-0.018765851245681284,3.4765139110140266,True,717
ICNT,short,short_max_v7_devw120,1683,1684,1686,1767730800,1767731400,0.3884,0.3956086449223209,-0.0190216567176795,stop,103.67777033435162,0.01,0.0004,-0.0190216567176795,2.8947808822876024,False,718
CHILLGUY,short,short_max_v7_devw120,1687,1688,1696,1767732000,1767734400,0.02627,0.02630624653193184,-0.0021778678720980374,stop,103.74395097681447,0.01,0.0004,-0.0021778678720980374,3.9515133417060895,False,722
POLYX,short,short_max_v7_devw120,1687,1688,1703,1767732000,1767736500,0.06584,0.06592463358663851,-0.002083793053279414,stop,103.737004246122,0.01,0.0004,-0.002083793053279414,2.5112672488447303,False,725
