run_label,baseline_version,strategy,tag,side,entry_key,entry_source_atr_stop,entry_source_rr_target,tp03_min_target_pct,kind,body_atr_min,atr_stop,rr_target,max_hold_bars,cooldown_bars,close_pos_min,quiet_ratio_max,vol_ratio_min,lower_wick_body_ratio_min,round_trip_cost_bps,position_fraction,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,ruined,evaluation_status,verdict,note
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A043_S1300_RR6250_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.3,6.25,17,32,,,,,8.0,0.01,611267,202902,408365,33.19367804903586,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A044_S1300_RR6250_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.3,6.25,17,32,,,,,8.0,0.01,595696,197695,398001,33.18722972791491,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A045_S1300_RR6250_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.3,6.25,17,32,,,,,8.0,0.01,579950,192593,387357,33.20855246141909,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A046_S1300_RR6350_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.3,6.35,17,32,,,,,8.0,0.01,611261,202894,408367,33.19269510078347,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A047_S1300_RR6350_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.3,6.35,17,32,,,,,8.0,0.01,595690,197688,398002,33.186388893552014,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A048_S1300_RR6350_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.3,6.35,17,32,,,,,8.0,0.01,579944,192586,387358,33.207689018250036,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A049_S1310_RR6050_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.31,6.05,17,32,,,,,8.0,0.01,611109,203810,407299,33.35084248472858,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A050_S1310_RR6050_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.31,6.05,17,32,,,,,8.0,0.01,595542,198576,396966,33.343744018054146,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A051_S1310_RR6050_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.31,6.05,17,32,,,,,8.0,0.01,579809,193467,386342,33.367367529652,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A052_S1310_RR6150_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.31,6.15,17,32,,,,,8.0,0.01,611103,203804,407299,33.35018810249663,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A053_S1310_RR6150_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.31,6.15,17,32,,,,,8.0,0.01,595537,198569,396968,33.34284855516954,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A054_S1310_RR6150_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.31,6.15,17,32,,,,,8.0,0.01,579804,193460,386344,33.366447972073324,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A055_S1310_RR6250_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.31,6.25,17,32,,,,,8.0,0.01,611096,203793,407303,33.34877007867831,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A056_S1310_RR6250_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.31,6.25,17,32,,,,,8.0,0.01,595531,198558,396973,33.34133739469482,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A057_S1310_RR6250_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.31,6.25,17,32,,,,,8.0,0.01,579800,193449,386351,33.364780958951364,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A058_S1310_RR6350_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.31,6.35,17,32,,,,,8.0,0.01,611089,203783,407306,33.347515664657685,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A059_S1310_RR6350_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.31,6.35,17,32,,,,,8.0,0.01,595525,198550,396975,33.34032996095882,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A060_S1310_RR6350_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.31,6.35,17,32,,,,,8.0,0.01,579793,193441,386352,33.3638039783164,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A061_S1320_RR6050_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.32,6.05,17,32,,,,,8.0,0.01,610950,204681,406269,33.50208691382274,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A062_S1320_RR6050_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.32,6.05,17,32,,,,,8.0,0.01,595389,199421,395968,33.49423654115209,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A063_S1320_RR6050_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.32,6.05,17,32,,,,,8.0,0.01,579671,194300,385371,33.5190133713779,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
