candidate,period,period_col,trades,wins,losses,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,max_mfe_pct,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct,final_asset,final_return_pct,max_return_pct,exit_mdd_pct,official_cd_value,max_concurrent
A_B_BOX_FAST,2021,year,2,2,0,100.0,8.99192546107728,8.99192546107728,4.781824525803148,13.20202639635141,179838509221.5456,7.287181899982942,7.287181899982942,10.089968514260494,11.771640482827026,12.332197805682537,12.780643663966945,12.892755128538047,15.732247726002946,15.732247726002946,22.110619127567606,22.81932706107479,50.0,50.0,50.0,100.17989748129085,0.17989748129085825,0.17989748129085825,0.0,100.17989748129085,1
A_B_BOX_FAST,2022,year,3,3,0,100.0,4.4310085764048734,3.172810332456346,1.0772861336600403,8.665469789913676,132930257292.1462,5.139624222903446,3.6772983114446545,6.481731909986388,8.164392069111429,8.725278788819775,9.173988164586452,9.286165508528121,7.970432151192033,10.071392146863833,10.406227486547149,10.443431413178628,66.66666666666666,33.33333333333333,0.0,100.1329702022224,0.1329702022224044,0.1329702022224044,0.0,100.13297020222241,2
A_B_BOX_FAST,2023,year,2,2,0,100.0,11.105533855942365,11.105533855942365,6.206157389411276,16.004910322473453,222110677118.8473,4.191772758452539,4.191772758452539,6.120611653951542,7.2779149912509435,7.663682770350743,7.972296993630584,8.049450549450544,16.600129573078437,16.600129573078437,25.212872576025347,26.16984402079723,50.0,50.0,0.0,100.22220437556926,0.2222043755692571,0.2222043755692571,0.0,100.22220437556926,1
A_B_BOX_FAST,2024,year,2,1,1,50.0,-5.348985255513192,-5.348985255513192,-11.099475346819599,0.4015048357932144,0.08863614484390855,10.943031174381469,10.943031174381469,15.32473775151243,17.95376169779101,18.8301030132172,19.531176065558153,19.706444328643393,4.665535550694566,4.665535550694566,8.452267840783746,8.873015873015877,50.0,50.0,50.0,99.89300808167339,-0.10699191832661548,0.0,0.11738418690298145,99.88261581309702,1
A_B_BOX_FAST,2025,year,16,9,7,56.25,6.804636266136051,1.4917333307543434,-4.763411487989231,42.106089721030834,6.033965099300925,6.655617952041986,5.78454779398222,8.959730764663432,11.111519803885805,13.645138163204397,18.07398593438463,19.18119787717969,11.961455532503246,5.402513828131806,47.29225926261437,63.3118941933146,81.25,56.25,18.75,101.09195319647738,1.0919531964773688,1.1118589166445814,0.08235871595482437,101.02858448796277,1
B_C_FAST_SLIP,2020,year,3,2,1,66.66666666666666,3.0656671045566526,1.036625310173691,-2.2296440016459473,9.781307466827323,4.547455538494964,3.025327084505388,3.140782431719402,4.537990626758082,5.376315543781289,5.655757182789025,5.879310493995214,5.935198821796761,5.077590297719162,2.386934673366814,11.680494656801425,12.713112432738605,66.66666666666666,33.33333333333333,0.0,100.09195059182981,0.09195059182980359,0.09195059182980359,0.02592562814069549,100.06600112492059,1
B_C_FAST_SLIP,2021,year,8,4,4,50.0,-0.7077203856528302,0.05351692004439634,-4.711865816008115,1.814587726394904,0.5194705378337285,4.189374272532916,4.2232499086380155,5.333565467739226,7.304290184303832,7.992955355379362,8.543887492239786,8.681620526454893,2.3769210417818902,2.761793605273899,3.753001691503495,4.086413326392502,62.5,25.0,0.0,99.94337074137974,-0.056629258620266576,0.0,0.10189160751562552,99.89810839248437,1
B_C_FAST_SLIP,2022,year,16,11,5,68.75,2.0816249905965627,1.7935350691729157,-3.176892739536117,7.804867228109772,4.311873990020728,3.0249977778128683,2.211822145562803,3.6940673705379625,6.452892521050025,7.785880158707065,8.986108438563909,9.286165508528121,6.217770417386624,5.552037957554445,12.947829755689794,15.845070422535223,31.25,25.0,0.0,100.33346454626782,0.3334645462678143,0.35498800311446477,0.06273374529573122,100.29203156054903,3
B_C_FAST_SLIP,2023,year,7,4,3,57.14285714285714,2.2205326156106877,1.5936401673640213,-4.7229878975876485,12.787452571943785,2.822327219755148,3.638682596528728,2.41267021906455,4.918894413985586,7.325352067287559,7.687401308369051,7.977040701234245,8.049450549450544,5.797258642816208,3.7574722459436494,19.746016320630922,26.16984402079723,28.57142857142857,28.57142857142857,0.0,100.15538922339515,0.1553892233951526,0.1553892233951526,0.08528037310870759,100.06997633377696,2
B_C_FAST_SLIP,2024,year,13,9,4,69.23076923076923,2.357672069213855,2.255164835164827,-3.199571738735918,8.407358103253813,4.829006842077136,2.260648274948967,2.4239159709130043,3.367456896551735,4.198340673866144,5.189357066703752,6.144254392064152,6.382978723404253,4.711014549860841,4.451454609183303,11.031529003524597,15.68650083684422,30.76923076923077,7.6923076923076925,0.0,100.30681796831165,0.30681796831164565,0.30681796831164565,0.08002533153761275,100.22654710467768,2
B_C_FAST_SLIP,2025,year,18,10,8,55.55555555555556,1.9154344088471262,0.20504777978547445,-8.25425798862325,13.618896179828802,1.9379267906423896,6.904659368255114,3.150055893917192,9.253843477715185,13.0506376409452,21.435789791503158,31.656606469769628,34.21181063933627,7.208948141655126,5.611915618270791,16.28344347959728,41.95238095238096,55.55555555555556,44.44444444444444,22.22222222222222,100.34447127554057,0.344471275540581,0.35380870671462006,0.1583585983423091,100.19488982186354,2
A_BOX_TOP,2020,year,3,2,1,66.66666666666666,0.09278031017315946,3.095324347518793,-11.90339757635746,9.987177370561835,1.0205116083724104,8.793058324029243,4.140979221711194,11.619196270184164,16.106126499267944,17.601769908962538,18.798284636718215,19.097413318657132,6.031702284908191,4.71717447738762,11.913518637203506,12.713112432738605,100.0,33.33333333333333,33.33333333333333,100.0026287281184,0.002628728118403423,0.03095324347519579,0.1356992223456598,99.89521201781885,1
A_BOX_TOP,2021,year,17,10,7,58.82352941176471,2.296143279485328,2.310987370421693,-11.347029756054711,15.347036777347126,1.928183306104724,7.558137952439824,4.654410277646703,10.565144417445339,12.468290018921047,17.444429183216275,32.00978615818667,35.65112540192927,8.494199844687628,5.551716194425249,26.846370739768908,42.954545454545446,64.70588235294117,47.05882352941176,29.411764705882355,100.3903954953545,0.3903954953544897,0.427216912691164,0.14396901036380108,100.28263284236606,2
A_BOX_TOP,2022,year,15,11,4,73.33333333333333,2.144315736989648,2.4521543408360236,-3.3239572260187322,7.904811777336836,4.13035754056499,4.902101163575103,3.6772983114446545,6.856934972346485,9.577410365847795,10.860329082893202,12.89267264338015,13.40075853350189,6.977772726535467,6.620610247553249,11.567969972806361,14.191893278604418,60.0,46.666666666666664,6.666666666666667,100.32202602281653,0.3220260228165239,0.3920794128784433,0.09218452603709568,100.29953345029288,12
A_BOX_TOP,2023,year,3,2,1,66.66666666666666,6.354394198130419,5.661782226463377,-2.266918383097789,15.460535159525556,7.055869856384864,5.847264891718081,8.049450549450544,8.603849853849855,8.936489436489442,9.047369297369304,9.136073186073194,9.158249158249166,11.620121752010645,7.030415125359646,24.255901131253466,26.16984402079723,66.66666666666666,66.66666666666666,0.0,100.19065557700964,0.1906555770096352,0.1906555770096352,0.03147885117493843,100.15911670964935,1
A_BOX_TOP,2024,year,8,4,4,50.0,-4.021615852643407,-1.6122745003246597,-23.43875026355998,8.307853266510076,0.4293256634554614,12.226342399861554,5.5635308590402115,16.502056157588502,27.411767667218513,36.401311562222816,43.59294667822627,45.39085545722714,6.796474681534809,6.566911133020836,14.873312894125158,15.817337249812136,62.5,62.5,37.5,99.67812135734555,-0.32187864265444954,0.08762608398771299,0.4144243869353823,99.67283855319097,1
A_BOX_TOP,2025,year,50,27,23,54.0,3.333772846646507,0.28694492335765936,-7.702047207461583,27.359749932078163,2.534487759207836,7.051494547575504,5.022328824985034,8.357862087818575,13.114161868454378,17.631699294159127,39.038127052154856,57.67472371530125,9.457614952826647,6.058468972400998,32.15136920139982,63.3118941933146,70.0,50.0,18.0,101.67615228846286,1.676152288462851,1.676152288462851,0.43120663880987165,101.23771796970857,3
A_BOX_TOP,2026,year,2,1,1,50.0,3.6646864909951917,3.6646864909951917,-2.5405036926337417,9.869876674624125,3.269177311765639,5.659367921164282,5.659367921164282,7.391003966928322,8.429985594386746,8.776312803539554,9.0533745708618,9.122640012692361,7.268253968253967,7.268253968253967,13.766825396825391,14.488888888888884,50.0,50.0,0.0,100.07325962346893,0.07325962346893533,0.10559342250582304,0.032299692685925335,100.07325962346893,1
