profile,symbol,rows,raw_events,selected_trades,first_entry,last_exit
bear_range25_body08_vol15_cp20,XVS,287704,579,500,2023-04-15 18:50:00,2026-01-09 16:30:00
bear_range25_body08_vol15_cp20,YALA,43531,84,76,2025-08-09 15:05:00,2026-01-11 12:25:00
bear_range25_body08_vol15_cp20,YB,25118,41,36,2025-10-12 01:05:00,2026-01-09 16:30:00
bear_range25_body08_vol15_cp20,YFI,564453,996,881,2020-09-02 20:25:00,2026-01-11 13:55:00
bear_range25_body08_vol15_cp20,YGG,254850,309,282,2023-08-14 07:10:00,2026-01-10 21:15:00
bear_range25_body08_vol15_cp20,ZBT,23141,34,33,2025-10-19 23:35:00,2026-01-05 21:25:00
bear_range25_body08_vol15_cp20,ZEC,624361,1269,1076,2020-02-06 22:50:00,2026-01-10 19:00:00
bear_range25_body08_vol15_cp20,ZEN,539962,1048,905,2020-11-26 03:25:00,2026-01-09 23:25:00
bear_range25_body08_vol15_cp20,ZEREBRO,106067,161,149,2025-01-05 10:10:00,2026-01-10 10:30:00
bear_range25_body08_vol15_cp20,ZETA,202640,289,261,2024-02-04 02:20:00,2026-01-12 06:40:00
bear_range25_body08_vol15_cp20,ZIL,585749,1066,943,2020-06-19 21:05:00,2026-01-05 10:05:00
bear_range25_body08_vol15_cp20,ZK,163432,188,172,2024-06-21 09:10:00,2026-01-11 08:50:00
bear_range25_body08_vol15_cp20,ZKC,32328,41,36,2025-09-25 09:20:00,2026-01-09 16:20:00
bear_range25_body08_vol15_cp20,ZKJ,68385,132,113,2025-05-15 10:30:00,2026-01-09 23:45:00
bear_range25_body08_vol15_cp20,ZORA,47341,63,62,2025-08-19 16:25:00,2026-01-11 10:45:00
bear_range25_body08_vol15_cp20,ZRC,46204,117,89,2025-08-11 01:00:00,2026-01-12 06:05:00
bear_range25_body08_vol15_cp20,ZRO,162526,188,169,2024-06-22 09:05:00,2026-01-06 22:20:00
bear_range25_body08_vol15_cp20,ZRX,584020,1196,1024,2020-06-26 01:15:00,2026-01-09 16:30:00
bear_range25_body08_vol15_cp20,币安人生,22283,45,40,2025-10-22 22:50:00,2026-01-12 03:25:00
bear_body20_range22_vol20_cp20,0G,31731,53,45,2025-09-20 03:15:00,2026-01-11 13:50:00
bear_body20_range22_vol20_cp20,1000000BOB,61772,89,80,2025-06-11 19:30:00,2026-01-10 23:00:00
bear_body20_range22_vol20_cp20,1000000MOG,122220,191,170,2024-11-11 15:40:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,1000BONK,223318,254,236,2023-11-24 04:05:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,1000CAT,127118,175,163,2024-10-26 23:25:00,2026-01-10 16:50:00
bear_body20_range22_vol20_cp20,1000CHEEMS,117043,232,193,2024-11-28 14:30:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,1000FLOKI,280908,341,304,2023-05-08 10:45:00,2026-01-11 13:50:00
bear_body20_range22_vol20_cp20,1000LUNC,351511,471,426,2022-09-13 00:35:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,1000PEPE,281198,391,358,2023-05-08 01:45:00,2026-01-11 19:00:00
bear_body20_range22_vol20_cp20,1000RATS,216690,329,288,2023-12-22 18:15:00,2026-01-11 23:35:00
bear_body20_range22_vol20_cp20,1000SATS,217554,216,195,2023-12-14 22:30:00,2025-12-31 05:00:00
bear_body20_range22_vol20_cp20,1000SHIB,491726,832,744,2021-05-13 02:50:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,1000WHY,117046,189,160,2024-11-29 16:20:00,2026-01-10 22:40:00
bear_body20_range22_vol20_cp20,1000X,120492,194,167,2024-11-18 01:05:00,2025-11-12 11:30:00
bear_body20_range22_vol20_cp20,1000XEC,454450,917,796,2021-09-20 20:30:00,2026-01-12 11:00:00
bear_body20_range22_vol20_cp20,1INCH,530997,889,787,2020-12-27 17:10:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,1MBABYDOGE,137212,182,165,2024-09-21 11:20:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,2Z,27450,46,41,2025-10-08 09:10:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,42,15648,32,28,2025-11-21 13:35:00,2026-01-12 06:10:00
bear_body20_range22_vol20_cp20,4,25733,42,37,2025-10-11 06:20:00,2026-01-08 18:40:00
bear_body20_range22_vol20_cp20,A2Z,45936,59,56,2025-08-02 17:55:00,2026-01-09 11:15:00
bear_body20_range22_vol20_cp20,A,64083,120,108,2025-05-30 15:05:00,2026-01-10 17:35:00
bear_body20_range22_vol20_cp20,AAVE,551197,845,752,2020-10-20 15:55:00,2026-01-11 16:05:00
bear_body20_range22_vol20_cp20,ACE,215873,285,253,2023-12-20 16:30:00,2026-01-03 22:10:00
bear_body20_range22_vol20_cp20,ACH,303679,436,391,2023-02-24 03:05:00,2026-01-10 01:20:00
bear_body20_range22_vol20_cp20,ACT,121070,132,121,2024-11-13 03:05:00,2026-01-02 06:35:00
bear_body20_range22_vol20_cp20,ACX,113836,161,147,2024-12-09 07:00:00,2026-01-08 21:55:00
bear_body20_range22_vol20_cp20,ADA,625803,1032,918,2020-02-03 08:05:00,2026-01-11 13:45:00
bear_body20_range22_vol20_cp20,AERGO,76147,212,177,2025-04-24 09:05:00,2026-01-11 15:35:00
bear_body20_range22_vol20_cp20,AERO,114421,169,148,2024-12-15 11:05:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,AEVO,191055,245,215,2024-03-15 18:10:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,AGIX,305412,195,172,2023-02-19 05:15:00,2024-06-23 22:30:00
bear_body20_range22_vol20_cp20,AGLD,256878,390,356,2023-07-30 15:05:00,2026-01-11 15:05:00
bear_body20_range22_vol20_cp20,AGT,66357,98,86,2025-05-22 12:25:00,2026-01-11 13:55:00
bear_body20_range22_vol20_cp20,AI16Z,106071,98,89,2025-01-08 08:30:00,2025-11-04 06:25:00
bear_body20_range22_vol20_cp20,AI,209794,288,250,2024-01-13 00:25:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,AIA,31530,14,14,2025-09-20 10:15:00,2025-12-12 02:40:00
bear_body20_range22_vol20_cp20,AIN,51665,112,93,2025-07-12 13:20:00,2026-01-12 01:30:00
bear_body20_range22_vol20_cp20,AIO,41863,78,68,2025-08-14 21:35:00,2026-01-09 19:10:00
bear_body20_range22_vol20_cp20,AIOT,72094,117,102,2025-05-12 07:05:00,2026-01-11 15:50:00
bear_body20_range22_vol20_cp20,AIXBT,109759,104,99,2024-12-22 06:50:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,AKE,29178,62,53,2025-09-28 13:35:00,2026-01-11 13:40:00
bear_body20_range22_vol20_cp20,AKT,119062,231,198,2024-11-27 03:20:00,2026-01-12 03:00:00
bear_body20_range22_vol20_cp20,ALCH,104655,179,162,2025-01-12 19:05:00,2026-01-11 17:15:00
bear_body20_range22_vol20_cp20,ALGO,586326,971,841,2020-06-18 21:40:00,2026-01-08 06:00:00
bear_body20_range22_vol20_cp20,ALICE,507747,750,653,2021-03-18 21:05:00,2025-12-16 13:25:00
bear_body20_range22_vol20_cp20,ALL,43903,121,96,2025-08-11 20:20:00,2026-01-10 17:35:00
bear_body20_range22_vol20_cp20,ALLO,15649,14,14,2025-11-20 01:35:00,2026-01-11 13:50:00
bear_body20_range22_vol20_cp20,ALPACA,144428,137,123,2024-08-23 23:10:00,2025-04-30 00:10:00
bear_body20_range22_vol20_cp20,ALPHA,540251,892,774,2020-11-26 07:35:00,2025-09-23 12:50:00
bear_body20_range22_vol20_cp20,ALPINE,70400,119,101,2025-05-13 03:50:00,2026-01-11 05:10:00
bear_body20_range22_vol20_cp20,ALT,204879,268,234,2024-01-27 15:45:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,AMB,291624,297,264,2023-04-03 10:45:00,2025-02-20 04:45:00
bear_body20_range22_vol20_cp20,ANIME,99982,119,107,2025-01-26 01:10:00,2026-01-11 06:05:00
bear_body20_range22_vol20_cp20,ANKR,521815,993,855,2021-01-27 17:10:00,2026-01-11 13:50:00
bear_body20_range22_vol20_cp20,APE,402178,581,514,2022-03-20 18:30:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,API3,408941,730,633,2022-02-26 12:15:00,2026-01-10 18:05:00
bear_body20_range22_vol20_cp20,APR,21425,36,34,2025-10-25 14:50:00,2026-01-10 21:45:00
bear_body20_range22_vol20_cp20,APT,340122,426,387,2022-10-20 21:40:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,AR,451281,834,703,2021-09-30 04:00:00,2026-01-10 17:35:00
bear_body20_range22_vol20_cp20,ARB,293607,425,376,2023-03-25 05:30:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,ARC,101758,131,125,2025-01-20 21:10:00,2026-01-08 17:35:00
bear_body20_range22_vol20_cp20,ARIA,35819,79,67,2025-09-08 22:35:00,2026-01-11 21:50:00
bear_body20_range22_vol20_cp20,ARK,241755,445,390,2023-09-21 17:05:00,2026-01-11 21:35:00
bear_body20_range22_vol20_cp20,ARKM,257165,292,272,2023-07-30 09:45:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,ARPA,445232,793,688,2021-10-20 19:30:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,ASR,70403,110,98,2025-05-19 04:35:00,2026-01-08 18:40:00
bear_body20_range22_vol20_cp20,ASTER,31200,42,38,2025-09-22 01:40:00,2026-01-10 17:35:00
bear_body20_range22_vol20_cp20,ASTR,306129,485,421,2023-02-17 08:00:00,2026-01-11 15:05:00
bear_body20_range22_vol20_cp20,AT,15649,24,24,2025-11-22 19:50:00,2026-01-11 23:10:00
bear_body20_range22_vol20_cp20,ATA,459347,646,571,2021-09-01 23:30:00,2025-12-31 16:45:00
bear_body20_range22_vol20_cp20,ATH,80122,138,121,2025-04-05 18:25:00,2026-01-11 19:05:00
bear_body20_range22_vol20_cp20,ATOM,623733,1138,986,2020-02-09 06:55:00,2026-01-09 06:00:00
bear_body20_range22_vol20_cp20,AUCTION,216702,338,296,2023-12-17 12:55:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,AVA,111842,177,148,2024-12-15 10:00:00,2026-01-08 05:00:00
bear_body20_range22_vol20_cp20,AVAAI,101755,127,119,2025-01-23 07:20:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,AVAX,557824,871,767,2020-09-26 17:05:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,AVNT,34044,53,48,2025-09-11 15:10:00,2026-01-11 15:00:00
bear_body20_range22_vol20_cp20,AWE,66100,135,120,2025-05-23 20:10:00,2026-01-11 15:00:00
bear_body20_range22_vol20_cp20,AXL,194489,273,247,2024-03-06 04:40:00,2025-12-31 05:00:00
bear_body20_range22_vol20_cp20,AXS,541115,961,834,2020-11-22 15:25:00,2026-01-08 17:50:00
bear_body20_range22_vol20_cp20,B2,70355,180,145,2025-05-11 02:50:00,2026-01-08 21:50:00
bear_body20_range22_vol20_cp20,B3,93999,179,158,2025-02-15 23:40:00,2026-01-11 15:15:00
bear_body20_range22_vol20_cp20,B,65710,178,147,2025-05-25 18:50:00,2026-01-05 02:05:00
bear_body20_range22_vol20_cp20,BABY,79285,116,102,2025-04-09 10:05:00,2026-01-11 04:30:00
bear_body20_range22_vol20_cp20,BADGER,227080,231,206,2023-11-13 04:30:00,2025-04-14 10:35:00
bear_body20_range22_vol20_cp20,BAKE,489260,833,714,2021-05-21 01:05:00,2025-09-28 03:20:00
bear_body20_range22_vol20_cp20,BAL,564165,959,819,2020-09-02 20:15:00,2025-04-14 10:40:00
bear_body20_range22_vol20_cp20,BAN,119063,208,182,2024-11-21 00:10:00,2026-01-10 09:20:00
bear_body20_range22_vol20_cp20,BANANA,146549,209,189,2024-08-18 10:05:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,BANANAS31,83369,124,109,2025-03-24 01:15:00,2026-01-08 21:55:00
bear_body20_range22_vol20_cp20,BAND,573961,1009,885,2020-08-02 13:40:00,2026-01-12 11:15:00
bear_body20_range22_vol20_cp20,BANK,75479,166,141,2025-04-20 10:05:00,2026-01-12 06:10:00
bear_body20_range22_vol20_cp20,BARD,31500,51,44,2025-09-20 09:10:00,2026-01-11 11:30:00
bear_body20_range22_vol20_cp20,BAS,38095,53,49,2025-08-30 19:30:00,2026-01-11 12:35:00
bear_body20_range22_vol20_cp20,BAT,622053,1183,1029,2020-02-16 00:55:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,BB,173497,231,209,2024-05-15 01:10:00,2026-01-09 22:30:00
bear_body20_range22_vol20_cp20,BCH,638181,1162,1028,2019-12-22 21:00:00,2026-01-09 22:55:00
bear_body20_range22_vol20_cp20,BDXN,62325,111,97,2025-06-04 21:20:00,2026-01-09 04:25:00
bear_body20_range22_vol20_cp20,BEAMX,224764,310,285,2023-11-19 23:10:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,BEAT,15649,21,17,2025-11-21 13:50:00,2026-01-10 15:20:00
bear_body20_range22_vol20_cp20,BEL,541691,904,799,2020-11-19 21:40:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,BERA,95974,108,98,2025-02-09 20:25:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,BICO,239186,325,287,2023-10-03 03:40:00,2026-01-07 06:35:00
bear_body20_range22_vol20_cp20,BID,83942,140,128,2025-03-24 21:00:00,2026-01-10 08:15:00
bear_body20_range22_vol20_cp20,BIGTIME,235129,375,338,2023-10-14 13:55:00,2026-01-11 13:45:00
bear_body20_range22_vol20_cp20,BIO,105800,118,109,2025-01-08 15:40:00,2026-01-11 12:05:00
bear_body20_range22_vol20_cp20,BLESS,30078,38,35,2025-09-25 03:35:00,2026-01-08 23:10:00
bear_body20_range22_vol20_cp20,BLUAI,21989,33,30,2025-10-30 19:15:00,2026-01-09 16:20:00
bear_body20_range22_vol20_cp20,BLUR,283270,420,377,2023-05-01 23:00:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,BLZ,559553,936,801,2020-09-19 00:30:00,2024-12-20 15:00:00
bear_body20_range22_vol20_cp20,BMT,84758,120,107,2025-03-19 16:50:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,BNB,622920,1217,1054,2020-02-13 23:00:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,BNT,253307,351,326,2023-08-16 04:10:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,BNX,303676,358,308,2023-02-26 03:50:00,2025-03-13 19:50:00
bear_body20_range22_vol20_cp20,BOB,14819,20,20,2025-11-23 03:35:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,BOME,190203,217,203,2024-03-18 15:55:00,2026-01-12 06:40:00
bear_body20_range22_vol20_cp20,BOND,234264,215,186,2023-10-17 02:35:00,2024-12-14 21:40:00
bear_body20_range22_vol20_cp20,BR,83615,139,118,2025-04-04 18:05:00,2026-01-11 11:50:00
bear_body20_range22_vol20_cp20,BRETT,145003,211,196,2024-08-23 20:10:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,BROCCOLI714,83660,98,89,2025-03-23 12:50:00,2026-01-08 01:55:00
bear_body20_range22_vol20_cp20,BROCCOLIF3B,83657,146,131,2025-03-23 06:35:00,2026-01-09 03:10:00
bear_body20_range22_vol20_cp20,BSV,232846,474,408,2023-10-25 00:40:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,BSW,140448,172,153,2024-09-08 21:35:00,2025-09-15 23:25:00
bear_body20_range22_vol20_cp20,BTC,667450,1269,1115,2019-09-16 21:05:00,2026-01-11 13:05:00
bear_body20_range22_vol20_cp20,BTCDOM,479797,817,735,2021-06-24 14:35:00,2026-01-12 00:50:00
bear_body20_range22_vol20_cp20,BTR,37843,75,64,2025-08-29 15:40:00,2026-01-06 23:05:00
bear_body20_range22_vol20_cp20,BULLA,53414,108,94,2025-07-06 07:45:00,2026-01-06 19:50:00
bear_body20_range22_vol20_cp20,C98,461364,664,591,2021-09-01 05:50:00,2025-12-19 08:05:00
bear_body20_range22_vol20_cp20,C,50246,73,66,2025-07-17 03:35:00,2026-01-10 06:30:00
bear_body20_range22_vol20_cp20,CAKE,229097,321,287,2023-11-07 09:25:00,2026-01-11 22:45:00
bear_body20_range22_vol20_cp20,CARV,43528,80,76,2025-08-14 21:35:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,CATI,136060,169,156,2024-09-22 20:00:00,2026-01-11 04:25:00
bear_body20_range22_vol20_cp20,CC,15649,20,16,2025-11-20 14:35:00,2026-01-10 12:40:00
bear_body20_range22_vol20_cp20,CELO,451569,487,433,2021-09-29 21:40:00,2025-12-01 15:05:00
bear_body20_range22_vol20_cp20,CELR,503952,817,706,2021-03-31 09:10:00,2026-01-06 00:00:00
bear_body20_range22_vol20_cp20,CETUS,122490,154,141,2024-11-08 23:45:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,CFX,304256,380,342,2023-02-22 16:10:00,2026-01-12 04:20:00
bear_body20_range22_vol20_cp20,CGPT,109749,145,129,2024-12-29 11:05:00,2026-01-11 21:15:00
bear_body20_range22_vol20_cp20,CHESS,142446,216,194,2024-09-02 07:35:00,2026-01-08 18:40:00
bear_body20_range22_vol20_cp20,CHILLGUY,116430,140,129,2024-12-10 05:25:00,2026-01-06 15:20:00
bear_body20_range22_vol20_cp20,CHR,508852,878,768,2021-03-14 05:00:00,2026-01-03 12:00:00
bear_body20_range22_vol20_cp20,CHZ,523256,920,817,2021-01-23 16:00:00,2026-01-08 00:15:00
bear_body20_range22_vol20_cp20,CKB,301981,510,443,2023-03-02 04:15:00,2026-01-08 00:30:00
bear_body20_range22_vol20_cp20,CLANKER,15649,31,27,2025-11-24 16:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,CLO,24005,33,32,2025-10-17 15:45:00,2026-01-10 18:00:00
bear_body20_range22_vol20_cp20,COAI,29526,31,29,2025-09-26 18:35:00,2026-01-07 08:45:00
bear_body20_range22_vol20_cp20,COMBO,273184,336,286,2023-06-04 14:10:00,2025-03-26 21:10:00
bear_body20_range22_vol20_cp20,COMMON,15649,23,21,2025-11-20 14:45:00,2026-01-12 02:05:00
bear_body20_range22_vol20_cp20,COMP,582292,1142,982,2020-07-02 17:45:00,2026-01-10 15:05:00
bear_body20_range22_vol20_cp20,COOKIE,104657,122,114,2025-01-09 01:50:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,COS,133160,232,203,2024-10-02 00:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,COTI,509428,847,746,2021-03-14 15:05:00,2026-01-12 11:05:00
bear_body20_range22_vol20_cp20,COW,122497,163,151,2024-11-11 06:05:00,2026-01-11 07:25:00
bear_body20_range22_vol20_cp20,CROSS,51668,122,104,2025-07-12 13:20:00,2026-01-10 11:40:00
bear_body20_range22_vol20_cp20,CRV,564165,606,552,2020-09-04 08:25:00,2025-12-22 04:00:00
bear_body20_range22_vol20_cp20,CTK,72122,108,96,2025-05-01 22:20:00,2026-01-05 10:05:00
bear_body20_range22_vol20_cp20,CTSI,443216,714,621,2021-10-27 15:05:00,2025-12-30 00:30:00
bear_body20_range22_vol20_cp20,CUDIS,39850,80,75,2025-08-21 23:50:00,2026-01-12 06:25:00
bear_body20_range22_vol20_cp20,CVC,67533,132,117,2025-05-18 01:30:00,2026-01-11 05:35:00
bear_body20_range22_vol20_cp20,CVX,47912,67,63,2025-08-06 07:05:00,2026-01-10 21:15:00
bear_body20_range22_vol20_cp20,CYBER,250137,349,310,2023-08-25 15:20:00,2026-01-08 21:55:00
bear_body20_range22_vol20_cp20,D,104099,137,123,2025-01-11 14:55:00,2026-01-07 06:35:00
bear_body20_range22_vol20_cp20,DAM,40411,43,41,2025-08-28 15:05:00,2026-01-10 23:40:00
bear_body20_range22_vol20_cp20,DAR,389930,474,407,2022-05-01 07:05:00,2024-12-18 14:00:00
bear_body20_range22_vol20_cp20,DASH,624649,1105,955,2020-02-06 18:25:00,2026-01-08 14:00:00
bear_body20_range22_vol20_cp20,DEEP,74447,135,121,2025-04-25 09:15:00,2026-01-11 15:05:00
bear_body20_range22_vol20_cp20,DEFI,565318,1102,930,2020-09-01 09:00:00,2025-08-10 23:00:00
bear_body20_range22_vol20_cp20,DEGEN,119927,189,167,2024-11-17 11:05:00,2026-01-08 21:15:00
bear_body20_range22_vol20_cp20,DEGO,111839,179,162,2024-12-15 02:35:00,2026-01-12 04:00:00
bear_body20_range22_vol20_cp20,DENT,505428,699,615,2021-03-25 21:10:00,2025-12-13 09:00:00
bear_body20_range22_vol20_cp20,DEXE,108690,190,166,2024-12-26 17:20:00,2026-01-10 19:00:00
bear_body20_range22_vol20_cp20,DF,106959,182,159,2025-01-02 11:10:00,2026-01-07 08:45:00
bear_body20_range22_vol20_cp20,DGB,497367,609,522,2021-04-23 11:25:00,2024-04-01 20:45:00
bear_body20_range22_vol20_cp20,DIA,132590,214,189,2024-10-04 21:35:00,2026-01-12 06:40:00
bear_body20_range22_vol20_cp20,DMC,56246,99,83,2025-07-02 14:40:00,2026-01-11 21:20:00
bear_body20_range22_vol20_cp20,DODOX,253883,340,311,2023-08-10 08:00:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,DOGE,579411,979,858,2020-07-13 22:25:00,2026-01-12 06:40:00
bear_body20_range22_vol20_cp20,DOGS,143251,179,162,2024-08-29 01:20:00,2026-01-08 14:00:00
bear_body20_range22_vol20_cp20,DOLO,71920,101,94,2025-05-09 17:45:00,2026-01-11 13:45:00
bear_body20_range22_vol20_cp20,DOOD,69490,111,97,2025-05-13 03:30:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,DOT,567046,982,867,2020-08-23 19:20:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,DRIFT,121893,223,199,2024-11-12 09:05:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,DUSK,422190,791,673,2022-01-09 02:35:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,DYDX,456467,575,517,2021-09-13 17:10:00,2025-12-04 05:00:00
bear_body20_range22_vol20_cp20,DYM,201217,268,252,2024-02-12 06:50:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,EDEN,28044,33,31,2025-10-03 19:05:00,2026-01-09 23:00:00
bear_body20_range22_vol20_cp20,EDU,282693,454,394,2023-05-03 21:05:00,2026-01-12 06:40:00
bear_body20_range22_vol20_cp20,EGLD,560419,1021,868,2020-09-16 00:00:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,EIGEN,132955,153,140,2024-10-03 03:15:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,ENA,185307,204,186,2024-04-05 03:50:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,ENJ,556095,1033,880,2020-10-01 05:25:00,2026-01-12 11:15:00
bear_body20_range22_vol20_cp20,ENS,433135,741,651,2021-12-02 03:50:00,2026-01-10 19:00:00
bear_body20_range22_vol20_cp20,ENSO,24035,43,41,2025-10-19 09:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,EPIC,85976,123,113,2025-03-16 21:20:00,2026-01-10 19:30:00
bear_body20_range22_vol20_cp20,EPT,74681,129,112,2025-04-24 00:20:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,ERA,49592,86,76,2025-07-26 01:25:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,ESPORTS,46201,71,61,2025-08-07 11:05:00,2026-01-11 16:00:00
bear_body20_range22_vol20_cp20,ETC,630125,1125,968,2020-01-18 09:00:00,2026-01-12 12:00:00
bear_body20_range22_vol20_cp20,ETH,644531,1190,1046,2019-12-06 18:05:00,2026-01-12 14:00:00
bear_body20_range22_vol20_cp20,ETHFI,189591,191,177,2024-03-25 02:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,ETHW,221606,369,319,2023-12-02 09:25:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,EUL,24257,44,42,2025-10-16 14:00:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,EVAA,27186,53,46,2025-10-06 19:55:00,2026-01-08 21:55:00
bear_body20_range22_vol20_cp20,F,57977,96,85,2025-06-25 23:20:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,FARTCOIN,109755,113,104,2024-12-29 22:10:00,2026-01-08 21:10:00
bear_body20_range22_vol20_cp20,FET,314195,364,326,2023-01-19 08:40:00,2026-01-09 01:00:00
bear_body20_range22_vol20_cp20,FF,28303,43,41,2025-10-01 09:35:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,FHE,77250,126,109,2025-04-14 04:20:00,2026-01-07 07:00:00
bear_body20_range22_vol20_cp20,FIDA,136336,163,147,2024-09-23 07:00:00,2026-01-08 06:00:00
bear_body20_range22_vol20_cp20,FIL,551209,932,805,2020-10-21 22:20:00,2026-01-10 18:05:00
bear_body20_range22_vol20_cp20,FIO,136060,208,187,2024-09-23 04:25:00,2026-01-05 19:40:00
bear_body20_range22_vol20_cp20,FIS,73595,103,96,2025-04-27 10:25:00,2025-12-10 02:45:00
bear_body20_range22_vol20_cp20,FLM,556095,820,702,2020-10-02 00:55:00,2025-11-20 02:55:00
bear_body20_range22_vol20_cp20,FLOCK,34143,62,56,2025-09-16 09:10:00,2026-01-11 13:05:00
bear_body20_range22_vol20_cp20,FLOW,412397,487,417,2022-02-11 18:00:00,2026-01-03 02:00:00
bear_body20_range22_vol20_cp20,FLUID,29781,51,46,2025-09-29 20:50:00,2026-01-12 04:40:00
bear_body20_range22_vol20_cp20,FLUX,141012,206,183,2024-09-05 23:15:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,FOLKS,15649,18,18,2025-11-21 20:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,FORM,84248,139,119,2025-04-01 14:35:00,2026-01-11 14:15:00
bear_body20_range22_vol20_cp20,FORTH,78480,117,108,2025-04-11 17:20:00,2026-01-05 21:25:00
bear_body20_range22_vol20_cp20,FTM,557536,720,621,2020-09-26 17:45:00,2025-01-03 13:10:00
bear_body20_range22_vol20_cp20,FTT,393963,160,137,2022-04-17 00:15:00,2022-11-14 11:40:00
bear_body20_range22_vol20_cp20,FUN,80785,116,102,2025-04-02 09:05:00,2026-01-09 16:30:00
bear_body20_range22_vol20_cp20,FXS,313325,495,435,2023-01-31 04:10:00,2026-01-06 04:05:00
bear_body20_range22_vol20_cp20,G,146421,283,245,2024-08-20 09:05:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,GALA,454162,641,572,2021-09-20 08:40:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,GAS,231523,409,363,2023-11-02 22:05:00,2026-01-09 23:45:00
bear_body20_range22_vol20_cp20,GHST,135177,213,194,2024-09-24 23:30:00,2026-01-11 08:50:00
bear_body20_range22_vol20_cp20,GIGGLE,25466,34,30,2025-10-13 16:50:00,2026-01-11 21:00:00
bear_body20_range22_vol20_cp20,GLM,196860,320,295,2024-02-23 21:25:00,2026-01-06 00:00:00
bear_body20_range22_vol20_cp20,GLMR,239894,97,88,2023-10-03 06:45:00,2024-05-14 21:00:00
bear_body20_range22_vol20_cp20,GMT,402886,618,543,2022-03-20 01:50:00,2026-01-11 04:00:00
bear_body20_range22_vol20_cp20,GMX,305120,555,483,2023-02-20 00:25:00,2026-01-12 06:45:00
bear_body20_range22_vol20_cp20,GOAT,126242,147,135,2024-10-27 13:55:00,2026-01-11 17:40:00
bear_body20_range22_vol20_cp20,GPS,92781,122,112,2025-02-20 23:45:00,2026-01-11 15:05:00
