profile,role,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
bear_range25_body08_vol15_cp20,primary,495,SUPER,-1.0581138949907802,1.41190025119469,-141.57404288574332,False
bear_range25_body08_vol15_cp20,primary,496,DUSK,-1.0592018039372753,1.413351908641119,-140.1606909771022,False
bear_range25_body08_vol15_cp20,primary,497,BNX,-1.065866448136164,1.4222449142646925,-138.73844606283748,False
bear_range25_body08_vol15_cp20,primary,498,FHE,-1.0686653781337647,1.4259796823131956,-137.3124663805243,False
bear_range25_body08_vol15_cp20,primary,499,DEGEN,-1.0702032420983782,1.428031739779051,-135.88443464074527,False
bear_range25_body08_vol15_cp20,primary,500,ALICE,-1.0863838168279314,1.4496223810448758,-134.4348122597004,False
bear_range25_body08_vol15_cp20,primary,501,MYRO,-1.0895403477559236,1.453834315914302,-132.98097794378606,False
bear_range25_body08_vol15_cp20,primary,502,POLYX,-1.1158722037614215,1.4889703766773155,-131.49200756710877,False
bear_range25_body08_vol15_cp20,primary,503,CHR,-1.1285422642205256,1.505876743401681,-129.98613082370707,False
bear_range25_body08_vol15_cp20,primary,504,UMA,-1.1308372436844314,1.5089390622096233,-128.47719176149747,False
bear_range25_body08_vol15_cp20,primary,505,BADGER,-1.13574099627558,1.5154824121722468,-126.9617093493252,False
bear_range25_body08_vol15_cp20,primary,506,NXPC,-1.1412233392669957,1.5227978075029003,-125.43891154182229,False
bear_range25_body08_vol15_cp20,primary,507,ZKC,-1.1438127786323529,1.5262530405432273,-123.91265850127908,False
bear_range25_body08_vol15_cp20,primary,508,NTRN,-1.1502119053897941,1.534791751469367,-122.3778667498097,False
bear_range25_body08_vol15_cp20,primary,509,AI,-1.1576815424122395,1.5447589038130338,-120.83310784599668,False
bear_range25_body08_vol15_cp20,primary,510,GALA,-1.179960446695821,1.574486885557953,-119.25862096043873,False
bear_range25_body08_vol15_cp20,primary,511,LSK,-1.184792593597122,1.5809346880639543,-117.67768627237479,False
bear_range25_body08_vol15_cp20,primary,512,ZETA,-1.1970287921848903,1.597262128750185,-116.08042414362458,False
bear_range25_body08_vol15_cp20,primary,513,SYN,-1.2076127025949808,1.6113848293756776,-114.4690393142489,False
bear_range25_body08_vol15_cp20,primary,514,FLOW,-1.214353640138301,1.6203796374542394,-112.84865967679467,False
bear_range25_body08_vol15_cp20,primary,515,CYBER,-1.2167834398363429,1.623621854402962,-111.2250378223917,False
bear_range25_body08_vol15_cp20,primary,516,RED,-1.240333119813818,1.6550455028713922,-109.56999231952031,False
bear_range25_body08_vol15_cp20,primary,517,ACX,-1.2584218926829325,1.6791823591007764,-107.89080996041953,False
bear_range25_body08_vol15_cp20,primary,518,KDA,-1.2622791332286993,1.6843292898057496,-106.20648067061379,False
bear_range25_body08_vol15_cp20,primary,519,FIO,-1.2829327857960324,1.7118886077449202,-104.49459206286886,False
bear_range25_body08_vol15_cp20,primary,520,CELO,-1.3088943538933042,1.7465305727464908,-102.74806149012237,False
bear_range25_body08_vol15_cp20,primary,521,AI16Z,-1.3348083837114975,1.7811091047769134,-100.96695238534544,False
bear_range25_body08_vol15_cp20,primary,522,PORTAL,-1.3365476513304897,1.7834299063463621,-99.18352247899908,False
bear_range25_body08_vol15_cp20,primary,523,XNY,-1.3720444821096114,1.8307953029552915,-97.35272717604377,False
bear_range25_body08_vol15_cp20,primary,524,1000000MOG,-1.3827954310361883,1.8451408923685626,-95.50758628367521,False
bear_range25_body08_vol15_cp20,primary,525,TRX,-1.3831575364766007,1.84562406980787,-93.66196221386734,False
bear_range25_body08_vol15_cp20,primary,526,BAN,-1.3834890854402366,1.8460664740398314,-91.81589573982752,False
bear_range25_body08_vol15_cp20,primary,527,VOXEL,-1.3860607320977056,1.8494979652799084,-89.96639777454762,False
bear_range25_body08_vol15_cp20,primary,528,ARPA,-1.3865281732544776,1.8501216980271955,-88.11627607652042,False
bear_range25_body08_vol15_cp20,primary,529,STORJ,-1.3933820759937061,1.8592672418528577,-86.25700883466757,False
bear_range25_body08_vol15_cp20,primary,530,MOODENG,-1.394720371094654,1.8610530034784696,-84.3959558311891,False
bear_range25_body08_vol15_cp20,primary,531,PERP,-1.4010719910628062,1.8695283234520397,-82.52642750773705,False
bear_range25_body08_vol15_cp20,primary,532,COW,-1.4036355295797047,1.8729489955489576,-80.6534785121881,False
bear_range25_body08_vol15_cp20,primary,533,BERA,-1.4091920723411049,1.880363399761713,-78.7731151124264,False
bear_range25_body08_vol15_cp20,primary,534,FTT,-1.4099507006742131,1.8813756797621455,-76.89173943266424,False
bear_range25_body08_vol15_cp20,primary,535,HIGH,-1.430101254492214,1.9082636850440302,-74.9834757476202,False
bear_range25_body08_vol15_cp20,primary,536,DYM,-1.449632407655354,1.9343251895642024,-73.04915055805601,False
bear_range25_body08_vol15_cp20,primary,537,ARB,-1.4587876910080946,1.946541593607933,-71.10260896444808,False
bear_range25_body08_vol15_cp20,primary,538,SOMI,-1.4980869955235534,1.998980842520392,-69.10362812192768,False
bear_range25_body08_vol15_cp20,primary,539,DOGS,-1.500022467714671,2.001563450768669,-67.10206467115901,False
bear_range25_body08_vol15_cp20,primary,540,1000RATS,-1.5258027764745044,2.035963551349715,-65.06610111980929,False
bear_range25_body08_vol15_cp20,primary,541,BR,-1.5269735167903924,2.0375257353016614,-63.02857538450763,False
bear_range25_body08_vol15_cp20,primary,542,MEW,-1.5662947365568356,2.0899942269530314,-60.93858115755461,False
bear_range25_body08_vol15_cp20,primary,543,RAYSOL,-1.5747650289066775,2.101296609383742,-58.837284548170864,False
bear_range25_body08_vol15_cp20,primary,544,VELODROME,-1.576804617114721,2.1040181454271707,-56.733266402743695,False
bear_range25_body08_vol15_cp20,primary,545,RARE,-1.5862820452143933,2.116664405133196,-54.6166019976105,False
bear_range25_body08_vol15_cp20,primary,546,ZRX,-1.5935007363951232,2.1262967064758205,-52.49030529113469,False
bear_range25_body08_vol15_cp20,primary,547,PIXEL,-1.5948159138189757,2.128051620898449,-50.362253670236235,False
bear_range25_body08_vol15_cp20,primary,548,MTL,-1.610466328489605,2.1489348400957122,-48.213318830140516,False
bear_range25_body08_vol15_cp20,primary,549,IMX,-1.6257118306497655,2.169277761997997,-46.04404106814252,False
bear_range25_body08_vol15_cp20,primary,550,DYDX,-1.6379047741786388,2.1855474850521195,-43.85849358309041,False
bear_range25_body08_vol15_cp20,primary,551,NOT,-1.648430326939187,2.199592315818386,-41.65890126727202,False
bear_range25_body08_vol15_cp20,primary,552,RAY,-1.6695040998179331,2.227712223667608,-39.43118904360441,False
bear_range25_body08_vol15_cp20,primary,553,CETUS,-1.6784559322231536,2.2396571517905803,-37.19153189181383,False
bear_range25_body08_vol15_cp20,primary,554,SC,-1.6878705010792339,2.2522195349099374,-34.93931235690389,False
bear_range25_body08_vol15_cp20,primary,555,NULS,-1.7173413083842972,2.29154407306591,-32.64776828383798,False
bear_range25_body08_vol15_cp20,primary,556,WCT,-1.7249271360400447,2.301666265037279,-30.346102018800703,False
bear_range25_body08_vol15_cp20,primary,557,COMBO,-1.7332564466652627,2.312780527707581,-28.033321491093123,False
bear_range25_body08_vol15_cp20,primary,558,ONG,-1.742726861828507,2.325417429662279,-25.707904061430842,False
bear_range25_body08_vol15_cp20,primary,559,ZKJ,-1.7492337177537485,2.3340998896118443,-23.373804171818993,False
bear_range25_body08_vol15_cp20,primary,560,1000WHY,-1.7517666620830028,2.3374797381817074,-21.036324433637287,False
bear_range25_body08_vol15_cp20,primary,561,LPT,-1.7813924001890902,2.3770110091269556,-18.65931342451033,False
bear_range25_body08_vol15_cp20,primary,562,LUNA2,-1.828509485323477,2.4398819577570956,-16.219431466753235,False
bear_range25_body08_vol15_cp20,primary,563,BMT,-1.839243557713791,2.454205027868899,-13.765226438884334,False
bear_range25_body08_vol15_cp20,primary,564,HIFI,-1.8410955322452485,2.4566762205434776,-11.308550218340859,False
bear_range25_body08_vol15_cp20,primary,565,AIOT,-1.8975151242786348,2.531960021787704,-8.776590196553155,False
bear_range25_body08_vol15_cp20,primary,566,HIPPO,-1.9270868771029392,2.5714192571673378,-6.205170939385816,False
bear_range25_body08_vol15_cp20,primary,567,PONKE,-1.933163638135878,2.5795278175685143,-3.625643121817302,False
bear_range25_body08_vol15_cp20,primary,568,BOME,-1.9338173970317767,2.580400164443184,-1.045242957374118,False
bear_range25_body08_vol15_cp20,primary,569,OMNI,-1.9582809978389388,2.613043308331829,1.5678003509577112,False
bear_range25_body08_vol15_cp20,primary,570,CATI,-2.0244883311940916,2.701387437482392,4.269187788440103,False
bear_range25_body08_vol15_cp20,primary,571,FORM,-2.0265437264721093,2.7041300657789074,6.973317854219011,False
bear_range25_body08_vol15_cp20,primary,572,BTCDOM,-2.031475735278711,2.7107111195821902,9.684028973801201,False
bear_range25_body08_vol15_cp20,primary,573,DEEP,-2.033991332375699,2.714067820774714,12.398096794575917,False
bear_range25_body08_vol15_cp20,primary,574,GUN,-2.1028216089006104,2.8059118889562114,15.204008683532127,False
bear_range25_body08_vol15_cp20,primary,575,LDO,-2.1130367617459997,2.8195425358427855,18.023551219374916,False
bear_range25_body08_vol15_cp20,primary,576,FIL,-2.128954562394637,2.840782543029794,20.86433376240471,False
bear_range25_body08_vol15_cp20,primary,577,AUCTION,-2.135044825184829,2.8489091195770087,23.713242881981714,False
bear_range25_body08_vol15_cp20,primary,578,TRUMP,-2.143066513720691,2.8596129049751657,26.57285578695688,False
bear_range25_body08_vol15_cp20,primary,579,DAR,-2.1478069793615284,2.865938372073522,29.4387941590304,False
bear_range25_body08_vol15_cp20,primary,580,AGLD,-2.1701871606262015,2.8958014933300955,32.3345956523605,False
bear_range25_body08_vol15_cp20,primary,581,RONIN,-2.236818692118121,2.984711653659998,35.3193073060205,False
bear_range25_body08_vol15_cp20,primary,582,VINE,-2.3499467805235663,3.1356647572842684,38.454972063304766,False
bear_range25_body08_vol15_cp20,primary,583,S,-2.3558682262591675,3.1435660718413403,41.59853813514611,False
bear_range25_body08_vol15_cp20,primary,584,EGLD,-2.4064659163998785,3.2110813854174496,44.80961952056356,False
bear_range25_body08_vol15_cp20,primary,585,CTSI,-2.422713563175994,3.232761524647377,48.04238104521094,False
bear_range25_body08_vol15_cp20,primary,586,STMX,-2.4492837496498945,3.26821560301681,51.310596648227744,False
bear_range25_body08_vol15_cp20,primary,587,UXLINK,-2.718268673343166,3.6271371549669653,54.93773380319471,False
bear_range25_body08_vol15_cp20,primary,588,LINA,-2.7987796613406934,3.7345674464656256,58.67230124966034,False
bear_range25_body08_vol15_cp20,primary,589,SCR,-2.8109178576774854,3.750764117294824,62.423065366955164,False
bear_range25_body08_vol15_cp20,primary,590,USDC,-2.985414443089541,3.9836046214619523,66.40666998841712,False
bear_range25_body08_vol15_cp20,primary,591,PHB,-3.0700021725268707,4.096474735923113,70.50314472434023,False
bear_range25_body08_vol15_cp20,primary,592,METIS,-3.3001559430551324,4.40358171935904,74.90672644369927,False
bear_range25_body08_vol15_cp20,primary,593,FLM,-3.475758894291735,4.637898509012056,79.54462495271133,False
bear_range25_body08_vol15_cp20,primary,594,SAGA,-3.5728489637359555,4.767451191465016,84.31207614417634,False
bear_range25_body08_vol15_cp20,primary,595,BAKE,-3.7779266474784032,5.041097756887834,89.35317390106418,False
bear_range25_body08_vol15_cp20,primary,596,GMT,-3.8142190107656226,5.089524676791499,94.4426985778557,False
bear_range25_body08_vol15_cp20,primary,597,VIDT,-4.164782780120515,5.557301422144835,100.00000000000054,False
bear_body20_range22_vol20_cp20,secondary,1,KSM,3.9448568416730234,-4.720330504675857,-4.720330504675857,True
bear_body20_range22_vol20_cp20,secondary,2,DOGE,3.475596272162858,-4.1588234412253655,-8.879153945901223,True
bear_body20_range22_vol20_cp20,secondary,3,XMR,3.2332518948785425,-3.868839392971113,-12.747993338872336,True
bear_body20_range22_vol20_cp20,secondary,4,VET,2.945076294058099,-3.5240146923923383,-16.272008031264672,True
bear_body20_range22_vol20_cp20,secondary,5,CHZ,2.8280638666840545,-3.3840001487655473,-19.65600818003022,True
bear_body20_range22_vol20_cp20,secondary,6,LINK,2.5365106003578735,-3.035133806585765,-22.691141986615985,True
bear_body20_range22_vol20_cp20,secondary,7,NKN,2.5048655950841185,-2.997268076672235,-25.68841006328822,True
bear_body20_range22_vol20_cp20,secondary,8,ADA,2.4829389330638425,-2.971031106421083,-28.659441169709304,True
bear_body20_range22_vol20_cp20,secondary,9,PENDLE,2.449500818516764,-2.9310197806746006,-31.590460950383903,True
bear_body20_range22_vol20_cp20,secondary,10,AVAX,2.227744839304821,-2.6656713649322272,-34.25613231531614,True
bear_body20_range22_vol20_cp20,secondary,11,BLUR,2.185706844107085,-2.6153696077198827,-36.871501923036014,True
bear_body20_range22_vol20_cp20,secondary,12,SEI,2.1776461519779993,-2.605724357594764,-39.47722628063078,True
bear_body20_range22_vol20_cp20,secondary,13,ALGO,2.160603869646212,-2.5853319305971048,-42.06255821122788,True
bear_body20_range22_vol20_cp20,secondary,14,GRT,2.081477060982078,-2.490650500150935,-44.553208711378815,True
bear_body20_range22_vol20_cp20,secondary,15,FET,2.060187844919851,-2.4651762839670726,-47.01838499534589,True
bear_body20_range22_vol20_cp20,secondary,16,BCH,2.0516450652296454,-2.4549541782773514,-49.473339173623245,True
bear_body20_range22_vol20_cp20,secondary,17,ZEN,2.0139993922281456,-2.4099081789496117,-51.883247352572845,True
bear_body20_range22_vol20_cp20,secondary,18,BEAMX,1.9994254950395332,-2.392469368307692,-54.27571672088054,True
bear_body20_range22_vol20_cp20,secondary,19,XTZ,1.8848944310028986,-2.255423970463589,-56.53114069134413,True
bear_body20_range22_vol20_cp20,secondary,20,BAND,1.8590866686601504,-2.224542959381769,-58.7556836507259,True
bear_body20_range22_vol20_cp20,secondary,21,NEAR,1.7602490283687453,-2.1062759734802388,-60.86195962420613,True
bear_body20_range22_vol20_cp20,secondary,22,ICX,1.7366437026856416,-2.0780303505421176,-62.93998997474826,True
bear_body20_range22_vol20_cp20,secondary,23,XRP,1.726213744775608,-2.0655500881495445,-65.0055400628978,True
bear_body20_range22_vol20_cp20,secondary,24,1INCH,1.6929599671307471,-2.025759335959365,-67.03129939885716,True
bear_body20_range22_vol20_cp20,secondary,25,1000PEPE,1.651643186083046,-1.9763205680238056,-69.00761996688097,True
bear_body20_range22_vol20_cp20,secondary,26,YGG,1.6122638454471658,-1.9292000994445877,-70.93682006632555,True
bear_body20_range22_vol20_cp20,secondary,27,LIT,1.5482490154232296,-1.8526013362850418,-72.7894214026106,True
bear_body20_range22_vol20_cp20,secondary,28,TROY,1.4142017715990924,-1.6922032991733966,-74.481624701784,True
bear_body20_range22_vol20_cp20,secondary,29,ANKR,1.3910832579811276,-1.664540185039358,-76.14616488682337,True
bear_body20_range22_vol20_cp20,secondary,30,ETHFI,1.3809607297898894,-1.6524277864091257,-77.79859267323248,True
bear_body20_range22_vol20_cp20,secondary,31,DOT,1.3487413784930455,-1.6138748064477897,-79.41246747968027,True
bear_body20_range22_vol20_cp20,secondary,32,IOTA,1.324709367760724,-1.5851186213943504,-80.99758610107462,True
bear_body20_range22_vol20_cp20,secondary,33,UNI,1.2617334099293618,-1.5097629502652334,-82.50734905133984,True
bear_body20_range22_vol20_cp20,secondary,34,SOL,1.2591079900708522,-1.5066214295604037,-84.01397048090026,True
bear_body20_range22_vol20_cp20,secondary,35,BIGTIME,1.2530812913312264,-1.4994100119995368,-85.5133804928998,True
bear_body20_range22_vol20_cp20,secondary,36,COMP,1.2368289716049239,-1.47996283719578,-86.99334333009557,True
bear_body20_range22_vol20_cp20,secondary,37,REN,1.175274209959672,-1.4063077387311913,-88.39965106882677,True
bear_body20_range22_vol20_cp20,secondary,38,OM,1.1664671079479703,-1.3957693506598012,-89.79542041948656,True
bear_body20_range22_vol20_cp20,secondary,39,ZIL,1.1597154026970113,-1.3876904059645192,-91.18311082545108,True
bear_body20_range22_vol20_cp20,secondary,40,PEOPLE,1.1535146627477082,-1.3802707344506995,-92.56338155990179,True
bear_body20_range22_vol20_cp20,secondary,41,AR,1.152169730640719,-1.3786614177362693,-93.94204297763807,True
bear_body20_range22_vol20_cp20,secondary,42,CELR,1.1427785603871594,-1.3674241462200534,-95.3094671238581,True
bear_body20_range22_vol20_cp20,secondary,43,HOT,1.0971286134224145,-1.3128004055260478,-96.62226752938416,True
bear_body20_range22_vol20_cp20,secondary,44,ACH,1.090884918369983,-1.3053293348634716,-97.92759686424762,True
bear_body20_range22_vol20_cp20,secondary,45,ORDI,1.0536613762379754,-1.2607884482179414,-99.18838531246556,True
bear_body20_range22_vol20_cp20,secondary,46,WIF,1.045726182017317,-1.2512933661798271,-100.43967867864538,True
bear_body20_range22_vol20_cp20,secondary,47,XLM,1.0262784193910799,-1.2280225934099365,-101.66770127205531,True
bear_body20_range22_vol20_cp20,secondary,48,HBAR,1.0229527550135507,-1.2240431752359406,-102.89174444729126,True
bear_body20_range22_vol20_cp20,secondary,49,BEL,1.0223245793847584,-1.2232915138444402,-104.11503596113569,True
bear_body20_range22_vol20_cp20,secondary,50,REZ,1.02137110376534,-1.2221506055092477,-105.33718656664495,True
bear_body20_range22_vol20_cp20,secondary,51,BNT,1.014868453172169,-1.2143696742389571,-106.55155624088391,True
bear_body20_range22_vol20_cp20,secondary,52,POPCAT,0.9935395125523341,-1.1888479245073424,-107.74040416539125,True
bear_body20_range22_vol20_cp20,secondary,53,RLC,0.9905865132226566,-1.1853144292816318,-108.92571859467289,True
bear_body20_range22_vol20_cp20,secondary,54,SUI,0.9695867711259016,-1.1601865913934517,-110.08590518606634,True
bear_body20_range22_vol20_cp20,secondary,55,COTI,0.9669714345110711,-1.1570571360802533,-111.24296232214658,True
bear_body20_range22_vol20_cp20,secondary,56,IOTX,0.9638230141997706,-1.1532898043281916,-112.39625212647478,True
bear_body20_range22_vol20_cp20,secondary,57,STG,0.9525096307317154,-1.1397524539911112,-113.53600458046589,True
bear_body20_range22_vol20_cp20,secondary,58,SKL,0.9435499076513896,-1.1290314428449693,-114.66503602331085,True
bear_body20_range22_vol20_cp20,secondary,59,OP,0.9384808094603075,-1.1229658694204052,-115.78800189273124,True
bear_body20_range22_vol20_cp20,secondary,60,TOKEN,0.9355463683248358,-1.1194545805291034,-116.90745647326035,True
bear_body20_range22_vol20_cp20,secondary,61,ESPORTS,0.9191545676286906,-1.0998405058090264,-118.00729697906938,True
bear_body20_range22_vol20_cp20,secondary,62,RENDER,0.9135171315863697,-1.0930948715853417,-119.10039185065473,True
bear_body20_range22_vol20_cp20,secondary,63,KOMA,0.9134854982685436,-1.0930570198403755,-120.1934488704951,True
bear_body20_range22_vol20_cp20,secondary,64,INJ,0.8897685326229052,-1.0646778109340325,-121.25812668142915,True
bear_body20_range22_vol20_cp20,secondary,65,SPX,0.8884201589855952,-1.0630643761587426,-122.3211910575879,True
bear_body20_range22_vol20_cp20,secondary,66,ONDO,0.8812009863694781,-1.054426070109612,-123.3756171276975,True
bear_body20_range22_vol20_cp20,secondary,67,TIA,0.8616825746325529,-1.0310707601395912,-124.40668788783708,True
bear_body20_range22_vol20_cp20,secondary,68,BAT,0.8590091152124988,-1.0278717563328665,-125.43455964416997,True
bear_body20_range22_vol20_cp20,secondary,69,VELVET,0.8438138330360588,-1.009689409833776,-126.44424905400375,True
bear_body20_range22_vol20_cp20,secondary,70,ENJ,0.8264419511726184,-0.9889025911544839,-127.43315164515823,True
bear_body20_range22_vol20_cp20,secondary,71,AXS,0.7737429703305263,-0.9258441287518894,-128.35899577391012,True
bear_body20_range22_vol20_cp20,secondary,72,ETH,0.7256974562243368,-0.8683539041504565,-129.2273496780606,True
bear_body20_range22_vol20_cp20,secondary,73,POWR,0.7255640469141765,-0.8681942694509905,-130.09554394751154,True
bear_body20_range22_vol20_cp20,secondary,74,0G,0.6908826853362794,-0.8266953011562597,-130.9222392486678,True
bear_body20_range22_vol20_cp20,secondary,75,ALCH,0.6906414944859398,-0.8264066973934362,-131.74864594606126,True
bear_body20_range22_vol20_cp20,secondary,76,API3,0.682125272188197,-0.8162163697060092,-132.56486231576727,True
bear_body20_range22_vol20_cp20,secondary,77,1000FLOKI,0.6808474684752878,-0.8146873773782484,-133.37954969314552,True
bear_body20_range22_vol20_cp20,secondary,78,XPL,0.6725979620842468,-0.8048161961848556,-134.1843658893304,True
bear_body20_range22_vol20_cp20,secondary,79,OG,0.6662868685641515,-0.7972644779713923,-134.9816303673018,True
bear_body20_range22_vol20_cp20,secondary,80,TA,0.6552883244066757,-0.7841038575541658,-135.76573422485595,True
bear_body20_range22_vol20_cp20,secondary,81,LTC,0.6412982339973432,-0.7673636174965979,-136.53309784235256,True
bear_body20_range22_vol20_cp20,secondary,82,REEF,0.6100937052799712,-0.7300249523180216,-137.26312279467058,True
bear_body20_range22_vol20_cp20,secondary,83,ARKM,0.5988936573600405,-0.7166232168502629,-137.97974601152083,True
bear_body20_range22_vol20_cp20,secondary,84,ASTR,0.5941621575769934,-0.7109616063900687,-138.6907076179109,True
bear_body20_range22_vol20_cp20,secondary,85,DEGO,0.5826264740218309,-0.6971582565694886,-139.38786587448038,True
bear_body20_range22_vol20_cp20,secondary,86,TRU,0.5817695300743674,-0.6961328559482854,-140.08399873042868,True
bear_body20_range22_vol20_cp20,secondary,87,AGIX,0.575568163611173,-0.6887124347614735,-140.77271116519012,True
bear_body20_range22_vol20_cp20,secondary,88,UB,0.5709816651067007,-0.6832243296998133,-141.45593549488996,True
bear_body20_range22_vol20_cp20,secondary,89,B2,0.5693041160645999,-0.6812170107439345,-142.13715250563388,True
bear_body20_range22_vol20_cp20,secondary,90,SFP,0.5634827207596617,-0.6742512548393368,-142.81140376047324,True
bear_body20_range22_vol20_cp20,secondary,91,KAVA,0.5617750921546313,-0.6722079433280467,-143.48361170380127,True
bear_body20_range22_vol20_cp20,secondary,92,ENS,0.5570113045013995,-0.6665076978996697,-144.15011940170095,True
bear_body20_range22_vol20_cp20,secondary,93,JTO,0.5499281714387453,-0.6580321738423391,-144.8081515755433,True
bear_body20_range22_vol20_cp20,secondary,94,SAFE,0.5444924175637471,-0.6515278681445987,-145.4596794436879,True
bear_body20_range22_vol20_cp20,secondary,95,NIL,0.542660037346713,-0.6493352815484873,-146.10901472523636,True
bear_body20_range22_vol20_cp20,secondary,96,M,0.5405171612394364,-0.6467711622754977,-146.75578588751185,True
bear_body20_range22_vol20_cp20,secondary,97,SUN,0.5301133607196461,-0.6343221992512017,-147.39010808676306,True
bear_body20_range22_vol20_cp20,secondary,98,OMG,0.5110245675125941,-0.6114809615361005,-148.00158904829914,True
bear_body20_range22_vol20_cp20,secondary,99,PENGU,0.5073151477796494,-0.6070423499912923,-148.60863139829044,True
bear_body20_range22_vol20_cp20,secondary,100,FTM,0.5044481517162116,-0.6036117644166605,-149.21224316270713,True
bear_body20_range22_vol20_cp20,secondary,101,MORPHO,0.5018420754646659,-0.6004933898541844,-149.8127365525613,True
bear_body20_range22_vol20_cp20,secondary,102,PNUT,0.5018235614977493,-0.6004712364411948,-150.41320778900248,True
bear_body20_range22_vol20_cp20,secondary,103,C,0.48832533741826223,-0.5843195530117067,-150.9975273420142,True
bear_body20_range22_vol20_cp20,secondary,104,XVS,0.48455104031019053,-0.579803310600896,-151.5773306526151,True
bear_body20_range22_vol20_cp20,secondary,105,BROCCOLIF3B,0.48203807228835116,-0.5767963473353462,-152.15412699995042,True
bear_body20_range22_vol20_cp20,secondary,106,HEMI,0.4693787242927593,-0.5616484449117042,-152.71577544486212,True
bear_body20_range22_vol20_cp20,secondary,107,ATA,0.46783453120847457,-0.5598006968150288,-153.27557614167716,True
bear_body20_range22_vol20_cp20,secondary,108,ETHW,0.4656288371739069,-0.5571614109668417,-153.832737552644,True
bear_body20_range22_vol20_cp20,secondary,109,H,0.46517920049315326,-0.556623385424885,-154.38936093806888,True
bear_body20_range22_vol20_cp20,secondary,110,COAI,0.4445930543793218,-0.5319904475579631,-154.92135138562685,True
bear_body20_range22_vol20_cp20,secondary,111,SAND,0.43873570809084095,-0.5249816734828461,-155.44633305910966,True
bear_body20_range22_vol20_cp20,secondary,112,FIS,0.43152790083206527,-0.5163569669748671,-155.96269002608454,True
bear_body20_range22_vol20_cp20,secondary,113,MAV,0.4272342924793828,-0.5112193279436614,-156.4739093540282,True
bear_body20_range22_vol20_cp20,secondary,114,DAM,0.4267589563283112,-0.5106505509705211,-156.98455990499872,True
bear_body20_range22_vol20_cp20,secondary,115,STRAX,0.4242458918054095,-0.5076434722338843,-157.49220337723258,True
bear_body20_range22_vol20_cp20,secondary,116,Q,0.42412619662881385,-0.5075002475704748,-157.99970362480303,True
bear_body20_range22_vol20_cp20,secondary,117,SPELL,0.4103829948208778,-0.491055429081598,-158.49075905388466,True
bear_body20_range22_vol20_cp20,secondary,118,WLFI,0.4035412398834488,-0.4828687328761747,-158.97362778676083,True
bear_body20_range22_vol20_cp20,secondary,119,EIGEN,0.38807265923091605,-0.46435936332267197,-159.4379871500835,True
bear_body20_range22_vol20_cp20,secondary,120,ALICE,0.37795456212637685,-0.4522522668350911,-159.8902394169186,True
bear_body20_range22_vol20_cp20,secondary,121,1000LUNC,0.37752662190429315,-0.451740202807028,-160.3419796197256,True
bear_body20_range22_vol20_cp20,secondary,122,ATH,0.3762443309866667,-0.4502058411870069,-160.79218546091263,True
bear_body20_range22_vol20_cp20,secondary,123,SIGN,0.37189584643559176,-0.44500253848189636,-161.23718799939454,True
bear_body20_range22_vol20_cp20,secondary,124,DGB,0.36125700598850075,-0.4322723317564516,-161.66946033115096,True
bear_body20_range22_vol20_cp20,secondary,125,ICP,0.3606915864457855,-0.4315957629422873,-162.10105609409328,True
bear_body20_range22_vol20_cp20,secondary,126,ATOM,0.3530173420180705,-0.4224129277910074,-162.5234690218843,True
bear_body20_range22_vol20_cp20,secondary,127,HOOK,0.35044272750160405,-0.41933219966128804,-162.94280122154558,True
bear_body20_range22_vol20_cp20,secondary,128,FARTCOIN,0.3468582829767361,-0.4150431307515335,-163.35784435229712,True
bear_body20_range22_vol20_cp20,secondary,129,SUSHI,0.3442933649652512,-0.41197400525027195,-163.7698183575474,True
bear_body20_range22_vol20_cp20,secondary,130,LA,0.3383792007254341,-0.4048972440416111,-164.17471560158899,True
bear_body20_range22_vol20_cp20,secondary,131,PUMPBTC,0.33484815208316865,-0.4006720674918555,-164.57538766908084,True
bear_body20_range22_vol20_cp20,secondary,132,RAD,0.325747460858211,-0.3897823769081575,-164.965170045989,True
bear_body20_range22_vol20_cp20,secondary,133,ZEC,0.32252925212731115,-0.3859315378403351,-165.35110158382935,True
bear_body20_range22_vol20_cp20,secondary,134,CRV,0.3183669534351786,-0.3809510211132153,-165.73205260494254,True
bear_body20_range22_vol20_cp20,secondary,135,1000SHIB,0.3172102508121823,-0.37956693573437744,-166.11161954067694,True
bear_body20_range22_vol20_cp20,secondary,136,PLAY,0.3153315105284881,-0.37731887568368017,-166.48893841636064,True
bear_body20_range22_vol20_cp20,secondary,137,SYRUP,0.31060320102168393,-0.371661082639142,-166.86059949899976,True
bear_body20_range22_vol20_cp20,secondary,138,SHELL,0.30463274418214675,-0.364516962921336,-167.22511646192112,True
bear_body20_range22_vol20_cp20,secondary,139,LIGHT,0.3042505349440412,-0.36405961960110705,-167.58917608152223,True
bear_body20_range22_vol20_cp20,secondary,140,CTK,0.29394498664364077,-0.3517282230607044,-167.94090430458292,True
bear_body20_range22_vol20_cp20,secondary,141,NEIRO,0.2880802964441889,-0.34471066142031653,-168.28561496600324,True
bear_body20_range22_vol20_cp20,secondary,142,SOLV,0.282011685128287,-0.3374490921758103,-168.62306405817904,True
bear_body20_range22_vol20_cp20,secondary,143,OXT,0.2742742144539915,-0.3281906018632893,-168.95125466004234,True
