profile,role,scenario,date,equity
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-11,181.46971904805
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-11,181.46971904805
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-12,181.87874954603794
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-12,181.87874954603794
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-13,174.84898063426778
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-13,174.84898063426778
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-14,174.9091902720044
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-14,174.9091902720044
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-15,174.23320498452435
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-15,174.23320498452435
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-16,175.75479085472438
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-16,175.75479085472438
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-17,177.69687023670178
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-17,177.69687023670178
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-18,178.04417544121662
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-18,178.04417544121662
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-19,176.77247815750033
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-19,176.77247815750033
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-20,180.36293499968463
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-20,180.36293499968463
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-21,180.60384784389944
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-21,180.60384784389944
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-22,178.1990355500881
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-22,178.1990355500881
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-23,180.54178724402513
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-23,180.54178724402513
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-24,183.39416166182022
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-24,183.39416166182022
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-25,183.3593236381443
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-25,183.3593236381443
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-26,183.81403738308106
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-26,183.81403738308106
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-27,184.04748083290633
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-27,184.04748083290633
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-28,183.6173691869339
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-28,183.6173691869339
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-29,183.3868720783586
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-29,183.3868720783586
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-30,184.28928115756656
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-30,184.28928115756656
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-30,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-01-31,185.96397372237487
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-01-31,185.96397372237487
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-01-31,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-01,187.459882226494
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-01,187.459882226494
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-02,188.17404216369724
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-02,188.17404216369724
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-03,188.81104578903324
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-03,188.81104578903324
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-04,187.9494256351714
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-04,187.9494256351714
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-05,190.90961595954715
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-05,190.90961595954715
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-06,190.09876073821127
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-06,190.09876073821127
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-07,190.65846993906408
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-07,190.65846993906408
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-08,191.53389555758156
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-08,191.53389555758156
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-09,192.20371332272154
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-09,192.20371332272154
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-10,193.70718782180447
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-10,193.70718782180447
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-11,194.01404868016624
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-11,194.01404868016624
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-12,193.7798876458417
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-12,193.7798876458417
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-13,193.36667985290757
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-13,193.36667985290757
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-14,195.50050504381866
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-14,195.50050504381866
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-15,196.75103577533488
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-15,196.75103577533488
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-16,197.39879114595558
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-16,197.39879114595558
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-17,195.25330409539978
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-17,195.25330409539978
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-18,196.77428675238681
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-18,196.77428675238681
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-19,197.45532844575746
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-19,197.45532844575746
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-20,200.07176349052182
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-20,200.07176349052182
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-21,198.10866291265518
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-21,198.10866291265518
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-22,199.78981347375185
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-22,199.78981347375185
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-23,199.48766103363457
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-23,199.48766103363457
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-24,199.9236401308968
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-24,199.9236401308968
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-25,200.16586630355863
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-25,200.16586630355863
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-26,202.86761442153724
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-26,202.86761442153724
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-27,203.94680343057436
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-27,203.94680343057436
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-28,212.47724200856774
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-28,212.47724200856774
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-02-29,212.48675522067578
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-02-29,212.48675522067578
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-02-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-01,214.44691623808365
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-01,214.44691623808365
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-02,219.49724301752764
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-02,219.49724301752764
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-03,224.64322943558687
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-03,224.64322943558687
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-04,233.10683749742412
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-04,233.10683749742412
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-05,236.11276626213402
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-05,236.11276626213402
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-06,236.4610119163643
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-06,236.4610119163643
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-07,236.89981357619473
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-07,236.89981357619473
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-08,238.62080974059785
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-08,238.62080974059785
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-09,243.80761623446588
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-09,243.80761623446588
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-10,244.5666959065043
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-10,244.5666959065043
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-11,247.09082643228848
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-11,247.09082643228848
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-12,248.76344527919474
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-12,248.76344527919474
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-13,249.63316146840958
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-13,249.63316146840958
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-14,248.8184669710579
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-14,248.8184669710579
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-15,248.10577287311557
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-15,248.10577287311557
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-16,247.15577747806608
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-16,247.15577747806608
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-17,250.34678708177248
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-17,250.34678708177248
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-18,250.77783920741425
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-18,250.77783920741425
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-19,245.61216757611922
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-19,245.61216757611922
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-20,246.27711540099813
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-20,246.27711540099813
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-21,248.26074365851218
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-21,248.26074365851218
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-22,248.05236687789716
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-22,248.05236687789716
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-23,248.49905498458355
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-23,248.49905498458355
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-24,248.68409378753137
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-24,248.68409378753137
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-25,252.0528457117125
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-25,252.0528457117125
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-26,252.9105786790784
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-26,252.9105786790784
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-26,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-27,251.07343887640417
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-27,251.07343887640417
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-27,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-28,251.02834727203268
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-28,251.02834727203268
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-28,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-29,250.58115713585383
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-29,250.58115713585383
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-29,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-30,250.36365291379065
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-30,250.36365291379065
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-30,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-03-31,252.16666124295585
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-03-31,252.16666124295585
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-03-31,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-01,250.17100196567128
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-01,250.17100196567128
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-01,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-02,243.42806187106638
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-02,243.42806187106638
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-02,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-03,246.24994596152067
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-03,246.24994596152067
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-03,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-04,246.75136332648177
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-04,246.75136332648177
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-04,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-05,244.25409611910996
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-05,244.25409611910996
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-05,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-06,244.80507314376416
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-06,244.80507314376416
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-06,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-07,245.4295237320199
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-07,245.4295237320199
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-07,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-08,248.2794812756273
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-08,248.2794812756273
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-08,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-09,246.2803424073099
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-09,246.2803424073099
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-09,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-10,251.85311132107367
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-10,251.85311132107367
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-10,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-11,251.1727550996771
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-11,251.1727550996771
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-11,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-12,246.29863776912248
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-12,246.29863776912248
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-12,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-13,190.18639606479204
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-13,190.18639606479204
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-13,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-14,188.83969365313615
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-14,188.83969365313615
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-14,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-15,212.65424960070482
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-15,212.65424960070482
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-15,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-16,211.9658692955885
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-16,211.9658692955885
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-16,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-17,209.67330728285347
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-17,209.67330728285347
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-17,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-18,212.2931831585493
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-18,212.2931831585493
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-18,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-19,214.01815373010885
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-19,214.01815373010885
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-19,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-20,218.24486997768847
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-20,218.24486997768847
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-20,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-21,218.23334072736705
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-21,218.23334072736705
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-21,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-22,219.4176336846655
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-22,219.4176336846655
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-22,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-23,219.99741779707512
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-23,219.99741779707512
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-23,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-24,222.26970284628146
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-24,222.26970284628146
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-24,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-25,219.80150269418914
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-25,219.80150269418914
bear_body20_range22_vol20_cp20,secondary,2026_ENTRY_ONLY,2024-04-25,100.0
bear_body20_range22_vol20_cp20,secondary,BASE,2024-04-26,219.67563106654904
bear_body20_range22_vol20_cp20,secondary,EX_2025Q4,2024-04-26,219.67563106654904
