id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
1727,SUSHI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1819,1820,1821,1599781200,1599781500,2.5399,2.487631010094588,-0.021379152685307188,stop,100.28561737248134,0.00125,0.0004
1726,IOST,short,short_main_v6_timeout210,58252,58253,58259,1599780600,1599782400,0.006817,0.006941326166111509,-0.018711010538373294,stop,100.28327181592697,0.00125,0.0004
1728,CRV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2685,2686,2704,1599781800,1599787200,2.045,2.0105840823772643,-0.01762929957101986,stop,100.28106191112596,0.00125,0.0004
1729,TRB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2155,2156,2163,1599795600,1599797700,36.103,35.66041938068026,-0.013058832211166415,stop,100.27942496917414,0.00125,0.0004
1730,SUSHI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1875,1876,1897,1599798000,1599804300,2.2892,2.3464,0.024186894985147724,time,100.28245677907528,0.00125,0.0004
1731,YFI,short,short_main_v6_timeout210,3041,3042,3050,1599802200,1599804600,33793.0,33867.39655259357,-0.002996701257447975,stop,100.28208113336986,0.00125,0.0004
1732,YFI,short,short_main_v6_timeout210,3042,3043,3051,1599802500,1599804900,33565.0,33640.72647383689,-0.0030510356277765097,stop,100.2816986781169,0.00125,0.0004
1733,YFI,short,short_main_v6_timeout210,3043,3044,3052,1599802800,1599805200,33659.7,33733.244545348534,-0.0029801800075788024,stop,100.28132510622498,0.00125,0.0004
1735,RUNE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1950,1951,1951,1599821100,1599821100,0.6909,0.6855459391940132,-0.008549400500776882,stop,100.28025342471113,0.00125,0.0004
1734,CRV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2816,2817,2820,1599821100,1599822000,1.904,1.8805617377468553,-0.01311001168757595,stop,100.2786100805931,0.00125,0.0004
1736,SUSHI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1971,1972,1977,1599826800,1599828300,2.2303,2.188823999860351,-0.019396601416692392,stop,100.27617875030516,0.00125,0.0004
1737,CRV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2851,2852,2863,1599831600,1599834900,1.72,1.8192540081579296,0.05690581869647073,target,100.28331162286459,0.00125,0.0004
1738,RUNE,short,short_main_v6_timeout210,2000,2001,2004,1599836100,1599837000,0.7314,0.7442290523580201,-0.01803804293499742,stop,100.2810504795137,0.00125,0.0004
1739,RUNE,short,short_main_v6_timeout210,2004,2005,2013,1599837300,1599839700,0.737,0.7377221286220551,-0.0017788626286755252,stop,100.28082749674736,0.00125,0.0004
1740,SUSHI,short,short_main_v6_timeout210,2119,2120,2120,1599871200,1599871200,2.513,2.606659118992872,-0.0367307123476349,stop,100.2762232639614,0.00125,0.0004
1741,SUSHI,short,short_main_v6_timeout210,2123,2124,2125,1599872400,1599872700,2.6066,2.7281759194035144,-0.045363079139741115,stop,100.2705372161467,0.00125,0.0004
1742,SUSHI,short,short_main_v6_timeout210,2124,2125,2125,1599872700,1599872700,2.609,2.729061764446121,-0.04479378790552511,stop,100.26492284467516,0.00125,0.0004
1743,SUSHI,short,short_main_v6_timeout210,2126,2127,2130,1599873300,1599874200,2.7319,2.8632326361805838,-0.0466686571677861,stop,100.25907380803741,0.00125,0.0004
1744,SUSHI,short,short_main_v6_timeout210,2128,2129,2130,1599873900,1599874200,2.6951,2.8221994222679525,-0.045835592192777753,stop,100.25332951551155,0.00125,0.0004
1747,SUSHI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2222,2223,2223,1599902100,1599902100,2.5831,2.5413513390141826,-0.016962231808995896,stop,100.25120386524297,0.00125,0.0004
1748,TRB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2510,2511,2527,1599902100,1599906900,36.4,37.89007239894763,0.040136054916143714,target,100.25623347502267,0.00125,0.0004
1746,TRB,short,short_main_v6_timeout210,2467,2468,2544,1599889200,1599912000,39.39,39.43428704606435,-0.0019230593826284662,stop,100.2559924766596,0.00125,0.0004
1745,SUSHI,short,short_main_v6_timeout210,2132,2133,2343,1599875100,1599938100,2.897,2.53,0.14425928853754946,timeout,100.27407104934248,0.00125,0.0004
1751,CRV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3247,3248,3269,1599950400,1599956700,1.916,2.024,0.055567432150313144,time,100.28103601514182,0.00125,0.0004
1752,MKR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,8719,8720,8741,1599950400,1599956700,500.45,513.85,0.025975901688480543,time,100.28429212805776,0.00125,0.0004
1753,IOST,short,short_main_v6_timeout210,58845,58846,58847,1599958500,1599958800,0.008316,0.008473136769146508,-0.019345288885067233,stop,100.28186709230545,0.00125,0.0004
1749,YFI,short,short_main_v6_timeout210,3510,3511,3565,1599942900,1599959100,40846.7,40900.956527535556,-0.00212653444178088,stop,100.28160052625013,0.00125,0.0004
1750,YFI,short,short_main_v6_timeout210,3514,3515,3567,1599944100,1599959700,40950.1,41006.129819282796,-0.0021663766741637273,stop,100.28132896659984,0.00125,0.0004
1754,SUSHI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2486,2487,2488,1599981300,1599981600,2.4239,2.3891548429626726,-0.015134402012181835,stop,100.27943184416623,0.00125,0.0004
1755,IOST,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,59045,59046,59046,1600018500,1600018500,0.008425,0.008315563421013554,-0.013789504924207252,stop,100.2777033395172,0.00125,0.0004
1756,RUNE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2623,2624,2625,1600023000,1600023300,0.7371,0.726561021696956,-0.015097894862357774,stop,100.27581086173963,0.00125,0.0004
1758,SUSHI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2626,2627,2627,1600023300,1600023300,2.3869,2.357652423361451,-0.013053373261782552,stop,100.27417468975425,0.00125,0.0004
1759,TRB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,2914,2915,2915,1600023300,1600023300,41.66,41.08771847258545,-0.014536954570680471,stop,100.27235258835165,0.00125,0.0004
1757,BAL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,3490,3491,3492,1600023300,1600023600,24.014,23.552095119840192,-0.02003481636377977,stop,100.26984141563857,0.00125,0.0004
