batch=8V4_LONG400_REVIEWED
timeframe=5m

8V4_V51_V084_hammer_outside_vol18 | verdict=baseline_fail | final_return_pct=0.4335 | max_return_pct=0.4523 | max_drawdown_pct=0.1512 | cd_value=100.2817 | trades=22
8V4_V51_V059_extreme_microguard | verdict=baseline_fail | final_return_pct=0.2878 | max_return_pct=0.3218 | max_drawdown_pct=0.0338 | cd_value=100.2539 | trades=5
8V4_V51_V049_prevhigh_microguard | verdict=baseline_fail | final_return_pct=0.2799 | max_return_pct=0.3128 | max_drawdown_pct=0.0328 | cd_value=100.2470 | trades=5
8V4_V51_V094_quality_hold_vol18 | verdict=baseline_fail | final_return_pct=0.6531 | max_return_pct=0.6531 | max_drawdown_pct=0.4076 | cd_value=100.2428 | trades=72
8V4_V09_V054_extreme_vol18 | verdict=baseline_fail | final_return_pct=0.3414 | max_return_pct=0.3595 | max_drawdown_pct=0.1374 | cd_value=100.2035 | trades=17
8V4_V27_V064_spring_vol18 | verdict=baseline_fail | final_return_pct=0.3251 | max_return_pct=0.3425 | max_drawdown_pct=0.1322 | cd_value=100.1925 | trades=17
8V4_V27_V094_quality_hold_vol18 | verdict=baseline_fail | final_return_pct=0.7843 | max_return_pct=0.9120 | max_drawdown_pct=0.5899 | cd_value=100.1898 | trades=514
8V4_V09_V064_spring_vol18 | verdict=baseline_fail | final_return_pct=0.3072 | max_return_pct=0.3242 | max_drawdown_pct=0.1295 | cd_value=100.1773 | trades=17
8V4_V27_V054_extreme_vol18 | verdict=baseline_fail | final_return_pct=0.3158 | max_return_pct=0.3341 | max_drawdown_pct=0.1401 | cd_value=100.1752 | trades=17
8V4_V27_V030_lowanchor_shortgap | verdict=baseline_fail | final_return_pct=0.5602 | max_return_pct=0.8753 | max_drawdown_pct=0.3869 | cd_value=100.1712 | trades=331
8V4_V51_V064_spring_vol18 | verdict=baseline_fail | final_return_pct=0.2541 | max_return_pct=0.2954 | max_drawdown_pct=0.1256 | cd_value=100.1282 | trades=17
8V4_V27_V100_quality_hold_shortgap | verdict=baseline_fail | final_return_pct=0.5699 | max_return_pct=0.9741 | max_drawdown_pct=0.4548 | cd_value=100.1125 | trades=334
8V4_V09_V058_extreme_softscore | verdict=baseline_fail | final_return_pct=0.1376 | max_return_pct=0.1555 | max_drawdown_pct=0.0548 | cd_value=100.0828 | trades=6
8V4_V27_V099_quality_hold_microguard | verdict=baseline_fail | final_return_pct=0.0667 | max_return_pct=0.0667 | max_drawdown_pct=0.0000 | cd_value=100.0667 | trades=1
8V4_V51_V050_prevhigh_shortgap | verdict=baseline_fail | final_return_pct=0.0997 | max_return_pct=0.1466 | max_drawdown_pct=0.0516 | cd_value=100.0481 | trades=7
8V4_V27_V039_shocklow_microguard | verdict=baseline_fail | final_return_pct=0.0411 | max_return_pct=0.0411 | max_drawdown_pct=0.0000 | cd_value=100.0411 | trades=1
8V4_V27_V009_core_microguard | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V27_V019_strict_microguard | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V27_V029_lowanchor_microguard | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V28_V071_ema_mid_base | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V28_V072_ema_mid_rare22_c1 | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V28_V073_ema_mid_rare28_first | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V28_V074_ema_mid_vol18 | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V28_V078_ema_mid_softscore | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V28_V079_ema_mid_microguard | verdict=baseline_fail | final_return_pct=0.0328 | max_return_pct=0.0328 | max_drawdown_pct=0.0000 | cd_value=100.0328 | trades=1
8V4_V09_V068_spring_softscore | verdict=baseline_fail | final_return_pct=0.1095 | max_return_pct=0.1264 | max_drawdown_pct=0.0772 | cd_value=100.0322 | trades=7
8V4_V28_V038_shocklow_softscore | verdict=baseline_fail | final_return_pct=0.0296 | max_return_pct=0.0296 | max_drawdown_pct=0.0000 | cd_value=100.0296 | trades=1
8V4_V09_V020_strict_shortgap | verdict=baseline_fail | final_return_pct=0.5089 | max_return_pct=0.9857 | max_drawdown_pct=0.4987 | cd_value=100.0077 | trades=359
8V4_V28_V098_quality_hold_softscore | verdict=baseline_fail | final_return_pct=0.0235 | max_return_pct=0.0235 | max_drawdown_pct=0.0176 | cd_value=100.0059 | trades=2
