spec,scenario,rank,symbol,net_pnl,contribution_pct_of_total_pnl,cumulative_contribution_pct,positive
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,115,BMT,2.4926907349586056,0.4139097470801465,82.59558490758337,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,116,ZBT,2.4213207664815064,0.40205880817818734,82.99764371576155,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,117,RECALL,2.4134878078965305,0.4007581502741291,83.3984018660357,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,118,MILK,2.3999425508578662,0.39850896876260783,83.79691083479831,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,119,ENSO,2.370309464054452,0.39358841311886533,84.19049924791717,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,120,FLUID,2.341355723450967,0.3887806624893387,84.57927991040651,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,121,PNUT,2.3400760705842307,0.38856817692625095,84.96784808733277,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,122,MAVIA,2.333233949224333,0.3874320469275112,85.35528013426028,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,123,RARE,2.3266608809140257,0.38634059302041235,85.74162072728069,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,124,TRADOOR,2.320978381599676,0.3853970175415134,86.12701774482221,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,125,STABLE,2.3136263799663452,0.38417622224031234,86.51119396706251,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,126,PEOPLE,2.281701969578168,0.37887519373960965,86.89006916080213,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,127,ARIA,2.2692526138149405,0.3768079859536611,87.26687714675579,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,128,TIA,2.2574413424008632,0.3748467316772549,87.64172387843304,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,129,NKN,2.255874855499702,0.3745866175010473,88.01631049593409,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,130,STBL,2.232280205610672,0.37066874055343824,88.38697923648753,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,131,SNX,2.2200997691932325,0.3686461866576972,88.75562542314522,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,132,TRUTH,2.200730156188059,0.3654298744583642,89.12105529760359,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,133,MIRA,2.192438661375471,0.36405307689873767,89.48510837450233,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,134,LRC,2.1840419722187816,0.362658811883662,89.847767186386,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,135,ATH,2.1612716866367796,0.3588778201168091,90.2066450065028,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,136,HOT,2.1487855329613144,0.3568045020604071,90.56344950856321,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,137,SAPIEN,2.110190482401273,0.35039581790564467,90.91384532646887,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,138,ETC,2.106078845544197,0.34971308316132593,91.26355840963018,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,139,1000RATS,2.0876526651374596,0.3466534273585244,91.61021183698873,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,140,POLYX,2.0864446775356846,0.34645284176813623,91.95666467875687,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,141,INJ,2.0668116988001803,0.3431927978529903,92.29985747660984,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,142,LAYER,2.066624684241235,0.3431617442017259,92.64301922081157,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,143,NXPC,2.0664392564849003,0.34313095403804866,92.98615017484963,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,144,MEME,2.049892803971199,0.34038342588344456,93.32653360073306,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,145,QTUM,2.039560391033833,0.3386677351378359,93.6652013358709,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,146,TAG,2.0393648058624416,0.3386352583417023,94.00383659421261,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,147,ZKJ,2.033411843722677,0.3376467726787633,94.34148336689137,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,148,SIGN,2.0242766366358373,0.33612987722044985,94.67761324411181,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,149,ARKM,2.0049277160476944,0.3329170009841024,95.01053024509592,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,150,JASMY,2.0045161298740277,0.3328486573558075,95.34337890245172,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,151,HOME,2.0042199171060764,0.3327994714098154,95.67617837386155,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,152,YGG,1.9966558585761875,0.33154346419275577,96.00772183805431,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,153,NULS,1.9948496166144472,0.3312435388377711,96.33896537689208,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,154,KMNO,1.9886236783778974,0.33020972566364315,96.66917510255571,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,155,CHILLGUY,1.988283141534069,0.33015317973240355,96.99932828228812,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,156,IOTA,1.9824747492549588,0.32918869980496135,97.32851698209308,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,157,IO,1.9697527228457756,0.3270762152277442,97.65559319732084,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,158,JTO,1.9557680099820178,0.32475406234963256,97.98034725967045,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,159,OP,1.9322091332940838,0.3208421255198288,98.30118938519028,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,160,Q,1.9309191687553284,0.3206279277100121,98.62181731290029,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,161,PUFFER,1.9063324386203624,0.31654531645424366,98.93836262935454,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,162,IN,1.9051338693114253,0.31634629476552684,99.25470892412005,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,163,HYPER,1.9031416825572929,0.316015493393349,99.57072441751339,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,164,CELR,1.8777280014738833,0.31179556744662534,99.88251998496001,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,165,TLM,1.8686007905056887,0.31027999973884257,100.19279998469885,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,166,TAKE,1.868098016482318,0.31019651442478685,100.50299649912364,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,167,BEAMX,1.8524215805244892,0.30759345197848187,100.81058995110213,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,168,SC,1.8513385174533732,0.30741361002875645,101.1180035611309,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,169,EDEN,1.8460841404503046,0.30654112399352434,101.42454468512443,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,170,ZEREBRO,1.838332536765403,0.30525397502005314,101.72979866014447,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,171,BID,1.836615741579154,0.30496890224653855,102.03476756239102,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,172,AR,1.8251697386338201,0.3030683005723159,102.33783586296332,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,173,EGLD,1.8244490209109308,0.3029486258424291,102.64078448880576,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,174,DODOX,1.823032127719715,0.30271335160877033,102.94349784041452,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,175,REZ,1.819417595418593,0.3021131607669669,103.2456110011815,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,176,HEMI,1.7877255251529183,0.2968507121991828,103.54246171338069,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,177,AERGO,1.78269965370362,0.2960161693691149,103.8384778827498,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,178,BULLA,1.7587457943991647,0.2920386459213595,104.13051652867115,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,179,GMT,1.7510802247837363,0.29076578285164545,104.42128231152282,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,180,MANA,1.7453798620591063,0.28981924116457336,104.71110155268737,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,181,SOPH,1.7436110592372354,0.28952553255549174,105.00062708524285,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,182,ZORA,1.7272843343494186,0.28681449003658277,105.28744157527943,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,183,SYRUP,1.7202160436968326,0.2856408047673793,105.57308238004681,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,184,FARTCOIN,1.7111342485178853,0.2841327783231705,105.85721515836998,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,185,IDEX,1.7038677948774859,0.282926188213019,106.14014134658301,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,186,NEIRO,1.6972333390396235,0.2818245409451281,106.42196588752813,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,187,ROSE,1.6756446922428585,0.27823975956405556,106.70020564709218,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,188,GHST,1.6631716240354133,0.2761686143414844,106.97637426143365,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,189,EIGEN,1.6600228464634093,0.27564576178293726,107.25202002321662,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,190,ONT,1.6535053567922822,0.2745635366743265,107.52658355989094,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,191,SPELL,1.6407386617566617,0.27244363489945556,107.79902719479037,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,192,HEI,1.6379298440463554,0.27197723246462385,108.07100442725502,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,193,ID,1.6221066158353634,0.2693497952559274,108.34035422251094,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,194,PENDLE,1.6065224130693154,0.2667620480737854,108.60711627058473,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,195,TNSR,1.6029747340876608,0.2661729581841234,108.87328922876884,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,196,ENS,1.6005117034263314,0.2657639734738326,109.13905320224269,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,197,TAIKO,1.5958698201828296,0.2649931916466497,109.40404639388935,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,198,DGB,1.5813780411151104,0.2625868407405632,109.66663323462991,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,199,KSM,1.5541620243330534,0.2580676380714133,109.92470087270134,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,200,ZEN,1.5409042978245648,0.25586620082569844,110.18056707352703,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,201,DUSK,1.526895646414304,0.25354007296682013,110.43410714649386,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,202,KERNEL,1.5254213581666376,0.25329526831971455,110.68740241481359,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,203,VOXEL,1.5239712337854183,0.2530544760676123,110.9404568908812,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,204,BOME,1.496296935872139,0.24845917610149099,111.18891606698269,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,205,MUBARAK,1.4867435813802499,0.2468728475264901,111.43578891450917,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,206,USUAL,1.4851181791959984,0.24660295050414724,111.68239186501332,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,207,DOGS,1.4809872482496447,0.24591701198829713,111.92830887700163,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,208,SHELL,1.462353067314371,0.24282281782702547,112.17113169482865,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,209,APE,1.4591879476698928,0.24229725167750227,112.41342894650614,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,210,ICX,1.4521834983156576,0.24113416721620612,112.65456311372235,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,211,WCT,1.4451207630647873,0.23996140441800434,112.89452451814034,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,212,1000FLOKI,1.440560636929078,0.23920419830775003,113.13372871644809,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,213,SSV,1.4353488406770085,0.23833878277975304,113.37206749922784,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,214,WLD,1.4346525057593067,0.23822315679951134,113.61029065602735,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,215,MLN,1.4300018369912297,0.23745091614143377,113.84774157216879,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,216,SAFE,1.4282837128523087,0.2371656226961541,114.08490719486495,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,217,TOKEN,1.4134735270462624,0.2347064005490904,114.31961359541403,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,218,MOVR,1.4014411181049682,0.23270842652374923,114.55232202193777,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,219,SFP,1.3843523126815018,0.2298708410056058,114.78219286294338,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,220,ETHW,1.3661984615753693,0.22685640531388943,115.00904926825726,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,221,SYS,1.3571945181523606,0.2253613061053615,115.23441057436261,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,222,CUDIS,1.3459081208191914,0.2234872068438277,115.45789778120646,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,223,RIVER,1.340076011494779,0.2225187887157556,115.6804165699222,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,224,HIFI,1.3326944271599175,0.22129308122535402,115.90170965114757,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,225,TREE,1.324400572916069,0.21991589188363336,116.1216255430312,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,226,ARPA,1.3228366740608624,0.2196562074508478,116.34128175048204,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,227,BADGER,1.3166372288025727,0.21862679341929184,116.55990854390134,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,228,AIOT,1.3106084469219348,0.21762571793551042,116.77753426183686,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,229,ASTER,1.3013056890018793,0.2160810007654913,116.99361526260235,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,230,B2,1.2996326723080578,0.21580319738343157,117.20941845998578,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,231,NFP,1.2938147198271652,0.21483712999042603,117.4242555899762,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,232,ONE,1.293431754585929,0.21477353885017042,117.63902912882638,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,233,JOE,1.2889006552260556,0.2140211526180006,117.8530502814444,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,234,BLUR,1.250596952270238,0.20766084655181755,118.06071112799621,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,235,MBOX,1.2502481373863383,0.20760292605716976,118.26831405405338,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,236,HUMA,1.2459117093843457,0.20688286488296806,118.47519691893635,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,237,GOAT,1.245265930751453,0.20677563374239305,118.68197255267874,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,238,NEIROETH,1.23168460601151,0.20452046321149425,118.88649301589025,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,239,SKYAI,1.228831660856051,0.20404673344182458,119.09053974933205,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,240,PTB,1.222203428978808,0.20294611965872575,119.29348586899079,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,241,ORCA,1.2135815631584514,0.2015144641986183,119.49500033318941,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,242,CATI,1.2048822949877642,0.20006995612635187,119.69507028931574,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,243,DYM,1.198541305630683,0.19901703878517557,119.89408732810092,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,244,GRIFFAIN,1.1941333164332046,0.19828509491894597,120.09237242301987,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,245,MEW,1.189644477940303,0.19753972607746734,120.28991214909732,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,246,VANRY,1.1825291192415242,0.1963582251884511,120.48627037428578,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,247,XAI,1.16643985501775,0.19368661286520053,120.67995698715097,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,248,PARTI,1.1577387745470116,0.1922418038616371,120.87219879101264,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,249,DIA,1.1565664958862314,0.19204714771870446,121.06424593873133,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,250,KNC,1.1565196543081924,0.19203936970378788,121.25628530843511,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,251,XPIN,1.1377184774252105,0.18891744596920418,121.4452027544043,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,252,S,1.11556710699324,0.1852392246782955,121.63044197908262,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,253,BANANA,1.1086217439801298,0.18408595146721504,121.81452793054983,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,254,HIVE,1.0898109802379286,0.18096243584061716,121.99549036639046,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,255,W,1.0831745221374092,0.1798604560982567,122.17535082248871,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,256,PUMP,1.0780526909164432,0.17900997920775213,122.35436080169649,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,257,FHE,1.0677022522623247,0.17729129530308158,122.53165209699955,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,258,PYTH,1.0610013984111968,0.17617862268636106,122.70783071968592,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,259,币安人生,1.0502692470911563,0.17439655563078724,122.88222727531671,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,260,KLAY,1.0431637484926193,0.1732166920052871,123.05544396732198,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,261,VTHO,1.0387463108164119,0.17248317922503778,123.22792714654702,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,262,2Z,1.037823889874373,0.17233001180099025,123.40025715834801,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,263,BABY,1.0365714909517183,0.1721220517383762,123.5723792100864,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,264,OL,1.0346414012197653,0.17180156153813161,123.74418077162453,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,265,PROMPT,1.02274917275219,0.1698268643933151,123.91400763601786,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,266,PIXEL,1.0011530148140162,0.16624083579188054,124.08024847180974,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,267,MINA,1.000532304010791,0.16613776714883963,124.24638623895858,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,268,MAV,0.9827207947968929,0.16318017711552862,124.4095664160741,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,269,BAND,0.9826519875332571,0.16316875171217257,124.57273516778629,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,270,METIS,0.977446995904392,0.16230446608762894,124.73503963387391,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,271,42,0.9725063984489886,0.16148408295124086,124.89652371682516,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,272,VVV,0.9607019398489262,0.15952395993836696,125.05604767676353,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,273,THE,0.9358572227228439,0.15539851010308875,125.21144618686661,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,274,ALLO,0.9318434015949114,0.15473201759979188,125.36617820446641,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,275,0G,0.9280706285152601,0.15410555097507633,125.52028375544148,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,276,1000BONK,0.9217307479020391,0.15305281774012885,125.67333657318163,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,277,SUSHI,0.9169056354177495,0.15225161081140862,125.825588183993,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,278,SOMI,0.9102479458524134,0.15114610559751285,125.97673428959052,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,279,GRASS,0.8897891446369792,0.14774893437290684,126.12448322396345,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,280,TURTLE,0.8829729280184567,0.1466171058403701,126.27110032980382,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,281,MAGIC,0.8798187343146011,0.1460933539364957,126.41719368374034,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,282,F,0.8783911652790811,0.14585630698552632,126.56304999072586,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,283,GUN,0.8777837766962198,0.1457554504888957,126.70880544121475,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,284,AI,0.8666592136231381,0.14390822370565307,126.85271366492039,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,285,STEEM,0.8648006572776779,0.14359961157977036,126.99631327650016,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,286,DEGEN,0.8530832914109312,0.1416539502611266,127.13796722676129,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,287,ATA,0.8508457641142803,0.14128241024436752,127.27924963700568,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,288,ICP,0.8475307809447321,0.14073195934966182,127.41998159635533,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,289,1000CHEEMS,0.8424847088510757,0.139894062215155,127.55987565857048,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,290,FOLKS,0.8399817105982863,0.13947844091114622,127.69935409948164,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,291,USELESS,0.8084628345120941,0.13424475112920745,127.83359885061083,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,292,LOOM,0.8034932537038814,0.13341955532510147,127.96701840593595,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,293,PROVE,0.8032952572986738,0.13338667814509156,128.10040508408102,True
btc__rolling_beta__z3_abs050__positive_residual__short_reversion__h72,K3_cap20_BASE,294,LIT,0.7972265398683044,0.1323789713881012,128.23278405546915,True
