spec,factor,profile,horizon,scenario,top_k,max_concurrent_cap,period,quarter,start_equity,end_equity,quarter_return_pct,quarter_mdd_pct,entries,exits
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,5,20,BASE,2024Q3,195.61179604785931,196.99428622167852,0.7067519453075155,-9.260358501080713,6683,6682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2024Q3,195.61179604785931,196.99428622167852,0.7067519453075155,-9.260358501080713,6683,6682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2024Q3,195.61179604785931,196.99428622167852,0.7067519453075155,-9.260358501080713,6683,6682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,5,50,BASE,2024Q3,244.89588952684568,252.70357405854702,3.188164793940107,-14.733509748807839,12318,12295
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2024Q3,244.89588952684568,252.70357405854702,3.188164793940107,-14.733509748807839,12318,12295
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2024Q3,244.89588952684568,252.70357405854702,3.188164793940107,-14.733509748807839,12318,12295
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_BASE,10,0,BASE,2024Q3,184.20098538012115,187.22967449705803,1.6442306813325702,-18.607889335004856,14316,14301
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2024Q3,184.20098538012115,187.22967449705803,1.6442306813325702,-18.607889335004856,14316,14301
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2024Q3,184.20098538012115,187.22967449705803,1.6442306813325702,-18.607889335004856,14316,14301
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_BASE,10,20,BASE,2024Q3,194.48571838937832,196.3962370649813,0.9823439435166836,-9.22622819074026,6683,6682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2024Q3,194.48571838937832,196.3962370649813,0.9823439435166836,-9.22622819074026,6683,6682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2024Q3,194.48571838937832,196.3962370649813,0.9823439435166836,-9.22622819074026,6683,6682
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_BASE,10,50,BASE,2024Q3,236.93600465607395,245.0996419091359,3.445503044128695,-14.303677953225346,12374,12350
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2024Q3,236.93600465607395,245.0996419091359,3.445503044128695,-14.303677953225346,12374,12350
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2024Q3,236.93600465607395,245.0996419091359,3.445503044128695,-14.303677953225346,12374,12350
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_2026_ENTRY_ONLY,10,50,2026_ENTRY_ONLY,2024Q3,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_BASE,1,0,BASE,2024Q4,265.8723156726491,280.2353853502692,5.402243419470709,-11.649454646737444,11497,11494
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_EX_2025Q4,1,0,EX_2025Q4,2024Q4,265.8723156726491,280.2353853502692,5.402243419470709,-11.649454646737444,11497,11494
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_PRE_2025Q4,1,0,PRE_2025Q4,2024Q4,265.8723156726491,280.2353853502692,5.402243419470709,-11.649454646737444,11497,11494
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_ONLY_2025Q4,1,0,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_2026_ENTRY_ONLY,1,0,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,1,20,BASE,2024Q4,226.99043897815045,241.15159958577212,6.238659509788769,-8.273811459998415,6936,6935
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_EX_2025Q4,1,20,EX_2025Q4,2024Q4,226.99043897815045,241.15159958577212,6.238659509788769,-8.273811459998415,6936,6935
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_PRE_2025Q4,1,20,PRE_2025Q4,2024Q4,226.99043897815045,241.15159958577212,6.238659509788769,-8.273811459998415,6936,6935
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_ONLY_2025Q4,1,20,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_2026_ENTRY_ONLY,1,20,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,1,50,BASE,2024Q4,265.54618689181035,281.47874405800576,5.9999193935655,-11.532980174027784,11434,11431
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2024Q4,265.54618689181035,281.47874405800576,5.9999193935655,-11.532980174027784,11434,11431
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2024Q4,265.54618689181035,281.47874405800576,5.9999193935655,-11.532980174027784,11434,11431
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_BASE,3,0,BASE,2024Q4,236.99770113228814,235.61674037728213,-0.5826895148806521,-20.378214463252352,17215,17216
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2024Q4,236.99770113228814,235.61674037728213,-0.5826895148806521,-20.378214463252352,17215,17216
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2024Q4,236.99770113228814,235.61674037728213,-0.5826895148806521,-20.378214463252352,17215,17216
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,3,20,BASE,2024Q4,199.80585391055962,210.5832457124566,5.393931954927278,-9.620090579932105,7023,7022
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2024Q4,199.80585391055962,210.5832457124566,5.393931954927278,-9.620090579932105,7023,7022
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2024Q4,199.80585391055962,210.5832457124566,5.393931954927278,-9.620090579932105,7023,7022
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,3,50,BASE,2024Q4,247.10267356094508,256.2048425200301,3.683557457276998,-17.598758019124084,14321,14316
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2024Q4,247.10267356094508,256.2048425200301,3.683557457276998,-17.598758019124084,14321,14316
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2024Q4,247.10267356094508,256.2048425200301,3.683557457276998,-17.598758019124084,14321,14316
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_2026_ENTRY_ONLY,3,50,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_BASE,5,0,BASE,2024Q4,224.3464341074605,223.23548502014737,-0.495193557113105,-23.586212988969447,18496,18495
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_EX_2025Q4,5,0,EX_2025Q4,2024Q4,224.3464341074605,223.23548502014737,-0.495193557113105,-23.586212988969447,18496,18495
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_PRE_2025Q4,5,0,PRE_2025Q4,2024Q4,224.3464341074605,223.23548502014737,-0.495193557113105,-23.586212988969447,18496,18495
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,5,20,BASE,2024Q4,196.99428622167852,205.8128261934479,4.476546066846754,-9.5488732339018,7018,7017
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2024Q4,196.99428622167852,205.8128261934479,4.476546066846754,-9.5488732339018,7018,7017
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2024Q4,196.99428622167852,205.8128261934479,4.476546066846754,-9.5488732339018,7018,7017
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,5,50,BASE,2024Q4,252.70357405854702,267.97477739652055,6.04312914641858,-17.850191228889056,14457,14454
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2024Q4,252.70357405854702,267.97477739652055,6.04312914641858,-17.850191228889056,14457,14454
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_PRE_2025Q4,5,50,PRE_2025Q4,2024Q4,252.70357405854702,267.97477739652055,6.04312914641858,-17.850191228889056,14457,14454
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_ONLY_2025Q4,5,50,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_2026_ENTRY_ONLY,5,50,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_BASE,10,0,BASE,2024Q4,187.22967449705803,185.9803855663457,-0.6672494272439544,-25.91021911948418,19257,19251
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_EX_2025Q4,10,0,EX_2025Q4,2024Q4,187.22967449705803,185.9803855663457,-0.6672494272439544,-25.91021911948418,19257,19251
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_PRE_2025Q4,10,0,PRE_2025Q4,2024Q4,187.22967449705803,185.9803855663457,-0.6672494272439544,-25.91021911948418,19257,19251
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_ONLY_2025Q4,10,0,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_nocap_2026_ENTRY_ONLY,10,0,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_BASE,10,20,BASE,2024Q4,196.3962370649813,205.25395461735076,4.510125898918682,-8.829559922700481,7009,7008
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_EX_2025Q4,10,20,EX_2025Q4,2024Q4,196.3962370649813,205.25395461735076,4.510125898918682,-8.829559922700481,7009,7008
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_PRE_2025Q4,10,20,PRE_2025Q4,2024Q4,196.3962370649813,205.25395461735076,4.510125898918682,-8.829559922700481,7009,7008
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_ONLY_2025Q4,10,20,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap20_2026_ENTRY_ONLY,10,20,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_BASE,10,50,BASE,2024Q4,245.0996419091359,261.0204470805426,6.49564603497419,-17.594508639181893,14464,14461
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_EX_2025Q4,10,50,EX_2025Q4,2024Q4,245.0996419091359,261.0204470805426,6.49564603497419,-17.594508639181893,14464,14461
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_PRE_2025Q4,10,50,PRE_2025Q4,2024Q4,245.0996419091359,261.0204470805426,6.49564603497419,-17.594508639181893,14464,14461
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_ONLY_2025Q4,10,50,ONLY_2025Q4,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K10_cap50_2026_ENTRY_ONLY,10,50,2026_ENTRY_ONLY,2024Q4,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_BASE,1,0,BASE,2025Q1,280.2353853502692,390.4541257661777,39.330771978758115,-7.700110093604772,10439,10429
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_EX_2025Q4,1,0,EX_2025Q4,2025Q1,280.2353853502692,390.4541257661777,39.330771978758115,-7.700110093604772,10439,10429
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_PRE_2025Q4,1,0,PRE_2025Q4,2025Q1,280.2353853502692,390.4541257661777,39.330771978758115,-7.700110093604772,10439,10429
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_ONLY_2025Q4,1,0,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_nocap_2026_ENTRY_ONLY,1,0,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_BASE,1,20,BASE,2025Q1,241.15159958577212,305.2352946283564,26.574028599711276,-4.327520604130342,6713,6713
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_EX_2025Q4,1,20,EX_2025Q4,2025Q1,241.15159958577212,305.2352946283564,26.574028599711276,-4.327520604130342,6713,6713
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_PRE_2025Q4,1,20,PRE_2025Q4,2025Q1,241.15159958577212,305.2352946283564,26.574028599711276,-4.327520604130342,6713,6713
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_ONLY_2025Q4,1,20,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap20_2026_ENTRY_ONLY,1,20,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_BASE,1,50,BASE,2025Q1,281.47874405800576,392.8488070911499,39.566065070332115,-7.48769408026252,10411,10401
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_EX_2025Q4,1,50,EX_2025Q4,2025Q1,281.47874405800576,392.8488070911499,39.566065070332115,-7.48769408026252,10411,10401
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_PRE_2025Q4,1,50,PRE_2025Q4,2025Q1,281.47874405800576,392.8488070911499,39.566065070332115,-7.48769408026252,10411,10401
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_ONLY_2025Q4,1,50,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K1_cap50_2026_ENTRY_ONLY,1,50,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_BASE,3,0,BASE,2025Q1,235.61674037728213,347.8165780807137,47.61963751971581,-16.26206982305173,15372,15353
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_EX_2025Q4,3,0,EX_2025Q4,2025Q1,235.61674037728213,347.8165780807137,47.61963751971581,-16.26206982305173,15372,15353
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_PRE_2025Q4,3,0,PRE_2025Q4,2025Q1,235.61674037728213,347.8165780807137,47.61963751971581,-16.26206982305173,15372,15353
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_ONLY_2025Q4,3,0,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_nocap_2026_ENTRY_ONLY,3,0,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_BASE,3,20,BASE,2025Q1,210.5832457124566,269.2479628068265,27.85820728324908,-4.83433012636314,6809,6809
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_EX_2025Q4,3,20,EX_2025Q4,2025Q1,210.5832457124566,269.2479628068265,27.85820728324908,-4.83433012636314,6809,6809
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_PRE_2025Q4,3,20,PRE_2025Q4,2025Q1,210.5832457124566,269.2479628068265,27.85820728324908,-4.83433012636314,6809,6809
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_ONLY_2025Q4,3,20,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap20_2026_ENTRY_ONLY,3,20,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_BASE,3,50,BASE,2025Q1,256.2048425200301,395.9243848621461,54.53430972179718,-9.406220032245095,13362,13361
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_EX_2025Q4,3,50,EX_2025Q4,2025Q1,256.2048425200301,395.9243848621461,54.53430972179718,-9.406220032245095,13362,13361
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_PRE_2025Q4,3,50,PRE_2025Q4,2025Q1,256.2048425200301,395.9243848621461,54.53430972179718,-9.406220032245095,13362,13361
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_ONLY_2025Q4,3,50,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K3_cap50_2026_ENTRY_ONLY,3,50,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_BASE,5,0,BASE,2025Q1,223.23548502014737,321.65104175178527,44.08598244260125,-20.205090295170525,16556,16535
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_EX_2025Q4,5,0,EX_2025Q4,2025Q1,223.23548502014737,321.65104175178527,44.08598244260125,-20.205090295170525,16556,16535
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_PRE_2025Q4,5,0,PRE_2025Q4,2025Q1,223.23548502014737,321.65104175178527,44.08598244260125,-20.205090295170525,16556,16535
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_ONLY_2025Q4,5,0,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_nocap_2026_ENTRY_ONLY,5,0,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_BASE,5,20,BASE,2025Q1,205.8128261934479,260.5163399104132,26.579253940931878,-4.858711820006012,6799,6799
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_EX_2025Q4,5,20,EX_2025Q4,2025Q1,205.8128261934479,260.5163399104132,26.579253940931878,-4.858711820006012,6799,6799
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_PRE_2025Q4,5,20,PRE_2025Q4,2025Q1,205.8128261934479,260.5163399104132,26.579253940931878,-4.858711820006012,6799,6799
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_ONLY_2025Q4,5,20,ONLY_2025Q4,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap20_2026_ENTRY_ONLY,5,20,2026_ENTRY_ONLY,2025Q1,100.0,100.0,0.0,0.0,0,0
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_BASE,5,50,BASE,2025Q1,267.97477739652055,410.5206174267533,53.19375256698453,-10.390511564179118,13600,13596
market_mom__rolling_beta__z4__positive_residual__short_reversion__h72,market_mom,z4,72,K5_cap50_EX_2025Q4,5,50,EX_2025Q4,2025Q1,267.97477739652055,410.5206174267533,53.19375256698453,-10.390511564179118,13600,13596
