batch=RESTORE_EXACT_8V4_LONG400_FULL_FEE008_V1
timeframe=5m

8V4_V09_V007_core_refire40 | verdict=baseline_fail | final_return_pct=14.7109 | max_return_pct=14.9028 | max_drawdown_pct=2.2881 | cd_value=112.0862 | trades=724
8V4_V09_V061_spring_base | verdict=baseline_fail | final_return_pct=14.6474 | max_return_pct=14.8438 | max_drawdown_pct=2.2380 | cd_value=112.0816 | trades=725
8V4_V28_V067_spring_refire40 | verdict=mdd_fail | final_return_pct=17.4962 | max_return_pct=17.8492 | max_drawdown_pct=5.3447 | cd_value=111.2164 | trades=2726
8V4_V09_V011_strict_base | verdict=mdd_fail | final_return_pct=17.6809 | max_return_pct=18.1622 | max_drawdown_pct=6.6115 | cd_value=109.9005 | trades=3346
8V4_V09_V012_strict_rare22_c1 | verdict=mdd_fail | final_return_pct=17.7410 | max_return_pct=18.2213 | max_drawdown_pct=6.7412 | cd_value=109.8038 | trades=3344
8V4_V51_V019_strict_microguard | verdict=baseline_fail | final_return_pct=11.4545 | max_return_pct=11.5602 | max_drawdown_pct=1.7822 | cd_value=109.4682 | trades=563
8V4_V51_V029_lowanchor_microguard | verdict=baseline_fail | final_return_pct=11.6474 | max_return_pct=11.7560 | max_drawdown_pct=2.0937 | cd_value=109.3098 | trades=563
8V4_V51_V009_core_microguard | verdict=baseline_fail | final_return_pct=11.1017 | max_return_pct=11.2042 | max_drawdown_pct=1.7232 | cd_value=109.1872 | trades=563
8V4_V51_V087_hammer_outside_refire40 | verdict=baseline_fail | final_return_pct=11.4899 | max_return_pct=11.6157 | max_drawdown_pct=2.1319 | cd_value=109.1131 | trades=552
8V4_V51_V082_hammer_outside_rare22_c1 | verdict=baseline_fail | final_return_pct=11.3336 | max_return_pct=11.4600 | max_drawdown_pct=2.1247 | cd_value=108.9681 | trades=563
8V4_V51_V081_hammer_outside_base | verdict=baseline_fail | final_return_pct=11.1852 | max_return_pct=11.3120 | max_drawdown_pct=2.1415 | cd_value=108.8041 | trades=563
8V4_V51_V089_hammer_outside_microguard | verdict=baseline_fail | final_return_pct=11.1852 | max_return_pct=11.3120 | max_drawdown_pct=2.1415 | cd_value=108.8041 | trades=563
