experiment_name,side,symbol,entry_time,exit_time,entry_price,exit_price,stop_price,target_price_initial,duration_bars,score,score_detail,atr,risk_multiple,pnl_pct_raw,risk_alloc_frac,exit_reason
1V2_L01_mirror_exact,long_only,SOL,2024-01-08 07:35:00,2024-01-08 08:25:00,88.58200073242188,88.64942961407453,87.2334230993688,96.67346653074026,10,2.5,dev+rsi+vol,0.7107128500938416,0.0500000000000048,0.0007612029655588,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,SOL,2024-01-13 07:25:00,2024-01-13 08:15:00,88.41699981689453,88.52376118882,86.28177237838507,101.22836444795132,10,2.5,dev+rsi+vol,1.1252845525741575,0.0499999999999995,0.0012074756228617,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,AVAX,2024-01-13 07:30:00,2024-01-13 08:20:00,34.92399978637695,34.96116188840195,34.18075774587691,39.38345202937722,10,2.5,dev+rsi+vol,0.3916954100131988,0.0499999999999974,0.0010640849344952,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,AVAX,2024-01-20 01:45:00,2024-01-20 02:35:00,31.257999420166016,31.282186307258904,30.77426167830825,34.16042587131262,10,2.5,dev+rsi+vol,0.2549342513084411,0.0499999999999998,0.0007737823130575,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,SOL,2024-01-20 01:45:00,2024-01-20 02:35:00,87.18099975585938,87.25766648324579,85.64766520813107,96.38100704222916,10,2.5,dev+rsi+vol,0.8080814480781555,0.0499999999999968,0.0008793972035318,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,AVAX,2024-01-23 18:30:00,2024-01-23 19:20:00,27.447999954223636,27.47422330524772,26.923532933741807,30.594802077114583,10,2.5,dev+rsi+vol,0.2763989567756653,0.049999999999997,0.0009553829447618,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,BNB,2024-01-23 18:30:00,2024-01-23 19:20:00,291.5400085449219,291.7097171448767,288.145836545825,311.9050405395031,10,2.5,dev+rsi+vol,1.78875994682312,0.0500000000000004,0.0005821108423569,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,AVAX,2024-02-21 00:30:00,2024-02-21 01:20:00,37.08399963378906,37.11760486260802,36.41189505741,41.11662709206343,10,2.5,dev+rsi+vol,0.354205310344696,0.0500000000000049,0.0009061921354442,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,LINK,2024-02-29 02:35:00,2024-02-29 03:30:00,18.849000930786133,18.87521248549968,18.324769836515188,21.9943874964118,11,2.5,dev+rsi+vol,0.2762746214866638,0.0500000000000014,0.0013906071101485,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,XRP,2024-02-29 02:35:00,2024-02-29 03:25:00,0.5600000023841858,0.5608858290166827,0.5422834697342478,0.6662991982838139,10,3.0,dev+rsi+wick+vol,0.009336776100099,0.0500000000000012,0.0015818332655813,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,LINK,2024-02-29 02:40:00,2024-02-29 03:30:00,18.834999084472656,18.86215753061697,18.291830161586404,22.09401262179017,10,3.0,dev+rsi+wick+vol,0.2862550318241119,0.05,0.0014419138552919,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,XRP,2024-02-29 02:40:00,2024-02-29 03:30:00,0.5598000288009644,0.5607262671454809,0.5412752619106322,0.670948630142957,10,3.0,dev+rsi+wick+vol,0.0097627229988574,0.049999999999997,0.0016545878829275,0.0025,time_reduce
1V2_L01_mirror_exact,long_only,DOGE,2024-03-01 06:25:00,2024-03-01 06:35:00,0.1200499981641769,0.1174446076669846,0.1174446076669846,0.1356823411473305,2,2.5,dev+rsi+vol,0.0013730648206546,-0.9999999999999992,-0.0217025450815019,0.0025,stop
1V2_L01_mirror_exact,long_only,DOGE,2024-03-01 06:30:00,2024-03-01 07:25:00,0.1188199967145919,0.1161201462251483,0.1161201462251483,0.1350190996512537,11,2.5,dev+rsi+vol,0.0014228461077436,-0.999999999999998,-0.0227221895648484,0.0025,stop
1V2_L01_mirror_exact,long_only,DOGE,2024-03-01 06:35:00,2024-03-01 07:25:00,0.1186999976634979,0.1160032443859381,0.1160032443859381,0.1348805173288565,10,2.5,dev+rsi+vol,0.0014212138485163,-0.9999999999999992,-0.0227190676549529,0.0025,stop
1V2_L01_mirror_exact,long_only,DOGE,2024-03-01 06:40:00,2024-03-01 07:25:00,0.1192800030112266,0.1165034478748566,0.1165034478748566,0.1359393338294467,9,3.0,dev+rsi+wick+vol,0.0014632701640948,-1.000000000000002,-0.0232776246334323,0.0025,stop
1V2_L01_mirror_exact,long_only,DOGE,2024-03-01 06:45:00,2024-03-01 07:35:00,0.1182999983429908,0.1154520527046406,0.1154520527046406,0.1353876721730921,10,2.5,dev+rsi+vol,0.0015008936170488,-1.0,-0.024073927964843,0.0025,stop
