run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,old_ret_max,reclaim_ret_min,reclaim_gain_min,calm_abs_max,calm_range_max,calm_slope_max,test_break_max,test_recover_min,close_pos_min,atrp_max,volr_max,upper_max,cooldown,stop_atr,rr,hold,fail_bars,fail_pnl,green,verdict,note
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_D_066,exit_geometry_local,stop_rr_hold_grid,long,395,168,227,42.53164556962025,0.2650958008643345,0.2650958008643345,2.8372649652197213,97.42030936536243,597,0,0.01,0.0004,0.08,SCR18_D_066,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.6,0.075,3.0,0.6,48,0.8,1.6,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_082,density_quality_local,cooldown_closepos_grid,long,406,159,247,39.16256157635468,0.5726229352529311,0.5726229352529311,3.146660659241851,97.40794377538168,597,0,0.01,0.0004,0.08,SCR18_E_082,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.58,0.075,3.0,0.6,36,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_085,density_quality_local,cooldown_closepos_grid,long,406,159,247,39.16256157635468,0.5726229352529311,0.5726229352529311,3.146660659241851,97.40794377538168,597,0,0.01,0.0004,0.08,SCR18_E_085,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.58,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_088,density_quality_local,cooldown_closepos_grid,long,406,159,247,39.16256157635468,0.5726229352529311,0.5726229352529311,3.146660659241851,97.40794377538168,597,0,0.01,0.0004,0.08,SCR18_E_088,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.58,0.075,3.0,0.6,60,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_091,density_quality_local,cooldown_closepos_grid,long,406,159,247,39.16256157635468,0.5726229352529311,0.5726229352529311,3.146660659241851,97.40794377538168,597,0,0.01,0.0004,0.08,SCR18_E_091,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.58,0.075,3.0,0.6,72,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_094,density_quality_local,cooldown_closepos_grid,long,406,159,247,39.16256157635468,0.5726229352529311,0.5726229352529311,3.146660659241851,97.40794377538168,597,0,0.01,0.0004,0.08,SCR18_E_094,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.58,0.075,3.0,0.6,96,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_083,density_quality_local,cooldown_closepos_grid,long,386,149,237,38.60103626943005,0.4306842265743738,0.4306842265743738,3.0197635750133345,97.39791500616363,597,0,0.01,0.0004,0.08,SCR18_E_083,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.62,0.075,3.0,0.6,36,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_086,density_quality_local,cooldown_closepos_grid,long,386,149,237,38.60103626943005,0.4306842265743738,0.4306842265743738,3.0197635750133345,97.39791500616363,597,0,0.01,0.0004,0.08,SCR18_E_086,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.62,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_089,density_quality_local,cooldown_closepos_grid,long,386,149,237,38.60103626943005,0.4306842265743738,0.4306842265743738,3.0197635750133345,97.39791500616363,597,0,0.01,0.0004,0.08,SCR18_E_089,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.62,0.075,3.0,0.6,60,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_092,density_quality_local,cooldown_closepos_grid,long,386,149,237,38.60103626943005,0.4306842265743738,0.4306842265743738,3.0197635750133345,97.39791500616363,597,0,0.01,0.0004,0.08,SCR18_E_092,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.62,0.075,3.0,0.6,72,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_E_095,density_quality_local,cooldown_closepos_grid,long,386,149,237,38.60103626943005,0.4306842265743738,0.4306842265743738,3.0197635750133345,97.39791500616363,597,0,0.01,0.0004,0.08,SCR18_E_095,-0.15,0.022,0.015,0.006,0.12,0.003,-0.008,0.008,0.62,0.075,3.0,0.6,96,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
LONG_SCR17_A016_RETEST_REFINE_V18_1H,SCR18_B_038,calm_local,calm_abs_and_range_grid,long,394,152,242,38.578680203045685,0.45018056857020206,0.45018056857020206,3.0682198125497884,97.36814822662329,597,0,0.01,0.0004,0.08,SCR18_B_038,-0.15,0.022,0.015,0.006,0.08,0.003,-0.008,0.008,0.6,0.075,3.0,0.6,48,0.85,2.0,12,5,-0.42,0,mdd_under5,official candidate pool
