variant,same_symbol_mode,close_due_mode,dd_mode,freeze_decrement,dd_trigger_mode,guard_count_position,trades,generated_trades_before_guard,blocked_by_guard,blocked_by_same_symbol,skipped,max_conc,active_leftover,wins,same_bar_trades,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,score_distance_fast,wins_full,losses,win_rate_pct,same_bar_trades_full,profit_factor,exact_match_core,exact_match_full,score_distance_full
entry_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_candidate,while_below,before_same_symbol,26365,31734,5369,15378,0,284,0,-1,-1,653.202260646601,653.5697160372996,3.252440901990097,729.0603063678918,8386470,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current|per_candidate|while_below|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,edge_current,per_candidate,while_below,after_same_symbol_before_accept,26968,41228,14260,11253,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,9164970,,,,,,,,
active_ts_le_exit_ts|per_timestamp|direct_current|per_candidate|while_below|after_same_symbol_before_accept,active_ts_le_exit_ts,per_timestamp,direct_current,per_candidate,while_below,after_same_symbol_before_accept,26968,41228,14260,11253,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,9164970,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,edge_current,per_candidate,while_below,after_same_symbol_before_accept,26968,41228,14260,11253,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,9164970,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|direct_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_timestamp,direct_current,per_candidate,while_below,after_same_symbol_before_accept,26968,41228,14260,11253,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,9164970,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current|per_candidate|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,edge_current,per_candidate,while_below,after_same_symbol_before_accept,26409,40209,13800,12272,0,284,0,-1,-1,289.59038103797513,303.97827506491444,3.631095209755301,389.30943927058024,9576070,,,,,,,,
active_ts_lt_exit_ts|per_candidate|direct_current|per_candidate|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,direct_current,per_candidate,while_below,after_same_symbol_before_accept,26409,40209,13800,12272,0,284,0,-1,-1,289.59038103797513,303.97827506491444,3.631095209755301,389.30943927058024,9576070,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current,per_candidate,while_below,after_same_symbol_before_accept,26331,40097,13766,12384,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,9639470,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|direct_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,direct_current,per_candidate,while_below,after_same_symbol_before_accept,26331,40097,13766,12384,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,9639470,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current,per_candidate,while_below,after_same_symbol_before_accept,26331,40097,13766,12384,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,9639470,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|direct_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,direct_current,per_candidate,while_below,after_same_symbol_before_accept,26331,40097,13766,12384,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,9639470,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,active_ts_lt_exit_ts,per_candidate,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,26286,40249,13963,12232,0,284,0,-1,-1,288.4871085934593,302.5941988429806,3.50404707520967,388.48710859345925,9719370,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,26213,40135,13922,12346,0,284,0,-1,-1,296.8060249820441,311.02565224856437,3.4595474001999906,396.8060249820441,9776870,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,26213,40135,13922,12346,0,284,0,-1,-1,296.8060249820441,311.02565224856437,3.4595474001999906,396.8060249820441,9776870,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,edge_current,per_candidate,while_below,before_same_symbol,24923,30237,5314,16930,0,278,0,-1,-1,598.0617827315425,598.4023374251585,3.4778945529978076,674.1126405738395,9972610,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|direct_current|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,direct_current,per_candidate,while_below,before_same_symbol,24923,30237,5314,16930,0,278,0,-1,-1,598.0617827315425,598.4023374251585,3.4778945529978076,674.1126405738395,9972610,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_candidate,while_below,before_same_symbol,24768,30167,5399,16915,0,278,0,-1,-1,595.2819921989668,595.6211907508537,3.252001999905072,672.9995757158724,10143110,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_candidate,edge_current,per_candidate,while_below,after_same_symbol_before_accept,25076,38861,13785,13620,0,278,0,-1,-1,281.893620177875,296.4029049262883,3.729709353016819,381.61822870562213,10772710,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|direct_current|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_candidate,direct_current,per_candidate,while_below,after_same_symbol_before_accept,25076,38861,13785,13620,0,278,0,-1,-1,281.893620177875,296.4029049262883,3.729709353016819,381.61822870562213,10772710,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,signal_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,24962,38899,13937,13582,0,278,0,-1,-1,281.3163940574538,294.7864262747752,3.411979571948632,381.31639405745375,10905710,,,,,,,,
none|per_timestamp|edge_current|per_candidate|while_below|after_same_symbol_before_accept,none,per_timestamp,edge_current,per_candidate,while_below,after_same_symbol_before_accept,42810,52481,9671,0,0,586,0,-1,-1,2906.3019294658443,2908.7081159836366,3.6644621689948016,2898.45514529794,11634390,,,,,,,,
none|per_timestamp|direct_current|per_candidate|while_below|after_same_symbol_before_accept,none,per_timestamp,direct_current,per_candidate,while_below,after_same_symbol_before_accept,42810,52481,9671,0,0,586,0,-1,-1,2906.3019294658443,2908.7081159836366,3.6644621689948016,2898.45514529794,11634390,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current|per_candidate|while_below|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,edge_current,per_candidate,while_below,after_same_symbol_before_accept,24822,42290,17468,10191,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,11737970,,,,,,,,
active_ts_le_exit_ts|per_candidate|direct_current|per_candidate|while_below|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,direct_current,per_candidate,while_below,after_same_symbol_before_accept,24822,42290,17468,10191,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,11737970,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,edge_current,per_candidate,while_below,after_same_symbol_before_accept,24822,42290,17468,10191,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,11737970,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|direct_current|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,direct_current,per_candidate,while_below,after_same_symbol_before_accept,24822,42290,17468,10191,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,11737970,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,active_ts_le_exit_ts,per_candidate,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,24630,42366,17736,10115,0,284,0,-1,-1,169.80707221898334,179.4385688302558,3.4467312982565135,269.8070722189833,11964370,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_candidate|while_below|after_same_symbol_before_accept,entry_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_candidate,while_below,after_same_symbol_before_accept,24630,42366,17736,10115,0,284,0,-1,-1,169.80707221898334,179.4385688302558,3.4467312982565135,269.8070722189833,11964370,,,,,,,,
none|per_candidate|edge_current|per_candidate|while_below|before_same_symbol,none,per_candidate,edge_current,per_candidate,while_below,before_same_symbol,17055,34768,17713,0,0,586,0,-1,-1,933.0131110727452,970.5942673364721,3.703342894477802,1030.9464906083801,18780290,,,,,,,,
none|per_candidate|direct_current|per_candidate|while_below|before_same_symbol,none,per_candidate,direct_current,per_candidate,while_below,before_same_symbol,17055,34768,17713,0,0,586,0,-1,-1,933.0131110727452,970.5942673364721,3.703342894477802,1030.9464906083801,18780290,,,,,,,,
none|per_candidate|edge_current|per_new_timestamp_before_check|cross_only|before_same_symbol,none,per_candidate,edge_current,per_new_timestamp_before_check,cross_only,before_same_symbol,51663,52072,409,0,0,586,0,-1,-1,6957.669910282913,6963.318734181374,7.092665644028097,6562.341152993891,19520290,,,,,,,,
none|per_candidate|direct_current|per_new_timestamp_before_check|cross_only|before_same_symbol,none,per_candidate,direct_current,per_new_timestamp_before_check,cross_only,before_same_symbol,51663,52072,409,0,0,586,0,-1,-1,6957.669910282913,6963.318734181374,7.092665644028097,6562.341152993891,19520290,,,,,,,,
none|per_timestamp|edge_current|per_new_timestamp_before_check|cross_only|before_same_symbol,none,per_timestamp,edge_current,per_new_timestamp_before_check,cross_only,before_same_symbol,51775,52128,353,0,0,586,0,-1,-1,7144.673943414654,7150.472441761604,7.091630737380663,6736.295709476325,19632290,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|cross_only|before_same_symbol,none,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,cross_only,before_same_symbol,51775,52128,353,0,0,586,0,-1,-1,7144.673943414654,7150.472441761604,7.091630737380663,6736.295709476325,19632290,,,,,,,,
none|per_timestamp|direct_current|per_new_timestamp_before_check|cross_only|before_same_symbol,none,per_timestamp,direct_current,per_new_timestamp_before_check,cross_only,before_same_symbol,51775,52128,353,0,0,586,0,-1,-1,7144.673943414654,7150.472441761604,7.091630737380663,6736.295709476325,19632290,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_candidate|while_below|before_same_symbol,none,per_timestamp,edge_current_after_accept,per_candidate,while_below,before_same_symbol,16197,34339,18142,0,0,586,0,-1,-1,888.153244673028,922.34317627221,3.344271512022946,988.153244673028,19638290,,,,,,,,
none|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|cross_only|before_same_symbol,none,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,cross_only,before_same_symbol,51831,52156,325,0,0,586,0,-1,-1,7023.368656377288,7029.070064294517,7.0948354435776375,6623.274274575467,19688290,,,,,,,,
none|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|cross_only|before_same_symbol,none,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,cross_only,before_same_symbol,51881,52181,300,0,0,586,0,-1,-1,6985.865664225524,6991.537055465716,7.094835443577644,6588.404170960092,19738290,,,,,,,,
none|per_candidate|edge_current|per_new_timestamp_after_check|cross_only|before_same_symbol,none,per_candidate,edge_current,per_new_timestamp_after_check,cross_only,before_same_symbol,51921,52201,280,0,0,586,0,-1,-1,7000.755219653874,7006.438528209216,7.094835443577539,6602.248408733779,19778290,,,,,,,,
none|per_candidate|direct_current|per_new_timestamp_after_check|cross_only|before_same_symbol,none,per_candidate,direct_current,per_new_timestamp_after_check,cross_only,before_same_symbol,51921,52201,280,0,0,586,0,-1,-1,7000.755219653874,7006.438528209216,7.094835443577539,6602.248408733779,19778290,,,,,,,,
none|per_timestamp|edge_current|per_new_timestamp_after_check|cross_only|before_same_symbol,none,per_timestamp,edge_current,per_new_timestamp_after_check,cross_only,before_same_symbol,51931,52206,275,0,0,586,0,-1,-1,7091.921130545248,7097.677406550571,7.112455869926422,6685.745777349997,19788290,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|cross_only|before_same_symbol,none,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,cross_only,before_same_symbol,51931,52206,275,0,0,586,0,-1,-1,7091.921130545248,7097.677406550571,7.112455869926422,6685.745777349997,19788290,,,,,,,,
none|per_timestamp|direct_current|per_new_timestamp_after_check|cross_only|before_same_symbol,none,per_timestamp,direct_current,per_new_timestamp_after_check,cross_only,before_same_symbol,51931,52206,275,0,0,586,0,-1,-1,7091.921130545248,7097.677406550571,7.112455869926422,6685.745777349997,19788290,,,,,,,,
none|per_candidate|edge_current|per_candidate|cross_only|before_same_symbol,none,per_candidate,edge_current,per_candidate,cross_only,before_same_symbol,51941,52211,270,0,0,586,0,-1,-1,6949.485830565565,6955.128104083277,7.094835443577567,6554.578374764976,19798290,,,,,,,,
none|per_candidate|direct_current|per_candidate|cross_only|before_same_symbol,none,per_candidate,direct_current,per_candidate,cross_only,before_same_symbol,51941,52211,270,0,0,586,0,-1,-1,6949.485830565565,6955.128104083277,7.094835443577567,6554.578374764976,19798290,,,,,,,,
none|per_timestamp|edge_current|per_candidate|cross_only|before_same_symbol,none,per_timestamp,edge_current,per_candidate,cross_only,before_same_symbol,52011,52246,235,0,0,586,0,-1,-1,7017.948537359247,7023.645607116966,7.112455869926429,6616.979456980819,19868290,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_candidate|cross_only|before_same_symbol,none,per_timestamp,edge_current_after_accept,per_candidate,cross_only,before_same_symbol,52011,52246,235,0,0,586,0,-1,-1,7017.948537359247,7023.645607116966,7.112455869926429,6616.979456980819,19868290,,,,,,,,
none|per_timestamp|direct_current|per_candidate|cross_only|before_same_symbol,none,per_timestamp,direct_current,per_candidate,cross_only,before_same_symbol,52011,52246,235,0,0,586,0,-1,-1,7017.948537359247,7023.645607116966,7.112455869926429,6616.979456980819,19868290,,,,,,,,
none|per_candidate|edge_current_after_accept|per_candidate|cross_only|before_same_symbol,none,per_candidate,edge_current_after_accept,per_candidate,cross_only,before_same_symbol,52069,52275,206,0,0,586,0,-1,-1,6922.000820124498,6927.6210951659705,7.115659857798104,6527.5594819390935,19926290,,,,,,,,
none|per_candidate|edge_current|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,none,per_candidate,edge_current,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,52072,52481,409,0,0,586,0,-1,-1,6957.669910282913,6963.318734181374,7.092665644028097,6562.341152993891,19970190,,,,,,,,
none|per_candidate|direct_current|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,none,per_candidate,direct_current,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,52072,52481,409,0,0,586,0,-1,-1,6957.669910282913,6963.318734181374,7.092665644028097,6562.341152993891,19970190,,,,,,,,
none|per_timestamp|edge_current|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,none,per_timestamp,edge_current,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,52128,52481,353,0,0,586,0,-1,-1,7144.673943414654,7150.472441761604,7.091630737380663,6736.295709476325,20020590,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,none,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,52128,52481,353,0,0,586,0,-1,-1,7144.673943414654,7150.472441761604,7.091630737380663,6736.295709476325,20020590,,,,,,,,
none|per_timestamp|direct_current|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,none,per_timestamp,direct_current,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,52128,52481,353,0,0,586,0,-1,-1,7144.673943414654,7150.472441761604,7.091630737380663,6736.295709476325,20020590,,,,,,,,
none|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|cross_only|after_same_symbol_before_accept,none,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,cross_only,after_same_symbol_before_accept,52156,52481,325,0,0,586,0,-1,-1,7023.368656377288,7029.070064294517,7.0948354435776375,6623.274274575467,20045790,,,,,,,,
none|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,none,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,52181,52481,300,0,0,586,0,-1,-1,6985.865664225524,6991.537055465716,7.094835443577644,6588.404170960092,20068290,,,,,,,,
none|per_candidate|edge_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,none,per_candidate,edge_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,52201,52481,280,0,0,586,0,-1,-1,7000.755219653874,7006.438528209216,7.094835443577539,6602.248408733779,20086290,,,,,,,,
none|per_candidate|direct_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,none,per_candidate,direct_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,52201,52481,280,0,0,586,0,-1,-1,7000.755219653874,7006.438528209216,7.094835443577539,6602.248408733779,20086290,,,,,,,,
none|per_timestamp|edge_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,none,per_timestamp,edge_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,52206,52481,275,0,0,586,0,-1,-1,7091.921130545248,7097.677406550571,7.112455869926422,6685.745777349997,20090790,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,none,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,52206,52481,275,0,0,586,0,-1,-1,7091.921130545248,7097.677406550571,7.112455869926422,6685.745777349997,20090790,,,,,,,,
none|per_timestamp|direct_current|per_new_timestamp_after_check|cross_only|after_same_symbol_before_accept,none,per_timestamp,direct_current,per_new_timestamp_after_check,cross_only,after_same_symbol_before_accept,52206,52481,275,0,0,586,0,-1,-1,7091.921130545248,7097.677406550571,7.112455869926422,6685.745777349997,20090790,,,,,,,,
none|per_candidate|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,none,per_candidate,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,52211,52481,270,0,0,586,0,-1,-1,6949.485830565565,6955.128104083277,7.094835443577567,6554.578374764976,20095290,,,,,,,,
none|per_candidate|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,none,per_candidate,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,52211,52481,270,0,0,586,0,-1,-1,6949.485830565565,6955.128104083277,7.094835443577567,6554.578374764976,20095290,,,,,,,,
none|per_timestamp|edge_current|per_candidate|cross_only|after_same_symbol_before_accept,none,per_timestamp,edge_current,per_candidate,cross_only,after_same_symbol_before_accept,52246,52481,235,0,0,586,0,-1,-1,7017.948537359247,7023.645607116966,7.112455869926429,6616.979456980819,20126790,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,none,per_timestamp,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,52246,52481,235,0,0,586,0,-1,-1,7017.948537359247,7023.645607116966,7.112455869926429,6616.979456980819,20126790,,,,,,,,
none|per_timestamp|direct_current|per_candidate|cross_only|after_same_symbol_before_accept,none,per_timestamp,direct_current,per_candidate,cross_only,after_same_symbol_before_accept,52246,52481,235,0,0,586,0,-1,-1,7017.948537359247,7023.645607116966,7.112455869926429,6616.979456980819,20126790,,,,,,,,
none|per_candidate|edge_current_after_accept|per_candidate|cross_only|after_same_symbol_before_accept,none,per_candidate,edge_current_after_accept,per_candidate,cross_only,after_same_symbol_before_accept,52275,52481,206,0,0,586,0,-1,-1,6922.000820124498,6927.6210951659705,7.115659857798104,6527.5594819390935,20152890,,,,,,,,
none|per_timestamp|dd_off,none,per_timestamp,off,none,none,none,52481,52481,0,0,0,586,0,-1,-1,7017.000689715089,7022.697000833697,7.09709525309964,6617.192410094858,20344290,,,,,,,,
none|per_candidate|dd_off,none,per_candidate,off,none,none,none,52481,52481,0,0,0,586,0,-1,-1,7017.000689715089,7022.697000833697,7.09709525309964,6617.192410094858,20344290,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current|per_candidate|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,edge_current,per_candidate,while_below,before_same_symbol,12643,26968,14325,11188,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,23480670,,,,,,,,
active_ts_le_exit_ts|per_timestamp|direct_current|per_candidate|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,direct_current,per_candidate,while_below,before_same_symbol,12643,26968,14325,11188,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,23480670,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,edge_current,per_candidate,while_below,before_same_symbol,12643,26968,14325,11188,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,23480670,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|direct_current|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,direct_current,per_candidate,while_below,before_same_symbol,12643,26968,14325,11188,0,284,0,-1,-1,208.85301096911567,220.13120083896158,3.5925614878794923,308.6302906069349,23480670,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current|per_candidate|while_below|before_same_symbol,active_ts_lt_exit_ts,per_candidate,edge_current,per_candidate,while_below,before_same_symbol,12534,26409,13875,12197,0,284,0,-1,-1,289.59038103797513,303.97827506491444,3.631095209755301,389.30943927058024,23600570,,,,,,,,
active_ts_lt_exit_ts|per_candidate|direct_current|per_candidate|while_below|before_same_symbol,active_ts_lt_exit_ts,per_candidate,direct_current,per_candidate,while_below,before_same_symbol,12534,26409,13875,12197,0,284,0,-1,-1,289.59038103797513,303.97827506491444,3.631095209755301,389.30943927058024,23600570,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_0,per_candidate,edge_current,per_candidate,while_below,before_same_symbol,12509,26331,13822,12328,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,23628070,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|direct_current|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_0,per_candidate,direct_current,per_candidate,while_below,before_same_symbol,12509,26331,13822,12328,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,23628070,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_1,per_candidate,edge_current,per_candidate,while_below,before_same_symbol,12509,26331,13822,12328,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,23628070,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|direct_current|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_1,per_candidate,direct_current,per_candidate,while_below,before_same_symbol,12509,26331,13822,12328,0,284,0,-1,-1,297.6982064936632,312.23830558456626,3.596678760768538,397.41141800385407,23628070,,,,,,,,
active_ts_lt_exit_ts|per_candidate|edge_current_after_accept|per_candidate|while_below|before_same_symbol,active_ts_lt_exit_ts,per_candidate,edge_current_after_accept,per_candidate,while_below,before_same_symbol,12261,26286,14025,12170,0,284,0,-1,-1,288.4871085934593,302.5941988429806,3.50404707520967,388.48710859345925,23900870,,,,,,,,
signal_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_candidate,while_below,before_same_symbol,12244,26213,13969,12299,0,284,0,-1,-1,296.8060249820441,311.02565224856437,3.4595474001999906,396.8060249820441,23919570,,,,,,,,
entry_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_candidate,while_below,before_same_symbol,12244,26213,13969,12299,0,284,0,-1,-1,296.8060249820441,311.02565224856437,3.4595474001999906,396.8060249820441,23919570,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,edge_current,per_candidate,while_below,before_same_symbol,11230,25076,13846,13559,0,278,0,-1,-1,281.893620177875,296.4029049262883,3.729709353016819,381.61822870562213,25034910,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|direct_current|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,direct_current,per_candidate,while_below,before_same_symbol,11230,25076,13846,13559,0,278,0,-1,-1,281.893620177875,296.4029049262883,3.729709353016819,381.61822870562213,25034910,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_candidate|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_candidate,while_below,before_same_symbol,10975,24962,13987,13532,0,278,0,-1,-1,281.3163940574538,294.7864262747752,3.411979571948632,381.31639405745375,25315410,,,,,,,,
none|per_candidate|edge_current_after_accept|per_candidate|while_below|before_same_symbol,none,per_candidate,edge_current_after_accept,per_candidate,while_below,before_same_symbol,10697,31589,20892,0,0,586,0,-1,-1,602.1834042918912,627.5127496721171,3.4816359426885155,702.1834042918912,25624290,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current|per_candidate|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,edge_current,per_candidate,while_below,before_same_symbol,7262,24822,17560,10099,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,29399770,,,,,,,,
active_ts_le_exit_ts|per_candidate|direct_current|per_candidate|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,direct_current,per_candidate,while_below,before_same_symbol,7262,24822,17560,10099,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,29399770,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current|per_candidate|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,edge_current,per_candidate,while_below,before_same_symbol,7262,24822,17560,10099,0,284,0,-1,-1,171.71826737474137,181.9311658851987,3.6919792815814887,271.52232565239603,29399770,,,,,,,,
