period,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,36,270420,270355,99.97596331632276,43755,226600,0,16.184276229402084,-0.050726106706319954,0.029285607536694732,1.285727680967844,0.8416906289488281,15.230345286752604,83.75506278781602,1.0145919254313773,3.8233470806902035,0.006626595062669002,1.7680512900630345,0.29467521501050575,-33.2870813971212,206.76842045984057,-0.0005072610670631996
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,36,240974,240917,99.97634599583357,38503,202414,0,15.981852671251925,-0.05752045775562783,0.022488537659435946,0.9263834434486624,0.8156412835173217,15.033808324028609,83.9558852218814,1.0103064540899978,3.805381106356131,0.005996061927540566,1.699993035975482,0.28333217266258026,-24.30355592711663,43.364726445592225,-0.0005752045775562783
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,36,236901,236845,99.97636143367905,37894,198951,0,15.99949333952585,-0.05684758944097393,0.02316167522911772,0.9235663430298942,0.817931856007408,15.051616035804008,83.93801853532902,1.0103654288669806,3.8024361924465366,0.005910545922560373,1.7022317279828885,0.28370528799714795,-11.70133139287057,30.120270743492927,-0.0005684758944097393
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,36,29446,29438,99.97283162398968,5252,24186,0,17.840885929750662,0.004878033240215358,0.08491199803943111,2.8557078755350656,1.0125289735332963,16.838779808410898,82.11155649160948,1.0496636999796183,3.970378422447177,0.011786801303437303,2.325031737104642,0.38750528951744084,-33.2870813971212,206.76842045984057,4.878033240215358e-05
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,36,4073,4072,99.9754480726737,609,3463,0,14.955795677799607,-0.0966573673784676,-0.016664032991664232,1.0769174219515822,0.6763526522528593,13.998035363457761,84.9950884086444,1.006876227897839,3.9766699410609037,0.010970039874380815,1.5697810987225065,0.2616301831204176,-24.30355592711663,43.364726445592225,-0.000966573673784676
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,72,270420,270330,99.96671843798536,42661,227669,0,15.781082380793846,-0.05162665726130088,0.028384696617346047,1.2915272506529425,0.8399099905597168,15.62978581733437,84.20412088928347,0.16609329338216255,3.9857729441793364,0.006625907490159294,1.7680915235047907,0.2946819205841318,-33.2870813971212,206.76842045984057,-0.0005162665726130088
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,72,240974,240894,99.96680139766116,37537,203357,0,15.582372329738392,-0.05829837315068731,0.021710310973702168,0.9339524558055712,0.8143267205487618,15.432513885775487,84.40351357858643,0.16397253563808148,3.96618429682765,0.005995669295164356,1.7000449414043797,0.2833408235673965,-24.30355592711663,43.364726445592225,-0.0005829837315068731
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,72,236901,236823,99.96707485405297,36942,199881,0,15.598991651993261,-0.057643003229681584,0.022365943147577436,0.930777550010982,0.8165519863156379,15.451624208797288,84.38707389062718,0.1613019005755353,3.962524754774663,0.005910284857085278,1.7022804581657496,0.28371340969429154,-11.70133139287057,30.120270743492927,-0.0005764300322968159
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,72,29446,29436,99.9660395299871,5124,24312,0,17.407256420709334,0.0029723482916904813,0.08300555051189516,2.859553671586757,1.0075813822798838,17.244190786791684,82.57236037505096,0.18344883815735832,4.1460796303845635,0.011783557977491489,2.324961116808786,0.38749351946813154,-33.2870813971212,206.76842045984057,2.9723482916904815e-05
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,3.0,6.0,72,4073,4071,99.95089614534741,595,3476,0,14.61557356914763,-0.09642332299159562,-0.016429894949575412,1.1023582882634744,0.6788503207127284,14.320805698845493,85.35986244166052,0.31933185949398185,4.179071481208548,0.01096275324977046,1.5699978311174765,0.26166630518624595,-24.30355592711663,43.364726445592225,-0.0009642332299159562
