candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct
bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,1.0,1.0,3.0,3.0,12,255412,255412,100.0,76976,178436,0,30.137973157095203,-0.06860686979166485,0.011397689284048699,1.5148411943127147,0.849025066970296,17.175778741797565,66.96083191079511,15.863389347407326,4.723924482796423,0.007672701423624212,1.7643447381856687,0.5881149127285558,-47.82806176605786,156.70535081455185,-0.0006860686979166485,596,115,19.29530201342282,26,19.230769230769234,228342.0,-0.07718168331012278,0.8255135155443895,29.907769924061277,27070.0,0.0037237570436399066,1.0066925590474354,32.07979312892501,3883.0,-0.12532671159431835,0.6962909857817732,29.976822044810714
bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,1.0,1.0,3.0,3.0,36,255412,255412,100.0,67120,188292,0,26.27910983039168,-0.07065661770539505,0.009347121143062213,1.5860850962234827,0.8564341930928453,23.83404068720342,73.2169984182419,2.9489608945546806,6.523002051587239,0.007672701423624212,1.7643447381856687,0.5881149127285558,-49.51061283787883,156.70535081455185,-0.0007065661770539505,596,118,19.798657718120804,26,11.538461538461538,228342.0,-0.07782662814922689,0.8374966112045826,26.067477730772264,27070.0,-0.010175844718122868,0.9831461128969419,28.0642777983007,3883.0,-0.10831921040531385,0.7574998878567143,27.118207571465362
bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp3atr__h72,bear_body20_range22_vol20_cp20,all,1.0,1.0,3.0,3.0,72,255412,255412,100.0,65036,190376,0,25.463173226003477,-0.07209201672576342,0.007911147733329982,1.605217883612846,0.8560579144581173,24.969852630260128,74.42289320783675,0.6072541619031212,7.0333265469124395,0.007672701423624212,1.7643447381856687,0.5881149127285558,-51.63362230546446,156.70535081455185,-0.0007209201672576342,596,119,19.966442953020135,26,15.384615384615385,228342.0,-0.07948642663450704,0.836878233099538,25.247216893957308,27070.0,-0.00971837995508192,0.9842029604095472,27.284817140746213,3883.0,-0.10748253977848839,0.7631819901427306,26.47437548287407
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.5,1.0,2.0,12,203497,203497,100.0,65900,137597,0,32.38376978530396,-0.10161758949992672,-0.021626239995925153,0.6956319235543813,0.657133109183001,32.32185241060065,67.58232308092994,0.09582450846941233,1.3666147412492566,0.008137521958865591,0.679259402992258,0.339629701496129,-33.290438643784334,52.17655847151678,-0.0010161758949992672,595,38,6.386554621848739,25,0.0,181784.0,-0.10275102933400321,0.6436320972985811,31.989614047440917,21713.0,-0.0921282869255361,0.7467281039701932,35.68369179754065,2853.0,-0.1460134754723199,0.5138415329451674,27.690150718541883
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.5,1.0,2.0,36,203497,203497,100.0,65873,137624,0,32.370501776438964,-0.10161201101448672,-0.021620659278198028,0.6964141781720631,0.6574059872851272,32.36755333002452,67.62900681582529,0.003439854150184032,1.3722069612819845,0.008137521958865591,0.679259402992258,0.339629701496129,-33.290438643784334,52.17655847151678,-0.0010161201101448673,595,38,6.386554621848739,25,0.0,181784.0,-0.10273792606264365,0.6439432266029377,31.977511772213173,21713.0,-0.09218570690569723,0.746750289096622,35.66066411827016,2853.0,-0.14628707667272303,0.5135068470358752,27.655099894847528
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.5,1.0,2.0,72,203497,203497,100.0,65872,137625,0,32.37001036870322,-0.10160600290414397,-0.02161464876364947,0.6964727553936233,0.6574402563024541,32.369027553231746,67.62998963129677,0.000982815471481152,1.3727917364875157,0.008137521958865591,0.679259402992258,0.339629701496129,-33.290438643784334,52.17655847151678,-0.0010160600290414397,595,38,6.386554621848739,25,0.0,181784.0,-0.10273149480870289,0.6439822722481304,31.976961668793734,21713.0,-0.09218324140742211,0.7467570622369099,35.66066411827016,2853.0,-0.1461810866459788,0.5138593280852363,27.655099894847528
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.5,1.5,3.0,12,241583,241583,100.0,61859,179724,0,25.605692453525293,-0.08261761058744005,-0.0026186580506603677,0.8137569295105116,0.7242339944165979,25.123042598196065,74.23576990102781,0.6411875007761308,1.811422989200399,0.007799044346190747,0.9185533594771415,0.30618445315904774,-33.290438643784334,78.30483770727518,-0.0008261761058744005,595,69,11.596638655462185,26,7.6923076923076925,215703.0,-0.0864334135810195,0.7047320206064607,25.198536877094895,25880.0,-0.050813895242615766,0.8575870212717661,28.999227202472955,3618.0,-0.15177797174130775,0.49044899775977924,21.088999447208405
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.5,1.5,3.0,36,241583,241583,100.0,61493,180090,0,25.45419172706689,-0.08262764658772707,-0.0026286980669539004,0.8174373518422837,0.7253670670966025,25.432667033690286,74.5429107180555,0.024422248254223185,1.8508007599872507,0.007799044346190747,0.9185533594771415,0.30618445315904774,-33.290438643784334,78.30483770727518,-0.0008262764658772707,595,69,11.596638655462185,26,7.6923076923076925,215703.0,-0.08649880118260446,0.7057292611217256,25.04925754393773,25880.0,-0.050362590189781876,0.8595443578229647,28.82921174652241,3618.0,-0.15147736640637574,0.4945169282449636,20.867882808181314
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.5,1.5,3.0,72,241583,241583,100.0,61473,180110,0,25.445912998845117,-0.08263549054202267,-0.0026365451600867686,0.8179145484885245,0.7254217811823161,25.441773634734233,74.55325912833271,0.004967236933062343,1.8546048356051543,0.007799044346190747,0.9185533594771415,0.30618445315904774,-33.290438643784334,78.30483770727518,-0.0008263549054202267,595,69,11.596638655462185,26,7.6923076923076925,215703.0,-0.08648646462981863,0.7058563197701263,25.042303537734757,25880.0,-0.050538633368149566,0.8590996018587692,28.80989180834621,3618.0,-0.15126742333773463,0.4955675550747696,20.840243228302928
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.5,2.0,4.0,12,251282,251282,100.0,53878,197404,0,21.441249273724342,-0.07553321713570336,0.004468570292413655,0.9462812670731242,0.7555214311429285,19.650034622456044,78.20655677684833,2.1434086006956328,2.2877364872931607,0.007720216103121868,1.1911876909046164,0.2977969227261541,-33.290438643784334,104.43311694303354,-0.0007553321713570336,596,79,13.25503355704698,26,3.8461538461538463,224537.0,-0.08052865533714311,0.7332111301355032,21.101644717797065,26745.0,-0.033594136655737385,0.9088767969053053,24.2923911011404,3811.0,-0.13584162797579952,0.5433848900621518,18.76147992652847
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp2atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.5,2.0,4.0,36,251282,251282,100.0,52228,199054,0,20.784616486656425,-0.07572665412005038,0.00427505590231055,0.9570294066020525,0.7579717220682611,20.673983811017106,79.19866922421821,0.12734696476468668,2.4435892742018925,0.007720216103121868,1.1911876909046164,0.2977969227261541,-33.290438643784334,104.43311694303354,-0.0007572665412005038,596,80,13.422818791946309,26,3.8461538461538463,224537.0,-0.08094049524354123,0.7352238454220095,20.444737392946376,26745.0,-0.03195397719556869,0.9143881197109782,23.638063189381192,3811.0,-0.13234177322368498,0.561217790916361,18.079244292836528
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.5,2.0,4.0,72,251282,251282,100.0,52135,199147,0,20.74760627502169,-0.07557469751145586,0.004427073317871387,0.9586400468057205,0.7586833039476892,20.730891985896324,79.25119984718364,0.017908166920034066,2.4621500943163457,0.007720216103121868,1.1911876909046164,0.2977969227261541,-33.290438643784334,104.43311694303354,-0.0007557469751145586,596,80,13.422818791946309,26,3.8461538461538463,224537.0,-0.08082678112739065,0.73584639606932,20.408217799293656,26745.0,-0.031480956667515984,0.9157271745139082,23.596934006356328,3811.0,-0.13282629791395062,0.5603654001113123,18.0005247966413
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.5,3.0,6.0,12,255411,255411,100.0,46047,209364,0,18.028589215029893,-0.06410371315123153,0.01590264790793162,1.202054555331839,0.7983378247739894,11.435294486141943,81.3457525321932,7.218952981664846,3.0385065639302926,0.007672666448320144,1.7641740716337977,0.29402901193896597,-33.290438643784334,156.6896754145504,-0.0006410371315123154,596,94,15.771812080536913,26,11.538461538461538,228342.0,-0.07190032490245771,0.7684362247838734,17.7505671317585,27069.0,0.0016650230598765298,1.004380350577691,20.373859396357457,3883.0,-0.1242453943558821,0.5865263235235364,16.71388101983003
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.5,3.0,6.0,36,255411,255411,100.0,39748,215663,0,15.562368104740987,-0.06539668339379845,0.014609160270309661,1.236773416193311,0.8016286185951166,14.603129857367145,84.36833182595895,1.02853831667391,3.771900975290806,0.007672666448320144,1.7641740716337977,0.29402901193896597,-33.290438643784334,156.6896754145504,-0.0006539668339379845,596,95,15.939597315436242,26,7.6923076923076925,228342.0,-0.07207016334199857,0.7760505518223254,15.318688633716093,27069.0,-0.00910218569045105,0.977009841278761,17.61793934020466,3883.0,-0.1127207044696739,0.6368126679825127,14.627865052794231
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.5atr__tp3atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.5,3.0,6.0,72,255411,255411,100.0,38759,216652,0,15.175149073454158,-0.066062405113171,0.01394317215569127,1.2441257219492217,0.800852733879722,15.003660766372631,84.80879836812039,0.1875408655069672,3.938471718132735,0.007672666448320144,1.7641740716337977,0.29402901193896597,-33.290438643784334,156.6896754145504,-0.00066062405113171,596,97,16.2751677852349,26,7.6923076923076925,228342.0,-0.07274898129802532,0.7753444239068104,14.930236224610452,27069.0,-0.009657433403761424,0.9757584327566161,17.24112453359932,3883.0,-0.11198594078839684,0.6408017554543254,14.344578933814061
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.75,1.0,1.3333333333333333,12,203497,203497,100.0,83226,120271,0,40.89790021474518,-0.11717924183738329,-0.03719411948517734,0.8452866951681959,0.6743931386916935,40.74114114704393,58.91339921473043,0.345459638225625,1.6334835402978913,0.008137521958865591,0.679259402992258,0.5094445522441935,-49.88566196567648,52.17655847151678,-0.001171792418373833,595,43,7.226890756302522,25,0.0,181784.0,-0.11641718422461184,0.6660691431573313,40.55197377106896,21713.0,-0.12355928517916173,0.7278971047910924,43.794040436604796,2853.0,-0.17078492488272637,0.5295328388729286,35.40133193130038
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.75,1.0,1.3333333333333333,36,203497,203497,100.0,83244,120253,0,40.90674555398851,-0.11726317189360594,-0.037278083126856765,0.8487538521358786,0.67502334419242,40.89790021474518,59.0849005145039,0.017199270750920162,1.6542602593650029,0.008137521958865591,0.679259402992258,0.5094445522441935,-49.88566196567648,52.17655847151678,-0.0011726317189360595,595,46,7.73109243697479,25,0.0,181784.0,-0.11651814890810719,0.6666398953501219,40.56077542578005,21713.0,-0.12350059916740128,0.7288791312545132,43.80325150831299,2853.0,-0.17003398621466467,0.5368520104765633,35.50648440238346
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.75,1.0,1.3333333333333333,72,203497,203497,100.0,83247,120250,0,40.90821977719573,-0.11730708728922704,-0.03732201609566539,0.8505782876118234,0.6749990215124212,40.90625414625277,59.09128881506853,0.0024570386787028803,1.6568696344417855,0.008137521958865591,0.679259402992258,0.5094445522441935,-49.88566196567648,52.17655847151678,-0.0011730708728922704,595,46,7.73109243697479,25,0.0,181784.0,-0.11653964302512228,0.6666709160314149,40.56297583945781,21713.0,-0.12373222836167376,0.728490511175672,43.79864597245889,2853.0,-0.17340856779453015,0.5315210247851475,35.50648440238346
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.75,1.5,2.0,12,241583,241583,100.0,79807,161776,0,33.0350231597422,-0.09656383188464249,-0.016570460068669923,0.9583742282522655,0.739090008421508,32.07593249525008,66.41816684120985,1.505900663540067,2.2698906793938316,0.007799044346190747,0.9185533594771415,0.4592766797385707,-49.88566196567648,78.30483770727518,-0.0009656383188464248,595,64,10.756302521008404,26,3.8461538461538463,215703.0,-0.09884570132531587,0.7257273864244197,32.6852199552162,25880.0,-0.07754504966047039,0.8280786629292689,35.95054095826893,3618.0,-0.17038185505620354,0.529901155006716,28.634604754007736
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.75,1.5,2.0,36,241583,241583,100.0,79340,162243,0,32.84171485576386,-0.09670430839723874,-0.016710992794356533,0.9676168596034783,0.7413280914185226,32.78831705873343,67.13551864162626,0.07616429964028926,2.3714955108596216,0.007799044346190747,0.9185533594771415,0.4592766797385707,-49.88566196567648,78.30483770727518,-0.0009670430839723874,595,73,12.26890756302521,26,3.8461538461538463,215703.0,-0.09907858487605557,0.7277685647592269,32.493289384014126,25880.0,-0.07691533779019835,0.8314585714037659,35.745749613601234,3618.0,-0.17133645813453544,0.5363003101780417,28.35820895522388
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.75,1.5,2.0,72,241583,241583,100.0,79306,162277,0,32.827641017786846,-0.09679958477055456,-0.01680630729347199,0.9697956741493606,0.7413107805627325,32.81770654392072,67.16863355451336,0.013659901565921444,2.3839632755616083,0.007799044346190747,0.9185533594771415,0.4592766797385707,-49.88566196567648,78.30483770727518,-0.0009679958477055457,595,69,11.596638655462185,26,3.8461538461538463,215703.0,-0.09912093830830554,0.7278842696453317,32.483090174916434,25880.0,-0.07745171297173387,0.8305125349513534,35.69938176197836,3618.0,-0.17381523999567747,0.5334188555109683,28.35820895522388
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.75,2.0,2.6666666666666665,12,251282,251282,100.0,70798,180484,0,28.174720035657153,-0.08909279531187021,-0.009096433885424384,1.0911960587654557,0.7688183987736218,25.133515333370475,70.81207567593381,4.054408990695713,2.914725288719447,0.007720216103121868,1.1911876909046164,0.4466953840892311,-49.88566196567648,104.43311694303354,-0.0008909279531187021,596,79,13.25503355704698,26,3.8461538461538463,224537.0,-0.09255735775833762,0.753395033572632,27.895625219896942,26745.0,-0.06000614517006945,0.8722691513807703,30.51785380444943,3811.0,-0.15114735867179066,0.5848574341210488,25.819994752033587
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.75,2.0,2.6666666666666665,36,251282,251282,100.0,68534,182748,0,27.273740259946994,-0.08957672590022996,-0.00958055812347937,1.1148600543030054,0.7731220597913981,27.027005515715413,72.65820870575688,0.3147857785277099,3.238103007776124,0.007720216103121868,1.1911876909046164,0.4466953840892311,-49.88566196567648,104.43311694303354,-0.0008957672590022995,596,85,14.261744966442953,26,3.8461538461538463,224537.0,-0.09313976643403647,0.7577229240150997,27.00134053630359,26745.0,-0.05966330536034192,0.8762274683094068,29.560665544961672,3811.0,-0.14705727215637457,0.6080988778552012,24.90160062975597
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.75,2.0,2.6666666666666665,72,251282,251282,100.0,68358,182924,0,27.203699429326416,-0.08951525568620615,-0.009519063311530858,1.1188223519532863,0.7738088402650538,27.161117787983223,72.7879434261109,0.05093878590587467,3.2850860785889955,0.007720216103121868,1.1911876909046164,0.4466953840892311,-49.88566196567648,104.43311694303354,-0.0008951525568620615,596,86,14.429530201342283,26,3.8461538461538463,224537.0,-0.09310840693975574,0.7583597167522989,26.933645679776607,26745.0,-0.05934904132770027,0.8772090435862491,29.4709291456347,3811.0,-0.15026268326358347,0.6031746993618325,24.822881133560745
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,2.0,0.75,3.0,4.0,12,255411,255411,100.0,61698,193713,0,24.15635974958009,-0.07790493123555951,0.0020959071272914896,1.3467599888581832,0.8050095796110657,14.431250024470362,74.27244715380309,11.29630282172655,3.882440458711645,0.007672666448320144,1.7641740716337977,0.4410435179084494,-49.88566196567648,156.6896754145504,-0.0007790493123555951,596,99,16.610738255033556,26,3.8461538461538463,228342.0,-0.08506606081314098,0.781492458247506,23.900990619334156,27069.0,-0.017496838952721916,0.9639837480078722,26.310539731796517,3883.0,-0.13693883200871976,0.6282962581531828,23.590007725985064
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,2.0,0.75,3.0,4.0,36,255411,255411,100.0,53418,201993,0,20.914525999271763,-0.07928529394752071,0.0007149920492991323,1.4011280251291676,0.8125336105869247,19.272858255909103,78.8709178539687,1.8562238901221952,5.100261930770405,0.007672666448320144,1.7641740716337977,0.4410435179084494,-49.88566196567648,156.6896754145504,-0.0007928529394752071,596,99,16.610738255033556,26,7.6923076923076925,228342.0,-0.08515963265192328,0.7932141119188052,20.689579665589335,27069.0,-0.029731995028435532,0.9424481318267157,22.81207285086261,3883.0,-0.1195198408728845,0.6934933370360888,20.937419520988925
bear_body20_range22_vol20_cp20__all__slip2bps__sl0.75atr__tp3atr__h72,bear_body20_range22_vol20_cp20,all,2.0,0.75,3.0,4.0,72,255411,255411,100.0,51856,203555,0,20.302962675844032,-0.08078895829771617,-0.0007892740073189967,1.412932790207539,0.8111210849111299,19.99013354945558,79.6492711746949,0.3605952758495131,5.410992478789089,0.007672666448320144,1.7641740716337977,0.4410435179084494,-49.88566196567648,156.6896754145504,-0.0008078895829771617,596,98,16.44295302013423,26,7.6923076923076925,228342.0,-0.08669211836438806,0.7918293232285197,20.079967767646774,27069.0,-0.030992535232807285,0.9407289217553862,22.18404817318704,3883.0,-0.12246058265655736,0.6909586861890146,20.37084728302859
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp1atr__h12,bear_body20_range22_vol20_cp20,all,2.0,1.0,1.0,1.0,12,203497,203497,100.0,96782,106715,0,47.55942348044443,-0.12620943133270107,-0.046227922501701685,0.9792878803151028,0.6899957013485548,47.26556165447157,51.93786640589296,0.7965719396354737,1.936308643370664,0.008137521958865591,0.679259402992258,0.6792594029922581,-47.8385031097791,52.17655847151678,-0.0012620943133270107,595,49,8.235294117647058,25,0.0,181784.0,-0.12487665703999032,0.6828960449258502,47.282489107952294,21713.0,-0.1373675873694581,0.7351295172430257,49.87795329986644,2853.0,-0.19128381655667634,0.5387428432190814,41.1496670171749
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp1atr__h36,bear_body20_range22_vol20_cp20,all,2.0,1.0,1.0,1.0,36,203497,203497,100.0,96967,106530,0,47.65033391155644,-0.1263783085813561,-0.04639686732828745,0.9851473204689241,0.6912906312388862,47.62920337891959,52.31969021656339,0.05110640451701991,1.9905502292417088,0.008137521958865591,0.679259402992258,0.6792594029922581,-49.52071770502664,52.17655847151678,-0.001263783085813561,595,50,8.403361344537815,25,0.0,181784.0,-0.12508179819684112,0.6840435142803579,47.36885534480482,21713.0,-0.13723285856241138,0.7372750898007452,50.00690830378115,2853.0,-0.1918758201330821,0.5441241384461916,41.32492113564668
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp1atr__h72,bear_body20_range22_vol20_cp20,all,2.0,1.0,1.0,1.0,72,203497,203497,100.0,96970,106527,0,47.651808134763655,-0.12652370375031172,-0.04654232067858321,0.9865192054878202,0.6911571611266162,47.64935109608495,52.34180356467172,0.008845339243330369,1.9985896597984245,0.008137521958865591,0.679259402992258,0.6792594029922581,-51.643302613166206,52.17655847151678,-0.0012652370375031172,595,51,8.571428571428571,25,0.0,181784.0,-0.1250789188671702,0.6841831662911648,47.37215596532148,21713.0,-0.1386196267087692,0.735311783142952,49.993091696218855,2853.0,-0.19175767402876334,0.5442901112678961,41.32492113564668
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp1.5atr__h12,bear_body20_range22_vol20_cp20,all,2.0,1.0,1.5,1.5,12,241583,241583,100.0,94370,147213,0,39.06317911442444,-0.10565415572532277,-0.025664421493920276,1.0949612306091072,0.7514238740074329,37.512573318486815,59.678868132277515,2.8085585492356664,2.7519072120140904,0.007799044346190747,0.9185533594771415,0.6123689063180952,-47.8385031097791,78.30483770727518,-0.0010565415572532278,595,74,12.436974789915967,26,3.8461538461538463,215703.0,-0.10798467282090295,0.7389028897208135,38.757921772066226,25880.0,-0.08622990807973002,0.8343414207903167,41.607418856259656,3618.0,-0.18213418255276018,0.5592395698975218,34.9640685461581
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp1.5atr__h36,bear_body20_range22_vol20_cp20,all,2.0,1.0,1.5,1.5,36,241583,241583,100.0,94100,147483,0,38.95141628343054,-0.10583672769259694,-0.025847066519204764,1.110124906172963,0.7553542766172747,38.847104307836226,60.968280052818294,0.18461563934548375,2.9594466498056566,0.007799044346190747,0.9185533594771415,0.6123689063180952,-49.52071770502664,78.30483770727518,-0.0010583672769259695,595,74,12.436974789915967,26,3.8461538461538463,215703.0,-0.10836729267447506,0.7425239562209675,38.64851207447277,25880.0,-0.0847451334775264,0.8402156790122544,41.476043276661514,3618.0,-0.18378757675219495,0.5670843906637767,34.90878938640133
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp1.5atr__h72,bear_body20_range22_vol20_cp20,all,2.0,1.0,1.5,1.5,72,241583,241583,100.0,94076,147507,0,38.941481809564415,-0.10581993466447216,-0.025830266771180735,1.1131332622679213,0.7558108017658938,38.92285467106543,61.04071892475878,0.03642640417579051,2.99008622295443,0.007799044346190747,0.9185533594771415,0.6123689063180952,-51.643302613166206,78.30483770727518,-0.0010581993466447217,595,74,12.436974789915967,26,3.8461538461538463,215703.0,-0.10838017654587742,0.7428671080154443,38.63831286537508,25880.0,-0.08448099128948218,0.8412551070606444,41.46831530139104,3618.0,-0.1834789873965142,0.5691782268436562,34.88114980652294
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,2.0,1.0,2.0,2.0,12,251282,251282,100.0,84837,166445,0,33.76167015544289,-0.09852600166777921,-0.018533415033792654,1.2368739226687062,0.7791086417767713,29.36621007473675,64.16814574860116,6.465644176662076,3.5349368438646622,0.007720216103121868,1.1911876909046164,0.5955938454523081,-47.8385031097791,104.43311694303354,-0.0009852600166777921,596,85,14.261744966442953,26,3.8461538461538463,224537.0,-0.10226568260101747,0.7644320381926442,33.51919728151708,26745.0,-0.06712960093094851,0.8770666851382678,35.79734529818658,3811.0,-0.16218847110644258,0.6113620627188291,31.671477302545263
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp2atr__h36,bear_body20_range22_vol20_cp20,all,2.0,1.0,2.0,2.0,36,251282,251282,100.0,82451,168831,0,32.81213934941619,-0.09869652820634488,-0.01870400981026892,1.2707160400124982,0.7867871406902233,32.3891086508385,66.99684020343678,0.6140511457247236,4.093042876131199,0.007720216103121868,1.1911876909046164,0.5955938454523081,-49.52071770502664,104.43311694303354,-0.0009869652820634488,596,88,14.76510067114094,26,3.8461538461538463,224537.0,-0.1027161304049781,0.772022480259769,32.57102392924106,26745.0,-0.06495005526282183,0.8853617940077843,34.8364180220602,3811.0,-0.16266165208145977,0.6278815788226451,30.67436368407242
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,2.0,1.0,2.0,2.0,72,251282,251282,100.0,82193,169089,0,32.70946585907467,-0.09851702953514582,-0.018524439310870115,1.2770057602776737,0.7881105338710169,32.635445435805195,67.2535239292906,0.1110306349042112,4.189965855095073,0.007720216103121868,1.1911876909046164,0.5955938454523081,-51.643302613166206,104.43311694303354,-0.0009851702953514582,596,88,14.76510067114094,26,3.8461538461538463,224537.0,-0.10263159021592304,0.7731509100553021,32.46680947906136,26745.0,-0.06397333495374018,0.8877823268789442,34.74668162273322,3811.0,-0.16266893779865332,0.6299703646707646,30.543164523747045
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,2.0,1.0,3.0,3.0,12,255411,255411,100.0,74950,180461,0,29.34485985333443,-0.08691642455781452,-0.006919192234708416,1.5134217174209827,0.8130540558574919,16.71071332088281,67.67210496024056,15.617181718876635,4.665742665742666,0.007672666448320144,1.7641740716337977,0.588058023877932,-47.8385031097791,156.6896754145504,-0.0008691642455781452,596,96,16.10738255033557,26,7.6923076923076925,228342.0,-0.0956425460879153,0.7888244016721577,29.106340489266103,27069.0,-0.013306758798966214,0.9765042399154537,31.356902730060217,3883.0,-0.14616080761948053,0.6552804268612201,29.04970383723925
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,2.0,1.0,3.0,3.0,36,255411,255411,100.0,65536,189875,0,25.659035828527355,-0.08821173467964086,-0.00821502068791596,1.584844692607314,0.8244760947867688,23.25232664215715,73.82610772441281,2.92156563343004,6.440924627365305,0.007672666448320144,1.7641740716337977,0.588058023877932,-49.52071770502664,156.6896754145504,-0.0008821173467964086,596,106,17.78523489932886,26,11.538461538461538,228342.0,-0.09549583001869767,0.8048637193667463,25.441662068301056,27069.0,-0.02676635812672328,0.9563897280263524,27.492703830950532,3883.0,-0.12621878090059635,0.7240302375924307,26.319855781612155
bear_body20_range22_vol20_cp20__all__slip2bps__sl1atr__tp3atr__h72,bear_body20_range22_vol20_cp20,all,2.0,1.0,3.0,3.0,72,255411,255411,100.0,63487,191924,0,24.85679943307062,-0.08955088580723385,-0.00955470769030992,1.6042011801285503,0.8248600186066166,24.37130742215488,75.02613434816826,0.6025582296768738,6.947093116584642,0.007672666448320144,1.7641740716337977,0.588058023877932,-51.643302613166206,156.6896754145504,-0.0008955088580723385,596,102,17.114093959731544,26,11.538461538461538,228342.0,-0.09707820121208299,0.8049873988655046,24.632349721032487,27069.0,-0.026053813356309075,0.958329733798542,26.750157006169417,3883.0,-0.1257490739765459,0.729424992195956,25.624517125933554
