period,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,12,232697,232697,100.0,81892,150805,0,35.19254653046666,-0.07257445585858659,0.00742851554763248,0.9897676126610547,0.8254008249120156,30.692273643407518,62.93291275779232,6.374813598800157,3.5331310674396317,0.005945775153540963,1.1507053819295983,0.5753526909647991,-14.543797041632676,27.76465375087765,-0.0007257445585858659
2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,12,29075,29075,100.0,10705,18370,0,36.81857265692175,-0.039906199064709304,0.040109844873240055,2.53638563593945,0.9250356923550995,32.02751504729149,60.94582975064489,7.026655202063628,3.729183147033534,0.011900953783362513,1.5664651158176688,0.7832325579088344,-47.817618334067866,137.83273686792435,-0.00039906199064709304
2026,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,12,3989,3989,100.0,1353,2636,0,33.91827525695663,-0.11461551713651136,-0.03462936888406497,1.026317832569181,0.7040186350063299,27.65104036099273,63.449486086738524,8.899473552268738,3.9917272499373277,0.011123783164231387,1.0631397980143853,0.5315698990071926,-19.557354455445548,28.886047278824524,-0.0011461551713651136
ALL,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,36,265761,265761,100.0,90995,174766,0,34.239410598244284,-0.07043818104236856,0.009565645215717749,1.2884519867168835,0.8415996759631182,33.811582587362324,65.56417232024262,0.6242450923950467,4.121624316585202,0.006675008911002388,1.194876329316754,0.597438164658377,-49.500505949757596,137.83273686792435,-0.0007043818104236855
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,36,236686,236686,100.0,80604,156082,0,34.055246191156215,-0.07446027278796492,0.005541943989630933,1.026353555465611,0.8274004740655808,33.644998014246724,65.76223350768528,0.5927684780679888,4.090039123564554,0.006033042984991258,1.1492295907368884,0.5746147953684441,-27.752095049504966,46.37463156879631,-0.0007446027278796493
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,36,232697,232697,100.0,79285,153412,0,34.072205486104245,-0.07378421822485488,0.006218269082778234,1.0248991616489282,0.8291301676455908,33.66910617670189,65.74945100280623,0.5814428204918843,4.077641740116976,0.005945775153540963,1.1507053819295983,0.5753526909647991,-14.543797041632676,46.37463156879631,-0.0007378421822485489
2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,36,29075,29075,100.0,10391,18684,0,35.73860705073087,-0.03769621003985005,0.04232071824744891,2.568622667566712,0.9318071890172211,35.167669819432504,63.951848667239894,0.880481513327601,4.378744625967326,0.011900953783362513,1.5664651158176688,0.7832325579088344,-49.500505949757596,137.83273686792435,-0.0003769621003985005
2026,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,36,3989,3989,100.0,1319,2670,0,33.06593131110554,-0.11389769286117066,-0.033911257364116265,1.1071816374267318,0.7204676020520839,32.2386563048383,66.50789671596891,1.2534469791927803,4.813236400100275,0.011123783164231387,1.0631397980143853,0.5315698990071926,-27.752095049504966,28.886047278824524,-0.0011389769286117065
ALL,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,72,265761,265761,100.0,90720,175041,0,34.13593416641268,-0.07027625321603954,0.009727637839096075,1.2945623968570863,0.8426903094524436,34.059549745824256,65.82907198573153,0.11137826844420362,4.219990894073999,0.006675008911002388,1.194876329316754,0.597438164658377,-51.62394006170119,137.83273686792435,-0.0007027625321603955
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,72,236686,236686,100.0,80368,156318,0,33.95553602663444,-0.07437347989664028,0.005628771612004505,1.0320563675082093,0.8283503111947567,33.89089341997414,66.0127764210811,0.09633015894476227,4.180842973390906,0.006033042984991258,1.1492295907368884,0.5746147953684441,-28.464681188118824,46.37463156879631,-0.0007437347989664028
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,72,232697,232697,100.0,79058,153639,0,33.97465373425528,-0.07366888523395355,0.006333648225336575,1.0304967754843934,0.8301237745521988,33.91277068462421,65.99569397112984,0.09153534424595075,4.1659196293892915,0.005945775153540963,1.1507053819295983,0.5753526909647991,-14.543797041632676,46.37463156879631,-0.0007366888523395355
2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,72,29075,29075,100.0,10352,18723,0,35.604471195184864,-0.036922643787848146,0.04309459404977176,2.5780777927578273,0.9336213934239679,35.43250214961307,64.33361994840928,0.23387790197764402,4.538675838349097,0.011900953783362513,1.5664651158176688,0.7832325579088344,-51.62394006170119,137.83273686792435,-0.00036922643787848147
2026,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp2atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,2.0,2.0,72,3989,3989,100.0,1310,2679,0,32.84031085485084,-0.11547577727022157,-0.03548997325952532,1.1185121981159896,0.7192897040879549,32.61469039859614,67.00927550764602,0.37603409375783403,5.051391326146904,0.011123783164231387,1.0631397980143853,0.5315698990071926,-28.464681188118824,28.886047278824524,-0.0011547577727022158
ALL,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,12,270421,270421,100.0,83418,187003,0,30.847456373580457,-0.05407720786236983,0.02593316540379168,1.5522142918706463,0.8789208167787831,17.863257661202347,66.35727254909936,15.779469789698286,4.736292669578177,0.006627771821140602,1.768110896134001,0.5893702987113338,-47.817618334067866,206.78910530188654,-0.0005407720786236983
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,12,240975,240975,100.0,73885,167090,0,30.660856935366738,-0.06232285191973421,0.017684221768973385,1.147176305089735,0.8562615470249545,17.664902998236332,66.57495590828924,15.760141093474427,4.719572569768649,0.005997599961130274,1.7000638235996712,0.5666879411998905,-19.557354455445548,43.36907091823678,-0.0006232285191973421
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,12,236902,236902,100.0,72620,164282,0,30.65402571527467,-0.061837276871579014,0.018169991124870943,1.1460424217018679,0.8576043395344145,17.699301821006156,66.59378139483837,15.706916784155473,4.714434660745794,0.005911766700034529,1.7023053194320577,0.5674351064773524,-14.543797041632676,32.06839755483779,-0.0006183727687157902
2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,12,29446,29446,100.0,9533,19913,0,32.374516063302316,0.013402044896014369,0.09343942066427999,3.369253901195756,1.024219609134298,19.486517693404874,64.57583372953881,15.937648577056308,4.873123684031787,0.011784861543547357,2.3249825698404516,0.7749941899468167,-47.817618334067866,206.78910530188654,0.0001340204489601437
2026,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h12,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,12,4073,4073,100.0,1265,2808,0,31.05818806776332,-0.09056584235873809,-0.01057007038689286,1.2109676395053397,0.7702021308670753,15.664129634176282,65.47999017922906,18.855880186594646,5.018413945494721,0.01099000634956725,1.5696894445955074,0.5232298148651684,-19.557354455445548,43.36907091823678,-0.0009056584235873809
ALL,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,36,270421,270421,100.0,72645,197776,0,26.863668132282626,-0.056900742497084905,0.023108500903276423,1.6229874517443286,0.8824116029031714,24.449284633959643,72.64006863372298,2.9106467323173866,6.521409210083537,0.006627771821140602,1.768110896134001,0.5893702987113338,-49.500505949757596,206.78910530188654,-0.000569007424970849
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,36,240975,240975,100.0,64295,176680,0,26.681190994916488,-0.064227898112247,0.015778413253054232,1.2337338481211395,0.8632825073367527,24.29380641145347,72.8361863263824,2.870007262164125,6.500309160701318,0.005997599961130274,1.7000638235996712,0.5666879411998905,-27.752095049504966,43.36907091823678,-0.00064227898112247
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,36,236902,236902,100.0,63149,173753,0,26.65617006188213,-0.06404677762640489,0.01595960621608155,1.2322429245043984,0.8638710423585516,24.275860904509035,72.86261829786156,2.8615207976293995,6.489067209225756,0.005911766700034529,1.7023053194320577,0.5674351064773524,-14.543797041632676,32.06839755483779,-0.0006404677762640488
2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,36,29446,29446,100.0,8350,21096,0,28.35699246077566,0.0030619459619141264,0.08309518403552844,3.424931246404663,1.00510847497759,25.72165998777423,71.03511512599334,3.2432248862324258,6.694084086123752,0.011784861543547357,2.3249825698404516,0.7749941899468167,-49.500505949757596,206.78910530188654,3.061945961914126e-05
2026,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,36,4073,4073,100.0,1146,2927,0,28.136508715934198,-0.07476259129588739,0.005239504505914978,1.3175094381369914,0.8257440232604519,25.33758900073656,71.29879695556102,3.3636140437024307,7.154186103609133,0.01099000634956725,1.5696894445955074,0.5232298148651684,-27.752095049504966,43.36907091823678,-0.0007476259129588739
ALL,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,72,270421,270421,100.0,70423,199998,0,26.04198638419353,-0.05832979163004708,0.02167887992192167,1.6405722009306263,0.8815523870935665,25.557186756945647,73.84966404236357,0.5931492006907748,7.0254159255383275,0.006627771821140602,1.768110896134001,0.5893702987113338,-51.62394006170119,206.78910530188654,-0.0005832979163004708
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,72,240975,240975,100.0,62338,178637,0,25.869073555348066,-0.06566796986321069,0.014337765242886465,1.2529147484641352,0.8625990918059794,25.396410416018263,74.03382093578172,0.5697686482000207,6.991700383857246,0.005997599961130274,1.7000638235996712,0.5666879411998905,-28.464681188118824,43.36907091823678,-0.0006566796986321069
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,72,236902,236902,100.0,61226,175676,0,25.84444200555504,-0.06548935515678025,0.014516451423789259,1.2511023588317272,0.86317047829034,25.376315944989912,74.06058201281542,0.5631020421946628,6.977872706857688,0.005911766700034529,1.7023053194320577,0.5674351064773524,-14.543797041632676,32.06839755483779,-0.0006548935515678025
2025Q4,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,72,29446,29446,100.0,8085,21361,0,27.457040005433676,0.0017231017930527865,0.0817558041146986,3.444829798734898,1.0028187521952114,26.872919921211707,72.34259322149018,0.784486857298105,7.301331250424506,0.011784861543547357,2.3249825698404516,0.7749941899468167,-51.62394006170119,206.78910530188654,1.7231017930527866e-05
2026,bear_range25_body08_vol15_cp20__all__slip0bps__sl1atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,0.0,1.0,3.0,3.0,72,4073,4073,100.0,1112,2961,0,27.301743186840167,-0.07605691687592425,0.003944660988471135,1.3541228361670836,0.8262639972721478,26.565185367051313,72.47728946722317,0.9575251657255094,7.7959734839184875,0.01099000634956725,1.5696894445955074,0.5232298148651684,-28.464681188118824,43.36907091823678,-0.0007605691687592426
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,12,214103,214103,100.0,71500,142603,0,33.39514159072969,-0.0889086423083596,-0.008912207191236098,0.7073607095031793,0.6916251118839193,33.33208782688706,66.56889441063414,0.09901776247880692,1.3657445248315063,0.007074035803270203,0.683907287874312,0.34195364393715605,-33.2870813971212,68.86947348661351,-0.000889086423083596
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,12,190512,190512,100.0,62906,127606,0,33.01944234483917,-0.09059259836218961,-0.010596837097028427,0.5693566756439136,0.6763454830003041,32.95855379188713,66.94328966154363,0.09815654656924498,1.361079617031998,0.0063673854179828,0.6560053567005828,0.3280026783502914,-24.30355592711663,14.40157548186406,-0.0009059259836218961
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,12,187612,187612,100.0,62086,125526,0,33.09276592115643,-0.09000019134880269,-0.010004193026013101,0.5654831520183786,0.678258613499022,33.03466729207087,66.86992303264184,0.09540967528729506,1.358489862055732,0.006264139381157027,0.6562358485916867,0.32811792429584336,-11.70133139287057,13.84093478196064,-0.0009000019134880269
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,12,23591,23591,100.0,8594,14997,0,36.42914670849053,-0.0753096496532256,0.004692227237669325,1.3867272795260148,0.7885839132723181,36.34860751981688,63.54541986350727,0.10597261667585095,1.4034165571616295,0.01278067724288166,0.9092327387568312,0.45461636937841593,-33.2870813971212,68.86947348661351,-0.000753096496532256
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,12,2900,2900,100.0,820,2080,0,28.27586206896552,-0.12891765511927478,-0.04893723001127923,0.7791394961169192,0.5575142491197124,28.034482758620687,71.6896551724138,0.27586206896551724,1.5286206896551724,0.013046763163140379,0.6410939619854754,0.3205469809927377,-24.30355592711663,14.40157548186406,-0.0012891765511927479
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,36,214103,214103,100.0,71469,142634,0,33.38066257829176,-0.08893168645873246,-0.008935260562957658,0.708118390637775,0.6917976186638775,33.37692605895293,66.61840329187353,0.004670649173528629,1.371475411367426,0.007074035803270203,0.683907287874312,0.34195364393715605,-33.2870813971212,68.86947348661351,-0.0008893168645873247
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,36,190512,190512,100.0,62883,127629,0,33.00736961451247,-0.0905913901188858,-0.010595628370233883,0.5703155365935118,0.6766126074987284,33.003695305282605,66.99158058285043,0.00472411186696901,1.3665858318636097,0.0063673854179828,0.6560053567005828,0.3280026783502914,-24.30355592711663,14.40157548186406,-0.000905913901188858
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,36,187612,187612,100.0,62065,125547,0,33.081572607295904,-0.08999363301841606,-0.009997632071244576,0.5664536423820488,0.6785384329637829,33.07837451762147,66.91736136281261,0.004264119565912629,1.3638466622604097,0.006264139381157027,0.6562358485916867,0.32811792429584336,-11.70133139287057,13.84093478196064,-0.0008999363301841607
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,36,23591,23591,100.0,8586,15005,0,36.39523547115425,-0.07552854696896386,0.004473242327967201,1.3870569542831528,0.7881514985529987,36.390996566487225,63.60476452884575,0.004238904667034039,1.41096180746895,0.01278067724288166,0.9092327387568312,0.45461636937841593,-33.2870813971212,68.86947348661351,-0.0007552854696896386
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,36,2900,2900,100.0,818,2082,0,28.206896551724135,-0.1292625643027905,-0.04928227721367595,0.7795847050843415,0.5571069877350976,28.172413793103445,71.79310344827586,0.034482758620689655,1.543793103448276,0.013046763163140379,0.6410939619854754,0.3205469809927377,-24.30355592711663,14.40157548186406,-0.0012926256430279052
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,72,214103,214103,100.0,71468,142635,0,33.3801955133744,-0.08891694763603734,-0.008920515842374294,0.7081820060414887,0.6918604554080997,33.3792613835397,66.6198044866256,0.0009341298347057257,1.3721946913401493,0.007074035803270203,0.683907287874312,0.34195364393715605,-33.2870813971212,68.86947348661351,-0.0008891694763603734
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,72,190512,190512,100.0,62882,127630,0,33.006844713193914,-0.09057510724912586,-0.010579338984719749,0.5704042219431396,0.6766850141016099,33.006319811875365,66.99315528680609,0.0005249013185521121,1.3672052154195011,0.0063673854179828,0.6560053567005828,0.3280026783502914,-24.30355592711663,14.40157548186406,-0.0009057510724912587
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,72,187612,187612,100.0,62064,125548,0,33.08103959235017,-0.08997871056114554,-0.009982703642602564,0.5665432943801847,0.678606161656342,33.08103959235017,66.91896040764983,0.0,1.3642837345159158,0.006264139381157027,0.6562358485916867,0.32811792429584336,-11.70133139287057,13.84093478196064,-0.0008997871056114553
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,72,23591,23591,100.0,8586,15005,0,36.39523547115425,-0.07552627728680576,0.004475512918361453,1.3870573523329515,0.7881578647388086,36.390996566487225,63.60476452884575,0.004238904667034039,1.4124878131490823,0.01278067724288166,0.9092327387568312,0.45461636937841593,-33.2870813971212,68.86947348661351,-0.0007552627728680577
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.0,2.0,72,2900,2900,100.0,818,2082,0,28.206896551724135,-0.12915827118890771,-0.049177942365854016,0.7796369907720547,0.557464327786451,28.172413793103445,71.79310344827586,0.034482758620689655,1.5562068965517242,0.013046763163140379,0.6410939619854754,0.3205469809927377,-24.30355592711663,14.40157548186406,-0.001291582711889077
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,12,255059,255059,100.0,67736,187323,0,26.556992695807637,-0.0692065021949482,0.01079781693182455,0.831561826298025,0.7620500092883864,26.054755958425307,73.28226018293806,0.6629838586366291,1.8207904837704219,0.006748389600114487,0.9224855639594061,0.3074951879864687,-33.2870813971212,103.34421022992026,-0.000692065021949482
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,12,226979,226979,100.0,59500,167479,0,26.213878816983073,-0.07294877458351341,0.007054047035300711,0.652465747974613,0.7425411574469473,25.721322236858917,73.6270756325475,0.6516021305935792,1.812022257565678,0.006090065932436909,0.8873035345416529,0.29576784484721774,-24.30355592711663,21.64236322279611,-0.0007294877458351341
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,12,223211,223211,100.0,58662,164549,0,26.28096285577324,-0.07197976957393101,0.008023439801989768,0.6502324421802633,0.7459422522201243,25.796219720354287,73.55954679652883,0.6442334831168715,1.8081411758381083,0.00599970521513307,0.888296998581478,0.29609899952715946,-11.70133139287057,20.801402172940946,-0.0007197976957393101
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,12,28080,28080,100.0,8236,19844,0,29.33048433048433,-0.03895660032585468,0.04105982360358682,1.6848958786109285,0.8891690326886013,28.749999999999996,70.49501424501425,0.754985754985755,1.8916666666666666,0.012069815802599856,1.2068723821649672,0.4022907940549895,-33.2870813971212,103.34421022992026,-0.0003895660032585468
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,12,3768,3768,100.0,838,2930,0,22.23991507430998,-0.13035126322308177,-0.050371411787796756,0.7711712486995362,0.5419604355527377,21.284501061571127,77.62738853503186,1.0881104033970275,2.041932059447983,0.011442907246159642,0.8284521274839515,0.2761507091613169,-24.30355592711663,21.64236322279611,-0.0013035126322308178
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,36,255059,255059,100.0,67307,187752,0,26.388796317714725,-0.06939432099195514,0.01060992297723576,0.8348993010244555,0.762470303849709,26.366448547198885,73.60767508694067,0.02587636586044797,1.8612517103885768,0.006748389600114487,0.9224855639594061,0.3074951879864687,-33.2870813971212,103.34421022992026,-0.0006939432099195514
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,36,226979,226979,100.0,59114,167865,0,26.04381903171659,-0.07322696512523172,0.006775745172837412,0.6561162464318923,0.7427220923932546,26.02443397847378,73.95265641314836,0.022909608377867558,1.8507262786425176,0.006090065932436909,0.8873035345416529,0.29576784484721774,-24.30355592711663,21.64236322279611,-0.0007322696512523172
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,36,223211,223211,100.0,58288,164923,0,26.11340838937149,-0.07226283499556106,0.007740261108882478,0.653756492788256,0.746075664427347,26.09548812558521,73.88300755787125,0.02150431654353952,1.8460649340758295,0.00599970521513307,0.888296998581478,0.29609899952715946,-11.70133139287057,20.801402172940946,-0.0007226283499556106
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,36,28080,28080,100.0,8193,19887,0,29.17735042735043,-0.03841391740481178,0.04160272368466212,1.6884103072805885,0.8911791503484261,29.131054131054128,70.81908831908832,0.04985754985754986,1.9463319088319089,0.012069815802599856,1.2068723821649672,0.4022907940549895,-33.2870813971212,103.34421022992026,-0.0003841391740481178
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,36,3768,3768,100.0,826,2942,0,21.92144373673036,-0.13034067276162115,-0.050360817088456446,0.7812020223446082,0.5456432237499466,21.81528662420382,78.07855626326963,0.10615711252653928,2.1268577494692145,0.011442907246159642,0.8284521274839515,0.2761507091613169,-24.30355592711663,21.64236322279611,-0.0013034067276162114
ALL,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,72,255059,255059,100.0,67282,187777,0,26.378994663979704,-0.06941832033442068,0.0105859140311918,0.8353356559543111,0.7624651121848262,26.3750740024857,73.62022120372148,0.004704793792808723,1.8655448347245147,0.006748389600114487,0.9224855639594061,0.3074951879864687,-33.2870813971212,103.34421022992026,-0.0006941832033442068
EX_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,72,226979,226979,100.0,59098,167881,0,26.036769921446478,-0.07321864237373109,0.006784071254770824,0.656744397208804,0.7428276584740247,26.033685935703303,73.96234893976977,0.0039651245269386156,1.854501958330947,0.006090065932436909,0.8873035345416529,0.29576784484721774,-24.30355592711663,21.64236322279611,-0.0007321864237373109
PRE_2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,72,223211,223211,100.0,58272,164939,0,26.10624028385698,-0.07226272649646542,0.00774036965139511,0.6543638285316655,0.7461526655173331,26.10400025088369,73.8928637029537,0.0031360461625995133,1.8495190649206357,0.00599970521513307,0.888296998581478,0.29609899952715946,-11.70133139287057,20.801402172940946,-0.0007226272649646543
2025Q4,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,72,28080,28080,100.0,8184,19896,0,29.14529914529915,-0.03869918585576552,0.04131734108066675,1.6884020365935537,0.8904259462714172,29.134615384615387,70.85470085470085,0.010683760683760684,1.9548076923076922,0.012069815802599856,1.2068723821649672,0.4022907940549895,-33.2870813971212,103.34421022992026,-0.0003869918585576552
2026,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,72,3768,3768,100.0,826,2942,0,21.92144373673036,-0.12984574929526502,-0.04986569557349434,0.7829092717357093,0.5473684859102497,21.86836518046709,78.07855626326963,0.05307855626326964,2.1496815286624202,0.011442907246159642,0.8284521274839515,0.2761507091613169,-24.30355592711663,21.64236322279611,-0.00129845749295265
