rank,candidate_id,profile,trend_state,slippage_bps,stop_atr,target_atr,rr,max_hold_bars,eligible_events,trades,acceptance_rate_pct,wins,losses,flats,win_rate_pct,avg_net_return_pct,avg_gross_return_pct,std_net_return_pct,profit_factor,tp_exit_rate_pct,stop_exit_rate_pct,time_exit_rate_pct,avg_hold_bars,avg_gap_pct,avg_tp_distance_pct,avg_stop_distance_pct,min_net_return_pct,max_net_return_pct,mean_account_contribution_pct,eligible_symbols,positive_symbols,positive_symbol_pct,eligible_quarters,positive_quarter_pct,ex_q4_trades,ex_q4_avg_net_return_pct,ex_q4_profit_factor,ex_q4_win_rate_pct,q4_2025_trades,q4_2025_avg_net_return_pct,q4_2025_profit_factor,q4_2025_win_rate_pct,y2026_trades,y2026_avg_net_return_pct,y2026_profit_factor,y2026_win_rate_pct,robust_pass
48,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.75,2.0,2.6666666666666665,72,191754,191754,100.0,54003,137751,0,28.162645890046623,-0.06567032765627881,0.014335406506323822,1.119115437107424,0.8232622568091925,28.129791295096844,71.83057459036057,0.039634114542591026,3.103570199317876,0.00800152817863508,1.1483244622373778,0.4306216733390167,-27.007187327898443,104.4435672097012,-0.0006567032765627881,596,109,18.288590604026847,26,11.538461538461538,171109.0,-0.07100820249646755,0.8049004037897307,27.750147566755697,20645.0,-0.02142918326151652,0.950697532080557,31.58149673044321,2579.0,-0.10135796496414173,0.685106288691979,26.987204342768518,False
49,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,0.75,2.0,2.6666666666666665,36,191754,191754,100.0,54118,137636,0,28.222618563367647,-0.06575631557904986,0.014249384174620069,1.1174440693055836,0.8227474370504634,28.019232975583297,71.73357531003265,0.24719171438405454,3.0673727797073336,0.00800152817863508,1.1483244622373778,0.4306216733390167,-27.007187327898443,104.4435672097012,-0.0006575631557904986,596,111,18.624161073825505,26,11.538461538461538,171109.0,-0.07109101250222973,0.8043715983254273,27.808589846238362,20645.0,-0.021541510259195564,0.950339434979629,31.654153548074593,2579.0,-0.0998831759531741,0.6888132675309614,27.103528499418378,False
50,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp3atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.75,3.0,4.0,12,270420,270420,100.0,67124,203296,0,24.822128540788405,-0.06395731476461701,0.01604910487733401,1.3905054049172934,0.8366070625926528,15.051401523555949,73.66836772428074,11.280230752163302,3.9031099770727016,0.0066278250433498215,1.767939531088854,0.4419848827722136,-49.885624095681784,206.76842045984057,-0.0006395731476461701,596,105,17.61744966442953,26,7.6923076923076925,240974.0,-0.07113556289522514,0.8130233914173194,24.59974935055234,29446.0,-0.005213472985591728,0.9891678360351266,26.641988725123955,4073.0,-0.11201231132507286,0.6848928601456816,23.987232997790326,False
51,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp2atr__h12,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,2.0,2.6666666666666665,12,192255,192255,100.0,56139,136116,0,29.20028087696029,-0.06628110905239273,0.013724380699887259,1.133974836868156,0.8172842194719575,26.40867597721776,70.01690463186914,3.5744193909131106,2.782923721099581,0.007150875909092913,1.1447932921402004,0.429297484552576,-27.007187327898443,137.81894697322699,-0.0006628110905239274,595,101,16.974789915966387,26,7.6923076923076925,171186.0,-0.0716999221940967,0.7979717549475681,28.802588996763756,21069.0,-0.022253155828426664,0.9478330040193921,32.4315344819403,2568.0,-0.10114027822279505,0.670274547879448,27.49221183800623,False
52,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp3atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.75,3.0,4.0,36,270420,270420,100.0,58020,212400,0,21.455513645440426,-0.06630134239443598,0.013704139261268537,1.4435808938726202,0.8400510569398774,19.84690481473264,78.34035944086976,1.8127357443976038,5.11769839508912,0.0066278250433498215,1.767939531088854,0.4419848827722136,-49.885624095681784,206.76842045984057,-0.0006630134239443598,596,105,17.61744966442953,26,15.384615384615385,240974.0,-0.07249325320698556,0.8199894461982123,21.256235112501763,29446.0,-0.015629281124880594,0.969418732714057,23.086327514772805,4073.0,-0.09769172286930397,0.7408383544555946,21.384728701203045,False
53,bear_body20_range22_vol20_cp20__long_counter_trend__slip1bps__sl1atr__tp3atr__h72,bear_body20_range22_vol20_cp20,long_counter_trend,1.0,1.0,3.0,3.0,72,194869,194869,100.0,49855,145014,0,25.583853768429048,-0.06189804534333662,0.01810919833599776,1.6317770073050561,0.8719159424370997,25.146636971503934,74.32890813828777,0.5244548902082937,6.697781586604334,0.007944261998924803,1.7011567341257863,0.567052244708596,-31.811559701375636,156.70535081455185,-0.0006189804534333663,596,139,23.322147651006713,26,26.923076923076923,173998.0,-0.07262297652144978,0.8465904458059472,25.251439671720366,20871.0,0.027513893477483044,1.0486513678671427,28.35513391787648,2635.0,-0.041889759914190076,0.8930514727344784,28.95635673624288,False
54,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp2atr__h72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,2.0,2.6666666666666665,72,192255,192255,100.0,54318,137937,0,28.25310134976984,-0.06698046429865626,0.013024745599583568,1.1522148222776687,0.8194034940018088,28.221372656107775,71.73961665496346,0.03901068892876648,3.09745910379444,0.007150875909092913,1.1447932921402004,0.429297484552576,-27.007187327898443,137.81894697322699,-0.0006698046429865626,595,105,17.647058823529413,26,7.6923076923076925,171186.0,-0.0728160420973663,0.7993657428361334,27.8381409694718,21069.0,-0.019566290818663276,0.9550739288768796,31.624661825430728,2568.0,-0.09883889085957767,0.6863193170537981,26.674454828660437,False
55,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl0.75atr__tp2atr__h36,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,0.75,2.0,2.6666666666666665,36,192255,192255,100.0,54439,137816,0,28.316038594574916,-0.066995592686944,0.013009611157519063,1.1506293809628902,0.8190594149895247,28.116303867259628,71.63974929130582,0.24394684143455309,3.0611739616654963,0.007150875909092913,1.1447932921402004,0.429297484552576,-27.007187327898443,137.81894697322699,-0.00066995592686944,595,106,17.81512605042017,26,7.6923076923076925,171186.0,-0.07282478973205764,0.7990144629913152,27.89830944119262,21069.0,-0.01963326294348993,0.9548296638382032,31.71009540082586,2568.0,-0.09652373720601297,0.6924341609430998,26.830218068535828,False
56,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h12,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,12,255059,255059,100.0,67736,187323,0,26.556992695807637,-0.06920650219494817,0.010797816931824546,0.8315618262980247,0.762050009288387,26.054755958425307,73.28226018293806,0.6629838586366291,1.8207904837704219,0.006748389600114498,0.9224855639594066,0.3074951879864685,-33.2870813971212,103.34421022992026,-0.0006920650219494817,595,69,11.596638655462185,26,7.6923076923076925,226979.0,-0.07294877458351341,0.7425411574469473,26.213878816983073,28080.0,-0.03895660032585468,0.8891690326886013,29.33048433048433,3768.0,-0.13035126322308177,0.5419604355527377,22.23991507430998,False
57,bear_range25_body08_vol15_cp20__long_counter_trend__slip1bps__sl1atr__tp3atr__h72,bear_range25_body08_vol15_cp20,long_counter_trend,1.0,1.0,3.0,3.0,72,195542,195542,100.0,50233,145309,0,25.68911026787084,-0.06158985046067367,0.01841751654594471,1.687141186730884,0.8721142772772439,25.264137627721922,74.2259974839165,0.5098648883615796,6.649727424287366,0.007089662217827159,1.6948556483266082,0.5649518827755365,-31.811559701375636,206.76842045984057,-0.0006158985046067366,595,134,22.521008403361346,26,23.076923076923077,174214.0,-0.0730851810043017,0.8449305291674403,25.3555971391507,21328.0,0.03230772621447689,1.0571120242941248,28.413353338334584,2627.0,-0.03156228587532632,0.9169910622021172,29.006471259992388,False
58,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,72,255059,255059,100.0,67282,187777,0,26.378994663979704,-0.06941832033442064,0.010585914031191801,0.8353356559543109,0.7624651121848276,26.3750740024857,73.62022120372148,0.004704793792808723,1.8655448347245147,0.006748389600114498,0.9224855639594066,0.3074951879864685,-33.2870813971212,103.34421022992026,-0.0006941832033442064,595,68,11.428571428571429,26,7.6923076923076925,226979.0,-0.07321864237373109,0.7428276584740247,26.036769921446478,28080.0,-0.03869918585576552,0.8904259462714172,29.14529914529915,3768.0,-0.12984574929526502,0.5473684859102497,21.92144373673036,False
59,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.5atr__tp1.5atr__h36,bear_range25_body08_vol15_cp20,all,1.0,0.5,1.5,3.0,36,255059,255059,100.0,67307,187752,0,26.388796317714725,-0.0693943209919551,0.010609922977235757,0.8348993010244554,0.7624703038497103,26.366448547198885,73.60767508694067,0.02587636586044797,1.8612517103885768,0.006748389600114498,0.9224855639594066,0.3074951879864685,-33.2870813971212,103.34421022992026,-0.000693943209919551,595,69,11.596638655462185,26,7.6923076923076925,226979.0,-0.07322696512523172,0.7427220923932546,26.04381903171659,28080.0,-0.03841391740481178,0.8911791503484261,29.17735042735043,3768.0,-0.13034067276162115,0.5456432237499466,21.92144373673036,False
60,bear_range25_body08_vol15_cp20__all__slip1bps__sl0.75atr__tp3atr__h72,bear_range25_body08_vol15_cp20,all,1.0,0.75,3.0,4.0,72,270420,270420,100.0,56345,214075,0,20.836106796834553,-0.06786843994354348,0.012136414622305434,1.4536944175557367,0.8380927107087928,20.54285925597219,79.11729901634494,0.3398417276828637,5.4216736927742035,0.0066278250433498215,1.767939531088854,0.4419848827722136,-49.885624095681784,206.76842045984057,-0.0006786843994354349,596,100,16.778523489932887,26,11.538461538461538,240974.0,-0.07393869383008335,0.8184097780961588,20.643720899350136,29446.0,-0.018191969113717496,0.9648427553261696,22.410514161515994,4073.0,-0.10198965212431758,0.7340845677882258,20.69727473606678,False
61,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.75atr__tp2atr__h12,bear_body20_range22_vol20_cp20,all,1.0,0.75,2.0,2.6666666666666665,12,251284,251284,100.0,72862,178422,0,28.99587717483007,-0.07283335512587912,0.007169512679192594,1.0912052310512963,0.8058420593122845,25.877493194950734,70.01838557170373,4.104121233345538,2.9445129813279,0.007720312471300995,1.1912997037977233,0.44673738892414655,-49.885624095681784,104.4435672097012,-0.0007283335512587912,596,89,14.93288590604027,26,3.8461538461538463,224539.0,-0.0763358260565192,0.7908906876251882,28.716169574105166,26745.0,-0.04342818330703455,0.9055260780607721,31.344176481585347,3811.0,-0.13598128088450423,0.6157246693012048,26.63342954605091,False
62,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.75atr__tp2atr__h36,bear_body20_range22_vol20_cp20,all,1.0,0.75,2.0,2.6666666666666665,36,251284,251284,100.0,70480,180804,0,28.04794575062479,-0.07342027573331503,0.006582357209568765,1.1147311952854906,0.8090583989751576,27.79802932140526,71.88639149329046,0.31557918530427725,3.2699813756546376,0.007720312471300995,1.1912997037977233,0.44673738892414655,-49.885624095681784,104.4435672097012,-0.0007342027573331503,596,94,15.771812080536913,26,3.8461538461538463,224539.0,-0.07703640415925236,0.7940921302388168,27.76934073813458,26745.0,-0.04306088666502061,0.9087145786954891,30.38698822209759,3811.0,-0.132538781822951,0.6369385499203519,25.741275255838364,False
63,bear_body20_range22_vol20_cp20__all__slip1bps__sl0.75atr__tp2atr__h72,bear_body20_range22_vol20_cp20,all,1.0,0.75,2.0,2.6666666666666665,72,251284,251284,100.0,70291,180993,0,27.972732048200445,-0.07340038891136696,0.006602251989428845,1.1186703141770018,0.809572183885532,27.93054870186721,72.01811496155744,0.05133633657534901,3.3170556024259406,0.007720312471300995,1.1912997037977233,0.44673738892414655,-49.885624095681784,104.4435672097012,-0.0007340038891136696,596,96,16.10738255033557,26,3.8461538461538463,224539.0,-0.07703649182172138,0.7945770427835941,27.697192915261937,26745.0,-0.04287330304903466,0.9093712311722528,30.28603477285474,3811.0,-0.13588233182349516,0.6312778280981265,25.636315927578064,False
64,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp3atr__h12,bear_body20_range22_vol20_cp20,all,1.0,1.0,3.0,3.0,12,255412,255412,100.0,76976,178436,0,30.137973157095203,-0.06860686979166485,0.011397689284048699,1.5148411943127147,0.849025066970296,17.175778741797565,66.96083191079511,15.863389347407326,4.723924482796423,0.007672701423624212,1.7643447381856687,0.5881149127285558,-47.82806176605786,156.70535081455185,-0.0006860686979166485,596,115,19.29530201342282,26,19.230769230769234,228342.0,-0.07718168331012278,0.8255135155443895,29.907769924061277,27070.0,0.0037237570436399066,1.0066925590474354,32.07979312892501,3883.0,-0.12532671159431835,0.6962909857817732,29.976822044810714,False
65,bear_body20_range22_vol20_cp20__all__slip1bps__sl1atr__tp3atr__h36,bear_body20_range22_vol20_cp20,all,1.0,1.0,3.0,3.0,36,255412,255412,100.0,67120,188292,0,26.27910983039168,-0.07065661770539505,0.009347121143062213,1.5860850962234827,0.8564341930928453,23.83404068720342,73.2169984182419,2.9489608945546806,6.523002051587239,0.007672701423624212,1.7643447381856687,0.5881149127285558,-49.51061283787883,156.70535081455185,-0.0007065661770539505,596,118,19.798657718120804,26,11.538461538461538,228342.0,-0.07782662814922689,0.8374966112045826,26.067477730772264,27070.0,-0.010175844718122868,0.9831461128969419,28.0642777983007,3883.0,-0.10831921040531385,0.7574998878567143,27.118207571465362,False
