symbol,timeout,trades,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,avg_mae_pct,p95_mae_pct,max_mae_pct,avg_mfe_pct,p95_mfe_pct
RLC_5m,48,2,50.0,0.5524672425410238,0.5524672425410238,3.190298279893189,5.584121115888878,5.85010143099951,3.916070233482294,6.954341943699048
RESOLV_5m,48,1,100.0,0.5140435096732698,0.5140435096732698,2.912776314739429,2.912776314739429,2.912776314739429,1.506682867557707,1.506682867557707
UNFI_5m,48,4,50.0,0.5042802742106135,0.03354055047229637,1.1905427408263225,1.6209278367781763,1.727115716753036,1.8783651016227032,4.090848158874646
TRX_5m,48,2,50.0,0.47878725317614057,0.47878725317614057,1.348182883939042,2.5615474794841795,2.696365767878084,1.319390775232765,2.280180283553409
F_5m,48,1,100.0,0.4454963020630665,0.4454963020630665,1.8973862536302066,1.8973862536302066,1.8973862536302066,1.0565447074936563,1.0565447074936563
KAVA_5m,48,1,100.0,0.40489746439035473,0.40489746439035473,0.2513320599175639,0.2513320599175639,0.2513320599175639,1.645207439198848,1.645207439198848
BCH_5m,48,4,100.0,0.390474372438534,0.23343609500507073,0.4002727119317262,0.9198628450837973,1.0311617067788603,1.1418602269464395,1.44074519201423
FORM_5m,48,1,100.0,0.38016681046878725,0.38016681046878725,1.545949040939032,1.545949040939032,1.545949040939032,0.749927891548885,0.749927891548885
HUMA_5m,48,1,100.0,0.3665563634281855,0.3665563634281855,0.6412083214590858,0.6412083214590858,0.6412083214590858,0.630914826498441,0.630914826498441
DENT_5m,48,5,40.0,0.3241480130833585,-0.08617856039543119,1.9150106089870846,3.588608471940033,3.9668808699950597,2.112664180139641,3.471954132823707
HOT_5m,48,1,100.0,0.3228197381671816,0.3228197381671816,0.4012036108324901,0.4012036108324901,0.4012036108324901,4.6719160104987,4.6719160104987
VIRTUAL_5m,48,1,100.0,0.3120702413164889,0.3120702413164889,1.1001100110010986,1.1001100110010986,1.1001100110010986,0.9607374909757382,0.9607374909757382
TST_5m,48,3,66.66666666666666,0.29767183456623253,1.0499435028248705,2.434401338609186,4.764292007268908,5.159165751920969,2.9448310723930433,5.982859925029908
LQTY_5m,48,4,50.0,0.2834671927769783,0.009425632609024792,1.1135890705763762,2.2565895235147067,2.5031622395313313,1.5695883256265641,2.57204429452978
1000RATS_5m,48,1,100.0,0.2798247809762034,0.2798247809762034,1.9095869056897863,1.9095869056897863,1.9095869056897863,0.7776294085303448,0.7776294085303448
STRK_5m,48,1,100.0,0.2655723542116651,0.2655723542116651,0.5596211795092509,0.5596211795092509,0.5596211795092509,1.9978046103183322,1.9978046103183322
SOL_5m,48,6,50.0,0.23729678816602529,-0.11733510554426171,1.0255724643223403,2.0859756025345453,2.333231528848856,1.598561127992393,4.430041051225631
ORDI_5m,48,2,50.0,0.23308860420228283,0.23308860420228283,2.1228297966524368,3.7326911429305487,3.911564625850339,3.1118361700076647,4.975224816637248
GLM_5m,48,1,100.0,0.21501084598699824,0.21501084598699824,0.4700521959800419,0.4700521959800419,0.4700521959800419,1.4332933571240547,1.4332933571240547
EGLD_5m,48,4,50.0,0.2131653093340175,0.21767155746881484,2.273680502324699,3.492431935326587,3.6102301099939282,1.688047825228578,3.536657668528752
HIGH_5m,48,3,66.66666666666666,0.20797185624702308,0.15887727679905436,1.8405060114605964,2.9577912703069886,3.110067901752034,2.0304783752072377,4.055200238923051
QNT_5m,48,1,100.0,0.17524282560707158,0.17524282560707158,1.1353471409894622,1.1353471409894622,1.1353471409894622,0.6719312829038593,0.6719312829038593
BAKE_5m,48,3,33.33333333333333,0.1602568276454501,-0.004642049736256414,1.3845680778615959,1.7259965825276269,1.7606471567927606,2.3153550929954227,3.8880569663333198
EPIC_5m,48,1,100.0,0.15991363109279186,0.15991363109279186,2.7922932705732206,2.7922932705732206,2.7922932705732206,4.362849173639738,4.362849173639738
STX_5m,48,3,33.33333333333333,0.15416689707359546,-0.12130098089830668,1.9903987476243001,3.800204037991668,4.012415532348279,2.837723799828177,5.676972464831355
1000SATS_5m,48,4,50.0,0.1407858906257936,-0.7110064020971174,2.5700435611422936,3.678229298582465,3.708791208791218,4.2628162433553,9.809991594555209
BIGTIME_5m,48,4,50.0,0.13256134226888272,0.2938574649326421,3.2538969677308627,7.097614657474382,7.889581478183438,2.6393640803935137,4.722360035940226
PARTI_5m,48,1,100.0,0.12648967551621934,0.12648967551621934,1.1971347267196508,1.1971347267196508,1.1971347267196508,1.5545590433482914,1.5545590433482914
MAVIA_5m,48,1,100.0,0.1255751994079369,0.1255751994079369,4.455933037912341,4.455933037912341,4.455933037912341,1.456997752060607,1.456997752060607
GALA_5m,48,2,50.0,0.1237174640243277,0.1237174640243277,0.5847006457612602,0.9369621547814466,0.9761023224503562,1.8307812690977587,1.9750451711940287
NEO_5m,48,2,50.0,0.11614623044942873,0.11614623044942873,1.6530860493917165,3.0421341767220444,3.1964728575365253,0.942222799130521,1.337039703453371
RIF_5m,48,1,100.0,0.10743536711478549,0.10743536711478549,3.0256112508870503,3.0256112508870503,3.0256112508870503,0.9113989974611103,0.9113989974611103
WIF_5m,48,1,100.0,0.10300354569369405,0.10300354569369405,1.0275145564562216,1.0275145564562216,1.0275145564562216,0.6550218340611424,0.6550218340611424
TWT_5m,48,3,33.33333333333333,0.09726531677606139,-0.6306906202040308,1.1408984995487998,1.370308927756787,1.4019246762504434,2.1323143554098443,3.3165587765377236
ADA_5m,48,3,33.33333333333333,0.0871963203893696,-0.5204567699836882,2.579192769251389,3.4964621977731047,3.637356635718181,2.4493394657170673,5.613437747438292
IOTX_5m,48,2,50.0,0.07343222548369621,0.07343222548369621,1.6179641728014449,2.1347501539349456,2.1921708185053346,1.6540594256945096,1.7462882955106418
PIEVERSE_5m,48,2,50.0,0.06379948240947342,0.06379948240947342,2.17267114664077,3.288595785992745,3.412587412587409,1.8818099678567957,3.4241360529654505
FTM_5m,48,2,50.0,0.05579413467414979,0.05579413467414979,1.6398633601563462,2.3400346926457813,2.41783150736683,2.1162890542643975,2.6517341685843276
LTC_5m,48,1,100.0,0.053466800133485995,0.053466800133485995,0.4498500499833247,0.4498500499833247,0.4498500499833247,1.197099983139438,1.197099983139438
ENSO_5m,48,1,100.0,0.03415525114155667,0.03415525114155667,1.026225769669331,1.026225769669331,1.026225769669331,1.2702078521940052,1.2702078521940052
ETH_5m,48,8,37.5,0.032037015685834086,-0.23756563529882863,0.649613017743747,1.3324281279224643,1.5851891533917195,0.9414997085606669,2.3452765038671455
FUN_5m,48,1,100.0,0.010964220739842002,0.010964220739842002,3.9180046450570494,3.9180046450570494,3.9180046450570494,1.6735112936344887,1.6735112936344887
RENDER_5m,48,1,0.0,-0.0025286643941723635,-0.0025286643941723635,1.4708159157764467,1.4708159157764467,1.4708159157764467,1.3176470588235345,1.3176470588235345
DOGE_5m,48,5,40.0,-0.015176821911240212,-0.7776419701409276,1.4441119661431445,2.785210784382919,2.9743661186960146,1.7744729570177895,3.549069321796159
USELESS_5m,48,1,0.0,-0.018800489596069104,-0.018800489596069104,2.2629969418960227,2.2629969418960227,2.2629969418960227,2.7655562539283585,2.7655562539283585
SNX_5m,48,3,33.33333333333333,-0.07106432206127018,-0.41657442034404907,1.358757737338408,1.9446286053135564,1.9689119170984481,2.452173877150369,3.19198618335903
AMB_5m,48,1,0.0,-0.08,-0.08,1.564027370478982,1.564027370478982,1.564027370478982,0.2941176470588225,0.2941176470588225
HOOK_5m,48,1,0.0,-0.08,-0.08,2.765773552290418,2.765773552290418,2.765773552290418,0.17316017316018062,0.17316017316018062
USDC_5m,48,2,0.0,-0.09329987813500355,-0.09329987813500355,0.022301623963072448,0.02715973859352183,0.027699529108016208,0.0027007228475706135,0.0050413748503597144
RAD_5m,48,1,0.0,-0.10889839324933251,-0.10889839324933251,0.9423599468115773,0.9423599468115773,0.9423599468115773,0.5172013017201271,0.5172013017201271
BTC_5m,48,10,40.0,-0.11050843111928273,-0.17942645474007027,0.3922912364812303,0.9565400009994527,1.0703501628278378,0.3794248188433569,0.6855620406395456
COOKIE_5m,48,1,0.0,-0.11394433129666473,-0.11394433129666473,4.7877758913412505,4.7877758913412505,4.7877758913412505,1.2723521320495035,1.2723521320495035
RVN_5m,48,3,66.66666666666666,-0.1320688246154588,0.27958288385473656,1.4497441057381117,2.0010258585053298,2.0681011071652433,2.7876720222168068,4.8357652588788875
IO_5m,48,1,0.0,-0.13383580080753346,-0.13383580080753346,2.2892539725289485,2.2892539725289485,2.2892539725289485,0.32423669278573986,0.32423669278573986
DEGO_5m,48,1,0.0,-0.1431446011365999,-0.1431446011365999,1.4743049705138844,1.4743049705138844,1.4743049705138844,0.956836062088029,0.956836062088029
DOT_5m,48,1,0.0,-0.1532421875,-0.1532421875,0.5375030539946257,0.5375030539946257,0.5375030539946257,0.2694757471827458,0.2694757471827458
API3_5m,48,1,0.0,-0.18025718146550176,-0.18025718146550176,1.3046513657387182,1.3046513657387182,1.3046513657387182,2.052812040789065,2.052812040789065
XRP_5m,48,6,16.666666666666664,-0.21510024164811917,-0.3408720240513618,1.4359232593238567,3.524336023097152,4.2744450559530245,2.0389628783946825,7.273470136754156
OMG_5m,48,4,50.0,-0.23123154878911867,0.12807320229583863,2.366420699950095,3.9991065803168375,4.140979221711194,1.3972584696401613,2.3920650242938852
VANA_5m,48,1,0.0,-0.2316683518705819,-0.2316683518705819,2.450632911392403,2.450632911392403,2.450632911392403,0.22328224906120742,0.22328224906120742
LINK_5m,48,3,33.33333333333333,-0.23690890477710144,-0.06794163752562359,0.6757062488845481,0.8607263225778272,0.8873239436619773,1.183542338485218,1.867043430655817
ATA_5m,48,3,33.33333333333333,-0.2532775993221488,-0.6587037037037091,1.8455779635743335,2.8682048360955537,2.9103608847497187,1.3532386930799056,2.778400069702842
OP_5m,48,3,33.33333333333333,-0.27152424256810104,-0.22077297158945344,2.7565229008461443,5.217228304317667,5.620000000000003,2.103010845582524,3.255382589611626
FTT_5m,48,1,0.0,-0.27604062218794295,-0.27604062218794295,0.7406214780228737,0.7406214780228737,0.7406214780228737,0.7624918883841536,0.7624918883841536
ENJ_5m,48,1,0.0,-0.2816348317896988,-0.2816348317896988,2.87134689223858,2.87134689223858,2.87134689223858,1.5650011920574913,1.5650011920574913
LRC_5m,48,4,75.0,-0.2830221063787084,1.602540599244675,3.0055092559297556,7.891070215235946,8.945666471791892,3.1857784485840703,6.273333612933966
VOXEL_5m,48,3,33.33333333333333,-0.2842304320490426,-0.8460577489687626,1.907975545383141,3.4520981789390293,3.703703703703698,1.708207846798267,3.2876252800377177
4_5m,48,2,50.0,-0.3012295478462246,-0.3012295478462246,2.3864613634398735,3.8689242001956914,4.03364229316856,3.235488198005232,4.291290755284383
HIPPO_5m,48,1,0.0,-0.3020577350110942,-0.3020577350110942,2.9673590504450953,2.9673590504450953,2.9673590504450953,2.0439061317184093,2.0439061317184093
CHR_5m,48,2,50.0,-0.30372818561428594,-0.30372818561428594,2.718472608399025,3.372056029107121,3.4446764091857984,2.2406911550768682,3.785120120144468
BNB_5m,48,5,20.0,-0.3100800034619633,-0.556255505103973,0.5551084792515315,1.086392671491585,1.17056856187292,0.7619692471257444,1.450909873284223
TIA_5m,48,2,0.0,-0.34125619840259297,-0.34125619840259297,1.1225253878452524,1.482267941830906,1.5222393367182008,1.236579295262863,2.2784194076095177
IOTA_5m,48,3,33.33333333333333,-0.362894792914871,-1.2771046770601457,1.395138872470758,2.142718358958071,2.236782647989166,1.5122081265679894,2.706023772811632
ETC_5m,48,6,33.33333333333333,-0.36694956736735995,-0.33778242355689597,2.4535782673393993,5.558278418482537,6.127258444618988,1.7626579771843083,5.626858708298366
GMX_5m,48,1,0.0,-0.3743485086342235,-0.3743485086342235,0.6494784491241745,0.6494784491241745,0.6494784491241745,0.256511444356744,0.256511444356744
PEOPLE_5m,48,4,25.0,-0.4062638722058231,-1.1728381076652783,1.8488501848662575,2.8642914466452294,2.9838022165388,4.5572975687966535,5.970493557290527
SAND_5m,48,3,0.0,-0.42689795298403405,-0.39879342186263983,1.404883272678877,1.9746832944042136,2.041288956527487,1.0727732724328327,2.0119601377831797
IOST_5m,48,3,33.33333333333333,-0.4530216369488597,-0.4955711983716337,2.222544791671314,4.531707903662223,4.873418706334509,1.1241039833855826,2.152253397184025
TAO_5m,48,1,0.0,-0.46189335015066385,-0.46189335015066385,1.5650828262933958,1.5650828262933958,1.5650828262933958,1.0412224591329178,1.0412224591329178
APE_5m,48,2,50.0,-0.46295488584838557,-0.46295488584838557,1.5383951602196078,2.0567045382373683,2.1142944691282306,0.8542548626720214,1.3083465205089884
SLERF_5m,48,1,0.0,-0.4641229193341955,-0.4641229193341955,1.2210796915167244,1.2210796915167244,1.2210796915167244,0.9733939000649006,0.9733939000649006
MDT_5m,48,1,0.0,-0.4789786147462371,-0.4789786147462371,1.6343534689953643,1.6343534689953643,1.6343534689953643,0.24092515258593572,0.24092515258593572
ATOM_5m,48,3,33.33333333333333,-0.4935178041764332,-0.56028998640689,3.3420995159776594,4.528334994564314,4.5403038887458225,1.4471620064555528,2.495371182235966
LSK_5m,48,1,0.0,-0.5027535346892686,-0.5027535346892686,1.014198782961473,1.014198782961473,1.014198782961473,0.8755650725672082,0.8755650725672082
MEMEFI_5m,48,2,50.0,-0.5277524791273613,-0.5277524791273613,4.786414174302167,7.543384792136682,7.849714860784962,11.130492506038358,12.873210486747597
GAS_5m,48,2,50.0,-0.5283028601810102,-0.5283028601810102,3.8293632304599368,5.689110412114823,5.895748987854255,1.4066000827711589,2.122641990259093
ZEC_5m,48,2,50.0,-0.533739582597501,-0.533739582597501,1.6937695663548857,2.462455012600134,2.547864506627384,0.5699399481244982,0.9634344930896843
REZ_5m,48,1,0.0,-0.5616375677302754,-0.5616375677302754,2.9643073200241954,2.9643073200241954,2.9643073200241954,0.7312614259597838,0.7312614259597838
STORJ_5m,48,3,33.33333333333333,-0.5789729270458155,-0.4465881120712311,1.7973077758651312,2.225979526801134,2.286465177398167,0.6739849112979238,0.9408331935188508
MANA_5m,48,3,33.33333333333333,-0.5878772855209266,-0.09460920379838804,1.8308818775817581,4.375729272744104,4.796982132388572,0.8454761598657434,1.6433100881492169
SUI_5m,48,5,20.0,-0.6064409599761688,-0.39172069825436967,1.109082116903024,1.5935917047165882,1.6291595563139971,0.5891283630230859,0.9658448060540836
CRV_5m,48,3,33.33333333333333,-0.6088260470772725,-1.420033500837523,2.8854327297361224,4.303406977271688,4.477611940298498,1.5829624462146086,3.2421843313486676
1000LUNC_5m,48,2,0.0,-0.6529049651763685,-0.6529049651763685,2.2727025153495783,3.0704075064369216,3.1590413943355156,2.5438130642591594,2.825809877854498
KMNO_5m,48,1,0.0,-0.6620721769499438,-0.6620721769499438,1.2880562060889833,1.2880562060889833,1.2880562060889833,0.06695681285571187,0.06695681285571187
LDO_5m,48,1,0.0,-0.6664677985736533,-0.6664677985736533,0.924948108226209,0.924948108226209,0.924948108226209,0.9187460953291149,0.9187460953291149
APT_5m,48,2,0.0,-0.6822674063554723,-0.6822674063554723,1.7754247593108174,2.025232862947327,2.0529893189069393,0.4847376876627396,0.9210016065592053
VET_5m,48,2,0.0,-0.6844047027653599,-0.6844047027653599,1.5215194807880694,2.245262910197483,2.325678846798529,0.2637811875548124,0.49364088195132494
UXLINK_5m,48,1,0.0,-0.6954547526783683,-0.6954547526783683,4.564220183486256,4.564220183486256,4.564220183486256,0.18382352941177516,0.18382352941177516
LAB_5m,48,1,0.0,-0.7112915884661319,-0.7112915884661319,6.722184065934078,6.722184065934078,6.722184065934078,0.44409951278403526,0.44409951278403526
COMP_5m,48,2,50.0,-0.7194065888042533,-0.7194065888042533,2.447638672536745,4.240552955499752,4.439765653606753,0.7733251819743048,1.0721129910251936
FLUX_5m,48,2,0.0,-0.7253766695777131,-0.7253766695777131,1.5604043397679734,2.056987265732074,2.112163146394752,0.9137426900584833,1.4071637426900563
LPT_5m,48,2,50.0,-0.7276175425123631,-0.7276175425123631,1.9129512034226193,2.2254932335498165,2.260220125786172,1.5151065177793632,2.3254236952562066
YGG_5m,48,3,33.33333333333333,-0.7567182471310622,-0.833981701118256,1.9700044037274618,4.0094631374936185,4.3591654247391975,0.9419003869730899,1.8942648333653664
FARTCOIN_5m,48,2,50.0,-0.7604764253117379,-0.7604764253117379,3.191378053848004,3.595784511971621,3.6407185628742456,1.163064481042142,1.472980408716903
CUDIS_5m,48,1,0.0,-0.766106346483717,-0.766106346483717,1.5352139704471357,1.5352139704471357,1.5352139704471357,1.7674055268040112,1.7674055268040112
H_5m,48,1,0.0,-0.7861136932427604,-0.7861136932427604,2.979566117562338,2.979566117562338,2.979566117562338,2.1517241379310326,2.1517241379310326
OMNI_5m,48,1,0.0,-0.8601272839252805,-0.8601272839252805,3.0105524518932336,3.0105524518932336,3.0105524518932336,2.285714285714291,2.285714285714291
ICX_5m,48,1,0.0,-0.9150899951353964,-0.9150899951353964,1.659717112255743,1.659717112255743,1.659717112255743,0.5177514792899407,0.5177514792899407
JUP_5m,48,1,0.0,-0.944716340714411,-0.944716340714411,1.8831010026901573,1.8831010026901573,1.8831010026901573,1.9277108433734869,1.9277108433734869
FOLKS_5m,48,1,0.0,-0.966565128438277,-0.966565128438277,3.096330275229353,3.096330275229353,3.096330275229353,0.13780431786862835,0.13780431786862835
TRB_5m,48,3,33.33333333333333,-0.9669862601198748,-1.512803142507566,1.9209570271517966,3.234472125402099,3.3227312715707003,1.4516086525289056,1.7415051588071662
UNI_5m,48,4,25.0,-0.9925270827892829,-1.6746380802183802,2.5334650420316853,5.024587099226337,5.473989487040054,1.7531052536803815,5.51427195362531
ALT_5m,48,2,0.0,-1.0222051369024074,-1.0222051369024074,2.14803197642931,2.3132532715861207,2.331611193270211,0.6443099666195051,0.957203788348302
币安人生_5m,48,2,0.0,-1.0336670075063923,-1.0336670075063923,3.1662472585979984,4.647551988491667,4.812141402924297,2.707323006892337,3.640547968892003
ENS_5m,48,1,0.0,-1.0348387096774303,-1.0348387096774303,4.068959527531701,4.068959527531701,4.068959527531701,0.4580552283732553,0.4580552283732553
VIDT_5m,48,1,0.0,-1.0351495016611345,-1.0351495016611345,2.3060796645702375,2.3060796645702375,2.3060796645702375,8.606557377049185,8.606557377049185
CTSI_5m,48,3,66.66666666666666,-1.0452062119644534,0.03627906976745539,2.1840553249157235,4.635582463507457,5.021598272138239,1.8218487322487171,3.1667148332927675
TRU_5m,48,3,0.0,-1.0724994949776427,-1.3346277252159622,4.757208433548187,5.121572753730774,5.1478503134300135,0.8069213223527013,1.2360786553247927
WOO_5m,48,1,0.0,-1.0927871449587045,-1.0927871449587045,1.7662189196913536,1.7662189196913536,1.7662189196913536,0.5401988391471768,0.5401988391471768
GIGGLE_5m,48,3,33.33333333333333,-1.1105523479534876,-1.9046843296109814,3.192777185335956,4.590125225433335,4.691101033380418,1.1958367989991874,2.297142421513876
NMR_5m,48,3,33.33333333333333,-1.1226077969875714,-2.66936617602884,2.921519821682679,4.615962235033444,4.7039740470397495,2.2969394667259926,3.01574185042887
WLD_5m,48,3,33.33333333333333,-1.1260757890609259,-1.8303115441259818,2.6975967329368653,3.3274154381919896,3.436148746036327,1.3159849051721888,1.6607750633437934
TON_5m,48,1,0.0,-1.1520940232191612,-1.1520940232191612,1.214105647474728,1.214105647474728,1.214105647474728,0.8710139420688101,0.8710139420688101
SXP_5m,48,2,0.0,-1.1809285681995607,-1.1809285681995607,1.6806731714391732,2.6240590678988727,2.7288797230610617,0.6527909829266099,1.1453327655556356
XNY_5m,48,1,0.0,-1.2427906976744096,-1.2427906976744096,3.6470588235294032,3.6470588235294032,3.6470588235294032,1.8167298862048264,1.8167298862048264
TNSR_5m,48,3,33.33333333333333,-1.2427989064928238,-1.4732868904369956,3.1353174571152014,6.051537519005931,6.488434965455103,3.153904857117684,5.546325925405868
BLUR_5m,48,2,0.0,-1.3209853247294712,-1.3209853247294712,2.166851577909268,2.1915372287968413,2.194280078895461,0.6332211694710654,1.0475262481743197
TRUTH_5m,48,4,25.0,-1.3365750509953096,-1.541027127298964,2.8083346811838608,3.41815939746255,3.4194598912408836,0.49441622916321926,1.0461720636429848
PROM_5m,48,1,0.0,-1.3659827876150032,-1.3659827876150032,1.8939773524401238,1.8939773524401238,1.8939773524401238,0.03007217321571165,0.03007217321571165
AEVO_5m,48,1,0.0,-1.3840494166094763,-1.3840494166094763,2.8859527121001483,2.8859527121001483,2.8859527121001483,0.5594405594405494,0.5594405594405494
CHZ_5m,48,5,20.0,-1.3972739225840614,-0.5709600997506148,3.7678756937732816,10.845263898214547,12.979242417268843,1.267925651754842,2.870657231750888
1000WHY_5m,48,1,0.0,-1.4117191283293007,-1.4117191283293007,1.595092024539868,1.595092024539868,1.595092024539868,0.991325898389106,0.991325898389106
CYBER_5m,48,1,0.0,-1.4255970022142828,-1.4255970022142828,6.388121546961334,6.388121546961334,6.388121546961334,0.08640055296353921,0.08640055296353921
VINE_5m,48,1,0.0,-1.4475922088686177,-1.4475922088686177,3.2037815126050306,3.2037815126050306,3.2037815126050306,1.4384656366542403,1.4384656366542403
GRT_5m,48,2,0.0,-1.4515806352671556,-1.4515806352671556,3.3193681764516647,3.480095346710701,3.4979539211839272,3.2960458526805514,5.793744666822396
FIL_5m,48,2,0.0,-1.4744591749339375,-1.4744591749339375,2.281009826068403,3.578903471961572,3.723113877060813,2.5360380222359646,3.790374082739132
SOON_5m,48,1,0.0,-1.4872289156626617,-1.4872289156626617,3.6464952585785637,3.6464952585785637,3.6464952585785637,2.7472251519260693,2.7472251519260693
1000FLOKI_5m,48,4,50.0,-1.5502730883408509,-0.05931001353100873,3.6747306044257133,9.709108662412913,11.061946902654874,1.519996039939503,3.5991457467536305
ZRX_5m,48,2,50.0,-1.5984572361920781,-1.5984572361920781,2.3499535808635508,4.2693150919333025,4.4825774820521636,2.1570657929019577,2.7431593245647345
BB_5m,48,1,0.0,-1.6552606604473972,-1.6552606604473972,2.6565215965366873,2.6565215965366873,2.6565215965366873,0.49769281476599314,0.49769281476599314
ICP_5m,48,1,0.0,-1.6662944162436608,-1.6662944162436608,2.7616591446378846,2.7616591446378846,2.7616591446378846,2.500275360722526,2.500275360722526
SUPER_5m,48,1,0.0,-1.6867583236707093,-1.6867583236707093,5.9427609427609385,5.9427609427609385,5.9427609427609385,0.6438495425279633,0.6438495425279633
JELLYJELLY_5m,48,2,0.0,-1.6897960005879875,-1.6897960005879875,4.491772128582983,6.2301845348019524,6.423341468826282,1.530924958538804,1.873578158473358
BROCCOLI714_5m,48,1,0.0,-1.711205673758862,-1.711205673758862,2.343186733958169,2.343186733958169,2.343186733958169,1.985294117647074,1.985294117647074
MASK_5m,48,3,33.33333333333333,-1.769487673865919,-3.8197385223472247,5.1291414434571525,7.706360569631006,7.804568527918776,2.2597139824432753,5.135603665124018
CATI_5m,48,1,0.0,-1.8774130690408317,-1.8774130690408317,2.6684912760861934,2.6684912760861934,2.6684912760861934,2.006630605478965,2.006630605478965
NAORIS_5m,48,2,50.0,-1.96531626748813,-1.96531626748813,5.367905138479101,8.997600364664864,9.400899834241061,3.12575692146434,3.341580709892112
TREE_5m,48,1,0.0,-1.9796247654784247,-1.9796247654784247,2.5579727468324043,2.5579727468324043,2.5579727468324043,0.5770617937004063,0.5770617937004063
JOE_5m,48,2,0.0,-1.9807187147688898,-1.9807187147688898,3.0322777530260914,4.467343621782479,4.626795384977633,0.7942707803007099,0.8919716254285082
ETHFI_5m,48,2,0.0,-1.9841317394440872,-1.9841317394440872,2.945992446149026,4.770939366691413,4.9737112467516775,1.6301210903374441,2.598615113192395
CFX_5m,48,1,0.0,-1.9962526614620255,-1.9962526614620255,2.4843222383019725,2.4843222383019725,2.4843222383019725,1.9675356615838746,1.9675356615838746
LIGHT_5m,48,3,33.33333333333333,-2.0139515852547603,-3.229969268592512,5.152176890569578,6.609625813566404,6.817828855412311,1.7307715593949686,3.6365153756853585
MKR_5m,48,6,16.666666666666664,-2.0312250361866933,-1.7845960672274763,2.693185841524011,4.997993773233161,5.424154694925432,0.48365530573925747,1.1373793534685483
SKL_5m,48,1,0.0,-2.0888004591543807,-2.0888004591543807,4.412338930105419,4.412338930105419,4.412338930105419,0.03906250000000888,0.03906250000000888
SAGA_5m,48,1,0.0,-2.11001612436432,-2.11001612436432,2.5742741390952117,2.5742741390952117,2.5742741390952117,5.644226482389669,5.644226482389669
HYPE_5m,48,1,0.0,-2.135774043618164,-2.135774043618164,2.361288556305885,2.361288556305885,2.361288556305885,0.15995612631964917,0.15995612631964917
BAT_5m,48,1,0.0,-2.2810202153787906,-2.2810202153787906,5.05167584275088,5.05167584275088,5.05167584275088,0.3781268179174013,0.3781268179174013
1INCH_5m,48,1,0.0,-2.322564129465463,-2.322564129465463,2.7581765984277196,2.7581765984277196,2.7581765984277196,0.9643776242719726,0.9643776242719726
AAVE_5m,48,3,33.33333333333333,-2.3809515902748797,-1.121745874838418,3.7853736826409055,7.26711172788762,7.8776064329724615,0.5300154167311296,0.8485317108177215
OL_5m,48,1,0.0,-2.4765141612200314,-2.4765141612200314,5.319940476190466,5.319940476190466,5.319940476190466,0.6741573033707926,0.6741573033707926
HIVE_5m,48,4,50.0,-2.480448587617735,-0.7654155665719065,6.878796856385472,18.10271074053836,20.69515573839309,1.8323068328607806,4.096116116954683
1000CHEEMS_5m,48,1,0.0,-2.5051756327591135,-2.5051756327591135,3.9944767728572694,3.9944767728572694,3.9944767728572694,1.298831052053151,1.298831052053151
SUSHI_5m,48,2,50.0,-2.685131997053284,-2.685131997053284,3.653806811031657,6.193473122853491,6.475658268611473,0.29762926032903536,0.459669468088979
STO_5m,48,1,0.0,-2.725125958378969,-2.725125958378969,3.6620352140406043,3.6620352140406043,3.6620352140406043,2.8107107743913007,2.8107107743913007
KNC_5m,48,3,33.33333333333333,-2.7373108061993494,-1.826008058498738,3.6307475603460326,7.4156117702704645,7.977991746905078,1.0548426326064082,1.6466868955086578
HYPER_5m,48,1,0.0,-2.970571231933936,-2.970571231933936,3.330970942593914,3.330970942593914,3.330970942593914,1.3649425287356465,1.3649425287356465
Q_5m,48,2,0.0,-3.005560288707163,-3.005560288707163,5.312978475876706,7.572467879210136,7.823522257358295,2.250194638875125,4.09239649747138
ACH_5m,48,1,0.0,-3.1412244897959107,-3.1412244897959107,5.3907496012759015,5.3907496012759015,5.3907496012759015,1.0638297872340496,1.0638297872340496
ALPHA_5m,48,1,0.0,-3.4092231812577123,-3.4092231812577123,7.270408163265296,7.270408163265296,7.270408163265296,1.4886731391585695,1.4886731391585695
NEIROETH_5m,48,1,0.0,-3.4216385754067136,-3.4216385754067136,5.807429871114489,5.807429871114489,5.807429871114489,0.3499695678636616,0.3499695678636616
SOMI_5m,48,1,0.0,-3.4741450997030165,-3.4741450997030165,6.982872200263501,6.982872200263501,6.982872200263501,1.6881028938906972,1.6881028938906972
REN_5m,48,1,0.0,-3.555609756097564,-3.555609756097564,6.443461781427673,6.443461781427673,6.443461781427673,2.1949644932214296,2.1949644932214296
AGLD_5m,48,2,0.0,-3.5728560013903428,-3.5728560013903428,5.899787183466065,10.242343151430399,10.724849370093104,1.269300136511431,1.988651966688797
AVAX_5m,48,2,0.0,-3.6051466993865837,-3.6051466993865837,5.266079192183948,6.337746236749303,6.45682035281212,0.4428769165131907,0.5274058165490891
XPIN_5m,48,1,0.0,-3.6794659546061403,-3.6794659546061403,5.199157941388277,5.199157941388277,5.199157941388277,1.5898922250049186,1.5898922250049186
LINA_5m,48,4,25.0,-3.798531795520358,-2.9963328449211435,5.538425506482465,12.489673469692821,13.40075853350189,2.5391566862169315,4.535446521780398
FET_5m,48,2,0.0,-3.8500918386842695,-3.8500918386842695,4.657750697451746,6.435548369493286,6.633081444164568,0.33162904179400154,0.4787074586348461
