avg_trade_net_return_pct,bankrupt,cd_value,cooldown_bars,entries,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,leveraged_final_equity_at_optimal,leveraged_mdd_pct_at_optimal,leveraged_peak_equity_at_optimal,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,max_leveraged_cd_value,min_equity,mtm_mode,optimal_leverage,peak_equity,period,position_fraction,profit_factor_contribution,return_over_mdd,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,z_threshold
0.34736357449550975,False,1057.1727758306665,144,76440,76440,0.0004,1395.7235724149389,1295.7235724149389,0,1.5,144,1.0,2718.7814619654478,-49.06349646655603,2719.504076302116,35034,0,1,-24.275690751644895,1.0,1385.22028991778,78.77509219354219,quick_exit_order,2.0210957936688803,1396.0811083313126,EX_2025Q4,0.01,1.226684473548679,53.37535338009453,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,76440,76440,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.167974882260594,41406,4.25
0.350367425019875,False,1052.7546412278725,144,75452,75452,0.0004,1379.7829398774356,1279.7829398774356,0,1.5,144,1.0,2686.3406596200875,-49.05926159427897,2707.4869111290113,34582,0,1,-24.275690751644895,1.0,1379.213824767366,78.77509219354219,quick_exit_order,2.020921344574089,1390.246608622238,PRE_2025Q4,0.01,1.2336147614614708,52.718703371631925,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,75452,75452,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.166887557652544,40870,4.25
1.306733393887052,False,238.89883064059634,144,7116,7116,0.0004,252.3060435995145,152.3060435995145,0,1.5,144,1.0,1292.0821495128005,-48.01484739925318,1309.3490289157103,2810,0,1,-6.1346035962399625,1.0,680.6670907582286,98.1716824589652,quick_exit_order,7.826886716638475,254.5121416341524,ONLY_2025Q4,0.01,1.6217129472900287,24.827365160622005,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,7116,7116,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,60.511523327712204,4306,4.25
0.11796425287161065,False,96.40724232683242,144,988,988,0.0004,101.15530001689406,1.1553000168940564,0,1.5,144,1.0,101.15530001689406,-4.71823775182485,101.1812124924031,452,0,1,-4.71823775182485,1.0,96.40724232683242,95.729833444504,quick_exit_order,0.0,101.1812124924031,2026_ENTRY_ONLY,0.01,1.0670332731683034,0.24485837248180778,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,988,988,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.25101214574899,536,4.25
0.42749149135170644,False,2599.030375274487,144,83255,83255,0.0004,3431.348255579832,3331.348255579832,0,1.5,144,1.0,6911.503331109925,-49.63574376916748,6913.300579062739,37707,50,1,-24.275690751644895,1.0,3481.8324176467863,78.77509219354219,quick_exit_order,2.044668647206433,3432.227247858248,BASE,0.01,1.3571585835335138,137.22980283698428,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,83255,83556,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.70902648489581,45548,4.25
0.35016187040806857,False,1075.1294527772047,144,76309,76309,0.0004,1419.4307259375316,1319.4307259375316,0,1.5,144,1.0,2767.6104430778873,-49.08032296731824,2768.3455834599486,34963,50,1,-24.275690751644895,1.0,1409.6326302463153,78.77509219354219,quick_exit_order,2.0217889356657177,1419.7943348034685,EX_2025Q4,0.01,1.2313582710626245,54.35193335737021,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,76309,76440,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.18233760106934,41346,4.25
0.35274549603722005,False,1068.4911706252399,144,75363,75363,0.0004,1400.4078736892143,1300.4078736892143,0,1.5,144,1.0,2728.820829506257,-49.07417341109399,2750.289697829985,34531,50,1,-24.275690751644895,1.0,1400.6077622094454,78.77509219354219,quick_exit_order,2.0215356140903538,1411.027952887467,PRE_2025Q4,0.01,1.2376128699911926,53.568316015934585,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,75363,75452,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.18043336915993,40832,4.25
1.276841725663652,False,229.02754071351066,144,6953,6953,0.0004,241.92440927329503,141.92440927329503,0,1.5,144,1.0,1210.822518180701,-47.87536412951506,1226.672216980589,2746,50,1,-6.116803235096113,1.0,639.3984264255369,98.15562700454322,quick_exit_order,7.826860255177523,243.94944846949164,ONLY_2025Q4,0.01,1.602974667946556,23.202382652916082,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,6953,7116,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,60.506256292247954,4207,4.25
0.14433758046119183,False,97.07231544436713,144,946,946,0.0004,101.35837941257797,1.3583794125779702,0,1.5,144,1.0,101.35837941257797,-4.253150239289871,101.38434390997678,432,50,1,-4.253150239289871,1.0,97.07231544436713,96.19710807357862,quick_exit_order,0.0,101.38434390997678,2026_ENTRY_ONLY,0.01,1.0826449609219888,0.31938194894445404,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,946,988,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.33403805496829,514,4.25
0.4290677685065946,False,2667.3108047095316,144,83556,83556,0.0004,3521.4949251459534,3421.494925145954,0,1.5,144,1.0,7097.176038784399,-49.64534081403139,7099.020859765041,37844,0,1,-24.275690751644895,1.0,3574.6877594755047,78.77509219354219,quick_exit_order,2.0450639828103543,3522.397009871003,BASE,0.01,1.3617440566423034,140.9432571929644,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,83556,83556,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.70821963712959,45712,4.25
0.34736357449550975,False,1057.1727758306665,144,76440,76440,0.0004,1395.7235724149389,1295.7235724149389,0,1.5,144,1.0,2718.7814619654478,-49.06349646655603,2719.504076302116,35034,0,1,-24.275690751644895,1.0,1385.22028991778,78.77509219354219,quick_exit_order,2.0210957936688803,1396.0811083313126,EX_2025Q4,0.01,1.226684473548679,53.37535338009453,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,76440,76440,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.167974882260594,41406,4.25
0.350367425019875,False,1052.7546412278725,144,75452,75452,0.0004,1379.7829398774356,1279.7829398774356,0,1.5,144,1.0,2686.3406596200875,-49.05926159427897,2707.4869111290113,34582,0,1,-24.275690751644895,1.0,1379.213824767366,78.77509219354219,quick_exit_order,2.020921344574089,1390.246608622238,PRE_2025Q4,0.01,1.2336147614614708,52.718703371631925,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,75452,75452,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.166887557652544,40870,4.25
1.306733393887052,False,238.89883064059634,144,7116,7116,0.0004,252.3060435995145,152.3060435995145,0,1.5,144,1.0,1292.0821495128005,-48.01484739925318,1309.3490289157103,2810,0,1,-6.1346035962399625,1.0,680.6670907582286,98.1716824589652,quick_exit_order,7.826886716638475,254.5121416341524,ONLY_2025Q4,0.01,1.6217129472900287,24.827365160622005,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,7116,7116,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,60.511523327712204,4306,4.25
0.11796425287161065,False,96.40724232683242,144,988,988,0.0004,101.15530001689406,1.1553000168940564,0,1.5,144,1.0,101.15530001689406,-4.71823775182485,101.1812124924031,452,0,1,-4.71823775182485,1.0,96.40724232683242,95.729833444504,quick_exit_order,0.0,101.1812124924031,2026_ENTRY_ONLY,0.01,1.0670332731683034,0.24485837248180778,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_capnone,988,988,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.25101214574899,536,4.25
0.42749149135170644,False,2599.030375274487,144,83255,83255,0.0004,3431.348255579832,3331.348255579832,0,1.5,144,1.0,6911.503331109925,-49.63574376916748,6913.300579062739,37707,50,1,-24.275690751644895,1.0,3481.8324176467863,78.77509219354219,quick_exit_order,2.044668647206433,3432.227247858248,BASE,0.01,1.3571585835335138,137.22980283698428,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,83255,83556,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.70902648489581,45548,4.25
0.35016187040806857,False,1075.1294527772047,144,76309,76309,0.0004,1419.4307259375316,1319.4307259375316,0,1.5,144,1.0,2767.6104430778873,-49.08032296731824,2768.3455834599486,34963,50,1,-24.275690751644895,1.0,1409.6326302463153,78.77509219354219,quick_exit_order,2.0217889356657177,1419.7943348034685,EX_2025Q4,0.01,1.2313582710626245,54.35193335737021,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,76309,76440,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.18233760106934,41346,4.25
0.35274549603722005,False,1068.4911706252399,144,75363,75363,0.0004,1400.4078736892143,1300.4078736892143,0,1.5,144,1.0,2728.820829506257,-49.07417341109399,2750.289697829985,34531,50,1,-24.275690751644895,1.0,1400.6077622094454,78.77509219354219,quick_exit_order,2.0215356140903538,1411.027952887467,PRE_2025Q4,0.01,1.2376128699911926,53.568316015934585,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,75363,75452,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.18043336915993,40832,4.25
1.276841725663652,False,229.02754071351066,144,6953,6953,0.0004,241.92440927329503,141.92440927329503,0,1.5,144,1.0,1210.822518180701,-47.87536412951506,1226.672216980589,2746,50,1,-6.116803235096113,1.0,639.3984264255369,98.15562700454322,quick_exit_order,7.826860255177523,243.94944846949164,ONLY_2025Q4,0.01,1.602974667946556,23.202382652916082,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,6953,7116,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,60.506256292247954,4207,4.25
0.14433758046119183,False,97.07231544436713,144,946,946,0.0004,101.35837941257797,1.3583794125779702,0,1.5,144,1.0,101.35837941257797,-4.253150239289871,101.38434390997678,432,50,1,-4.253150239289871,1.0,97.07231544436713,96.19710807357862,quick_exit_order,0.0,101.38434390997678,2026_ENTRY_ONLY,0.01,1.0826449609219888,0.31938194894445404,btc_rb_z4.25_gap1.5_cd144_h144_k1_short_cap50,946,988,1.0,btc_rb_z4.25_gap1.5_cd144_h144_k1_short,54.33403805496829,514,4.25
0.3738408098223465,False,2205.5283452682997,120,90573,90573,0.0004,2890.8703736709926,2790.8703736709926,0,0.5,120,1.0,5933.055971149012,-49.57512218104706,5934.044514634631,40912,0,1,-23.719597488955657,1.0,2992.2346962267925,77.91029409396354,quick_exit_order,2.0900490492779347,2891.343349884618,BASE,0.01,1.3297521509560577,117.66094997904078,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_capnone,90573,90573,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,54.829805792013076,49661,4.5
0.292967395861083,False,830.2579417462089,120,82089,82089,0.0004,1088.2508454033018,988.2508454033019,0,0.5,120,1.0,2133.2038118592773,-48.80013637694506,2133.570125773822,37552,0,1,-23.719597488955657,1.0,1092.3849946984383,77.91029409396354,quick_exit_order,2.057376243406636,1088.4288944673556,EX_2025Q4,0.01,1.1957175664849011,41.66389610377884,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_capnone,82089,82089,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,54.25452862137436,44537,4.5
0.2953861872280855,False,821.9371878820799,120,80872,80872,0.0004,1071.0699334528438,971.0699334528437,0,0.5,120,1.0,2097.308062577517,-48.786747147377476,2110.5762389893393,36975,0,1,-23.719597488955657,1.0,1080.894745920981,77.91029409396354,quick_exit_order,2.056811763778606,1077.5207796826646,PRE_2025Q4,0.01,1.2005189360522563,40.93956206065445,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_capnone,80872,80872,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,54.27960233455337,43897,4.5
1.1563511444128889,False,251.21113834740913,120,8484,8484,0.0004,265.64375170318766,165.6437517031877,0,0.5,120,1.0,1441.1159711487937,-48.218185487935095,1453.0641141780845,3360,0,1,-5.955518625059774,1.0,752.4229643450748,95.41690626235703,quick_exit_order,8.096387321339481,267.1194892828115,ONLY_2025Q4,0.01,1.5775323555269596,27.81348898921883,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_capnone,8484,8484,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,60.396039603960396,5124,4.5
0.1322340388913027,False,96.78530231569992,120,1217,1217,0.0004,101.60408871669755,1.6040887166975493,0,0.5,120,1.0,101.60408871669755,-4.758291664776015,101.62071219369871,577,0,1,-4.758291664776015,1.0,96.78530231569992,95.65793896967688,quick_exit_order,0.0,101.62071219369871,2026_ENTRY_ONLY,0.01,1.0831650849422605,0.33711441620362664,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_capnone,1217,1217,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,52.588331963845526,640,4.5
0.37285573871380806,False,2148.5977851122534,120,90107,90107,0.0004,2816.249310620639,2716.249310620639,0,0.5,120,1.0,5775.757645858429,-49.56344996691907,5776.7204456643085,40724,50,1,-23.719597488955657,1.0,2913.5784978486945,77.91029409396354,quick_exit_order,2.0895569577011943,2816.710078058603,BASE,0.01,1.3278833275863249,114.51498331223291,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_cap50,90107,90573,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,54.80484313094433,49383,4.5
0.2943857206554679,False,835.3315465280502,120,81899,81899,0.0004,1094.9010132794058,994.9010132794058,0,0.5,120,1.0,2147.222104655564,-48.80815643443852,2147.5907176393985,37458,50,1,-23.719597488955657,1.0,1099.39128060248,77.91029409396354,quick_exit_order,2.057714362866597,1095.0801503795235,EX_2025Q4,0.01,1.1978474717981087,41.94426207032613,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_cap50,81899,82089,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,54.26317781657895,44441,4.5
0.2969815206473836,False,829.5782823330517,120,80748,80748,0.0004,1081.0270769496572,981.0270769496573,0,0.5,120,1.0,2118.2970278154507,-48.79905380572357,2131.691929176094,36911,50,1,-23.719597488955657,1.0,1091.4464376851852,77.91029409396354,quick_exit_order,2.0573306030359677,1087.5378931212906,PRE_2025Q4,0.01,1.2030759263313733,41.359347577733736,btc_rb_z4.5_gap0.5_cd120_h120_k1_short_cap50,80748,80872,1.0,btc_rb_z4.5_gap0.5_cd120_h120_k1_short,54.288651112101846,43837,4.5
