factor,side,horizon,market_shock_bucket,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct,dominant_hypothesis,dominant_net_edge_pct,reversion_minus_continuation_pct,relative_hypothesis,relative_edge_abs_pct
btc,negative_residual,72,severe_ge075|market_same_direction,19084,0.9121088205786502,5.95425258125826,60.54286313141899,1.6406995968239804,-63.16411010786821,69.43729771143943,19084,-0.7383593141752468,6.4125473752001145,37.08866065814295,0.6747951301387495,-41.099037103360246,170.9319637731936,19084,0.4023528965805573,4.668630776364765,59.133305386711385,1.3392448848952545,-62.94797607643336,56.969319401465036,mean_reversion,0.9121088205786502,1.650468134753897,mean_reversion,0.4023528965805573
btc,negative_residual,288,calm_lt025|market_opposite_or_flat,174766,-0.13468605007074919,8.93175981570468,46.28245768627765,0.9454367929880853,-91.96308328826662,1156.4051941980565,174766,0.5521001154793523,8.613080067348147,51.88480596912443,1.2600437261720359,-92.05668678234136,1141.7722297953158,174766,-0.12193605010025495,8.39382055637101,43.61775173660781,0.942234274139455,-91.9554288357207,1157.6622278588036,continuation,0.5521001154793523,-0.6867861655501015,continuation,0.12193605010025495
btc,negative_residual,288,calm_lt025|market_same_direction,266382,-0.04384064232412271,8.004851272245592,47.60081386880495,0.9813154332536775,-91.08157020838235,552.7070668189353,266382,0.391656295441214,7.995399045324062,50.5049139956904,1.1842187388061962,-84.7098024624622,1019.0333073192452,266382,-0.0991041505293281,7.316311771376697,44.13699123814672,0.9495693499783209,-91.07437942402521,558.2280775489013,continuation,0.391656295441214,-0.4354969377653367,continuation,0.0991041505293281
btc,negative_residual,288,moderate_025_075|market_opposite_or_flat,53207,0.2507432416029569,6.892269017748579,49.61753152780649,1.1151980568808095,-90.08998180700286,139.01972215707997,53207,0.013400186352530317,7.790916676478427,48.66276993628658,1.0058577225170686,-58.24603971696658,907.0637400908832,53207,-0.034724571722798324,5.909669914139134,45.715789275847165,0.9810755282385165,-89.99949496257233,139.5039692959873,mean_reversion,0.2507432416029569,0.2373430552504266,continuation,0.034724571722798324
btc,negative_residual,288,moderate_025_075|market_same_direction,80193,0.1875886518604125,7.641327253379689,51.87360492811093,1.077825558341391,-69.56997850656825,224.51056817669604,80193,0.19897903199360883,8.006388743347149,46.315763221228785,1.0815223171635098,-69.2459322915663,227.9662483302079,80193,0.2218583490038848,6.241687780846472,49.481874976618904,1.1253558388551146,-65.88020950206914,226.08649157179266,continuation,0.19897903199360883,-0.011390380133196348,mean_reversion,0.2218583490038848
btc,negative_residual,288,severe_ge075|market_opposite_or_flat,33063,0.3818044036350971,7.418505245804891,50.08317454556453,1.1653772616124147,-65.84213747790342,123.65130299694384,33063,-0.054590129295631735,7.338357876895906,48.319874179596525,0.9782637061845372,-55.376875287219896,192.17343384271666,33063,0.46640261102676916,5.773152775876013,50.2827934549194,1.29438899095593,-64.3382092458142,93.54379148653453,mean_reversion,0.3818044036350971,0.43639453293072883,mean_reversion,0.46640261102676916
btc,negative_residual,288,severe_ge075|market_same_direction,19084,1.990733979303747,10.052564554706002,61.559421504925595,1.8673457537312557,-70.68840955784863,216.58566050632052,19084,-1.2087125288177452,10.171323067900145,36.76902116956613,0.6848231615869596,-68.47608331392144,240.48032997406662,19084,0.7499869374175052,7.594967300425913,55.60679102913436,1.3887803971325272,-70.70261997519188,244.97270984395576,mean_reversion,1.990733979303747,3.1994465081214924,mean_reversion,0.7499869374175052
btc,positive_residual,12,calm_lt025|market_opposite_or_flat,251098,-0.05116720193372023,2.449463483312068,50.15531784402902,0.9241989346594334,-67.27120068845815,310.1698297772943,251098,-0.09219345236175469,2.4529060817110224,42.218974265027995,0.8695418868674394,-75.66856638083999,204.93083143104894,251098,0.06421374669712657,2.3016039404081914,56.804514571999775,1.1171820477366865,-66.0397733860169,310.58020477815705,mean_reversion,-0.05116720193372023,0.04102625042803446,mean_reversion,0.06421374669712657
btc,positive_residual,12,calm_lt025|market_same_direction,295065,-0.053162326555012795,2.2341926234943017,50.49599240845237,0.9180863673200629,-69.9186715109381,234.07436068249083,295065,-0.09658114293383276,2.330640752666125,41.672512836154745,0.8587194738312355,-70.12635161399425,231.76792672030126,295065,0.051789033393498704,2.0658767465801007,56.36859674986867,1.0988615681838934,-69.95914304315527,191.1533439645205,mean_reversion,-0.053162326555012795,0.04341881637881996,mean_reversion,0.051789033393498704
btc,positive_residual,12,moderate_025_075|market_opposite_or_flat,58365,0.18025338048210274,3.484820894295291,45.02355863959565,1.2742156490462369,-48.57901823888526,135.9656966863228,58365,-0.2828903688121847,2.8597515959750064,47.8043347896856,0.67017098657214,-57.70563210687705,94.08458656375609,58365,0.19108764360981959,2.9996999086137506,51.2053456694937,1.3775563100395372,-48.623469552225515,133.80980929181936,mean_reversion,0.18025338048210274,0.4631437492942875,mean_reversion,0.19108764360981959
btc,positive_residual,12,moderate_025_075|market_same_direction,54873,-0.15248177932224852,2.6724753948638456,48.53570972973958,0.8114411862020288,-55.31170094385616,120.0210606536971,54873,0.026600732296267363,2.892716800696541,45.05130027518087,1.0363262752709703,-54.64061505677187,123.32512529219484,54873,0.007183318009287858,2.1848904666383837,54.51679332276347,1.0134899181612842,-53.974552416514676,99.9587889076941,continuation,0.026600732296267363,-0.17908251161851588,mean_reversion,0.007183318009287858
btc,positive_residual,12,severe_ge075|market_opposite_or_flat,19469,-0.2698420112972675,3.400971115180949,38.820689300939954,0.7507576597263668,-42.05400732943516,97.74777264727,19469,0.18163752641188924,3.349299423635574,56.08403102367867,1.2160463294290194,-49.53156815773533,72.22968363915885,19469,0.07917806137616516,2.450440281267658,55.251938979916794,1.1384659985207999,-37.96313113612154,113.79077371665498,continuation,0.18163752641188924,-0.4514795377091567,mean_reversion,0.07917806137616516
btc,positive_residual,12,severe_ge075|market_same_direction,8324,-0.4663932091292585,3.5468988697479777,44.48582412301778,0.6449975677849562,-44.3315191476169,74.79980399242582,8324,0.4047567785468044,3.962756768761942,52.09034118212398,1.4501282901146246,-42.906000133496526,79.27595351977645,8324,-0.23551411578084208,2.545032820489637,47.15281114848631,0.7103609390844129,-37.60950002914851,36.490835202328476,continuation,0.4047567785468044,-0.8711499876760629,continuation,0.23551411578084208
btc,positive_residual,72,calm_lt025|market_opposite_or_flat,251063,0.13591583772121643,4.941772810642996,51.92760382852113,1.1072521794813326,-84.24340675127833,832.5110309691635,251063,-0.12528492807592168,4.926525784857824,44.496002995264135,0.9111675769753046,-89.29769230135958,533.3869148153632,251063,0.26564964813806996,4.554711782648715,57.83528437085512,1.2599710873213046,-84.164728521157,834.4900972993621,mean_reversion,0.13591583772121643,0.26120076579713813,mean_reversion,0.26564964813806996
btc,positive_residual,72,calm_lt025|market_same_direction,295012,0.06483188513663407,4.470719904671125,51.55078437487288,1.05245587861551,-79.44131535134449,514.6388857987779,295012,-0.07899399120278265,4.542053526157496,44.75750138977398,0.9403200233243281,-83.76279110157752,385.4405890437679,295012,0.20697212615140634,4.091869093690821,57.056662101880605,1.2106403427670298,-79.41430995357084,515.0827536549227,mean_reversion,0.06483188513663407,0.14382587633941674,mean_reversion,0.20697212615140634
btc,positive_residual,72,moderate_025_075|market_opposite_or_flat,58363,0.46772550764225074,5.49815953319781,50.92610044034748,1.376393669576456,-74.461018919806,332.9600011657568,58363,-0.4183729698914866,4.8578900485880725,45.94006476706132,0.7460068851112203,-76.94932566764385,290.7759653554895,58363,0.34196381495966105,4.455653319017971,53.08157565580933,1.3688611007070541,-74.38308595259058,333.3931777378815,mean_reversion,0.46772550764225074,0.8860984775337373,mean_reversion,0.34196381495966105
btc,positive_residual,72,moderate_025_075|market_same_direction,54873,-0.1774074317014702,5.4933999508254825,46.046325150802765,0.8900725314761104,-71.30364836170314,188.90586487573432,54873,0.24889190545212722,5.338397408566372,50.99046890091666,1.1781220986604748,-65.45580689370549,247.78009802784516,54873,0.005500694349423316,4.359206009219546,51.169063109361616,1.0050135319455173,-70.57774392438705,181.1603426677434,continuation,0.24889190545212722,-0.4262993371535974,mean_reversion,0.005500694349423316
btc,positive_residual,72,severe_ge075|market_opposite_or_flat,19469,-0.7002780110279075,4.684544153517255,40.17155477939288,0.6287887731619042,-51.806055340752465,90.27474635536738,19469,0.7346584690740626,5.020851730179346,57.36298731316452,1.6176060733973547,-47.549424308945476,107.08037195069933,19469,-0.06554526594443195,3.506314600080151,51.01956957214033,0.9407275724524621,-42.5428216079873,125.28397907678355,continuation,0.7346584690740626,-1.4349364801019702,continuation,0.06554526594443195
btc,positive_residual,72,severe_ge075|market_same_direction,8324,-0.9923501912346394,6.052439532840544,45.362806343104275,0.5852838363161811,-53.425159874101325,180.62441568818167,8324,1.1835200768980703,6.650786228501532,52.21047573282076,1.8524494406748968,-64.43638034369117,114.27921081062067,8324,-0.3511481278147175,4.71611706093805,49.0148966842864,0.7739331750112882,-48.626535729984234,132.62628119070934,continuation,1.1835200768980703,-2.1758702681327096,continuation,0.3511481278147175
btc,positive_residual,288,calm_lt025|market_opposite_or_flat,250943,0.5819765737821466,8.241833353067094,53.058662724204304,1.2647135490256538,-88.00660214994286,759.7573422017999,250943,-0.1615433200989037,8.611058066942972,45.16922169576358,0.9375003250456937,-88.39205029613353,732.1261506188465,250943,0.698875813504646,7.416006739798569,58.61490457992453,1.3968780856286005,-88.06681382886494,762.6837144355285,mean_reversion,0.5819765737821466,0.7435198938810503,mean_reversion,0.698875813504646
btc,positive_residual,288,calm_lt025|market_same_direction,294872,0.4936761359246234,8.163068185878256,52.396293985186794,1.2264094288797172,-93.33188153795577,1035.8792241676304,294872,-0.08373883439905104,9.122434467705443,45.75883773298245,0.9664067050994691,-91.21383702292668,1396.6770675440025,294872,0.5953635054309017,7.268742880331874,57.89868146178681,1.3452051496340423,-93.32521008403361,1037.5352718342822,mean_reversion,0.4936761359246234,0.5774149703236744,mean_reversion,0.5953635054309017
btc,positive_residual,288,moderate_025_075|market_opposite_or_flat,58353,0.6420189128141675,8.30369683389472,50.63664250338457,1.281678533848691,-80.36718290277769,448.0880014757421,58353,-0.2265409276098765,8.169487963105887,47.803883262214455,0.9153205383565296,-81.79120878593051,408.33356906383005,58353,0.5146552882225605,6.673110397108205,55.32877487018662,1.2941289715800142,-78.93519709045516,448.63636363636374,mean_reversion,0.6420189128141675,0.868559840424044,mean_reversion,0.5146552882225605
btc,positive_residual,288,moderate_025_075|market_same_direction,54845,-0.2921566705661504,8.367306407225364,45.81821496945938,0.8958731077606893,-83.31957349404335,274.7491328927198,54845,0.7605447785061088,8.66114549948752,52.54626675175495,1.3293136869877076,-73.36879765732401,498.3072424583683,54845,0.0950370900904336,6.588373530756487,52.29464855501869,1.0492995467451134,-81.76058689604153,215.7516000106802,continuation,0.7605447785061088,-1.0527014490722593,mean_reversion,0.0950370900904336
btc,positive_residual,288,severe_ge075|market_opposite_or_flat,19469,-1.496074355467973,7.81511159599353,37.151368842775696,0.5674386699699218,-57.60110554881517,249.90763402802202,19469,1.9383942153983513,8.220055220972885,61.54399301453593,2.060840303820504,-71.47813018275228,135.38396731779662,19469,-0.0252327752408308,5.903238155582486,51.17366069135549,0.9866508326720483,-50.367829410354084,179.48910954438637,continuation,1.9383942153983513,-3.4344685708663243,continuation,0.0252327752408308
btc,positive_residual,288,severe_ge075|market_same_direction,8324,-1.345388134900512,10.101469200028278,41.84286400768861,0.6563549493552887,-58.08833068035737,311.4132021618631,8324,2.174436821670299,10.681621854983764,56.76357520422874,1.938455378278035,-75.74210080433457,138.12031703378332,8324,-0.1799908793659773,7.716523179400103,49.08697741470447,0.9274415763204091,-55.38700791287865,171.57116227656252,continuation,2.174436821670299,-3.519824956570811,continuation,0.1799908793659773
