rank,factor,residual_mode,profile,side,horizon,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct,dominant_hypothesis,dominant_net_edge_pct,reversion_minus_continuation_pct,relative_hypothesis,relative_edge_abs_pct,eligible_symbols,positive_reversion_symbols,positive_reversion_symbol_pct,positive_continuation_symbols,positive_continuation_symbol_pct,positive_relative_reversion_symbols,positive_relative_reversion_symbol_pct,mean_symbol_reversion_avg_pct,mean_symbol_continuation_avg_pct,mean_symbol_relative_reversion_avg_pct,ex_2025q4_reversion_net_n,ex_2025q4_reversion_net_avg_pct,ex_2025q4_reversion_net_profit_factor,ex_2025q4_continuation_net_avg_pct,ex_2025q4_continuation_net_profit_factor,ex_2025q4_relative_reversion_avg_pct,2025q4_reversion_net_n,2025q4_reversion_net_avg_pct,2025q4_reversion_net_profit_factor,2025q4_continuation_net_avg_pct,2025q4_continuation_net_profit_factor,2025q4_relative_reversion_avg_pct,2026_reversion_net_n,2026_reversion_net_avg_pct,2026_reversion_net_profit_factor,2026_continuation_net_avg_pct,2026_continuation_net_profit_factor,2026_relative_reversion_avg_pct,pre_2025q4_reversion_net_n,pre_2025q4_reversion_net_avg_pct,pre_2025q4_reversion_net_profit_factor,pre_2025q4_continuation_net_avg_pct,pre_2025q4_continuation_net_profit_factor,pre_2025q4_relative_reversion_avg_pct,eligible_quarters,positive_reversion_quarter_pct,positive_continuation_quarter_pct,preferred_direction,robust_pass
132,market_mom,rolling_beta,z3_abs025_vol15,negative_residual,12,529797,-0.04015156962988065,2.5860847176897317,47.680526692299125,0.9383068195287025,-85.99375087133095,369.69813414500214,529797,-0.09594809580476676,2.8065048742131053,44.35491329697979,0.8597387986103896,-78.75226819034494,612.5405163171439,529797,0.046623522968452354,1.9518754795203141,51.918753786827786,1.1135901059747662,-85.70955504324176,233.8216174293416,mean_reversion,-0.04015156962988065,0.05579652617488611,mean_reversion,0.046623522968452354,597,180,30.150753768844222,168,28.14070351758794,403,67.50418760469012,-0.042845443925612084,-0.05209109425905101,0.0517043787676157,468380,-0.03859764583723548,0.9377728254041845,-0.11514435116875699,0.8265308776045763,0.04400300911107567,61417,-0.052002145626740354,0.9411646975186949,0.05044691025846813,1.0601399174504837,0.06660815719868418,7247,-0.0932280817021364,0.844086564439057,-0.050948778249972355,0.9132693561721476,-0.03718187606763898,461133,-0.03773909360021719,0.9391913761668548,-0.1161532256516988,0.8253266727306995,0.04527888150123234,23,21.73913043478261,4.3478260869565215,mean_reversion,False
133,market_mom,rolling_beta,z3,negative_residual,12,626003,-0.04269317035478025,2.458865068626854,47.03827297952246,0.9309991756442727,-85.99375087133095,369.69813414500214,626003,-0.09947738395656291,2.661374260972875,43.97407041180314,0.8473688157393973,-78.75226819034494,612.5405163171439,626003,0.04601119234965628,1.8383709843705318,51.88058204193909,1.1205016080655035,-85.70955504324176,233.8216174293416,mean_reversion,-0.04269317035478025,0.056784213601782665,mean_reversion,0.04601119234965628,597,166,27.80569514237856,151,25.293132328308207,417,69.84924623115577,-0.04468524832526591,-0.05554054186455605,0.05098250628125736,554927,-0.04082075644561708,0.9310027733803742,-0.11686281782307481,0.8157218835393131,0.043920570811708165,71076,-0.05731207171909716,0.9309791620212441,0.03625966735811213,1.0459540353409753,0.062333753244880344,8267,-0.09181434051106967,0.8391704337513378,-0.05784180357897399,0.8972625432080511,-0.032365046268378585,546660,-0.0400495934567957,0.9323421145738368,-0.11775537759469881,0.8146289872536127,0.045074218776441424,23,21.73913043478261,4.3478260869565215,mean_reversion,False
134,btc,unit_beta,z3_abs025,negative_residual,36,662767,-0.03064315140344181,3.4186436530283,47.11625654264621,0.9673598086450709,-92.94174781637093,380.1445091876137,662767,-0.050823055028143785,4.064841476556794,42.900747924987215,0.9471674823812956,-79.21454938078077,1313.9506107412951,662767,0.04424559727471797,3.0851186639646078,51.082054477667114,1.0577950563410365,-92.94495732063643,381.63158368781626,mean_reversion,-0.03064315140344181,0.020179903624701973,mean_reversion,0.04424559727471797,596,209,35.06711409395973,259,43.45637583892618,338,56.711409395973156,-0.04357519565606873,0.04155307184851585,0.03872233545363053,585207,0.005711685448931007,1.006401363567918,-0.11022158417748075,0.8849720736869282,0.06899809802294798,77560,-0.3049482701484977,0.7636224912943537,0.3973517135110011,1.401261358770531,-0.14251738242318632,10242,0.042452326600029545,1.0599773220475208,-0.16296163252373297,0.8023052756217083,0.06898802791192042,574965,0.005057214921734469,1.0056470713876757,-0.10928211207889689,0.8862357087024587,0.0689982774044358,26,61.53846153846154,19.230769230769234,mean_reversion,False
135,market_mom,rolling_beta,z3_abs025,positive_residual,12,730798,-0.050396063377831035,2.4819460152827255,50.27435762002633,0.9246885859522525,-69.9186715109381,310.1698297772943,730798,-0.0911316196239998,2.4930920240060037,42.08030125971883,0.8699066893155435,-75.66856638083999,231.76792672030126,730798,0.04414408347560634,2.0423433525467827,58.20349809386452,1.0954292653821824,-69.81761435174789,309.0030055917557,mean_reversion,-0.050396063377831035,0.04073555624616876,mean_reversion,0.04414408347560634,597,216,36.18090452261306,104,17.42043551088777,448,75.04187604690117,-0.017776862945289216,-0.0861943794886545,0.07386495327172693,651900,-0.06604402056557773,0.8991523842376783,-0.08721627334904264,0.8711201739446214,0.035066992514444624,78898,0.07889622908448882,1.1002294364902079,-0.12348242999491581,0.8623426074116506,0.11914415442266868,9946,-0.0850160243526626,0.8613005400185834,-0.060316196650047844,0.9019351761743936,0.04748744810780779,641954,-0.06575008120284101,0.8997007357746523,-0.08763304489785807,0.8706868604653321,0.0348745583971534,23,8.695652173913043,8.695652173913043,mean_reversion,False
136,market_mom,rolling_beta,z3_abs025,positive_residual,36,730742,0.009753383438246258,3.784133250916463,51.31482794200963,1.0099313662485323,-91.62794172268165,1259.7136325577208,730742,-0.08676888252979874,3.897042964959633,43.837086139841425,0.9169395303105818,-92.66020451156672,1092.062890059706,730742,0.044134772609811274,3.200129963546413,57.38619102227599,1.0642887418771876,-91.55503739736173,1258.1769393775855,mean_reversion,0.009753383438246258,0.096522265968045,mean_reversion,0.044134772609811274,597,334,55.9463986599665,131,21.943048576214405,423,70.85427135678393,0.07661049634972832,-0.07442799424885596,0.12019213764951844,651900,-0.014137456269662329,0.9853629736202247,-0.08219827178956093,0.9188335676371432,0.027735020403922728,78842,0.2072932531217349,1.1857292997563955,-0.12456068311275136,0.9048207341448168,0.1797350676685204,9946,-0.04346556130604146,0.9514587781356789,-0.05746480856210845,0.9368412012969211,0.12087344135513942,641954,-0.013683066496108743,0.9858494074445948,-0.08258147529831728,0.9185833026238331,0.02629199686207889,23,39.130434782608695,17.391304347826086,mean_reversion,False
137,btc,rolling_beta,z3_abs050,negative_residual,12,541326,-0.031998382641474456,2.4944985611317616,50.02697080871785,0.9543307578192518,-85.99375087133095,234.49646690475063,541326,-0.10161312854296231,2.9155215553659093,43.2055729819,0.8643418958956213,-70.16404962910937,612.5405163171439,541326,0.044042995834897423,2.2254081718994345,53.33625209208499,1.080510884504418,-85.91562381410591,234.46356806859936,mean_reversion,-0.031998382641474456,0.06961474590148786,mean_reversion,0.044042995834897423,595,196,32.94117647058823,166,27.899159663865547,366,61.51260504201681,-0.051091714695855266,-0.04758447762432337,0.027461161655992227,480084,-0.016211204920914955,0.9757933594424427,-0.13007626775566022,0.8235617860919349,0.05725126714283098,61242,-0.15575612126524727,0.8348833285069291,0.12151312020444771,1.1443879552569949,-0.05949836013972696,7768,-0.09918473759820023,0.8383828895565191,-0.046587645138633726,0.9219892424162242,0.00575841914205409,472316,-0.014846571070193916,0.9778614820282238,-0.1314493730929536,0.822254565078998,0.0580981502534392,26,42.30769230769231,7.6923076923076925,mean_reversion,False
138,btc,unit_beta,z3,negative_residual,36,670911,-0.03165896797787889,3.398214939015545,46.711858949994856,0.9659415133809589,-92.94174781637093,380.1445091876137,670911,-0.05121908635065407,4.04042248300834,42.548117410506016,0.9462116429230655,-79.21454938078077,1313.9506107412951,670911,0.043312338574791824,3.067003901897905,51.09112833147765,1.057074632600666,-92.94495732063643,381.63158368781626,mean_reversion,-0.03165896797787889,0.01956011837277518,mean_reversion,0.043312338574791824,596,205,34.395973154362416,258,43.288590604026844,338,56.711409395973156,-0.043964709643916626,0.040800107986155555,0.03826672257445477,592013,0.00428811252516419,1.0048500060780907,-0.10986702273856154,0.8842433726881043,0.06780377464980941,78898,-0.3013887326087699,0.7627265639558852,0.38884708471596746,1.3985757492123168,-0.14045972846213403,10407,0.041154575627668916,1.0589475990701105,-0.1629054698685163,0.7998440001585052,0.06613959332842255,581606,0.003628440373384867,1.0040885040462295,-0.10891797627191331,0.8855351143398755,0.06783355277281991,26,61.53846153846154,19.230769230769234,mean_reversion,False
139,btc,rolling_beta,z3_abs025,negative_residual,72,626988,-0.017619195454380586,4.556814394170451,49.52375484060301,0.9863193470678184,-87.89688990366096,634.0210748197492,626988,0.02629404683522971,5.257745003949668,46.777928764186875,1.0204688651315041,-86.40363290896089,724.5830952845059,626988,0.04326865014313149,4.0322507554498035,49.51928904540438,1.042866096917301,-87.30452597148626,635.1697657207806,continuation,0.02629404683522971,-0.0439132422896103,mean_reversion,0.04326865014313149,596,238,39.93288590604027,366,61.40939597315436,302,50.671140939597315,-0.05369090691839281,0.1987096775674446,0.014388513002704084,558338,0.04138024904004432,1.0341956845230182,-0.08145523725442644,0.9361428786354637,0.08220010798375764,68650,-0.49746816617729683,0.7409782686597571,0.902630824403336,1.6647751589363817,-0.2733651780843929,8874,0.17399412929086364,1.184083567586995,-0.25048801901205164,0.7856075599656955,0.14096012418616408,549464,0.039238497126641854,1.0323115508242229,-0.07872530971537546,0.938366686279155,0.08125111699657718,26,57.692307692307686,38.46153846153847,mean_reversion,False
140,market_mom,rolling_beta,z3,positive_residual,12,751350,-0.05179875925863653,2.4501488134141396,49.82338457443269,0.9212233648972377,-69.9186715109381,310.1698297772943,751350,-0.09120351883145665,2.461438149244836,41.82617954348839,0.8674313712577124,-75.66856638083999,231.76792672030126,751350,0.04279026022798006,2.0150565440386257,58.05616556864311,1.0945826365305318,-69.81761435174789,309.0030055917557,mean_reversion,-0.05179875925863653,0.03940475957282012,mean_reversion,0.04279026022798006,597,213,35.678391959798994,102,17.08542713567839,449,75.20938023450586,-0.01826588712128101,-0.08629226987045457,0.07329704115876799,671110,-0.06695824426695193,0.8958721238295565,-0.08750892863960244,0.8682731388051483,0.03395906827845946,80240,0.07499189358197428,1.0962887462761173,-0.12210427186803825,0.8621512364747724,0.11665243905702811,10094,-0.08525187438636142,0.8594837842244288,-0.06086074192949431,0.900012864969197,0.0462615248259991,661016,-0.06667889262882926,0.8963959406645662,-0.08791585796756402,0.867829617434934,0.03377120445006365,23,8.695652173913043,8.695652173913043,mean_reversion,False
141,btc,rolling_beta,z3,negative_residual,72,635237,-0.018638310457030988,4.529094501143123,49.23926030757025,0.985378811191991,-87.89688990366096,634.0210748197492,635237,0.024756031646711484,5.2248354589166945,46.499652885458495,1.019469950414724,-86.40363290896089,724.5830952845059,635237,0.042680041999762296,4.007700545397818,49.577244398547315,1.0427513945375946,-87.30452597148626,635.1697657207806,continuation,0.024756031646711484,-0.043394342103742475,mean_reversion,0.042680041999762296,596,239,40.100671140939596,366,61.40939597315436,302,50.671140939597315,-0.05410133626298739,0.19845945642514723,0.013989495242232204,565952,0.03945205878558738,1.0329433581070602,-0.08151334253118596,0.9354142555841575,0.08099849887798155,69285,-0.4931473766849064,0.741149076277068,0.8928135456068681,1.6621674605944134,-0.27032287792723436,8991,0.17197870081957584,1.1837567908681148,-0.2500154331610079,0.7840651400528603,0.13981757599538944,556961,0.037312686300749846,1.0310474226845086,-0.07879321976342893,0.9376526484857787,0.08004898477849773,26,57.692307692307686,38.46153846153847,mean_reversion,False
142,market_mom,unit_beta,z3_abs025_vol15,positive_residual,12,640777,-0.05244880097560839,2.5356673093662137,50.41644753166858,0.9242224349233883,-69.9186715109381,310.1698297772943,640777,-0.08414453122052624,2.6347358292492746,42.00478481593441,0.8832838269604365,-75.66856638083999,231.76792672030126,640777,0.04263121983035427,2.1130337205893306,58.29251049897234,1.0854337109057135,-69.75422540040461,307.16735617879215,mean_reversion,-0.05244880097560839,0.031695730244917855,mean_reversion,0.04263121983035427,597,213,35.678391959798994,134,22.445561139028477,426,71.35678391959799,-0.019357639496472987,-0.07564299517570959,0.07245771070596542,570635,-0.06386861356267802,0.9050790542478708,-0.08670455517225152,0.8754132526101441,0.03593380869299158,70142,0.04045623103976703,1.047651849536819,-0.06331764764588105,0.9314954270084911,0.09711750770878635,8982,-0.07706939480629708,0.877409272885439,-0.06414337805972345,0.8994196971381795,0.049957042203988535,561653,-0.06365750560611014,0.9054920577300443,-0.08706535533324915,0.8750619178185404,0.035709548013540475,23,8.695652173913043,8.695652173913043,mean_reversion,False
143,market_mom,rolling_beta,z3,positive_residual,36,751293,0.006769777204989956,3.736480395183182,50.91835009776479,1.007013777801902,-91.62794172268165,1259.7136325577208,751293,-0.08679895354925074,3.848302856318852,43.64249367423894,0.9153967253017372,-92.66020451156672,1092.062890059706,751293,0.04243158447359015,3.157646634525496,57.2494353068643,1.0631463081641508,-91.55503739736173,1258.1769393775855,mean_reversion,0.006769777204989956,0.0935687307542407,mean_reversion,0.04243158447359015,597,331,55.44388609715243,132,22.110552763819097,422,70.68676716917923,0.07524000551472013,-0.07407669697833864,0.11937751232614201,671110,-0.016445941570490858,0.9826623506310808,-0.08248749328065741,0.9170224078278002,0.026443663329275256,80183,0.2010790575688193,1.1820527854125784,-0.12288470864516568,0.9049324574425127,0.17624615563158103,10094,-0.04517117295976519,0.9490555696964795,-0.057131499291965454,0.9365101775486285,0.11810012325852623,661016,-0.016007294872614677,0.9831415782837902,-0.08287469026729888,0.9167534219692103,0.025044029573774877,23,39.130434782608695,17.391304347826086,mean_reversion,False
144,btc,unit_beta,z3_abs025_vol15,negative_residual,36,566650,-0.031242372512288716,3.574378284407287,49.822288890849734,0.9689635215185212,-92.94174781637093,380.1445091876137,566650,-0.038492303995420606,4.300456775106545,45.16244595429277,0.9624794025770488,-79.21454938078077,1313.9506107412951,566650,0.04228018513455187,3.2336604563405165,51.293214506309006,1.0525301960968603,-92.94495732063643,381.63158368781626,mean_reversion,-0.031242372512288716,0.00724993148313189,mean_reversion,0.04228018513455187,596,213,35.738255033557046,280,46.97986577181208,325,54.53020134228188,-0.04607298280974324,0.06088159566293635,0.03469609743168505,504164,0.007405050330861419,1.0078310841492084,-0.10494846677777127,0.8962377119870346,0.06985747368490834,62486,-0.34306644975029316,0.771152578761894,0.49770468177740945,1.4355827635843177,-0.18022527376347164,8239,0.05798408982952388,1.072200056494665,-0.1625142528316518,0.8252176357504183,0.12438331709313545,495925,0.006564760556340112,1.006925113018433,-0.1039921033935944,0.8973209279549491,0.06895161408145944,26,61.53846153846154,19.230769230769234,mean_reversion,False
145,btc,unit_beta,z3_abs025_vol15,positive_residual,12,596161,-0.07365130629136621,2.575988739651668,49.924600904789145,0.8981301332936888,-69.9186715109381,310.1698297772943,596161,-0.06054339427806481,2.685815246185743,42.77401574406914,0.9169693791605938,-75.66856638083999,231.76792672030126,596161,0.041754204562528534,2.3870489529082426,55.77989838315489,1.071748998237505,-69.97048277948362,310.6535163578008,continuation,-0.06054339427806481,-0.013107912013301401,mean_reversion,0.041754204562528534,596,179,30.033557046979865,161,27.013422818791945,410,68.79194630872483,-0.03397229325325728,-0.05942521991268879,0.07549920039769015,525056,-0.08420559750272925,0.8805466504355058,-0.06382870518604852,0.9094717751397988,0.036534830454613025,71105,0.0042840558670389235,1.0050022636178415,-0.03628388785654371,0.9600013641018216,0.08029528735003597,8312,-0.07574892365110178,0.8828106130410907,-0.059370418763582136,0.9090632300610032,0.04324614795619125,516744,-0.08434162592890289,0.8805133027948868,-0.06390041821366671,0.9094778530154275,0.036426876668844546,26,15.384615384615385,23.076923076923077,mean_reversion,False
146,market_mom,rolling_beta,z3_abs025_vol15,positive_residual,6,636294,-0.03752209216505266,2.9714225958230074,49.68395112950932,0.9315746169380086,-66.47751131891758,774.6038858315494,636294,-0.10543333772324971,2.2417433630802903,40.64504772950868,0.8199216901210103,-88.58909713587693,197.71118966595026,636294,0.041464795305577576,1.8978418756129827,58.64380302187354,1.1071416980479731,-72.68928551015958,442.5913932350822,mean_reversion,-0.03752209216505266,0.06791124555819705,mean_reversion,0.041464795305577576,597,229,38.358458961474035,81,13.5678391959799,429,71.85929648241206,-0.0013616521008731001,-0.10779834900915558,0.05788288025255203,567712,-0.07571328811431145,0.8584783178787663,-0.0924350867376346,0.8332041814102698,0.033172076805616735,68582,0.2786191728133035,1.4227607074407491,-0.21303100275992828,0.7477801025837747,0.11011073454691939,8880,-0.08536724828770506,0.832480224224978,-0.07984692099879633,0.846218091171739,0.024853237205255552,558832,-0.07555988393140899,0.8588715253561282,-0.09263511628454832,0.8330106258720079,0.03330426554150025,23,17.391304347826086,8.695652173913043,mean_reversion,False
147,market_mom,rolling_beta,z2,negative_residual,12,1916477,-0.06855235209392006,1.8035309344528867,45.97811505173294,0.8705918339140116,-85.99375087133095,234.49646690475063,1916477,-0.09794126822182941,2.000637247026815,43.941043905040345,0.8212274154425933,-70.16404962910937,612.5405163171439,1916477,0.04111775905155511,1.3609700827298525,51.39811226537026,1.1389942597296836,-85.70955504324176,233.8216174293416,mean_reversion,-0.06855235209392006,0.02938891612790935,mean_reversion,0.04111775905155511,597,54,9.045226130653266,72,12.06030150753769,482,80.73701842546063,-0.07077859275593956,-0.06995628103409963,0.04018541128547712,1707864,-0.0634159790218705,0.8772803824073163,-0.10871031778206916,0.7994801451457436,0.04258055752253517,208613,-0.11060259182165874,0.8261024126382193,-0.009777673152733903,0.9835562407448278,0.029142182995211933,24354,-0.05276039678045794,0.8863642447651761,-0.11264098221011586,0.7760449290379058,0.013346052926164888,1683510,-0.06357012485403513,0.8771624872010854,-0.10865345598648699,0.7997943348214953,0.04300346984556269,23,4.3478260869565215,0.0,mean_reversion,False
148,btc,unit_beta,z3_abs025,negative_residual,72,662708,-0.025097804390180483,4.4359253745225065,46.94179035110486,0.9796593300884555,-85.5924838528486,634.0210748197492,662708,0.02108503616978939,5.016907844697313,44.31514332104034,1.0171802715834193,-86.40363290896089,592.6953878709762,662708,0.041112222403050125,4.002434546875097,49.759320847190615,1.040549757661653,-84.1354639558959,635.00093435957,continuation,0.02108503616978939,-0.04618284055996987,mean_reversion,0.041112222403050125,596,214,35.90604026845637,350,58.7248322147651,316,53.02013422818792,-0.052357044683890956,0.18052218358383232,0.023622962625633785,585206,0.030765670565418915,1.026311726286059,-0.07690310602875021,0.9373441663140395,0.07842917718853305,77502,-0.44691454105331774,0.740412805823749,0.7609788291485319,1.620462599922314,-0.24066251685778647,10242,0.22838217298689098,1.2838247831450311,-0.3184675815228903,0.7075534406196425,0.13565329795702136,574964,0.027245470661075823,1.023172428620919,-0.07260004817119566,0.940968610572644,0.0774098273772217,26,53.84615384615385,34.61538461538461,mean_reversion,False
149,market_mom,unit_beta,z3_abs050,positive_residual,6,578890,-0.045002273800189424,3.3322177719841983,48.289485048973035,0.9230161644969447,-63.83426075279163,863.4228876513346,578890,-0.09289149120397164,2.4055298540228462,39.00032821434124,0.8489040057368397,-89.64108065759365,175.9523292912852,578890,0.04108925967516823,2.120583226106638,58.500924182487175,1.0906324480870602,-56.880060186040595,390.7807113722547,mean_reversion,-0.045002273800189424,0.047889217403782214,mean_reversion,0.04108925967516823,597,208,34.84087102177554,118,19.765494137353432,409,68.50921273031825,-0.013595315928643647,-0.09494083204341376,0.05377364629728457,509121,-0.07094830535688137,0.8754755899888164,-0.09319201186776244,0.8426706618783725,0.03672226488191321,69769,0.14433209436009053,1.2083717144732418,-0.09069852038785195,0.8835091203700721,0.07295626015011826,9103,-0.0782756237887397,0.8407255531345798,-0.08785477557882665,0.8271497518515212,0.04150756521411556,500018,-0.07081490899977985,0.8760199194218934,-0.09328917809365467,0.8429124983609513,0.03663514684031464,23,21.73913043478261,4.3478260869565215,mean_reversion,False
150,btc,unit_beta,z3_abs050,negative_residual,12,564562,-0.045679844548717576,2.4909932160810007,48.78985833265434,0.9343578944586316,-85.99375087133095,234.49646690475063,564562,-0.0872459960962391,2.9448041628411827,41.883265256960264,0.8807729937844319,-70.16404962910937,612.5405163171439,564562,0.0403743391225761,2.256548687690974,53.44568001388687,1.072320934720239,-85.95839884278158,234.2201160180689,mean_reversion,-0.045679844548717576,0.04156615154752153,mean_reversion,0.0403743391225761,596,161,27.013422818791945,174,29.19463087248322,362,60.738255033557046,-0.05793778626746386,-0.0396253950463599,0.030411563277132358,497723,-0.02786540648778327,0.9582014464931223,-0.11867305829794692,0.8360536436278658,0.05372783903197369,66839,-0.17833675974796337,0.8047929819658193,0.14677862546034626,1.1856378869043245,-0.05906377388637276,8497,-0.07676940115742559,0.867297338265969,-0.07364611736912767,0.8753404280846501,-0.018549024527731568,489226,-0.02701602962983226,0.9595683810592033,-0.1194550975130993,0.8354985171693321,0.05498316174513042,26,46.15384615384615,7.6923076923076925,mean_reversion,False
151,market_mom,unit_beta,z3_abs025,positive_residual,36,771149,-0.0009697474011165258,3.695759828237871,48.676066492986436,0.9989713399789739,-91.62794172268165,1259.7136325577208,771149,-0.07986354964046216,3.8574151837277584,41.96530112857567,0.9198520844202799,-92.66020451156672,1092.062890059706,771149,0.04032078286128643,3.1191861924262336,57.068608012199974,1.0575957248342172,-91.57621844797154,1232.7469405859906,mean_reversion,-0.0009697474011165258,0.07889380223934564,mean_reversion,0.04032078286128643,597,314,52.596314907872696,157,26.298157453936348,415,69.5142378559464,0.05940541217457755,-0.06212755849661945,0.10849760622691346,682223,-0.0183634221373871,0.9802230207141724,-0.082718431489955,0.9149540281570263,0.02992332512452969,88926,0.1324711468210759,1.1259594913219297,-0.057961450591739676,0.950846572686043,0.12008805913080768,11800,-0.05959262557110244,0.9225011243392776,-0.06010449847596844,0.922604662487611,0.13613180160047003,670423,-0.01763775401365347,0.9810618342745646,-0.0831164554383653,0.9148468919624806,0.02805396798371542,23,43.47826086956522,17.391304347826086,mean_reversion,False
152,market_mom,unit_beta,z3_abs025_vol15,negative_residual,12,529310,-0.04217469461063144,2.6133086398181673,47.70002456027659,0.9361399400513163,-85.99375087133095,384.7150424981494,529310,-0.09252145797454069,2.8626522439153756,44.28444578791257,0.8664022488228436,-79.41054204884408,612.5405163171439,529310,0.03994175162142911,2.009401220160321,51.594717651281854,1.0933206869834957,-85.87141813735396,233.84424390107577,mean_reversion,-0.04217469461063144,0.050346763363909246,mean_reversion,0.03994175162142911,597,161,26.96817420435511,183,30.65326633165829,387,64.82412060301507,-0.052207172857550735,-0.04188356010377951,0.036988153631740864,466902,-0.03369431682515277,0.9462075815366245,-0.11857053945281526,0.8241496344273463,0.04291584211441743,62408,-0.1056201719339803,0.8845863096530091,0.10236330424135062,1.1234469563917389,0.017691258105258033,7391,-0.08047107375097214,0.8651724575529728,-0.063797828682224,0.89350518041029,-0.02219572874176683,459511,-0.03294193655473763,0.9474485963427313,-0.11945153056141855,0.8231602751912112,0.0439631285127801,23,30.434782608695656,4.3478260869565215,mean_reversion,False
153,market_mom,rolling_beta,z4,negative_residual,6,257915,-0.0328016971863774,3.2063563129325887,47.54822325184654,0.9446400340163241,-87.07411590040913,368.85863792669113,257915,-0.05559989448669669,4.491527664176389,41.83587616075064,0.9114547873925742,-78.71422390778513,672.0957351090811,257915,0.039789153993076844,2.084045691194409,53.526161719946494,1.1037488319802042,-75.68941958734379,250.14155894427955,mean_reversion,-0.0328016971863774,0.02279819730031929,mean_reversion,0.039789153993076844,597,230,38.52596314907873,228,38.19095477386934,389,65.15912897822446,-0.04385557452762962,0.026697378909205958,0.0483448185306609,226485,-0.028087381698938034,0.9473463601873283,-0.12944582989853223,0.7817161917220475,0.034715037810683316,31430,-0.06677311758639991,0.9344234706575445,0.4765349028963642,1.5418299783421938,0.07635330300896588,3646,-0.07713564487539684,0.8576319974004785,-0.047142069309478854,0.9145468972605862,-0.0015215565944131442,222839,-0.027284874204552514,0.9488376387904892,-0.13079245015399776,0.779696695314297,0.03530792605376906,23,39.130434782608695,8.695652173913043,mean_reversion,False
154,btc,unit_beta,z4,positive_residual,12,304795,-0.08661537578454792,3.086697109906226,48.3206745517479,0.8926885596127697,-74.48906100075025,471.46229440758106,304795,-0.021791097530664282,3.235560751033536,40.23425581128299,0.9725390020024156,-82.53599566677552,291.2055132938032,304795,0.03961661366234583,2.919601812851343,56.4986302268738,1.0581063835649502,-74.7639808889881,477.65945105386197,continuation,-0.021791097530664282,-0.06482427825388364,mean_reversion,0.03961661366234583,596,192,32.214765100671144,248,41.61073825503356,371,62.24832214765101,-0.046743715930673974,0.0016409132302278905,0.07361927817297553,264987,-0.09306519616419955,0.8804009316548708,-0.03974040624628287,0.9480982252264717,0.040925260904584516,39808,-0.04368132853417755,0.9563257728812968,0.0976907520630258,1.0997988589589311,0.030905437346552773,4730,-0.06252671583251936,0.9101945870401686,-0.030622941925074997,0.9557812036409663,0.07394771600392877,260257,-0.09362021298207117,0.879917365163032,-0.03990611017063188,0.9479721514394057,0.04032509947714966,26,23.076923076923077,34.61538461538461,mean_reversion,False
155,market_mom,unit_beta,z3,positive_residual,36,782178,-0.0019631554457950787,3.67268713253042,48.599679356872734,0.9979014320220455,-91.62794172268165,1259.7136325577208,782178,-0.08033126252180528,3.832892281936416,41.977912955874494,0.9187523961815787,-92.66020451156672,1092.062890059706,782178,0.03954059928313345,3.09772404362761,57.00237030445755,1.0570770443779707,-91.57621844797154,1232.7469405859906,mean_reversion,-0.0019631554457950787,0.0783681070760102,mean_reversion,0.03954059928313345,597,313,52.428810720268004,155,25.963149078726968,412,69.01172529313233,0.05920740480042637,-0.06252763284797365,0.10838237469378544,692403,-0.0190294919823252,0.9793409042038386,-0.08329175579224896,0.9136886626185535,0.02923426010942858,89775,0.1296634958146121,1.1239393191869105,-0.05749801916970171,0.9509218570519834,0.11902976846041903,11904,-0.059332082369000595,0.9223008279831733,-0.06103235441119906,0.9209255500102937,0.13681049038602386,680499,-0.018324476933128952,0.9801656226509906,-0.08368114051440137,0.9135877631584524,0.02735242421369234,23,43.47826086956522,17.391304347826086,mean_reversion,False
156,btc,unit_beta,z3,negative_residual,72,670852,-0.026360734743884732,4.409611902331908,46.53872985397673,0.9784206923032107,-85.5924838528486,634.0210748197492,670852,0.02003382093505488,4.987059175809697,43.954553314292866,1.0164930819861744,-86.40363290896089,592.6953878709762,670852,0.03952720353250828,3.979208543331994,49.76224264070167,1.039312704421957,-84.1354639558959,635.00093435957,continuation,0.02003382093505488,-0.04639455567893962,mean_reversion,0.03952720353250828,596,212,35.57046979865772,349,58.557046979865774,313,52.51677852348993,-0.05309862767813667,0.1793543892082394,0.0222393729451014,592012,0.028853620721293046,1.0249041894041666,-0.07668874641016263,0.9369120995390042,0.07706977746506935,78840,-0.440967038747573,0.739775756261577,0.7463265725735233,1.6178805837119037,-0.24238114602309044,10407,0.22455286652314985,1.2829636035552248,-0.3163407289568596,0.705690445215941,0.1296281173332662,581605,0.025351859128700274,1.0217590792744018,-0.0724005126735829,0.9405629360348139,0.07612932020798209,26,53.84615384615385,34.61538461538461,mean_reversion,False
