factor,residual_mode,profile,side,horizon,period,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct,dominant_hypothesis,dominant_net_edge_pct,reversion_minus_continuation_pct,relative_hypothesis,relative_edge_abs_pct
market_mom,rolling_beta,z2,negative_residual,288,2026,24352,0.9162204856818441,5.529924291388723,56.11038107752957,1.7041249614599354,-69.12610627777421,67.089980420409,24352,-0.8085723380522385,5.750883108708044,41.1588370565046,0.6225767875030352,-40.27158324695452,223.25109607486561,24352,0.24636322017289988,4.916073433174336,48.25886990801577,1.194547420034841,-71.93090795099602,67.2571539809227,mean_reversion,0.9162204856818441,1.7247928237340826,mean_reversion,0.24636322017289988
market_mom,rolling_beta,z2,negative_residual,288,ALL,1915008,-0.027121800828744665,7.402540870798709,47.71933067642537,0.987957192692295,-91.96308328826662,889.1235442829288,1915008,0.3143866285012892,7.364556440862418,50.08678814918789,1.1510625636786915,-89.91023917740884,1141.7722297953158,1915008,0.5311460710642112,5.79173123490801,51.156914226990175,1.4829828631331308,-91.92942865005062,895.3723588809049,continuation,0.3143866285012892,-0.34150842933003384,mean_reversion,0.5311460710642112
market_mom,rolling_beta,z2,negative_residual,288,EX_2025Q4,1707862,0.05406450555926468,7.091489134156946,48.379377256476225,1.0248032492426435,-91.96308328826662,889.1235442829288,1707862,0.19784227467728055,7.0437981263365215,49.414882467084574,1.0941599903706951,-89.91023917740884,1141.7722297953158,1707862,0.5617732481062103,5.403296399484638,51.71465844430053,1.5390818295834061,-91.92942865005062,895.3723588809049,continuation,0.19784227467728055,-0.14377776911801587,mean_reversion,0.5617732481062103
market_mom,rolling_beta,z2,negative_residual,288,PRE_2025Q4,1683510,0.0415934050443019,7.110794880853243,48.267548158312096,1.01897126334704,-91.96308328826662,889.1235442829288,1683510,0.2124000786993468,7.059710725773648,49.53430630052688,1.101117248301544,-89.91023917740884,1141.7722297953158,1683510,0.5663356593780361,5.4098872295566585,51.76464648264638,1.5451568748564133,-91.92942865005062,895.3723588809049,continuation,0.2124000786993468,-0.1708066736550449,mean_reversion,0.5663356593780361
market_mom,rolling_beta,z2,positive_residual,6,2025Q4,216990,0.04270778464180403,4.422319537069163,47.50725839900456,1.0920674554445071,-57.086535775808045,774.6038858315494,216990,-0.14729503729155724,2.6099702380635863,39.70874233835661,0.7277081694764018,-88.58909713587693,132.56150875328964,216990,0.0405671799638859,2.277492186694704,56.03253606156966,1.1244306737881116,-72.68928551015958,442.5913932350822,mean_reversion,0.04270778464180403,0.19000282193336127,mean_reversion,0.0405671799638859
market_mom,rolling_beta,z2,positive_residual,6,2026,25796,-0.08864031150138112,1.3550744928936924,45.665994727864785,0.7750142127226823,-22.962446233537626,90.40778756682819,25796,-0.09413308084068654,1.2927767317844305,39.851139711583194,0.7665856090815687,-47.58607243253813,29.547467408721275,25796,0.030174155659413747,1.2790371060516754,57.19879051015661,1.109824430445657,-22.416430935814883,90.17331419634603,mean_reversion,-0.08864031150138112,0.0054927693393054255,mean_reversion,0.030174155659413747
market_mom,rolling_beta,z2,positive_residual,6,ALL,2018302,-0.0620430619723962,1.9148845088867743,46.349307487184774,0.8518994182645844,-57.086535775808045,774.6038858315494,2018302,-0.11218321430360276,1.513626216231138,40.629350810731,0.7493462677874735,-88.58909713587693,132.56150875328964,2018302,0.020335679339104386,1.2215517667778055,56.29895823320791,1.0795170535345784,-72.68928551015958,442.5913932350822,mean_reversion,-0.0620430619723962,0.050140152331206556,mean_reversion,0.020335679339104386
market_mom,rolling_beta,z2,positive_residual,6,EX_2025Q4,1801312,-0.07466157903485704,1.3233072228378313,46.20981817697323,0.8194445071116454,-52.621111967254876,128.91382880904234,1801312,-0.10795356698533906,1.321477486973626,40.7402493293777,0.7525779215492762,-56.40272133085664,110.64276516812458,1801312,0.017898548336495613,1.023255551871448,56.331052033184704,1.0723836188469569,-52.8817101099998,128.9225590357571,mean_reversion,-0.07466157903485704,0.03329198795048202,mean_reversion,0.017898548336495613
market_mom,rolling_beta,z2,positive_residual,6,PRE_2025Q4,1775516,-0.07445848574664861,1.3228389736643487,46.2177192433073,0.8200591159602422,-52.621111967254876,128.91382880904234,1775516,-0.10815436115480155,1.3218888151667993,40.75316696667335,0.7523900188675443,-56.40272133085664,110.64276516812458,1775516,0.017720199300777527,1.0190652404377847,56.31844489151323,1.0717782314847122,-52.8817101099998,128.9225590357571,mean_reversion,-0.07445848574664861,0.03369587540815294,mean_reversion,0.017720199300777527
market_mom,rolling_beta,z2,positive_residual,12,2025Q4,216942,0.014586618746590535,3.6868270970594863,48.862829696416554,1.0241258753321296,-69.9186715109381,740.0106330149821,216942,-0.1285778361095378,2.8624838629717715,41.636474265010925,0.8096794017937547,-88.1191742180835,231.76792672030126,216942,0.055839817329170885,2.540093777193041,55.83012971208895,1.1322212373536158,-69.81761435174789,433.4931321609197,mean_reversion,0.014586618746590535,0.14316445485612833,mean_reversion,0.055839817329170885
market_mom,rolling_beta,z2,positive_residual,12,2026,25796,-0.09718824729634722,1.774403502938999,46.495580710187625,0.8082792266798161,-61.23976673422072,114.64326154211916,25796,-0.07167430712061652,1.8960687903562061,42.67328267948519,0.8567417265461243,-53.50415422265641,157.48090620031383,25796,0.038070333963469594,1.6810437992025957,56.68320669871298,1.105977592514229,-60.92443495531048,116.97488102196493,continuation,-0.07167430712061652,-0.025513940175730693,mean_reversion,0.038070333963469594
market_mom,rolling_beta,z2,positive_residual,12,ALL,2018254,-0.058579898647239594,2.037062037952015,47.59713098549538,0.8925996634573286,-69.9186715109381,740.0106330149821,2018254,-0.10569043526480056,1.8940330699805812,42.64795214081082,0.815940286435351,-88.1191742180835,231.76792672030126,2018254,0.018258843772997368,1.5280264671245791,55.708102151661784,1.0537944397429797,-69.81761435174789,433.4931321609197,mean_reversion,-0.058579898647239594,0.04711053661756096,mean_reversion,0.018258843772997368
market_mom,rolling_beta,z2,positive_residual,12,EX_2025Q4,1801312,-0.06739174835259458,1.7354013274098734,47.44469586612425,0.8748083886547171,-67.27120068845815,310.1698297772943,1801312,-0.10293397857431102,1.7414103295273944,42.76977003428612,0.8168467006444086,-75.66856638083999,204.93083143104894,1801312,0.013732758583300383,1.3560293781458905,55.69340569540424,1.04168586593838,-66.55090042653529,309.0030055917557,mean_reversion,-0.06739174835259458,0.035542230221716445,mean_reversion,0.013732758583300383
market_mom,rolling_beta,z2,positive_residual,12,PRE_2025Q4,1775516,-0.06695884293988463,1.7348244412422102,47.45848530793302,0.8757178520398013,-67.27120068845815,310.1698297772943,1775516,-0.10338814203148029,1.73905783321049,42.77117187341595,0.8163315263249692,-75.66856638083999,204.93083143104894,1775516,0.013379164419965983,1.350727854908958,55.67902513973403,1.0406659659063184,-66.55090042653529,309.0030055917557,mean_reversion,-0.06695884293988463,0.03642929909159566,mean_reversion,0.013379164419965983
market_mom,rolling_beta,z2,positive_residual,36,2025Q4,216806,0.12799424303196094,4.698665944607435,50.44924955951404,1.139082484994544,-91.62794172268165,437.8426978629978,216806,-0.14827042759365508,4.958194656615896,43.7690838814424,0.8600233531144438,-81.44435161904799,1092.062890059706,216806,0.08744299819727509,3.4951986473287424,55.83932178998736,1.1331919138271307,-91.55503739736173,325.28211186654534,mean_reversion,0.12799424303196094,0.276264670625616,mean_reversion,0.08744299819727509
market_mom,rolling_beta,z2,positive_residual,36,2026,25796,-0.1322785284541906,2.58767579099102,46.061404868971934,0.8332524177127429,-32.22384590248606,139.2744554895755,25796,-0.004490508483534615,2.5135072178868856,47.236005582260816,0.9938586548037317,-58.29049128797119,47.24972401723322,25796,0.05654395420128049,2.3939265781337067,56.466118778105134,1.1016834794377566,-32.57895781065417,143.83727457021243,continuation,-0.004490508483534615,-0.127788019970656,mean_reversion,0.05654395420128049
market_mom,rolling_beta,z2,positive_residual,36,ALL,2018118,-0.012153866581651086,3.117436276945551,49.07899339880027,0.985578754311935,-91.62794172268165,1259.7136325577208,2018118,-0.10265225812190366,3.099655660985735,44.89905942070781,0.8851436037479261,-92.66020451156672,1092.062890059706,2018118,0.005726777641738545,2.417373466444475,54.787430665600326,1.010562962097386,-91.55503739736173,1258.1769393775855,mean_reversion,-0.012153866581651086,0.09049839154025258,mean_reversion,0.005726777641738545
market_mom,rolling_beta,z2,positive_residual,36,EX_2025Q4,1801312,-0.029022099876543205,2.868488132408063,48.914069300598676,0.9651782339586685,-83.59386807544105,1259.7136325577208,1801312,-0.09716165302379053,2.7937596687664663,45.035063331616065,0.8888086657315283,-92.66020451156672,508.31035808440265,1801312,-0.0041085906419145194,2.252947680404343,54.660824998667636,0.9922243474526844,-83.15261475762921,1258.1769393775855,mean_reversion,-0.029022099876543205,0.06813955314724732,continuation,0.0041085906419145194
market_mom,rolling_beta,z2,positive_residual,36,PRE_2025Q4,1775516,-0.027521914673149395,2.8723383035724863,48.95551490383641,0.96700131258074,-83.59386807544105,1259.7136325577208,1775516,-0.09850804744916343,2.79760186081536,45.003086426706375,0.887534566801127,-92.66020451156672,508.31035808440265,1775516,-0.004989795343406962,2.2508223142148958,54.63459636522566,0.990549442106602,-83.15261475762921,1258.1769393775855,mean_reversion,-0.027521914673149395,0.07098613277601404,continuation,0.004989795343406962
market_mom,rolling_beta,z2,positive_residual,72,2025Q4,216590,0.3318068338320568,5.819279465425907,51.92437323976176,1.2772025316140445,-84.38004117699352,334.39370015399277,216590,-0.23995508558627432,5.788975491052702,44.02280807054804,0.8373605077668269,-77.02540349394921,538.9274196490787,216590,0.12297806396535835,4.398301732780714,55.84145159056281,1.1411309704451396,-84.75229371046919,344.6387830355922,mean_reversion,0.3318068338320568,0.5717619194183311,mean_reversion,0.12297806396535835
market_mom,rolling_beta,z2,positive_residual,72,2026,25796,-0.2176456024302212,3.1998019063847116,45.5458210575283,0.7966978236378656,-39.46857099356652,139.2744554895755,25796,0.11716463059713866,3.1807001524301968,49.403008218328424,1.1292070641914909,-58.29049128797119,64.87335834658208,25796,0.06566833567647248,2.927388432342634,55.67917506590169,1.0890047142417933,-40.26168683435054,143.10812794789155,continuation,0.11716463059713866,-0.3348102330273599,mean_reversion,0.06566833567647248
market_mom,rolling_beta,z2,positive_residual,72,ALL,2017902,0.04943244037574351,3.9909418084426824,49.74770826333489,1.0439241843834965,-84.38004117699352,832.5110309691635,2017902,-0.1012625573815612,3.9807888323122564,45.90312116247469,0.9160339746171313,-89.29769230135958,538.9274196490787,2017902,-0.02238456877248397,3.0218203943532713,53.85093032268168,0.969820578070565,-84.75229371046919,832.3167708303472,mean_reversion,0.04943244037574351,0.15069499775730472,continuation,0.02238456877248397
market_mom,rolling_beta,z2,positive_residual,72,EX_2025Q4,1801312,0.015479704881446633,3.7094745630075616,49.48598577037182,1.0138608049440592,-79.35250637404903,832.5110309691635,1801312,-0.08458614891714246,3.7040490942858098,46.129210264518306,0.9279261232037948,-89.29769230135958,383.35261250619413,1801312,-0.03986299151362444,2.810775776600923,53.611589774564315,0.9451018297904096,-78.93557957104272,832.3167708303472,mean_reversion,0.015479704881446633,0.1000658537985891,continuation,0.03986299151362444
market_mom,rolling_beta,z2,positive_residual,72,PRE_2025Q4,1775516,0.01886672050248963,3.716256578058533,49.543231376118264,1.01688344212035,-79.35250637404903,832.5110309691635,1775516,-0.08751733236372942,3.7110279702212727,46.08164612428162,0.9256740254257928,-89.29769230135958,383.35261250619413,1775516,-0.04139622811424967,2.8090166458256847,53.581550377467735,0.942976972453497,-78.93557957104272,832.3167708303472,mean_reversion,0.01886672050248963,0.10638405286621905,continuation,0.04139622811424967
market_mom,rolling_beta,z2,positive_residual,288,2025Q4,215464,1.2757033879966464,9.505055243623824,56.283648312479116,1.6559972273279044,-88.00660214994286,482.947521295162,215464,-0.6769056100379119,9.88522543440296,41.70534288790703,0.7650935378582103,-82.8800713250563,732.1261506188465,215464,0.271065279961346,7.6590067764293375,55.16188319162366,1.170249914197891,-87.66124439337403,508.30539837346794,mean_reversion,1.2757033879966464,1.9526089980345582,mean_reversion,0.271065279961346
market_mom,rolling_beta,z2,positive_residual,288,2026,25793,-0.7869834805175571,5.655266712623618,42.53479626255186,0.6318793189016038,-40.11580609083188,223.7750409486425,25793,0.8920233669667422,5.524790866545381,54.64273252432831,1.673195945393254,-69.17606756664286,66.65532813125972,25793,0.03613349278127308,5.314322600641072,53.09967820726554,1.026041971286929,-38.878037379142874,253.90252872091898,continuation,0.8920233669667422,-1.6790068474842994,mean_reversion,0.03613349278127308
market_mom,rolling_beta,z2,positive_residual,288,ALL,2016773,0.3618221839029684,7.3773504527457865,50.84984775182928,1.1731680807904343,-93.33188153795577,1035.8792241676304,2016773,-0.057440533030749745,7.683269277107414,46.98486145937098,0.9750951457103225,-91.21383702292668,1396.6770675440025,2016773,-0.22838980641877296,5.472000389467883,50.845881018835534,0.8461698241860829,-93.30047091933625,1032.709384051186,mean_reversion,0.3618221839029684,0.41926271693371814,continuation,0.22838980641877296
market_mom,rolling_beta,z2,positive_residual,288,EX_2025Q4,1801309,0.25250806857970026,7.072254095954632,50.199882418840964,1.1198571411060505,-93.33188153795577,1035.8792241676304,1801309,0.016656927955827783,7.372510670729493,47.61637231591026,1.007444115288271,-91.21383702292668,1396.6770675440025,1801309,-0.28813224413035177,5.145320045434549,50.329621403101854,0.8042357124357199,-93.30047091933625,1032.709384051186,mean_reversion,0.25250806857970026,0.23585114062387247,continuation,0.28813224413035177
market_mom,rolling_beta,z2,positive_residual,288,PRE_2025Q4,1775516,0.26760880860449643,7.089629348045583,50.311233466778106,1.1270522032235106,-93.33188153795577,1035.8792241676304,1775516,0.003940440714142264,7.395188197373174,47.514300068261846,1.0017506431264158,-91.21383702292668,1396.6770675440025,1775516,-0.29284286693080025,5.1426733454283635,50.28938066455047,0.8012006511826372,-93.30047091933625,1032.709384051186,mean_reversion,0.26760880860449643,0.26366836789035414,continuation,0.29284286693080025
market_mom,rolling_beta,z3,negative_residual,6,2025Q4,71084,-0.12722064862385962,4.889770625079829,45.301333633447754,0.8267791746309354,-87.33724627380145,368.85863792669113,71084,0.24382870588016936,8.87340571487277,43.53863035282201,1.3820238308756017,-78.71422390778513,688.1397839365923,71084,0.0407607803057226,2.979841650204331,52.56316470654437,1.0879717941251916,-81.24591245993494,192.9197849670011,continuation,0.24382870588016936,-0.371049354504029,mean_reversion,0.0407607803057226
market_mom,rolling_beta,z3,negative_residual,6,2026,8267,-0.09490036021421838,1.5918993318413104,45.869118180718516,0.7894517219896999,-67.89698393917807,15.973828512364484,8267,-0.06761565111172214,2.725596353950066,41.64751421313657,0.8500978382298875,-13.94592975134572,210.8748401365278,8267,-0.016654305264507167,1.52685531354888,51.179387927906134,0.9528165553371085,-67.19876510235987,15.742489723442166,continuation,-0.06761565111172214,-0.027284709102496238,continuation,0.016654305264507167
market_mom,rolling_beta,z3,negative_residual,6,ALL,626011,-0.06082061752391614,2.228614029404342,46.39806648764958,0.8762273831897693,-87.33724627380145,368.85863792669113,626011,-0.07955124949938029,3.4013580326298687,41.836645042978475,0.8460221527733841,-78.71422390778513,688.1397839365923,626011,0.03466794185632631,1.5201186442461159,53.074466742597174,1.1165797705440283,-81.24591245993494,192.9197849670011,mean_reversion,-0.06082061752391614,0.01873063197546415,mean_reversion,0.03466794185632631
market_mom,rolling_beta,z3,negative_residual,6,EX_2025Q4,554927,-0.05231503064364459,1.5935937273141465,46.53855371967845,0.8863349053097864,-67.89698393917807,84.57604442453324,554927,-0.12097496964311073,1.7176007589802595,41.61862731494413,0.7585631363170404,-45.9300364956684,210.8748401365278,554927,0.03388747284267791,1.212159585291969,53.13996255363318,1.1227291415444791,-67.19876510235987,85.19187104355508,mean_reversion,-0.05231503064364459,0.06865993899946615,mean_reversion,0.03388747284267791
market_mom,rolling_beta,z3,negative_residual,6,PRE_2025Q4,546660,-0.05167102354680205,1.5936106025397534,46.5486774228954,0.8877692711262166,-60.016348641235325,84.57604442453324,546660,-0.12178190903194286,1.6977567755552334,41.618190465737385,0.7573188825650355,-45.9300364956684,149.6025161949276,546660,0.03465180328502251,1.2067545317508785,53.16961182453444,1.1260277706104056,-59.83613763205013,85.19187104355508,mean_reversion,-0.05167102354680205,0.0701108854851408,mean_reversion,0.03465180328502251
market_mom,rolling_beta,z3,negative_residual,12,2025Q4,71076,-0.05731207171909716,4.627437985666367,45.76931735044178,0.9309791620212441,-82.091677860474,369.69813414500214,71076,0.03625966735811213,4.681373031053892,45.62158815915358,1.0459540353409753,-78.75226819034494,457.2839212994269,71076,0.062333753244880344,3.2963732124897738,50.9707918284653,1.1103094179348632,-73.26307188105015,233.8216174293416,continuation,0.03625966735811213,-0.0935717390772093,mean_reversion,0.062333753244880344
market_mom,rolling_beta,z3,negative_residual,12,2026,8267,-0.09181434051106967,2.006086351363701,45.69977017055764,0.8391704337513378,-65.67218282613206,29.535826887279406,8267,-0.05784180357897399,2.8231553309323028,44.526430385871535,0.8972625432080511,-22.955523382014665,190.7269033524709,8267,-0.032365046268378585,1.912522571908039,49.195596951735816,0.9303907852830146,-65.18342624526974,29.37531685686124,continuation,-0.05784180357897399,-0.033972536932095676,continuation,0.032365046268378585
market_mom,rolling_beta,z3,negative_residual,12,ALL,626003,-0.04269317035478025,2.458865068626854,47.03827297952246,0.9309991756442727,-85.99375087133095,369.69813414500214,626003,-0.09947738395656291,2.661374260972875,43.97407041180314,0.8473688157393973,-78.75226819034494,612.5405163171439,626003,0.04601119234965628,1.8383709843705318,51.88058204193909,1.1205016080655035,-85.70955504324176,233.8216174293416,mean_reversion,-0.04269317035478025,0.056784213601782665,mean_reversion,0.04601119234965628
market_mom,rolling_beta,z3,negative_residual,12,EX_2025Q4,554927,-0.04082075644561708,2.019339933103891,47.20080298850119,0.9310027733803742,-85.99375087133095,119.32079937920257,554927,-0.11686281782307481,2.276071022019022,43.763053518751114,0.8157218835393131,-54.49578875301706,612.5405163171439,554927,0.043920570811708165,1.5558565756772738,51.997109529721925,1.1225600869116414,-85.70955504324176,117.14781327353604,mean_reversion,-0.04082075644561708,0.07604206137745773,mean_reversion,0.043920570811708165
market_mom,rolling_beta,z3,negative_residual,12,PRE_2025Q4,546660,-0.0400495934567957,2.01952981278913,47.223502725642994,0.9323421145738368,-85.99375087133095,119.32079937920257,546660,-0.11775537759469881,2.2667725506286027,43.75150916474591,0.8146289872536127,-54.49578875301706,612.5405163171439,546660,0.045074218776441424,1.5498040877205463,52.03947609117184,1.1263476790867601,-85.70955504324176,117.14781327353604,mean_reversion,-0.0400495934567957,0.0777057841379031,mean_reversion,0.045074218776441424
market_mom,rolling_beta,z3,negative_residual,36,2025Q4,71025,-0.07236877486623627,6.283585937889058,45.70503343892995,0.9417687432160707,-77.02571057703456,380.1445091876137,71025,0.17428109365729527,5.768364192027426,48.84758887715593,1.1565051560942257,-79.21454938078077,334.39950642530965,71025,0.09078542411608062,4.884824034112171,48.50827173530447,1.1084397688140752,-77.04987115377064,379.7408111448438,continuation,0.17428109365729527,-0.24664986852353155,mean_reversion,0.09078542411608062
market_mom,rolling_beta,z3,negative_residual,36,2026,8267,-0.041149914105217525,2.9156600475022922,49.38913753477682,0.9509193761831388,-65.47238272617403,53.82379442864431,8267,-0.0660697012364182,3.4863894875703507,44.62320067739204,0.9233648460228476,-35.12044074274917,189.04456124674036,8267,-0.03738445085514307,2.7199533489249945,47.429539131486635,0.9468887462453739,-66.10818530948306,53.01135769496113,mean_reversion,-0.041149914105217525,0.024919787131200674,continuation,0.03738445085514307
market_mom,rolling_beta,z3,negative_residual,36,ALL,625952,-0.02106941698732629,3.574236180047307,47.68624431266295,0.9776161526338396,-92.94174781637093,380.1445091876137,625952,-0.06001047870748203,4.046830887844178,46.46266806400491,0.9376511004813467,-79.21454938078077,1313.9506107412951,625952,0.0957232982229122,2.7608261660525537,50.49636393844895,1.168183482566639,-92.93217710893374,379.7408111448438,mean_reversion,-0.02106941698732629,0.03894106172015574,mean_reversion,0.0957232982229122
market_mom,rolling_beta,z3,negative_residual,36,EX_2025Q4,554927,-0.014503622038892394,3.0588226002572663,47.93981911134257,0.983932855468836,-92.94174781637093,278.6098668341325,554927,-0.08999741199277596,3.769117648312928,46.15742250782535,0.9045785599289721,-73.64035948333961,1313.9506107412951,554927,0.09635529578013637,2.3545035551027422,50.750819477156455,1.1801525398677284,-92.93217710893374,264.54268189042057,mean_reversion,-0.014503622038892394,0.07549378995388356,mean_reversion,0.09635529578013637
market_mom,rolling_beta,z3,negative_residual,36,PRE_2025Q4,546660,-0.014100656948137065,3.0609344356928556,47.917901437822415,0.9843960630270351,-92.94174781637093,278.6098668341325,546660,-0.09035926467053339,3.773229504347261,46.1806241539531,0.9043192029268223,-73.64035948333961,1313.9506107412951,546660,0.09837780791827319,2.3484820406799956,50.801046354223836,1.1848172844675244,-92.93217710893374,264.54268189042057,mean_reversion,-0.014100656948137065,0.07625860772239632,mean_reversion,0.09837780791827319
market_mom,rolling_beta,z3,negative_residual,72,2025Q4,70956,-0.28023885999782766,8.0549436481817,44.93207057895034,0.8417745492553725,-85.5924838528486,634.0210748197492,70956,0.6370199810740803,9.085333770960496,51.2416145216754,1.4647132570867845,-86.40363290896089,592.6953878709762,70956,0.10748654110024203,6.50790168721135,47.42939286318282,1.0970376317825226,-76.28695275889052,650.7593779122416,continuation,0.6370199810740803,-0.917258841071908,mean_reversion,0.10748654110024203
market_mom,rolling_beta,z3,negative_residual,72,2026,8267,0.08217327237444505,3.4118396315481494,50.65924761098343,1.0824010938261537,-68.48558423364899,41.463289696620144,8267,-0.15325488061595413,4.131922962356622,44.55062295875166,0.8640983298003445,-29.451520552000552,216.6811042857535,8267,-0.05566126801300915,3.15596889986108,46.945687673884116,0.9379360168207149,-69.74279644740406,41.10629141944722,mean_reversion,0.08217327237444505,0.23542815299039918,continuation,0.05566126801300915
market_mom,rolling_beta,z3,negative_residual,72,ALL,625883,-0.026298345040259404,4.618781932733915,47.87683960101169,0.9792141713814306,-85.5924838528486,634.0210748197492,625883,0.027622136473571944,5.012620100181122,47.75413296095277,1.0221884690746996,-86.40363290896089,592.6953878709762,625883,0.15752964387635648,3.6162323267897336,50.01286182880826,1.2139643501904427,-83.36660222649172,650.7593779122416,continuation,0.027622136473571944,-0.053920481513831345,mean_reversion,0.15752964387635648
market_mom,rolling_beta,z3,negative_residual,72,EX_2025Q4,554927,0.006171877492306505,3.9693119372056436,48.25337386719334,1.0051410273522647,-83.38630009954495,203.54197508437107,554927,-0.0502988035085765,4.2108385440848135,47.30820450257421,0.9590663800390092,-67.12145006292985,500.71025994246145,554927,0.1639284285824206,3.0550663924685395,50.343198294550454,1.2380090970919087,-83.36660222649172,203.29316899632354,mean_reversion,0.006171877492306505,0.05647068100088301,mean_reversion,0.1639284285824206
market_mom,rolling_beta,z3,negative_residual,72,PRE_2025Q4,546660,0.005022527747509681,3.977131562653073,48.216990451103065,1.0041729606755636,-83.38630009954495,203.54197508437107,546660,-0.0487418249671674,4.2120012987049735,47.34990670617935,0.9603827566276879,-67.12145006292985,500.71025994246145,546660,0.16724922765635025,3.0533936628372937,50.394577982658326,1.243945170063623,-83.36660222649172,203.29316899632354,mean_reversion,0.005022527747509681,0.053764352714677076,mean_reversion,0.16724922765635025
market_mom,rolling_beta,z3,negative_residual,288,2025Q4,70582,-0.7151394402267863,11.875083215352257,41.33490124961038,0.7753937348018395,-82.9653076857241,689.9534530571517,70582,1.5686888299559265,11.19626820471081,56.52149273185798,1.7510405682372046,-87.36631893033024,485.8644113838586,70582,0.30868695408376695,10.304912841189143,45.887053356379816,1.1636453323826919,-84.34786579665818,556.3213692037397,continuation,1.5686888299559265,-2.283828270182713,mean_reversion,0.30868695408376695
market_mom,rolling_beta,z3,negative_residual,288,2026,8265,0.8349221259585141,5.988340155262232,55.11191772534785,1.564577412444409,-64.41916028144902,66.88579777703094,8265,-0.6733829474024039,6.312540032545763,42.32304900181488,0.6960865964716131,-40.19850629145639,180.48860186413927,8265,0.10729290354014934,5.4188814369891265,46.93284936479129,1.0712524463046253,-67.40740732480073,65.10031620904554,mean_reversion,0.8349221259585141,1.508305073360918,mean_reversion,0.10729290354014934
market_mom,rolling_beta,z3,negative_residual,288,ALL,625507,0.023914497198873633,8.301760799848022,47.44455297862374,1.0100708074310458,-91.96308328826662,1156.4051941980565,625507,0.3568682279226804,8.214360811746927,50.209030434511526,1.1619660918740873,-92.05668678234136,1141.7722297953158,625507,0.5437142782206342,6.6883465713228265,50.624213637896936,1.4382809801631329,-91.92942865005062,1154.970107370261,continuation,0.3568682279226804,-0.3329537307238068,mean_reversion,0.5437142782206342
market_mom,rolling_beta,z3,negative_residual,288,EX_2025Q4,554925,0.11791621817265936,7.724674144567004,48.2216515745371,1.0519067167587866,-91.96308328826662,1156.4051941980565,554925,0.20273438689423418,7.739717315773071,49.4061359643195,1.0914067856306995,-92.05668678234136,1141.7722297953158,554925,0.5736078649075347,6.0752935989264065,51.22674235257017,1.495161418059014,-91.92942865005062,1154.970107370261,continuation,0.20273438689423418,-0.08481816872157481,mean_reversion,0.5736078649075347
market_mom,rolling_beta,z3,negative_residual,288,PRE_2025Q4,546660,0.10707574360373144,7.747431286139387,48.11747704240295,1.0468873271935693,-91.96308328826662,1156.4051941980565,546660,0.21598048093433558,7.758521622514828,49.51322577104599,1.0973775679058053,-92.05668678234136,1141.7722297953158,546660,0.5806581212930411,6.084400316494282,51.291662093440166,1.5035304381757713,-91.92942865005062,1154.970107370261,continuation,0.21598048093433558,-0.10890473733060414,mean_reversion,0.5806581212930411
market_mom,rolling_beta,z3,positive_residual,6,2025Q4,80256,0.21317649889790405,6.739581815372392,50.48594497607655,1.3450592282534302,-66.47751131891758,774.6038858315494,80256,-0.19023065450811502,4.1223359449021855,39.489882376395535,0.7539044816229384,-88.58909713587693,197.71118966595026,80256,0.09831405750012484,3.613149725028088,58.31215111642743,1.203925920224049,-72.68928551015958,442.5913932350822,mean_reversion,0.21317649889790405,0.40340715340601907,mean_reversion,0.09831405750012484
market_mom,rolling_beta,z3,positive_residual,6,2026,10094,-0.10105724784739206,1.8355691779963546,47.94927679809788,0.7952855976083807,-37.12133403155477,90.40778756682819,10094,-0.06754562108874737,1.7716363861375393,39.795918367346935,0.8614383748283796,-47.58607243253813,58.71869786195416,10094,0.013796510859186248,1.779229741441929,57.776897166633645,1.035188105076225,-36.525311445967375,90.17331419634603,continuation,-0.06754562108874737,-0.03351162675864469,mean_reversion,0.013796510859186248
market_mom,rolling_beta,z3,positive_residual,6,ALL,751366,-0.04539001164587483,2.7291636504713725,48.85422018031159,0.9125938518686524,-66.47751131891758,774.6038858315494,751366,-0.10520903134885484,2.1030095210185924,40.378324278713706,0.8098215921322258,-88.58909713587693,197.71118966595026,751366,0.0382702763311476,1.7680844577079566,58.35118969982672,1.1072043359192338,-72.68928551015958,442.5913932350822,mean_reversion,-0.04539001164587483,0.059819019702980016,mean_reversion,0.0382702763311476
market_mom,rolling_beta,z3,positive_residual,6,EX_2025Q4,671110,-0.07631119277892541,1.7024195625446454,48.659087183919176,0.8496393542750261,-53.84532870828549,128.91382880904234,671110,-0.09504155449965027,1.708318786738828,40.48457033869261,0.8196312333490026,-56.40272133085664,116.22990060379799,671110,0.03108982349704074,1.392226126275845,58.35585820506326,1.0909002258946443,-53.505979902610676,128.9225590357571,mean_reversion,-0.07631119277892541,0.018730361720724856,mean_reversion,0.03108982349704074
