factor,side,horizon,profile,residual_mode,cluster_bucket,unique_event_times,mean_events_same_time,max_events_same_time,reversion_net_n,reversion_net_avg_pct,reversion_net_std_pct,reversion_net_win_rate_pct,reversion_net_profit_factor,reversion_net_min_pct,reversion_net_max_pct,continuation_net_n,continuation_net_avg_pct,continuation_net_std_pct,continuation_net_win_rate_pct,continuation_net_profit_factor,continuation_net_min_pct,continuation_net_max_pct,relative_reversion_n,relative_reversion_avg_pct,relative_reversion_std_pct,relative_reversion_win_rate_pct,relative_reversion_profit_factor,relative_reversion_min_pct,relative_reversion_max_pct
market_mom,negative_residual,288,z3_abs025,rolling_beta,2_5,119900,3.04111575378371,5,326201,-0.027394124346403755,8.161307071832402,47.027752827244555,0.9886906742298064,-91.96308135986328,552.7070922851562,326201,0.4159895584424841,8.436910208801642,51.140554443425984,1.189257213933792,-84.70980072021484,1141.772216796875,326201,0.5214847146286503,6.773233027444271,49.834304615865676,1.3936907038007638,-91.92942810058594,523.2620239257812
market_mom,negative_residual,288,z3_abs025,rolling_beta,6_20,13207,9.422140435484163,20,110314,0.013543240434359557,9.374010361093852,48.448972931812825,1.0054518567684225,-82.9653091430664,1156.4051513671875,110314,0.4181605390747358,8.237677593563868,49.85949199557626,1.183211712201503,-92.05668640136719,485.8644104003906,110314,0.4193179431655348,7.686921169385204,50.391609405877766,1.3373686588218443,-84.34786224365234,1154.9700927734375
market_mom,negative_residual,288,z3_abs025,rolling_beta,21_50,507,30.753820848468234,50,14591,1.0970777899842212,11.194056736726692,55.650743609074084,1.4846754334840064,-81.83635711669922,689.9534301757812,14591,-0.48962391018050727,9.135704920783763,42.47824001096566,0.8361145775303501,-87.36631774902344,449.4502868652344,14591,0.594505867212671,6.168057011717675,53.642656432047154,1.5750099430207152,-81.27348327636719,382.1351623535156
market_mom,negative_residual,288,z3_abs025,rolling_beta,51_plus,78,74.63696128560993,135,5476,0.7773972119497354,12.822389438607418,52.94010226442659,1.2488164548281837,-70.68840789794922,192.39039611816406,5476,0.42162096266654064,12.21154957820454,45.580715850986124,1.1282440107268297,-65.86748504638672,240.48033142089844,5476,0.5625236023831001,6.886781986726842,52.99488677867056,1.4184170701252947,-70.71781921386719,131.9560546875
market_mom,positive_residual,12,z3_abs025,rolling_beta,1,159002,1.0,1,159002,-0.02704588477099414,2.2413658513999906,51.14652645878668,0.9566582260641291,-69.91867065429688,275.3796081542969,159002,-0.1260172544203611,2.244826663375206,40.98816367089722,0.8164135957484432,-73.41352844238281,231.76792907714844,159002,0.03337292932685414,1.861881015805034,58.80051823247506,1.0718472150277205,-69.81761169433594,182.46780395507812
market_mom,positive_residual,12,z3_abs025,rolling_beta,2_5,149840,3.0726350859129896,5,411812,-0.03970359552107869,2.3012736748422644,50.88681242897244,0.937938837554682,-67.27120208740234,310.1698303222656,411812,-0.1097037852761447,2.310755711676528,41.30865540586481,0.8404766870546101,-75.66856384277344,204.9308319091797,411812,0.03240388565696862,2.0114450153063497,58.070187367050984,1.0689345286754315,-66.5509033203125,309.00299072265625
market_mom,positive_residual,12,z3_abs025,rolling_beta,6_20,16976,9.125034314362908,20,138426,-0.10332918519438078,2.4332963381870427,48.823920361781745,0.8559115951664306,-56.19001007080078,136.54747009277344,138426,-0.03764688355248786,2.5021991493642513,43.91732766965743,0.9457624110970202,-57.809654235839844,127.80238342285156,138426,0.05025926825051886,1.9367822273616364,57.69869822143239,1.114482915106114,-53.51892852783203,123.69872283935547
market_mom,positive_residual,12,z3_abs025,rolling_beta,21_50,569,30.796791443850267,50,16456,-0.20370584905873995,4.425605469471737,43.254739912493925,0.8100635778132489,-66.01306915283203,135.9656982421875,16456,0.18947229987269348,4.6981663483666445,50.52868254739912,1.216701041805144,-57.705631256103516,193.6428680419922,16456,0.17932192522025397,3.1561782375610297,58.03962080700049,1.4140354908046742,-33.867549896240234,166.98480224609375
market_mom,positive_residual,12,z3_abs025,rolling_beta,51_plus,69,87.47275578204625,239,5102,0.2895048507863929,8.6149890930157,35.652685221481775,1.1565699771146707,-61.39191436767578,103.97107696533203,5102,0.13894094277807337,7.793773544768943,61.309290474323795,1.0777644880051407,-51.07139587402344,158.49559020996094,5102,0.725524366522379,5.331060828200352,64.58251666013328,2.3597534827033084,-29.437305450439453,201.5240478515625
market_mom,positive_residual,72,z3_abs025,rolling_beta,1,159014,1.0,1,159014,0.09770964145783506,4.753219560116578,52.02686555900738,1.0784205142656762,-62.5144157409668,832.5110473632812,159014,-0.11670577428702747,4.326525320619774,44.425648056146,0.9145459963413275,-89.29769134521484,166.2362060546875,159014,-0.02441649737124802,4.050203983742137,56.335291232218545,0.9739793679181729,-62.994083404541016,832.3167724609375
market_mom,positive_residual,72,z3_abs025,rolling_beta,2_5,149804,3.072519000531942,5,411699,0.10594518106521653,4.635459704541857,52.062550552709624,1.08512866422497,-84.243408203125,514.638916015625,411699,-0.11010886282397063,4.7536821562131015,44.306398606749106,0.9195048652431401,-83.7627944946289,533.3869018554688,411699,0.016145086298981166,3.8333011916542254,56.26780730582294,1.0175520784428655,-84.39263153076172,514.0867309570312
market_mom,positive_residual,72,z3_abs025,rolling_beta,6_20,16971,9.12528542937249,20,138388,0.043798168976697444,4.518313874426524,50.13584992918461,1.0336254865920935,-68.70916748046875,180.62442016601562,138388,-0.042603395373222226,4.669862460173326,46.38046651443767,0.9685642049247593,-64.4363784790039,218.9439239501953,138388,0.058823686115487175,3.387215967990612,56.468768968407666,1.071079333395099,-68.90377044677734,181.62265014648438
market_mom,positive_residual,72,z3_abs025,rolling_beta,21_50,569,30.796791443850267,50,16456,-0.02767102325450257,6.816103453140955,47.946037919299954,0.9835476636463206,-68.96669006347656,188.90586853027344,16456,0.23210467684877412,6.7978788629054545,49.19786096256684,1.1489358449042768,-65.455810546875,221.59060668945312,16456,0.20877541960282373,4.606584104534508,56.149732620320854,1.2804739198059576,-61.930946350097656,229.3368377685547
market_mom,positive_residual,72,z3_abs025,rolling_beta,51_plus,69,87.47275578204625,239,5102,0.742906873206613,11.890512525526553,44.29635437083497,1.3234066476973123,-62.45301055908203,215.5594482421875,5102,0.06464354420107683,9.624667733034146,52.84202273618189,1.0262769785421502,-68.37356567382812,165.80081176757812,5102,0.7273450143325147,6.8496157358436776,60.250882007056056,1.8125424559377366,-52.3223762512207,259.95538330078125
market_mom,positive_residual,288,z3_abs025,rolling_beta,1,158996,1.0,1,158996,0.37622923107063855,8.29921200746933,51.798787390877756,1.1633043242777519,-90.4011001586914,1035.8792724609375,158996,0.02098053639865628,8.516922133234027,46.40368311152482,1.0083786682408702,-91.21383666992188,939.7047729492188,158996,-0.3806965649831477,6.569868467353476,51.91765830586933,0.7913137675041167,-90.27676391601562,1032.7093505859375
market_mom,positive_residual,288,z3_abs025,rolling_beta,2_5,149720,3.0724927210775235,5,411462,0.448323528811785,8.15562298590027,52.231554797283835,1.2003004173762686,-93.33187866210938,774.4807739257812,411462,-0.036039837574334266,8.832617739451242,46.01324059086866,0.9855999329160589,-88.58749389648438,1396.6771240234375,411462,-0.17130708711550172,6.4868452508518715,53.010484564795775,0.8999859498695504,-93.30046844482422,774.5650634765625
market_mom,positive_residual,288,z3_abs025,rolling_beta,6_20,16960,9.125869474049544,20,138302,0.42184030476894735,7.893110183483858,51.77293170019233,1.1866030100340503,-85.078857421875,311.4132080078125,138302,-0.010225504225716402,8.578974332532042,46.52282685716765,0.9959029846341324,-75.74210357666016,568.8508911132812,138302,-0.04452207097836864,5.729411627675864,53.43885120967159,0.9707265578813882,-84.1280288696289,299.476318359375
market_mom,positive_residual,288,z3_abs025,rolling_beta,21_50,569,30.74072271565884,50,16438,0.2778069076351318,9.171225966426318,48.9658109259034,1.1067254506887738,-69.00910949707031,201.234130859375,16438,0.3250799024611392,9.623654139256018,49.34906922983331,1.1250539773129096,-66.86956024169922,222.03074645996094,16438,0.07548457735473892,5.673606525150962,52.67064119722594,1.0561611329763432,-75.6554946899414,189.76699829101562
market_mom,positive_residual,288,z3_abs025,rolling_beta,51_plus,69,87.47275578204625,239,5102,1.277739979022886,11.157444308292753,52.13641709133673,1.4333279950933187,-61.785221099853516,134.40884399414062,5102,-0.30576397494228774,11.11259301012125,46.41317130537044,0.9168336689643302,-57.42473220825195,161.15603637695312,5102,0.5404741175460746,7.9208763324619955,55.03724029792238,1.3521192343147759,-56.73775863647461,260.9363098144531
btc,negative_residual,12,z3_abs025,rolling_beta,1,114867,1.0,1,114867,-0.1055059326863304,2.29115458860672,45.67978618750381,0.8426992147993342,-82.0916748046875,183.3120574951172,114867,-0.03888254115135707,2.8181189538050844,46.16121253275527,0.9393363450413947,-64.77375793457031,457.283935546875,114867,-0.006530442882549809,2.169911168145552,49.32748308913787,0.9881546733388848,-80.70953369140625,185.5529327392578
btc,negative_residual,12,z3_abs025,rolling_beta,2_5,68321,3.0154580339381027,5,183982,-0.08854432400696906,2.373003517250349,46.83229881184029,0.8690776657801964,-85.9937515258789,119.32080078125,183982,-0.05101414906203768,2.929419394050361,45.06473459360155,0.9231634838463975,-54.49578857421875,612.54052734375,183982,0.010659017222897986,2.2274704529802345,50.50983248361253,1.019435410756209,-85.9156265258789,119.3586654663086
btc,negative_residual,12,z3_abs025,rolling_beta,6_20,12344,10.963460899069899,20,117299,-0.02219810842246234,2.2881352058695095,49.66026990852437,0.9631181667997041,-65.67218017578125,234.4964599609375,117299,-0.12739383790715092,2.348849894274614,42.34818711156958,0.8079894125375962,-70.16404724121094,190.72689819335938,117299,0.05601764254116481,2.0218808359446485,53.25365092626536,1.12665705263653,-65.61175537109375,234.46356201171875
btc,negative_residual,12,z3_abs025,rolling_beta,21_50,2377,33.716946442845725,50,75060,0.005102001522359086,2.082052268381258,51.064481747934984,1.0089507868952168,-55.49078369140625,55.54288101196289,75060,-0.15842824380257772,2.3033556405175224,41.33226751931788,0.7618381888408747,-35.837501525878906,124.22366333007812,75060,0.07343482791736672,1.636923737500573,55.23980815347722,1.1844445837946835,-50.2376708984375,42.33125686645508
btc,negative_residual,12,z3_abs025,rolling_beta,51_plus,1388,125.8745152008007,442,135881,0.04112726769903255,2.504004757632542,55.39920960251985,1.0605772000068996,-54.73151779174805,31.033445358276367,135881,-0.1699219900847638,2.883899174166175,37.83089615177987,0.7918543636579731,-23.83608627319336,120.46288299560547,135881,0.07575539888021803,2.0645082593179658,59.08993899073454,1.1527528056306406,-54.48286056518555,29.769241333007812
btc,negative_residual,72,z3_abs025,rolling_beta,1,114855,1.0,1,114855,-0.09915811495630295,4.857419177102256,46.20869792346872,0.9271105954340494,-82.28684997558594,431.92724609375,114855,0.10588797692661635,4.94861799060329,49.95167820295155,1.0843260577781257,-81.23799896240234,463.42437744140625,114855,-0.028508002566990334,4.548541589827346,45.80122763484393,0.9751703547187003,-82.23833465576172,431.67169189453125
btc,negative_residual,72,z3_abs025,rolling_beta,2_5,68299,3.0154197477163986,5,183920,-0.07103115424787042,4.944974715767042,47.03240539364941,0.947553656439139,-83.38629913330078,634.0210571289062,183920,0.08968624794899872,5.108012624041316,49.26870378425402,1.0704169599519702,-86.40363311767578,500.71026611328125,183920,0.0002978619038015747,4.6198483385270395,46.84428012179208,1.0002629530349678,-83.37916564941406,635.1697387695312
btc,negative_residual,72,z3_abs025,rolling_beta,6_20,12342,10.963146764896484,20,117276,0.015910535529129546,4.209451112707856,49.98976772741226,1.0130233763034342,-68.49624633789062,229.86087036132812,117276,-0.04019949888136715,4.4321575967207405,46.20553224871244,0.9680459967223367,-69.74475860595703,216.78831481933594,117276,0.06653825061539759,3.5769524230088834,49.93093216003275,1.0716338568702084,-68.5191421508789,231.55734252929688
btc,negative_residual,72,z3_abs025,rolling_beta,21_50,2377,33.7150127904498,50,75056,0.03270168856685497,3.636459948894418,51.28304199531017,1.0289598456544982,-55.151649475097656,73.182861328125,75056,-0.10056520459351627,3.6814498820043453,44.86649968023875,0.9165958948944761,-42.3729362487793,122.52813720703125,75056,0.08989353910250779,2.8988512453057287,51.199104668514174,1.1097765701717663,-52.72988510131836,77.43606567382812
btc,negative_residual,72,z3_abs025,rolling_beta,51_plus,1388,125.8745152008007,442,135881,0.0668632772949791,4.489403709902598,54.32400409181563,1.05217855626465,-87.89688873291016,124.81004333496094,135881,0.0006745015787551555,6.861135501625349,42.27375424084309,1.0004851585890475,-55.606876373291016,724.5830688476562,135881,0.11626378138128612,3.5984071276048564,54.999595234065104,1.1292020049370322,-87.30452728271484,119.93399047851562
btc,negative_residual,288,z3_abs025,rolling_beta,1,114820,1.0,1,114820,-0.0802952887851029,8.503740488858996,45.8439296289845,0.9685982475090505,-91.08157348632812,433.2444152832031,114820,0.5394647110048434,9.368263559423102,52.31841142658074,1.2400481292619627,-81.28433990478516,1019.0333251953125,114820,-0.09667217226875585,7.799400664807123,42.92806131336004,0.9558646576350576,-91.07437896728516,413.7380065917969
btc,negative_residual,288,z3_abs025,rolling_beta,2_5,68246,3.015366700403757,5,183774,-0.027654376118631186,9.067975741025979,46.40591160882388,0.9890822785331157,-91.96308135986328,552.7070922851562,183774,0.5069769479117004,8.996600130774137,51.76629991184825,1.224765942835705,-84.70980072021484,1141.772216796875,183774,-0.048256307708719165,8.453282835208455,43.57961409122074,0.9777091089747855,-91.95542907714844,558.2280883789062
btc,negative_residual,288,z3_abs025,rolling_beta,6_20,12336,10.962289907004521,20,117210,0.10447238703771147,8.727944851446326,48.8166538691238,1.0451440526121203,-82.9653091430664,1156.4051513671875,117210,0.25977202163912677,7.812684935532296,49.34647214401502,1.1165534475555536,-92.05668640136719,485.8644104003906,117210,0.006472006898963635,7.795522302317935,45.72732701987885,1.0035101936377602,-84.45030975341797,1157.6622314453125
btc,negative_residual,288,z3_abs025,rolling_beta,21_50,2376,33.70747900279963,50,75010,-0.010028017664256211,6.767680164830726,49.65204639381416,0.9955267206239274,-81.83635711669922,200.43470764160156,75010,0.2570624392330866,6.949835033466309,48.490867884282096,1.1209576111005466,-66.78140258789062,449.4502868652344,75010,0.09038785724877926,5.6013477519403105,47.95093987468338,1.054062266685812,-81.53148651123047,233.82443237304688
btc,negative_residual,288,z3_abs025,rolling_beta,51_plus,1388,125.8745152008007,442,135881,0.34288172777023873,6.789003768138205,52.700524723839244,1.1622417440833734,-70.68840789794922,216.58566284179688,135881,-0.08996408482756528,6.874046880760652,45.49789889682884,0.9615413835843476,-68.47608184814453,240.48033142089844,135881,0.07651588741148409,5.552209249421087,48.64624193227898,1.0451483451326344,-70.70262145996094,244.97271728515625
btc,positive_residual,12,z3_abs025,rolling_beta,1,137687,1.0,1,137687,-0.015149300866498258,2.4609265789457284,52.89606135655509,0.9786867790366772,-69.91867065429688,120.02105712890625,137687,-0.12217599199372735,2.6565155809933407,40.07204746998627,0.8440295062549006,-54.6406135559082,231.76792907714844,137687,0.08876354009347377,2.3306384330902974,58.84070391540232,1.1461484309378944,-69.95914459228516,111.69176483154297
btc,positive_residual,12,z3_abs025,rolling_beta,2_5,92404,3.003518306060423,5,248415,-0.030322406102339782,2.6261196739744586,51.95418956182195,0.9566529571533219,-67.27120208740234,310.1698303222656,248415,-0.10519580041928324,2.6062760820533777,40.61147676267536,0.8602848485004219,-75.66856384277344,204.9308319091797,248415,0.08111333493848707,2.475366582553595,57.995692691665155,1.1381578661347729,-66.0397720336914,310.5802001953125
btc,positive_residual,12,z3_abs025,rolling_beta,6_20,13397,10.580707813579293,20,123055,-0.08163014703628937,2.2019807277253682,48.082564706838404,0.8726405717189989,-56.48551940917969,119.4437026977539,123055,-0.07005257175161653,2.252656206400391,43.81130388850514,0.8909019061948185,-54.52127456665039,129.34939575195312,123055,0.03498821920689152,1.9497839755987536,54.7356872942993,1.0725572192293973,-56.17460250854492,123.7874984741211
btc,positive_residual,12,z3_abs025,rolling_beta,21_50,2017,32.97933439393209,50,62229,-0.11785619035689397,2.2274265419258295,44.74923267286956,0.8210302600150178,-45.63007736206055,77.56143951416016,62229,-0.03340900599097394,2.2348378759313765,47.289848784328846,0.9455831605452643,-43.79399108886719,83.5577392578125,62229,-0.00222445776905232,1.7708622449998486,52.300374423500294,0.9949756565092631,-45.62418746948242,113.790771484375
btc,positive_residual,12,z3_abs025,rolling_beta,51_plus,1117,135.063156258635,368,115808,-0.07356405741557114,2.883475359766328,43.346746338767616,0.8988900824985057,-55.311702728271484,135.9656982421875,115808,-0.05301408894297328,2.6457302127140365,49.60797181541862,0.9243349086421182,-57.705631256103516,123.32512664794922,115808,0.05176472289822225,2.305881818996565,50.475787510361975,1.1142550138965717,-53.974552154541016,133.809814453125
btc,positive_residual,72,z3_abs025,rolling_beta,1,137678,1.0,1,137678,0.15677707945433725,5.419268764938666,53.67015790467613,1.1165605884792182,-82.47779083251953,832.5110473632812,137678,-0.12370349233226131,5.050580526961701,42.95893316288732,0.9178058625011184,-89.29769134521484,469.56396484375,137678,0.2699527573589137,5.095423633303726,58.8670666337396,1.2390265628722488,-82.46025848388672,834.4901123046875
btc,positive_residual,72,z3_abs025,rolling_beta,2_5,92383,3.0033179782881807,5,248344,0.14280440244212605,4.890790416879084,53.19073543149825,1.1087326336045995,-84.243408203125,332.9620056152344,248344,-0.11011371463294072,5.300321888940014,43.28914731179332,0.9248086330252752,-76.94943237304688,533.3869018554688,248344,0.2595065629540572,4.537611627766744,58.39883387559192,1.2362625122400708,-84.16472625732422,333.3951721191406
btc,positive_residual,72,z3_abs025,rolling_beta,6_20,13397,10.579877280669674,20,123045,0.05483196854489834,4.371606850005636,49.924824251290175,1.0457795224054973,-60.93635940551758,514.638916015625,123045,-0.08618951228340117,4.164362767381043,46.35214758828071,0.9322291611909207,-83.7627944946289,155.4810333251953,123045,0.16642193047911968,3.8395901921354003,55.42362550286481,1.1823219102757385,-60.897274017333984,515.082763671875
btc,positive_residual,72,z3_abs025,rolling_beta,21_50,2017,32.97933439393209,50,62229,0.05192687013022905,4.664407553510127,47.40715743463658,1.04261990946786,-53.4251594543457,188.90586853027344,62229,-0.0716616695156049,4.0930490990056025,48.856642401452696,0.94311823992055,-65.455810546875,114.27921295166016,62229,0.124897891521109,3.6988213423956844,52.13164280319465,1.1475226860858032,-51.625980377197266,181.16033935546875
btc,positive_residual,72,z3_abs025,rolling_beta,51_plus,1117,135.063156258635,368,115808,-0.156370507748272,4.6622758049019675,45.00466289030119,0.8908870192363105,-71.30364990234375,305.30877685546875,115808,0.15610318556041838,4.5018038754910785,51.784850787510365,1.1235517831221198,-75.37674713134766,247.7801055908203,115808,0.12047322790832447,3.5090080881963384,51.709726443769,1.1368826868427284,-70.57774353027344,304.82470703125
btc,positive_residual,288,z3_abs025,rolling_beta,1,137648,1.0,1,137648,0.540552576219008,9.336040355410582,53.41305358595839,1.2260753422403008,-86.60494995117188,1035.8792724609375,137648,-0.022600897868392016,9.235987211119694,44.86516331512263,0.9916319203468804,-91.21383666992188,645.0527954101562,137648,0.6686066746954724,8.466558205479918,59.0324596071138,1.3424664984090433,-86.67742156982422,1037.5352783203125
btc,positive_residual,288,z3_abs025,rolling_beta,2_5,92335,3.00314260159064,5,248202,0.5399781625667152,8.513396569159678,53.183697149902095,1.2340542326969939,-93.33187866210938,571.01904296875,248202,-0.03818687741242548,9.927740765760873,45.021796762314565,0.9855079168215818,-85.12706756591797,1396.6771240234375,248202,0.6542193309921966,7.663097866898712,58.5450560430617,1.3455172526779946,-93.32521057128906,563.812744140625
btc,positive_residual,288,z3_abs025,rolling_beta,6_20,13390,10.582521035730254,20,123005,0.3758091393825771,7.712814044235695,51.319865046136336,1.1746871094848899,-85.078857421875,774.4807739257812,123005,-0.0303307775499941,8.149570777338257,46.90866224950205,0.9872009843215749,-88.58749389648438,568.8508911132812,123005,0.48245419862006744,6.730567486737321,56.73265314418113,1.295547611171432,-85.00175476074219,775.7571411132812
btc,positive_residual,288,z3_abs025,rolling_beta,21_50,2014,32.983296590122784,50,62143,0.3582595812152963,7.155234965468937,49.38126579019359,1.1653434074233469,-58.08832931518555,249.9076385498047,62143,-0.07127161040694388,7.044577975550878,48.84057737798304,0.9698325980186758,-71.4781265258789,138.1203155517578,62143,0.35552575161285005,5.504370887361015,54.63688589221634,1.2299571838445602,-57.84476089477539,179.48910522460938
btc,positive_residual,288,z3_abs025,rolling_beta,51_plus,1117,135.063156258635,368,115808,-0.0361878102433401,7.327107069938214,46.37330754352031,0.9850570604481219,-71.42244720458984,394.11468505859375,115808,0.3441026402185273,7.259816984703139,51.93768996960486,1.1549417712096177,-79.8022232055664,249.22584533691406,115808,0.417413958327593,5.618341705112354,53.99367919314728,1.268305084543733,-74.30513763427734,392.5179443359375
