file,selected,reason,mapping
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V7_2025_COMBO_ENTRY_DEV_V24\v24_dev_trades_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V8_2025_SINGLE_RETEST_DEV_V25\v25_axis_winner_comparison.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V8_2025_SINGLE_RETEST_DEV_V25\v25_retest_aggregate_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V8_2025_SINGLE_RETEST_DEV_V25\v25_retest_symbol_strategy_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V8_2025_SINGLE_RETEST_DEV_V25\v25_retest_trades_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_COMBO_DEV_V27\v27_axis_winner_comparison.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_COMBO_DEV_V27\v27_combo_aggregate_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_COMBO_DEV_V27\v27_combo_symbol_strategy_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_COMBO_DEV_V27\v27_combo_trades_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_ENTRY_DEV_V26\v26_axis_winner_comparison.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_ENTRY_DEV_V26\v26_dev_aggregate_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_ENTRY_DEV_V26\v26_dev_symbol_strategy_results.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\long_max\LONG_MAX_V9_2025_ENTRY_DEV_V26\v26_dev_trades_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\LONG_MAX_CD_ENTRY_DEV_V1_20260508_133731\errors.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\LONG_MAX_CD_ENTRY_DEV_V1_20260508_133731\summary_by_cd.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\reverse\reverse_4combo_2026_lev10_split500_20260522_235807\REV_01_LMAIN_SHORT__SMAIN_LONG\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\reverse\reverse_4combo_2026_lev10_split500_20260522_235807\REV_02_LMAIN_SHORT__SMAX_LONG\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\reverse\reverse_4combo_2026_lev10_split500_20260522_235807\REV_03_SMAIN_LONG__LMAX_SHORT\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\reverse\reverse_4combo_2026_lev10_split500_20260522_235807\REV_04_SMAX_LONG__LMAX_SHORT\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\reverse\reverse_4combo_2026_lev10_split500_20260522_235807\reverse_4combo_summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\reverse\smv10_dev1_reverse_long_plus_original_short_2026_lev10_split500_20260524_172812\summary.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_NEXT_DEV_V1_0_BALANCED\summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_NEXT_DEV_V1_0_BALANCED\summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\pivot_period_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\pivot_period_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\pivot_period_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\pivot_period_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\pivot_period_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\pivot_period_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\pivot_period_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\q4_realism_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_Q4_REALISM_RECHECK_V1_2_1_MEMFIX\q4_realism_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_REALISM_AUDIT_V1_1\audit_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_REALISM_AUDIT_V1_1\audit_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_REALISM_AUDIT_V1_1\pivot_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_REALISM_AUDIT_V1_1\pivot_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_REALISM_AUDIT_V1_1\pivot_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_REALISM_AUDIT_V1_1\pivot_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V1_REALISM_AUDIT_V1_1\pivot_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\pivot_single_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\pivot_single_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\pivot_single_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\pivot_single_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\pivot_single_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\pivot_single_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\pivot_single_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\single_retest_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_C03_SINGLE_RETEST_V1_3_ENVLOCKED\single_retest_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\pivot_q4_dependency_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\pivot_q4_dependency_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\pivot_q4_dependency_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\pivot_q4_dependency_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\pivot_q4_dependency_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\pivot_q4_dependency_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\pivot_q4_dependency_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\q4_dependency_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_Q4_DEPENDENCY_CHECK_V1_7\q4_dependency_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\pivot_single_retest_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\pivot_single_retest_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\pivot_single_retest_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\pivot_single_retest_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\pivot_single_retest_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\pivot_single_retest_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\pivot_single_retest_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\single_retest_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_MIX05_SINGLE_RETEST_V1_6_ENVLOCKED\single_retest_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\dev_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\dev_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\pivot_dev_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\pivot_dev_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\pivot_dev_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\pivot_dev_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\pivot_dev_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\pivot_dev_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_NEXT_DEV_V1_4_BALANCED\pivot_dev_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\pivot_topmix_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\topmix_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V2_TOPMIX_DEV_V1_5_2_INDEPENDENT_BASELINE_MEMFIX\topmix_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v3_next_dev_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\v3_next_dev_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\v3_next_dev_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\pivot_v3_topmix2_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\v3_topmix2_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3_TOPMIX2_V1_2_INDEPENDENT_BASELINE\v3_topmix2_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\pivot_v3mix07_single_q4_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\v3mix07_single_q4_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3MIX07_SINGLE_RETEST_Q4_V1_3\v3mix07_single_q4_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\pivot_v3n02_q4_exclusion_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\v3n02_q4_exclusion_summary_compact.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V3N02_Q4_EXCLUSION_CHECK_V1_1\v3n02_q4_exclusion_summary_full.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_delta_vs_same_period_baseline_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_delta_vs_same_period_baseline_official_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_mtm_close_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_mtm_worstbar_cd_value.csv,False,excluded_path_or_result_file,{}
C:\Users\user\Desktop\LCD\파이썬\local_results\short_main\SHORT_MAIN2_V4_NEXT_DEV_V1_0_INDEPENDENT_BASELINE\pivot_v4_next_dev_mtm_worstbar_max_drawdown_pct.csv,False,excluded_path_or_result_file,{}
